R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,Dz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas
155,25,1600,180,25,1900,200,100,0,0,0,0,7,75,10,10.0,16.0,0.001,0.003,0.03
sysTime,GRawX,GRawY,GRawZ,ARawX,ARawY,ARawZ,APT1X,APT1Y,APT1Z,APT2X,APT2Y,APT2Z,aRawR,aRawP,aPT1R,aPT1P,aPT2R,aPT2P
220.616,-130.230,59.706,-21.978,11.611,-10.892,19.629,0.566,-2.369,10.560,0.215,-2.055,10.425,-25.542,-27.362,-12.636,-2.995,-11.154,-1.162
220.627,-136.089,63.124,-14.775,1.961,-1.551,3.240,0.903,-2.092,10.553,0.366,-2.068,10.493,-22.291,-28.646,-11.183,-4.800,-11.150,-1.961
220.639,-107.158,85.464,0.971,-5.611,-8.234,12.731,0.989,-1.721,10.540,0.503,-1.966,10.467,-30.632,20.319,-9.240,-5.294,-10.632,-2.707
220.650,-111.064,69.594,-4.155,8.061,1.264,17.589,1.129,-1.430,10.700,0.577,-1.903,10.490,3.741,-24.580,-7.578,-5.973,-10.272,-3.102
220.661,-92.143,64.223,-5.498,2.737,-0.021,0.811,1.277,-1.076,10.463,0.709,-1.753,10.540,-0.432,-73.512,-5.834,-6.929,-9.430,-3.801
220.673,-49.661,68.129,7.685,-5.345,-6.861,15.965,1.074,-0.968,10.483,0.796,-1.616,10.473,-22.184,17.107,-5.256,-5.830,-8.751,-4.302
220.684,-68.949,44.691,-1.225,-7.810,19.464,21.634,0.651,-0.504,10.634,0.802,-1.555,10.453,40.259,15.030,-2.714,-3.503,-8.443,-4.346
220.695,-66.629,50.428,-9.648,-8.852,20.197,11.611,0.203,0.143,10.728,0.715,-1.345,10.510,54.164,20.815,0.766,-1.084,-7.283,-3.862
220.707,-52.591,70.571,-5.742,14.147,6.452,11.244,0.427,0.645,10.735,0.571,-1.023,10.541,19.658,-47.522,3.439,-2.275,-5.541,-3.090
220.718,-36.965,58.485,18.062,15.325,11.884,12.789,0.809,0.907,10.705,0.547,-0.744,10.570,30.783,-41.298,4.834,-4.312,-4.024,-2.960
220.730,-10.475,44.691,18.062,2.054,-2.680,1.408,1.073,0.811,10.483,0.648,-0.430,10.596,-47.115,-34.184,4.404,-5.831,-2.322,-3.502
220.741,42.504,78.139,17.695,0.826,-11.999,9.707,1.065,0.450,10.309,0.713,-0.235,10.531,-50.952,-3.066,2.489,-5.897,-1.281,-3.877
220.752,40.673,53.602,30.269,11.064,11.266,11.819,1.301,0.427,10.303,0.767,-0.197,10.489,34.849,-34.140,2.359,-7.196,-1.074,-4.185
220.764,29.686,52.015,29.781,9.714,16.022,6.682,1.594,0.746,10.290,0.884,-0.096,10.477,53.679,-29.244,4.102,-8.789,-0.524,-4.827
220.775,71.680,53.724,31.856,9.484,6.301,3.060,1.850,0.932,10.106,1.024,0.087,10.440,32.320,-53.576,5.190,-10.339,0.479,-5.607
220.787,107.814,63.734,57.247,7.644,-10.346,12.466,2.059,0.596,10.104,1.193,0.231,10.357,-35.298,-25.275,3.312,-11.506,1.274,-6.577
220.797,94.141,1.599,60.788,-12.753,0.912,14.952,1.358,0.434,10.352,1.335,0.246,10.328,2.659,40.430,2.385,-7.475,1.355,-7.371
220.808,95.972,4.895,58.346,-17.172,1.868,13.989,1.082,0.248,10.421,1.357,0.249,10.335,4.823,50.609,1.356,-5.933,1.371,-7.485
220.820,89.258,21.375,48.214,-9.994,0.122,12.616,0.402,0.153,10.583,1.206,0.241,10.376,0.435,38.402,0.831,-2.177,1.324,-6.631
220.831,58.862,65.077,45.040,14.837,0.014,7.932,0.595,0.120,10.606,1.009,0.220,10.429,0.048,-61.901,0.651,-3.213,1.206,-5.529
220.842,61.425,73.256,56.027,22.970,3.032,7.314,1.170,0.163,10.556,0.931,0.195,10.468,7.172,-71.017,0.880,-6.332,1.064,-5.084
220.854,64.355,66.176,81.296,16.877,7.256,7.946,1.883,0.379,10.436,1.068,0.205,10.466,21.267,-57.506,2.048,-10.230,1.119,-5.831
220.865,69.360,36.878,88.254,3.535,6.387,11.223,2.195,0.649,10.443,1.306,0.279,10.450,28.509,-15.317,3.484,-11.854,1.521,-7.127
220.877,55.078,34.803,83.127,-12.775,-6.991,13.773,1.725,0.450,10.558,1.455,0.375,10.455,-20.422,39.612,2.410,-9.276,2.035,-7.926
220.888,49.340,32.605,56.271,-2.651,-14.513,11.093,1.464,0.065,10.655,1.468,0.413,10.497,-51.863,8.262,0.347,-7.829,2.235,-7.959
220.899,24.803,58.607,52.731,8.959,-17.955,2.586,1.555,-0.634,10.461,1.461,0.297,10.526,-62.585,-26.298,-3.432,-8.447,1.603,-7.904
220.911,6.492,44.813,60.543,2.694,-0.747,8.571,1.699,-0.786,10.353,1.530,0.088,10.491,-4.756,-17.396,-4.289,-9.299,0.480,-8.305
220.922,-15.358,34.559,47.115,0.883,14.837,15.261,1.670,-0.285,10.464,1.564,-0.045,10.471,44.167,-2.378,-1.545,-9.072,-0.245,-8.499
220.934,-39.040,53.724,26.973,8.212,4.303,1.322,1.678,0.157,10.351,1.559,0.003,10.494,27.370,-61.298,0.859,-9.215,0.020,-8.458
220.945,-63.333,70.815,42.599,4.497,8.780,18.788,1.732,0.553,10.485,1.574,0.051,10.434,24.452,-12.242,2.981,-9.374,0.279,-8.584
220.956,-99.345,33.826,30.513,10.511,23.926,15.232,1.549,1.153,10.633,1.525,0.135,10.472,52.304,-20.345,6.130,-8.247,0.731,-8.290
220.968,-83.353,14.783,37.349,-10.209,3.628,-1.724,1.010,1.115,10.449,1.509,0.309,10.521,19.321,68.556,6.070,-5.493,1.669,-8.166
220.979,-57.352,43.592,24.532,0.093,-5.877,18.638,0.769,0.667,10.479,1.351,0.387,10.459,-17.510,-0.273,3.636,-4.191,2.106,-7.359
220.991,-117.656,12.341,23.921,3.642,3.276,4.131,0.705,0.353,10.435,1.256,0.356,10.497,30.761,-34.656,1.939,-3.867,1.930,-6.825
221.002,-108.134,46.034,-17.339,-0.639,-0.323,11.352,0.797,0.350,10.425,1.164,0.377,10.466,-1.629,3.224,1.922,-4.373,2.053,-6.350
221.013,-119.976,37.366,1.948,3.448,5.532,9.570,0.725,0.456,10.540,1.106,0.354,10.485,28.553,-17.335,2.477,-3.936,1.925,-6.024
221.024,-111.552,18.079,-38.336,-3.585,2.988,13.242,0.611,0.424,10.649,1.011,0.373,10.502,12.297,14.802,2.278,-3.283,2.028,-5.502
221.035,-100.810,-4.870,-12.578,-5.654,-4.986,12.775,0.224,0.056,10.819,0.935,0.322,10.541,-19.652,22.419,0.299,-1.191,1.746,-5.069
221.046,-93.119,-15.735,-20.024,-5.338,-5.977,12.674,0.266,-0.473,10.824,0.819,0.213,10.587,-23.505,20.865,-2.507,-1.410,1.151,-4.428
221.058,-94.218,19.544,8.906,3.233,-8.794,9.692,0.353,-0.624,10.823,0.771,0.103,10.621,-40.739,-13.883,-3.302,-1.865,0.555,-4.155
221.069,-131.328,26.136,-28.081,1.257,10.914,10.849,0.407,0.079,10.837,0.686,0.050,10.660,45.001,-4.673,0.419,-2.155,0.269,-3.687
221.081,-114.848,20.642,-39.556,3.764,7.652,10.152,0.379,0.563,10.833,0.657,0.109,10.689,35.266,-16.504,2.975,-2.004,0.588,-3.519
221.092,-89.457,-22.449,-59.943,-6.452,-1.587,12.466,0.253,0.257,10.910,0.576,0.141,10.721,-6.457,27.191,1.351,-1.332,0.757,-3.080
221.103,-80.179,-44.300,-42.486,-5.841,-4.806,12.559,-0.089,-0.155,10.954,0.525,0.102,10.766,-19.147,23.490,-0.814,0.468,0.545,-2.797
221.115,-55.765,9.045,-31.744,0.495,-5.669,8.543,0.114,-0.349,10.877,0.423,0.053,10.780,-33.540,-2.769,-1.841,-0.600,0.285,-2.251
221.126,-108.379,-4.504,-22.344,-2.486,3.376,6.969,0.218,-0.236,10.602,0.430,-0.008,10.788,24.543,17.805,-1.276,-1.183,-0.045,-2.288
221.138,-59.183,29.187,-52.740,7.228,0.840,6.761,0.423,-0.013,10.596,0.387,-0.008,10.742,4.857,-46.716,-0.073,-2.288,-0.043,-2.069
221.149,-98.246,6.848,-78.620,1.300,6.265,5.611,0.654,0.045,10.417,0.426,-0.020,10.748,47.429,-8.793,0.251,-3.599,-0.108,-2.271
221.160,-34.646,6.237,-54.693,-0.459,-6.962,15.742,0.392,-0.140,10.728,0.441,-0.017,10.682,-23.861,1.531,-0.750,-2.094,-0.093,-2.365
221.172,-68.827,-31.482,-71.662,1.767,0.589,9.412,0.408,-0.335,10.792,0.390,-0.066,10.758,3.522,-10.620,-1.778,-2.168,-0.356,-2.078
221.183,-25.246,15.271,-34.551,-3.017,-5.740,10.871,0.132,-0.395,10.733,0.407,-0.105,10.721,-26.982,13.798,-2.109,-0.706,-0.565,-2.176
221.194,-65.164,3.308,-41.876,4.102,-2.011,9.053,0.288,-0.498,10.620,0.321,-0.155,10.729,-11.448,-23.875,-2.685,-1.552,-0.828,-1.714
221.206,-70.902,12.097,-38.213,4.239,4.440,5.058,0.403,-0.173,10.389,0.372,-0.173,10.690,33.950,-32.220,-0.955,-2.227,-0.927,-1.993
221.217,-60.892,48.109,-63.117,-0.201,5.870,11.129,0.506,0.165,10.354,0.364,-0.132,10.620,27.819,0.916,0.913,-2.800,-0.715,-1.968
221.229,-90.190,19.055,-54.083,5.633,12.660,7.450,0.518,0.593,10.251,0.392,-0.063,10.589,53.607,-20.990,3.308,-2.889,-0.342,-2.125
221.240,-53.934,16.248,-59.698,-8.298,1.314,7.853,0.229,0.839,10.149,0.387,0.097,10.504,6.568,46.207,4.729,-1.293,0.530,-2.112
221.251,-65.042,1.232,-46.637,3.326,8.011,15.656,0.043,0.772,10.179,0.301,0.156,10.441,26.602,-10.716,4.340,-0.244,0.858,-1.653
221.263,-62.479,-30.994,-43.341,-12.796,-5.331,-3.678,-0.363,0.192,10.016,0.251,0.194,10.435,-21.832,63.184,1.100,2.079,1.067,-1.378
221.274,-52.591,-1.452,-42.608,-5.302,-4.555,23.337,-0.623,-0.204,10.148,0.088,0.108,10.314,-10.782,12.578,-1.154,3.515,0.602,-0.493
221.286,-67.484,-25.501,-33.453,-1.286,-1.307,2.306,-0.734,-0.715,10.153,-0.044,-0.040,10.356,-26.357,25.890,-4.024,4.132,-0.224,0.248
221.297,-40.505,-37.098,-26.616,-20.096,-15.347,7.228,-1.143,-1.266,10.005,-0.145,-0.199,10.273,-35.719,49.856,-7.171,6.472,-1.111,0.811
221.308,-69.681,-31.604,-19.170,-5.669,-8.758,19.600,-1.288,-1.721,10.124,-0.356,-0.465,10.208,-23.243,14.799,-9.579,7.152,-2.612,1.999
221.320,-69.803,-33.558,0.605,-2.033,-1.774,-1.415,-1.239,-1.733,10.008,-0.490,-0.692,10.237,-35.633,41.873,-9.759,6.957,-3.869,2.738
221.331,-54.788,-38.196,-6.962,-19.421,-9.972,3.039,-1.462,-1.958,9.752,-0.565,-0.883,10.159,-26.913,61.803,-11.236,8.368,-4.964,3.178
221.343,-63.944,-18.298,-0.004,-6.057,0.172,19.284,-1.648,-1.869,10.020,-0.775,-1.089,10.088,0.489,17.444,-10.435,9.188,-6.150,4.370
221.354,-102.885,-30.872,17.085,4.763,6.703,13.177,-1.453,-1.568,10.216,-0.939,-1.230,10.104,25.580,-17.868,-8.645,8.010,-6.916,5.277
221.365,-95.927,-39.539,7.075,2.766,7.228,6.732,-1.156,-1.248,10.246,-0.992,-1.274,10.148,44.823,-15.652,-6.907,6.398,-7.129,5.544
221.377,-64.066,-34.290,3.657,-7.968,-2.514,10.741,-1.138,-1.108,10.228,-0.989,-1.236,10.145,-10.654,35.857,-6.148,6.317,-6.921,5.534
221.388,-74.442,-41.859,10.859,-5.345,-4.526,16.827,-1.412,-1.261,10.367,-1.056,-1.234,10.158,-14.386,17.063,-6.878,7.705,-6.896,5.898
221.400,-100.444,-49.794,31.856,3.599,9.513,14.851,-1.199,-0.934,10.596,-1.117,-1.246,10.226,31.919,-11.541,-5.010,6.434,-6.909,6.191
221.411,-86.527,-66.518,42.965,0.431,12.200,11.237,-0.996,-0.432,10.720,-1.109,-1.158,10.320,47.355,-1.489,-2.299,5.307,-6.371,6.099
221.422,-85.551,-50.770,40.645,0.143,-2.823,6.330,-0.840,-0.305,10.604,-1.081,-0.976,10.388,-24.047,-1.188,-1.647,4.532,-5.345,5.918
221.434,-47.586,-18.543,32.344,9.326,-11.223,9.398,-0.407,-0.577,10.563,-1.036,-0.848,10.415,-40.306,-32.518,-3.126,2.207,-4.638,5.669
221.445,-64.188,-47.108,45.040,10.037,-3.678,12.753,0.020,-0.732,10.579,-0.894,-0.832,10.435,-12.777,-37.115,-3.963,-0.111,-4.548,4.886
221.456,-49.295,-66.884,29.170,-5.618,-0.416,6.531,-0.089,-0.773,10.437,-0.709,-0.821,10.465,-2.770,40.668,-4.241,0.487,-4.477,3.866
221.467,-51.614,-64.809,30.147,-0.028,-7.882,5.647,-0.050,-0.938,10.252,-0.607,-0.812,10.448,-54.405,0.169,-5.233,0.279,-4.439,3.320
221.478,-32.693,-49.427,43.087,8.392,0.201,8.514,0.228,-1.000,10.130,-0.496,-0.871,10.395,0.964,-44.600,-5.643,-1.286,-4.786,2.728
221.490,-23.415,-61.879,48.580,4.914,8.701,4.433,0.549,-0.799,9.922,-0.309,-0.911,10.337,52.767,-26.728,-4.603,-3.161,-5.037,1.710
221.501,18.700,-73.598,45.650,-10.030,-2.960,6.703,0.373,-0.743,9.808,-0.133,-0.853,10.243,-13.793,53.875,-4.335,-2.174,-4.764,0.742
221.512,32.982,-49.916,47.237,-3.729,-9.548,9.599,0.253,-0.919,9.740,-0.043,-0.833,10.136,-42.860,15.406,-5.393,-1.484,-4.701,0.245
221.524,44.213,-60.658,44.063,-3.233,2.284,14.341,0.143,-0.976,9.956,0.017,-0.894,10.078,8.838,12.558,-5.606,-0.822,-5.072,-0.098
221.535,61.059,-99.600,46.017,-5.223,3.147,9.362,0.168,-0.914,10.033,0.098,-0.917,10.064,16.367,27.886,-5.207,-0.956,-5.211,-0.560
221.546,97.193,-82.631,31.734,-17.186,-8.356,12.588,-0.317,-1.092,10.167,0.107,-0.905,10.056,-21.428,48.705,-6.131,1.778,-5.149,-0.610
221.558,102.320,-70.546,36.129,-8.025,-16.654,12.286,-0.505,-1.570,10.315,0.033,-0.958,10.073,-48.639,21.206,-8.649,2.777,-5.436,-0.192
221.569,101.710,-74.208,29.659,0.962,-9.268,12.365,-0.376,-1.992,10.492,-0.034,-1.123,10.126,-36.789,-3.566,-10.750,2.020,-6.332,0.195
221.581,114.528,-70.790,49.801,12.006,1.860,9.204,0.406,-1.831,10.619,0.019,-1.264,10.204,7.016,-51.996,-9.784,-2.163,-7.065,-0.109
221.592,116.725,-65.419,26.241,-0.373,3.456,12.494,0.750,-1.296,10.850,0.181,-1.274,10.289,15.462,1.651,-6.799,-3.928,-7.064,-1.004
221.603,106.349,-52.967,9.517,-3.463,11.611,14.154,0.725,-0.475,11.117,0.315,-1.167,10.403,38.567,10.717,-2.443,-3.731,-6.401,-1.725
221.615,119.655,-76.650,17.451,-12.034,0.409,14.312,0.109,-0.353,11.317,0.330,-1.021,10.531,1.255,40.068,-1.788,-0.555,-5.541,-1.789
221.626,84.009,-29.529,-2.080,-3.154,-7.084,12.020,-0.051,-0.745,11.361,0.272,-0.958,10.650,-29.700,12.744,-3.754,0.259,-5.141,-1.460
221.637,59.961,-19.275,-9.038,7.285,13.515,17.150,0.177,-0.213,11.721,0.220,-0.895,10.796,35.971,-18.460,-1.041,-0.866,-4.744,-1.165
221.649,59.716,-73.842,26.119,-0.768,15.584,14.427,-0.080,0.106,11.897,0.168,-0.794,10.960,47.190,2.074,0.514,0.388,-4.148,-0.878
221.660,39.452,-43.202,-0.615,2.715,11.970,13.299,-0.027,0.283,11.975,0.123,-0.656,11.119,41.428,-8.635,1.358,0.129,-3.380,-0.636
221.672,34.813,-72.133,-6.718,-6.610,15.886,14.204,-0.352,0.844,12.236,0.065,-0.446,11.300,45.419,17.241,3.948,1.647,-2.263,-0.332
221.683,23.949,-46.009,-8.916,-5.022,-9.620,4.325,-0.697,0.227,12.004,-0.056,-0.272,11.450,-55.463,25.473,1.083,3.326,-1.362,0.280
221.694,12.108,-27.210,-61.041,-4.497,-11.984,10.238,-0.846,-0.376,12.043,-0.180,-0.235,11.553,-47.005,15.934,-1.787,4.022,-1.169,0.894
221.706,-13.039,-49.183,-22.100,-4.842,-12.940,10.432,-1.094,-1.242,12.048,-0.326,-0.381,11.632,-48.392,16.251,-5.864,5.168,-1.876,1.606
221.717,-4.982,-27.698,-43.585,-0.194,-6.222,18.882,-0.868,-1.713,12.337,-0.416,-0.612,11.709,-18.246,0.559,-7.891,3.988,-2.992,2.034
221.728,-25.857,-70.424,9.761,-3.125,3.391,18.120,-0.958,-1.603,12.650,-0.498,-0.794,11.855,10.454,9.627,-7.205,4.302,-3.831,2.404
221.740,-60.037,-10.608,-41.998,7.077,6.193,14.341,-0.461,-1.074,12.801,-0.515,-0.848,12.011,21.180,-24.385,-4.799,2.060,-4.039,2.451
221.751,-52.347,-45.277,-13.921,-0.847,2.047,5.510,-0.387,-0.677,12.599,-0.492,-0.793,12.147,20.176,8.210,-3.076,1.757,-3.738,2.319
221.763,-53.934,-13.171,-67.755,2.960,-7.853,6.861,-0.252,-1.008,12.335,-0.463,-0.813,12.185,-46.444,-15.854,-4.673,1.168,-3.816,2.174
221.774,-15.846,-72.743,-32.842,-6.143,10.368,18.264,-0.589,-0.830,12.530,-0.460,-0.883,12.211,28.296,16.312,-3.791,2.687,-4.135,2.156
221.785,-6.081,-72.011,-48.956,-4.411,-4.203,16.734,-0.606,-1.404,12.763,-0.462,-0.969,12.285,-13.658,14.349,-6.276,2.706,-4.511,2.152
221.797,22.118,-61.146,-44.561,-8.715,12.049,17.157,-0.821,-0.591,13.121,-0.492,-0.920,12.416,32.067,22.583,-2.576,3.580,-4.239,2.268
221.808,2.097,-71.034,-31.255,3.096,-7.795,9.793,-0.871,-0.684,12.976,-0.598,-0.833,12.522,-37.217,-13.902,-3.013,3.839,-3.803,2.730
221.820,6.858,-37.708,-64.581,11.733,-1.020,12.250,-0.594,-0.748,12.983,-0.663,-0.832,12.605,-3.443,-43.687,-3.297,2.616,-3.775,3.006
221.831,33.593,-105.459,-25.029,-1.674,-4.885,6.833,-0.539,-1.197,12.844,-0.614,-0.881,12.674,-34.797,11.276,-5.325,2.394,-3.974,2.772
221.842,49.218,-55.287,-32.354,3.161,-11.718,7.738,0.000,-1.626,12.755,-0.496,-0.950,12.711,-54.526,-12.693,-7.271,-0.001,-4.275,2.231
221.854,47.753,-54.676,-25.518,-6.035,-1.695,15.900,-0.193,-1.364,12.827,-0.415,-1.013,12.705,-5.696,20.688,-6.072,0.859,-4.561,1.869
221.865,40.917,-52.845,-6.352,3.700,-1.717,12.243,-0.136,-1.480,12.677,-0.390,-1.113,12.691,-7.650,-16.670,-6.662,0.612,-5.014,1.757
221.877,44.335,-51.991,-18.193,1.379,23.322,15.225,-0.120,-0.606,12.789,-0.340,-1.129,12.692,56.784,-2.837,-2.718,0.541,-5.085,1.529
221.888,63.257,-119.132,5.488,-13.788,6.725,12.228,-0.677,-0.602,12.753,-0.336,-1.072,12.697,20.057,44.675,-2.703,3.040,-4.829,1.511
221.899,68.384,-73.110,-31.133,-13.780,-3.470,13.428,-1.133,-0.925,12.843,-0.426,-1.026,12.719,-10.228,44.838,-4.109,5.031,-4.615,1.913
221.911,91.822,-89.834,-22.100,-23.703,-5.805,18.824,-1.999,-1.069,13.115,-0.622,-0.998,12.761,-10.862,50.295,-4.610,8.642,-4.470,2.786
221.922,76.807,-87.026,-11.479,-14.585,-19.421,16.080,-2.397,-1.944,13.175,-0.898,-1.085,12.822,-41.836,30.063,-8.266,10.210,-4.830,3.994
221.934,64.599,-65.175,-38.580,-3.894,-8.744,19.040,-2.442,-2.146,13.499,-1.185,-1.244,12.918,-24.236,10.534,-8.897,10.135,-5.482,5.222
221.945,58.496,-93.130,-11.479,3.427,-9.556,13.084,-2.270,-2.457,13.574,-1.422,-1.432,13.044,-35.260,-11.949,-10.130,9.350,-6.234,6.191
221.956,43.969,-62.245,-25.274,11.474,-11.237,13.558,-1.634,-2.855,13.636,-1.534,-1.655,13.151,-32.336,-33.105,-11.752,6.696,-7.131,6.608
221.968,48.608,-69.569,-2.324,4.770,-1.379,14.772,-1.485,-2.605,13.793,-1.576,-1.829,13.270,-5.080,-17.834,-10.641,6.041,-7.799,6.716
221.979,45.922,-93.130,28.560,9.922,-9.742,8.406,-0.957,-2.973,13.550,-1.527,-2.009,13.344,-36.858,-37.654,-12.351,3.950,-8.514,6.462
221.989,47.387,-55.287,11.226,1.508,-5.848,8.586,-0.976,-2.987,13.457,-1.405,-2.158,13.380,-33.874,-8.267,-12.492,4.053,-9.118,5.924
222.000,17.113,-45.033,-15.386,-3.024,-9.218,13.048,-0.728,-2.785,13.400,-1.270,-2.205,13.387,-34.555,10.726,-11.731,3.048,-9.318,5.353
222.010,13.939,-54.066,-32.354,-2.320,-3.671,14.801,-0.698,-2.456,13.452,-1.182,-2.246,13.396,-13.776,8.657,-10.339,2.924,-9.486,4.976
222.020,24.071,-50.282,13.789,-1.070,15.986,14.901,-0.714,-1.491,13.566,-1.122,-2.243,13.415,46.961,2.805,-6.268,2.998,-9.466,4.720
222.030,20.287,-65.419,23.067,-7.975,16.698,19.327,-0.945,-1.308,13.496,-1.065,-2.143,13.403,38.631,17.349,-5.526,3.989,-9.062,4.492
222.042,38.720,-63.466,9.517,-9.922,-8.248,15.584,-1.294,-1.427,13.478,-1.076,-1.965,13.415,-24.071,29.383,-6.021,5.456,-8.314,4.540
222.053,19.188,-28.797,-19.536,-1.530,-16.906,14.679,-1.264,-1.885,13.474,-1.128,-1.880,13.435,-48.905,3.912,-7.934,5.311,-7.943,4.758
222.064,-3.395,13.562,-31.377,6.682,-3.973,14.794,-1.400,-1.348,13.593,-1.237,-1.794,13.469,-13.760,-23.579,-5.637,5.854,-7.559,5.208
222.075,9.544,-11.096,4.145,0.179,-0.359,12.293,-1.498,-1.502,13.477,-1.319,-1.774,13.487,-1.674,-0.837,-6.327,6.308,-7.464,5.542
222.087,5.149,12.097,32.100,4.418,5.173,12.164,-1.217,-1.494,13.209,-1.335,-1.766,13.454,21.798,-18.493,-6.432,5.234,-7.447,5.621
222.098,2.342,27.967,5.366,2.838,15.217,16.626,-0.903,-0.657,13.256,-1.278,-1.621,13.414,42.079,-7.180,-2.835,3.897,-6.863,5.408
222.110,27.245,39.808,-16.240,-3.808,-0.740,16.647,-0.903,-0.285,13.360,-1.218,-1.353,13.409,-2.482,12.878,-1.223,3.870,-5.743,5.167
222.121,47.143,36.268,4.878,-9.936,-13.651,16.087,-1.425,-0.793,13.277,-1.246,-1.200,13.382,-35.846,25.231,-3.402,6.119,-5.107,5.304
222.133,28.954,43.470,19.405,-2.924,-10.691,12.336,-1.547,-1.427,13.087,-1.318,-1.227,13.346,-40.159,10.161,-6.186,6.705,-5.230,5.621
222.144,28.343,69.472,11.836,2.040,11.302,11.812,-1.240,-1.105,12.900,-1.327,-1.259,13.289,43.337,-7.118,-4.878,5.474,-5.389,5.680
222.155,13.206,93.398,-0.126,-3.470,20.190,16.396,-1.205,-0.123,12.949,-1.307,-1.121,13.223,50.329,7.603,-0.544,5.318,-4.826,5.629
222.167,42.748,81.313,-18.315,-3.168,0.273,18.343,-1.311,0.125,12.976,-1.330,-0.879,13.171,0.840,9.804,0.550,5.774,-3.804,5.757
222.178,70.581,77.285,2.802,-3.901,-13.946,16.410,-1.536,-0.506,12.931,-1.383,-0.758,13.128,-39.603,10.273,-2.227,6.775,-3.290,6.007
222.189,69.360,83.022,28.560,2.715,-9.390,9.362,-1.315,-1.244,12.685,-1.397,-0.820,13.087,-43.952,-11.580,-5.577,5.893,-3.567,6.084
222.200,57.763,87.295,21.602,3.606,-1.860,4.318,-1.014,-1.454,12.253,-1.343,-0.922,13.005,-18.310,-37.510,-6.751,4.703,-4.038,5.885
222.212,49.340,118.912,13.545,6.653,5.079,7.788,-0.485,-0.986,12.084,-1.227,-0.939,12.874,26.390,-35.602,-4.664,2.291,-4.155,5.436
222.223,56.420,126.358,3.657,6.186,0.416,12.013,-0.076,-0.712,11.974,-1.062,-0.878,12.725,1.767,-27.246,-3.405,0.365,-3.937,4.763
222.234,52.758,109.512,-13.799,1.990,-2.126,14.736,-0.194,-0.607,11.976,-0.927,-0.821,12.589,-8.143,-7.617,-2.905,0.929,-3.726,4.207
222.245,60.449,81.191,-16.118,-1.688,-0.043,16.123,-0.310,-0.744,12.135,-0.823,-0.820,12.499,-0.152,5.981,-3.512,1.463,-3.748,3.762
222.256,56.665,63.490,21.114,-2.636,3.980,14.535,-0.464,-0.927,12.150,-0.765,-0.872,12.439,15.087,9.929,-4.363,2.185,-4.004,3.515
222.268,66.064,38.709,30.391,-1.559,0.359,8.133,-0.566,-1.127,11.921,-0.730,-0.944,12.380,2.485,10.846,-5.400,2.708,-4.355,3.367
222.279,72.168,39.808,31.124,4.483,-7.314,4.720,-0.242,-1.491,11.630,-0.653,-1.016,12.283,-48.352,-27.263,-7.308,1.187,-4.728,3.036
222.290,52.514,46.156,5.244,-5.216,-5.676,3.491,-0.139,-1.650,11.326,-0.519,-1.105,12.146,-42.142,38.070,-8.296,0.699,-5.196,2.440
222.302,48.608,40.662,-2.934,-10.906,5.324,10.964,-0.271,-1.255,11.249,-0.413,-1.153,11.986,19.006,41.844,-6.371,1.373,-5.494,1.966
222.313,61.548,4.651,-1.347,-22.424,7.587,17.897,-1.041,-0.915,11.402,-0.438,-1.144,11.851,14.820,49.102,-4.571,5.204,-5.516,2.110
222.324,70.581,10.388,-21.001,-9.419,1.357,15.756,-1.677,-0.939,11.566,-0.665,-1.114,11.794,4.232,30.793,-4.599,8.229,-5.391,3.218
222.336,59.350,16.614,-20.513,6.753,-5.087,6.718,-1.888,-1.461,11.569,-0.934,-1.171,11.778,-28.116,-38.731,-7.111,9.205,-5.663,4.518
222.347,55.322,12.952,-3.666,6.200,-9.311,4.713,-1.434,-2.011,11.277,-1.059,-1.309,11.710,-50.115,-30.731,-10.040,7.143,-6.355,5.140
222.358,50.317,-9.997,20.869,6.545,10.403,12.645,-0.854,-1.721,11.231,-1.054,-1.442,11.612,36.172,-21.798,-8.694,4.300,-7.056,5.153
222.369,33.348,-21.594,4.389,8.313,4.361,10.310,-0.395,-1.603,11.192,-0.974,-1.437,11.560,18.235,-36.615,-8.153,2.004,-7.066,4.784
222.380,60.449,-7.556,-7.085,4.993,-3.671,8.032,-0.079,-0.866,11.322,-0.834,-1.298,11.530,-21.225,-29.498,-4.379,0.399,-6.410,4.113
222.391,55.932,-19.031,-25.029,-1.199,1.911,19.069,-0.136,-0.502,11.395,-0.712,-1.170,11.463,5.715,3.584,-2.526,0.684,-5.822,3.542
222.402,72.534,-43.812,-20.635,5.288,8.076,21.512,-0.161,-0.321,11.813,-0.660,-1.059,11.491,20.040,-12.967,-1.557,0.783,-5.261,3.278
222.413,73.511,-93.008,-18.560,3.125,-1.516,8.780,-0.084,-0.515,11.864,-0.564,-0.946,11.578,-9.243,-19.339,-2.488,0.408,-4.670,2.784
222.424,112.697,-82.509,-17.827,-11.948,-21.691,6.380,-0.304,-1.412,11.643,-0.449,-0.923,11.602,-58.046,27.868,-6.918,1.485,-4.550,2.214
222.436,88.892,-60.414,-32.598,-4.102,-15.325,12.739,-0.242,-1.888,11.614,-0.393,-1.026,11.586,-48.895,11.638,-9.239,1.181,-5.060,1.938
