R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,Dz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas
175,25,1600,200,25,1900,200,100,0,0,0,0,7,75,10,10.0,16.0,0.001,0.003,0.03
sysTime,GRawX,GRawY,GRawZ,ARawX,ARawY,ARawZ,APT1X,APT1Y,APT1Z,APT2X,APT2Y,APT2Z,aRawR,aRawP,aPT1R,aPT1P,aPT2R,aPT2P
176.732,35.546,-46.620,-55.426,-12.236,10.526,19.572,0.339,0.085,12.800,0.994,-0.468,12.754,24.526,28.852,0.384,-1.518,-2.097,-4.458
176.743,103.785,-15.979,-25.884,-1.832,0.129,15.483,0.088,0.349,13.158,0.817,-0.322,12.778,0.475,6.751,1.522,-0.384,-1.442,-3.660
176.753,78.882,-16.589,-43.341,-2.845,13.658,11.000,0.136,0.613,12.825,0.676,-0.225,12.835,50.269,9.219,2.737,-0.607,-1.006,-3.016
176.763,148.098,13.074,-38.702,0.531,0.179,16.611,-0.133,0.374,12.793,0.554,-0.143,12.782,0.619,-1.834,1.677,0.596,-0.641,-2.484
176.774,132.228,-19.885,-64.337,-6.768,10.102,5.589,0.103,0.073,12.862,0.486,-0.162,12.829,49.035,30.395,0.325,-0.462,-0.725,-2.171
176.784,154.934,-30.994,-64.948,-19.751,20.326,26.067,-0.306,-0.202,12.539,0.430,-0.270,12.723,31.877,30.875,-0.925,1.402,-1.216,-1.936
176.794,170.560,38.099,-66.290,11.108,3.233,9.750,-0.404,0.108,13.032,0.207,-0.237,12.768,12.345,-47.262,0.477,1.779,-1.064,-0.932
176.804,162.137,18.689,-58.112,-10.662,17.395,9.053,-0.618,0.567,12.654,0.126,-0.220,12.783,51.222,28.549,2.567,2.797,-0.990,-0.566
176.814,171.414,46.400,-49.322,-4.411,16.072,24.996,-0.538,0.928,12.849,0.001,-0.135,12.698,32.359,8.448,4.129,2.394,-0.610,-0.008
176.826,163.357,-0.476,-53.717,-3.053,6.215,12.408,-0.689,0.816,12.811,-0.166,0.035,12.782,25.949,12.415,3.642,3.075,0.159,0.745
176.838,140.774,31.507,-60.431,3.994,7.774,13.852,-0.185,0.750,12.788,-0.203,0.194,12.806,28.349,-14.123,3.360,0.828,0.870,0.908
176.848,146.999,34.559,-75.324,-7.443,-9.620,11.855,-0.269,0.840,12.896,-0.183,0.355,12.827,-34.517,26.004,3.727,1.194,1.588,0.818
176.859,105.738,23.694,-50.665,-6.588,3.319,16.540,-0.469,0.886,13.111,-0.228,0.382,12.846,10.566,21.344,3.867,2.045,1.704,1.019
176.869,66.430,36.634,-32.476,8.816,13.745,13.579,-0.531,0.332,13.004,-0.338,0.314,12.882,40.350,-24.538,1.463,2.340,1.398,1.506
176.880,70.337,17.590,-23.565,-1.688,9.577,9.778,-0.293,0.086,12.759,-0.298,0.239,12.860,44.006,7.035,0.387,1.319,1.066,1.330
176.890,41.894,14.783,-29.058,-15.641,-1.092,20.930,-0.022,-0.211,12.538,-0.203,0.183,12.768,-2.394,36.753,-0.965,0.101,0.821,0.911
176.900,-6.691,-5.236,-44.683,-0.682,-15.376,5.166,-0.091,-0.228,12.461,-0.204,0.167,12.763,-71.314,2.410,-1.051,0.419,0.751,0.917
176.911,-37.209,-3.039,-26.983,-3.168,0.344,10.540,-0.121,-0.249,12.309,-0.192,0.021,12.680,1.795,16.731,-1.163,0.567,0.097,0.870
176.921,-81.278,10.998,6.465,13.953,11.733,11.704,-0.076,-0.528,12.084,-0.242,-0.129,12.585,32.808,-40.115,-2.507,0.361,-0.588,1.104
176.931,-55.032,-22.449,4.511,-4.117,1.171,13.479,0.274,-0.455,11.884,-0.099,-0.186,12.457,4.752,16.933,-2.196,-1.325,-0.858,0.459
176.942,-109.477,-47.230,-20.146,-26.814,-1.580,18.580,0.023,-0.499,11.858,0.024,-0.237,12.334,-2.775,55.212,-2.412,-0.111,-1.105,-0.116
176.952,-164.899,7.092,-50.421,2.521,3.125,9.448,-0.596,-0.539,11.777,-0.136,-0.320,12.264,17.733,-14.227,-2.621,2.896,-1.497,0.639
176.963,-162.335,24.915,-3.789,19.026,9.505,10.526,0.049,-0.100,11.668,-0.211,-0.337,12.164,23.625,-53.324,-0.494,-0.244,-1.592,0.994
176.974,-163.800,-18.909,7.441,15.397,10.087,11.539,0.706,0.275,11.425,-0.101,-0.270,12.043,27.680,-45.154,1.380,-3.536,-1.288,0.483
176.986,-160.504,-37.952,34.908,-5.647,1.329,11.733,0.684,0.452,11.276,0.096,-0.136,11.923,5.831,25.573,2.295,-3.471,-0.654,-0.462
176.997,-144.512,-58.095,35.762,-21.411,-2.521,11.309,0.139,0.460,11.100,0.212,-0.017,11.792,-5.948,61.610,2.376,-0.719,-0.083,-1.031
177.008,-171.491,-18.176,14.766,12.602,2.241,10.619,0.643,0.475,10.803,0.136,0.050,11.645,7.750,-49.289,2.515,-3.408,0.250,-0.671
177.019,-156.110,-3.650,31.856,24.335,0.495,8.162,1.076,0.469,10.586,0.204,0.131,11.494,1.107,-71.462,2.527,-5.803,0.654,-1.020
177.031,-128.277,-56.386,38.082,-6.401,-3.966,9.354,1.157,0.309,10.358,0.427,0.181,11.317,-19.293,32.229,1.704,-6.378,0.916,-2.165
177.042,-124.492,-26.966,29.293,9.807,-5.712,-1.049,1.215,0.067,9.896,0.506,0.189,11.150,-30.091,-59.397,0.386,-7.004,0.973,-2.599
177.053,-71.024,-25.257,40.279,1.875,-1.480,11.948,1.309,-0.074,9.661,0.674,0.127,10.861,-6.980,-8.857,-0.435,-7.722,0.669,-3.556
177.065,-77.616,-46.253,28.438,0.819,5.733,5.510,1.358,-0.267,9.293,0.795,0.050,10.652,45.845,-5.883,-1.632,-8.316,0.272,-4.271
177.076,-13.649,-57.484,41.866,-4.239,-15.146,-3.290,1.136,-0.464,8.984,0.913,0.022,10.401,-70.525,15.304,-2.939,-7.205,0.124,-5.023
177.087,-40.383,-67.250,39.913,-6.768,18.077,16.813,0.743,-0.207,8.862,0.905,-0.127,10.137,44.948,15.339,-1.334,-4.793,-0.716,-5.104
177.098,41.649,-39.661,40.645,-3.858,-7.458,7.716,0.410,-0.029,9.008,0.853,-0.055,9.918,-40.862,19.784,-0.189,-2.609,-0.320,-4.920
177.110,21.873,-75.429,39.547,-13.637,8.988,25.550,0.032,0.082,9.100,0.780,-0.099,9.734,17.250,26.738,0.518,-0.201,-0.585,-4.587
177.121,58.862,-60.170,43.209,-4.095,-2.859,-1.731,-0.337,0.190,9.060,0.598,-0.022,9.650,-32.762,50.801,1.206,2.135,-0.135,-3.551
177.132,30.785,-69.936,36.373,-8.722,17.236,28.043,-0.609,0.545,9.024,0.423,-0.022,9.461,30.424,14.849,3.455,3.859,-0.138,-2.565
177.144,86.206,-55.775,25.874,2.816,-10.576,-1.911,-0.626,0.523,9.081,0.222,0.162,9.451,-72.197,-14.692,3.291,3.943,0.986,-1.348
177.155,80.591,-62.123,39.058,-6.538,5.568,19.342,-0.658,0.616,9.001,0.091,0.183,9.337,15.262,18.005,3.910,4.174,1.128,-0.560
177.167,118.068,-16.345,28.682,19.370,0.337,-7.616,0.243,0.586,8.382,0.010,0.295,9.271,0.929,-68.552,3.999,-1.663,1.828,-0.066
177.178,136.501,-64.809,25.264,-9.469,-5.798,21.188,0.326,0.350,8.297,0.135,0.308,9.041,-14.034,23.331,2.417,-2.251,1.953,-0.857
177.189,114.284,-48.329,35.885,11.970,-0.380,-6.200,0.342,0.241,8.153,0.110,0.308,8.969,-1.618,-62.603,1.694,-2.405,1.971,-0.708
177.201,149.685,-57.240,20.869,-19.155,2.902,16.468,0.103,0.240,8.156,0.224,0.282,8.768,6.558,48.904,1.691,-0.729,1.847,-1.463
177.212,150.540,-45.643,8.784,5.870,-4.088,15.383,0.132,0.080,8.578,0.141,0.272,8.719,-13.951,-20.254,0.538,-0.888,1.792,-0.928
177.223,114.039,-48.695,12.446,1.904,8.794,-1.860,0.313,0.155,8.310,0.177,0.210,8.722,73.194,-11.965,1.073,-2.161,1.383,-1.166
177.235,143.581,-15.369,23.433,3.901,-4.210,15.591,0.309,0.238,8.314,0.200,0.240,8.586,-14.687,-13.588,1.642,-2.135,1.605,-1.338
177.246,110.988,-44.422,-4.399,-3.089,-5.683,4.605,0.391,-0.026,8.192,0.247,0.239,8.576,-45.724,22.908,-0.183,-2.737,1.602,-1.650
177.258,132.473,-29.407,20.259,-8.169,-15.419,2.680,-0.160,-0.698,8.004,0.249,0.123,8.467,-60.886,27.578,-4.984,1.141,0.836,-1.691
177.269,56.542,-58.339,-32.720,0.028,10.332,12.264,-0.221,-0.578,8.041,0.110,-0.056,8.403,40.131,-0.102,-4.115,1.577,-0.388,-0.754
177.280,78.882,-37.342,-5.620,-7.831,2.011,12.983,-0.379,-0.211,8.197,0.095,-0.096,8.332,7.561,30.814,-1.477,2.650,-0.664,-0.659
177.292,18.700,-3.894,-33.086,8.758,10.037,2.119,-0.242,-0.012,8.072,-0.056,-0.135,8.333,48.107,-40.509,-0.087,1.718,-0.935,0.388
177.303,11.375,-35.389,-32.964,-3.865,10.957,18.839,-0.046,0.488,8.183,-0.017,-0.072,8.246,29.687,10.062,3.417,0.321,-0.503,0.118
177.314,-6.325,-6.701,-45.172,11.611,6.818,3.024,0.055,0.764,8.271,-0.076,0.053,8.294,29.623,-57.310,5.283,-0.380,0.366,0.525
177.326,-31.838,-4.260,-44.561,-0.467,14.772,10.547,0.307,1.142,8.199,-0.012,0.173,8.267,54.473,1.474,7.930,-2.126,1.206,0.088
177.337,-58.939,0.744,-39.068,9.922,3.305,13.242,0.374,1.428,8.428,0.031,0.401,8.263,11.301,-36.036,9.617,-2.507,2.785,-0.221
177.348,-91.776,-5.114,-50.909,1.077,9.218,4.469,0.491,1.500,8.305,0.092,0.569,8.319,63.526,-6.008,10.224,-3.336,3.916,-0.635
177.360,-121.563,0.988,-43.096,6.502,13.112,14.621,0.466,1.953,8.642,0.127,0.732,8.301,39.352,-18.328,12.726,-3.016,5.044,-0.876
177.371,-124.859,8.435,-42.364,5.985,7.098,6.746,0.598,2.004,8.624,0.166,0.962,8.387,38.225,-31.446,13.061,-3.869,6.548,-1.130
177.382,-146.588,-7.190,-53.106,-0.100,11.014,12.746,0.622,2.057,8.484,0.264,1.107,8.394,40.851,0.342,13.602,-4.077,7.515,-1.793
177.394,-144.146,22.351,-44.073,8.816,5.597,1.868,0.566,2.170,8.548,0.263,1.279,8.430,31.860,-56.233,14.225,-3.678,8.632,-1.773
177.405,-171.857,11.609,-55.182,-0.495,17.589,15.217,0.545,2.179,8.386,0.305,1.380,8.407,49.143,1.221,14.543,-3.606,9.326,-2.057
177.417,-162.579,23.694,-35.650,6.100,4.497,13.529,0.528,2.269,8.644,0.348,1.533,8.404,16.868,-23.175,14.691,-3.385,10.333,-2.336
177.428,-180.646,21.985,-40.167,12.868,2.802,0.934,0.853,2.099,8.505,0.353,1.652,8.484,12.259,-77.111,13.802,-5.565,11.018,-2.342
177.440,-170.270,8.191,-38.213,-6.962,4.677,9.757,0.930,1.935,8.235,0.504,1.694,8.433,21.327,32.775,13.150,-6.278,11.348,-3.356
177.451,-166.242,38.953,-38.824,16.726,2.141,9.146,0.927,1.844,8.270,0.521,1.737,8.388,6.411,-60.712,12.499,-6.247,11.688,-3.487
177.462,-132.427,21.741,-21.733,-7.328,-9.728,4.806,0.942,1.414,8.354,0.624,1.756,8.391,-48.008,34.051,9.555,-6.352,11.796,-4.165
177.474,-129.497,-17.078,-54.205,-11.920,-3.750,21.849,0.539,0.939,8.353,0.679,1.637,8.346,-8.573,28.280,6.409,-3.676,11.072,-4.567
177.485,-136.334,-14.880,-33.575,4.124,-2.759,4.066,0.167,0.751,8.518,0.590,1.488,8.365,-25.483,-40.024,5.045,-1.119,10.068,-3.976
177.496,-125.103,1.232,-42.730,-0.301,2.988,6.495,0.381,0.571,8.390,0.521,1.338,8.400,24.699,2.418,3.891,-2.596,9.043,-3.508
177.508,-71.634,-6.579,-34.429,-5.683,-3.808,3.513,0.248,0.293,8.043,0.536,1.184,8.367,-29.694,47.669,2.089,-1.768,8.047,-3.635
177.519,-28.420,9.533,-32.110,-0.495,0.675,11.970,-0.039,0.301,8.211,0.444,1.000,8.277,3.228,2.369,2.107,0.274,6.888,-3.052
177.531,-86.894,-30.994,-19.780,-1.199,15.929,9.340,0.121,0.529,8.159,0.355,0.864,8.279,59.438,3.719,3.718,-0.851,5.960,-2.443
177.542,9.910,-15.124,-15.874,-5.654,1.192,16.231,-0.026,0.684,8.247,0.363,0.854,8.225,3.971,19.169,4.744,0.181,5.927,-2.515
177.553,15.526,-17.932,-21.001,11.467,-6.775,13.349,0.116,0.614,8.639,0.230,0.859,8.270,-21.067,-37.470,4.069,-0.774,5.933,-1.586
177.565,26.390,-33.802,-16.118,6.919,-3.376,-2.759,0.620,0.256,8.392,0.283,0.792,8.382,-24.399,-57.808,1.745,-4.228,5.401,-1.926
177.576,110.621,-39.051,3.901,-7.228,-13.687,8.198,0.370,-0.086,8.352,0.384,0.680,8.325,-51.418,24.384,-0.590,-2.541,4.673,-2.636
177.588,53.124,-49.061,-7.085,3.197,12.602,2.011,0.266,-0.041,8.271,0.303,0.490,8.368,73.351,-14.072,-0.290,-1.845,3.355,-2.074
177.599,133.815,-54.921,5.854,-11.920,4.533,11.625,-0.141,0.216,8.274,0.337,0.429,8.305,15.239,43.711,1.498,0.977,2.958,-2.324
177.610,128.932,-50.526,7.441,-0.194,-1.451,20.161,-0.378,0.210,8.670,0.164,0.412,8.324,-4.119,0.550,1.387,2.500,2.837,-1.130
177.622,140.041,-83.852,20.991,-3.822,6.049,7.242,-0.592,0.327,8.738,0.072,0.371,8.423,36.473,22.061,2.140,3.877,2.524,-0.490
177.633,170.316,-37.464,17.329,-2.514,-5.331,9.290,-0.638,0.269,8.730,-0.076,0.386,8.449,-28.997,13.219,1.764,4.183,2.616,0.520
177.644,141.872,-37.952,29.903,16.597,7.767,20.498,-0.286,0.349,8.924,-0.201,0.339,8.499,16.416,-37.149,2.240,1.836,2.290,1.358
177.656,160.428,-71.401,23.555,0.689,-14.657,-11.273,0.050,0.001,8.622,-0.138,0.383,8.614,-52.410,-2.137,0.011,-0.336,2.547,0.920
177.667,168.362,-42.225,37.471,3.470,-9.089,16.525,0.201,-0.294,8.577,-0.104,0.270,8.533,-28.306,-10.431,-1.966,-1.343,1.819,0.701
177.679,144.924,-50.892,41.866,6.947,12.365,1.939,0.368,-0.069,8.545,-0.031,0.158,8.599,59.772,-29.049,-0.463,-2.472,1.055,0.209
177.690,164.944,-80.678,45.406,-8.701,-6.897,-4.540,0.309,-0.154,8.288,0.100,0.166,8.566,-35.116,46.519,-1.067,-2.142,1.115,-0.669
177.702,148.953,-63.954,48.336,-19.011,-11.115,23.523,-0.427,-0.755,8.419,0.070,0.039,8.482,-20.188,36.174,-5.124,2.895,0.269,-0.478
177.713,85.840,-60.536,64.206,7.271,21.921,11.905,-0.532,-0.343,8.859,-0.092,-0.135,8.550,57.557,-16.258,-2.215,3.438,-0.910,0.618
177.724,105.128,-21.350,59.567,3.887,-6.243,2.866,-0.161,-0.059,8.683,-0.125,-0.058,8.615,-52.302,-29.514,-0.395,1.067,-0.392,0.832
177.736,70.947,10.876,52.487,13.888,-13.917,2.090,0.213,-0.362,8.575,-0.120,-0.037,8.614,-44.760,-44.643,-2.418,-1.423,-0.246,0.803
177.747,43.114,-57.362,62.619,-10.504,-1.271,10.245,0.183,-0.571,8.496,0.005,-0.171,8.594,-4.955,45.518,-3.849,-1.237,-1.145,-0.035
177.758,42.870,-41.004,52.731,-17.380,4.181,13.277,-0.415,-0.614,8.686,0.023,-0.262,8.570,10.829,51.333,-4.045,2.733,-1.755,-0.156
177.769,-26.223,17.590,32.344,3.520,1.860,7.767,-0.521,-0.403,8.759,-0.149,-0.319,8.618,12.316,-23.800,-2.636,3.407,-2.121,0.995
177.781,-70.291,9.900,40.279,12.846,2.090,14.384,-0.684,-0.501,8.869,-0.277,-0.356,8.638,6.190,-41.491,-3.227,4.410,-2.360,1.841
177.792,-103.374,16.492,51.754,4.109,13.881,0.474,-0.322,-0.023,8.804,-0.299,-0.349,8.704,73.441,-16.491,-0.150,2.099,-2.300,1.968
177.804,-97.270,58.119,38.326,-2.148,-1.207,15.699,-0.270,0.230,8.889,-0.292,-0.225,8.686,-4.358,7.773,1.486,1.744,-1.483,1.931
177.815,-155.621,59.950,44.430,18.250,14.018,9.038,0.204,0.560,9.020,-0.293,-0.156,8.765,34.557,-47.598,3.553,-1.294,-1.024,1.918
177.826,-179.304,37.855,36.739,5.942,-4.152,-4.461,0.635,0.627,8.730,-0.131,0.042,8.827,-29.215,-44.291,4.101,-4.155,0.277,0.853
177.838,-150.006,78.749,51.266,-2.751,-3.003,17.344,0.593,0.510,8.799,0.014,0.113,8.754,-9.709,8.889,3.315,-3.852,0.741,-0.095
177.849,-211.897,58.729,27.339,4.397,7.192,8.464,0.742,0.538,8.795,0.108,0.183,8.794,37.037,-21.609,3.495,-4.820,1.198,-0.706
177.860,-169.660,59.218,41.012,2.478,-22.216,3.757,0.721,0.073,8.721,0.248,0.263,8.771,-78.584,-6.281,0.481,-4.729,1.721,-1.624
177.872,-194.441,10.998,0.605,-21.102,-0.797,12.228,0.232,-0.352,8.775,0.304,0.135,8.774,-1.873,59.885,-2.300,-1.514,0.887,-1.990
177.883,-184.064,30.530,-1.469,5.000,-10.691,5.776,-0.180,-0.684,8.861,0.197,0.024,8.797,-54.475,-22.379,-4.415,1.164,0.159,-1.285
177.895,-180.036,-7.312,-6.108,-16.626,-8.586,0.495,-0.407,-1.114,8.724,0.167,-0.163,8.824,-27.316,62.680,-7.275,2.650,-1.062,-1.087
177.906,-159.894,-14.880,-25.518,-7.731,4.986,24.235,-0.891,-0.934,9.036,0.011,-0.355,8.782,11.096,17.360,-5.881,5.609,-2.319,-0.076
177.917,-164.533,-14.636,-39.434,18.479,-3.247,-2.981,-0.454,-0.945,9.176,-0.198,-0.436,8.930,-9.847,-76.620,-5.880,2.818,-2.798,1.271
177.929,-93.486,-27.210,-26.616,-9.893,-1.221,17.826,-0.101,-0.865,9.168,-0.112,-0.513,8.919,-3.430,28.988,-5.394,0.631,-3.294,0.723
177.940,-100.444,1.110,-36.626,19.464,11.783,16.547,0.187,-0.038,9.567,-0.160,-0.468,9.000,24.773,-43.798,-0.232,-1.125,-2.979,1.021
177.952,-59.427,-31.849,-10.869,6.445,-5.000,-6.042,0.708,0.299,9.434,-0.029,-0.287,9.139,-29.526,-39.429,1.812,-4.294,-1.804,0.186
177.963,-7.912,-85.927,-50.299,-24.127,-0.862,22.209,0.304,0.091,9.306,0.161,-0.229,9.091,-1.506,47.373,0.566,-1.877,-1.445,-1.014
177.974,12.840,-112.906,-69.220,0.696,-9.469,4.742,-0.340,-0.319,9.416,0.087,-0.221,9.164,-63.186,-3.766,-1.943,2.071,-1.387,-0.546
177.986,78.638,-126.334,-44.561,-7.091,-19.643,5.051,-0.436,-1.021,9.550,0.032,-0.295,9.225,-66.129,19.281,-6.103,2.604,-1.834,-0.198
177.997,59.594,-131.949,-69.220,-3.585,2.960,15.663,-0.264,-1.124,9.608,-0.055,-0.458,9.300,10.443,12.682,-6.677,1.564,-2.821,0.341
178.008,64.599,-113.272,-83.259,3.743,10.597,6.222,-0.279,-0.499,9.513,-0.094,-0.524,9.356,55.610,-16.949,-3.006,1.682,-3.210,0.580
178.020,119.166,-112.784,-76.423,-7.026,14.477,21.066,-0.494,0.811,10.185,-0.127,-0.390,9.387,33.118,15.378,4.555,2.774,-2.384,0.778
178.031,107.692,-120.352,-83.259,9.067,11.424,7.479,-0.558,1.022,10.171,-0.299,-0.186,9.555,44.206,-33.603,5.734,3.127,-1.118,1.795
178.043,118.922,-132.682,-80.451,-0.388,5.798,-2.924,-0.443,0.761,9.723,-0.331,-0.056,9.650,63.066,3.420,4.472,2.607,-0.332,1.968
178.054,156.643,-122.916,-85.212,-19.895,11.014,20.470,-0.861,0.787,9.616,-0.336,0.007,9.580,21.110,40.580,4.664,5.102,0.042,2.013
178.066,156.033,-110.220,-80.817,3.053,-3.772,11.517,-1.140,0.553,9.777,-0.516,0.110,9.604,-17.575,-14.149,3.222,6.643,0.659,3.080
178.077,171.780,-99.966,-62.018,8.298,-9.778,-2.083,-0.775,0.071,9.581,-0.607,0.160,9.636,-48.839,-39.713,0.423,4.630,0.951,3.607
178.088,160.550,-89.101,-62.872,-12.408,4.792,16.540,-0.484,-0.063,9.495,-0.520,0.101,9.574,13.055,35.793,-0.385,2.923,0.609,3.114
178.100,140.285,-46.009,-74.958,9.354,2.457,18.537,-0.313,0.267,9.925,-0.517,0.116,9.601,6.752,-26.591,1.540,1.810,0.693,3.086
178.111,116.359,-27.454,-86.189,12.918,-5.180,-1.846,0.229,0.537,9.903,-0.470,0.236,9.723,-21.662,-66.973,3.106,-1.328,1.389,2.770
178.123,121.120,-30.140,-59.088,-16.389,13.881,17.387,0.075,0.726,9.868,-0.281,0.255,9.698,30.169,36.394,4.210,-0.436,1.511,1.661
178.134,119.289,-14.514,-51.153,1.559,-1.444,14.506,-0.320,0.407,10.024,-0.327,0.289,9.715,-5.655,-6.107,2.327,1.828,1.704,1.928
178.145,51.904,-22.693,-35.162,-5.158,-6.761,4.778,-0.259,-0.062,9.896,-0.302,0.246,9.801,-43.898,31.944,-0.360,1.504,1.439,1.765
178.157,32.372,53.114,-29.302,14.477,-14.794,-2.119,0.167,-0.486,9.705,-0.282,0.197,9.813,-45.338,-44.112,-2.872,-0.985,1.151,1.649
178.168,-1.075,41.883,-4.643,-0.488,1.616,21.504,0.451,-0.188,9.828,-0.119,0.107,9.751,4.300,1.298,-1.095,-2.631,0.633,0.700
178.180,-46.121,72.646,-10.869,-3.362,17.186,5.697,0.270,0.474,10.019,-0.048,0.124,9.823,68.980,10.526,2.711,-1.543,0.728,0.284
178.191,-78.470,75.698,-21.489,2.802,-3.729,18.817,0.259,0.732,10.192,-0.030,0.263,9.850,-11.095,-8.314,4.113,-1.457,1.531,0.176
178.202,-118.877,119.278,-0.248,19.679,7.688,8.801,0.548,0.756,10.419,-0.047,0.303,9.961,19.636,-59.326,4.151,-3.008,1.745,0.270
178.214,-133.892,104.629,33.443,11.819,-0.395,13.680,0.887,0.632,10.432,0.075,0.357,10.027,-1.252,-40.834,3.461,-4.857,2.043,-0.432
178.225,-169.660,116.837,66.037,10.023,14.075,4.382,1.248,0.867,10.390,0.247,0.373,10.110,52.172,-34.229,4.742,-6.833,2.115,-1.402
178.237,-193.220,99.258,58.468,-3.240,6.624,13.723,1.252,1.006,10.377,0.470,0.465,10.131,25.177,12.011,5.502,-6.851,2.626,-2.659
178.248,-227.645,110.367,68.478,-5.079,7.285,5.489,0.939,1.131,10.291,0.574,0.558,10.179,44.271,29.126,6.251,-5.190,3.137,-3.225
178.259,-210.066,121.964,69.577,-5.072,-1.652,11.898,0.741,1.005,10.207,0.648,0.674,10.167,-7.284,22.904,5.613,-4.135,3.788,-3.645
178.271,-210.921,115.494,89.353,-14.147,-13.349,4.663,0.240,0.478,10.117,0.642,0.692,10.179,-41.887,45.036,2.706,-1.358,3.884,-3.607
178.282,-216.170,137.711,73.850,-8.334,-3.520,15.390,-0.012,0.058,10.217,0.554,0.567,10.138,-11.379,27.844,0.328,0.071,3.199,-3.126
178.294,-234.847,145.036,82.883,14.621,1.386,15.641,0.397,-0.144,10.352,0.438,0.423,10.157,3.707,-42.979,-0.797,-2.199,2.383,-2.473
178.305,-201.887,122.208,99.119,10.835,-2.572,-0.452,1.021,-0.247,10.180,0.545,0.320,10.204,-13.350,-76.486,-1.387,-5.731,1.795,-3.057
178.316,-178.693,96.572,99.485,-12.085,-1.810,12.221,1.499,-0.275,10.116,0.776,0.208,10.170,-6.016,44.389,-1.543,-8.431,1.168,-4.366
178.326,-139.507,122.940,83.493,3.075,-7.005,-0.581,1.214,-0.462,10.266,0.849,0.121,10.220,-65.959,-23.639,-2.563,-6.743,0.680,-4.755
178.337,-136.822,84.365,104.856,1.343,17.977,19.435,1.311,-0.397,10.049,0.917,-0.077,10.150,42.720,-2.906,-2.248,-7.433,-0.433,-5.169
178.347,-52.713,61.293,102.781,-12.142,4.404,3.456,1.102,0.046,10.291,1.043,-0.038,10.186,19.241,65.280,0.254,-6.120,-0.216,-5.849
178.359,-5.958,87.051,94.602,-6.926,-1.896,19.212,0.229,0.285,10.848,0.873,0.012,10.225,-5.308,19.746,1.510,-1.213,0.067,-4.885
178.369,6.858,17.224,99.485,-8.341,18.436,3.506,-0.329,0.796,10.962,0.764,0.068,10.374,63.890,23.976,4.155,1.716,0.377,-4.216
178.379,40.062,44.813,76.535,0.725,11.417,18.214,-0.449,1.173,10.782,0.510,0.221,10.422,32.076,-1.934,6.209,2.376,1.215,-2.806
178.389,103.297,24.182,77.512,-4.928,9.239,18.753,-0.488,1.174,11.060,0.373,0.370,10.475,25.492,13.273,6.057,2.515,2.023,-2.039
178.400,107.814,51.649,67.135,24.853,2.378,0.158,-0.412,1.400,11.131,0.113,0.568,10.647,5.468,-84.564,7.170,2.108,3.059,-0.610
178.411,171.658,5.749,53.707,-1.968,4.648,11.740,-0.001,1.456,10.865,0.143,0.691,10.663,21.341,8.866,7.638,0.006,3.712,-0.768
178.422,173.734,-35.389,22.334,-11.625,3.046,3.333,-0.334,1.240,10.636,0.094,0.778,10.691,14.145,68.805,6.649,1.788,4.168,-0.506
178.433,184.598,-26.966,10.737,-8.959,11.790,23.689,-0.707,1.188,10.902,-0.013,0.769,10.655,24.976,18.715,6.211,3.694,4.132,0.073
178.444,178.128,-39.539,-13.188,-0.244,3.190,4.871,-0.720,1.026,11.013,-0.171,0.834,10.772,33.203,2.403,5.316,3.730,4.431,0.908
178.454,204.496,-5.603,-3.300,-4.785,1.717,18.673,-0.879,0.860,11.076,-0.248,0.806,10.767,5.093,14.322,4.428,4.526,4.281,1.317
178.465,156.643,8.923,-39.434,1.817,5.007,7.400,-0.784,0.468,11.232,-0.396,0.760,10.878,33.328,-11.504,2.384,3.993,3.998,2.081
178.475,166.043,-5.359,-14.409,-12.336,12.933,16.583,-1.031,0.323,11.200,-0.423,0.609,10.900,32.051,30.412,1.647,5.260,3.199,2.224
178.486,136.745,21.253,-17.827,7.364,5.812,9.419,-1.075,-0.034,11.135,-0.616,0.490,10.950,25.939,-33.655,-0.174,5.521,2.564,3.219
178.497,120.753,11.609,0.239,-12.221,-1.961,6.876,-1.007,-0.481,10.925,-0.611,0.312,10.952,-7.966,59.700,-2.513,5.267,1.631,3.198
178.507,93.775,89.614,-23.442,18.573,-4.993,7.551,-0.271,-0.741,10.775,-0.684,0.157,10.940,-13.992,-64.046,-3.935,1.442,0.825,3.583
178.518,44.945,96.694,-38.702,-10.145,20.793,13.831,-0.180,0.111,10.958,-0.553,0.059,10.923,50.505,22.120,0.581,0.943,0.313,2.902
178.529,41.405,86.562,-10.625,8.564,2.830,7.364,-0.252,0.380,10.920,-0.562,0.120,10.939,14.076,-47.371,1.994,1.324,0.633,2.943
178.540,-3.395,111.099,-37.969,-1.781,5.446,11.560,0.100,0.168,10.787,-0.439,0.089,10.904,24.979,7.941,0.893,-0.535,0.470,2.311
178.551,-15.114,155.290,-38.824,11.452,-0.811,9.987,0.140,0.832,11.065,-0.392,0.244,10.923,-3.059,-48.842,4.306,-0.726,1.282,2.057
178.562,-74.442,116.470,-44.317,-2.047,23.710,20.599,0.115,1.541,11.331,-0.288,0.376,10.968,48.901,3.732,7.751,-0.581,1.964,1.508
178.573,-69.803,127.335,-17.949,5.079,-10.044,9.218,0.422,1.176,11.488,-0.216,0.587,11.036,-43.683,-20.445,5.847,-2.095,3.050,1.121
