R
Px,I,D,Py,I,D,Pz,I,D,FFrx,y,FFdrx,y,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas
155,25,1600,180,25,1900,200,100,0,0,0,0,7,75,10,10.0,16.0,0.001,0.003,0.03
sysTime,GRawX,GRawY,GRawZ,ARawX,ARawY,ARawZ,APT1X,APT1Y,APT1Z,APT2X,APT2Y,APT2Z,aRawR,aRawP,aPT1R,aPT1P,aPT2R,aPT2P
307.453,-66.995,21.253,-44.073,6.488,20.506,15.182,-0.217,-1.986,10.061,0.301,-1.485,10.279,51.187,-14.274,-11.171,1.214,-8.223,-1.661
307.463,-25.490,65.932,-16.484,2.421,2.004,8.212,-0.054,-1.249,10.356,0.237,-1.451,10.256,13.184,-15.991,-6.882,0.302,-8.055,-1.316
307.473,-52.835,49.696,-15.630,14.183,0.941,5.496,0.051,-1.491,9.708,0.144,-1.429,10.237,3.542,-68.571,-8.739,-0.302,-7.952,-0.800
307.484,21.385,42.493,10.493,-10.526,-22.065,13.709,-0.126,-1.781,10.148,0.187,-1.392,10.152,-51.954,22.069,-9.962,0.703,-7.812,-1.046
307.494,-49.539,4.406,-15.630,-6.703,2.486,5.338,-0.286,-1.756,9.754,0.119,-1.506,10.160,16.185,48.726,-10.210,1.656,-8.435,-0.667
307.505,-20.729,63.734,1.826,0.517,-0.057,7.264,-0.268,-1.242,9.809,0.031,-1.511,10.077,-0.452,-4.075,-7.220,1.558,-8.535,-0.178
307.515,-65.408,59.096,5.366,4.555,24.450,13.974,-0.154,-0.976,9.770,-0.032,-1.521,10.023,59.017,-9.192,-5.707,0.903,-8.634,0.184
307.525,-11.818,94.131,15.864,10.985,-20.225,8.126,-0.213,-0.610,10.025,-0.093,-1.253,10.017,-55.985,-26.761,-3.487,1.218,-7.135,0.530
307.536,-14.626,19.788,18.306,-19.715,-2.320,10.087,-0.614,-0.779,9.969,-0.052,-1.191,10.017,-5.985,62.330,-4.463,3.520,-6.788,0.298
307.546,-10.597,68.739,11.226,2.866,-0.028,14.355,-0.317,-0.555,10.203,-0.186,-1.122,10.013,-0.112,-11.299,-3.118,1.777,-6.395,1.059
307.556,-44.168,76.552,26.729,15.670,15.174,1.975,0.188,-0.221,9.958,-0.194,-1.038,10.067,43.875,-45.703,-1.273,-1.087,-5.892,1.099
307.567,3.196,78.017,35.762,-2.651,-10.202,14.312,0.267,-0.336,10.231,-0.072,-0.849,10.031,-35.045,8.582,-1.884,-1.495,-4.843,0.410
307.577,13.695,26.746,35.518,-7.249,3.412,16.468,0.296,-0.390,10.398,0.018,-0.798,10.081,10.745,23.331,-2.149,-1.632,-4.532,-0.104
307.587,-4.127,53.358,18.428,0.100,-7.529,8.068,0.217,-0.381,10.600,0.030,-0.693,10.178,-43.041,-0.522,-2.062,-1.177,-3.898,-0.171
307.598,4.539,70.815,50.289,6.976,5.597,7.882,0.375,-0.197,10.581,0.083,-0.669,10.245,28.015,-35.835,-1.071,-2.034,-3.741,-0.463
307.608,33.471,45.667,62.863,-16.338,5.410,15.023,-0.023,-0.035,10.787,0.157,-0.579,10.298,13.705,45.679,-0.189,0.122,-3.222,-0.876
307.618,9.178,63.490,47.848,7.192,-1.983,15.958,0.359,0.023,11.029,0.092,-0.467,10.396,-6.466,-24.109,0.121,-1.867,-2.577,-0.510
307.629,-1.198,65.688,47.970,19.191,6.394,8.349,0.622,0.086,11.183,0.121,-0.395,10.548,16.998,-61.308,0.444,-3.188,-2.147,-0.657
307.639,43.481,26.624,53.829,-8.981,-12.875,7.120,1.048,0.108,11.132,0.343,-0.238,10.654,-48.350,31.416,0.554,-5.384,-1.284,-1.846
307.649,59.472,33.826,60.910,-11.316,-11.668,15.979,0.824,-0.324,11.075,0.464,-0.231,10.700,-30.807,29.781,-1.675,-4.258,-1.239,-2.485
307.660,26.024,22.717,52.853,2.205,13.910,6.423,0.786,0.057,10.956,0.486,-0.260,10.779,64.008,-8.196,0.299,-4.107,-1.381,-2.582
307.670,26.879,63.002,25.264,12.401,2.608,10.842,1.183,0.246,11.034,0.527,-0.171,10.804,9.001,-48.061,1.275,-6.124,-0.906,-2.794
307.681,45.190,57.509,43.331,13.155,15.210,15.699,1.595,0.740,11.144,0.671,-0.080,10.835,36.616,-31.056,3.762,-8.133,-0.423,-3.547
307.692,52.514,55.189,53.707,2.550,15.577,14.657,1.708,1.376,11.311,0.858,0.144,10.907,46.339,-6.803,6.863,-8.530,0.754,-4.503
307.703,61.670,63.612,20.381,10.044,-2.385,12.034,1.923,1.453,11.380,0.991,0.426,10.989,-8.656,-39.327,7.181,-9.524,2.216,-5.152
307.715,54.345,86.806,29.659,21.727,4.131,13.105,2.308,1.654,11.430,1.120,0.639,11.059,9.252,-57.718,8.079,-11.307,3.295,-5.777
307.726,44.579,57.997,30.025,14.075,18.106,7.335,2.684,2.060,11.302,1.368,0.828,11.123,48.786,-35.790,10.063,-13.160,4.230,-6.999
307.737,61.914,47.254,17.085,-1.508,9.599,11.833,2.535,2.376,11.265,1.593,1.100,11.129,38.841,5.658,11.634,-12.424,5.594,-8.114
307.748,73.877,69.594,18.306,10.159,14.909,22.877,2.034,2.417,11.182,1.614,1.285,11.082,30.793,-20.418,12.015,-10.088,6.549,-8.240
307.759,42.626,51.893,6.953,3.966,17.689,6.955,1.697,2.509,11.185,1.624,1.443,11.143,65.681,-11.792,12.512,-8.429,7.308,-8.230
307.771,103.907,61.293,7.807,-9.031,-1.774,4.497,1.089,2.059,10.910,1.581,1.578,11.106,-9.981,61.867,10.641,-5.609,8.014,-8.030
307.782,102.320,31.507,8.418,-9.369,5.769,23.380,0.497,1.416,11.114,1.426,1.512,11.052,12.908,21.270,7.258,-2.544,7.735,-7.292
307.793,101.222,28.821,-19.170,1.128,-11.043,-1.070,0.478,0.415,11.001,1.261,1.398,11.125,-82.025,-5.808,2.163,-2.491,7.124,-6.422
307.805,126.613,69.838,-19.170,1.149,-21.239,12.846,0.740,-0.396,10.999,1.189,1.174,11.060,-58.759,-2.653,-2.058,-3.852,6.029,-6.109
307.816,88.160,49.696,-25.274,5.439,15.088,28.625,0.950,0.060,11.449,1.123,0.916,11.069,27.390,-9.546,0.302,-4.750,4.709,-5.778
307.827,91.700,23.084,-26.128,-0.474,-1.674,-0.467,0.817,0.232,11.376,1.091,0.854,11.176,-68.353,15.269,1.165,-4.109,4.355,-5.562
307.839,100.367,58.729,-14.043,-0.474,-6.617,18.695,0.857,-0.050,11.318,1.042,0.717,11.133,-19.495,1.370,-0.255,-4.333,3.674,-5.341
307.850,53.613,72.524,-36.016,7.946,16.446,9.663,1.163,0.650,11.355,1.037,0.636,11.210,52.764,-22.627,3.262,-5.841,3.239,-5.279
307.862,85.474,23.694,-51.764,-16.726,-5.395,10.296,0.635,0.354,11.312,1.043,0.634,11.203,-15.369,55.230,1.794,-3.216,3.229,-5.315
307.873,78.394,47.987,-40.655,9.771,-22.913,14.197,0.778,-0.839,11.294,0.940,0.463,11.220,-53.076,-19.936,-4.244,-3.936,2.358,-4.790
307.884,36.034,71.669,-37.115,-0.021,2.960,14.937,1.112,-0.783,11.650,1.005,0.229,11.271,11.214,0.081,-3.832,-5.443,1.164,-5.099
307.896,22.606,60.805,-36.138,-0.452,5.453,12.329,0.942,-0.280,11.589,0.987,0.153,11.340,23.858,1.924,-1.381,-4.648,0.771,-4.977
307.907,36.889,66.420,-18.926,3.297,-11.862,11.481,1.038,-0.584,11.532,0.990,0.070,11.340,-44.821,-11.302,-2.888,-5.142,0.357,-4.992
307.918,-16.823,90.957,-45.782,13.601,16.647,12.818,1.470,-0.208,11.245,1.008,-0.042,11.348,41.714,-32.933,-1.056,-7.453,-0.212,-5.082
307.929,-16.091,62.392,-56.158,-5.467,9.642,11.158,1.432,0.424,11.607,1.100,0.027,11.362,37.829,20.353,2.077,-7.032,0.136,-5.536
307.941,-19.753,63.368,-52.862,4.900,6.157,11.963,1.183,0.750,11.317,1.063,0.077,11.360,25.481,-20.021,3.776,-5.961,0.390,-5.348
307.952,-37.820,50.917,-27.105,-4.188,-3.714,9.994,1.042,0.075,11.292,1.105,0.073,11.338,-18.930,21.459,0.379,-5.276,0.369,-5.573
307.962,-52.591,81.923,-54.938,3.017,-11.381,0.158,1.118,-0.258,11.145,1.087,0.084,11.377,-75.168,-14.856,-1.320,-5.731,0.425,-5.463
307.972,-58.328,71.425,-34.551,3.894,8.765,19.945,1.257,0.073,11.138,1.098,0.009,11.280,23.344,-10.139,0.378,-6.445,0.046,-5.562
307.983,-83.598,61.781,-45.782,-0.553,0.323,-2.845,0.999,-0.045,11.028,1.122,0.052,11.306,6.368,10.940,-0.236,-5.181,0.265,-5.671
307.993,-89.945,70.693,-39.434,13.723,6.718,22.015,1.645,0.273,11.095,1.102,0.054,11.217,14.525,-30.820,1.397,-8.436,0.274,-5.613
308.004,-84.574,54.335,-28.081,2.378,10.195,1.508,1.365,0.576,11.104,1.204,0.137,11.236,74.595,-13.000,2.949,-7.006,0.699,-6.120
308.014,-93.730,84.487,-43.707,12.387,0.459,17.775,1.932,0.500,11.088,1.229,0.250,11.191,1.216,-34.879,2.549,-9.882,1.276,-6.270
308.024,-84.696,58.363,-21.245,8.384,4.907,8.370,1.746,0.567,11.244,1.354,0.310,11.201,22.510,-40.852,2.854,-8.821,1.576,-6.896
308.035,-66.873,24.549,-25.396,0.711,-10.633,13.155,1.968,0.754,11.150,1.449,0.469,11.202,-38.927,-2.409,3.815,-9.995,2.380,-7.370
308.045,-48.562,9.533,-8.427,-6.768,-10.741,12.279,1.183,0.857,11.447,1.510,0.563,11.220,-37.475,22.543,4.264,-5.888,2.852,-7.661
308.057,-67.972,7.947,-12.578,-3.923,4.375,16.144,1.157,0.662,11.494,1.469,0.573,11.272,14.762,13.205,3.281,-5.743,2.888,-7.420
308.067,-54.788,19.666,-17.461,1.587,-23.480,9.132,0.992,-0.147,11.421,1.373,0.567,11.310,-68.492,-3.608,-0.737,-4.966,2.853,-6.920
308.078,-43.679,13.440,-3.300,4.885,-12.846,10.152,1.156,-0.858,11.296,1.352,0.357,11.315,-48.773,-16.622,-4.325,-5.833,1.799,-6.814
308.089,-36.233,-25.257,-7.939,-18.990,-11.258,7.271,0.661,-1.306,11.096,1.348,0.124,11.294,-28.987,54.814,-6.706,-3.391,0.628,-6.812
308.101,-21.218,-3.161,-12.944,-12.523,-16.647,17.193,0.006,-1.783,11.121,1.148,-0.155,11.235,-38.067,27.636,-9.114,-0.032,-0.791,-5.838
308.112,-40.261,-16.834,-7.329,-5.230,-4.706,17.323,-0.319,-2.015,11.224,0.911,-0.489,11.226,-14.585,16.253,-10.179,1.608,-2.489,-4.640
308.123,-33.791,-4.260,-8.794,-2.119,-2.521,0.043,-0.362,-1.918,10.853,0.690,-0.732,11.232,-49.973,40.061,-10.024,1.885,-3.726,-3.512
308.135,-25.246,10.388,4.267,6.775,-5.245,3.944,-0.181,-1.821,10.398,0.495,-0.924,11.112,-33.799,-45.936,-9.939,0.982,-4.755,-2.545
308.146,-32.326,-6.091,7.441,0.179,15.864,10.447,-0.045,-1.229,10.122,0.424,-1.068,10.954,56.659,-0.542,-6.930,0.257,-5.569,-2.208
308.157,20.164,4.040,8.174,-4.950,-6.509,10.217,-0.097,-0.976,9.996,0.345,-1.005,10.784,-29.843,22.237,-5.581,0.556,-5.324,-1.826
308.168,24.437,-2.917,6.343,6.071,1.365,19.284,0.014,-0.914,10.085,0.258,-1.024,10.646,3.864,-17.443,-5.183,-0.084,-5.498,-1.384
308.180,0.633,2.819,10.737,8.198,-0.265,-6.358,0.340,-0.853,9.690,0.240,-0.981,10.597,-1.468,-52.203,-5.032,-2.004,-5.293,-1.294
308.191,60.937,-6.946,34.175,-6.797,-7.328,11.352,0.265,-0.896,9.407,0.300,-0.964,10.350,-28.995,26.716,-5.442,-1.608,-5.321,-1.657
308.203,19.432,-38.319,29.781,-14.133,15.591,21.411,-0.113,-0.554,9.512,0.280,-0.989,10.164,31.304,28.098,-3.338,0.680,-5.560,-1.572
308.214,10.521,-25.135,7.441,6.021,6.042,8.241,-0.127,-0.228,9.588,0.145,-0.854,10.098,30.642,-30.521,-1.366,0.761,-4.840,-0.821
308.225,50.073,-15.247,42.477,12.775,-10.770,4.799,0.370,-0.391,9.374,0.154,-0.735,9.997,-38.300,-47.316,-2.391,-2.264,-4.210,-0.884
308.237,58.862,-36.365,37.227,-8.722,-1.516,3.305,0.368,-0.521,9.125,0.264,-0.710,9.877,-9.236,67.404,-3.271,-2.309,-4.115,-1.531
308.248,63.623,-36.610,40.890,-7.371,3.168,14.643,0.028,-0.422,9.215,0.229,-0.686,9.722,10.944,26.212,-2.624,-0.174,-4.038,-1.347
308.260,56.665,-27.820,36.861,9.728,7.364,19.414,0.092,-0.166,9.416,0.140,-0.636,9.635,18.743,-25.117,-1.013,-0.562,-3.779,-0.835
308.271,38.476,-58.583,40.279,2.184,-4.117,-0.969,0.299,-0.148,9.251,0.184,-0.512,9.633,-59.895,-27.325,-0.919,-1.856,-3.045,-1.095
308.282,61.425,-60.048,38.082,-8.104,-14.477,1.264,0.182,-0.505,8.986,0.228,-0.451,9.542,-60.495,29.162,-3.222,-1.160,-2.707,-1.369
308.294,62.158,-54.554,55.294,-3.312,-2.407,13.436,-0.003,-0.727,8.959,0.188,-0.528,9.403,-9.872,13.646,-4.646,0.024,-3.215,-1.145
308.305,18.333,-74.941,37.105,3.678,17.790,16.547,0.019,-0.188,9.242,0.141,-0.545,9.362,46.406,-8.614,-1.171,-0.119,-3.333,-0.864
308.316,29.442,-69.692,44.430,4.239,-11.381,0.043,0.183,-0.604,9.077,0.127,-0.433,9.381,-69.605,-20.439,-3.810,-1.156,-2.649,-0.777
308.328,61.181,-57.850,56.881,6.358,-17.747,2.256,0.393,-0.992,8.921,0.157,-0.466,9.316,-69.219,-19.577,-6.343,-2.511,-2.870,-0.968
308.339,34.691,-98.989,50.778,-11.086,8.076,16.008,0.117,-0.964,9.073,0.221,-0.623,9.230,22.537,31.745,-6.067,-0.737,-3.863,-1.371
308.350,11.131,-99.600,12.935,-8.205,0.344,12.595,-0.267,-0.760,9.297,0.149,-0.630,9.239,1.314,33.089,-4.675,1.642,-3.906,-0.922
308.361,14.183,-79.824,16.841,9.096,-8.313,9.125,-0.139,-0.855,9.402,0.049,-0.653,9.267,-32.847,-36.404,-5.198,0.848,-4.034,-0.302
308.372,-1.320,-88.491,31.246,-5.460,13.766,8.658,-0.037,-0.840,9.453,0.062,-0.747,9.301,53.394,18.570,-5.085,0.226,-4.595,-0.384
308.382,3.562,-44.788,25.264,13.845,0.136,7.465,0.279,-0.464,9.482,0.014,-0.688,9.335,0.497,-61.694,-2.807,-1.685,-4.217,-0.087
308.394,-11.574,-63.466,26.607,12.890,8.298,9.520,0.801,-0.119,9.474,0.134,-0.631,9.359,27.392,-45.608,-0.721,-4.839,-3.862,-0.823
308.405,7.591,-72.865,20.991,-1.925,6.674,9.699,0.994,0.318,9.532,0.314,-0.459,9.380,34.035,9.292,1.904,-5.955,-2.801,-1.917
308.416,9.300,-74.086,10.127,14.398,-6.933,16.813,1.269,0.308,9.788,0.414,-0.281,9.421,-17.400,-38.389,1.788,-7.387,-1.712,-2.520
308.427,-20.485,-91.177,14.522,3.994,0.761,2.234,1.442,0.269,9.743,0.615,-0.176,9.525,9.451,-59.449,1.568,-8.422,-1.061,-3.696
308.439,10.765,-59.193,-1.591,-0.502,-12.236,14.801,1.303,0.051,9.833,0.741,-0.080,9.529,-39.584,1.500,0.295,-7.554,-0.482,-4.448
308.450,-34.035,-89.223,-26.983,8.147,6.603,9.297,1.150,0.115,9.773,0.790,-0.084,9.606,28.121,-35.563,0.671,-6.719,-0.499,-4.705
308.461,-21.462,-81.044,-28.081,1.063,-5.367,-0.581,1.028,0.121,9.778,0.845,-0.012,9.663,-77.312,-11.148,0.709,-6.007,-0.071,-5.005
308.472,-21.950,-109.121,-44.561,0.905,16.712,19.643,1.064,0.561,9.621,0.859,-0.023,9.639,40.380,-2.011,3.323,-6.302,-0.139,-5.095
308.483,-12.795,-45.521,-21.978,7.759,0.215,-0.704,0.550,0.551,10.188,0.786,0.094,9.753,1.585,-84.621,3.094,-3.091,0.552,-4.611
308.494,-3.395,-112.906,-29.668,-18.645,8.507,26.024,-0.070,0.398,10.275,0.726,0.072,9.751,14.888,34.271,2.224,0.394,0.427,-4.264
308.506,-21.706,-96.182,-33.453,7.630,-1.803,-5.130,-0.313,0.149,10.088,0.487,0.110,9.889,-11.102,-54.552,0.850,1.777,0.637,-2.824
308.517,5.760,-88.125,-14.287,-14.700,-12.020,11.467,-0.532,-0.508,9.888,0.421,0.022,9.851,-32.827,41.526,-2.938,3.081,0.130,-2.449
308.528,-43.801,-70.424,-47.735,7.350,-1.530,6.028,-0.407,-0.742,9.821,0.199,-0.106,9.871,-9.150,-49.788,-4.322,2.371,-0.617,-1.158
308.540,-51.980,-71.523,-55.792,1.013,4.109,5.194,-0.271,-0.377,9.754,0.157,-0.177,9.878,37.849,-8.700,-2.214,1.594,-1.027,-0.913
308.551,-22.194,-61.024,-62.506,-1.013,6.265,15.282,-0.341,0.012,9.956,0.042,-0.179,9.842,22.259,3.511,0.071,1.965,-1.044,-0.249
308.562,-61.014,-96.060,-61.408,-6.459,1.616,8.097,-0.716,-0.237,9.878,-0.059,-0.212,9.887,8.875,38.053,-1.375,4.146,-1.234,0.342
308.574,-8.400,-73.842,-39.678,-6.660,-11.539,4.928,-1.106,-0.703,9.754,-0.206,-0.268,9.840,-54.346,27.974,-4.103,6.458,-1.565,1.202
308.585,-58.328,-72.621,-54.083,-9.850,-2.521,17.172,-0.979,-1.082,9.662,-0.317,-0.418,9.799,-7.263,29.592,-6.363,5.755,-2.446,1.853
308.597,-46.121,-29.163,-69.953,14.873,-8.578,-1.005,-0.645,-1.053,9.696,-0.417,-0.494,9.806,-29.935,-59.883,-6.189,3.791,-2.882,2.438
308.608,-71.512,-40.272,-65.802,-11.381,9.836,14.894,-0.104,-0.797,9.673,-0.339,-0.600,9.759,27.701,32.538,-4.717,0.614,-3.520,1.989
308.619,-48.318,-38.685,-56.402,5.230,6.409,15.088,-0.496,-0.494,9.969,-0.407,-0.625,9.776,21.878,-17.705,-2.840,2.851,-3.661,2.381
308.631,-51.614,-51.136,-47.735,-4.634,-11.503,-3.226,-0.506,-1.164,9.862,-0.416,-0.679,9.860,-63.887,21.212,-6.731,2.920,-3.943,2.414
308.642,-22.683,-56.996,-28.936,-8.198,-16.266,12.566,-0.670,-1.784,9.835,-0.407,-0.838,9.802,-47.336,21.754,-10.263,3.841,-4.886,2.370
308.653,-69.315,-43.568,-43.341,-10.403,1.774,8.737,-0.800,-1.774,10.039,-0.454,-1.009,9.861,7.446,49.430,-9.996,4.492,-5.840,2.623
308.664,-42.947,5.261,-47.125,10.619,-6.365,11.826,-0.520,-1.449,10.280,-0.520,-1.080,9.903,-21.837,-38.351,-8.022,2.873,-6.218,2.994
308.676,-80.302,-12.683,-58.478,1.724,8.959,13.277,-0.384,-1.098,10.555,-0.507,-1.140,10.016,33.806,-6.147,-5.940,2.076,-6.492,2.883
308.687,-41.360,-22.815,-43.218,2.040,-10.504,2.313,-0.410,-1.214,10.545,-0.506,-1.121,10.122,-73.671,-10.747,-6.570,2.217,-6.318,2.848
308.698,-19.020,-21.961,-10.747,-1.199,-14.952,14.341,-0.368,-1.968,10.585,-0.473,-1.255,10.166,-46.117,3.316,-10.532,1.959,-7.035,2.646
308.710,-14.870,-27.332,0.483,-9.340,-7.989,0.431,-0.494,-2.366,10.483,-0.429,-1.433,10.268,-40.533,49.440,-12.716,2.638,-7.946,2.370
308.721,-17.555,-3.039,-5.742,-3.894,-20.067,3.139,-0.283,-2.740,10.399,-0.376,-1.588,10.296,-76.041,10.858,-14.766,1.513,-8.767,2.073
308.733,-5.226,26.013,-3.422,9.462,-13.364,11.079,0.269,-2.773,10.486,-0.303,-1.772,10.316,-42.549,-28.609,-14.818,-1.423,-9.748,1.661
308.744,-22.683,17.712,8.662,10.224,4.339,6.373,0.801,-2.379,10.568,-0.135,-1.928,10.372,19.819,-53.006,-12.659,-4.232,-10.537,0.735
308.755,-25.124,19.177,6.953,4.375,3.887,6.416,1.065,-1.896,10.685,0.074,-1.954,10.435,26.602,-30.269,-10.018,-5.610,-10.615,-0.404
308.767,1.243,28.211,6.343,-1.911,-2.816,8.406,0.900,-1.701,10.719,0.226,-1.911,10.483,-18.101,12.171,-8.992,-4.742,-10.337,-1.220
308.778,21.873,11.243,6.953,-1.652,-6.919,11.237,0.479,-1.764,10.880,0.256,-1.889,10.545,-31.364,7.141,-9.208,-2.493,-10.159,-1.374
308.790,9.178,42.616,10.249,10.964,1.990,10.181,0.522,-1.633,11.070,0.233,-1.896,10.631,7.580,-46.608,-8.389,-2.673,-10.116,-1.241
308.801,15.037,18.811,25.997,4.655,5.079,13.249,0.289,-1.503,11.289,0.201,-1.892,10.730,19.896,-18.174,-7.584,-1.458,-10.003,-1.060
308.812,20.287,16.858,63.962,-3.463,8.643,14.686,-0.199,-1.279,11.457,0.131,-1.861,10.836,29.820,11.493,-6.372,0.990,-9.752,-0.683
308.824,29.808,0.134,69.211,-5.906,16.899,16.439,-0.598,-0.570,11.674,0.026,-1.728,10.947,44.073,14.070,-2.797,2.933,-8.974,-0.139
308.835,43.114,-17.200,77.146,-11.100,11.955,15.799,-0.910,-0.107,11.778,-0.078,-1.512,11.056,31.780,29.275,-0.520,4.424,-7.791,0.404
308.847,44.823,-2.185,72.385,-6.861,4.311,12.063,-0.817,0.050,11.680,-0.156,-1.264,11.149,17.264,28.188,0.249,4.003,-6.474,0.801
308.858,39.208,-9.021,70.554,-14.104,-8.298,11.560,-1.009,-0.223,11.593,-0.230,-1.043,11.219,-24.480,44.766,-1.102,4.979,-5.315,1.173
308.870,51.904,10.266,48.458,-9.096,-18.616,9.239,-0.925,-0.830,11.403,-0.302,-0.921,11.257,-55.171,23.649,-4.153,4.632,-4.679,1.536
308.881,48.974,19.299,53.097,-8.162,-23.559,7.860,-1.013,-1.714,11.233,-0.396,-0.984,11.264,-64.346,18.201,-8.648,5.097,-4.996,2.006
308.892,40.185,22.351,56.881,-0.373,-21.404,5.934,-0.783,-2.425,11.009,-0.462,-1.182,11.241,-74.511,0.964,-12.401,3.975,-6.002,2.345
308.904,32.616,24.427,70.065,-0.502,-3.376,5.719,-0.568,-2.641,10.729,-0.468,-1.469,11.173,-30.478,4.332,-13.820,2.944,-7.490,2.382
308.915,33.715,18.201,72.751,-2.385,0.366,5.992,-0.321,-2.488,10.480,-0.412,-1.682,11.066,3.253,21.680,-13.359,1.707,-8.640,2.112
308.927,18.577,21.497,58.957,-12.904,-1.666,8.190,-0.556,-2.254,10.346,-0.376,-1.785,10.943,-6.227,57.095,-12.280,3.012,-9.266,1.945
308.938,3.440,26.624,51.998,-9.484,-7.580,11.467,-0.728,-2.156,10.329,-0.400,-1.831,10.816,-27.007,34.621,-11.772,3.949,-9.610,2.089
308.949,26.146,35.047,56.515,-0.186,-3.980,16.841,-0.554,-1.890,10.467,-0.433,-1.854,10.715,-13.303,0.618,-10.226,2.987,-9.816,2.284
308.961,-14.382,36.268,45.650,2.442,7.249,14.858,-0.325,-1.441,10.675,-0.420,-1.822,10.697,25.721,-8.409,-7.689,1.732,-9.664,2.221
308.972,-30.373,29.554,31.246,4.426,4.964,8.952,0.035,-0.801,10.691,-0.360,-1.643,10.716,26.447,-23.392,-4.289,-0.189,-8.716,1.906
308.984,-14.992,66.176,15.742,14.937,-0.610,6.042,0.550,-0.287,10.596,-0.274,-1.383,10.714,-2.171,-67.908,-1.551,-2.976,-7.357,1.456
308.995,-21.340,43.104,23.311,11.316,8.643,15.404,1.045,0.132,10.684,-0.067,-1.174,10.681,24.344,-32.662,0.708,-5.590,-6.274,0.357
309.007,-55.520,11.975,7.807,-2.227,26.017,17.373,0.954,1.046,10.858,0.131,-0.896,10.685,56.078,4.074,5.485,-5.003,-4.799,-0.702
309.018,-46.121,34.681,-13.921,11.783,7.350,8.198,0.983,1.561,10.848,0.204,-0.473,10.731,27.128,-46.965,8.161,-5.129,-2.525,-1.090
309.029,-10.719,-8.777,1.460,1.551,6.854,11.302,0.647,1.432,10.766,0.289,-0.196,10.719,31.015,-6.699,7.571,-3.415,-1.052,-1.546
309.041,-16.457,-50.526,-13.310,-16.978,9.283,11.955,-0.024,1.237,10.708,0.290,0.014,10.721,24.098,48.306,6.595,0.131,0.078,-1.554
309.052,4.661,-46.742,-26.128,4.627,-21.871,2.306,-0.316,0.190,10.478,0.150,0.138,10.721,-76.738,-11.887,1.044,1.730,0.738,-0.802
309.063,-13.649,-71.889,-22.344,-15.009,-9.340,11.999,-0.504,-0.627,10.369,0.133,0.021,10.642,-25.936,44.650,-3.459,2.783,0.116,-0.718
309.075,-23.415,-43.202,-51.764,11.079,-6.495,10.626,0.008,-0.740,10.447,0.032,-0.058,10.626,-22.944,-41.676,-4.055,-0.044,-0.313,-0.177
309.086,-19.753,-51.258,-19.170,1.343,0.704,12.157,0.322,-0.470,10.519,0.124,-0.136,10.594,3.296,-6.299,-2.560,-1.755,-0.737,-0.672
309.098,-26.467,-56.752,-53.961,0.014,12.121,16.008,0.411,0.122,10.628,0.136,-0.124,10.582,37.151,-0.041,0.661,-2.217,-0.674,-0.739
309.109,-43.191,-81.777,-33.819,-0.452,5.949,9.369,0.187,0.407,10.544,0.182,-0.057,10.583,32.400,2.336,2.215,-1.019,-0.308,-0.990
309.120,-28.664,-75.917,-43.218,-7.573,-0.308,9.671,0.062,0.202,10.368,0.166,-0.003,10.541,-1.441,38.068,1.119,-0.345,-0.020,-0.903
309.132,-55.032,-63.588,-39.068,5.424,2.759,8.428,0.117,0.233,10.240,0.166,0.020,10.510,15.398,-31.470,1.305,-0.658,0.114,-0.907
309.143,-53.811,-38.441,-65.436,-0.833,9.232,9.053,0.301,0.621,10.271,0.171,0.103,10.459,45.464,3.689,3.464,-1.680,0.566,-0.941
309.155,-45.877,-79.824,-59.210,1.444,16.518,11.941,0.112,1.161,10.188,0.169,0.209,10.424,53.965,-4.054,6.505,-0.626,1.151,-0.931
309.166,-41.116,-77.993,-59.576,-7.853,-3.664,2.162,-0.279,0.712,10.127,0.106,0.321,10.383,-24.233,61.581,4.027,1.576,1.773,-0.585
309.177,-47.830,-87.514,-66.290,-8.737,0.919,14.887,-0.556,0.205,10.000,0.023,0.277,10.320,3.051,30.375,1.176,3.186,1.541,-0.127
309.188,-51.126,-38.196,-58.600,7.817,-12.890,-8.672,-0.366,-0.246,9.801,-0.073,0.248,10.300,-47.854,-26.724,-1.439,2.142,1.384,0.406
309.200,-63.089,-38.319,-75.690,-10.720,7.723,20.290,-0.277,-0.183,9.798,-0.073,0.131,10.182,18.611,26.291,-1.072,1.622,0.737,0.411
309.211,-54.666,1.477,-61.530,18.630,1.939,1.674,-0.193,0.066,9.946,-0.192,0.118,10.186,5.923,-82.210,0.382,1.116,0.665,1.083
309.223,-50.027,-65.053,-66.657,-18.580,3.168,8.938,-0.427,0.025,9.810,-0.153,0.082,10.116,8.741,62.992,0.150,2.498,0.467,0.867
309.234,-36.599,-30.018,-53.473,-5.575,-2.601,19.873,-0.962,-0.372,9.976,-0.292,-0.012,10.038,-7.185,15.553,-2.130,5.510,-0.070,1.669
309.245,-42.947,-40.394,-66.290,-1.911,-6.682,-6.710,-0.975,-0.820,9.724,-0.433,-0.119,10.077,-43.782,11.415,-4.801,5.713,-0.678,2.462
309.257,-14.992,-19.397,-31.744,-2.902,-12.681,7.752,-0.910,-1.269,9.487,-0.476,-0.297,9.948,-56.893,11.055,-7.591,5.435,-1.711,2.742
