R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry
175,25,1900,200,25,2100,500,150,0,0,0,0,7,75,10,10.0,32.0,0.000100,0.003000,20,50,5,50,5,50,500,0,0
sysTime,GRawX,GPT1X,aRawR,aPT1R,aKFRawR,aKFPT10R,aKFPT11R
261.235,199.114,140.411,-3.408,-2.036,-14.325,-15.162,-19.475
261.247,201.555,156.902,-8.393,-2.292,-12.003,-12.854,-17.583
261.259,217.059,172.175,-10.684,-2.821,-9.468,-10.307,-15.450
261.271,223.407,186.850,-19.859,-3.452,-6.691,-7.508,-13.085
261.283,224.750,199.396,-13.865,-4.162,-3.898,-4.702,-10.619
261.295,244.403,213.430,-14.151,-5.288,-0.970,-1.726,-8.027
261.307,243.427,225.549,30.160,-5.956,2.073,1.303,-5.309
261.319,244.526,234.760,44.428,-5.706,5.190,4.361,-2.486
261.331,255.390,242.507,43.434,-6.387,8.037,7.227,0.235
261.341,272.725,251.331,11.816,-7.183,10.787,9.993,2.851
261.352,266.377,256.478,-8.506,-7.830,13.514,12.755,5.529
261.363,278.950,261.031,-20.625,-8.770,16.223,15.509,8.215
261.374,272.725,262.689,5.773,-8.502,18.985,18.242,10.962
261.385,240.253,259.629,34.277,-7.866,21.685,20.885,13.744
261.396,237.811,255.178,13.766,-8.356,24.312,23.516,16.551
261.407,230.975,248.754,-10.390,-9.054,26.685,25.921,19.178
261.418,228.534,242.623,-10.134,-8.925,28.878,28.110,21.607
261.429,204.974,232.346,-11.218,-8.689,31.013,30.229,24.089
261.441,185.686,220.980,-6.905,-9.363,32.986,32.222,26.448
261.452,186.052,209.101,-30.562,-10.335,34.699,33.996,28.624
261.464,186.662,197.483,-21.318,-10.120,36.390,35.648,30.691
261.475,155.045,182.924,22.348,-9.316,37.857,37.059,32.565
261.487,146.500,170.713,-1.143,-9.197,39.198,38.363,34.262
261.498,148.942,161.701,-38.163,-10.002,40.476,39.672,35.835
261.509,139.298,152.511,-44.768,-11.657,41.589,40.854,37.291
261.521,126.968,142.410,-20.703,-11.586,42.653,41.895,38.618
261.532,120.865,133.456,-25.469,-10.949,43.655,42.804,39.831
261.544,116.104,124.937,-5.097,-9.489,44.536,43.598,40.931
261.555,91.933,115.944,15.642,-8.146,45.311,44.309,41.930
261.567,68.861,104.239,5.471,-6.987,45.901,44.848,42.835
261.578,67.640,94.844,3.027,-6.321,46.395,45.308,43.596
261.590,48.475,85.962,25.404,-5.815,46.832,45.711,44.260
261.601,36.267,77.728,26.811,-5.782,47.156,46.031,44.823
261.612,42.981,68.722,19.400,-5.565,47.336,46.189,45.273
261.624,48.475,58.989,-4.674,-5.541,47.380,46.231,45.608
261.635,20.276,48.730,-0.723,-5.849,47.322,46.169,45.831
261.646,-0.476,37.436,-15.072,-6.160,47.150,45.999,45.939
261.658,-3.528,28.130,-29.049,-6.718,46.874,45.742,45.927
261.669,-5.969,18.300,-31.015,-7.457,46.454,45.353,45.797
261.681,-33.192,7.887,-33.107,-8.258,45.880,44.810,45.540
261.692,-44.545,-2.515,-19.657,-8.862,45.201,44.162,45.163
261.704,-37.342,-10.960,-34.964,-9.361,44.466,43.426,44.671
261.715,-36.610,-18.047,-22.527,-9.831,43.705,42.675,44.097
261.726,-56.996,-26.185,-20.078,-10.092,42.838,41.813,43.439
261.738,-45.888,-31.004,-5.676,-10.052,42.003,40.975,42.706
261.749,-47.597,-36.418,-17.910,-9.989,41.108,40.069,41.922
261.761,-42.225,-41.212,-7.576,-9.838,40.146,39.102,41.073
261.772,-58.950,-46.548,-11.648,-9.491,39.168,38.078,40.177
261.783,-56.508,-51.291,12.031,-9.206,38.121,37.005,39.226
261.795,-91.177,-59.270,25.110,-8.348,36.939,35.763,38.208
261.806,-76.528,-62.869,11.940,-7.858,35.792,34.581,37.137
261.818,-70.913,-65.089,26.986,-7.132,34.712,33.449,36.055
261.829,-74.941,-66.525,20.633,-6.360,33.662,32.347,34.971
261.841,-85.318,-68.435,27.480,-5.698,32.605,31.239,33.882
261.852,-75.552,-69.621,8.465,-5.293,31.532,30.139,32.789
261.864,-60.781,-69.519,9.385,-4.938,30.483,29.068,31.685
261.875,-67.251,-69.703,28.246,-4.431,29.427,27.980,30.593
261.887,-60.903,-67.540,33.243,-3.647,28.494,27.009,29.531
261.898,-56.996,-63.381,35.736,-3.143,27.680,26.158,28.532
261.909,-45.399,-58.146,17.057,-3.301,26.922,25.392,27.621
261.919,-49.916,-54.485,18.162,-2.863,26.247,24.676,26.780
261.930,-38.319,-50.126,5.591,-3.060,25.537,23.969,25.971
261.941,-43.934,-44.039,11.535,-2.773,24.999,23.421,25.242
261.951,-28.675,-39.866,-6.767,-2.758,24.450,22.869,24.567
261.962,-30.018,-33.012,-15.295,-3.309,24.052,22.493,23.964
261.973,-6.091,-25.290,-23.358,-3.597,23.729,22.189,23.433
261.983,-10.608,-20.151,-12.534,-2.998,23.484,21.916,22.984
261.994,-0.598,-13.589,5.196,-1.455,23.345,21.721,22.601
262.005,13.928,-6.871,3.152,-0.769,23.247,21.605,22.293
262.015,1.232,-0.611,14.327,-0.041,23.240,21.583,22.076
262.026,13.684,6.663,17.291,1.107,23.328,21.629,21.930
262.037,26.135,12.913,7.875,1.855,23.445,21.724,21.863
262.047,23.449,16.970,5.210,2.056,23.516,21.799,21.848
262.058,51.893,23.134,-0.234,2.384,23.696,21.971,21.887
262.069,64.955,29.984,-10.977,2.369,23.934,22.222,21.991
262.079,69.105,36.591,-13.885,2.301,24.249,22.558,22.171
262.090,66.786,42.282,-15.449,1.310,24.561,22.940,22.411
262.101,63.124,45.520,5.402,1.425,24.901,23.302,22.691
262.112,47.010,46.946,8.246,1.540,25.218,23.653,22.998
262.122,47.498,47.807,20.494,2.029,25.532,23.989,23.315
262.133,36.756,47.412,20.347,2.243,25.829,24.313,23.640
262.144,34.680,46.475,17.578,2.895,26.121,24.591,23.951
262.154,52.015,45.546,2.198,3.041,26.374,24.861,24.257
262.165,55.189,44.648,-1.870,3.187,26.579,25.086,24.537
262.176,52.991,43.537,-5.551,3.353,26.785,25.305,24.809
262.186,57.264,44.267,1.749,3.221,27.041,25.582,25.080
262.197,36.756,40.479,6.602,3.313,27.179,25.735,25.332
262.208,29.919,40.160,11.548,3.124,27.357,25.965,25.565
262.218,35.779,38.501,24.175,3.769,27.542,26.153,25.785
262.229,7.092,34.589,22.851,3.964,27.622,26.253,25.980
262.240,20.642,31.279,18.246,4.933,27.726,26.320,26.136
262.250,33.582,30.012,0.610,4.968,27.785,26.394,26.266
262.261,31.262,29.082,-11.719,4.817,27.819,26.460,26.384
262.272,37.366,27.638,-5.282,4.306,27.809,26.494,26.480
262.283,31.750,26.259,-5.465,4.199,27.819,26.544,26.565
262.294,1.354,22.981,31.106,4.415,27.774,26.541,26.641
262.306,17.102,21.028,24.183,5.336,27.792,26.527,26.688
262.317,11.730,17.294,-7.415,5.578,27.707,26.441,26.713
262.329,12.219,15.073,14.203,5.695,27.615,26.360,26.693
262.340,3.796,11.563,10.163,5.908,27.443,26.194,26.641
262.352,-11.829,5.467,-12.581,6.057,27.099,25.891,26.535
262.364,-23.304,-1.385,-17.813,6.114,26.715,25.513,26.359
262.376,-46.010,-10.771,2.860,5.746,26.138,24.978,26.087
262.388,-50.771,-20.958,28.498,5.752,25.474,24.316,25.702
262.400,-58.217,-35.058,16.852,6.103,24.511,23.339,25.152
262.412,-84.219,-49.265,0.345,6.442,23.403,22.216,24.448
262.424,-118.644,-66.303,5.534,6.524,22.046,20.866,23.567
262.436,-125.968,-85.106,-2.000,6.537,20.339,19.189,22.457
262.448,-155.144,-103.780,8.645,6.500,18.445,17.307,21.134
262.460,-183.831,-124.467,6.915,6.506,16.279,15.165,19.573
262.472,-189.080,-145.307,7.522,6.890,13.908,12.780,17.788
262.485,-218.134,-165.043,25.175,7.248,11.338,10.215,15.776
262.497,-225.703,-184.292,0.591,7.250,8.503,7.416,13.528
262.509,-232.905,-198.808,5.522,7.495,5.669,4.592,11.105
262.521,-257.076,-214.434,2.064,7.613,2.690,1.610,8.547
262.533,-255.977,-228.997,-30.084,7.586,-0.466,-1.500,5.826
262.545,-258.785,-241.095,18.870,7.834,-3.653,-4.684,2.953
262.557,-282.711,-251.848,16.429,7.818,-6.903,-7.889,-0.003
262.569,-288.205,-260.883,-5.275,7.710,-10.211,-11.179,-3.086
262.581,-271.602,-266.612,-2.190,7.392,-13.504,-14.435,-6.221
262.593,-280.758,-270.930,12.646,7.197,-16.731,-17.632,-9.371
262.605,-297.360,-275.060,4.994,7.132,-19.943,-20.832,-12.535
262.617,-248.653,-273.083,-12.225,6.892,-23.077,-23.934,-15.719
262.629,-265.011,-268.075,20.773,7.148,-25.934,-26.796,-18.807
262.641,-217.158,-260.888,-21.275,6.975,-28.754,-29.583,-21.842
262.653,-264.034,-253.365,20.365,7.380,-31.315,-32.153,-24.714
262.665,-197.504,-242.970,9.272,7.616,-33.784,-34.625,-27.514
262.677,-213.007,-230.034,40.883,7.849,-35.940,-36.757,-30.098
262.689,-147.209,-213.969,-3.370,7.752,-37.880,-38.669,-32.513
262.701,-164.299,-198.939,-3.241,8.143,-39.533,-40.331,-34.682
262.713,-147.819,-185.212,-5.365,8.003,-41.100,-41.855,-36.665
262.725,-143.791,-171.968,8.746,8.546,-42.458,-43.222,-38.480
262.738,-127.555,-159.362,27.362,8.347,-43.719,-44.463,-40.138
262.750,-110.709,-146.469,11.791,8.655,-44.792,-45.545,-41.620
262.762,-106.925,-134.222,22.133,8.773,-45.712,-46.461,-42.945
262.774,-77.383,-121.670,-8.712,8.631,-46.511,-47.231,-44.103
262.786,-103.507,-110.320,23.968,8.131,-47.146,-47.811,-45.090
262.798,-75.063,-99.917,11.662,7.669,-47.721,-48.353,-45.957
262.810,-66.762,-91.053,7.292,7.387,-48.233,-48.828,-46.702
262.822,-45.399,-78.388,14.512,6.900,-48.467,-49.019,-47.311
262.834,-21.229,-65.610,-10.397,6.583,-48.554,-49.074,-47.761
262.846,-36.244,-53.974,12.877,6.484,-48.481,-48.978,-48.052
262.858,-30.750,-43.783,7.376,6.161,-48.369,-48.831,-48.227
262.870,4.040,-31.201,19.845,6.099,-48.019,-48.479,-48.261
262.882,13.684,-19.515,8.381,6.088,-47.586,-48.032,-48.150
262.894,28.577,-6.375,2.806,5.973,-46.920,-47.351,-47.878
262.906,34.436,5.514,-18.002,5.397,-46.213,-46.600,-47.467
262.918,47.010,16.815,3.400,4.876,-45.383,-45.732,-46.927
262.930,55.311,28.310,16.519,4.694,-44.399,-44.719,-46.252
262.942,69.593,39.752,-8.707,4.554,-43.286,-43.589,-45.445
262.954,73.988,49.483,-20.346,3.848,-42.126,-42.378,-44.519
262.966,72.157,58.272,-22.840,2.804,-40.912,-41.104,-43.492
262.978,62.635,64.603,25.730,2.550,-39.621,-39.791,-42.379
262.991,88.149,70.332,28.285,2.866,-38.296,-38.472,-41.213
263.003,72.401,76.152,32.108,3.322,-36.850,-37.065,-39.973
263.015,79.237,78.854,23.618,3.182,-35.540,-35.755,-38.710
263.026,56.776,79.182,23.987,3.606,-34.252,-34.493,-37.436
263.038,103.652,83.635,5.733,3.474,-32.886,-33.109,-36.138
263.050,120.620,88.740,8.051,3.712,-31.437,-31.668,-34.795
263.061,92.665,91.131,26.076,4.630,-30.034,-30.296,-33.488
263.072,113.540,98.994,36.363,5.378,-28.542,-28.841,-32.207
263.083,135.025,107.936,30.502,4.835,-26.886,-27.143,-30.730
263.095,141.739,116.993,32.610,4.696,-25.074,-25.337,-29.159
263.106,147.599,125.708,22.480,4.686,-23.190,-23.454,-27.498
263.117,171.647,136.343,9.241,4.538,-21.203,-21.451,-25.744
263.129,181.535,148.597,3.518,4.421,-19.031,-19.261,-23.862
263.140,188.738,159.755,6.764,4.318,-16.767,-16.982,-21.868
263.152,200.823,170.760,-0.937,4.003,-14.366,-14.575,-19.750
263.163,189.836,177.513,-12.209,3.435,-12.012,-12.205,-17.544
263.174,198.137,182.945,-18.911,2.607,-9.727,-9.889,-15.342
263.185,212.786,187.464,-9.769,2.857,-7.515,-7.699,-13.217
263.196,219.256,190.731,-20.358,2.686,-5.362,-5.535,-11.072
263.207,193.377,190.048,7.691,3.349,-3.219,-3.422,-8.908
263.217,168.351,187.332,27.686,3.745,-1.170,-1.397,-6.783
263.228,159.196,181.664,39.891,3.525,0.711,0.475,-4.728
263.239,144.425,175.345,12.638,2.014,2.427,2.250,-2.762
263.249,137.711,168.271,4.227,1.073,4.034,3.913,-0.884
263.260,146.012,158.985,-16.856,0.275,5.522,5.438,0.922
263.272,135.391,149.887,-37.238,-0.573,6.969,6.923,2.691
263.283,97.426,138.610,-19.235,-1.381,8.261,8.255,4.327
263.294,88.149,127.066,-15.867,-1.816,9.388,9.392,5.801
263.306,95.717,115.281,-33.133,-2.199,10.364,10.374,7.165
263.318,69.227,102.537,-21.959,-2.610,11.180,11.201,8.381
263.330,57.752,91.036,-18.579,-2.924,11.911,11.936,9.448
263.342,41.761,78.008,-13.965,-2.743,12.456,12.473,10.377
263.354,28.088,65.004,17.414,-2.568,12.808,12.826,11.136
263.366,17.590,52.778,6.101,-2.429,13.071,13.067,11.754
263.378,12.341,40.337,29.009,-1.968,13.168,13.133,12.210
263.390,8.068,30.813,24.200,-1.209,13.229,13.145,12.527
263.402,-7.434,21.452,-18.127,-0.756,13.195,13.095,12.751
263.414,0.622,12.488,-10.491,-0.811,13.034,12.908,12.852
263.426,-24.281,5.054,-12.045,-0.885,12.837,12.717,12.870
263.438,-18.665,-1.639,16.644,-0.530,12.598,12.449,12.795
263.450,-16.102,-8.677,32.941,-0.213,12.230,12.069,12.632
263.462,-28.065,-13.541,-13.520,0.292,11.897,11.710,12.415
263.474,-38.319,-19.702,-15.729,0.447,11.442,11.239,12.132
263.487,-39.906,-25.030,5.896,0.182,10.926,10.735,11.781
263.498,-51.869,-32.482,2.121,0.070,10.267,10.082,11.354
263.510,-49.184,-38.171,5.712,0.193,9.646,9.460,10.876
263.521,-64.199,-43.533,13.946,0.473,8.972,8.802,10.350
263.532,-65.908,-50.413,15.941,0.647,8.224,8.062,9.779
263.542,-77.383,-57.766,15.447,0.738,7.400,7.251,9.145
263.553,-74.819,-63.195,12.542,1.194,6.593,6.423,8.448
263.564,-77.627,-69.397,4.323,1.585,5.651,5.466,7.657
263.576,-103.873,-76.414,-4.858,1.538,4.580,4.407,6.782
263.587,-98.502,-80.739,-8.689,1.332,3.544,3.395,5.862
263.599,-83.608,-83.699,-10.458,1.033,2.477,2.351,4.896
263.610,-76.040,-84.285,7.296,0.901,1.449,1.355,3.916
263.622,-80.435,-84.069,24.226,0.900,0.443,0.368,2.902
263.634,-70.180,-80.435,-32.605,0.561,-0.485,-0.499,1.915
263.646,-83.975,-78.801,-9.031,0.321,-1.390,-1.387,0.960
263.658,-50.282,-72.889,18.525,0.372,-2.136,-2.119,0.052
263.669,-44.911,-66.131,7.188,0.577,-2.661,-2.653,-0.666
263.679,-37.831,-59.779,-0.186,0.582,-3.136,-3.125,-1.317
263.690,-36.610,-52.757,-6.853,0.477,-3.508,-3.481,-1.881
263.701,-36.244,-45.637,-12.947,-0.068,-3.817,-3.747,-2.363
263.711,-24.403,-37.153,-10.389,-0.558,-3.999,-3.899,-2.763
263.722,-8.411,-27.743,-7.518,-0.693,-4.049,-3.937,-3.074
263.733,16.369,-19.160,-14.269,-0.680,-4.067,-3.945,-3.312
263.745,21.130,-9.564,-11.268,-0.641,-3.906,-3.779,-3.431
263.756,19.055,-1.099,-6.519,-0.527,-3.655,-3.535,-3.445
263.767,22.229,7.612,-18.242,-0.580,-3.307,-3.179,-3.357
263.779,27.722,13.450,-12.400,-0.549,-2.992,-2.857,-3.198
263.790,34.680,19.870,-7.367,-0.606,-2.599,-2.456,-2.973
263.801,63.978,28.055,-21.288,-0.640,-2.103,-1.949,-2.672
263.813,40.418,34.389,-16.666,-0.952,-1.529,-1.356,-2.277
263.824,27.356,39.822,8.760,-0.764,-0.883,-0.716,-1.816
263.836,59.461,45.225,-6.581,-0.198,-0.241,-0.082,-1.310
263.848,69.593,49.409,-4.106,0.247,0.463,0.605,-0.724
263.860,52.015,53.425,-10.637,-0.026,1.221,1.377,-0.083
263.871,67.640,57.044,-28.768,-0.389,1.893,2.086,0.551
263.882,59.705,59.398,2.353,-0.789,2.614,2.830,1.228
263.894,70.204,61.187,-2.179,-0.871,3.320,3.541,1.922
263.906,47.864,63.122,26.606,-0.699,4.145,4.368,2.669
263.918,88.881,65.078,-29.298,-0.835,4.914,5.157,3.426
263.930,46.033,64.767,19.394,-0.718,5.641,5.930,4.196
263.942,64.466,62.633,-15.112,-1.139,6.247,6.574,4.926
263.954,48.719,59.524,14.585,-1.093,6.837,7.148,5.615
263.966,35.169,55.270,-3.475,-0.830,7.343,7.644,6.259
263.978,37.366,50.097,-11.298,-1.375,7.757,8.093,6.846
263.991,31.262,43.588,-13.313,-1.312,8.039,8.367,7.346
264.002,21.008,37.873,6.211,-1.338,8.289,8.633,7.753
264.013,18.689,29.575,-6.431,-0.627,8.378,8.683,8.050
264.023,-0.964,20.541,-7.154,-0.503,8.320,8.623,8.248
264.034,-24.891,10.919,23.027,-0.091,8.187,8.474,8.354
264.045,-30.018,-0.197,30.574,1.024,7.928,8.162,8.349
264.056,-0.842,-7.125,4.196,1.710,7.631,7.839,8.249
264.067,-23.304,-12.940,29.699,1.992,7.330,7.517,8.086
264.077,-41.493,-19.421,30.522,1.968,6.966,7.169,7.885
264.087,-49.306,-26.506,26.161,2.511,6.546,6.720,7.616
264.098,-44.667,-32.041,-7.177,1.478,5.967,6.212,7.271
264.108,-49.062,-35.717,-28.824,0.784,5.426,5.716,6.881
264.119,-35.633,-39.367,-40.103,-0.080,4.792,5.143,6.426
264.130,-44.301,-42.994,-17.861,-0.674,4.118,4.500,5.896
264.142,-68.593,-46.790,15.341,-0.884,3.412,3.857,5.327
264.153,-65.664,-50.930,13.217,-0.618,2.678,3.130,4.720
264.165,-53.212,-52.727,16.067,-0.166,2.019,2.441,4.078
264.177,-56.874,-55.721,5.705,0.123,1.301,1.708,3.428
264.188,-58.705,-56.937,-18.410,0.156,0.619,1.023,2.756
264.200,-62.246,-57.491,-25.419,-0.254,-0.055,0.353,2.089
264.212,-69.570,-57.570,-12.161,-0.179,-0.713,-0.309,1.409
264.224,-74.331,-58.762,17.271,-0.485,-1.423,-1.022,0.710
264.236,-44.179,-59.443,29.796,-0.541,-2.169,-1.768,-0.013
264.248,-67.983,-61.098,-16.775,-0.751,-2.956,-2.552,-0.740
264.260,-51.137,-61.022,-34.880,-1.016,-3.681,-3.259,-1.464
264.272,-58.950,-60.810,-5.394,-1.572,-4.435,-3.986,-2.194
264.284,-72.256,-61.262,19.883,-1.396,-5.125,-4.686,-2.909
264.296,-77.139,-61.499,10.249,-1.333,-5.823,-5.386,-3.624
264.308,-43.812,-59.763,16.948,-0.993,-6.470,-6.050,-4.339
264.320,-50.282,-59.536,23.241,-0.227,-7.117,-6.747,-5.025
264.332,-43.934,-56.229,-29.681,-0.206,-7.641,-7.257,-5.665
264.344,-65.542,-56.995,-30.636,-0.938,-8.267,-7.873,-6.289
264.357,-65.542,-57.294,2.648,-1.595,-8.931,-8.498,-6.929
264.369,-61.879,-59.583,32.656,-1.480,-9.650,-9.240,-7.599
264.381,-68.349,-61.601,-0.937,-0.384,-10.325,-9.969,-8.269
264.393,-70.425,-63.796,-22.308,-0.164,-11.026,-10.672,-8.944
264.405,-70.669,-64.028,-8.350,-0.541,-11.740,-11.367,-9.646
264.417,-66.640,-62.706,12.846,-0.450,-12.355,-11.984,-10.325
264.429,-53.212,-60.670,7.666,-0.291,-12.921,-12.569,-10.981
264.441,-44.057,-58.286,1.869,0.166,-13.457,-13.121,-11.602
264.454,-32.948,-54.369,-13.777,0.248,-13.911,-13.579,-12.176
264.466,-47.719,-48.791,-29.315,0.017,-14.223,-13.868,-12.671
264.478,-38.685,-42.595,-4.088,-0.636,-14.471,-14.092,-13.101
264.490,-25.501,-36.495,43.265,-0.348,-14.625,-14.261,-13.466
264.502,0.011,-28.763,13.571,-0.214,-14.671,-14.308,-13.744
264.514,-0.232,-20.705,-15.350,0.419,-14.544,-14.231,-13.915
264.526,25.281,-9.376,-9.851,0.795,-14.222,-13.930,-13.956
264.538,43.470,2.509,14.207,0.909,-13.756,-13.474,-13.860
264.550,65.931,16.516,-17.452,0.766,-13.109,-12.805,-13.609
264.562,57.996,29.196,-34.595,-0.065,-12.345,-12.020,-13.196
264.574,58.851,39.683,-40.448,-1.294,-11.531,-11.148,-12.651
264.587,56.532,49.657,5.458,-1.522,-10.543,-10.161,-11.988
264.599,73.256,59.232,42.594,-1.358,-9.492,-9.113,-11.230
264.611,87.172,66.975,28.315,-0.020,-8.377,-8.048,-10.361
264.623,116.714,72.597,20.060,1.270,-7.268,-6.991,-9.430
264.635,92.177,75.597,-8.773,2.069,-6.241,-5.974,-8.470
264.647,85.341,79.133,-48.254,1.629,-5.178,-4.879,-7.455
264.658,79.603,79.737,-45.544,1.077,-4.186,-3.880,-6.457
264.669,74.965,79.380,-38.010,0.219,-3.253,-2.941,-5.476
264.681,80.702,79.389,-27.237,-0.115,-2.305,-2.001,-4.512
264.692,83.998,77.975,-19.667,-0.566,-1.425,-1.111,-3.562
264.704,88.149,78.000,-21.695,-1.021,-0.553,-0.228,-2.642
264.715,68.129,75.690,-19.943,-1.328,0.234,0.575,-1.748
264.726,82.899,74.160,1.273,-0.402,1.005,1.303,-0.939
264.737,64.710,68.868,12.945,-0.006,1.661,1.929,-0.160
264.747,47.986,64.264,25.433,0.278,2.265,2.513,0.557
264.758,54.334,61.780,5.798,-0.231,2.850,3.094,1.226
264.768,44.446,57.076,-8.394,-1.051,3.312,3.586,1.854
264.779,52.381,52.694,-31.721,-1.750,3.778,4.055,2.429
264.790,61.170,49.755,-11.239,-1.065,4.294,4.495,2.956
264.801,45.301,43.446,6.555,0.168,4.652,4.784,3.434
264.811,26.501,38.318,43.578,1.217,4.986,5.063,3.863
264.822,20.642,31.702,47.200,3.330,5.218,5.207,4.231
264.833,0.133,25.117,22.547,2.038,5.316,5.348,4.537
264.844,-0.110,18.464,-1.220,0.484,5.255,5.366,4.745
264.854,0.011,10.127,-36.835,-1.005,5.127,5.273,4.866
264.865,-2.185,6.681,-39.712,-1.488,5.097,5.253,4.928
264.876,-3.284,-0.311,-25.600,-1.675,4.890,5.038,4.917
264.886,-25.867,-7.009,28.415,-0.885,4.706,4.794,4.847
264.897,-28.309,-11.541,44.982,1.024,4.550,4.534,4.723
264.908,-23.304,-17.065,37.169,1.237,4.233,4.191,4.543
264.919,-31.605,-22.166,29.502,1.624,3.951,3.847,4.319
264.929,-30.384,-25.137,-5.105,0.828,3.607,3.504,4.050
264.940,-34.291,-27.550,-22.472,-0.839,3.183,3.145,3.749
264.951,-27.210,-28.286,-26.322,-2.186,2.809,2.819,3.425
264.962,-27.577,-30.732,-17.679,-1.925,2.425,2.415,3.078
264.972,-26.722,-33.232,-12.005,-1.740,2.026,1.993,2.711
264.983,-30.262,-34.981,5.948,-1.206,1.637,1.585,2.332
264.994,-32.826,-35.514,14.752,-0.116,1.266,1.164,1.942
265.004,-32.215,-37.606,11.325,0.716,0.833,0.694,1.544
265.015,-25.501,-37.021,14.959,0.972,0.451,0.302,1.142
265.026,-36.976,-37.549,9.398,1.130,0.046,-0.101,0.754
265.037,-30.018,-39.000,12.684,0.949,-0.377,-0.511,0.363
265.047,-52.968,-40.594,8.827,0.941,-0.810,-0.937,-0.035
265.058,-48.085,-40.485,16.816,1.387,-1.206,-1.353,-0.443
265.069,-46.742,-41.137,17.294,1.442,-1.614,-1.769,-0.849
265.079,-32.337,-40.240,20.638,2.039,-1.966,-2.155,-1.256
265.090,-28.919,-37.183,14.789,1.697,-2.280,-2.468,-1.638
265.101,-32.582,-35.352,-2.955,0.200,-2.640,-2.780,-1.996
265.111,-28.431,-31.790,-1.562,-0.323,-2.882,-3.010,-2.329
265.122,-12.195,-26.416,-26.392,-1.945,-3.089,-3.151,-2.616
265.133,-0.598,-20.870,-26.735,-3.366,-3.218,-3.218,-2.852
265.144,4.040,-14.630,-32.191,-3.734,-3.206,-3.208,-3.023
265.155,8.923,-9.064,-19.331,-4.014,-3.180,-3.164,-3.150
265.167,4.040,-4.891,3.161,-4.103,-3.126,-3.125,-3.225
265.179,17.346,0.539,14.079,-3.822,-2.944,-2.970,-3.236
265.190,19.421,6.014,0.742,-3.526,-2.699,-2.742,-3.178
265.202,21.618,10.669,-6.497,-3.408,-2.439,-2.490,-3.066
265.213,24.670,14.646,-8.282,-3.477,-2.181,-2.228,-2.910
265.224,18.689,16.594,-13.242,-4.014,-1.981,-1.992,-2.732
265.235,19.787,19.305,-32.595,-4.905,-1.746,-1.706,-2.532
265.246,12.585,21.142,-36.888,-5.985,-1.509,-1.415,-2.306
265.256,26.990,23.983,-39.201,-7.157,-1.250,-1.103,-2.078
265.267,39.075,26.988,-48.019,-7.343,-0.925,-0.791,-1.832
265.278,44.324,30.279,-50.228,-7.845,-0.583,-0.431,-1.555
265.289,40.052,31.266,-30.462,-6.426,-0.180,-0.085,-1.246
265.300,38.342,32.438,-31.359,-5.649,0.202,0.280,-0.912
265.311,32.971,32.472,-46.589,-5.219,0.561,0.642,-0.555
265.322,26.745,32.534,-42.189,-4.800,0.885,0.980,-0.215
265.333,26.501,31.236,-11.847,-4.225,1.180,1.261,0.107
265.344,20.276,29.646,-11.375,-4.013,1.438,1.527,0.416
265.354,32.239,30.383,-18.421,-4.220,1.747,1.845,0.706
265.365,38.220,31.919,-34.460,-4.574,2.103,2.221,1.037
265.377,20.276,31.130,-47.590,-6.029,2.384,2.562,1.373
265.388,6.237,28.007,-47.730,-6.908,2.592,2.795,1.676
265.400,16.613,26.152,-41.208,-7.901,2.784,3.017,1.935
265.411,13.806,22.104,-34.559,-9.203,2.786,3.084,2.137
265.423,28.577,18.685,-0.133,-8.608,2.850,3.113,2.285
265.434,12.463,14.066,11.268,-7.266,2.881,3.075,2.394
265.446,-0.476,9.205,32.290,-5.414,2.890,2.993,2.467
265.457,-3.406,4.426,47.242,-3.485,2.882,2.873,2.495
265.469,-14.270,-0.244,20.011,-2.070,2.797,2.728,2.488
265.481,-15.613,-4.323,6.413,-1.283,2.664,2.556,2.438
265.493,-6.336,-6.519,26.356,-0.906,2.531,2.390,2.348
265.505,-27.821,-9.732,35.954,-0.792,2.343,2.167,2.232
265.517,-17.689,-12.443,26.540,-0.424,2.140,1.923,2.081
265.530,-9.510,-14.363,9.481,-0.116,1.890,1.659,1.902
265.542,-21.473,-17.243,10.552,0.170,1.607,1.360,1.702
265.554,-15.003,-19.417,-6.087,0.871,1.315,1.048,1.477
265.566,-23.060,-20.865,-7.967,1.192,1.020,0.763,1.241
265.578,-23.914,-21.862,-30.761,1.145,0.742,0.492,0.997
265.590,-21.595,-23.850,-30.338,0.486,0.415,0.155,0.727
265.602,-9.876,-23.396,-24.747,-0.301,0.127,-0.133,0.442
265.614,-17.566,-23.540,-23.241,-1.426,-0.148,-0.406,0.162
265.626,-28.187,-24.105,-27.013,-2.623,-0.446,-0.687,-0.122
265.638,-25.135,-22.320,-14.987,-3.630,-0.667,-0.878,-0.399
265.650,-13.904,-20.048,-3.257,-4.333,-0.842,-1.045,-0.663
265.661,-26.112,-20.124,-19.038,-4.850,-1.068,-1.257,-0.899
265.671,-15.125,-16.930,-22.650,-5.929,-1.184,-1.373,-1.114
