R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry
175,25,1900,200,25,2100,500,150,0,0,0,0,7,75,10,10.0,32.0,0.000100,0.003000,20,45,5,45,5,50,500,0,0
sysTime,GRawX,GPT1X,aRawR,aPT1R,aKFRawR,aKFPT10R,aKFPT11R
377.565,26.501,1.810,-11.544,4.926,-45.916,-46.988,-48.239
377.576,36.756,10.730,-3.505,4.731,-45.216,-46.262,-47.756
377.588,50.306,20.005,7.824,4.666,-44.383,-45.412,-47.168
377.601,46.155,28.411,-4.210,4.494,-43.458,-44.452,-46.465
377.613,70.570,36.661,-22.103,4.089,-42.527,-43.466,-45.686
377.625,48.108,42.649,1.828,3.705,-41.501,-42.406,-44.812
377.637,48.963,46.255,-4.637,3.395,-40.492,-41.371,-43.894
377.649,71.425,49.684,-16.314,2.876,-39.534,-40.386,-42.957
377.661,44.446,54.645,36.096,2.729,-38.377,-39.191,-41.950
377.673,96.572,59.897,-22.337,2.673,-37.277,-38.076,-40.918
377.685,55.921,64.958,23.064,2.465,-36.027,-36.798,-39.807
377.697,105.605,71.668,-29.010,2.360,-34.776,-35.496,-38.652
377.709,77.650,78.016,7.102,1.922,-33.354,-34.035,-37.397
377.721,93.764,82.633,2.875,1.769,-32.000,-32.663,-36.122
377.733,103.164,87.414,-2.121,1.533,-30.568,-31.208,-34.794
377.745,97.670,91.004,9.872,1.498,-29.184,-29.799,-33.469
377.757,93.642,93.270,24.974,1.722,-27.772,-28.382,-32.102
377.769,105.849,95.661,-24.071,1.823,-26.363,-26.952,-30.685
377.781,85.463,96.755,7.647,1.591,-24.912,-25.479,-29.254
377.793,115.005,98.320,-34.354,1.408,-23.562,-24.073,-27.848
377.805,85.463,98.162,-1.243,0.978,-22.187,-22.660,-26.427
377.817,84.975,96.712,22.801,1.156,-20.847,-21.315,-25.015
377.829,112.563,94.477,-19.448,0.509,-19.682,-20.101,-23.670
377.841,44.202,88.809,14.054,0.697,-18.528,-18.950,-22.357
377.853,63.001,82.258,-34.712,0.116,-17.591,-17.949,-21.136
377.865,57.386,74.159,21.366,0.284,-16.763,-17.106,-20.025
377.877,51.282,64.589,-5.426,0.376,-16.099,-16.446,-19.035
377.889,8.556,53.940,-11.750,-0.209,-15.552,-15.861,-18.152
377.901,26.501,43.780,-14.557,-0.249,-15.186,-15.470,-17.422
377.913,18.689,34.973,1.971,-0.790,-14.899,-15.133,-16.802
377.925,-4.993,24.698,11.862,-0.306,-14.687,-14.943,-16.303
377.937,20.153,16.690,-19.353,-0.436,-14.634,-14.858,-15.932
377.949,-31.117,7.276,19.274,-0.060,-14.596,-14.839,-15.644
377.961,-14.148,0.538,-11.301,-0.161,-14.616,-14.858,-15.458
377.973,-20.008,-6.686,15.309,0.147,-14.742,-14.991,-15.364
377.985,-6.458,-10.789,-13.372,0.033,-14.898,-15.127,-15.340
377.997,-60.781,-17.773,13.208,0.320,-15.070,-15.311,-15.355
378.009,-37.953,-21.211,-6.359,0.046,-15.265,-15.487,-15.433
378.020,-20.618,-24.221,-16.720,-0.146,-15.518,-15.723,-15.558
378.032,-26.722,-25.933,18.554,-0.300,-15.723,-15.906,-15.701
378.043,-17.566,-26.981,7.416,-0.381,-15.945,-16.116,-15.865
378.055,-12.928,-25.594,4.478,-0.236,-16.053,-16.225,-16.017
378.066,-44.545,-26.943,11.862,-0.104,-16.224,-16.392,-16.162
378.077,-25.379,-26.906,-35.500,-0.416,-16.403,-16.532,-16.313
378.089,-43.202,-28.492,-37.508,-0.793,-16.646,-16.721,-16.470
378.100,-33.680,-27.727,15.062,-1.124,-16.808,-16.861,-16.642
378.112,-12.195,-26.459,4.833,-1.293,-16.976,-17.010,-16.811
378.123,-15.979,-25.904,16.432,-1.158,-17.124,-17.169,-16.968
378.134,-29.163,-24.337,33.105,-0.542,-17.162,-17.224,-17.092
378.146,-12.195,-22.769,2.826,-0.317,-17.235,-17.307,-17.205
378.157,-4.993,-21.126,-26.526,-0.461,-17.283,-17.342,-17.290
378.169,-22.449,-17.689,-11.901,-0.682,-17.233,-17.277,-17.343
378.181,-6.824,-14.276,-10.031,-1.252,-17.186,-17.194,-17.368
378.192,7.580,-11.944,-11.193,-1.520,-17.162,-17.159,-17.371
378.204,-0.476,-6.298,24.944,-1.775,-16.910,-16.902,-17.312
378.216,26.623,-0.138,-20.029,-1.722,-16.646,-16.644,-17.200
378.228,-3.528,5.701,-18.574,-1.915,-16.264,-16.241,-16.993
378.240,35.413,13.056,-16.566,-2.377,-15.844,-15.784,-16.732
378.251,62.879,22.110,-12.476,-2.803,-15.290,-15.204,-16.388
378.263,50.306,31.793,20.478,-2.847,-14.571,-14.443,-15.929
378.273,51.282,40.579,3.418,-3.025,-13.822,-13.669,-15.400
378.285,72.157,53.757,8.946,-2.742,-12.774,-12.635,-14.664
378.296,58.729,61.764,8.558,-2.861,-11.852,-11.700,-13.930
378.306,105.849,72.354,-7.069,-3.158,-10.827,-10.654,-13.113
378.317,104.995,80.461,-18.475,-3.228,-9.778,-9.583,-12.204
378.327,136.978,89.477,-19.086,-3.046,-8.648,-8.432,-11.230
378.337,110.977,97.510,10.430,-2.774,-7.366,-7.163,-10.158
378.348,114.028,101.527,15.931,-2.648,-6.181,-5.980,-9.044
378.358,131.363,107.557,-24.689,-2.950,-4.932,-4.702,-7.868
378.369,140.763,111.807,-29.479,-2.994,-3.639,-3.390,-6.628
378.380,105.483,113.481,19.535,-3.060,-2.327,-2.061,-5.347
378.391,119.400,113.357,-2.224,-2.999,-1.020,-0.753,-4.012
378.403,80.214,110.529,12.958,-2.710,0.252,0.502,-2.683
378.414,114.761,109.689,-17.969,-2.268,1.428,1.694,-1.401
378.426,104.018,107.828,-18.596,-2.481,2.582,2.860,-0.147
378.437,100.600,105.024,-17.328,-2.178,3.660,3.935,1.061
378.449,86.684,101.233,-6.963,-2.384,4.760,5.040,2.285
378.461,84.609,96.802,-24.097,-2.081,5.775,6.050,3.451
378.472,89.736,93.058,-29.535,-2.826,6.689,7.006,4.549
378.484,73.500,89.414,-1.008,-3.719,7.589,7.966,5.598
378.496,74.354,85.112,-1.465,-3.689,8.401,8.780,6.580
378.508,94.008,82.903,-20.736,-4.233,9.149,9.560,7.479
378.519,70.692,81.421,23.851,-4.195,9.974,10.397,8.354
378.531,83.266,80.376,-15.329,-3.764,10.777,11.194,9.204
378.542,82.655,80.775,-13.950,-3.965,11.608,12.040,10.051
378.553,90.956,79.683,-47.630,-4.605,12.312,12.788,10.877
378.564,78.261,80.431,-4.632,-4.609,13.093,13.579,11.640
378.575,81.068,82.529,-2.533,-4.113,13.968,14.421,12.416
378.586,81.801,83.391,-26.050,-4.052,14.843,15.295,13.290
378.599,90.712,85.667,-25.651,-4.476,15.782,16.265,14.210
378.610,99.990,88.128,22.027,-4.511,16.740,17.201,15.111
378.622,76.430,86.127,28.556,-3.713,17.619,18.045,16.030
378.634,104.873,86.991,6.188,-2.626,18.582,18.937,16.937
378.647,88.881,87.167,-7.899,-1.734,19.529,19.846,17.869
378.658,78.627,87.183,8.767,-1.365,20.420,20.723,18.755
378.670,67.762,87.068,8.066,-1.605,21.311,21.622,19.658
378.682,83.388,86.509,-1.187,-2.590,22.078,22.466,20.521
378.692,83.754,84.428,8.276,-2.939,22.736,23.139,21.278
378.703,74.354,81.734,14.708,-2.941,23.368,23.762,22.002
378.714,82.655,81.958,-21.881,-4.136,24.014,24.459,22.700
378.725,76.796,81.077,4.604,-4.026,24.665,25.098,23.376
378.735,76.552,77.987,-19.500,-4.704,25.214,25.668,24.025
378.746,88.149,79.029,-34.646,-5.679,25.824,26.331,24.656
378.757,67.152,76.669,22.633,-4.726,26.425,26.868,25.276
378.767,65.809,73.737,1.826,-3.983,26.952,27.355,25.858
378.778,76.307,71.097,-33.833,-4.670,27.376,27.819,26.403
378.789,73.256,67.271,-7.164,-4.294,27.807,28.229,26.914
378.800,53.358,63.663,31.134,-2.826,28.307,28.631,27.407
378.810,37.488,59.423,54.620,-1.870,28.679,28.937,27.843
378.821,42.859,52.941,42.982,-0.984,28.895,29.088,28.207
378.832,61.537,52.274,12.688,-0.730,29.189,29.354,28.541
378.842,46.888,49.852,-31.895,-1.542,29.376,29.598,28.861
378.853,34.070,46.272,-8.109,-2.837,29.523,29.802,29.144
378.864,38.342,42.183,2.217,-2.314,29.650,29.897,29.371
378.874,48.719,40.255,-5.325,-2.200,29.783,30.019,29.563
378.885,40.784,40.225,-6.804,-3.749,29.898,30.226,29.748
378.896,39.197,41.371,8.372,-3.811,30.111,30.442,29.936
378.906,29.431,39.520,22.435,-3.098,30.278,30.565,30.117
378.917,22.351,34.694,4.054,-2.756,30.291,30.560,30.253
378.927,49.695,32.524,-38.564,-3.009,30.286,30.564,30.350
378.938,20.153,27.227,-9.558,-2.365,30.246,30.484,30.415
378.949,1.354,23.838,17.502,-2.469,30.187,30.443,30.445
378.960,28.577,22.941,-10.604,-2.487,30.120,30.385,30.445
378.972,10.876,20.482,-17.789,-2.622,30.072,30.335,30.450
378.984,0.866,17.565,18.753,-1.675,30.008,30.221,30.426
378.996,8.434,14.016,-3.290,-1.991,29.827,30.062,30.357
379.007,18.444,12.092,-41.775,-2.216,29.626,29.899,30.254
379.019,8.312,11.374,13.207,-2.218,29.507,29.790,30.145
379.031,0.377,7.629,-4.977,-2.140,29.270,29.541,30.006
379.043,4.406,5.757,-8.078,-2.242,29.037,29.310,29.832
379.055,-4.505,5.682,-25.148,-2.827,28.851,29.148,29.652
379.067,-15.369,4.416,-10.156,-2.906,28.672,28.966,29.468
379.079,4.650,3.653,3.343,-3.618,28.370,28.719,29.247
379.090,18.322,3.326,1.933,-3.359,28.127,28.460,29.015
379.102,-12.073,3.080,39.937,-2.581,27.995,28.250,28.802
379.113,4.040,3.434,-8.021,-2.750,27.757,28.029,28.580
379.124,2.331,0.626,-15.900,-2.607,27.442,27.698,28.341
379.135,-31.849,-6.967,6.931,-1.581,26.970,27.188,28.055
379.147,-29.896,-14.836,3.475,-1.342,26.379,26.592,27.680
379.159,-53.578,-24.596,17.975,-0.335,25.683,25.842,27.212
379.170,-68.593,-38.106,18.560,-0.244,24.662,24.855,26.609
379.182,-85.928,-51.077,6.834,0.048,23.581,23.755,25.872
379.193,-119.987,-66.392,-3.892,-0.459,22.258,22.468,24.982
379.204,-106.803,-79.541,-0.070,-0.659,20.879,21.104,23.972
379.214,-98.868,-91.534,-25.596,-0.793,19.448,19.675,22.848
379.225,-140.129,-103.957,17.056,0.149,17.912,18.095,21.586
379.237,-140.373,-115.410,8.271,0.569,16.111,16.295,20.108
379.249,-134.269,-124.846,-17.484,0.434,14.227,14.406,18.487
379.261,-161.492,-135.795,3.976,1.335,12.228,12.348,16.742
379.273,-155.022,-143.758,14.993,2.241,10.200,10.292,14.911
379.285,-151.604,-149.336,-0.428,2.665,8.173,8.262,13.023
379.297,-155.144,-152.167,3.927,2.800,6.229,6.316,11.118
379.310,-156.731,-154.259,14.585,2.722,4.255,4.343,9.169
379.322,-170.159,-155.073,47.844,3.314,2.424,2.450,7.246
379.334,-161.736,-154.171,29.974,3.901,0.622,0.611,5.332
379.346,-139.274,-151.353,14.206,4.010,-1.142,-1.155,3.461
379.358,-128.532,-145.654,8.536,4.462,-2.702,-2.731,1.677
379.370,-104.727,-137.641,-16.360,4.375,-4.103,-4.142,0.010
379.382,-99.234,-128.292,-29.927,3.745,-5.416,-5.400,-1.554
379.394,-110.709,-119.641,4.541,2.889,-6.632,-6.573,-3.022
379.406,-100.699,-109.779,12.985,2.756,-7.668,-7.584,-4.361
379.418,-80.801,-99.205,-9.219,2.660,-8.545,-8.454,-5.580
379.430,-62.001,-90.097,-0.249,2.433,-9.369,-9.262,-6.673
379.442,-48.573,-78.755,6.130,2.391,-9.978,-9.862,-7.628
379.454,-53.700,-69.125,-17.782,2.268,-10.482,-10.355,-8.439
379.466,-35.145,-62.151,-16.691,2.152,-11.005,-10.855,-9.157
379.478,-35.511,-55.955,23.168,2.529,-11.449,-11.319,-9.796
379.490,-34.046,-50.591,5.497,3.292,-11.817,-11.724,-10.356
379.502,-39.784,-46.684,-22.065,3.534,-12.137,-12.050,-10.824
379.514,-38.197,-42.027,26.058,3.642,-12.382,-12.312,-11.257
379.526,-23.914,-38.111,39.894,3.652,-12.659,-12.581,-11.643
379.538,-20.618,-38.316,-7.267,3.727,-13.032,-12.966,-12.011
379.550,-48.085,-35.747,-13.357,3.329,-13.277,-13.189,-12.335
379.562,-36.854,-35.343,11.793,2.790,-13.604,-13.490,-12.661
379.574,-19.031,-32.421,16.789,2.724,-13.852,-13.744,-12.975
379.586,-30.750,-31.343,-1.480,2.704,-14.085,-13.969,-13.250
379.598,-23.548,-30.062,-22.583,2.481,-14.259,-14.151,-13.503
379.610,-18.299,-29.012,-15.068,2.035,-14.504,-14.366,-13.750
379.623,-23.914,-26.377,13.064,2.156,-14.594,-14.475,-13.969
379.635,-12.195,-24.606,0.964,2.028,-14.747,-14.618,-14.167
379.647,-5.115,-22.950,-14.637,2.190,-14.855,-14.758,-14.342
379.659,2.697,-19.233,-37.325,1.633,-14.880,-14.748,-14.471
379.671,-30.995,-18.489,-18.301,0.969,-14.961,-14.794,-14.573
379.683,-17.689,-19.029,20.176,0.917,-15.067,-14.909,-14.690
379.695,-16.712,-20.703,17.777,1.238,-15.266,-15.127,-14.831
379.707,-24.891,-23.222,6.465,1.979,-15.484,-15.365,-14.986
379.719,-36.000,-25.874,-19.930,2.040,-15.704,-15.623,-15.160
379.731,-42.225,-27.876,-19.797,2.042,-15.889,-15.842,-15.346
379.744,-29.163,-30.178,-9.365,1.161,-16.202,-16.109,-15.570
379.756,-51.259,-33.449,16.375,0.756,-16.559,-16.453,-15.835
379.768,-45.888,-35.650,32.143,1.425,-16.861,-16.793,-16.129
379.780,-47.475,-37.675,47.757,2.343,-17.217,-17.193,-16.446
379.792,-55.531,-40.925,38.173,3.864,-17.578,-17.634,-16.779
379.804,-58.339,-43.718,-12.883,3.980,-17.982,-18.035,-17.120
379.816,-38.929,-45.973,-3.559,4.474,-18.397,-18.503,-17.512
379.828,-44.179,-47.811,-18.800,4.222,-18.847,-18.928,-17.911
379.840,-74.575,-51.721,-11.512,3.637,-19.403,-19.443,-18.337
379.853,-54.189,-53.792,32.332,3.898,-19.906,-19.977,-18.814
379.865,-53.456,-54.779,49.179,4.670,-20.365,-20.497,-19.296
379.877,-55.531,-55.131,-16.309,4.655,-20.849,-20.980,-19.772
379.889,-49.184,-53.246,-28.704,4.482,-21.239,-21.388,-20.230
379.901,-50.893,-51.590,0.759,3.994,-21.641,-21.763,-20.666
379.913,-41.005,-49.172,13.967,4.215,-21.952,-22.083,-21.075
379.925,-32.093,-45.418,-1.449,4.215,-22.211,-22.341,-21.449
379.937,-27.088,-40.914,4.617,4.441,-22.332,-22.477,-21.747
379.949,-22.816,-35.165,2.169,4.404,-22.426,-22.557,-21.991
379.961,-4.016,-27.543,-0.543,4.164,-22.396,-22.506,-22.157
379.973,12.829,-19.579,24.682,4.091,-22.250,-22.339,-22.229
379.985,14.782,-9.411,12.279,4.078,-21.934,-22.000,-22.185
379.997,9.167,0.016,-27.387,3.580,-21.510,-21.536,-22.014
380.009,21.740,7.546,-6.140,3.456,-21.049,-21.045,-21.754
380.022,38.709,15.502,30.387,3.171,-20.470,-20.460,-21.408
380.034,38.342,21.323,-8.372,2.676,-19.876,-19.837,-20.975
380.046,44.934,27.682,-38.837,2.070,-19.184,-19.123,-20.466
380.058,47.742,33.753,-28.025,1.016,-18.507,-18.388,-19.906
380.070,28.088,34.952,41.362,1.077,-17.792,-17.731,-19.306
380.082,42.493,34.043,10.675,1.891,-17.206,-17.202,-18.725
380.094,55.677,33.833,-25.116,2.261,-16.638,-16.650,-18.144
380.106,29.065,32.580,-39.097,2.086,-16.079,-16.100,-17.559
380.118,15.393,30.177,-20.233,0.410,-15.687,-15.617,-17.017
380.131,1.598,25.433,35.131,0.584,-15.349,-15.318,-16.538
380.143,0.866,20.322,42.140,0.722,-15.036,-15.062,-16.121
380.155,-8.655,16.152,12.547,1.131,-14.766,-14.819,-15.751
380.167,37.610,16.802,3.805,1.248,-14.428,-14.480,-15.411
380.179,16.247,14.747,2.588,1.247,-14.177,-14.223,-15.079
380.191,10.510,12.697,-9.289,1.094,-13.929,-13.970,-14.773
380.203,18.689,14.245,-28.464,0.707,-13.573,-13.601,-14.463
380.215,7.092,16.840,-19.730,-0.666,-13.218,-13.181,-14.134
380.227,24.304,23.105,48.818,-1.172,-12.596,-12.604,-13.763
380.239,45.911,28.427,31.255,-0.542,-11.980,-12.045,-13.333
380.251,68.373,37.887,-13.771,-0.201,-11.164,-11.241,-12.803
380.263,88.393,49.143,-28.765,-0.895,-10.218,-10.270,-12.158
380.275,89.369,59.915,-5.134,-1.817,-9.163,-9.182,-11.387
380.287,114.517,71.916,1.635,-2.092,-7.926,-7.947,-10.497
380.299,135.758,86.724,-0.344,-2.083,-6.456,-6.481,-9.449
380.311,127.945,99.010,-19.238,-2.167,-4.882,-4.912,-8.239
380.324,134.903,111.723,-15.984,-2.330,-3.138,-3.162,-6.880
380.336,157.731,123.983,-12.973,-2.207,-1.308,-1.333,-5.384
380.348,164.323,136.389,-2.366,-2.243,0.654,0.629,-3.760
380.360,163.957,146.674,-14.847,-2.299,2.702,2.669,-2.017
380.372,167.253,154.052,-12.965,-2.505,4.728,4.702,-0.180
380.384,187.517,161.740,1.146,-2.574,6.806,6.776,1.715
380.396,176.774,166.227,-2.381,-2.584,8.855,8.828,3.669
380.408,194.597,170.757,-36.091,-3.017,10.971,10.936,5.670
380.420,191.912,172.809,-39.666,-3.810,13.010,12.981,7.680
380.432,164.933,174.478,-9.437,-3.728,15.050,15.012,9.690
380.444,161.881,174.166,10.132,-4.248,17.046,16.988,11.709
380.456,148.942,168.478,32.993,-4.008,18.797,18.697,13.654
380.468,148.697,165.708,-1.567,-3.040,20.638,20.479,15.553
380.481,169.450,163.358,-37.827,-3.004,22.409,22.195,17.393
380.493,132.584,157.341,-22.170,-2.747,24.021,23.783,19.176
380.505,118.911,150.486,5.532,-2.878,25.497,25.265,20.875
380.517,126.602,143.992,21.220,-2.960,26.880,26.627,22.466
380.529,109.267,133.999,27.721,-2.300,28.068,27.794,23.948
380.541,103.774,122.868,-10.471,-2.086,29.028,28.728,25.284
380.553,75.453,112.331,-3.859,-2.091,29.897,29.592,26.498
380.565,81.435,101.087,-23.157,-2.202,30.599,30.294,27.556
380.577,48.719,89.119,30.040,-2.305,31.193,30.857,28.471
380.589,60.682,76.131,23.742,-1.805,31.544,31.157,29.202
380.601,26.257,61.765,48.013,-1.197,31.671,31.221,29.758
380.613,16.613,49.994,18.935,0.061,31.788,31.272,30.186
380.625,-2.673,37.335,-23.958,0.553,31.675,31.135,30.468
380.638,-9.265,28.720,-12.539,0.306,31.577,31.051,30.636
380.650,21.985,20.791,-2.034,0.278,31.338,30.825,30.678
380.662,3.673,14.698,17.048,0.326,31.118,30.599,30.643
380.674,-8.167,8.062,-19.882,0.807,30.852,30.280,30.538
380.686,-11.829,2.173,-37.747,1.089,30.501,29.925,30.368
380.698,-23.914,-1.883,-12.118,0.815,30.155,29.607,30.145
380.710,3.918,-4.072,-6.831,0.516,29.822,29.291,29.877
380.722,-16.712,-6.249,-18.893,0.155,29.458,28.934,29.580
380.734,-23.426,-7.426,-22.009,-0.310,29.076,28.582,29.262
380.746,-22.571,-9.627,0.633,-0.094,28.637,28.135,28.914
380.758,-21.961,-11.297,16.046,0.049,28.237,27.737,28.556
380.770,-25.867,-14.174,-2.966,0.117,27.787,27.289,28.172
380.782,-16.468,-16.810,5.659,0.546,27.295,26.781,27.752
380.794,-26.844,-18.639,31.018,0.911,26.802,26.272,27.309
380.806,-20.496,-18.330,-2.671,1.042,26.366,25.842,26.870
380.818,-8.777,-16.476,-7.733,1.616,26.001,25.470,26.451
380.830,-5.237,-13.849,-3.262,2.007,25.697,25.146,26.062
380.842,-2.551,-10.454,-14.934,2.180,25.458,24.888,25.715
380.854,2.086,-6.487,-19.842,2.336,25.276,24.717,25.423
380.866,0.988,-4.413,10.280,2.317,25.019,24.465,25.150
380.878,4.894,-0.433,8.510,2.495,24.925,24.371,24.932
380.890,-10.364,1.584,-13.617,2.582,24.818,24.278,24.761
380.903,16.003,3.615,7.631,2.753,24.723,24.187,24.602
380.914,5.260,3.895,18.597,2.980,24.574,24.027,24.451
380.924,-0.354,2.572,30.072,3.466,24.406,23.825,24.298
380.935,-12.317,0.415,28.709,3.146,24.189,23.605,24.133
380.946,-23.548,-2.875,29.014,3.006,23.884,23.315,23.934
380.956,-7.312,-6.405,-14.715,2.025,23.520,22.988,23.693
380.967,-33.558,-13.549,-35.638,1.064,23.036,22.543,23.404
380.977,-27.943,-21.398,-37.177,0.881,22.430,21.950,23.021
380.988,-54.555,-30.456,0.681,1.942,21.740,21.235,22.555
380.999,-61.391,-40.951,13.132,2.672,20.860,20.334,21.960
381.011,-96.060,-52.325,9.022,3.346,19.855,19.312,21.256
381.021,-91.055,-64.361,14.171,3.844,18.741,18.185,20.460
381.032,-117.423,-73.959,-0.955,3.764,17.615,17.065,19.570
381.043,-130.241,-84.545,-19.737,3.249,16.252,15.739,18.520
381.054,-124.503,-95.222,-25.670,2.644,14.856,14.374,17.400
381.065,-135.368,-104.595,-25.282,1.425,13.393,12.949,16.191
381.076,-137.199,-115.672,-5.297,1.996,11.832,11.334,14.857
381.087,-174.554,-129.762,23.066,3.148,10.125,9.559,13.428
381.097,-173.089,-138.845,37.071,3.785,8.346,7.759,11.880
381.108,-197.259,-150.766,34.424,4.303,6.403,5.826,10.245
381.119,-190.179,-158.571,-16.091,3.445,4.407,3.894,8.491
381.130,-187.127,-165.988,14.536,2.535,2.229,1.795,6.570
381.141,-192.987,-173.640,-20.033,0.589,0.009,-0.293,4.666
381.152,-196.527,-179.450,-11.467,-0.314,-2.071,-2.334,2.739
381.163,-192.010,-185.123,-0.794,0.073,-4.192,-4.474,0.731
381.173,-227.656,-193.968,24.891,1.261,-6.338,-6.694,-1.288
381.184,-223.505,-199.838,26.289,2.320,-8.601,-9.008,-3.458
381.195,-212.397,-204.806,24.450,3.301,-10.842,-11.293,-5.631
381.206,-223.749,-208.119,14.567,4.020,-13.018,-13.489,-7.783
381.217,-232.905,-210.685,5.155,4.014,-15.205,-15.661,-9.939
381.227,-207.392,-210.319,-22.475,2.735,-17.368,-17.755,-12.094
381.238,-197.504,-209.346,-29.720,1.190,-19.456,-19.783,-14.231
381.249,-192.010,-203.967,-29.227,1.104,-21.348,-21.654,-16.315
381.260,-180.779,-199.918,-31.384,0.204,-23.293,-23.570,-18.390
381.270,-174.554,-192.962,-1.131,2.181,-24.942,-25.311,-20.348
381.281,-167.595,-185.879,16.283,4.189,-26.478,-26.952,-22.191
381.292,-143.547,-175.581,39.483,5.274,-27.875,-28.396,-23.916
381.302,-136.955,-162.698,28.095,5.640,-29.073,-29.596,-25.488
381.314,-106.070,-148.622,-7.107,5.426,-30.186,-30.683,-27.016
381.325,-106.070,-135.980,-16.761,5.015,-31.188,-31.648,-28.375
381.336,-90.445,-124.061,-3.707,5.098,-32.006,-32.455,-29.513
381.347,-73.965,-112.353,13.193,6.438,-32.627,-33.124,-30.516
381.358,-63.466,-102.135,19.291,7.657,-33.136,-33.684,-31.388
381.369,-58.217,-92.733,-7.616,7.886,-33.706,-34.235,-32.202
381.380,-47.353,-83.084,-4.884,8.355,-34.129,-34.633,-32.890
381.392,-37.220,-74.522,-19.793,8.252,-34.502,-34.966,-33.472
381.403,-34.535,-66.840,-4.966,8.317,-34.744,-35.213,-33.923
381.414,-59.194,-64.322,47.699,9.098,-35.040,-35.507,-34.293
381.424,-50.038,-58.512,53.342,11.296,-35.175,-35.696,-34.610
381.435,-39.784,-53.114,44.365,10.901,-35.367,-35.819,-34.867
381.446,-30.262,-47.470,30.775,10.701,-35.472,-35.882,-35.063
381.457,-32.459,-40.986,5.454,8.605,-35.483,-35.797,-35.183
381.467,-22.449,-35.124,7.917,7.416,-35.477,-35.723,-35.258
381.478,-3.650,-26.279,-12.451,6.388,-35.283,-35.469,-35.253
381.489,1.110,-21.338,-23.278,4.888,-35.142,-35.255,-35.184
381.499,11.486,-15.996,-41.980,3.020,-35.000,-35.001,-35.079
381.510,-0.110,-10.313,-22.274,2.973,-34.674,-34.662,-34.906
381.521,14.416,-6.536,-20.193,3.155,-34.357,-34.349,-34.693
381.532,4.772,-2.332,5.541,3.661,-33.982,-33.986,-34.432
381.542,14.416,0.209,19.978,4.999,-33.553,-33.622,-34.134
381.553,27.112,5.975,1.602,4.989,-33.070,-33.139,-33.789
381.564,19.787,9.070,28.973,6.464,-32.520,-32.647,-33.387
381.574,27.234,12.659,34.208,7.870,-31.952,-32.117,-32.943
381.585,18.933,15.025,49.028,7.945,-31.430,-31.583,-32.465
381.596,38.098,19.444,43.264,8.798,-30.800,-30.982,-31.958
381.607,29.553,22.701,20.028,7.743,-30.210,-30.329,-31.405
381.617,40.540,25.790,3.677,6.538,-29.612,-29.684,-30.837
381.628,23.938,28.110,-13.561,5.246,-28.983,-29.004,-30.240
381.639,43.836,31.737,-19.143,3.789,-28.378,-28.326,-29.641
381.649,31.506,33.198,-21.767,2.304,-27.757,-27.639,-29.015
381.660,56.043,35.709,-23.906,1.636,-27.076,-26.955,-28.391
381.672,52.381,37.221,-26.690,1.291,-26.311,-26.230,-27.714
381.684,19.177,36.879,-21.172,-0.044,-25.672,-25.540,-27.026
381.696,18.689,35.055,21.597,-0.345,-25.053,-24.917,-26.356
381.708,40.174,33.654,37.315,0.338,-24.422,-24.339,-25.722
381.720,14.538,32.583,-10.368,0.220,-23.858,-23.739,-25.085
381.732,28.943,32.467,-19.910,0.373,-23.257,-23.137,-24.466
381.744,61.537,35.472,-8.959,0.295,-22.555,-22.430,-23.840
381.755,60.072,38.408,-5.231,0.276,-21.890,-21.775,-23.230
381.767,59.095,43.383,1.297,0.795,-21.090,-20.996,-22.565
381.779,64.222,49.048,-47.948,-0.011,-20.219,-20.087,-21.797
381.791,73.378,56.524,-43.861,-1.272,-19.193,-19.011,-20.950
381.803,67.274,63.552,-0.174,-1.564,-18.084,-17.896,-20.036
381.815,98.281,73.533,36.080,-1.737,-16.751,-16.604,-19.025
381.827,127.579,86.230,-17.562,-2.221,-15.284,-15.118,-17.892
381.839,109.267,98.569,-32.130,-2.750,-13.611,-13.461,-16.600
381.852,142.227,112.942,-7.172,-2.861,-11.755,-11.585,-15.162
381.864,172.990,128.603,35.919,-2.782,-9.710,-9.567,-13.574
381.876,172.258,141.914,22.735,-2.349,-7.549,-7.440,-11.818
381.888,180.193,154.618,-8.842,-2.367,-5.281,-5.185,-9.915
381.900,187.517,165.655,-6.712,-2.370,-2.941,-2.862,-7.888
381.912,197.527,174.623,3.858,-2.520,-0.568,-0.490,-5.755
381.924,197.527,181.891,5.017,-2.730,1.842,1.923,-3.520
381.936,200.457,188.244,-17.977,-2.744,4.251,4.366,-1.246
381.948,185.564,189.907,-11.623,-2.840,6.557,6.673,1.052
381.960,212.664,192.860,-5.680,-2.943,8.903,9.012,3.353
381.972,190.203,192.332,-4.089,-3.097,11.134,11.244,5.649
381.984,180.681,190.496,-9.173,-3.348,13.321,13.435,7.919
381.997,175.432,187.774,-4.038,-3.702,15.432,15.545,10.140
382.009,166.154,182.566,-0.565,-3.963,17.356,17.468,12.270
382.021,148.697,174.529,24.958,-3.873,19.134,19.225,14.308
382.033,143.082,165.609,13.592,-3.784,20.768,20.851,16.250
