R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry
175,25,1900,200,25,2100,500,150,0,0,0,0,7,75,10,10.0,32.0,0.000100,0.003000,20,50,20,50,20,50,500,0,0
sysTime,GRawX,GPT1X,aRawR,aPT1R,aKFRawR,aKFPT10R,aKFPT11R
167.994,53.968,63.411,34.734,-1.242,33.912,32.382,31.378
168.005,39.807,59.581,32.962,-0.672,34.297,32.715,31.829
168.017,32.971,58.171,28.329,-0.500,34.744,33.122,32.260
168.028,30.896,55.039,-1.691,-1.366,35.025,33.437,32.654
168.040,19.909,49.707,2.119,-2.147,35.181,33.622,32.993
168.051,23.816,44.324,3.969,-2.902,35.249,33.718,33.249
168.063,17.590,38.271,-15.711,-3.872,35.202,33.717,33.429
168.074,20.276,31.947,-13.010,-4.478,35.072,33.621,33.524
168.085,25.647,24.455,-19.207,-4.593,34.861,33.414,33.534
168.097,1.232,16.156,-21.260,-4.804,34.603,33.112,33.470
168.109,-15.003,4.584,-23.374,-4.838,34.098,32.586,33.281
168.121,-32.948,-7.683,-19.003,-4.519,33.475,31.930,32.957
168.131,-56.630,-20.580,22.800,-3.202,32.781,31.152,32.515
168.141,-82.998,-35.071,-16.999,-3.190,31.829,30.213,31.941
168.151,-77.505,-49.981,-15.820,-2.931,30.708,29.096,31.205
168.162,-98.379,-61.816,20.853,-1.594,29.634,27.957,30.355
168.172,-107.169,-74.726,-17.662,-1.952,28.384,26.725,29.409
168.182,-90.445,-87.558,-1.820,-1.314,26.997,25.295,28.308
168.193,-132.926,-98.458,28.304,0.303,25.513,23.743,27.047
168.204,-136.100,-109.210,25.668,1.170,23.893,22.085,25.660
168.216,-128.166,-116.735,-14.188,1.138,22.198,20.402,24.165
168.227,-145.378,-126.964,-42.517,0.310,20.303,18.560,22.559
168.239,-152.947,-133.957,-57.960,-0.862,18.377,16.700,20.872
168.250,-142.082,-141.720,-58.625,-1.140,16.357,14.716,19.083
168.263,-159.783,-150.157,-44.625,-1.478,14.169,12.554,17.137
168.275,-179.925,-159.247,15.284,-0.632,11.897,10.250,15.089
168.287,-180.413,-168.207,12.042,-0.055,9.510,7.852,12.954
168.299,-202.142,-176.663,6.972,1.369,7.121,5.420,10.754
168.311,-220.698,-186.232,-7.060,2.158,4.583,2.880,8.468
168.323,-216.303,-194.796,42.209,3.217,2.023,0.266,6.083
168.335,-226.069,-203.714,52.371,4.327,-0.676,-2.481,3.593
168.347,-233.027,-211.753,38.075,6.279,-3.338,-5.193,1.071
168.360,-237.910,-218.484,14.079,6.532,-6.097,-7.950,-1.531
168.372,-234.370,-223.394,4.176,6.521,-8.863,-10.682,-4.155
168.384,-234.248,-227.481,12.793,6.696,-11.591,-13.390,-6.790
168.395,-230.341,-229.822,-5.475,6.447,-14.263,-16.011,-9.404
168.407,-239.375,-231.167,-1.580,5.786,-16.895,-18.606,-12.023
168.419,-222.285,-229.834,33.311,5.404,-19.474,-21.169,-14.656
168.431,-227.046,-226.754,30.092,5.739,-21.972,-23.664,-17.268
168.443,-221.064,-221.262,21.758,6.423,-24.309,-26.015,-19.804
168.455,-177.972,-211.865,13.900,6.858,-26.438,-28.135,-22.231
168.467,-176.873,-202.781,-17.279,6.416,-28.477,-30.145,-24.538
168.480,-170.769,-193.135,-26.332,5.803,-30.354,-31.985,-26.711
168.492,-149.406,-177.769,-24.245,4.869,-31.867,-33.435,-28.699
168.504,-150.261,-163.406,-22.726,2.938,-33.260,-34.746,-30.507
168.516,-115.470,-147.212,32.325,2.373,-34.371,-35.860,-32.141
168.528,-104.117,-132.015,43.955,2.011,-35.357,-36.834,-33.598
168.540,-77.993,-115.124,25.891,2.606,-36.017,-37.514,-34.797
168.552,-57.851,-99.229,-12.563,2.840,-36.550,-38.054,-35.801
168.564,-29.163,-82.882,-31.995,2.179,-36.860,-38.346,-36.574
168.576,-22.449,-69.410,-34.881,1.103,-37.092,-38.544,-37.184
168.587,-14.881,-56.214,-37.519,-0.181,-37.182,-38.582,-37.627
168.599,-13.660,-44.730,-38.448,-1.324,-37.151,-38.491,-37.913
168.610,-6.091,-32.952,-40.769,-1.878,-36.968,-38.275,-38.070
168.622,-11.341,-22.526,-37.332,-2.538,-36.719,-37.991,-38.110
168.634,-8.167,-13.527,4.526,-3.284,-36.421,-37.678,-38.061
168.646,3.918,-6.116,13.425,-3.238,-36.045,-37.308,-37.914
168.658,21.130,3.551,16.885,-2.615,-35.503,-36.787,-37.665
168.670,53.968,15.988,23.618,-1.769,-34.725,-36.050,-37.281
168.681,60.560,28.437,42.504,-0.602,-33.805,-35.176,-36.753
168.692,78.261,42.634,46.454,0.056,-32.720,-34.101,-36.067
168.704,107.558,57.134,49.366,0.923,-31.453,-32.876,-35.222
168.715,113.296,72.416,36.377,2.031,-29.966,-31.438,-34.198
168.727,131.119,91.036,3.597,2.096,-28.231,-29.689,-32.960
168.738,169.816,109.579,-14.332,1.885,-26.346,-27.775,-31.539
168.749,177.141,126.753,-4.083,2.068,-24.357,-25.787,-29.981
168.761,197.771,144.475,17.249,3.456,-22.040,-23.526,-28.168
168.772,216.815,159.095,2.404,3.899,-19.667,-21.166,-26.181
168.784,223.041,175.689,-15.524,3.767,-17.066,-18.554,-24.015
168.795,215.716,188.810,-10.089,3.249,-14.434,-15.886,-21.702
168.806,216.571,200.151,-14.658,2.532,-11.735,-13.168,-19.279
168.818,245.014,212.851,-11.411,1.682,-8.902,-10.300,-16.723
168.829,250.751,221.287,-3.216,1.209,-6.147,-7.519,-14.115
168.841,257.587,230.329,-10.698,0.760,-3.268,-4.630,-11.426
168.852,261.128,237.786,-11.505,0.300,-0.382,-1.724,-8.668
168.864,246.845,242.759,-24.108,-0.252,2.522,1.199,-5.853
168.875,254.291,246.961,-26.265,-0.832,5.412,4.098,-3.019
168.887,259.785,249.057,-31.995,-1.633,8.239,6.956,-0.167
168.898,247.577,249.512,-18.552,-2.537,10.989,9.755,2.661
168.909,228.290,249.459,-7.445,-3.196,13.739,12.532,5.475
168.921,236.469,247.189,5.300,-3.405,16.408,15.209,8.269
168.932,232.928,242.782,-6.040,-3.779,18.888,17.707,10.951
168.944,202.532,233.789,22.328,-3.498,21.292,20.081,13.649
168.956,196.550,220.328,-6.545,-3.191,23.392,22.178,16.181
168.968,149.430,203.177,8.440,-2.850,25.200,23.967,18.523
168.980,129.410,183.148,9.497,-2.483,26.630,25.385,20.590
168.990,140.152,162.833,-9.353,-1.827,27.672,26.402,22.249
169.001,86.928,139.186,16.239,-1.391,28.473,27.181,23.714
169.013,62.757,116.321,17.984,-1.177,29.049,27.740,24.926
169.024,43.592,94.353,-7.104,-1.017,29.383,28.081,25.921
169.036,24.914,73.036,19.239,-0.891,29.488,28.175,26.640
169.047,6.603,53.659,23.246,-0.712,29.363,28.051,27.104
169.057,0.500,34.523,1.390,-0.992,29.015,27.725,27.330
169.068,-5.237,19.687,-13.937,-1.790,28.604,27.360,27.391
169.080,-28.065,7.303,30.459,-1.754,28.198,26.939,27.309
169.091,-32.337,-4.560,31.055,-1.236,27.664,26.373,27.087
169.103,-24.036,-14.199,25.875,-0.694,27.058,25.730,26.742
169.114,-61.025,-25.938,44.602,0.006,26.330,24.949,26.296
169.125,-69.936,-35.075,55.546,1.728,25.669,24.170,25.761
169.135,-64.199,-44.541,44.481,2.587,24.825,23.277,25.132
169.146,-67.251,-52.652,33.734,3.702,23.932,22.325,24.418
169.157,-67.129,-60.935,23.364,3.597,22.913,21.300,23.627
169.168,-100.089,-70.631,32.498,3.761,21.824,20.196,22.754
169.179,-107.901,-81.457,32.385,3.489,20.566,18.945,21.764
169.189,-121.574,-89.902,7.166,2.777,19.332,17.753,20.753
169.199,-121.696,-99.539,-1.397,2.170,17.961,16.427,19.650
169.209,-130.241,-108.685,11.672,2.378,16.545,15.018,18.459
169.219,-147.942,-118.254,38.533,2.542,15.053,13.504,17.166
169.229,-152.458,-125.810,19.426,2.979,13.577,11.996,15.819
169.239,-143.303,-130.133,-12.680,1.860,12.011,10.500,14.418
169.249,-142.814,-135.870,-1.424,1.921,10.469,8.954,12.978
169.261,-155.388,-141.558,-11.620,1.948,8.741,7.216,11.317
169.272,-149.651,-145.284,-20.649,1.964,6.976,5.474,9.618
169.283,-148.674,-146.515,-28.603,1.925,5.162,3.688,7.829
169.294,-148.674,-147.053,-23.312,1.784,3.571,2.116,6.228
169.305,-134.758,-145.322,-24.593,1.225,2.003,0.576,4.606
169.316,-127.799,-144.088,-9.049,1.559,0.497,-0.953,3.026
169.326,-114.493,-140.581,13.792,2.991,-0.825,-2.354,1.500
169.337,-115.592,-136.979,10.333,4.071,-2.119,-3.696,0.029
169.348,-103.140,-130.928,27.225,5.361,-3.290,-4.914,-1.379
169.359,-103.384,-126.476,24.536,6.503,-4.442,-6.104,-2.727
169.370,-97.647,-121.363,-5.378,6.641,-5.616,-7.297,-4.082
169.382,-108.023,-115.648,-11.110,7.060,-6.685,-8.371,-5.363
169.393,-96.426,-108.732,-32.673,6.384,-7.697,-9.313,-6.544
169.405,-76.040,-100.284,-18.173,6.114,-8.654,-10.207,-7.713
169.417,-67.129,-89.586,29.295,5.329,-9.405,-10.913,-8.757
169.429,-46.620,-78.354,23.659,4.795,-10.061,-11.486,-9.676
169.441,-44.301,-66.426,-4.159,4.370,-10.472,-11.861,-10.430
169.454,-11.585,-52.732,-22.368,4.174,-10.713,-12.060,-11.036
169.466,-4.749,-39.000,0.988,3.720,-10.772,-12.080,-11.472
169.477,8.068,-24.932,-1.102,3.401,-10.621,-11.898,-11.713
169.488,6.603,-13.290,-6.084,3.111,-10.381,-11.640,-11.807
169.500,5.627,-3.510,-1.495,2.855,-10.085,-11.319,-11.785
169.511,20.276,4.357,-0.229,2.664,-9.785,-10.995,-11.671
169.523,30.408,10.176,0.473,2.440,-9.474,-10.662,-11.488
169.534,34.558,16.582,6.146,2.178,-9.071,-10.244,-11.235
169.546,38.098,22.704,7.636,2.048,-8.559,-9.716,-10.897
169.558,28.088,27.107,-15.331,1.760,-8.042,-9.192,-10.499
169.570,52.259,33.309,-17.547,1.658,-7.417,-8.565,-10.045
169.582,50.306,37.759,35.546,1.893,-6.778,-7.936,-9.537
169.594,48.841,41.612,33.229,2.333,-6.109,-7.293,-8.979
169.607,79.970,47.391,-0.117,2.425,-5.321,-6.513,-8.357
169.619,39.075,49.929,-22.881,2.067,-4.588,-5.760,-7.684
169.631,67.396,51.313,-25.691,2.039,-3.920,-5.067,-7.007
169.643,63.246,53.183,19.414,1.655,-3.195,-4.329,-6.319
169.655,65.199,55.166,5.604,1.611,-2.463,-3.588,-5.613
169.667,55.677,55.016,4.144,1.669,-1.778,-2.891,-4.898
169.679,59.705,56.382,-11.258,1.474,-1.008,-2.124,-4.179
169.691,49.085,54.953,-1.624,0.919,-0.420,-1.495,-3.482
169.703,46.644,52.344,32.158,0.885,0.157,-0.920,-2.816
169.715,49.329,49.305,16.638,0.761,0.670,-0.397,-2.189
169.727,20.276,44.491,-1.798,0.824,1.098,0.037,-1.596
169.739,43.958,40.041,-33.855,0.819,1.459,0.377,-1.086
169.751,-10.242,31.428,-21.944,0.916,1.664,0.589,-0.636
169.763,1.720,24.501,-5.321,0.115,1.723,0.692,-0.307
169.775,15.637,20.009,49.046,0.339,1.840,0.781,-0.057
169.787,-12.561,13.058,38.150,0.071,1.813,0.763,0.130
169.799,-11.341,4.008,4.997,0.641,1.621,0.554,0.220
169.811,-23.426,-2.421,-0.812,1.161,1.481,0.383,0.234
169.823,-12.195,-7.033,-26.762,1.347,1.297,0.188,0.182
169.835,-28.675,-12.302,3.022,0.914,1.007,-0.076,0.067
169.846,-21.839,-15.161,-4.347,0.663,0.749,-0.314,-0.088
169.858,-23.548,-19.308,5.735,0.719,0.401,-0.660,-0.294
169.869,-39.540,-22.016,20.786,0.749,0.132,-0.938,-0.519
169.881,-52.602,-28.064,23.915,1.176,-0.269,-1.358,-0.792
169.891,-49.306,-33.647,17.987,1.159,-0.759,-1.845,-1.116
169.902,-33.924,-35.976,20.122,1.188,-1.204,-2.296,-1.493
169.913,-46.010,-38.469,31.776,0.858,-1.665,-2.763,-1.897
169.925,-39.296,-39.022,41.170,1.112,-2.073,-3.202,-2.317
169.936,-46.376,-40.795,20.797,1.140,-2.531,-3.665,-2.731
169.946,-46.132,-41.658,-5.160,0.989,-2.963,-4.087,-3.120
169.958,-37.465,-43.329,-14.181,0.482,-3.550,-4.615,-3.602
169.968,-39.418,-43.248,-23.564,0.063,-3.982,-5.011,-4.006
169.980,-23.792,-38.575,7.404,0.166,-4.359,-5.374,-4.465
169.991,-36.488,-37.480,15.562,0.568,-4.673,-5.696,-4.839
170.002,-44.789,-33.783,22.054,1.676,-4.853,-5.911,-5.167
170.013,-26.478,-27.757,-5.706,2.597,-4.947,-6.009,-5.428
170.025,-8.899,-21.263,-12.018,3.150,-4.978,-6.038,-5.612
170.036,5.993,-16.500,-5.361,2.903,-5.056,-6.083,-5.750
170.046,16.735,-9.972,-16.352,1.676,-5.060,-6.002,-5.823
170.057,37.122,0.843,-33.978,1.194,-4.822,-5.714,-5.810
170.067,25.891,7.926,-25.525,0.553,-4.558,-5.397,-5.699
170.078,49.329,16.721,7.016,0.650,-4.154,-4.988,-5.518
170.089,48.963,24.935,14.414,0.823,-3.663,-4.487,-5.243
170.099,48.597,31.675,8.616,0.267,-3.197,-3.954,-4.893
170.110,42.737,36.527,9.858,0.003,-2.684,-3.400,-4.484
170.121,50.184,41.462,2.993,-0.143,-2.130,-2.815,-4.034
170.131,46.155,45.221,7.993,0.116,-1.528,-2.218,-3.535
170.142,57.874,49.245,4.947,0.668,-0.867,-1.580,-2.996
170.152,56.776,50.791,11.831,0.983,-0.305,-1.012,-2.444
170.163,66.786,54.594,9.625,1.117,0.319,-0.374,-1.874
170.173,60.194,55.611,-1.160,0.853,0.899,0.242,-1.272
170.184,69.960,59.093,-15.316,-0.050,1.548,0.950,-0.646
170.195,73.866,59.204,-18.507,-1.056,2.110,1.574,-0.023
170.205,63.368,60.353,-6.899,-1.370,2.763,2.250,0.605
170.216,61.170,61.297,-2.160,-1.190,3.428,2.908,1.237
170.227,58.118,61.815,0.933,-0.907,4.106,3.574,1.885
170.237,54.456,61.709,1.534,-0.604,4.757,4.220,2.527
170.248,52.991,61.810,5.007,-0.315,5.416,4.876,3.169
170.258,46.766,60.420,5.058,-0.188,6.019,5.482,3.801
170.269,46.399,57.615,1.370,-0.045,6.543,6.005,4.397
170.280,40.296,54.142,0.728,0.334,7.022,6.465,4.956
170.290,31.384,49.598,-3.103,0.529,7.434,6.857,5.474
170.301,36.511,45.362,-3.043,0.601,7.802,7.201,5.939
170.311,20.642,39.465,0.759,1.242,8.123,7.454,6.353
170.322,21.985,33.264,13.281,2.344,8.374,7.627,6.700
170.333,15.393,26.918,4.020,2.485,8.503,7.729,6.987
170.343,10.510,19.093,20.490,3.652,8.551,7.692,7.186
170.354,2.086,10.732,31.225,5.127,8.528,7.599,7.317
170.365,-19.275,1.152,27.354,5.946,8.367,7.402,7.366
170.375,-29.896,-9.721,34.964,5.800,7.991,7.036,7.297
170.386,-34.657,-18.816,29.182,5.350,7.543,6.612,7.119
170.396,-49.184,-28.958,9.749,4.287,6.946,6.078,6.839
170.407,-61.147,-38.294,10.116,3.604,6.274,5.454,6.453
170.418,-63.466,-46.113,-4.892,2.964,5.525,4.762,5.971
170.428,-60.048,-53.048,-16.920,1.747,4.673,4.007,5.404
170.439,-72.988,-58.100,-21.185,0.568,3.842,3.271,4.781
170.449,-79.946,-62.473,-17.360,-0.059,3.050,2.535,4.130
170.460,-70.058,-64.937,-4.899,-0.138,2.272,1.766,3.423
170.471,-89.224,-67.911,3.634,0.199,1.495,0.970,2.698
170.481,-71.157,-69.724,10.390,0.574,0.745,0.199,1.953
170.493,-92.764,-73.143,-2.004,1.067,-0.137,-0.705,1.098
170.505,-69.936,-73.175,-8.287,0.726,-1.023,-1.571,0.221
170.517,-53.090,-71.938,13.570,0.741,-1.905,-2.448,-0.663
170.527,-68.105,-71.657,8.763,0.903,-2.576,-3.123,-1.364
170.539,-52.358,-67.624,12.089,0.985,-3.262,-3.810,-2.153
170.550,-58.461,-66.713,4.897,1.286,-3.932,-4.488,-2.869
170.561,-58.461,-65.190,-7.116,1.624,-4.562,-5.134,-3.557
170.572,-60.170,-62.049,-18.687,1.704,-5.131,-5.698,-4.207
170.583,-49.306,-58.783,-19.290,1.604,-5.593,-6.150,-4.769
170.593,-52.235,-54.552,-15.584,1.610,-6.003,-6.556,-5.311
170.604,-36.732,-48.087,-1.697,2.562,-6.233,-6.823,-5.784
170.614,-21.107,-40.120,18.753,3.980,-6.341,-6.996,-6.174
170.625,-15.735,-33.516,12.242,4.223,-6.453,-7.110,-6.483
170.636,7.336,-24.664,19.836,5.285,-6.392,-7.104,-6.706
170.647,21.985,-15.383,12.947,5.960,-6.255,-6.984,-6.823
170.657,34.192,-5.067,15.313,5.645,-6.028,-6.728,-6.836
170.668,29.187,4.281,17.512,5.562,-5.698,-6.384,-6.739
170.679,43.836,13.780,14.931,5.651,-5.268,-5.943,-6.544
170.689,36.633,21.987,27.121,5.514,-4.775,-5.437,-6.251
170.700,55.921,30.721,21.242,5.766,-4.210,-4.863,-5.881
170.711,44.446,34.956,25.402,6.011,-3.647,-4.302,-5.435
170.721,38.220,39.384,9.270,5.151,-3.065,-3.685,-4.946
170.732,56.532,44.382,2.568,3.786,-2.474,-3.035,-4.425
170.743,56.898,48.933,-12.399,2.688,-1.835,-2.347,-3.863
170.753,67.030,52.840,-12.187,2.019,-1.195,-1.678,-3.274
170.764,60.926,54.033,8.995,2.234,-0.530,-1.034,-2.660
170.775,62.391,56.668,20.039,2.717,0.178,-0.348,-2.032
170.785,29.675,55.208,16.181,2.644,0.807,0.275,-1.389
170.796,43.592,57.522,-1.585,1.821,1.446,0.947,-0.758
170.807,45.789,56.788,-8.383,1.038,2.002,1.541,-0.133
170.817,51.771,57.089,-7.200,0.835,2.642,2.183,0.491
170.828,73.622,56.940,6.355,1.616,3.276,2.762,1.106
170.839,57.874,55.873,11.568,2.473,3.887,3.323,1.719
170.849,64.222,55.526,29.543,2.748,4.431,3.859,2.312
170.860,51.404,52.851,6.971,2.075,4.872,4.335,2.887
170.871,41.150,52.937,-3.369,1.406,5.398,4.893,3.451
170.881,49.940,50.470,-38.732,0.267,5.816,5.350,3.981
170.892,42.249,49.693,-35.863,-1.988,6.212,5.843,4.485
170.903,39.929,45.167,-18.947,-1.888,6.557,6.181,4.947
170.913,8.434,39.427,34.845,-1.020,6.890,6.442,5.357
170.924,13.073,31.811,27.253,0.957,7.074,6.534,5.694
170.935,4.772,26.312,12.850,1.107,7.206,6.659,5.972
170.945,14.294,21.011,-5.795,0.753,7.220,6.695,6.165
170.957,6.115,15.955,-20.619,0.484,7.216,6.705,6.328
170.968,-17.566,8.281,-23.930,-0.570,7.087,6.636,6.413
170.979,-22.816,-0.508,-24.984,-1.067,6.855,6.445,6.397
170.990,-21.839,-11.102,-32.662,-1.212,6.467,6.064,6.261
171.002,-20.618,-17.329,-35.516,-1.228,6.083,5.672,6.031
171.013,-31.117,-24.449,-30.244,-0.902,5.636,5.208,5.733
171.024,-44.911,-30.823,-39.133,-1.074,5.128,4.696,5.360
171.035,-46.010,-37.188,9.785,0.403,4.658,4.131,4.966
171.045,-55.287,-41.362,17.219,1.067,4.123,3.588,4.541
171.055,-65.053,-48.325,10.077,1.914,3.510,2.945,4.070
171.065,-63.466,-52.331,-2.740,1.713,2.893,2.341,3.552
171.077,-59.438,-53.170,-19.360,1.476,2.236,1.687,2.909
171.089,-76.772,-56.357,3.003,0.440,1.507,0.985,2.250
171.099,-57.118,-57.969,-16.106,-0.066,0.884,0.383,1.668
171.111,-73.354,-58.715,-3.376,-0.620,0.151,-0.320,0.959
171.123,-75.063,-61.716,9.357,-0.301,-0.626,-1.109,0.223
171.133,-72.744,-62.853,-23.755,-1.198,-1.322,-1.777,-0.411
171.143,-61.635,-62.683,-35.939,-1.497,-1.940,-2.374,-1.039
171.153,-65.542,-62.210,-11.537,-0.754,-2.483,-2.952,-1.655
171.165,-63.833,-62.242,-35.409,0.211,-3.131,-3.649,-2.372
171.177,-49.062,-58.808,-13.989,-0.901,-3.799,-4.260,-3.073
171.189,-56.142,-58.357,28.969,-0.479,-4.433,-4.927,-3.756
171.201,-41.493,-56.297,21.516,-0.092,-4.985,-5.512,-4.410
171.213,-51.381,-52.486,-2.078,-0.128,-5.480,-6.008,-5.006
171.225,-36.366,-46.499,-14.387,0.559,-5.845,-6.414,-5.548
171.236,-26.600,-40.900,-2.913,0.419,-6.078,-6.637,-5.935
171.246,-19.520,-34.563,27.547,2.079,-6.157,-6.795,-6.251
171.256,-14.759,-29.547,26.764,2.121,-6.287,-6.911,-6.504
171.266,-0.842,-22.086,12.763,2.362,-6.276,-6.906,-6.691
171.276,10.143,-14.947,5.799,1.700,-6.278,-6.855,-6.818
171.287,18.689,-8.288,1.549,1.105,-6.205,-6.746,-6.876
171.297,20.398,-2.533,-6.457,0.417,-6.120,-6.626,-6.875
171.309,32.239,4.210,10.805,0.157,-5.924,-6.411,-6.801
171.319,30.041,10.309,24.746,0.765,-5.630,-6.135,-6.669
171.329,41.761,16.889,14.563,0.573,-5.312,-5.803,-6.479
171.340,34.558,22.512,-7.859,0.020,-4.940,-5.391,-6.212
171.350,50.672,30.374,-33.393,-1.429,-4.471,-4.838,-5.877
171.361,65.077,40.663,-26.387,-2.539,-3.846,-4.145,-5.460
171.372,67.030,47.849,-22.985,-2.725,-3.153,-3.439,-4.954
171.382,64.710,53.970,-15.313,-2.572,-2.423,-2.712,-4.382
171.393,76.552,58.850,-2.808,-2.122,-1.650,-1.963,-3.761
171.404,92.299,65.315,-2.855,-1.621,-0.791,-1.130,-3.082
171.414,89.858,70.294,6.079,-1.268,0.078,-0.276,-2.345
171.425,80.458,72.715,-2.611,-0.799,0.948,0.564,-1.554
171.436,77.040,73.870,-0.555,-0.615,1.782,1.378,-0.763
171.446,78.749,76.222,8.104,-0.448,2.616,2.199,0.017
171.456,98.891,77.795,22.043,0.494,3.494,3.021,0.818
171.467,77.284,78.093,29.071,0.732,4.327,3.841,1.646
171.478,67.030,76.832,36.689,1.005,5.133,4.616,2.468
171.488,78.261,75.300,35.442,1.187,5.903,5.343,3.260
171.499,70.082,72.630,39.904,1.668,6.644,6.017,4.028
171.510,48.475,68.361,14.087,1.126,7.266,6.632,4.761
171.520,40.052,62.890,6.856,0.249,7.787,7.170,5.446
171.531,44.446,57.597,-27.688,-0.747,8.232,7.639,6.048
171.542,30.041,49.564,-35.124,-2.174,8.502,7.955,6.568
171.552,37.122,44.228,-28.617,-3.145,8.754,8.247,7.000
171.563,19.177,34.377,-27.338,-2.877,8.856,8.334,7.348
171.574,-1.819,24.418,13.920,-1.131,8.920,8.321,7.600
171.584,-28.553,13.304,6.221,-0.149,8.796,8.178,7.746
171.595,-40.394,2.842,-4.561,-0.186,8.560,7.948,7.781
171.606,-36.610,-6.375,-26.000,-0.725,8.209,7.636,7.703
171.616,-38.197,-12.784,-40.662,-1.623,7.860,7.337,7.547
171.627,-42.470,-21.505,-15.445,-0.416,7.413,6.849,7.298
171.638,-55.165,-27.415,35.812,1.888,7.051,6.392,6.997
171.649,-57.485,-33.358,14.009,2.257,6.503,5.857,6.635
171.659,-62.856,-36.682,-0.593,1.874,5.997,5.375,6.236
171.670,-54.799,-40.038,-15.530,1.339,5.450,4.864,5.799
171.681,-47.475,-41.371,-28.086,1.033,4.952,4.384,5.342
171.691,-53.456,-46.354,29.281,1.686,4.354,3.752,4.846
171.702,-66.640,-50.569,28.224,3.320,3.777,3.112,4.318
171.713,-70.791,-53.352,1.895,2.904,3.134,2.502,3.762
171.723,-58.705,-57.062,-28.559,1.142,2.330,1.783,3.146
171.734,-56.874,-59.152,-28.199,-0.386,1.569,1.088,2.504
171.745,-63.466,-63.141,-12.554,-0.215,0.788,0.294,1.825
171.755,-75.796,-66.223,1.283,0.069,-0.001,-0.497,1.123
171.766,-78.970,-68.304,-2.396,-0.242,-0.776,-1.264,0.402
171.777,-84.707,-70.188,-13.520,-0.649,-1.581,-2.047,-0.334
171.787,-83.364,-70.952,-19.761,-0.453,-2.282,-2.741,-1.042
171.797,-64.443,-70.471,8.575,-0.100,-2.952,-3.405,-1.739
171.807,-62.978,-68.856,32.389,1.564,-3.498,-4.036,-2.422
171.818,-65.175,-66.438,34.325,1.776,-4.102,-4.663,-3.119
171.829,-52.358,-62.254,13.495,1.186,-4.642,-5.192,-3.770
171.839,-54.555,-59.162,13.602,1.041,-5.150,-5.718,-4.378
171.850,-35.023,-52.634,5.374,0.846,-5.513,-6.079,-4.926
171.861,-42.470,-46.859,-5.530,-0.226,-5.876,-6.370,-5.395
171.873,-24.036,-38.398,29.875,0.160,-6.140,-6.628,-5.856
171.883,-20.374,-31.552,6.574,-0.172,-6.327,-6.779,-6.180
171.894,-18.299,-24.327,-28.287,-2.196,-6.477,-6.811,-6.423
171.905,-1.819,-16.243,-27.746,-2.835,-6.428,-6.753,-6.600
171.915,13.195,-6.850,-32.480,-3.044,-6.257,-6.586,-6.683
171.926,27.478,0.612,-20.005,-3.447,-6.062,-6.401,-6.689
171.937,28.943,8.137,-19.173,-3.458,-5.770,-6.122,-6.607
171.947,31.262,13.363,-7.491,-3.004,-5.462,-5.847,-6.461
171.958,32.361,20.304,26.637,-1.322,-5.000,-5.468,-6.243
171.968,44.080,24.145,29.010,1.034,-4.581,-5.110,-5.964
171.979,29.187,27.453,30.083,1.799,-4.144,-4.683,-5.624
171.990,37.610,33.116,23.037,1.655,-3.660,-4.196,-5.250
172.001,40.784,37.175,20.136,1.399,-3.168,-3.692,-4.824
172.012,43.470,42.782,-24.564,-1.270,-2.615,-3.047,-4.344
172.022,52.625,47.178,-29.588,-3.581,-2.014,-2.412,-3.841
172.033,60.316,49.342,-27.883,-4.255,-1.437,-1.826,-3.318
172.044,78.505,53.392,-26.426,-5.564,-0.807,-1.177,-2.773
172.055,70.692,54.777,-13.880,-4.793,-0.170,-0.604,-2.209
172.065,60.194,56.732,-3.811,-3.576,0.513,0.003,-1.623
172.076,62.391,56.639,36.667,-2.482,1.137,0.562,-1.031
172.087,49.451,56.608,33.817,-1.278,1.787,1.153,-0.428
172.098,44.690,56.763,31.525,-0.884,2.432,1.746,0.184
172.108,59.217,57.146,-3.658,-2.239,2.993,2.331,0.776
172.119,49.817,55.033,-24.375,-3.833,3.468,2.856,1.350
172.130,54.700,55.155,-41.960,-5.552,3.996,3.424,1.904
172.140,61.414,54.070,-32.038,-6.299,4.472,3.912,2.427
172.151,65.931,51.275,-26.376,-5.562,4.958,4.319,2.927
172.162,29.553,47.844,38.391,-2.178,5.491,4.686,3.411
172.172,31.506,43.221,35.957,0.814,5.875,4.971,3.866
172.183,20.398,36.422,30.462,1.107,6.091,5.173,4.263
172.194,13.561,31.254,19.663,1.372,6.293,5.379,4.605
172.205,3.063,25.629,2.395,0.528,6.389,5.515,4.887
172.215,11.608,19.448,13.634,0.654,6.429,5.556,5.092
172.226,-12.561,13.092,26.136,0.738,6.415,5.532,5.236
172.237,-20.130,5.950,-7.174,-0.952,6.204,5.383,5.293
172.247,-10.974,-1.833,-43.259,-4.069,5.864,5.140,5.249
172.258,-6.580,-6.500,-39.163,-4.770,5.636,4.927,5.139
172.269,-21.717,-13.492,-11.200,-3.377,5.350,4.565,4.964
172.279,-32.582,-21.115,17.324,-2.001,4.968,4.114,4.721
