R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,Dz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas
175,25,1900,200,25,2100,100,10,0,0,0,0,7,75,10,10.0,16.0,0.001,0.003,0.03
sysTime,GPT1X,GPT1Z,aPT1R,aPT1P,aKFRawR,aKFRawP,aKFPT10R,aKFPT10P,aKFPT20R,aKFPT20P,aKFPT21R,aKFPT21P
490.892,84.774,61.015,4.882,2.680,4.892,14.923,4.308,14.076,4.794,13.304,2.101,15.034
490.903,84.217,57.120,6.976,5.006,6.580,15.150,5.285,13.501,5.555,12.394,3.045,14.141
490.914,83.119,54.648,8.232,6.878,7.881,15.286,6.280,13.142,6.287,11.633,3.964,13.361
490.925,82.927,53.182,9.536,8.585,9.240,15.439,7.336,12.932,7.045,11.013,4.872,12.705
490.936,81.507,52.551,10.823,9.155,10.450,15.287,8.364,12.795,7.773,10.534,5.766,12.168
490.947,-228.681,-302.315,25.481,-1.287,6.346,7.506,4.266,5.460,2.733,3.034,6.184,10.688
490.958,-621.413,-889.158,21.763,-22.040,-5.970,-14.867,-7.658,-15.926,-9.101,-17.726,2.644,2.618
490.969,-460.065,-849.183,14.747,-25.525,-9.597,-24.522,-8.980,-25.896,-10.054,-27.129,-2.008,-8.328
490.980,-328.411,-764.867,12.084,-27.871,-11.194,-31.344,-8.958,-33.196,-9.631,-33.881,-4.943,-18.112
490.991,-253.953,-714.860,11.147,-27.172,-12.285,-36.259,-9.139,-39.771,-9.479,-40.237,-6.653,-26.595
491.002,-210.782,-686.094,10.337,-26.904,-13.409,-40.956,-9.341,-45.982,-9.388,-46.323,-7.697,-34.166
491.013,-182.108,-666.629,9.870,-27.559,-14.646,-45.640,-9.468,-51.853,-9.262,-52.039,-8.361,-41.082
491.024,-164.422,-654.007,9.832,-28.613,-15.302,-50.123,-9.645,-57.297,-9.219,-57.360,-8.769,-47.367
491.035,-151.153,-645.374,9.836,-30.571,-15.640,-55.199,-9.716,-62.731,-9.131,-62.548,-9.051,-53.398
491.046,-141.527,-640.786,9.749,-33.473,-15.897,-61.329,-9.726,-67.970,-9.020,-67.398,-9.187,-58.933
491.057,-134.181,-636.256,9.302,-36.424,-16.146,-65.802,-9.705,-73.045,-8.871,-71.950,-9.228,-64.125
491.069,-128.083,-634.001,8.930,-38.655,-16.389,-70.285,-9.696,-78.046,-8.716,-76.272,-9.204,-69.012
491.080,-123.058,-633.571,9.220,-40.082,-16.128,-74.043,-9.669,-82.864,-8.543,-80.432,-9.132,-73.668
491.091,-118.611,-633.148,9.702,-40.476,-15.670,-77.151,-9.586,-87.554,-8.358,-84.491,-9.034,-78.213
491.102,-114.701,-633.510,11.431,-40.054,-14.754,-79.250,-9.363,-91.803,-8.148,-88.246,-8.879,-82.426
491.113,-111.137,-633.329,13.468,-39.011,-13.710,-81.008,-8.936,-95.619,-7.889,-91.760,-8.670,-86.390
491.125,-107.516,-633.459,14.649,-38.812,-13.072,-82.829,-8.352,-99.141,-7.583,-95.073,-8.406,-90.113
491.136,-102.396,-632.179,16.688,-40.082,-12.195,-85.481,-7.621,-102.396,-7.159,-98.161,-8.075,-93.619
491.147,-98.538,-633.930,18.538,-40.871,-11.320,-87.828,-6.825,-105.736,-6.719,-101.156,-7.685,-96.946
491.158,-94.759,-634.318,20.412,-40.458,-9.861,-89.907,-5.965,-108.712,-6.225,-103.864,-7.233,-100.010
491.169,-90.705,-634.091,24.545,-38.902,-7.961,-91.622,-4.880,-111.386,-5.665,-106.373,-6.721,-102.860
491.181,-86.605,-632.537,30.120,-39.956,-6.321,-93.589,-3.506,-113.716,-5.041,-108.753,-6.143,-105.603
491.192,-83.284,-632.016,34.290,-38.306,-4.753,-95.349,-1.824,-115.826,-4.356,-110.989,-5.481,-108.144
491.203,-79.449,-632.570,38.577,-39.839,-2.002,-97.934,0.076,-117.968,-3.551,-113.130,-4.718,-110.560
491.215,-75.242,-632.356,44.289,-37.259,0.033,-99.568,2.164,-119.962,-2.634,-115.046,-3.837,-112.744
491.226,-71.869,-632.930,48.664,-34.398,2.134,-100.954,4.480,-121.592,-1.596,-116.821,-2.813,-114.766
491.237,-67.357,-632.258,54.564,-30.902,5.047,-102.206,7.132,-122.702,-0.359,-118.467,-1.623,-116.667
491.248,-63.500,-632.628,58.163,-29.260,7.513,-103.276,10.037,-123.492,1.051,-120.023,-0.228,-118.445
491.260,-58.391,-632.192,59.877,-28.024,9.744,-104.638,12.949,-124.308,2.738,-121.478,1.403,-120.129
491.271,-53.815,-632.403,61.007,-27.344,11.740,-105.843,15.747,-125.010,4.649,-122.672,3.280,-121.528
491.283,-48.647,-631.683,62.865,-24.431,14.061,-106.761,18.573,-125.414,6.771,-123.672,5.364,-122.737
491.294,-43.945,-632.883,63.925,-22.945,16.545,-107.487,21.550,-125.417,9.097,-124.454,7.664,-123.672
491.306,-39.178,-631.801,63.810,-22.753,18.498,-108.101,24.517,-125.106,11.627,-124.903,10.165,-124.321
491.317,-34.526,-631.367,63.263,-22.087,20.822,-108.774,27.298,-124.973,14.299,-125.230,12.815,-124.828
491.328,-30.881,-631.560,61.636,-23.603,22.447,-109.860,29.779,-124.910,16.998,-125.311,15.518,-125.063
491.340,-27.015,-630.665,60.835,-22.307,24.497,-110.260,32.143,-124.661,19.706,-125.230,18.219,-125.154
491.351,-23.526,-630.504,59.657,-21.331,26.361,-110.328,34.460,-124.056,22.378,-124.952,20.902,-125.023
491.362,-18.274,-629.973,60.415,-18.144,28.528,-109.944,36.784,-123.216,25.082,-124.511,23.576,-124.715
491.373,-13.330,-629.534,57.669,-19.399,30.345,-110.118,38.902,-122.434,27.737,-123.936,26.219,-124.265
491.385,-8.951,-628.277,57.651,-17.138,32.460,-109.706,40.873,-121.588,30.277,-123.176,28.767,-123.627
491.396,-4.074,-627.383,55.413,-15.534,34.140,-109.192,42.713,-120.583,32.737,-122.297,31.220,-122.869
491.407,0.710,-626.989,52.312,-13.633,35.509,-108.385,44.347,-119.426,35.085,-121.322,33.556,-121.999
491.418,4.980,-626.204,46.159,-7.419,35.961,-106.666,45.618,-117.818,37.251,-120.160,35.731,-120.955
491.429,11.469,-628.134,-4.686,34.655,33.729,-102.806,45.251,-114.789,39.140,-118.714,37.581,-119.573
491.440,24.590,-662.875,-21.649,50.439,31.645,-99.371,42.856,-110.933,38.829,-115.837,37.117,-116.103
491.451,59.279,-814.799,-23.835,50.785,30.294,-99.456,41.015,-110.437,37.452,-115.203,35.129,-112.498
491.463,88.723,-1008.338,-21.803,44.472,29.754,-103.532,39.653,-112.990,36.273,-117.454,33.404,-110.808
491.474,119.207,-1156.381,-16.591,26.959,30.580,-111.217,38.720,-117.021,35.376,-120.677,32.065,-111.196
491.485,316.591,-936.055,-10.560,-8.064,35.313,-110.908,42.833,-114.878,39.246,-116.683,32.132,-112.100
491.496,246.886,-665.475,-6.147,-16.981,37.009,-106.124,42.195,-109.049,38.423,-109.429,33.035,-111.054
491.507,197.854,-506.562,-3.687,-17.749,37.380,-98.462,41.307,-103.703,37.300,-103.115,33.386,-108.373
491.517,173.852,-415.729,-2.955,-15.630,37.408,-91.487,40.708,-98.831,36.552,-97.644,33.438,-104.765
491.528,159.995,-357.974,-2.306,-13.127,37.847,-84.958,40.195,-94.009,35.967,-92.544,33.362,-100.669
491.539,149.123,-316.048,-1.552,-9.423,37.937,-78.176,39.659,-88.981,35.406,-87.528,33.216,-96.274
491.550,135.246,-282.778,-0.156,-6.402,37.884,-72.520,38.973,-83.805,34.667,-82.578,32.934,-91.667
491.561,119.100,-250.885,1.718,-4.383,38.253,-67.008,38.195,-78.404,33.763,-77.538,32.522,-86.896
491.572,99.900,-218.929,4.059,-3.909,38.581,-61.776,37.383,-72.854,32.714,-72.376,31.996,-81.967
491.583,81.102,-188.090,6.156,-6.782,38.597,-57.882,36.527,-67.337,31.570,-67.115,31.335,-76.902
491.594,64.547,-159.035,9.297,-13.835,38.593,-55.364,35.700,-62.087,30.420,-61.788,30.590,-71.737
491.605,51.530,-132.985,15.128,-25.927,38.697,-53.351,35.038,-57.514,29.302,-56.578,29.773,-66.596
491.616,41.284,-111.462,22.144,-37.598,38.905,-51.092,34.718,-53.717,28.295,-51.578,28.991,-61.571
491.627,33.223,-87.433,27.914,-44.048,39.281,-48.449,34.735,-50.357,27.459,-46.810,28.334,-56.799
491.638,25.302,-58.958,31.333,-46.358,39.616,-45.413,34.918,-46.975,26.873,-42.243,27.911,-52.339
491.649,17.108,-28.167,33.625,-47.106,39.920,-42.083,35.172,-43.437,26.589,-37.920,27.780,-48.156
491.661,8.735,5.456,34.945,-47.478,40.111,-38.568,35.399,-39.743,26.561,-33.829,27.900,-44.246
491.672,0.111,37.775,35.183,-47.990,40.109,-34.963,35.555,-35.926,26.693,-29.884,28.186,-40.453
491.683,-11.114,66.577,32.586,-50.084,39.295,-31.747,35.451,-32.178,26.807,-26.106,28.502,-36.719
491.695,-24.922,93.580,28.806,-52.377,37.790,-28.633,34.984,-28.551,26.791,-22.443,28.709,-33.053
491.706,-39.688,119.150,24.539,-54.189,35.829,-25.391,34.086,-25.029,26.521,-18.876,28.697,-29.441
491.717,-49.703,147.033,19.822,-55.155,33.660,-21.826,32.938,-21.446,26.136,-15.281,28.455,-25.838
491.729,-56.741,177.846,14.572,-55.342,31.313,-18.069,31.554,-17.826,25.632,-11.708,27.996,-22.306
491.740,-59.821,212.104,9.634,-54.629,28.946,-14.069,29.977,-14.039,25.007,-8.073,27.327,-18.776
491.751,-60.973,249.544,4.973,-52.579,26.498,-9.660,28.221,-10.008,24.221,-4.319,26.456,-15.176
491.762,-58.284,288.817,0.459,-48.991,23.987,-4.680,26.361,-5.625,23.319,-0.383,25.400,-11.414
491.773,-53.652,331.147,-3.124,-42.643,21.627,1.273,24.454,-0.641,22.318,3.930,24.197,-7.336
491.784,-49.232,375.066,-5.568,-34.346,19.480,7.942,22.536,4.787,21.203,8.440,22.885,-3.053
491.795,-51.194,415.195,-6.691,-24.391,17.443,15.190,20.469,10.769,19.799,13.276,21.449,1.652
491.806,-65.676,435.006,-6.556,-11.682,15.331,22.400,18.162,16.985,17.981,18.112,19.836,6.751
491.816,-83.085,387.531,-3.901,1.850,13.293,28.139,15.780,22.102,15.843,21.739,17.988,11.985
491.827,-59.917,269.039,-3.259,13.054,12.181,32.194,14.493,25.132,14.627,23.425,16.210,16.814
491.838,-41.246,181.778,-4.738,18.027,10.692,36.588,13.411,27.840,13.651,25.041,14.739,20.806
491.849,-32.459,129.668,-5.095,20.332,9.449,40.928,12.259,30.601,12.609,26.968,13.445,24.228
491.860,-26.708,95.150,-4.889,21.402,8.703,44.038,11.162,33.255,11.599,28.981,12.266,27.237
491.870,-20.020,64.651,-4.539,20.446,8.011,45.202,10.187,35.487,10.678,30.780,11.188,29.857
491.881,-8.260,29.491,-5.879,19.341,7.002,45.974,9.420,37.079,9.986,32.138,10.247,32.085
491.892,1.924,-8.079,-8.380,20.480,5.972,46.793,8.691,38.188,9.424,33.091,9.448,33.923
491.903,6.259,-41.685,-8.935,21.388,5.190,47.227,7.847,38.952,8.774,33.726,8.710,35.327
491.913,11.989,-67.278,-7.213,19.194,4.880,46.977,7.158,39.455,8.176,34.237,8.015,36.393
491.924,19.220,-83.465,-5.313,14.039,4.803,46.036,6.691,39.640,7.681,34.689,7.404,37.184
491.935,26.358,-86.133,-4.254,8.505,4.806,44.943,6.437,39.677,7.341,35.222,6.923,37.757
491.946,31.993,-76.677,-3.788,2.918,4.796,43.785,6.255,39.682,7.070,35.880,6.557,38.179
491.956,31.992,-61.355,-2.987,-1.995,4.799,42.580,6.016,39.648,6.742,36.581,6.264,38.530
491.967,29.002,-44.189,-1.046,-4.458,5.066,41.756,5.786,39.560,6.378,37.199,5.995,38.778
491.978,20.112,-24.552,1.026,-4.827,5.302,41.598,5.507,39.656,5.907,37.868,5.731,39.023
491.988,8.222,-8.257,2.623,-4.059,5.311,41.767,5.166,39.833,5.347,38.455,5.432,39.294
491.999,-3.906,5.823,3.169,-2.931,5.000,42.111,4.745,40.139,4.730,39.017,5.086,39.596
492.010,-13.326,14.484,2.302,-1.775,4.382,42.475,4.266,40.468,4.139,39.485,4.702,39.925
492.020,-16.298,19.057,0.621,-0.606,3.640,42.903,3.808,40.852,3.680,39.923,4.298,40.307
492.031,-14.481,19.151,-1.134,0.822,2.921,43.272,3.388,41.119,3.353,40.175,3.912,40.618
492.042,-10.374,16.300,-2.199,2.449,2.368,43.658,2.996,41.365,3.100,40.346,3.547,40.900
492.052,-4.527,8.279,-2.517,3.801,2.032,43.854,2.672,41.484,2.910,40.351,3.219,41.119
492.063,0.169,1.819,-2.060,3.698,1.910,43.714,2.420,41.540,2.750,40.316,2.938,41.263
492.074,3.567,-1.664,-1.602,2.949,1.821,43.408,2.208,41.534,2.584,40.287,2.696,41.354
492.084,3.156,-4.632,-1.126,2.040,1.706,43.033,1.972,41.478,2.363,40.268,2.478,41.420
492.095,1.761,-1.598,-0.614,1.415,1.587,42.742,1.729,41.437,2.110,40.304,2.260,41.418
492.106,-0.508,-0.293,-0.470,1.501,1.389,42.559,1.482,41.365,1.844,40.307,2.045,41.404
492.116,-1.667,0.074,-0.691,1.872,1.135,42.404,1.246,41.264,1.604,40.256,1.829,41.359
492.127,-0.728,0.549,-1.017,2.214,0.878,42.253,1.025,41.169,1.398,40.191,1.622,41.296
492.138,-0.034,0.551,-1.096,2.264,0.709,42.059,0.846,41.082,1.242,40.127,1.437,41.249
492.148,0.153,-0.343,-0.896,2.095,0.584,41.728,0.662,40.891,1.071,39.967,1.262,41.134
492.159,0.678,-0.261,-0.725,1.936,0.488,41.408,0.514,40.702,0.927,39.821,1.100,41.000
492.170,0.602,-0.207,-0.766,1.871,0.341,41.095,0.357,40.497,0.772,39.660,0.951,40.839
492.180,-0.241,-0.086,-0.843,2.014,0.186,40.827,0.198,40.293,0.621,39.492,0.807,40.664
492.191,-0.525,-0.677,-0.879,2.050,0.051,40.491,0.052,40.038,0.485,39.268,0.665,40.462
492.202,0.313,-0.310,-0.861,2.008,-0.040,40.179,-0.058,39.817,0.383,39.079,0.531,40.272
492.212,0.764,0.393,-0.809,1.970,-0.124,39.840,-0.167,39.563,0.279,38.858,0.412,40.038
492.223,0.790,0.432,-0.846,1.965,-0.231,39.492,-0.281,39.290,0.172,38.616,0.301,39.796
492.234,0.472,0.202,-0.845,2.029,-0.352,39.134,-0.416,38.990,0.044,38.345,0.190,39.540
492.244,0.348,0.529,-0.882,2.050,-0.468,38.798,-0.538,38.716,-0.070,38.097,0.082,39.273
492.255,-0.153,0.738,-0.807,2.036,-0.560,38.428,-0.655,38.411,-0.184,37.817,-0.022,38.995
492.266,0.546,1.486,-0.818,1.996,-0.638,38.092,-0.742,38.142,-0.268,37.575,-0.121,38.734
492.276,0.684,1.436,-0.773,2.000,-0.690,37.730,-0.812,37.835,-0.336,37.294,-0.205,38.443
492.287,-0.731,1.378,-0.783,2.022,-0.797,37.360,-0.927,37.513,-0.450,36.996,-0.294,38.136
492.297,0.219,1.358,-0.795,2.016,-0.872,36.971,-1.009,37.175,-0.530,36.680,-0.381,37.817
492.308,0.293,0.594,-0.803,2.008,-0.946,36.545,-1.090,36.796,-0.608,36.324,-0.457,37.489
492.319,-0.085,0.224,-0.836,2.052,-1.020,36.144,-1.166,36.431,-0.682,35.979,-0.527,37.146
492.329,-0.166,0.059,-0.833,2.044,-1.094,35.769,-1.248,36.100,-0.761,35.667,-0.603,36.822
492.340,-0.319,-0.409,-0.834,2.052,-1.160,35.336,-1.320,35.704,-0.832,35.289,-0.674,36.456
492.351,-0.865,0.008,-0.819,2.088,-1.225,34.920,-1.394,35.317,-0.906,34.919,-0.744,36.084
492.361,-2.364,-0.438,-0.804,2.096,-1.331,34.488,-1.508,34.918,-1.020,34.536,-0.823,35.706
492.372,-2.385,-0.558,-0.787,2.062,-1.404,34.059,-1.589,34.527,-1.103,34.162,-0.905,35.328
