R
Px,I,D,Py,I,D,Pz,I,D,FFrx,y,FFdrx,y,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas
175,25,1900,200,25,2100,100,50,0,0,0,0,7,75,10,10.0,16.0,0.001,0.003,0.03
sysTime,aRawR,aRawP,aPT2R,aPT2P,aKFPT21R,aKFPT21P
166.456,-16.403,-52.818,-2.056,-1.815,-5.767,-2.658
166.467,-20.672,61.864,-2.436,-2.786,-5.831,-2.331
166.477,-5.797,-23.910,-2.212,-3.184,-5.832,-1.943
166.488,1.576,-37.343,-1.606,-3.981,-5.750,-1.496
166.500,-37.843,19.709,-1.101,-3.808,-5.642,-0.951
166.511,-27.739,-49.236,-0.636,-2.820,-5.510,-0.270
166.523,-10.264,-37.903,-0.062,-1.765,-5.389,0.527
166.535,-2.135,-79.969,0.450,-0.898,-5.270,1.457
166.547,21.703,5.130,0.610,-0.400,-5.153,2.492
166.559,10.890,28.340,0.530,0.057,-5.051,3.614
166.571,13.395,39.172,0.210,0.868,-4.967,4.843
166.583,10.540,43.643,-0.021,2.256,-4.898,6.140
166.595,4.385,40.412,-0.186,3.109,-4.848,7.517
166.607,9.305,21.511,-0.194,4.263,-4.792,8.934
166.619,10.450,-16.617,-0.178,5.018,-4.743,10.390
166.631,13.940,-75.581,-0.355,5.307,-4.691,11.848
166.644,-21.224,-68.129,-0.607,5.409,-4.644,13.227
166.655,-41.111,-7.475,-1.437,5.502,-4.605,14.385
166.667,-2.568,3.082,-2.130,5.474,-4.511,15.345
166.679,23.056,0.613,-2.185,4.902,-4.415,16.137
166.689,-5.837,-43.910,-2.060,4.283,-4.335,16.639
166.699,-2.868,17.874,-2.060,3.977,-4.237,17.008
166.710,3.899,57.981,-1.834,3.829,-4.093,17.207
166.720,-38.779,12.683,-1.969,3.807,-3.900,17.249
166.731,7.390,-63.628,-1.952,3.376,-3.706,17.133
166.741,14.930,64.304,-1.654,3.241,-3.458,16.893
166.752,16.607,-29.560,-1.286,3.107,-3.171,16.545
166.762,5.780,-79.002,-0.947,2.164,-2.890,16.084
166.772,7.656,30.293,-0.738,1.884,-2.554,15.471
166.783,-1.447,-6.391,-0.514,1.826,-2.232,14.714
166.793,-59.335,-30.158,-0.674,1.379,-1.912,13.853
166.804,-1.881,52.026,-0.846,1.525,-1.594,12.884
166.814,68.961,-20.990,-0.677,1.696,-1.318,11.864
166.825,2.416,-84.935,-0.537,0.706,-1.056,10.805
166.835,10.127,36.231,-0.475,0.634,-0.748,9.717
166.846,-26.069,25.273,-0.769,1.474,-0.435,8.638
166.856,-22.679,-56.437,-1.296,1.349,-0.166,7.566
166.867,45.659,35.780,-1.034,1.422,0.047,6.482
166.877,-10.460,-2.124,-0.895,1.575,0.303,5.436
166.888,-0.766,-14.481,-1.047,1.303,0.582,4.411
166.898,-41.137,9.098,-1.042,1.203,0.829,3.420
166.908,8.628,14.093,-1.085,1.140,1.065,2.473
166.920,34.580,31.017,-0.853,1.017,1.313,1.370
166.930,-8.236,-61.711,-0.702,0.752,1.536,0.474
166.941,-10.189,8.848,-1.252,0.222,1.761,-0.361
166.951,15.066,63.202,-1.190,0.761,1.948,-1.122
166.963,-13.353,32.552,-1.145,-0.035,2.139,-1.941
166.973,38.224,-46.362,-0.676,-1.360,2.317,-2.627
166.984,8.839,-66.143,-0.170,-2.768,2.508,-3.338
166.994,-22.039,16.908,-0.713,-2.758,2.681,-4.015
167.005,3.988,79.364,-1.030,-1.543,2.770,-4.598
167.015,-20.060,-68.954,-1.011,-0.842,2.823,-5.053
167.025,29.265,-15.457,-0.850,-0.663,2.858,-5.407
167.036,20.291,54.299,-0.477,-0.123,2.851,-5.691
167.046,-35.667,-37.162,-0.813,-0.131,2.797,-5.904
167.057,57.074,-31.657,-1.129,-0.438,2.659,-6.057
167.067,-17.775,25.645,-1.407,0.166,2.504,-6.132
167.077,13.013,26.399,-1.434,0.995,2.294,-6.113
167.088,3.513,-67.210,-0.962,0.757,2.022,-6.021
167.098,-7.962,10.859,-1.015,0.790,1.751,-5.891
167.108,-13.313,69.487,-1.116,1.944,1.458,-5.663
167.119,-5.363,-72.418,-1.287,2.316,1.139,-5.339
167.129,64.828,-3.773,-0.886,2.255,0.792,-4.945
167.140,-41.435,3.821,-0.829,2.465,0.458,-4.525
167.151,-41.045,22.188,-0.977,2.558,0.094,-4.089
167.162,-16.577,60.382,-0.744,2.962,-0.307,-3.649
167.173,64.513,15.055,-0.266,3.173,-0.718,-3.200
167.185,30.189,-4.977,0.624,2.855,-1.113,-2.779
167.196,56.551,-18.869,1.680,2.347,-1.505,-2.401
167.208,-7.764,-72.431,1.673,1.167,-1.903,-2.111
167.219,-29.183,-46.806,1.207,0.367,-2.318,-1.925
167.231,0.364,45.447,0.929,0.698,-2.733,-1.819
167.243,-15.247,25.888,0.709,1.669,-3.147,-1.737
167.254,2.916,15.245,0.534,2.455,-3.517,-1.659
167.266,19.083,36.889,0.612,3.098,-3.858,-1.580
167.277,-60.439,-26.402,0.180,2.980,-4.179,-1.503
167.289,-39.103,49.097,-0.210,2.903,-4.444,-1.418
167.300,-26.919,-60.092,-0.322,2.496,-4.658,-1.347
167.311,42.055,1.952,0.259,2.051,-4.789,-1.273
167.323,36.997,-34.774,1.390,1.732,-4.804,-1.192
167.334,10.891,6.268,1.923,1.568,-4.707,-1.112
167.346,-29.869,37.318,1.952,1.962,-4.526,-1.018
167.357,-51.724,15.078,1.828,1.956,-4.302,-0.900
167.369,45.322,-16.216,2.126,1.887,-4.073,-0.772
167.380,14.065,-60.085,2.814,0.726,-3.803,-0.663
167.391,19.948,21.890,3.340,0.342,-3.467,-0.571
167.403,-15.405,7.652,3.260,0.811,-3.100,-0.471
167.414,-12.250,28.311,2.677,1.335,-2.711,-0.328
167.426,6.347,-31.936,2.464,1.762,-2.361,-0.160
167.437,5.658,-48.756,2.392,1.329,-2.036,0.002
167.448,42.059,23.575,2.694,1.562,-1.698,0.153
167.460,-17.309,-2.430,2.684,1.784,-1.369,0.260
167.471,-11.658,8.501,1.922,1.904,-1.098,0.347
167.482,9.554,-17.219,1.559,2.065,-0.917,0.414
167.494,-6.863,-47.967,1.456,1.790,-0.785,0.427
167.505,30.235,23.422,1.793,2.085,-0.663,0.413
167.517,12.249,-3.084,1.937,2.160,-0.521,0.417
167.528,-16.733,-0.289,1.463,1.886,-0.390,0.423
167.539,-0.330,8.850,1.208,1.805,-0.295,0.437
167.549,12.978,15.844,1.296,1.441,-0.218,0.448
167.559,-23.813,-20.709,1.557,1.685,-0.174,0.483
167.569,47.152,42.795,1.658,1.705,-0.152,0.542
167.581,28.045,-0.726,1.997,1.828,-0.138,0.609
167.593,-11.687,-3.484,2.143,1.884,-0.131,0.679
167.605,8.635,36.982,2.640,2.587,-0.088,0.811
167.615,-9.238,-64.240,3.105,2.713,-0.035,0.965
167.627,6.658,-29.189,3.199,2.289,0.000,1.164
167.638,-56.074,19.930,3.238,2.131,-0.005,1.319
167.648,32.314,12.423,3.355,2.273,0.006,1.494
167.658,-58.584,-29.792,3.165,1.353,-0.004,1.649
167.668,9.872,57.018,2.613,1.519,-0.046,1.782
167.678,28.810,-24.646,2.383,1.245,-0.105,1.917
167.690,43.092,3.521,1.840,1.119,-0.186,2.082
167.700,-2.732,-19.880,1.429,0.831,-0.270,2.214
167.712,52.177,-24.485,1.543,1.749,-0.352,2.376
167.722,-17.420,40.596,1.316,2.579,-0.389,2.519
167.732,12.493,-64.117,1.836,2.453,-0.409,2.644
167.744,1.512,-55.508,2.137,1.126,-0.309,2.715
167.755,4.993,16.727,2.387,0.742,-0.132,2.721
167.765,13.892,7.104,2.558,0.501,0.085,2.692
167.777,21.359,-11.169,2.557,0.458,0.364,2.609
167.788,-70.615,19.009,1.438,0.229,0.601,2.504
167.799,64.269,1.184,1.458,0.489,0.838,2.391
167.809,21.936,-23.441,1.870,-0.189,1.113,2.244
167.820,-37.841,-40.212,1.906,-0.545,1.446,2.071
167.830,14.559,49.367,1.743,-0.769,1.821,1.876
167.841,-51.155,15.148,1.820,-0.642,2.209,1.678
167.852,10.628,-9.946,1.623,-1.086,2.600,1.474
167.862,13.806,-47.140,1.827,-1.317,2.971,1.239
167.873,-3.679,37.150,1.518,-0.668,3.331,1.002
167.884,-35.634,-39.207,1.244,0.017,3.644,0.785
167.895,38.599,8.152,1.701,0.487,3.940,0.584
167.905,-19.988,-56.082,2.354,0.572,4.237,0.376
167.916,-39.618,22.965,1.957,0.956,4.513,0.155
167.928,8.297,67.357,1.821,2.021,4.736,-0.116
167.940,-24.124,0.957,1.575,2.659,4.909,-0.472
167.952,-42.260,-29.785,1.253,3.169,5.046,-0.959
167.964,-33.283,28.109,0.496,4.796,5.131,-1.615
167.975,20.276,29.705,0.031,7.218,5.175,-2.328
167.987,11.884,-52.329,-0.459,8.411,5.216,-3.204
167.999,-11.886,-55.907,-2.029,8.702,5.237,-4.257
168.011,-75.290,-12.958,-4.140,8.658,5.200,-5.429
168.023,0.992,11.357,-4.984,8.630,5.133,-6.769
168.035,25.811,-0.505,-4.452,8.400,5.056,-8.223
168.047,45.343,-43.459,-4.271,7.639,4.996,-9.794
168.059,-13.091,-38.462,-4.707,6.448,4.955,-11.389
168.071,-17.899,-65.899,-4.868,5.524,4.949,-12.944
168.084,-6.224,-46.609,-4.997,4.757,4.983,-14.429
168.096,-44.500,-33.182,-5.074,4.324,5.022,-15.771
168.108,-3.117,-64.040,-5.354,4.126,5.055,-16.929
168.120,-3.482,-48.911,-5.664,4.321,5.082,-17.863
168.132,18.330,-58.460,-5.721,4.600,5.066,-18.498
168.144,-10.285,-73.181,-5.635,4.108,5.024,-18.871
168.155,14.933,21.679,-5.505,4.364,4.999,-19.006
168.167,59.532,-18.474,-5.172,4.381,4.984,-18.942
168.179,-13.913,-20.347,-5.043,4.246,5.038,-18.703
168.191,13.624,25.049,-4.917,4.539,5.134,-18.308
168.202,57.523,-25.944,-4.422,4.623,5.137,-17.792
168.214,-62.197,-27.454,-4.965,3.997,5.057,-17.197
168.226,-41.025,-43.139,-6.356,3.072,4.839,-16.574
168.238,-40.139,-33.425,-7.515,2.073,4.440,-15.909
168.249,-7.467,45.032,-8.058,2.520,3.907,-15.164
168.261,10.966,69.839,-7.666,4.230,3.226,-14.276
168.273,15.578,33.683,-6.871,5.449,2.486,-13.226
168.285,2.462,30.536,-6.081,5.952,1.714,-11.998
168.296,-10.878,36.025,-5.732,5.863,0.851,-10.576
168.308,-15.048,-11.857,-5.452,4.920,-0.154,-9.024
168.320,8.587,-56.878,-5.154,2.556,-1.296,-7.438
168.331,-9.454,-75.857,-4.862,-0.214,-2.495,-5.952
168.343,-23.678,-52.770,-4.905,-2.279,-3.734,-4.550
168.354,-23.649,-17.384,-5.053,-3.379,-5.050,-3.210
168.365,7.697,-24.087,-4.632,-4.013,-6.320,-2.051
168.376,-14.254,22.246,-4.116,-3.882,-7.565,-1.075
168.386,4.486,25.220,-3.696,-3.114,-8.789,-0.245
168.397,-53.899,8.363,-3.531,-2.800,-9.981,0.413
168.408,-46.850,28.716,-4.148,-2.455,-11.099,0.927
168.419,-24.575,-13.838,-4.782,-2.590,-12.195,1.322
168.430,-50.916,-26.503,-5.739,-3.167,-13.126,1.481
168.441,-25.797,10.976,-6.956,-3.344,-13.966,1.450
168.453,-0.409,8.029,-7.546,-2.809,-14.651,1.263
168.465,-12.027,-45.249,-7.088,-2.034,-15.152,0.969
168.477,19.232,-36.695,-6.493,-1.669,-15.446,0.616
168.489,19.556,-20.611,-5.608,-2.218,-15.480,0.224
168.501,-8.785,-62.807,-4.558,-2.472,-15.245,-0.183
168.513,1.637,0.694,-3.344,-3.791,-14.795,-0.533
168.524,-6.284,20.255,-2.000,-5.148,-14.137,-0.848
168.536,-60.100,-16.842,-0.681,-5.792,-13.309,-1.100
168.548,-53.538,-20.626,0.105,-6.338,-12.383,-1.239
168.560,-16.494,2.473,0.143,-6.994,-11.415,-1.293
168.571,-7.006,-17.554,-0.023,-7.254,-10.424,-1.289
168.583,-21.991,-66.471,-0.105,-7.457,-9.435,-1.202
168.595,13.241,-3.056,-0.391,-8.435,-8.516,-1.052
168.607,18.390,47.913,-0.716,-9.475,-7.663,-0.887
168.619,4.741,61.748,-0.543,-9.685,-6.885,-0.703
168.631,-17.345,66.891,-0.058,-8.656,-6.157,-0.469
168.642,-44.899,-10.388,0.181,-6.918,-5.475,-0.110
168.654,11.012,-10.452,0.044,-5.507,-4.888,0.359
168.666,26.284,17.269,-0.295,-4.464,-4.406,0.916
168.677,26.156,32.425,-0.591,-3.593,-4.030,1.549
168.689,22.826,35.075,-0.540,-2.525,-3.726,2.297
168.701,51.425,8.565,-0.472,-1.613,-3.480,3.097
168.713,42.406,-47.504,-0.434,-0.889,-3.303,3.978
168.725,14.859,45.916,-0.419,-1.133,-3.233,4.874
168.737,-7.589,44.447,-0.766,-1.777,-3.218,5.711
168.749,-14.374,3.484,-1.476,-1.669,-3.219,6.442
168.760,11.582,10.162,-1.976,-1.132,-3.214,7.161
168.772,63.268,-26.089,-2.068,-0.078,-3.210,7.985
168.784,-30.752,-10.645,-2.075,0.372,-3.169,8.855
168.796,-72.072,-5.036,-2.549,-0.042,-3.054,9.721
168.808,-10.040,-19.847,-3.297,-0.462,-2.832,10.587
168.820,35.793,5.153,-3.952,-0.723,-2.501,11.440
168.832,26.961,57.045,-3.199,-0.960,-2.033,12.327
168.844,-43.155,46.402,-2.394,-0.779,-1.396,13.251
168.856,-5.378,-64.432,-2.699,-0.042,-0.586,14.237
168.868,22.481,-5.749,-2.812,0.257,0.329,15.255
168.879,29.412,29.131,-2.011,0.658,1.310,16.326
168.891,25.074,38.422,-1.290,0.793,2.385,17.457
168.902,7.899,-72.689,-1.217,0.362,3.487,18.585
168.914,9.281,57.775,-1.465,-0.453,4.562,19.641
168.925,-13.661,20.988,-1.755,-1.125,5.563,20.553
168.936,-33.398,4.196,-2.233,-2.144,6.481,21.324
168.948,-5.281,59.076,-2.897,-2.744,7.307,21.920
168.960,34.020,-21.752,-3.793,-2.975,7.986,22.293
168.972,68.586,20.675,-4.133,-3.236,8.504,22.451
168.983,57.684,-8.602,-3.844,-3.060,8.772,22.297
168.993,52.996,30.676,-3.472,-3.130,8.854,21.909
169.004,54.164,-31.243,-3.168,-3.587,8.845,21.420
169.016,50.087,38.047,-2.800,-4.118,8.727,20.795
169.027,10.061,3.035,-2.356,-4.918,8.466,19.994
169.038,-8.406,79.340,-1.986,-5.873,8.074,19.075
169.050,-19.086,11.699,-1.904,-6.530,7.560,18.089
169.061,-22.879,-26.995,-2.187,-7.297,6.927,17.084
169.073,-12.351,-1.519,-2.600,-7.521,6.187,16.087
169.084,8.981,-14.062,-2.820,-7.160,5.398,15.139
169.095,47.183,-42.632,-2.830,-7.076,4.557,14.242
169.107,41.795,30.865,-3.049,-6.527,3.738,13.401
169.118,16.647,-15.434,-3.503,-5.815,2.912,12.623
169.129,-25.235,-62.808,-4.145,-6.016,2.073,11.867
169.141,-40.928,19.750,-4.616,-6.124,1.255,11.107
169.152,-5.167,16.177,-4.474,-5.766,0.512,10.328
169.164,37.437,-44.671,-3.732,-5.857,-0.176,9.513
169.175,-11.510,28.188,-3.181,-5.866,-0.758,8.645
169.187,-18.151,59.360,-3.398,-4.487,-1.181,7.783
169.198,-31.240,1.732,-3.929,-3.342,-1.454,6.924
169.209,-33.586,-49.825,-4.596,-3.305,-1.632,6.022
169.221,-20.672,28.481,-5.132,-3.057,-1.711,5.040
169.232,-7.557,25.104,-5.335,-2.261,-1.724,4.009
169.244,1.496,41.135,-5.306,-1.717,-1.686,2.975
169.255,38.946,26.665,-4.955,-1.281,-1.564,1.948
169.267,9.813,-12.864,-4.855,-1.251,-1.373,0.910
169.278,-25.315,-57.567,-5.167,-1.697,-1.196,-0.175
169.289,-28.696,4.058,-5.769,-1.694,-1.077,-1.332
169.301,2.142,41.099,-5.897,-0.937,-0.955,-2.482
169.312,1.950,8.667,-5.813,-0.193,-0.819,-3.571
169.323,-63.535,-13.285,-6.014,-0.050,-0.707,-4.617
169.335,-41.266,21.097,-6.154,-0.054,-0.606,-5.602
169.346,34.842,-3.532,-5.484,-0.172,-0.501,-6.517
169.358,26.498,8.236,-4.410,-0.453,-0.360,-7.413
169.370,60.126,17.888,-3.869,-0.894,-0.223,-8.208
169.382,-1.432,-50.574,-3.690,-1.661,-0.145,-8.896
169.393,1.834,-64.105,-3.639,-3.203,-0.168,-9.517
169.405,17.736,20.355,-3.336,-3.549,-0.256,-10.020
169.416,37.873,-17.633,-3.070,-3.648,-0.443,-10.387
169.428,-31.355,-52.480,-3.703,-4.439,-0.720,-10.639
169.439,-38.644,9.868,-4.801,-4.719,-1.132,-10.777
169.451,25.897,60.642,-5.081,-4.061,-1.698,-10.774
169.462,2.319,-16.102,-4.921,-3.900,-2.386,-10.613
169.473,-6.461,-8.284,-4.779,-3.875,-3.154,-10.329
169.485,-7.852,-4.255,-4.705,-3.707,-4.007,-9.938
169.496,-0.791,9.523,-4.572,-3.423,-4.868,-9.415
169.507,10.603,-23.542,-4.110,-3.102,-5.716,-8.790
169.519,-43.049,-17.162,-4.518,-3.290,-6.560,-8.124
169.530,11.153,51.835,-4.761,-2.502,-7.389,-7.425
169.542,9.404,-38.555,-4.235,-2.343,-8.102,-6.728
169.553,-70.654,1.981,-4.122,-2.871,-8.673,-6.143
169.565,21.473,-48.165,-4.322,-3.172,-9.090,-5.680
169.576,-0.563,15.471,-5.096,-3.293,-9.410,-5.367
169.587,-25.544,-48.233,-6.781,-3.021,-9.757,-5.228
169.599,-24.621,61.983,-8.736,-2.728,-10.195,-5.305
169.610,-28.671,29.357,-10.593,-1.505,-10.651,-5.564
169.622,3.619,-46.049,-12.296,-1.377,-11.171,-5.969
169.633,-13.305,-75.003,-14.212,-1.295,-11.820,-6.515
169.645,-24.934,46.279,-16.362,-0.631,-12.582,-7.127
169.656,-10.214,29.445,-17.971,0.431,-13.476,-7.752
169.668,27.414,-8.705,-19.349,0.887,-14.481,-8.312
169.680,1.994,-7.398,-20.011,0.820,-15.488,-8.709
169.692,-4.194,54.571,-20.331,0.752,-16.372,-8.898
169.705,3.149,5.305,-19.987,0.603,-17.092,-8.875
169.716,11.105,26.537,-19.476,0.423,-17.612,-8.647
169.728,4.904,52.340,-18.800,0.701,-17.898,-8.202
169.740,3.016,13.347,-17.757,1.046,-17.908,-7.565
169.752,33.895,50.423,-16.551,1.514,-17.635,-6.757
169.764,-37.195,18.051,-15.515,1.884,-17.089,-5.828
169.776,-10.466,3.587,-14.602,2.039,-16.304,-4.809
169.788,4.730,3.931,-13.610,1.984,-15.339,-3.799
169.800,-2.261,-30.943,-12.427,1.500,-14.268,-2.871
169.812,-2.050,-68.795,-11.410,1.182,-13.159,-2.076
169.825,-29.820,-58.261,-10.465,0.838,-11.986,-1.429
169.837,-24.450,-55.229,-9.583,0.328,-10.832,-0.942
169.849,-14.969,4.217,-8.834,-0.055,-9.753,-0.604
169.861,-4.400,1.831,-8.071,-0.437,-8.808,-0.417
169.873,-17.206,7.596,-7.524,-0.829,-8.014,-0.366
169.885,-9.399,4.508,-7.782,-1.964,-7.384,-0.459
169.897,43.711,-45.849,-8.078,-3.739,-6.977,-0.742
169.909,-21.703,65.218,-8.260,-4.708,-6.728,-1.170
169.921,18.986,-67.207,-8.480,-5.901,-6.632,-1.715
169.933,-15.721,69.859,-8.655,-6.840,-6.645,-2.311
169.945,7.357,-55.330,-8.947,-7.010,-6.720,-2.883
169.957,20.538,-49.443,-8.922,-7.539,-6.816,-3.403
169.969,-20.167,67.747,-8.799,-7.522,-6.896,-3.823
169.981,8.600,-60.685,-8.785,-8.033,-6.986,-4.181
169.993,11.913,77.750,-8.905,-8.366,-7.071,-4.480
170.006,-11.000,-22.247,-8.868,-8.359,-7.185,-4.715
170.018,67.265,21.299,-9.101,-8.662,-7.288,-4.879
170.030,33.408,43.820,-9.172,-8.448,-7.359,-5.003
170.042,6.574,-49.973,-9.114,-8.161,-7.408,-5.093
170.054,29.806,19.250,-8.744,-7.513,-7.438,-5.153
170.066,-9.180,-56.279,-8.238,-6.776,-7.464,-5.220
170.078,36.291,-5.438,-7.518,-5.744,-7.483,-5.294
170.090,-4.131,-79.530,-6.414,-4.172,-7.465,-5.345
170.102,16.159,-52.728,-5.366,-2.763,-7.417,-5.363
170.114,31.059,57.682,-3.592,-0.174,-7.313,-5.289
170.126,8.995,-6.473,-1.868,2.249,-7.135,-5.099
170.138,26.089,29.184,-0.348,4.314,-6.900,-4.819
170.150,-0.965,9.702,1.132,6.431,-6.635,-4.436
170.162,10.463,4.226,2.085,7.590,-6.369,-3.977
170.174,12.980,35.766,3.005,8.938,-6.093,-3.452
170.186,10.234,-14.406,3.663,9.578,-5.821,-2.883
170.198,7.907,27.666,4.165,9.868,-5.550,-2.304
170.210,13.080,-15.503,4.509,10.057,-5.294,-1.765
170.223,8.901,-29.160,4.646,9.184,-5.044,-1.324
170.235,-4.138,38.376,4.527,8.698,-4.781,-0.965
170.247,18.925,-66.349,4.215,7.698,-4.520,-0.655
170.259,-12.813,17.129,3.834,6.442,-4.268,-0.442
170.271,39.924,-24.448,3.268,5.687,-4.082,-0.316
170.283,25.494,-63.125,3.181,3.875,-3.914,-0.302
170.295,-3.010,42.444,2.777,2.677,-3.735,-0.409
170.307,54.777,-9.270,2.278,1.400,-3.579,-0.597
170.318,-22.720,-45.721,1.824,-0.130,-3.446,-0.835
170.330,-24.910,18.031,0.309,-0.792,-3.346,-1.099
170.342,60.349,-1.271,-1.173,-2.751,-3.319,-1.421
170.354,42.485,39.999,-1.987,-4.641,-3.301,-1.811
170.366,7.257,30.367,-2.638,-5.514,-3.241,-2.252
170.378,15.103,20.614,-2.777,-5.318,-3.106,-2.715
170.390,24.299,65.611,-2.365,-4.144,-2.859,-3.132
170.402,-19.234,48.564,-2.151,-2.626,-2.473,-3.452
170.413,-8.996,-9.560,-2.046,-1.541,-1.972,-3.676
170.425,-8.008,-10.952,-1.799,-0.985,-1.370,-3.815
170.437,-27.244,-32.493,-1.715,-0.723,-0.727,-3.914
170.449,-14.186,-40.485,-1.842,-0.973,-0.092,-3.973
170.461,-27.023,-61.928,-2.311,-1.807,0.454,-3.999
170.473,-26.146,-49.730,-3.125,-2.273,0.976,-4.001
170.485,-34.632,-34.406,-4.185,-2.607,1.382,-3.981
170.497,-72.115,-17.220,-4.766,-2.602,1.654,-3.965
170.509,-62.042,-20.703,-5.264,-2.316,1.817,-3.969
170.521,-55.018,-29.312,-6.328,-2.318,1.879,-3.968
170.533,-36.984,-48.099,-7.557,-2.769,1.832,-3.976
170.545,-18.515,-70.197,-8.025,-3.037,1.728,-3.992
170.558,-3.683,-85.882,-8.016,-3.642,1.610,-4.017
170.570,27.623,-52.959,-7.418,-4.467,1.500,-4.065
170.582,58.166,-22.575,-5.794,-4.728,1.392,-4.108
170.594,60.928,17.462,-3.566,-4.713,1.325,-4.116
170.606,40.861,21.639,-2.059,-4.692,1.310,-4.076
170.618,5.789,22.201,-0.731,-5.316,1.334,-4.025
170.630,-33.617,-6.110,0.026,-6.065,1.393,-3.996
170.642,-30.706,-43.573,0.517,-6.303,1.469,-3.930
170.654,37.610,-18.506,1.116,-5.993,1.550,-3.825
170.666,37.187,46.492,1.924,-5.105,1.619,-3.627
170.678,18.543,37.313,2.274,-4.510,1.623,-3.362
170.690,-26.910,-36.653,2.191,-4.778,1.571,-3.088
170.701,-3.065,17.519,2.532,-4.930,1.452,-2.785
170.713,24.708,48.641,3.215,-4.532,1.291,-2.433
170.724,-33.366,-39.083,3.470,-4.729,1.078,-2.058
170.736,-0.175,17.624,3.378,-4.921,0.783,-1.699
170.747,22.453,25.442,3.477,-4.123,0.435,-1.348
170.759,12.835,-67.726,3.048,-3.696,0.005,-0.973
170.770,5.418,-56.465,2.130,-3.688,-0.482,-0.621
170.781,35.392,0.797,1.479,-2.956,-1.038,-0.287
170.793,6.781,-71.388,0.923,-2.848,-1.648,0.014
170.804,-65.457,-6.820,0.089,-3.318,-2.253,0.244
170.816,2.045,42.987,-0.060,-2.799,-2.830,0.435
170.827,-35.212,-1.314,0.090,-2.631,-3.388,0.593
170.839,-38.939,-46.865,-0.559,-2.248,-3.877,0.689
170.851,27.813,36.512,-0.989,-1.499,-4.308,0.776
170.863,6.813,7.494,-0.323,-1.094,-4.630,0.864
170.875,-30.318,-28.635,0.294,-1.975,-4.836,0.867
170.886,39.646,-9.639,0.849,-2.463,-4.906,0.753
170.898,73.293,-16.738,1.348,-2.782,-4.845,0.599
170.910,17.932,-26.398,1.569,-3.235,-4.682,0.431
170.922,9.431,-12.569,1.791,-3.721,-4.436,0.237
170.933,-14.520,-26.090,1.811,-4.213,-4.142,-0.021
170.945,-20.211,-5.112,0.742,-4.038,-3.793,-0.302
170.956,20.645,-0.725,-0.195,-3.173,-3.437,-0.539
170.968,0.274,-49.033,-0.971,-2.890,-3.084,-0.710
170.979,-8.617,30.371,-1.423,-2.450,-2.705,-0.815
170.990,9.318,34.235,-0.623,-1.582,-2.317,-0.885
171.002,-58.280,6.837,0.248,-1.659,-1.876,-0.956
171.014,-59.293,20.677,0.805,-1.581,-1.390,-1.071
171.026,3.779,13.298,0.792,-0.588,-0.905,-1.196
171.037,61.013,-28.950,1.290,-0.260,-0.458,-1.332
171.048,12.863,7.289,1.455,-0.176,-0.029,-1.492
171.060,17.498,-11.918,2.000,-0.555,0.372,-1.682
171.071,41.565,-23.282,2.989,-1.505,0.721,-1.968
171.082,5.046,29.857,3.924,-2.375,1.056,-2.359
171.094,-11.528,-7.499,4.340,-3.088,1.376,-2.828
171.105,-7.279,-71.241,4.335,-3.577,1.638,-3.358
171.117,-12.975,-24.192,3.937,-3.577,1.838,-3.932
171.128,-3.525,-5.901,2.594,-2.748,1.992,-4.466
171.140,24.518,-7.617,1.340,-1.805,2.036,-4.909
171.152,17.428,-62.028,0.583,-2.033,1.998,-5.288
171.164,-11.784,-59.305,-0.130,-3.233,1.916,-5.653
171.175,23.452,44.972,-0.112,-3.283,1.848,-5.949
171.187,-14.152,6.377,0.032,-3.437,1.803,-6.193
171.198,-32.492,-20.498,-0.190,-3.738,1.763,-6.372
171.209,-43.557,41.294,-0.352,-3.371,1.724,-6.496
171.219,-19.593,27.405,-0.999,-2.094,1.666,-6.516
171.230,16.028,-12.075,-0.766,-1.382,1.568,-6.435
171.241,-55.702,16.000,-0.068,-1.772,1.488,-6.321
171.252,40.654,14.128,1.336,-1.907,1.428,-6.176
171.263,-4.074,-65.909,3.719,-4.036,1.412,-6.063
171.273,20.413,24.828,4.858,-4.754,1.482,-5.994
171.283,-35.245,-49.732,5.034,-5.102,1.536,-5.959
171.294,23.046,27.875,4.886,-4.744,1.537,-5.945
171.304,-49.770,-30.866,4.550,-4.078,1.490,-5.925
171.314,-13.903,74.778,3.856,-3.744,1.370,-5.911
171.324,14.509,-14.614,3.864,-3.071,1.223,-5.879
171.334,43.719,-43.693,4.652,-3.771,1.063,-5.857
171.344,-19.216,18.926,4.594,-3.920,0.926,-5.861
171.355,-7.148,48.141,4.185,-2.980,0.734,-5.846
171.365,-40.520,-48.276,3.892,-2.735,0.459,-5.826
171.376,20.898,55.457,3.911,-2.014,0.179,-5.778
171.386,-14.966,-7.453,3.741,-1.749,-0.069,-5.691
171.396,34.062,-53.430,3.834,-1.518,-0.301,-5.582
171.406,-7.194,29.765,3.344,-0.924,-0.499,-5.455
171.416,-38.235,-46.271,2.515,-0.147,-0.704,-5.306
171.426,67.647,19.250,2.356,-0.038,-0.897,-5.126
171.438,-11.276,-9.296,2.382,-0.111,-1.083,-4.906
171.448,16.898,25.637,2.688,0.024,-1.214,-4.714
