R
Px,I,D,Py,I,D,Pz,I,D,FFrx,y,FFdrx,y,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas
175,25,1900,200,25,2100,100,50,0,0,0,0,7,75,10,10.0,16.0,0.001,0.003,0.03
sysTime,aRawR,aRawP,aPT2R,aPT2P,aKFPT21R,aKFPT21P
274.322,-35.534,-3.275,-3.542,-0.332,-2.950,5.046
274.332,8.221,75.755,-3.939,0.069,-3.204,4.994
274.342,1.432,-87.043,-4.031,-0.132,-3.484,4.871
274.352,28.173,-11.206,-3.579,0.049,-3.745,4.701
274.363,-33.825,22.345,-3.534,0.037,-3.956,4.466
274.373,36.549,-21.819,-3.387,0.009,-4.136,4.163
274.384,-51.320,31.663,-3.452,0.172,-4.290,3.790
274.394,-30.450,25.291,-3.781,0.092,-4.422,3.359
274.405,23.972,-3.686,-3.423,0.426,-4.512,2.889
274.415,6.550,-28.004,-2.977,-0.994,-4.566,2.310
274.426,20.883,-65.843,-1.881,-1.874,-4.558,1.647
274.436,-44.326,28.745,-2.034,-2.390,-4.502,0.911
274.446,-22.332,66.286,-2.184,-1.953,-4.452,0.145
274.457,-8.637,13.173,-2.216,-1.824,-4.398,-0.598
274.467,46.038,-28.202,-1.552,-1.891,-4.347,-1.327
274.478,-15.928,5.952,-1.193,-2.065,-4.278,-2.050
274.488,29.523,-16.176,-0.936,-2.213,-4.224,-2.760
274.498,-10.161,-15.456,-0.767,-2.283,-4.168,-3.421
274.509,-22.838,11.814,-0.890,-2.384,-4.151,-4.052
274.519,-31.184,16.635,-1.095,-2.026,-4.176,-4.654
274.530,34.007,35.443,-1.269,-1.765,-4.293,-5.205
274.540,25.237,-29.178,-1.053,-1.800,-4.471,-5.705
274.551,41.181,-44.879,-0.794,-2.216,-4.660,-6.123
274.561,-23.366,6.212,-0.879,-2.379,-4.821,-6.479
274.572,-46.106,27.970,-1.300,-2.115,-4.979,-6.786
274.582,-7.322,36.397,-1.608,-1.819,-5.139,-7.044
274.592,26.815,-59.264,-1.421,-1.679,-5.309,-7.247
274.603,17.658,9.593,-1.359,-1.913,-5.441,-7.386
274.613,-20.557,-63.618,-1.236,-2.011,-5.542,-7.485
274.623,-6.655,46.166,-1.709,-1.177,-5.590,-7.509
274.634,-30.943,-57.000,-1.905,-0.802,-5.598,-7.419
274.644,15.666,-6.723,-1.340,-0.222,-5.576,-7.219
274.654,-4.611,-66.074,-1.324,-0.567,-5.532,-6.950
274.664,-33.014,16.271,-1.211,-0.433,-5.451,-6.615
274.675,-22.564,10.096,-1.526,-0.570,-5.352,-6.213
274.685,2.534,2.370,-1.514,-0.513,-5.277,-5.762
274.695,60.654,-29.390,-1.315,-0.701,-5.226,-5.281
274.706,-21.117,8.138,-1.410,-0.805,-5.185,-4.760
274.716,-19.530,2.450,-1.736,-0.675,-5.172,-4.242
274.727,-8.948,21.635,-1.921,-0.488,-5.175,-3.693
274.737,40.968,-46.235,-1.254,-0.846,-5.188,-3.160
274.748,13.956,-6.972,-0.636,-1.734,-5.159,-2.656
274.758,-18.416,-55.600,-0.233,-2.228,-5.089,-2.229
274.769,-21.972,33.165,-0.629,-2.220,-4.983,-1.845
274.779,-26.377,-8.798,-0.782,-1.955,-4.855,-1.511
274.789,15.851,24.025,-0.989,-1.738,-4.708,-1.205
274.800,5.890,-48.506,-0.732,-1.904,-4.547,-0.932
274.810,0.416,25.273,-0.804,-1.949,-4.299,-0.695
274.820,-7.105,-64.267,-0.551,-2.411,-3.991,-0.526
274.831,17.151,14.365,-0.305,-2.371,-3.607,-0.415
274.841,-0.039,-67.092,0.031,-3.040,-3.154,-0.363
274.852,-4.360,25.506,-0.585,-2.700,-2.644,-0.348
274.862,-43.782,-8.335,-1.407,-2.377,-2.136,-0.355
274.873,-1.330,28.619,-2.173,-1.338,-1.589,-0.332
274.883,2.151,-75.315,-1.877,-1.377,-1.055,-0.318
274.893,21.683,-7.734,-1.628,-1.426,-0.469,-0.333
274.904,-42.014,7.378,-1.647,-1.618,0.156,-0.379
274.914,11.231,-20.798,-2.128,-1.487,0.810,-0.442
274.925,7.269,-21.682,-2.227,-1.323,1.447,-0.520
274.935,-21.518,-14.849,-2.545,-1.499,2.099,-0.594
274.945,-33.284,44.732,-2.679,-0.876,2.731,-0.660
274.956,-35.594,38.415,-3.190,-0.852,3.278,-0.727
274.966,72.817,-8.369,-2.885,-0.356,3.786,-0.764
274.977,-14.247,2.849,-2.625,-0.623,4.245,-0.787
274.987,39.848,1.570,-2.190,-0.859,4.628,-0.826
274.998,28.280,23.119,-1.463,-0.566,4.943,-0.850
275.008,47.456,-26.510,-0.253,-1.945,5.213,-0.892
275.018,40.029,-48.072,1.555,-3.219,5.467,-0.993
275.029,-21.718,-4.260,1.714,-4.206,5.686,-1.160
275.039,53.932,-3.271,1.745,-4.941,5.798,-1.373
275.050,0.358,-64.637,1.624,-5.108,5.830,-1.588
275.060,-3.180,11.082,0.667,-5.547,5.770,-1.817
275.071,-73.235,15.598,-0.640,-4.544,5.576,-2.031
275.081,-13.882,25.007,-2.724,-2.512,5.242,-2.154
275.091,40.046,28.684,-2.441,-1.451,4.771,-2.216
275.102,10.632,-39.880,-1.827,-1.480,4.266,-2.236
275.112,49.293,35.374,-0.997,-1.850,3.763,-2.279
275.123,-27.256,-61.923,-0.852,-2.128,3.271,-2.337
275.133,15.899,46.282,-1.111,-1.952,2.756,-2.404
275.144,-35.698,-45.124,-1.434,-1.971,2.226,-2.462
275.154,3.751,12.596,-1.875,-1.602,1.664,-2.511
275.165,-77.807,4.934,-1.853,-1.147,1.097,-2.563
275.175,-3.370,11.734,-2.609,-0.169,0.517,-2.570
275.185,21.562,9.550,-2.439,0.143,-0.069,-2.580
275.196,11.148,-32.172,-2.239,0.152,-0.617,-2.560
275.206,40.940,-3.158,-1.874,-0.156,-1.116,-2.534
275.217,-17.748,-25.657,-1.902,-0.437,-1.581,-2.510
275.227,-6.911,74.157,-2.072,-0.325,-2.037,-2.491
275.237,-36.899,-3.816,-2.388,-0.164,-2.457,-2.463
275.248,28.527,61.515,-2.319,0.076,-2.888,-2.409
275.258,3.473,-78.140,-2.102,-0.265,-3.304,-2.332
275.268,40.992,3.636,-1.919,-0.660,-3.709,-2.253
275.279,-45.014,-21.693,-2.589,-1.195,-4.093,-2.204
275.289,-8.469,46.488,-2.989,-0.764,-4.457,-2.153
275.299,22.768,-15.447,-3.266,-0.982,-4.817,-2.112
275.310,62.014,-24.728,-2.863,-0.898,-5.177,-2.072
275.320,3.280,-71.098,-2.864,-1.853,-5.473,-2.043
275.331,2.058,1.934,-2.577,-2.063,-5.633,-2.017
275.341,-36.584,8.125,-2.954,-2.484,-5.718,-2.015
275.351,-5.259,-17.026,-2.763,-1.783,-5.767,-1.985
275.362,-47.519,-40.823,-2.784,-2.101,-5.803,-1.953
275.374,18.404,32.657,-2.356,-1.641,-5.766,-1.895
275.386,7.539,-8.563,-2.073,-1.659,-5.653,-1.812
275.398,-19.366,-70.483,-2.234,-2.815,-5.502,-1.731
275.410,-0.963,26.574,-2.334,-3.670,-5.321,-1.676
275.422,0.495,33.111,-1.597,-3.237,-5.073,-1.583
275.434,-36.245,-16.280,-0.898,-2.898,-4.767,-1.441
275.446,-63.156,-0.378,-1.500,-2.521,-4.454,-1.245
275.458,-22.745,9.203,-3.083,-1.366,-4.192,-0.994
275.470,28.370,-32.960,-4.291,-0.267,-3.998,-0.695
275.482,68.508,-10.517,-4.895,0.321,-3.856,-0.394
275.494,33.279,-51.359,-4.754,-0.032,-3.678,-0.116
275.505,18.386,-55.320,-4.035,-1.868,-3.489,0.050
275.517,79.401,6.925,-2.674,-3.098,-3.258,0.117
275.527,6.707,-69.510,-1.763,-4.916,-2.975,0.072
275.538,23.232,-2.785,-1.199,-6.055,-2.643,-0.085
275.549,-54.436,-23.651,-1.193,-6.730,-2.306,-0.332
275.559,11.720,1.461,-1.767,-6.416,-1.980,-0.601
275.571,27.978,54.948,-1.743,-5.761,-1.666,-0.939
275.581,-11.312,-29.142,-1.919,-5.011,-1.417,-1.147
275.591,33.106,54.259,-2.050,-4.500,-1.213,-1.315
275.601,-59.685,-17.687,-2.748,-4.596,-1.043,-1.448
275.612,8.309,42.549,-3.002,-3.289,-0.906,-1.523
275.623,-37.373,-5.143,-3.303,-3.089,-0.791,-1.499
275.635,-41.935,16.183,-3.464,-2.706,-0.686,-1.388
275.646,-1.486,68.212,-2.873,-2.363,-0.610,-1.217
275.657,-22.561,65.962,-2.256,-1.214,-0.528,-0.944
275.669,-72.410,2.511,-2.505,-0.771,-0.442,-0.571
275.679,42.360,19.044,-3.191,0.295,-0.429,-0.203
275.689,78.144,4.990,-2.671,0.204,-0.489,0.155
275.701,9.049,-58.761,-2.329,-0.534,-0.571,0.594
275.711,74.487,0.137,-1.841,-1.920,-0.657,0.878
275.721,-44.254,15.153,-1.459,-2.971,-0.743,1.076
275.731,25.926,-29.396,-1.724,-3.525,-0.864,1.211
275.741,39.554,3.005,-1.615,-3.700,-1.020,1.306
275.754,14.414,-72.459,-2.509,-4.523,-1.242,1.301
275.764,-15.300,-26.612,-3.584,-4.827,-1.473,1.252
275.776,17.842,32.824,-4.694,-3.867,-1.847,1.119
275.786,-19.475,-12.704,-5.332,-2.543,-2.200,1.017
275.798,-17.198,9.576,-6.080,-1.420,-2.682,0.914
275.808,48.272,-31.072,-6.165,-1.283,-3.094,0.798
275.820,70.101,6.805,-5.337,-0.936,-3.584,0.592
275.830,-2.423,-76.928,-4.323,-1.610,-3.941,0.371
275.842,9.992,-28.436,-3.906,-1.565,-4.300,0.032
275.852,23.377,50.192,-3.591,-1.712,-4.579,-0.273
275.862,-11.777,-22.213,-3.927,-1.561,-4.814,-0.625
275.872,42.823,33.580,-4.022,-1.485,-5.043,-0.988
275.882,-71.529,2.804,-4.434,-1.985,-5.244,-1.410
275.895,-6.701,14.057,-4.349,-1.190,-5.423,-1.920
275.907,26.481,-55.523,-4.246,-0.836,-5.522,-2.433
275.917,-52.173,24.343,-4.726,-0.505,-5.541,-2.838
275.929,-27.579,-6.260,-5.462,0.114,-5.561,-3.278
275.939,-12.655,75.746,-6.122,0.948,-5.590,-3.603
275.949,17.484,-38.447,-6.139,0.662,-5.602,-3.861
275.959,56.178,-19.305,-5.260,0.306,-5.608,-4.075
275.969,-30.395,15.832,-4.864,-0.324,-5.594,-4.262
275.979,-73.946,4.075,-4.751,0.304,-5.577,-4.430
275.989,23.558,9.876,-4.640,0.301,-5.562,-4.537
275.999,33.291,-53.948,-3.741,-0.147,-5.549,-4.615
276.011,3.353,-15.222,-3.525,-0.815,-5.496,-4.658
276.023,-1.522,-7.488,-3.001,-1.738,-5.428,-4.694
276.035,-2.143,-11.886,-1.697,-3.104,-5.320,-4.794
276.045,31.347,-9.852,-0.354,-3.546,-5.230,-4.941
276.058,-17.817,-30.549,0.393,-4.511,-5.026,-5.138
276.070,-51.097,3.980,1.323,-5.315,-4.811,-5.349
276.080,47.542,-9.524,1.789,-5.395,-4.619,-5.534
276.092,-58.363,-30.724,1.787,-6.680,-4.377,-5.776
276.102,38.154,-5.978,1.936,-7.488,-4.197,-5.998
276.112,-37.102,-45.687,1.737,-8.279,-4.045,-6.263
276.122,-15.203,24.900,0.622,-8.068,-3.893,-6.516
276.134,-73.711,4.966,-0.633,-7.260,-3.812,-6.804
276.144,-41.339,35.317,-2.110,-6.230,-3.832,-6.974
276.154,50.927,-19.081,-2.867,-5.345,-3.931,-7.067
276.164,8.830,-15.414,-3.339,-4.950,-4.072,-7.095
276.174,7.983,-36.643,-3.632,-4.678,-4.242,-7.103
276.184,-25.592,21.528,-4.725,-3.833,-4.418,-7.086
276.197,-21.390,5.374,-4.603,-3.149,-4.707,-7.034
276.209,-28.024,-6.157,-5.150,-1.721,-4.977,-6.924
276.219,-26.546,22.864,-6.112,-0.380,-5.198,-6.752
276.229,25.048,-9.972,-5.849,0.385,-5.443,-6.519
276.239,14.444,-13.613,-4.765,-0.234,-5.618,-6.246
276.249,-7.425,-49.278,-3.857,-0.956,-5.732,-6.001
276.259,-15.178,26.930,-4.469,-0.837,-5.819,-5.749
276.269,9.007,-0.938,-4.312,-0.862,-5.971,-5.540
276.281,-73.200,14.854,-4.303,-1.042,-6.110,-5.256
276.291,48.476,-1.131,-3.855,-1.359,-6.220,-5.035
276.301,24.795,-61.026,-3.004,-2.026,-6.310,-4.831
276.311,-25.743,-4.191,-3.387,-2.768,-6.343,-4.682
276.323,-4.838,-36.647,-3.529,-1.676,-6.378,-4.491
276.335,15.429,-26.182,-3.288,0.172,-6.366,-4.221
276.345,15.931,35.295,-2.901,1.533,-6.353,-3.896
276.355,-26.729,-28.374,-3.032,2.009,-6.335,-3.546
276.365,33.386,-52.042,-3.275,1.503,-6.331,-3.223
276.376,12.178,67.516,-2.967,1.834,-6.301,-2.910
276.386,-5.597,-15.222,-2.777,1.832,-6.226,-2.605
276.398,-11.898,24.430,-2.611,0.952,-6.088,-2.255
276.409,-1.046,-2.682,-2.337,-0.333,-5.925,-1.983
276.420,4.127,3.564,-1.698,-2.171,-5.704,-1.850
276.432,31.584,-24.777,-1.001,-3.939,-5.422,-1.826
276.443,41.048,-36.821,0.173,-6.082,-5.075,-1.937
276.454,44.313,-30.319,1.477,-8.193,-4.652,-2.166
276.465,42.957,-39.012,2.077,-9.464,-4.144,-2.472
276.477,34.148,-40.614,2.161,-10.093,-3.590,-2.812
276.487,-24.791,9.087,1.488,-9.780,-3.137,-3.082
276.497,-41.891,8.045,0.122,-8.819,-2.747,-3.325
276.507,-6.800,-46.403,-0.697,-8.185,-2.392,-3.553
276.518,-10.006,-39.362,-1.047,-7.867,-2.057,-3.736
276.529,6.547,5.456,-1.110,-7.191,-1.716,-3.905
276.539,16.925,16.894,-1.012,-6.286,-1.405,-4.054
276.550,33.685,16.055,-0.879,-5.498,-1.136,-4.174
276.560,30.258,27.608,-1.087,-5.008,-0.883,-4.251
276.571,-88.476,1.384,-1.789,-4.733,-0.703,-4.298
276.582,-42.049,-23.788,-2.540,-4.565,-0.546,-4.300
276.592,-13.570,-38.610,-3.197,-4.967,-0.423,-4.284
276.603,-1.328,-50.721,-3.491,-5.378,-0.359,-4.269
276.614,-20.455,-2.378,-3.646,-5.138,-0.347,-4.235
276.624,-22.359,38.430,-3.880,-3.730,-0.346,-4.174
276.635,14.825,41.351,-3.834,-2.304,-0.370,-4.037
276.646,43.793,14.171,-3.268,-1.554,-0.426,-3.843
276.656,37.380,-42.037,-2.567,-1.376,-0.495,-3.620
276.667,-44.309,-35.399,-2.788,-1.359,-0.551,-3.360
276.678,-61.415,16.101,-4.045,-1.096,-0.606,-3.094
276.689,22.475,-15.795,-4.442,-1.019,-0.739,-2.809
276.700,43.250,-32.584,-3.788,-1.438,-0.882,-2.543
276.710,13.985,-4.000,-3.285,-1.515,-0.997,-2.301
276.721,-25.789,49.981,-3.098,-1.221,-1.079,-2.076
276.732,12.535,-22.336,-2.856,-1.299,-1.180,-1.863
276.742,-5.366,-18.353,-2.534,-1.892,-1.256,-1.672
276.753,-3.413,9.359,-2.397,-2.133,-1.316,-1.533
276.764,14.547,-4.072,-2.196,-2.386,-1.368,-1.434
276.774,-19.734,12.588,-2.241,-2.440,-1.391,-1.353
276.785,-2.910,-6.368,-2.271,-2.505,-1.406,-1.280
276.797,19.928,-27.317,-2.082,-2.743,-1.453,-1.221
276.808,-5.265,52.836,-2.028,-2.333,-1.499,-1.194
276.819,-3.344,-8.253,-2.118,-2.029,-1.515,-1.162
276.829,9.708,-18.467,-2.088,-2.641,-1.563,-1.158
276.840,-7.155,82.669,-2.159,-2.213,-1.642,-1.194
276.851,1.656,-27.152,-2.241,-2.401,-1.730,-1.238
276.862,0.799,34.558,-2.192,-2.998,-1.877,-1.345
276.873,-4.087,43.421,-2.164,-2.571,-2.008,-1.451
276.884,2.268,-50.420,-2.036,-3.254,-2.127,-1.559
276.896,14.290,4.575,-1.843,-3.858,-2.244,-1.735
276.907,-8.182,78.814,-1.874,-2.675,-2.314,-1.908
276.919,-8.563,-8.152,-2.081,-1.687,-2.316,-2.017
276.931,10.001,-52.537,-2.051,-1.713,-2.314,-2.096
276.942,30.261,22.245,-2.013,-1.311,-2.281,-2.168
276.954,-12.444,66.226,-2.247,0.314,-2.221,-2.154
276.966,-21.595,20.216,-2.515,1.137,-2.125,-2.050
276.978,25.788,-52.586,-2.253,0.673,-2.081,-1.929
276.990,47.089,-24.815,-1.751,0.481,-2.005,-1.820
277.002,-14.167,64.534,-1.732,1.306,-1.854,-1.653
277.014,-34.879,24.255,-1.692,1.527,-1.709,-1.432
277.026,-9.541,-19.185,-1.507,0.444,-1.587,-1.222
277.038,26.520,-42.199,-0.696,-1.339,-1.454,-1.081
277.050,68.986,20.553,-0.212,-2.185,-1.326,-0.980
277.062,-7.474,79.833,-0.503,-1.774,-1.187,-0.878
277.074,-62.965,4.529,-1.565,-1.241,-1.080,-0.736
277.086,-17.945,-37.765,-2.014,-1.031,-1.009,-0.570
277.098,28.231,-2.831,-1.557,-0.959,-0.940,-0.420
277.110,39.045,36.379,-1.281,-0.791,-0.861,-0.310
277.122,-53.515,-22.302,-1.529,-0.740,-0.751,-0.213
277.134,-36.391,-40.114,-2.509,-1.560,-0.675,-0.153
277.146,2.296,5.518,-2.753,-1.811,-0.617,-0.117
277.158,29.604,31.805,-2.751,-1.891,-0.598,-0.128
277.170,38.474,-12.055,-2.614,-2.455,-0.592,-0.194
277.182,-13.514,-45.623,-3.049,-3.711,-0.618,-0.332
277.194,-43.915,18.844,-3.214,-4.148,-0.685,-0.528
277.206,-10.263,26.213,-3.373,-3.072,-0.837,-0.712
277.218,44.704,-28.678,-2.461,-2.726,-1.081,-0.865
277.230,41.050,-46.355,-1.236,-3.611,-1.318,-1.032
277.242,-20.936,6.594,-0.969,-4.062,-1.536,-1.235
277.254,-43.009,35.062,-0.835,-4.240,-1.739,-1.421
277.266,-7.824,-4.257,-0.853,-4.219,-1.927,-1.581
277.278,8.426,0.286,-0.803,-4.023,-2.156,-1.681
277.290,41.632,46.628,-0.478,-3.648,-2.407,-1.728
277.302,-4.809,-17.249,-0.376,-3.421,-2.669,-1.707
277.314,-33.291,-37.594,-0.911,-3.791,-2.916,-1.645
277.326,-6.471,-0.342,-1.477,-3.868,-3.159,-1.547
277.337,22.555,45.147,-1.628,-3.336,-3.427,-1.444
277.349,22.058,-3.674,-1.426,-3.300,-3.693,-1.311
277.361,-26.489,-29.352,-1.323,-3.739,-3.923,-1.196
277.371,-20.655,19.987,-2.175,-3.346,-4.112,-1.091
277.382,33.991,0.989,-2.346,-3.002,-4.313,-0.960
277.392,-55.257,-25.301,-3.024,-2.600,-4.511,-0.811
277.403,13.258,-10.354,-3.034,-3.632,-4.698,-0.708
277.414,-10.718,79.214,-3.005,-3.314,-4.861,-0.685
277.424,-16.472,-69.095,-2.951,-3.940,-4.987,-0.744
277.435,-3.779,23.090,-3.116,-2.949,-5.053,-0.825
277.447,45.210,-3.185,-2.708,-2.385,-5.153,-0.949
277.458,-24.140,-51.363,-2.449,-2.194,-5.192,-1.090
277.469,-29.902,-40.440,-2.766,-2.582,-5.170,-1.279
277.481,-1.823,48.686,-2.892,-2.097,-5.112,-1.498
277.492,32.956,-15.164,-2.218,-1.755,-4.998,-1.719
277.504,8.431,56.886,-1.686,-1.272,-4.848,-1.944
277.516,-36.930,48.325,-1.897,-1.171,-4.687,-2.173
277.528,2.550,-85.264,-2.295,-2.592,-4.562,-2.446
277.540,-32.296,-51.586,-2.794,-3.355,-4.445,-2.766
277.552,-46.305,1.644,-4.077,-3.358,-4.359,-3.134
277.563,13.549,-76.474,-4.626,-3.404,-4.362,-3.517
277.575,43.197,-6.760,-4.330,-3.516,-4.373,-3.924
277.587,-15.412,60.673,-4.402,-1.685,-4.358,-4.278
277.598,34.566,-28.494,-4.136,-0.199,-4.330,-4.518
277.610,-5.367,-20.876,-3.600,0.004,-4.274,-4.685
277.622,-24.029,26.395,-3.579,1.520,-4.181,-4.786
277.634,21.445,28.137,-3.290,3.463,-4.119,-4.771
277.646,51.243,-13.202,-2.309,4.366,-4.048,-4.646
277.658,61.827,12.269,-1.021,5.350,-3.924,-4.429
277.670,-0.920,89.122,-0.065,7.135,-3.731,-4.079
277.681,-2.143,-11.555,0.357,7.773,-3.484,-3.627
277.693,2.851,-8.491,0.621,7.076,-3.237,-3.170
277.705,13.834,34.609,0.723,6.560,-3.004,-2.750
277.717,17.070,72.878,0.943,6.663,-2.768,-2.318
277.728,13.166,18.967,1.093,6.568,-2.502,-1.858
277.739,-27.052,-54.837,1.006,6.067,-2.241,-1.393
277.750,-30.503,-58.099,0.834,5.377,-1.946,-0.857
277.761,-15.597,-16.831,0.619,4.703,-1.691,-0.368
277.773,29.995,26.865,0.928,4.679,-1.512,0.054
277.784,27.900,6.428,1.649,4.965,-1.345,0.506
277.795,45.727,-15.898,1.921,4.762,-1.198,0.954
277.806,-15.007,-9.280,1.693,4.324,-1.033,1.388
277.818,-8.181,2.939,1.288,3.855,-0.925,1.770
277.829,7.483,17.113,1.225,3.983,-0.869,2.114
277.840,21.756,20.920,1.568,4.392,-0.807,2.478
277.851,34.700,37.249,1.437,4.392,-0.757,2.805
277.863,10.304,47.218,0.968,4.522,-0.726,3.135
277.874,-6.952,33.126,-0.241,4.299,-0.742,3.459
277.885,-36.835,10.921,-1.077,3.790,-0.804,3.765
277.897,-32.473,9.072,-2.317,3.250,-0.907,4.038
277.908,-30.713,25.152,-3.215,3.108,-1.043,4.251
277.919,-26.947,47.748,-3.781,3.025,-1.186,4.462
277.931,-28.002,45.371,-4.058,3.170,-1.317,4.681
277.942,-47.700,32.350,-3.903,2.488,-1.423,4.890
277.953,-59.038,-4.656,-4.040,1.508,-1.483,5.056
277.964,-14.240,-2.455,-3.714,0.553,-1.502,5.145
277.976,8.015,10.463,-2.473,0.518,-1.467,5.190
277.987,23.807,28.166,-1.473,0.643,-1.356,5.227
277.998,1.860,-14.667,-1.203,0.701,-1.207,5.260
278.010,-11.207,-71.751,-2.578,0.054,-1.095,5.277
278.021,-18.355,-55.750,-4.419,-0.825,-1.089,5.246
278.032,20.957,-14.188,-5.534,-0.356,-1.163,5.194
278.044,10.748,14.479,-6.205,0.640,-1.297,5.162
278.054,-67.683,-5.772,-6.833,1.314,-1.423,5.177
278.064,2.799,33.967,-6.943,2.507,-1.548,5.212
278.074,-1.475,-46.554,-6.422,2.914,-1.670,5.259
278.085,7.510,20.052,-5.825,2.792,-1.754,5.290
278.095,7.577,-72.162,-4.896,2.824,-1.815,5.295
278.105,12.102,2.656,-4.224,2.443,-1.827,5.272
278.116,43.763,-22.489,-3.208,1.997,-1.817,5.232
278.127,-79.599,-4.980,-3.174,1.118,-1.766,5.131
278.137,-5.875,40.760,-3.486,1.762,-1.707,4.993
278.147,15.831,7.259,-3.415,1.875,-1.680,4.855
278.158,42.718,-46.169,-2.370,1.171,-1.615,4.711
278.168,-37.370,12.278,-2.348,0.474,-1.509,4.528
278.179,-18.671,56.234,-3.147,1.441,-1.428,4.371
278.189,-6.160,7.572,-3.388,1.951,-1.366,4.262
278.200,37.614,-27.226,-2.715,1.413,-1.318,4.150
278.210,-11.989,-14.674,-2.462,0.770,-1.226,4.043
278.221,5.816,51.273,-2.327,0.540,-1.131,3.923
278.232,-13.798,-28.122,-2.299,0.421,-1.040,3.792
278.242,25.033,62.643,-2.088,0.423,-0.996,3.637
278.253,-45.431,-44.185,-1.917,0.425,-0.958,3.499
278.264,1.756,50.530,-1.516,1.054,-0.899,3.397
278.274,13.850,-69.653,-0.717,0.354,-0.842,3.294
278.285,39.540,-18.644,-0.000,-0.063,-0.792,3.164
278.296,-76.758,-12.877,-0.274,-0.568,-0.754,3.001
278.306,-3.189,51.083,-1.198,0.456,-0.772,2.840
278.317,-10.803,-0.883,-1.385,0.820,-0.856,2.703
278.328,65.052,-24.989,-0.102,-0.349,-0.925,2.513
278.339,8.422,-68.393,0.712,-1.350,-0.933,2.275
278.350,-7.941,35.513,1.069,-2.341,-0.935,1.974
278.361,-9.157,-35.283,1.219,-2.515,-0.956,1.614
278.372,7.290,36.299,1.139,-2.683,-1.001,1.210
278.383,-7.767,-82.110,1.196,-1.998,-1.076,0.797
278.393,-36.811,50.485,0.644,-1.374,-1.176,0.396
278.404,27.656,-50.348,0.237,-0.191,-1.314,0.036
278.414,43.838,6.550,0.087,-0.032,-1.474,-0.289
278.424,-73.641,-15.512,0.015,-0.066,-1.632,-0.634
278.434,38.077,-1.535,-0.205,1.377,-1.800,-0.947
278.444,64.918,19.304,0.199,0.875,-1.986,-1.248
278.455,-26.697,-39.378,0.300,0.829,-2.126,-1.585
278.465,8.560,54.132,-0.217,0.924,-2.275,-1.942
278.475,-9.636,-52.108,-0.435,0.527,-2.433,-2.297
278.487,16.020,50.280,-0.205,1.415,-2.547,-2.659
278.497,-13.529,-5.988,-0.098,1.812,-2.572,-2.931
278.508,44.031,-43.505,0.268,1.712,-2.541,-3.168
278.518,2.112,9.883,0.512,1.380,-2.411,-3.402
278.528,-35.707,-30.513,0.117,1.299,-2.227,-3.627
278.539,-11.295,45.444,-0.649,1.502,-2.003,-3.857
278.549,24.533,-22.537,-0.353,1.780,-1.739,-4.040
278.560,26.355,-41.640,0.007,0.560,-1.432,-4.217
278.570,62.767,5.542,0.585,-0.218,-1.069,-4.433
278.581,-16.547,2.854,0.191,-0.423,-0.666,-4.636
278.591,-13.482,-1.855,-0.440,-0.340,-0.303,-4.820
278.601,-25.530,0.314,-1.125,-0.414,0.041,-4.966
278.612,18.150,28.158,-1.335,-0.174,0.385,-5.059
278.622,-47.551,-18.256,-1.508,-0.058,0.695,-5.084
278.633,4.879,-29.616,-1.725,-0.207,0.969,-5.043
278.645,-29.718,31.301,-0.620,-0.017,1.272,-4.885
278.655,52.681,13.078,0.075,0.199,1.534,-4.724
278.665,-0.327,-64.260,0.395,-1.040,1.796,-4.542
278.677,25.115,-61.589,0.373,-2.402,2.075,-4.350
278.687,34.342,-40.550,0.619,-3.679,2.274,-4.226
278.698,-28.968,22.412,-0.106,-3.368,2.504,-4.078
278.708,-32.110,21.804,-1.204,-2.478,2.642,-3.868
278.719,-0.455,74.816,-1.710,-1.706,2.673,-3.607
278.729,17.087,-12.236,-1.551,-1.343,2.663,-3.299
278.741,-3.370,-1.672,-1.216,-1.320,2.619,-2.890
278.753,-8.594,4.136,-0.768,-1.431,2.593,-2.455
278.763,14.121,2.604,-0.451,-1.424,2.597,-2.080
278.773,21.896,-47.140,-0.324,-1.393,2.563,-1.721
278.783,-57.472,-11.390,-0.632,-1.293,2.517,-1.355
278.794,-7.919,11.836,-1.082,-1.071,2.447,-1.005
278.804,20.401,13.110,-1.282,-0.831,2.328,-0.678
278.816,14.565,22.473,-1.338,-0.652,2.152,-0.336
278.826,-8.902,-3.920,-1.403,-0.591,2.013,-0.073
278.837,-2.165,-3.070,-1.507,-0.567,1.878,0.141
278.847,10.038,0.771,-1.448,-0.466,1.734,0.351
278.857,-43.840,14.229,-1.466,-0.354,1.561,0.537
278.868,-72.425,-5.571,-1.965,-0.312,1.389,0.714
278.878,-11.283,5.979,-2.423,-0.178,1.227,0.868
278.888,13.882,4.725,-2.559,-0.013,1.077,1.009
278.900,14.875,9.328,-2.555,0.122,0.871,1.144
278.912,9.246,10.950,-2.200,0.250,0.692,1.243
278.924,9.948,12.833,-1.626,0.510,0.553,1.360
278.934,9.605,12.918,-1.229,0.724,0.465,1.455
278.945,-17.293,-7.175,-1.243,0.758,0.403,1.546
278.957,-30.361,-10.745,-1.216,0.857,0.354,1.668
278.969,-28.660,-12.031,-1.355,1.055,0.304,1.786
