R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,Dz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas
175,25,1900,200,25,2100,100,10,0,0,0,0,7,75,10,10.0,16.0,0.001,0.003,0.03
sysTime,GPT1X,GPT1Z,aPT1R,aPT1P,aKFRawR,aKFRawP,aKFPT10R,aKFPT10P,aKFPT20R,aKFPT20P,aKFPT21R,aKFPT21P
545.998,147.596,-35.643,-23.588,0.885,14.174,-6.796,14.629,-6.101,16.228,-6.724,12.309,-5.136
546.008,102.680,-13.193,-39.455,5.377,10.807,-5.616,12.486,-5.329,14.977,-6.134,12.675,-5.338
546.019,-24.082,1.269,-65.729,1.955,2.798,-4.941,5.331,-4.521,9.408,-5.379,11.553,-5.245
546.029,-144.095,-19.412,-66.213,8.039,-5.296,-4.985,-3.017,-5.124,2.119,-6.098,8.379,-5.214
546.040,-254.122,-27.439,-64.771,9.577,-12.344,-3.869,-11.946,-5.147,-6.294,-6.295,3.642,-5.183
546.051,-328.951,-41.069,-63.671,10.331,-18.391,-3.736,-20.053,-5.375,-14.177,-6.672,-1.996,-5.191
546.062,-376.066,-51.482,-62.119,10.874,-23.443,-4.533,-27.355,-5.659,-21.367,-7.056,-8.096,-5.278
546.072,-417.611,-111.163,-59.617,11.538,-27.728,-6.776,-34.510,-7.954,-28.615,-9.457,-14.442,-5.715
546.083,-418.710,-143.287,-58.247,11.602,-30.040,-9.632,-40.060,-9.617,-34.350,-11.227,-20.747,-6.560
546.094,-405.458,-173.595,-55.772,11.148,-31.421,-12.190,-44.784,-11.483,-39.316,-13.162,-26.754,-7.673
546.105,-376.670,-199.070,-53.164,8.959,-32.506,-15.505,-48.319,-13.395,-43.245,-15.049,-32.210,-8.979
546.115,-332.973,-219.621,-50.011,8.371,-32.833,-18.575,-50.704,-15.381,-46.034,-16.922,-37.004,-10.447
546.126,-281.481,-231.609,-43.329,8.969,-32.439,-20.387,-51.884,-17.109,-47.876,-18.586,-41.039,-12.001
546.137,-224.711,-237.388,-37.106,9.531,-30.665,-21.057,-51.926,-18.578,-48.802,-20.021,-44.273,-13.562
546.148,-169.132,-234.640,-36.454,8.258,-29.235,-22.490,-51.243,-19.696,-49.076,-21.136,-46.719,-15.066
546.159,-101.413,-223.729,-34.252,7.687,-27.680,-24.279,-49.953,-20.319,-48.811,-21.572,-48.502,-16.168
546.170,-43.012,-205.947,-29.801,7.168,-24.485,-24.629,-48.047,-20.058,-48.258,-21.211,-49.304,-16.617
546.181,-2.881,-190.979,-31.250,7.046,-22.278,-24.600,-46.065,-19.848,-47.456,-20.754,-49.361,-16.882
546.193,24.452,-178.808,-28.964,8.001,-19.531,-24.120,-44.247,-19.529,-46.533,-20.295,-48.941,-17.008
546.204,42.134,-172.265,-27.822,9.391,-16.305,-23.672,-42.262,-19.308,-45.516,-19.979,-48.195,-17.104
546.215,54.447,-165.334,-26.679,11.625,-13.251,-22.701,-40.391,-18.833,-44.476,-19.557,-47.255,-17.077
546.226,62.835,-161.181,-25.868,13.400,-10.420,-22.290,-38.551,-18.223,-43.381,-19.150,-46.180,-16.991
546.237,70.669,-157.021,-22.106,17.407,-6.998,-20.560,-36.576,-17.417,-42.217,-18.697,-45.019,-16.818
546.248,75.958,-153.653,-17.447,19.902,-3.752,-19.556,-34.515,-16.422,-41.042,-18.216,-43.784,-16.588
546.259,79.040,-152.370,-11.833,25.537,0.025,-18.302,-32.222,-15.258,-39.853,-17.738,-42.486,-16.310
546.271,82.552,-150.347,-3.480,31.472,3.967,-16.742,-29.594,-13.700,-38.592,-17.181,-41.134,-15.951
546.282,85.675,-146.950,4.924,39.099,7.281,-14.569,-26.498,-11.729,-37.234,-16.494,-39.698,-15.486
546.293,89.680,-144.218,8.703,45.685,9.577,-11.948,-23.204,-9.411,-35.760,-15.694,-38.158,-14.868
546.304,94.719,-141.161,4.924,52.984,10.538,-8.456,-20.069,-6.712,-34.169,-14.707,-36.500,-14.059
546.315,97.958,-136.355,-9.249,63.121,10.132,-5.120,-17.691,-3.627,-32.454,-13.415,-34.709,-12.971
546.327,97.593,-128.203,-31.794,57.392,8.598,-2.670,-16.908,-0.469,-30.881,-11.577,-32.984,-11.399
546.338,93.458,-112.341,-32.243,57.430,7.524,0.548,-16.670,2.622,-29.817,-8.689,-31.703,-8.925
546.349,125.959,-109.253,-39.719,46.271,6.813,2.909,-15.957,5.188,-28.319,-5.537,-30.667,-5.994
546.361,205.286,-139.721,-45.658,41.641,7.528,3.521,-13.747,5.915,-25.266,-4.047,-29.330,-3.802
546.372,236.270,-139.368,-43.675,43.298,11.021,4.909,-12.327,7.256,-23.191,-2.151,-27.711,-1.987
546.384,269.103,-136.678,-40.536,45.427,15.931,6.161,-10.473,8.756,-20.892,-0.245,-25.844,-0.233
546.395,299.784,-142.861,-33.775,49.577,20.456,7.469,-8.140,10.187,-18.373,1.418,-23.706,1.482
546.406,320.021,-168.615,-17.652,57.109,24.591,8.494,-5.208,11.357,-15.807,2.550,-21.273,3.075
546.418,262.584,-235.237,11.466,55.223,27.332,7.888,-2.603,11.350,-14.602,2.600,-18.646,4.417
546.429,201.976,-286.421,25.705,50.897,30.174,6.233,-0.166,10.640,-13.662,2.701,-15.996,5.499
546.440,187.614,-309.946,27.998,48.568,33.248,3.397,3.332,10.039,-11.171,3.184,-12.995,6.271
546.452,171.593,-335.280,28.986,45.784,34.577,-1.437,6.516,9.084,-8.556,3.330,-9.876,6.709
546.463,157.066,-358.727,29.329,42.800,34.995,-6.782,9.454,7.819,-5.908,3.129,-6.795,6.741
546.475,141.389,-369.451,30.292,37.915,35.761,-11.421,11.843,5.905,-3.649,2.108,-4.031,5.784
546.486,110.883,-365.973,33.768,27.249,36.490,-15.163,13.585,4.035,-2.035,1.390,-1.526,4.752
546.498,54.670,-332.281,41.440,9.818,36.595,-17.529,14.364,2.587,-1.551,1.615,0.523,3.852
546.510,-24.036,-273.967,47.074,-6.719,35.259,-19.143,13.959,1.707,-2.304,2.829,1.976,3.174
546.522,-85.368,-231.239,48.808,-15.452,33.550,-21.040,13.415,0.478,-2.988,3.683,2.920,2.650
546.534,-119.611,-205.985,48.375,-21.219,32.020,-23.181,13.223,-1.182,-3.011,3.853,3.649,2.038
546.545,-136.400,-184.954,43.936,-25.967,30.012,-25.161,13.177,-2.954,-2.520,3.647,4.330,1.241
546.557,-143.170,-150.941,34.297,-32.467,27.080,-26.518,12.909,-4.288,-1.788,3.684,4.963,0.374
546.569,-132.115,-106.752,20.646,-41.758,24.075,-27.344,12.593,-5.256,-0.590,4.055,5.542,-0.424
546.581,-110.366,-58.549,5.943,-48.791,21.076,-27.326,12.074,-5.988,0.842,4.581,6.075,-1.113
546.593,-87.020,-8.361,-5.354,-49.834,18.021,-26.293,11.259,-6.289,2.149,5.185,6.444,-1.701
546.604,-67.386,40.136,-11.724,-47.445,14.965,-24.233,10.186,-6.015,3.078,5.869,6.580,-2.113
546.616,-47.913,84.228,-13.857,-43.628,12.848,-21.110,9.144,-5.268,3.746,6.586,6.527,-2.274
546.627,-28.667,123.408,-13.865,-38.569,11.929,-16.987,8.333,-3.993,4.317,7.481,6.402,-2.103
546.639,-14.253,152.380,-11.603,-30.596,11.765,-12.454,7.686,-2.357,4.717,8.394,6.258,-1.575
546.651,-6.032,168.715,-5.951,-18.441,11.923,-8.070,7.226,-0.402,4.900,9.192,6.106,-0.779
546.662,-4.229,164.556,0.192,-7.383,12.049,-4.485,6.980,1.519,4.888,9.605,5.958,0.216
546.674,-13.249,133.280,2.283,-0.687,11.551,-2.074,6.599,2.846,4.539,9.377,5.786,1.273
546.685,-26.583,87.688,-0.518,2.806,10.003,-0.634,5.870,3.435,3.936,8.597,5.500,2.164
546.696,-25.767,51.981,-2.958,3.610,8.579,0.236,5.369,3.882,3.678,7.941,5.145,2.861
546.708,-15.157,28.109,-4.981,2.263,7.408,0.428,5.117,4.298,3.733,7.542,4.829,3.389
546.719,-0.856,8.919,-5.153,0.658,7.074,0.338,5.067,4.490,3.978,7.172,4.616,3.780
546.730,13.707,-3.250,-3.840,-0.275,7.345,0.506,5.226,4.651,4.339,6.938,4.535,4.057
546.742,21.525,-10.439,-1.924,-0.926,7.699,0.741,5.421,4.774,4.627,6.774,4.567,4.261
546.753,21.356,-13.590,0.220,-2.126,7.974,0.884,5.528,4.900,4.725,6.711,4.645,4.433
546.764,13.861,-12.988,1.328,-4.197,7.878,0.814,5.439,5.016,4.577,6.751,4.697,4.587
546.776,8.133,-8.618,1.550,-5.724,7.610,0.863,5.347,5.180,4.440,6.925,4.710,4.753
546.787,4.221,-2.565,1.955,-5.867,7.413,1.277,5.271,5.384,4.334,7.149,4.693,4.928
546.798,1.552,1.990,2.289,-5.117,7.239,1.905,5.236,5.611,4.277,7.353,4.670,5.130
546.810,-1.683,3.170,1.837,-4.373,6.837,2.472,5.133,5.803,4.183,7.475,4.633,5.337
546.821,-1.440,1.786,1.098,-4.114,6.428,2.840,5.072,5.910,4.181,7.495,4.593,5.526
546.832,-0.234,-0.002,0.923,-3.833,6.164,3.179,5.022,5.993,4.212,7.486,4.564,5.682
546.844,0.695,-0.969,1.283,-3.678,6.060,3.495,5.006,6.091,4.266,7.490,4.553,5.823
546.855,1.091,-2.127,1.657,-4.125,5.964,3.620,4.989,6.141,4.301,7.467,4.550,5.935
546.867,0.615,-1.645,1.582,-4.299,5.767,3.822,4.966,6.208,4.326,7.483,4.552,6.029
546.878,0.710,-1.662,1.717,-5.432,5.666,3.769,4.975,6.238,4.384,7.492,4.559,6.113
546.889,0.193,-1.610,1.713,-4.761,5.488,4.030,4.940,6.226,4.396,7.442,4.563,6.170
546.901,-0.985,-1.300,1.557,-4.544,5.227,4.243,4.846,6.232,4.364,7.397,4.556,6.216
546.912,0.563,-0.520,1.712,-4.653,5.114,4.395,4.821,6.265,4.409,7.385,4.550,6.267
546.923,0.689,-0.373,1.597,-4.617,4.942,4.524,4.783,6.252,4.414,7.334,4.552,6.297
546.935,0.801,-0.732,1.675,-4.547,4.843,4.674,4.783,6.254,4.468,7.287,4.567,6.325
546.946,1.179,-1.233,1.569,-4.391,4.687,4.791,4.760,6.210,4.503,7.194,4.576,6.330
546.957,0.542,-1.668,2.142,-4.077,4.659,4.833,4.714,6.046,4.493,6.957,4.548,6.179
546.968,1.079,-0.887,1.825,-4.048,4.464,4.828,4.683,5.913,4.510,6.749,4.517,6.021
546.979,0.832,-0.476,1.652,-3.871,4.267,4.871,4.605,5.807,4.487,6.561,4.488,5.894
546.989,0.994,-1.223,1.790,-4.041,4.153,4.816,4.539,5.681,4.465,6.381,4.456,5.776
547.000,0.578,-0.459,1.614,-4.044,3.981,4.813,4.475,5.578,4.446,6.228,4.429,5.665
547.011,1.720,0.194,1.747,-4.099,3.918,4.811,4.452,5.492,4.467,6.101,4.407,5.572
547.021,0.961,0.056,1.623,-3.951,3.771,4.823,4.393,5.384,4.447,5.952,4.388,5.481
547.032,1.045,-0.062,1.637,-4.038,3.640,4.778,4.318,5.274,4.412,5.804,4.359,5.395
547.042,2.087,0.210,1.582,-4.036,3.547,4.759,4.290,5.176,4.424,5.675,4.339,5.313
547.053,0.859,0.633,1.675,-4.069,3.433,4.735,4.210,5.083,4.376,5.554,4.317,5.240
547.064,0.539,1.038,1.626,-4.040,3.322,4.739,4.156,5.012,4.353,5.455,4.288,5.168
547.074,0.531,0.061,1.618,-4.019,3.232,4.700,4.113,4.902,4.339,5.318,4.261,5.093
547.085,0.217,-0.169,1.622,-4.044,3.135,4.652,4.057,4.797,4.309,5.187,4.231,5.014
547.096,0.839,0.398,1.568,-4.033,3.043,4.625,4.014,4.709,4.292,5.076,4.200,4.933
547.106,0.434,-0.061,1.562,-4.019,2.957,4.592,3.964,4.618,4.268,4.960,4.171,4.856
547.117,0.920,0.651,1.555,-3.992,2.879,4.579,3.921,4.548,4.250,4.867,4.143,4.785
547.128,-0.452,1.046,1.576,-3.989,2.778,4.549,3.846,4.468,4.195,4.766,4.110,4.713
547.138,-0.789,1.725,1.585,-3.958,2.675,4.518,3.769,4.386,4.137,4.661,4.064,4.643
547.149,-0.346,0.698,1.583,-3.965,2.615,4.464,3.736,4.291,4.121,4.546,4.026,4.577
547.160,0.706,0.991,1.581,-3.973,2.570,4.433,3.714,4.220,4.115,4.458,3.993,4.506
547.170,0.479,0.690,1.538,-3.969,2.500,4.367,3.675,4.116,4.092,4.336,3.966,4.431
547.181,1.418,0.881,1.513,-3.974,2.447,4.334,3.647,4.048,4.080,4.252,3.941,4.363
547.192,1.597,1.764,1.514,-3.958,2.409,4.315,3.626,3.993,4.074,4.182,3.924,4.295
547.202,1.154,0.957,1.498,-3.973,2.366,4.261,3.601,3.910,4.062,4.084,3.905,4.228
547.213,0.472,0.824,1.493,-3.933,2.300,4.222,3.550,3.834,4.023,3.995,3.876,4.153
547.224,-0.048,0.786,1.517,-3.988,2.247,4.160,3.504,3.756,3.987,3.905,3.841,4.076
547.234,0.068,0.579,1.556,-4.040,2.220,4.097,3.481,3.676,3.971,3.816,3.808,3.997
547.245,0.660,1.824,1.577,-4.024,2.201,4.085,3.468,3.636,3.964,3.766,3.780,3.929
547.256,-0.185,0.877,1.519,-4.020,2.126,3.993,3.412,3.522,3.914,3.643,3.746,3.849
547.266,0.065,-0.129,1.499,-4.037,2.075,3.902,3.371,3.412,3.881,3.525,3.709,3.761
547.277,0.808,-0.633,1.504,-4.046,2.053,3.799,3.353,3.292,3.870,3.395,3.678,3.662
547.287,0.355,-1.474,1.505,-4.036,2.016,3.700,3.319,3.174,3.841,3.268,3.649,3.559
547.298,-0.213,-1.573,1.506,-4.036,1.961,3.591,3.267,3.048,3.793,3.133,3.614,3.447
547.309,-0.443,-0.360,1.498,-4.044,1.910,3.537,3.219,2.979,3.749,3.057,3.574,3.346
547.319,0.445,-0.437,1.510,-4.001,1.873,3.449,3.181,2.869,3.715,2.938,3.537,3.253
547.330,-0.059,-0.028,1.492,-3.996,1.823,3.377,3.134,2.783,3.670,2.844,3.504,3.158
547.341,1.279,-0.057,1.522,-4.012,1.841,3.292,3.145,2.691,3.682,2.743,3.478,3.067
547.351,0.192,0.570,1.551,-4.046,1.794,3.222,3.091,2.617,3.628,2.663,3.450,2.979
547.362,-0.378,0.519,1.533,-3.985,1.738,3.136,3.035,2.510,3.572,2.549,3.413,2.888
547.373,0.008,1.009,1.497,-3.971,1.726,3.094,3.026,2.457,3.563,2.487,3.383,2.808
547.383,-0.691,0.500,1.524,-3.999,1.675,3.010,2.967,2.371,3.505,2.395,3.348,2.729
547.394,-0.204,0.119,1.530,-4.012,1.647,2.911,2.932,2.267,3.469,2.286,3.310,2.641
547.405,-0.615,-0.020,1.527,-4.008,1.603,2.826,2.883,2.176,3.419,2.189,3.273,2.550
547.415,-0.583,0.219,1.506,-3.983,1.576,2.753,2.853,2.093,3.389,2.100,3.238,2.459
547.426,-0.408,-0.746,1.498,-4.034,1.549,2.653,2.820,1.999,3.355,2.002,3.202,2.366
547.436,-0.319,0.064,1.522,-3.996,1.529,2.586,2.788,1.922,3.321,1.921,3.168,2.272
547.447,1.050,0.667,1.513,-3.992,1.548,2.515,2.801,1.846,3.332,1.841,3.145,2.188
547.458,1.644,-0.031,1.528,-3.983,1.554,2.434,2.797,1.762,3.325,1.751,3.130,2.103
547.469,1.122,0.925,1.551,-3.969,1.541,2.371,2.769,1.695,3.294,1.680,3.114,2.017
547.479,0.469,1.020,1.573,-3.954,1.509,2.295,2.725,1.616,3.244,1.595,3.091,1.938
547.490,-0.052,0.367,1.559,-3.929,1.487,2.199,2.695,1.516,3.210,1.490,3.066,1.856
547.500,0.250,0.182,1.542,-3.947,1.484,2.106,2.686,1.427,3.197,1.397,3.042,1.770
547.511,-1.009,0.666,1.556,-3.923,1.431,2.030,2.620,1.347,3.128,1.313,3.010,1.688
547.522,-1.339,0.025,1.533,-3.914,1.412,1.949,2.596,1.265,3.100,1.228,2.977,1.609
547.533,-1.328,0.160,1.566,-3.958,1.397,1.845,2.563,1.172,3.063,1.133,2.940,1.522
547.543,-0.658,-0.728,1.577,-3.992,1.398,1.722,2.551,1.058,3.046,1.017,2.908,1.433
547.554,-1.427,-1.092,1.573,-4.022,1.354,1.608,2.497,0.952,2.987,0.912,2.873,1.338
547.564,-0.111,-0.066,1.551,-3.987,1.374,1.557,2.509,0.897,2.995,0.857,2.845,1.249
