R
Px,I,D,Py,I,D,Pz,I,D,FFrx,y,FFdrx,y,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas
175,25,1900,200,25,2100,100,50,0,0,0,0,7,75,10,10.0,16.0,0.001,0.003,0.03
sysTime,aRawR,aRawP,aPT2R,aPT2P,aKFPT21R,aKFPT21P
143.366,18.401,-66.702,3.192,2.954,-4.308,-1.535
143.377,34.821,-29.489,3.959,1.559,-3.942,-1.516
143.388,24.023,18.241,4.853,1.561,-3.527,-1.588
143.399,43.809,5.057,5.585,1.630,-3.120,-1.723
143.410,3.724,30.313,5.532,1.605,-2.703,-1.899
143.421,-24.434,12.300,4.529,1.468,-2.291,-2.084
143.432,-6.442,-21.182,3.022,0.730,-1.956,-2.285
143.444,-47.253,-42.788,1.330,-0.391,-1.692,-2.526
143.455,-67.962,-9.254,-1.341,-1.554,-1.527,-2.819
143.466,-18.459,-22.040,-2.790,-2.062,-1.463,-3.191
143.478,-8.657,-64.660,-3.086,-2.264,-1.427,-3.573
143.489,-31.475,1.497,-2.680,-1.555,-1.352,-3.920
143.501,7.919,70.696,-1.849,-0.190,-1.184,-4.184
143.512,39.254,46.608,-0.301,1.350,-0.895,-4.338
143.523,83.253,6.147,1.320,2.162,-0.483,-4.422
143.535,61.376,28.236,2.639,2.491,0.048,-4.433
143.546,8.028,18.344,3.141,2.590,0.645,-4.417
143.558,14.576,21.838,3.259,2.430,1.278,-4.382
143.570,26.185,9.159,3.212,1.883,1.916,-4.318
143.582,43.567,6.827,3.299,1.143,2.520,-4.262
143.594,38.551,-6.123,3.154,0.488,3.068,-4.202
143.606,55.482,-8.473,3.066,-0.242,3.549,-4.147
143.618,34.126,0.285,2.743,-0.754,3.947,-4.090
143.630,43.000,3.116,2.095,-0.814,4.244,-3.988
143.642,17.222,16.890,1.450,-0.481,4.404,-3.829
143.654,28.546,17.104,0.510,0.273,4.466,-3.588
143.666,10.368,23.606,-0.322,1.209,4.436,-3.258
143.678,21.303,25.502,-1.254,2.137,4.316,-2.836
143.690,9.909,22.212,-1.986,2.913,4.104,-2.331
143.702,22.022,29.578,-2.697,3.286,3.799,-1.773
143.714,26.455,39.669,-3.105,3.475,3.425,-1.156
143.726,5.540,31.145,-3.286,3.286,3.013,-0.502
143.738,-6.334,48.150,-3.472,2.748,2.587,0.156
143.751,-16.724,45.060,-3.683,2.315,2.131,0.815
143.763,-33.727,23.118,-3.733,1.777,1.676,1.469
143.775,-37.418,9.491,-4.304,1.078,1.196,2.101
143.787,-48.535,-8.403,-5.351,0.425,0.668,2.707
143.799,-35.746,-32.764,-6.700,-0.090,0.049,3.297
143.811,-21.219,-58.116,-8.074,-0.687,-0.648,3.846
143.823,-9.953,-66.076,-8.655,-0.973,-1.363,4.346
143.835,30.964,-24.679,-8.532,-0.741,-2.047,4.834
143.847,25.388,42.518,-8.020,-0.564,-2.677,5.299
143.859,9.242,54.199,-6.666,0.131,-3.203,5.748
143.871,8.437,45.428,-5.478,0.244,-3.638,6.180
143.883,-17.070,40.448,-4.462,-0.669,-3.983,6.543
143.895,-55.842,-10.927,-3.899,-1.923,-4.272,6.784
143.907,-29.513,-60.002,-3.844,-3.047,-4.506,6.899
143.919,2.730,-52.609,-4.022,-4.026,-4.689,6.930
143.931,18.769,-19.005,-3.979,-4.516,-4.822,6.887
143.943,31.043,-16.119,-3.336,-4.792,-4.942,6.777
143.955,46.728,-36.439,-2.817,-4.977,-5.045,6.604
143.967,28.454,-43.891,-2.092,-5.903,-5.095,6.338
143.979,-6.113,7.727,-1.592,-6.810,-5.078,5.946
143.991,-29.249,59.762,-1.521,-6.578,-5.025,5.484
144.002,-17.889,39.135,-1.276,-6.250,-4.914,5.015
144.013,28.096,-61.819,-0.962,-6.017,-4.802,4.534
144.024,48.721,36.407,-0.672,-5.675,-4.679,4.033
144.034,-7.927,-3.740,-0.886,-4.797,-4.499,3.560
144.046,2.892,-43.076,-1.268,-4.674,-4.259,2.977
144.057,36.735,-50.783,-1.163,-5.153,-4.011,2.334
144.068,32.014,36.176,-1.263,-3.515,-3.730,1.719
144.080,-4.498,25.149,-1.412,-2.040,-3.388,1.186
144.090,-34.959,-51.063,-1.584,-1.588,-3.082,0.759
144.100,30.737,56.628,-1.431,-1.239,-2.790,0.322
144.111,-14.365,-31.294,-1.329,-0.983,-2.502,-0.128
144.121,19.176,-4.766,-1.225,-1.612,-2.220,-0.586
144.133,19.407,13.198,-0.944,-0.946,-1.872,-1.162
144.143,-62.390,17.483,-1.121,0.436,-1.590,-1.607
144.153,23.052,-42.338,-1.067,0.288,-1.322,-2.050
144.164,5.920,27.117,-0.683,0.327,-1.034,-2.502
144.174,-59.543,25.408,-1.179,0.862,-0.767,-2.937
144.185,26.422,-24.548,-1.155,0.586,-0.528,-3.355
144.195,-2.104,8.713,-0.891,0.273,-0.303,-3.794
144.206,-49.861,40.096,-1.239,0.372,-0.122,-4.257
144.216,19.283,-23.628,-1.302,0.206,0.018,-4.710
144.226,-40.222,48.025,-1.442,0.099,0.105,-5.173
144.237,1.153,-16.068,-1.717,0.154,0.159,-5.622
144.247,12.650,-10.477,-1.586,-0.210,0.199,-6.052
144.259,-5.258,24.466,-1.772,-0.113,0.210,-6.559
144.271,-11.844,42.575,-2.156,0.356,0.173,-7.013
144.281,0.873,-84.643,-2.536,0.082,0.102,-7.343
144.291,4.410,41.602,-2.374,-0.194,0.048,-7.657
144.301,-38.594,-28.690,-2.396,0.424,-0.005,-7.920
144.311,4.168,-20.048,-2.525,-0.974,-0.047,-8.126
144.323,-0.945,31.042,-2.426,0.197,-0.068,-8.299
144.334,13.714,57.244,-2.338,1.632,-0.056,-8.372
144.345,-0.932,-40.741,-2.155,1.022,-0.040,-8.361
144.356,-10.642,-40.331,-2.458,-0.619,-0.056,-8.344
144.368,-23.121,-8.245,-2.910,-1.598,-0.119,-8.357
144.379,-1.489,0.336,-2.997,-1.840,-0.200,-8.347
144.390,11.489,18.037,-2.744,-1.585,-0.253,-8.299
144.402,7.620,32.383,-2.304,-0.855,-0.229,-8.153
144.413,-0.286,-45.898,-2.145,-0.671,-0.211,-7.921
144.424,-11.094,-37.959,-2.249,-1.082,-0.191,-7.650
144.436,-24.807,21.544,-2.582,-0.992,-0.176,-7.340
144.447,13.742,36.198,-2.720,-0.488,-0.176,-7.027
144.459,62.044,-21.592,-2.128,-0.447,-0.182,-6.672
144.470,18.719,-10.713,-1.629,-0.645,-0.174,-6.328
144.481,-29.950,12.747,-1.608,-0.624,-0.158,-5.987
144.493,-34.574,-51.583,-1.988,-0.887,-0.193,-5.670
144.504,-3.899,-45.938,-2.042,-1.500,-0.271,-5.408
144.515,32.345,49.469,-1.557,-1.075,-0.383,-5.158
144.527,54.138,35.193,-0.729,-0.170,-0.517,-4.888
144.538,0.024,-35.561,-0.685,-0.053,-0.684,-4.585
144.550,-55.309,-8.938,-1.504,-0.292,-0.890,-4.262
144.561,-43.827,-28.587,-2.507,-0.544,-1.203,-3.968
144.572,27.084,1.924,-2.558,-0.640,-1.613,-3.699
144.584,24.704,27.992,-1.755,0.143,-2.039,-3.426
144.595,-9.884,-21.861,-1.525,0.511,-2.473,-3.156
144.607,-33.546,-53.417,-2.415,-0.474,-2.947,-2.937
144.618,-17.240,17.272,-3.281,-0.867,-3.466,-2.745
144.629,34.260,35.247,-3.147,-0.184,-4.012,-2.579
144.641,41.885,-7.778,-2.570,0.113,-4.535,-2.401
144.652,-35.971,6.585,-2.801,0.195,-5.037,-2.227
144.664,-62.303,-10.568,-3.756,0.174,-5.560,-2.082
144.675,-9.428,-49.863,-4.264,-0.341,-6.092,-1.966
144.686,26.015,15.326,-3.756,-0.311,-6.610,-1.890
144.698,20.432,64.728,-3.087,0.637,-7.075,-1.831
144.710,-39.774,-8.205,-3.231,1.192,-7.476,-1.754
144.721,-37.032,-43.450,-4.078,0.319,-7.860,-1.700
144.732,-2.491,2.233,-4.666,-0.428,-8.253,-1.740
144.744,48.935,26.186,-4.222,-0.236,-8.602,-1.807
144.756,61.471,1.472,-3.358,0.081,-8.836,-1.851
144.768,-15.928,10.421,-3.141,0.468,-8.920,-1.875
144.779,-19.857,20.343,-3.715,1.300,-8.938,-1.868
144.791,40.416,22.540,-3.889,1.801,-8.953,-1.839
144.802,23.632,-58.116,-2.997,0.765,-8.886,-1.807
144.813,-76.641,-5.882,-3.224,-0.309,-8.695,-1.815
144.824,-50.284,33.787,-4.110,-0.063,-8.466,-1.816
144.835,19.922,17.321,-3.807,0.763,-8.204,-1.774
144.845,-27.736,-41.191,-3.930,0.634,-7.914,-1.694
144.856,5.413,24.884,-4.391,0.223,-7.621,-1.633
144.866,39.006,34.410,-4.244,0.569,-7.329,-1.551
144.877,-20.142,-69.895,-4.599,-0.657,-7.046,-1.480
144.887,7.273,57.884,-4.622,-0.123,-6.747,-1.404
144.897,0.811,-79.929,-4.318,-0.075,-6.439,-1.285
144.908,-23.959,-45.660,-4.827,-2.634,-6.108,-1.228
144.919,11.154,78.624,-5.069,-2.591,-5.784,-1.222
144.929,-11.418,-38.761,-4.934,-2.932,-5.435,-1.212
144.939,11.807,53.298,-5.161,-3.234,-5.114,-1.239
144.949,5.984,3.733,-4.881,-2.777,-4.759,-1.276
144.959,-16.576,-31.621,-5.254,-3.217,-4.437,-1.305
144.969,8.668,32.034,-5.048,-2.459,-4.080,-1.303
144.980,-3.795,-53.458,-4.643,-1.424,-3.755,-1.255
144.992,-21.753,-61.392,-5.381,-1.540,-3.365,-1.202
145.002,3.147,42.644,-6.206,-1.364,-3.076,-1.171
145.012,1.184,-79.390,-6.077,-1.460,-2.831,-1.174
145.022,-50.643,20.891,-6.731,-2.165,-2.580,-1.208
145.034,-15.472,27.816,-6.559,-1.630,-2.301,-1.273
145.046,-12.560,3.838,-5.898,-0.948,-2.006,-1.281
145.058,-10.017,8.343,-4.945,-0.228,-1.709,-1.241
145.069,29.639,-34.267,-4.191,0.149,-1.470,-1.195
145.079,11.151,6.367,-3.517,-0.046,-1.208,-1.141
145.089,-37.557,23.925,-3.476,0.880,-0.916,-1.040
145.099,-15.149,-60.173,-3.678,0.531,-0.699,-0.906
145.109,38.680,49.406,-3.713,0.682,-0.541,-0.777
145.120,-40.947,-7.173,-4.246,0.542,-0.424,-0.671
145.132,-47.542,35.419,-5.432,0.680,-0.386,-0.538
145.142,7.272,-16.319,-6.411,1.024,-0.425,-0.413
145.154,1.307,3.100,-6.614,0.790,-0.576,-0.260
145.166,-4.519,7.227,-6.487,0.077,-0.814,-0.171
145.178,-4.605,35.091,-6.469,-1.020,-1.112,-0.146
145.190,0.170,73.887,-6.622,-3.772,-1.455,-0.238
145.202,4.674,-61.722,-6.608,-5.887,-1.855,-0.483
145.214,-7.268,-40.439,-6.446,-7.566,-2.255,-0.852
145.224,-3.686,31.332,-6.254,-7.767,-2.583,-1.193
145.235,3.048,-59.844,-5.923,-8.031,-2.928,-1.546
145.245,-30.131,-31.175,-5.848,-8.697,-3.269,-1.924
145.255,9.080,64.338,-5.860,-7.379,-3.608,-2.284
145.266,7.250,-42.094,-5.419,-6.441,-3.933,-2.571
145.276,-40.051,-32.568,-5.359,-5.922,-4.258,-2.815
145.286,13.710,34.561,-4.995,-4.045,-4.536,-2.999
145.298,12.486,32.687,-4.613,-2.808,-4.850,-3.129
145.308,-45.358,-44.672,-4.784,-2.340,-5.116,-3.215
145.318,43.903,-1.869,-4.573,-2.648,-5.390,-3.326
145.328,-12.300,32.318,-4.075,-2.142,-5.613,-3.457
145.338,-41.624,-48.209,-4.532,-1.922,-5.861,-3.601
145.349,38.500,-2.916,-4.200,-1.927,-6.118,-3.743
145.361,34.615,12.769,-3.866,-1.515,-6.405,-3.910
145.373,27.724,23.539,-3.574,-0.872,-6.647,-4.045
145.385,17.037,35.735,-3.959,-0.803,-6.859,-4.138
145.395,-19.891,-65.895,-4.594,-1.434,-7.027,-4.206
145.407,-9.635,-78.374,-4.850,-2.073,-7.183,-4.286
145.417,17.747,34.699,-4.411,-2.688,-7.254,-4.339
145.427,-58.963,-4.564,-4.899,-2.334,-7.261,-4.348
145.437,74.269,-6.983,-5.014,-2.486,-7.272,-4.339
145.449,66.324,16.448,-4.370,-1.855,-7.207,-4.249
145.459,-7.953,-9.098,-3.521,-1.232,-7.080,-4.116
145.471,-20.500,-30.382,-3.306,-1.030,-6.856,-3.931
145.482,2.772,-13.996,-3.492,-1.282,-6.665,-3.794
145.494,31.708,9.460,-3.220,-0.551,-6.378,-3.602
145.504,11.658,10.907,-2.808,0.318,-6.136,-3.406
145.515,-57.001,-12.116,-2.885,0.736,-5.877,-3.199
145.525,21.961,60.074,-2.659,1.676,-5.633,-2.993
145.535,17.166,-56.626,-1.887,1.367,-5.392,-2.768
145.546,-22.376,-56.764,-1.816,0.537,-5.150,-2.565
145.557,1.808,58.526,-2.111,1.755,-4.918,-2.357
145.568,-22.739,52.529,-2.533,3.098,-4.726,-2.095
145.578,-33.227,-54.472,-3.129,3.515,-4.583,-1.791
145.589,9.078,15.136,-3.047,4.008,-4.452,-1.486
145.600,10.612,40.985,-2.685,4.699,-4.345,-1.181
145.611,-23.652,-53.663,-2.737,4.188,-4.248,-0.874
145.621,36.454,-19.836,-2.479,2.953,-4.182,-0.630
145.632,39.269,7.413,-1.954,2.427,-4.125,-0.452
145.643,-68.542,-18.957,-2.576,2.058,-4.090,-0.299
145.654,-70.814,4.338,-3.653,2.040,-4.119,-0.176
145.665,17.428,55.627,-4.136,2.607,-4.194,-0.063
145.675,30.741,13.910,-4.041,2.535,-4.276,0.053
145.687,-6.249,-63.254,-3.942,1.435,-4.350,0.126
145.698,12.991,-48.805,-3.637,-0.658,-4.418,0.116
145.709,40.255,36.861,-2.718,-1.397,-4.441,0.039
145.720,19.717,48.037,-1.680,-0.741,-4.399,-0.045
145.731,-9.299,20.444,-1.178,-0.193,-4.307,-0.096
145.742,-4.239,-37.173,-0.930,-0.423,-4.214,-0.131
145.753,30.882,-45.442,-0.630,-0.949,-4.099,-0.175
145.764,29.839,-57.017,-0.582,-1.006,-3.950,-0.223
145.775,-11.927,4.200,-0.784,-0.829,-3.785,-0.268
145.786,-14.081,19.939,-1.162,-0.115,-3.629,-0.289
145.797,-33.897,47.673,-1.807,0.909,-3.502,-0.265
145.808,-57.996,31.658,-2.605,1.786,-3.428,-0.207
145.820,-83.862,-1.492,-3.655,2.392,-3.403,-0.110
145.831,-73.150,-16.884,-4.607,2.793,-3.419,0.004
145.842,-49.027,17.360,-5.177,3.283,-3.452,0.127
145.854,6.675,57.373,-4.920,4.406,-3.483,0.277
145.865,29.394,51.291,-4.234,5.668,-3.491,0.476
145.876,14.991,25.190,-3.453,6.720,-3.462,0.733
145.887,-15.496,-27.812,-3.313,6.570,-3.397,1.013
145.898,-35.078,-24.655,-3.521,5.873,-3.377,1.248
145.909,-43.459,43.497,-4.068,5.995,-3.417,1.456
145.920,-37.090,48.598,-4.507,6.691,-3.455,1.687
145.931,-29.184,36.800,-4.757,7.337,-3.509,1.965
145.942,-4.836,38.549,-4.484,7.722,-3.583,2.279
145.953,1.580,53.388,-3.646,8.214,-3.647,2.618
145.965,-0.714,73.393,-2.831,8.483,-3.665,2.993
145.976,-37.035,43.941,-2.474,8.288,-3.646,3.391
145.988,-49.917,-36.248,-2.551,7.328,-3.612,3.751
145.999,-36.284,-50.715,-2.973,5.713,-3.582,4.060
146.010,8.393,-78.402,-3.034,4.417,-3.563,4.272
146.022,43.890,-23.989,-2.609,3.816,-3.532,4.435
146.033,60.048,19.759,-1.772,3.792,-3.454,4.571
146.044,11.098,-4.163,-1.400,3.778,-3.326,4.689
146.055,1.211,-13.979,-1.399,3.535,-3.175,4.827
146.066,0.568,-25.041,-1.713,3.314,-3.065,4.948
146.077,-66.834,-21.818,-2.419,3.386,-3.023,5.040
146.088,-72.066,-8.542,-4.130,3.748,-3.075,5.122
146.098,-0.810,42.972,-5.475,4.792,-3.212,5.208
146.109,56.620,29.562,-5.325,5.441,-3.391,5.294
146.119,3.667,-86.022,-4.583,4.332,-3.566,5.376
146.130,27.309,-26.348,-3.788,2.927,-3.695,5.391
146.140,39.452,23.669,-2.454,2.818,-3.744,5.336
146.151,-36.069,7.970,-2.243,3.293,-3.681,5.263
146.161,-63.937,-7.695,-3.100,3.376,-3.632,5.185
146.172,13.795,59.863,-3.252,3.934,-3.623,5.091
146.182,11.629,-7.885,-3.189,4.200,-3.588,5.008
146.192,-13.880,-31.034,-3.042,3.929,-3.576,4.915
146.202,-69.938,-13.970,-3.350,3.755,-3.588,4.817
146.212,19.616,26.992,-3.318,3.664,-3.589,4.705
146.222,-48.308,-40.272,-3.726,3.134,-3.602,4.588
146.233,62.316,26.483,-3.474,2.781,-3.636,4.464
146.243,57.119,-8.905,-1.998,2.973,-3.615,4.378
146.254,-17.504,-20.528,-1.514,2.622,-3.514,4.346
146.265,-44.924,33.627,-2.172,2.953,-3.431,4.367
146.276,-17.127,39.320,-2.835,3.504,-3.399,4.424
146.286,35.803,10.318,-2.351,3.662,-3.381,4.530
146.297,-20.590,-65.141,-1.780,3.119,-3.364,4.637
146.308,-5.244,59.043,-1.747,3.708,-3.307,4.755
146.320,-1.464,66.844,-1.586,5.328,-3.226,4.932
146.331,-56.502,-5.479,-1.998,5.598,-3.132,5.157
146.343,-10.472,-21.969,-2.543,5.052,-3.055,5.345
146.355,72.446,10.252,-2.248,4.578,-2.980,5.460
146.367,21.830,-3.828,-1.601,4.262,-2.837,5.517
146.379,-0.198,4.003,-1.264,3.954,-2.646,5.501
146.391,11.082,6.759,-1.023,3.730,-2.456,5.405
146.403,15.893,-49.915,-0.759,3.122,-2.248,5.234
146.415,-23.860,-30.461,-1.913,2.288,-2.029,4.954
146.427,-52.469,11.714,-4.002,2.004,-1.852,4.597
146.439,8.284,51.162,-5.139,1.995,-1.711,4.169
146.451,18.467,19.244,-5.195,2.270,-1.543,3.728
146.463,-25.974,-64.036,-5.331,2.234,-1.327,3.277
146.475,-45.448,-31.006,-5.816,2.036,-1.059,2.785
146.487,6.866,36.768,-5.688,3.110,-0.776,2.287
146.500,16.600,39.560,-5.005,4.043,-0.465,1.821
146.512,56.533,18.012,-4.137,4.258,-0.113,1.355
146.524,0.954,-61.064,-3.645,4.054,0.280,0.902
146.536,10.748,-79.296,-3.017,2.745,0.725,0.404
146.548,15.462,20.015,-2.128,2.196,1.215,-0.126
146.560,22.598,28.870,-1.461,2.755,1.697,-0.649
146.572,29.269,-34.688,-1.109,2.897,2.160,-1.155
146.584,-15.772,-54.760,-1.292,2.899,2.564,-1.606
146.596,-35.786,-35.545,-2.456,3.038,2.908,-1.994
146.608,2.392,32.544,-3.402,4.256,3.141,-2.304
146.620,35.765,27.561,-3.576,5.650,3.226,-2.522
146.632,40.529,-41.134,-3.667,5.810,3.216,-2.672
146.644,6.153,-67.991,-4.210,4.821,3.126,-2.786
146.656,-76.079,-13.891,-4.737,4.329,2.996,-2.900
146.668,-59.426,24.715,-5.978,5.054,2.760,-2.982
146.680,0.878,12.736,-6.814,5.954,2.403,-2.992
146.692,18.823,-16.696,-6.692,6.048,1.964,-2.970
146.705,15.962,-52.276,-6.490,5.926,1.476,-2.945
146.717,-38.562,-27.851,-7.301,6.218,0.904,-2.895
146.729,-50.815,1.266,-8.873,6.835,0.207,-2.810
146.741,-60.685,28.123,-9.490,7.090,-0.576,-2.684
146.753,-35.479,29.208,-9.323,7.697,-1.364,-2.535
146.765,-1.206,22.978,-8.484,8.310,-2.113,-2.333
146.777,20.937,23.243,-7.569,8.505,-2.873,-2.118
146.789,22.452,29.084,-6.374,8.685,-3.612,-1.906
146.801,-16.327,18.432,-5.648,8.431,-4.280,-1.695
146.813,-24.925,8.204,-6.062,7.644,-4.873,-1.485
146.825,-18.718,10.360,-6.823,6.798,-5.448,-1.304
146.837,-7.248,30.992,-7.116,6.361,-6.014,-1.196
146.849,11.798,68.432,-6.970,6.144,-6.545,-1.123
146.861,-18.471,43.320,-6.791,4.994,-7.007,-1.079
146.873,-58.476,11.838,-6.838,3.159,-7.402,-1.102
146.885,1.612,-33.646,-6.508,1.507,-7.713,-1.191
146.897,29.587,-13.941,-5.145,-1.217,-7.890,-1.377
146.909,58.967,-21.785,-3.154,-4.112,-7.880,-1.687
146.921,46.705,-29.047,-1.672,-6.806,-7.642,-2.124
146.933,-10.761,-42.525,-1.494,-9.146,-7.226,-2.622
146.945,-11.621,-27.134,-2.304,-11.197,-6.729,-3.167
146.957,2.509,-6.060,-3.098,-12.147,-6.210,-3.751
146.969,42.955,-4.404,-3.712,-12.221,-5.674,-4.313
146.981,32.636,-3.981,-4.482,-12.971,-5.115,-4.855
146.993,47.265,-12.392,-5.284,-14.832,-4.582,-5.431
147.005,10.513,-76.579,-5.870,-17.391,-4.126,-6.062
147.017,4.462,-72.166,-6.404,-20.556,-3.703,-6.771
147.030,1.297,-51.089,-6.622,-23.176,-3.321,-7.561
147.042,-8.659,-51.224,-6.557,-23.642,-3.010,-8.331
147.054,-16.372,-38.874,-6.532,-23.863,-2.734,-9.042
147.066,-27.396,-27.662,-6.635,-23.773,-2.488,-9.725
147.078,-35.742,-20.352,-7.021,-22.971,-2.301,-10.365
147.090,-46.000,-9.858,-7.134,-21.238,-2.172,-10.939
147.102,-56.088,-1.814,-7.198,-18.658,-2.074,-11.366
147.115,-56.208,-3.933,-7.599,-15.381,-2.008,-11.595
147.127,-65.817,23.256,-8.323,-11.833,-1.994,-11.608
147.138,-75.127,12.219,-9.002,-8.291,-2.003,-11.411
147.150,-63.281,25.978,-9.845,-5.101,-2.012,-11.005
147.162,-65.097,23.046,-10.334,-2.599,-1.990,-10.408
147.174,-48.100,23.371,-11.177,-0.601,-1.945,-9.691
147.186,-39.921,10.935,-11.535,0.626,-1.865,-8.907
147.197,-73.394,-15.803,-12.323,1.170,-1.785,-8.110
147.209,-57.282,-29.607,-13.656,0.912,-1.713,-7.317
147.221,-44.405,-35.864,-15.109,-0.050,-1.662,-6.570
147.233,-3.668,6.673,-16.211,-1.373,-1.654,-5.895
147.244,-5.443,16.651,-16.649,-2.820,-1.667,-5.307
147.256,-9.598,25.890,-16.882,-4.408,-1.654,-4.839
147.268,-13.468,29.874,-16.652,-5.568,-1.615,-4.487
147.280,-13.156,30.388,-16.456,-5.748,-1.558,-4.191
147.292,-7.002,26.003,-16.470,-5.161,-1.513,-3.909
147.303,34.589,10.541,-16.384,-4.191,-1.501,-3.602
147.315,36.231,11.233,-15.790,-3.369,-1.546,-3.284
147.327,24.885,15.180,-14.202,-2.427,-1.622,-2.939
147.339,3.228,19.469,-12.129,-1.323,-1.694,-2.562
147.351,-6.842,-4.741,-10.253,-0.138,-1.756,-2.149
147.362,1.642,-17.541,-8.888,0.684,-1.818,-1.693
147.374,10.035,-17.302,-8.219,1.061,-1.899,-1.193
147.386,16.157,-2.587,-7.876,1.088,-2.065,-0.678
147.397,-2.516,-6.380,-7.622,0.621,-2.320,-0.195
147.408,-26.712,-21.848,-7.606,-0.256,-2.663,0.183
147.419,-41.782,-40.563,-8.017,-1.894,-3.099,0.442
147.430,-4.565,-85.469,-8.076,-3.358,-3.626,0.575
147.441,-13.716,-75.830,-7.549,-4.257,-4.194,0.604
147.453,15.289,-58.787,-6.298,-5.253,-4.780,0.552
147.463,31.381,-32.373,-4.042,-6.528,-5.275,0.388
147.474,38.643,2.138,-1.945,-6.859,-5.699,0.143
147.485,33.175,14.463,-0.469,-6.284,-6.085,-0.131
147.496,-5.296,39.347,0.197,-5.289,-6.444,-0.386
147.506,-71.368,-18.349,-0.160,-4.738,-6.822,-0.604
147.517,-50.548,-39.439,-1.034,-4.755,-7.238,-0.795
147.528,-25.557,-55.518,-1.813,-4.907,-7.678,-0.973
147.538,17.323,18.701,-2.119,-4.640,-8.089,-1.139
147.549,16.463,46.496,-2.046,-3.864,-8.520,-1.264
147.559,6.681,48.922,-1.900,-2.938,-8.928,-1.331
147.570,2.463,21.556,-1.724,-2.078,-9.320,-1.341
147.581,22.958,-36.473,-1.354,-2.246,-9.678,-1.315
147.591,44.896,-29.226,-0.756,-3.108,-9.973,-1.289
147.602,41.220,-37.693,-0.140,-3.887,-10.209,-1.241
147.613,-35.444,-35.775,-0.593,-4.480,-10.377,-1.181
147.624,-11.512,-42.258,-2.317,-5.115,-10.615,-1.070
147.636,7.698,-35.577,-4.270,-6.081,-10.874,-0.939
147.647,-3.414,-36.794,-5.936,-7.033,-11.185,-0.783
147.659,29.986,-13.392,-7.160,-7.894,-11.603,-0.570
147.671,31.666,-11.156,-7.516,-8.310,-12.083,-0.291
147.683,-24.908,-15.724,-6.985,-8.525,-12.599,0.045
147.695,-60.747,-23.698,-6.077,-8.708,-13.076,0.423
147.706,-69.691,-16.977,-5.290,-8.943,-13.513,0.855
147.718,-64.076,-18.525,-4.492,-9.002,-13.972,1.341
147.729,-62.750,-8.469,-3.763,-8.870,-14.464,1.866
147.741,-42.513,-3.654,-3.203,-8.266,-14.989,2.478
147.753,-11.796,3.861,-3.374,-7.269,-15.519,3.240
147.765,39.699,18.834,-3.554,-6.080,-16.029,4.152
147.777,6.570,49.446,-2.929,-4.802,-16.460,5.207
147.789,16.776,42.681,-2.329,-3.689,-16.721,6.326
147.801,44.608,-36.389,-2.068,-1.965,-16.811,7.602
147.813,-46.736,-24.854,-1.619,-0.935,-16.748,8.979
147.825,-5.521,-78.275,-1.529,-0.402,-16.566,10.406
147.837,26.166,-63.877,-2.043,-0.756,-16.266,11.830
147.849,-33.912,-53.306,-2.114,-1.391,-15.850,13.177
147.862,15.154,-61.863,-2.868,-3.033,-15.354,14.373
147.874,-19.818,-69.568,-3.104,-5.530,-14.803,15.301
147.885,-34.317,-37.534,-2.879,-7.687,-14.202,15.817
147.896,30.365,-13.306,-2.667,-8.660,-13.527,16.105
147.908,-6.674,10.076,-2.055,-9.027,-12.825,16.230
147.920,-1.611,-19.843,-1.287,-9.187,-12.113,16.151
147.931,31.551,-57.608,-0.789,-9.421,-11.392,15.723
147.941,36.279,18.308,-0.279,-8.863,-10.649,15.191
147.952,38.863,-9.819,-0.010,-8.362,-9.893,14.568
147.963,-83.484,2.868,0.058,-8.053,-9.161,13.816
147.973,14.008,10.130,0.416,-7.220,-8.456,12.997
147.985,-25.882,-3.848,1.369,-6.733,-7.611,11.901
147.997,-7.004,-46.245,1.305,-5.907,-6.822,10.791
148.007,46.239,43.710,1.594,-5.429,-6.225,9.941
148.017,21.830,-9.882,2.444,-4.515,-5.594,9.159
148.027,20.104,-68.568,2.918,-4.667,-4.952,8.405
148.038,76.126,0.420,3.373,-4.730,-4.307,7.651
148.048,32.892,12.603,3.678,-4.386,-3.638,6.914
148.059,-24.212,-62.920,3.569,-4.317,-2.954,6.206
148.069,-0.490,54.658,3.679,-4.041,-2.297,5.484
148.080,20.875,48.617,4.521,-2.893,-1.629,4.742
148.090,15.598,-54.731,5.358,-1.992,-0.957,4.022
148.100,35.864,-45.782,6.166,-2.448,-0.295,3.319
148.110,47.006,5.770,7.426,-2.601,0.360,2.600
148.120,-1.273,-81.950,7.540,-2.831,1.035,1.830
148.131,-19.369,-29.851,6.841,-3.113,1.675,1.044
148.141,10.333,10.418,6.224,-2.848,2.270,0.231
148.152,17.301,10.775,6.200,-2.290,2.781,-0.607
148.162,67.022,-22.799,6.169,-1.933,3.203,-1.476
148.173,34.918,-26.000,6.141,-1.935,3.583,-2.386
148.184,34.237,-16.608,6.575,-2.445,3.923,-3.397
148.195,35.207,-18.974,6.854,-2.877,4.234,-4.450
148.205,41.620,-34.190,6.805,-3.247,4.483,-5.567
148.216,20.398,-61.649,6.327,-4.031,4.706,-6.731
148.227,-35.143,-46.987,5.041,-4.711,4.860,-7.897
