R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry
175,25,1900,200,25,2100,500,150,0,0,0,0,7,75,10,10.0,32.0,0.000100,0.003000,10,250,1,250,1,50,500,0,0
sysTime,aRawR,aPT1R,aKFRawR,aKFPT10R,aKFPT11R
604.452,11.790,-1.599,-0.275,0.004,2.125
604.463,25.867,-0.945,-1.111,-0.847,1.420
604.475,37.235,-0.044,-1.812,-1.587,0.709
604.486,12.462,0.854,-2.384,-2.214,0.017
604.498,-13.160,0.631,-2.811,-2.634,-0.607
604.510,-22.057,0.544,-3.098,-2.912,-1.144
604.521,-23.971,-0.098,-3.223,-3.002,-1.561
604.533,-1.036,-0.596,-3.045,-2.785,-1.806
604.545,8.736,-0.878,-2.688,-2.383,-1.865
604.556,7.848,-1.187,-2.069,-1.739,-1.747
604.568,24.367,-0.848,-1.229,-0.898,-1.422
604.580,27.814,-0.797,-0.185,0.223,-0.866
604.591,27.883,-0.736,1.114,1.564,-0.090
604.603,35.095,-0.308,2.510,2.953,0.865
604.614,49.121,-0.361,3.964,4.396,1.974
604.626,52.771,-0.448,5.422,5.827,3.191
604.638,50.492,1.069,7.052,7.327,4.496
604.649,5.047,0.835,8.434,8.714,5.848
604.661,-3.051,0.728,9.742,10.039,7.193
604.672,37.815,0.918,11.126,11.409,8.570
604.684,31.344,0.631,12.347,12.668,9.892
604.696,10.964,-0.595,13.288,13.695,11.146
604.707,1.629,-1.736,14.194,14.665,12.321
604.719,-26.027,-1.917,14.962,15.422,13.367
604.731,-12.745,-2.012,15.549,16.002,14.286
604.742,9.567,-1.841,15.817,16.256,15.019
604.754,-1.909,-1.724,15.904,16.338,15.562
604.765,-8.231,-1.847,15.654,16.094,15.895
604.777,-7.538,-2.011,15.134,15.580,15.986
604.789,6.094,-2.260,14.395,14.859,15.831
604.800,13.802,-1.993,13.579,14.040,15.477
604.812,0.123,-2.125,12.589,13.058,14.941
604.824,-19.495,-1.407,11.633,12.092,14.278
604.835,-0.884,-0.715,10.626,11.051,13.523
604.847,2.101,-0.598,9.448,9.875,12.645
604.858,-1.037,-0.410,8.276,8.689,11.689
604.869,-19.991,-0.809,6.953,7.374,10.634
604.880,-31.273,-1.566,5.589,6.020,9.483
604.890,-32.748,-2.018,4.324,4.758,8.334
604.900,-3.212,-0.778,3.027,3.421,7.135
604.912,-10.915,-0.330,1.502,1.871,5.705
604.924,-8.305,-0.528,-0.003,0.383,4.231
604.936,-4.574,-0.854,-1.419,-1.010,2.782
604.948,22.075,-1.182,-2.623,-2.219,1.378
604.960,27.996,-1.440,-3.760,-3.384,0.045
604.972,-0.878,-1.273,-4.525,-4.169,-1.114
604.983,3.485,-0.849,-5.177,-4.845,-2.097
604.995,22.880,-0.133,-5.475,-5.174,-2.879
605.007,27.369,-0.075,-5.473,-5.189,-3.411
605.018,11.890,-0.401,-5.098,-4.821,-3.669
605.030,4.843,-0.987,-4.550,-4.266,-3.648
605.042,8.932,-1.057,-3.761,-3.482,-3.395
605.053,10.119,-1.302,-2.773,-2.484,-2.895
605.065,-8.876,-1.502,-1.607,-1.316,-2.157
605.075,-0.184,-0.928,-0.578,-0.318,-1.387
605.086,6.515,-0.993,0.427,0.682,-0.536
605.097,-16.636,-1.636,1.533,1.808,0.483
605.109,-31.984,-2.216,2.590,2.872,1.530
605.121,-35.823,-3.505,3.520,3.840,2.562
605.132,-17.922,-4.403,4.291,4.629,3.519
605.144,3.361,-4.508,4.796,5.129,4.334
605.156,11.671,-4.838,5.043,5.386,4.948
605.168,-11.454,-5.087,5.143,5.494,5.389
605.178,-21.455,-5.012,5.117,5.457,5.641
605.190,-8.179,-4.434,4.869,5.185,5.768
605.201,25.681,-3.608,4.535,4.775,5.710
605.213,33.990,-3.372,3.917,4.121,5.456
605.225,13.949,-3.567,3.113,3.297,4.993
605.236,5.228,-3.365,2.194,2.346,4.356
605.248,20.711,-2.697,1.350,1.442,3.622
605.260,42.851,-1.449,0.515,0.531,2.834
605.271,44.332,-0.246,-0.298,-0.374,1.996
605.283,21.306,0.496,-1.050,-1.213,1.143
605.295,-30.364,0.206,-1.749,-1.913,0.345
605.307,-42.710,-0.907,-2.347,-2.483,-0.384
605.318,-33.096,-1.641,-2.775,-2.889,-1.015
605.330,-0.941,-2.208,-3.116,-3.212,-1.560
605.342,14.066,-1.463,-3.129,-3.260,-1.974
605.353,8.226,-1.188,-3.014,-3.156,-2.210
605.365,9.467,-1.167,-2.740,-2.881,-2.268
605.377,33.936,-0.562,-2.459,-2.634,-2.205
605.389,34.548,-0.058,-1.986,-2.205,-2.036
605.399,16.224,0.244,-1.472,-1.702,-1.784
605.410,-29.051,-0.999,-0.896,-1.064,-1.423
605.421,-44.799,-1.860,-0.189,-0.320,-0.948
605.432,-45.538,-2.278,0.639,0.503,-0.378
605.443,-32.843,-2.259,1.472,1.293,0.253
605.454,0.430,-1.843,2.360,2.135,0.954
605.465,22.982,-1.386,3.244,2.989,1.707
605.476,32.996,-1.186,4.167,3.896,2.497
605.487,37.085,-1.194,5.081,4.803,3.331
605.498,36.701,-1.394,6.020,5.736,4.190
605.509,36.503,-1.714,6.955,6.669,5.084
605.520,34.811,-2.183,7.829,7.538,5.959
605.531,31.198,-2.728,8.766,8.470,6.840
605.542,26.246,-3.155,9.787,9.468,7.739
605.553,14.320,-3.511,10.894,10.557,8.681
605.564,10.749,-3.512,12.050,11.689,9.673
605.575,13.218,-3.108,13.366,12.970,10.741
605.586,26.155,-2.566,14.723,14.288,11.885
605.597,33.991,-1.366,16.109,15.610,13.095
605.608,30.246,-1.242,17.539,17.014,14.360
605.619,16.972,-1.370,18.874,18.344,15.649
605.630,0.862,-1.629,20.083,19.569,16.930
605.642,-3.362,-1.644,21.045,20.529,18.130
605.653,17.732,-1.042,21.679,21.128,19.213
605.664,46.966,-0.298,21.890,21.289,20.062
605.675,2.532,-0.576,21.560,20.967,20.584
605.686,-39.157,-1.192,20.604,20.059,20.719
605.697,28.364,-0.009,19.281,18.679,20.433
605.709,-17.117,-0.509,17.239,16.677,19.555
605.720,2.668,-0.660,14.575,14.037,18.081
605.732,4.288,-0.544,11.803,11.270,16.139
605.744,-31.544,-0.816,8.619,8.121,13.779
605.755,-33.858,-0.802,5.432,4.975,11.113
605.767,-23.730,-0.659,2.440,1.991,8.316
605.779,8.843,0.144,-0.177,-0.679,5.520
605.791,30.046,1.215,-2.540,-3.074,2.815
605.802,27.927,1.747,-4.455,-4.990,0.356
605.814,-13.631,1.186,-6.101,-6.593,-1.836
605.826,-8.743,1.199,-7.174,-7.669,-3.665
605.837,24.794,1.765,-7.771,-8.265,-5.072
605.849,15.096,1.332,-7.960,-8.400,-6.081
605.860,-23.288,1.337,-7.828,-8.251,-6.688
605.872,-12.374,1.647,-7.227,-7.665,-6.902
605.884,0.509,1.942,-6.375,-6.831,-6.748
605.895,10.668,2.707,-5.351,-5.835,-6.290
605.907,-0.647,2.568,-4.338,-4.808,-5.626
605.919,14.966,1.962,-3.119,-3.561,-4.777
605.931,38.370,1.245,-1.932,-2.339,-3.762
605.941,0.594,-0.142,-1.133,-1.466,-2.907
605.951,-22.807,-1.957,-0.395,-0.643,-2.072
605.963,-3.677,-1.583,0.524,0.245,-1.115
605.974,12.830,-1.529,1.354,1.066,-0.228
605.986,18.363,-1.860,2.100,1.822,0.611
605.998,33.975,-1.559,2.906,2.587,1.441
606.010,25.167,-0.606,3.549,3.158,2.215
606.021,10.655,0.366,3.973,3.520,2.855
606.033,11.546,1.185,4.298,3.792,3.385
606.045,7.052,2.031,4.488,3.914,3.788
606.056,-25.297,2.081,4.409,3.861,4.036
606.068,-1.511,1.859,4.099,3.593,4.114
606.080,26.822,1.634,3.792,3.290,4.046
606.091,18.331,1.580,3.317,2.816,3.841
606.103,26.113,1.960,2.666,2.140,3.481
606.115,49.553,2.882,1.950,1.363,2.974
606.126,51.686,4.591,1.160,0.526,2.358
606.138,46.148,6.387,0.387,-0.299,1.678
606.150,39.679,7.974,-0.403,-1.164,0.938
606.161,15.939,7.877,-1.272,-2.023,0.169
606.173,-26.284,6.458,-2.164,-2.826,-0.630
606.185,-22.757,5.799,-2.801,-3.408,-1.390
606.196,7.321,5.641,-3.410,-4.001,-2.089
606.208,18.297,4.968,-3.996,-4.492,-2.734
606.220,7.366,4.282,-4.437,-4.852,-3.305
606.231,2.726,3.841,-4.474,-4.858,-3.703
606.243,-7.419,2.183,-4.379,-4.674,-3.927
606.255,16.228,0.706,-4.114,-4.361,-3.982
606.266,9.002,0.661,-3.513,-3.770,-3.841
606.277,-19.572,0.792,-2.979,-3.200,-3.511
606.289,-28.479,0.498,-2.245,-2.419,-3.029
606.300,11.538,1.107,-1.408,-1.605,-2.503
606.310,19.703,1.605,-0.511,-0.735,-1.871
606.320,-24.962,-0.173,0.205,0.063,-1.174
606.330,-35.238,-0.874,0.931,0.820,-0.474
606.341,-36.139,-1.506,1.742,1.625,0.258
606.351,28.369,0.690,2.585,2.321,0.988
606.361,55.941,2.959,3.263,2.876,1.699
606.371,53.783,3.408,3.763,3.325,2.344
606.382,27.711,2.980,4.070,3.656,2.901
606.392,-31.887,0.003,4.182,3.916,3.351
606.402,-32.401,-0.557,4.233,3.980,3.691
606.413,-3.773,0.023,4.162,3.860,3.900
606.423,39.427,1.704,3.958,3.561,3.977
606.433,6.936,0.356,3.407,3.082,3.903
606.444,-35.250,-0.882,2.786,2.500,3.675
606.454,-41.982,-2.611,1.900,1.736,3.276
606.464,-20.376,-2.047,1.044,0.879,2.734
606.475,-25.291,-1.744,0.201,0.028,2.094
606.485,26.014,-0.683,-0.648,-0.876,1.366
606.495,4.124,-0.032,-1.359,-1.639,0.618
606.505,5.051,0.575,-1.944,-2.260,-0.107
606.516,26.770,1.026,-2.515,-2.873,-0.805
606.526,-3.045,0.663,-3.009,-3.355,-1.450
606.536,24.799,1.094,-3.260,-3.648,-2.014
606.546,-14.950,0.389,-3.533,-3.892,-2.483
606.556,22.660,0.928,-3.550,-3.968,-2.843
606.566,-8.379,0.510,-3.571,-3.973,-3.094
606.577,7.594,0.563,-3.469,-3.881,-3.250
606.587,0.615,0.157,-3.248,-3.647,-3.301
606.597,-23.180,-0.852,-2.924,-3.270,-3.240
606.607,1.978,0.045,-2.339,-2.746,-3.055
606.618,14.630,0.729,-1.690,-2.137,-2.738
606.628,-6.132,0.409,-1.023,-1.461,-2.317
606.638,-27.984,-0.459,-0.372,-0.763,-1.814
606.648,2.326,0.737,0.455,0.015,-1.232
606.660,0.365,0.753,1.302,0.882,-0.527
606.671,-4.370,0.251,2.210,1.808,0.284
606.683,4.356,-1.930,2.881,2.574,1.079
606.695,11.349,-3.639,3.344,3.123,1.797
606.706,0.822,-3.331,3.838,3.586,2.413
606.718,-16.149,-2.566,4.089,3.799,2.922
606.730,-24.855,-3.073,4.113,3.855,3.288
606.741,-25.920,-4.914,3.937,3.785,3.502
606.753,-23.398,-6.813,3.643,3.629,3.573
606.765,14.224,-6.917,3.021,3.057,3.437
606.776,7.101,-6.712,2.363,2.419,3.102
606.788,-2.875,-5.568,1.680,1.644,2.628
606.800,-21.712,-3.660,0.823,0.648,2.007
606.811,-38.165,-1.664,-0.040,-0.321,1.265
606.823,-42.244,-0.681,-0.954,-1.270,0.448
606.835,-28.699,-1.110,-1.938,-2.198,-0.420
606.846,13.248,-2.283,-2.890,-3.118,-1.319
606.858,41.674,-2.920,-3.701,-3.944,-2.222
606.870,38.879,-2.374,-4.361,-4.624,-3.061
606.881,21.868,-0.957,-4.692,-5.005,-3.769
606.893,-15.905,-1.090,-4.720,-5.033,-4.253
606.905,-34.445,-1.042,-4.688,-5.041,-4.560
606.917,-26.791,-0.607,-4.332,-4.765,-4.681
606.929,2.256,0.240,-3.804,-4.299,-4.609
606.940,21.149,0.641,-3.174,-3.657,-4.338
606.952,2.932,0.079,-2.464,-2.891,-3.896
606.964,-25.623,-0.270,-1.640,-2.030,-3.309
606.975,-3.744,0.294,-0.702,-1.091,-2.588
606.987,10.273,0.219,0.253,-0.110,-1.787
606.999,-4.450,0.315,1.169,0.800,-0.928
607.010,-27.292,-0.022,1.986,1.666,-0.048
607.022,-17.576,-1.817,2.680,2.452,0.784
607.034,12.845,-2.144,3.281,3.074,1.547
607.046,30.602,0.062,3.755,3.425,2.204
607.057,-24.305,0.814,4.122,3.773,2.773
607.069,-50.544,1.213,4.328,3.978,3.243
607.081,-50.395,2.682,4.408,4.047,3.585
607.092,-48.598,4.298,4.200,3.878,3.775
607.104,-34.265,4.591,3.850,3.573,3.812
607.116,-38.869,3.328,3.266,3.066,3.653
607.127,-22.920,2.503,2.498,2.382,3.298
607.139,-25.626,1.343,1.650,1.611,2.788
607.151,-1.418,1.353,0.729,0.690,2.134
607.162,17.362,1.932,-0.246,-0.331,1.354
607.174,15.610,2.427,-1.206,-1.321,0.481
607.186,7.809,2.215,-2.381,-2.483,-0.488
607.197,5.747,1.543,-3.411,-3.478,-1.488
607.209,16.712,0.794,-4.189,-4.208,-2.435
607.221,33.630,1.164,-4.660,-4.668,-3.264
607.232,38.246,1.576,-5.060,-5.069,-3.939
607.244,13.821,1.342,-5.266,-5.271,-4.471
607.256,-11.906,0.736,-5.180,-5.179,-4.806
607.268,-19.455,0.791,-4.952,-4.969,-4.952
607.279,15.039,1.472,-4.479,-4.542,-4.920
607.291,40.855,2.532,-3.834,-3.921,-4.677
607.302,16.575,1.770,-3.211,-3.234,-4.335
607.313,-0.557,1.082,-2.370,-2.338,-3.833
607.324,26.431,1.812,-1.347,-1.368,-3.182
607.335,47.900,3.001,-0.264,-0.370,-2.410
607.346,4.328,2.649,0.676,0.578,-1.586
607.356,-32.021,2.029,1.592,1.555,-0.718
607.367,11.380,3.177,2.439,2.391,0.167
607.378,20.965,4.021,3.105,3.033,0.998
607.389,20.135,4.710,3.488,3.394,1.697
607.400,24.986,4.112,3.528,3.454,2.239
607.411,-45.382,2.028,2.985,3.057,2.509
607.422,-11.816,2.181,2.180,2.278,2.483
607.433,-27.713,1.654,0.975,1.096,2.138
607.444,-35.483,1.173,-0.473,-0.342,1.472
607.455,38.030,2.477,-2.096,-2.047,0.511
607.466,52.044,3.411,-3.803,-3.831,-0.708
607.477,-11.081,2.417,-5.597,-5.602,-2.095
607.488,3.202,2.257,-7.438,-7.431,-3.628
607.499,11.317,2.002,-9.212,-9.200,-5.247
607.510,4.420,1.315,-10.821,-10.778,-6.882
607.521,-14.897,0.308,-12.167,-12.068,-8.449
607.532,9.804,0.327,-13.142,-13.044,-9.871
607.543,33.929,0.813,-13.655,-13.580,-11.047
607.554,34.540,0.488,-13.703,-13.641,-11.915
607.565,-5.695,-0.281,-13.391,-13.310,-12.464
607.576,-27.635,-0.971,-12.640,-12.533,-12.654
607.587,-29.712,-2.293,-11.550,-11.393,-12.459
607.599,-30.011,-2.273,-9.903,-9.757,-11.794
607.610,-36.587,-1.358,-7.966,-7.845,-10.701
607.622,-31.402,-1.910,-5.891,-5.711,-9.248
607.634,-5.539,-1.035,-3.551,-3.426,-7.473
607.645,-25.870,-1.390,-1.418,-1.309,-5.553
607.657,-28.462,-1.831,0.574,0.711,-3.581
607.669,-0.643,-1.000,2.234,2.327,-1.678
607.680,16.852,-0.373,3.748,3.821,0.085
607.692,5.130,-0.611,4.902,5.000,1.674
607.704,-14.243,-1.095,5.673,5.786,3.012
607.715,-5.205,0.438,6.299,6.350,4.087
607.727,13.160,2.380,6.448,6.393,4.863
607.739,8.763,2.535,6.199,6.146,5.312
607.750,9.981,1.970,5.722,5.723,5.440
607.762,22.908,1.821,4.965,4.992,5.277
607.774,39.283,2.369,4.084,4.131,4.872
607.785,17.562,2.467,3.099,3.199,4.286
607.797,-15.319,2.484,2.073,2.166,3.552
607.809,-7.116,3.130,0.954,1.032,2.681
607.820,-5.199,3.346,-0.106,-0.036,1.744
607.832,-29.734,1.553,-1.175,-1.019,0.762
607.844,-35.710,0.423,-2.195,-1.940,-0.220
607.855,15.622,0.991,-2.906,-2.664,-1.134
607.867,6.019,0.846,-3.590,-3.331,-1.972
607.879,-15.420,0.398,-4.244,-3.968,-2.733
607.890,-15.871,0.066,-4.722,-4.411,-3.415
607.902,9.397,0.407,-4.801,-4.518,-3.928
607.914,-10.588,0.120,-4.939,-4.647,-4.284
607.925,-14.693,0.485,-4.743,-4.461,-4.474
607.937,0.914,0.569,-4.428,-4.142,-4.494
607.949,20.146,0.755,-3.827,-3.556,-4.328
607.960,35.603,2.430,-3.089,-2.885,-3.974
607.972,29.648,4.655,-2.134,-2.032,-3.423
607.984,3.064,5.395,-1.261,-1.192,-2.742
607.995,-19.117,4.644,-0.308,-0.167,-1.957
608.007,-34.090,3.013,0.438,0.714,-1.126
608.019,-30.430,1.572,1.255,1.637,-0.273
608.030,-12.039,0.964,2.046,2.454,0.583
608.042,1.388,1.417,2.721,3.104,1.377
608.054,10.940,2.473,3.297,3.627,2.098
608.065,22.196,3.512,3.682,3.968,2.708
608.077,37.275,4.303,3.843,4.092,3.184
608.089,33.301,4.089,3.971,4.216,3.525
608.100,17.524,3.252,3.843,4.120,3.714
608.112,4.558,2.767,3.353,3.673,3.702
608.124,-9.012,2.125,2.667,3.016,3.476
608.135,-25.986,1.554,2.052,2.424,3.103
608.147,-27.303,1.729,1.151,1.519,2.562
608.159,6.054,2.225,0.091,0.428,1.842
608.170,34.812,2.603,-0.783,-0.462,1.031
608.182,37.320,2.419,-1.785,-1.433,0.148
608.194,39.937,2.030,-2.821,-2.427,-0.765
608.206,37.908,1.639,-3.700,-3.270,-1.666
608.217,16.925,1.003,-4.420,-3.964,-2.518
608.229,-0.165,0.765,-4.869,-4.406,-3.253
608.241,7.341,0.946,-5.051,-4.607,-3.805
608.252,7.631,0.416,-5.199,-4.740,-4.211
608.264,-0.798,0.083,-5.169,-4.701,-4.471
608.275,-7.450,-0.223,-4.919,-4.440,-4.568
608.287,-12.302,-0.744,-4.448,-3.940,-4.471
608.299,-0.919,-1.341,-3.795,-3.245,-4.171
608.310,0.301,-1.762,-3.061,-2.473,-3.710
608.322,8.446,-1.949,-2.167,-1.562,-3.111
608.334,11.940,-1.639,-1.133,-0.539,-2.376
608.345,9.744,-1.281,0.023,0.594,-1.488
608.357,2.641,-1.216,1.075,1.636,-0.518
608.369,-6.711,-1.288,2.038,2.594,0.454
608.380,-3.523,-1.099,2.822,3.358,1.362
608.392,17.048,-1.099,3.553,4.080,2.208
608.404,10.196,-2.140,4.018,4.579,2.952
608.415,0.923,-2.668,4.300,4.874,3.533
608.427,-6.981,-2.973,4.291,4.875,3.934
608.439,3.154,-2.936,3.994,4.575,4.106
608.450,-14.916,-3.039,3.463,4.041,4.048
608.462,-12.498,-2.413,2.743,3.256,3.747
608.474,2.598,-2.005,1.871,2.355,3.245
608.485,-18.007,-2.032,0.941,1.417,2.575
608.497,-9.714,-1.404,-0.024,0.404,1.796
608.508,10.620,-1.497,-0.970,-0.549,0.953
608.520,25.024,-1.672,-1.952,-1.523,0.036
608.532,31.657,-1.935,-2.798,-2.362,-0.886
608.544,21.190,-2.347,-3.492,-3.068,-1.726
608.555,-3.100,-2.241,-4.101,-3.702,-2.494
608.567,-25.920,-2.404,-4.513,-4.104,-3.144
608.579,-18.251,-3.031,-4.863,-4.424,-3.698
608.590,-16.100,-3.371,-4.785,-4.355,-4.067
608.602,-18.560,-3.166,-4.585,-4.170,-4.252
608.614,7.143,-2.341,-4.156,-3.791,-4.240
608.625,25.942,-1.079,-3.512,-3.224,-4.035
608.637,12.022,-0.529,-2.764,-2.526,-3.647
608.649,-29.583,-1.024,-1.829,-1.574,-3.077
608.660,-42.442,-1.267,-0.906,-0.646,-2.370
608.672,-43.143,-1.310,0.168,0.368,-1.559
608.684,-33.012,-1.107,1.272,1.383,-0.674
608.696,-25.136,-1.044,2.247,2.301,0.246
608.707,-13.997,-0.809,3.163,3.191,1.153
608.719,-3.369,-0.510,3.798,3.810,1.991
608.730,21.218,-0.048,4.369,4.344,2.720
608.742,17.448,-0.009,4.553,4.547,3.301
608.754,10.253,-0.332,4.501,4.531,3.685
608.766,1.727,-0.275,4.392,4.425,3.899
608.777,-3.338,0.642,4.081,4.047,3.940
608.789,8.924,2.092,3.691,3.570,3.809
608.801,40.394,4.015,3.161,2.910,3.517
608.812,32.905,5.844,2.435,2.129,3.070
608.824,29.766,7.067,1.464,1.170,2.453
608.836,25.714,7.544,0.618,0.349,1.748
608.847,16.257,7.786,-0.179,-0.433,1.005
608.859,-2.144,7.597,-1.053,-1.292,0.246
608.870,9.456,7.420,-1.686,-1.913,-0.438
608.881,11.831,7.446,-2.382,-2.592,-1.103
608.891,27.979,7.638,-2.861,-3.063,-1.731
608.903,23.989,8.666,-3.316,-3.513,-2.328
608.915,15.487,9.710,-3.551,-3.768,-2.819
608.925,31.259,9.603,-3.700,-3.899,-3.156
608.935,9.836,8.464,-3.799,-3.924,-3.417
608.946,-17.933,6.418,-3.725,-3.755,-3.569
608.956,12.842,6.320,-3.398,-3.401,-3.595
608.966,35.090,6.406,-2.996,-3.001,-3.484
608.977,35.194,6.449,-2.476,-2.483,-3.248
608.987,18.791,5.502,-1.878,-1.846,-2.900
608.999,20.700,4.671,-1.062,-1.005,-2.406
609.010,-14.570,3.798,-0.206,-0.085,-1.776
609.022,-27.056,3.747,0.656,0.835,-1.047
609.034,-37.852,3.145,1.503,1.724,-0.255
609.045,-13.215,2.447,2.214,2.472,0.529
609.057,13.588,2.187,2.775,3.044,1.257
609.068,23.552,1.871,3.047,3.317,1.863
609.080,27.086,1.287,2.984,3.285,2.297
609.091,29.844,0.980,2.609,2.958,2.530
609.103,28.227,0.545,1.993,2.365,2.531
609.115,-6.344,-0.136,1.137,1.545,2.297
609.126,-41.517,-0.806,0.123,0.564,1.818
609.138,-9.760,-0.662,-1.010,-0.573,1.154
609.149,20.865,-0.046,-2.139,-1.724,0.336
609.161,-7.606,-0.539,-3.180,-2.738,-0.568
609.173,-17.931,-0.627,-4.164,-3.709,-1.502
609.184,-4.911,-0.867,-5.012,-4.539,-2.415
609.195,6.737,-0.220,-5.607,-5.176,-3.242
609.207,-3.194,-0.828,-6.017,-5.568,-3.943
609.217,8.538,-0.418,-6.119,-5.693,-4.450
609.227,7.762,-0.207,-6.119,-5.699,-4.817
609.237,14.030,0.191,-5.770,-5.362,-4.993
609.249,0.288,-0.331,-5.189,-4.770,-4.944
609.261,-2.945,-0.922,-4.420,-3.984,-4.653
609.273,1.907,-0.826,-3.419,-3.023,-4.141
609.284,2.487,-0.641,-2.355,-1.972,-3.440
609.296,23.078,-0.383,-1.242,-0.885,-2.603
609.307,20.290,-0.699,-0.199,0.169,-1.677
609.319,15.781,-0.921,0.812,1.191,-0.699
609.331,-5.227,-0.765,1.736,2.100,0.273
609.343,-16.194,-0.288,2.565,2.899,1.205
609.354,0.218,0.248,3.185,3.491,2.034
609.366,21.313,0.713,3.626,3.925,2.738
609.378,30.859,1.489,3.921,4.160,3.302
609.389,5.982,2.849,4.067,4.214,3.712
609.401,-1.901,3.603,4.045,4.129,3.974
609.413,-32.181,3.336,3.700,3.791,4.049
609.424,-26.610,2.631,3.168,3.275,3.927
609.436,-34.898,1.111,2.422,2.549,3.593
609.448,-30.710,-0.574,1.535,1.702,3.073
609.459,-13.082,-0.920,0.670,0.835,2.419
609.471,-12.646,-1.605,-0.162,0.013,1.676
609.483,-16.234,-2.039,-0.972,-0.803,0.901
609.495,-19.456,-1.994,-1.654,-1.491,0.134
609.506,-37.465,-2.148,-2.283,-2.090,-0.591
609.518,-40.284,-1.847,-2.836,-2.597,-1.243
609.529,-8.441,-1.202,-3.242,-3.006,-1.818
609.541,36.795,-0.364,-3.390,-3.220,-2.276
609.553,41.303,-0.780,-3.481,-3.291,-2.620
609.565,18.337,-1.231,-3.499,-3.276,-2.846
609.576,4.114,-1.557,-3.277,-3.036,-2.927
609.588,-16.634,-1.161,-2.858,-2.654,-2.853
609.599,-34.183,-0.800,-2.417,-2.240,-2.641
609.611,-12.150,-0.512,-1.722,-1.566,-2.296
609.623,2.937,0.011,-1.085,-0.947,-1.831
609.633,23.861,0.370,-0.520,-0.380,-1.375
609.643,-30.045,-1.538,-0.102,0.162,-0.896
609.654,-16.703,-1.820,0.574,0.857,-0.333
609.665,19.158,-1.396,1.276,1.523,0.275
609.677,22.502,-0.761,1.982,2.182,0.925
609.689,-1.523,-1.117,2.478,2.691,1.550
609.700,-7.808,-1.847,2.780,3.040,2.087
609.712,14.233,-1.708,2.795,3.051,2.489
609.723,19.623,-0.902,2.576,2.784,2.725
609.735,-23.545,-1.102,2.076,2.286,2.759
609.746,-10.525,-1.291,1.182,1.406,2.537
609.758,26.519,-0.733,0.058,0.245,2.046
609.769,-7.368,-0.864,-1.183,-0.987,1.335
609.781,-35.032,-1.175,-2.599,-2.381,0.427
609.793,-4.582,-0.922,-4.117,-3.915,-0.683
609.804,41.828,-0.208,-5.580,-5.402,-1.905
609.815,38.574,0.454,-6.871,-6.697,-3.147
609.827,28.757,0.158,-8.104,-7.929,-4.458
609.838,0.413,-0.213,-8.984,-8.786,-5.646
609.850,-13.987,-0.098,-9.432,-9.235,-6.637
609.861,22.206,0.507,-9.427,-9.260,-7.350
609.871,20.541,0.748,-9.109,-8.960,-7.734
609.882,-7.394,0.295,-8.507,-8.328,-7.846
609.892,-10.592,1.048,-7.587,-7.449,-7.667
609.902,5.557,0.979,-6.499,-6.356,-7.212
609.912,-8.875,0.368,-5.264,-5.055,-6.512
609.922,-0.310,-0.231,-3.884,-3.620,-5.601
609.933,4.082,-0.378,-2.429,-2.164,-4.522
609.943,-25.694,-1.600,-1.075,-0.721,-3.333
609.953,-43.370,-2.083,0.306,0.693,-2.094
609.963,25.952,-0.294,1.608,1.901,-0.807
609.973,4.005,-0.358,2.512,2.823,0.401
609.984,-38.425,-1.825,3.194,3.572,1.465
609.994,11.825,0.015,3.803,4.099,2.385
610.004,22.413,0.440,4.117,4.381,3.148
610.015,45.979,1.767,4.183,4.354,3.701
610.025,13.338,1.233,4.069,4.288,4.042
610.035,-25.177,-0.686,3.653,3.989,4.202
610.047,32.253,-0.583,3.094,3.420,4.137
610.057,-39.298,-3.035,2.236,2.710,3.871
610.067,-37.100,-3.218,1.447,1.936,3.444
610.077,-26.851,-3.388,0.615,1.090,2.887
610.088,14.626,-2.486,-0.163,0.227,2.245
610.099,29.460,-1.664,-1.007,-0.677,1.438
610.109,-23.440,-2.721,-1.852,-1.458,0.702
610.121,-13.289,-1.378,-2.506,-2.187,-0.117
610.133,0.976,0.612,-3.139,-2.896,-0.879
610.143,22.903,1.112,-3.576,-3.352,-1.482
610.155,15.960,0.911,-4.067,-3.813,-2.132
610.167,6.704,0.413,-4.375,-4.089,-2.669
610.179,10.541,0.022,-4.530,-4.228,-3.077
610.190,33.438,0.371,-4.534,-4.247,-3.368
610.202,34.140,0.207,-4.444,-4.136,-3.551
610.214,21.262,-0.082,-4.124,-3.784,-3.571
610.225,26.971,-0.044,-3.665,-3.333,-3.422
610.237,40.547,-0.348,-3.070,-2.736,-3.128
610.249,48.824,-0.272,-2.269,-1.938,-2.671
610.260,28.407,-0.913,-1.372,-1.037,-2.072
610.272,-29.827,-0.683,-0.322,-0.015,-1.310
610.284,-45.597,-1.272,0.524,0.886,-0.463
610.296,-48.042,-1.424,1.305,1.665,0.350
610.307,-38.713,-1.067,2.209,2.541,1.169
610.319,-9.522,-0.442,3.031,3.353,2.001
610.329,-33.596,-2.008,3.535,3.875,2.673
610.340,-14.570,-1.527,4.006,4.293,3.305
