R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry
175,25,1900,200,25,2100,500,150,0,0,0,0,7,75,10,10.0,32.0,0.000010,0.003000,10,250,1,250,1,50,500,0,0
sysTime,aRawR,aPT1R,aKFRawR,aKFPT10R,aKFPT11R
787.101,-14.639,-2.012,-4.968,-4.348,-6.887
787.111,-40.994,-2.080,-4.691,-4.038,-6.202
787.121,6.192,-1.550,-4.582,-3.936,-5.679
787.132,18.226,-0.661,-4.607,-4.021,-5.319
787.142,-8.424,-1.723,-4.801,-4.152,-5.111
787.152,-15.050,-2.469,-5.112,-4.437,-5.056
787.162,-27.907,-2.412,-5.508,-4.842,-5.132
787.173,33.217,0.132,-5.938,-5.359,-5.327
787.183,10.804,-0.801,-6.494,-5.900,-5.617
787.193,-37.535,-2.083,-7.059,-6.445,-5.985
787.203,-27.368,-3.149,-7.699,-7.084,-6.450
787.214,22.708,-1.452,-8.184,-7.689,-6.949
787.224,16.974,-0.738,-8.792,-8.337,-7.502
787.235,38.132,0.851,-9.305,-8.972,-8.082
787.246,16.724,0.471,-9.936,-9.591,-8.681
787.257,-3.535,-0.480,-10.484,-10.035,-9.246
787.268,-0.242,-0.766,-10.843,-10.381,-9.756
787.280,-13.693,-1.287,-11.073,-10.591,-10.191
787.291,-25.909,-2.133,-11.230,-10.735,-10.543
787.302,-33.774,-2.469,-11.136,-10.686,-10.792
787.313,-16.709,-1.757,-10.900,-10.507,-10.915
787.324,22.925,-0.625,-10.481,-10.156,-10.903
787.335,33.123,0.214,-9.896,-9.640,-10.749
787.346,14.665,-0.043,-9.168,-8.926,-10.433
787.357,13.601,-0.148,-8.227,-7.982,-9.946
787.368,23.328,-0.021,-7.101,-6.872,-9.279
787.378,0.136,-0.979,-5.944,-5.658,-8.474
787.390,0.884,-2.313,-4.315,-3.970,-7.325
787.402,-2.792,-3.446,-2.644,-2.225,-5.967
787.413,7.800,-3.042,-0.805,-0.405,-4.450
787.425,-2.257,-3.037,0.857,1.268,-2.852
787.437,-24.178,-4.198,2.589,3.016,-1.200
787.448,-31.782,-4.319,4.105,4.551,0.452
787.460,-30.030,-4.260,5.360,5.818,1.994
787.472,-29.924,-5.013,6.393,6.827,3.367
787.483,3.176,-4.123,7.013,7.378,4.497
787.495,17.202,-2.979,7.286,7.615,5.329
787.507,-8.026,-3.239,7.088,7.423,5.841
787.518,-3.734,-3.051,6.633,6.957,6.028
787.530,-1.618,-3.249,5.918,6.215,5.901
787.542,-4.460,-3.202,4.972,5.251,5.475
787.553,12.238,-2.237,3.858,4.089,4.796
787.565,36.286,-0.718,2.695,2.885,3.943
787.577,13.495,-0.831,1.453,1.661,2.953
787.589,-33.627,-2.030,0.254,0.520,1.912
787.600,-10.825,-2.294,-0.736,-0.431,0.878
787.612,31.603,-1.399,-1.630,-1.401,-0.136
787.624,10.229,-1.157,-2.285,-2.049,-1.060
787.635,-26.988,-2.125,-2.955,-2.631,-1.857
787.647,-42.223,-3.288,-3.292,-2.922,-2.508
787.659,-49.524,-4.823,-3.436,-3.020,-2.979
787.670,-37.566,-5.299,-3.418,-2.985,-3.271
787.682,-25.339,-5.138,-3.195,-2.749,-3.392
787.694,-13.453,-5.023,-2.829,-2.405,-3.340
787.706,-17.386,-5.770,-2.267,-1.842,-3.134
787.717,-19.881,-6.128,-1.808,-1.385,-2.817
787.727,22.356,-4.720,-1.183,-0.862,-2.461
787.738,18.691,-4.694,-0.490,-0.210,-2.013
787.748,-12.926,-5.077,0.194,0.466,-1.494
787.758,1.389,-4.936,0.913,1.168,-0.930
787.768,2.798,-4.720,1.588,1.817,-0.317
787.778,-12.079,-4.852,2.105,2.323,0.275
787.789,14.835,-3.891,2.599,2.724,0.811
787.799,8.945,-3.740,3.023,3.124,1.322
787.809,8.313,-3.509,3.242,3.325,1.753
787.819,13.137,-3.182,3.355,3.413,2.096
787.830,24.975,-2.758,3.300,3.342,2.353
787.842,32.020,-2.213,3.193,3.173,2.494
787.853,19.868,-1.988,2.915,2.861,2.522
787.864,14.538,-1.575,2.594,2.502,2.435
787.876,20.168,-0.704,2.208,2.057,2.258
787.887,31.653,-0.295,1.682,1.489,1.984
787.898,4.162,-1.033,1.086,0.925,1.603
787.908,35.005,-0.504,0.493,0.314,1.177
787.918,-0.783,-1.808,0.105,-0.014,0.756
787.929,32.261,-1.735,-0.209,-0.344,0.359
787.939,-1.160,-1.950,-0.515,-0.637,-0.009
787.949,-8.383,-2.241,-0.765,-0.878,-0.339
787.959,-10.326,-2.181,-0.896,-1.025,-0.625
787.970,-25.773,-2.517,-0.982,-1.101,-0.848
787.980,-10.959,-2.381,-1.035,-1.162,-1.015
787.990,-14.441,-3.255,-1.071,-1.152,-1.141
788.000,-20.579,-4.025,-1.142,-1.184,-1.236
788.010,-30.412,-5.046,-1.216,-1.203,-1.318
788.021,4.739,-4.060,-1.110,-1.155,-1.358
788.031,-33.221,-5.151,-1.145,-1.145,-1.391
788.042,-37.920,-4.234,-1.036,-1.032,-1.390
788.054,-43.370,-3.295,-0.912,-0.888,-1.316
788.065,-41.885,-3.156,-0.798,-0.714,-1.197
788.077,-27.759,-2.069,-0.566,-0.516,-1.048
788.089,-21.713,-1.559,-0.280,-0.279,-0.860
788.101,-11.421,-1.504,-0.142,-0.170,-0.686
788.112,-0.269,-1.567,-0.013,-0.049,-0.528
788.124,-3.353,-1.928,0.204,0.178,-0.363
788.135,-18.837,-2.996,0.282,0.304,-0.207
788.147,-9.754,-3.451,0.459,0.501,-0.057
788.159,-9.419,-3.460,0.563,0.591,0.090
788.170,-25.723,-3.808,0.711,0.737,0.241
788.182,-35.055,-3.863,0.750,0.799,0.367
788.193,2.541,-3.329,0.902,0.895,0.467
788.205,14.479,-4.510,0.863,0.880,0.539
788.217,36.956,-4.880,0.972,0.990,0.589
788.228,8.635,-4.306,1.060,1.023,0.655
788.240,-31.094,-3.251,1.148,1.066,0.720
788.252,-41.685,-2.867,1.053,0.992,0.762
788.263,-24.214,-3.377,0.861,0.850,0.739
788.275,7.654,-4.540,0.634,0.639,0.660
788.285,-41.687,-6.897,0.278,0.384,0.527
788.296,-55.068,-7.378,-0.093,0.043,0.318
788.306,14.470,-5.068,-0.323,-0.281,0.087
788.317,11.039,-4.083,-0.630,-0.648,-0.185
788.328,-12.886,-3.984,-0.991,-1.021,-0.483
788.339,-15.095,-3.846,-1.322,-1.367,-0.804
788.350,-21.597,-3.809,-1.538,-1.559,-1.107
788.360,-22.280,-3.848,-1.665,-1.689,-1.357
788.371,-15.171,-3.337,-1.654,-1.724,-1.541
788.381,2.181,-2.663,-1.538,-1.640,-1.647
788.392,-13.718,-2.919,-1.401,-1.497,-1.689
788.403,-21.211,-3.217,-1.065,-1.164,-1.630
788.415,-21.930,-3.791,-0.584,-0.677,-1.450
788.426,-7.986,-4.318,-0.173,-0.235,-1.186
788.438,1.690,-4.586,0.369,0.333,-0.843
788.449,3.761,-4.645,1.017,0.989,-0.414
788.461,9.612,-4.425,1.652,1.602,0.072
788.472,1.876,-4.824,2.284,2.248,0.599
788.484,15.712,-4.789,2.877,2.828,1.157
788.496,1.588,-4.409,3.424,3.348,1.706
788.507,14.359,-3.369,3.774,3.640,2.190
788.518,10.896,-2.471,3.961,3.780,2.583
788.529,0.423,-2.219,3.997,3.798,2.877
788.540,-0.541,-1.989,3.855,3.640,3.056
788.551,28.236,-0.554,3.659,3.366,3.125
788.562,36.006,-0.092,3.302,2.949,3.053
788.573,18.362,-0.451,2.880,2.518,2.878
788.584,22.072,-1.184,2.313,1.967,2.581
788.596,23.187,-1.393,1.729,1.402,2.195
788.607,-12.168,-2.431,1.115,0.864,1.763
788.618,-32.782,-2.847,0.691,0.471,1.320
788.629,0.970,-2.216,0.315,0.080,0.906
788.640,22.266,-1.732,0.074,-0.189,0.521
788.651,-5.818,-2.114,-0.157,-0.395,0.191
788.662,-17.544,-2.287,-0.379,-0.619,-0.113
788.673,13.471,-2.225,-0.411,-0.673,-0.351
788.684,1.614,-2.485,-0.389,-0.651,-0.511
788.695,-18.280,-2.728,-0.341,-0.607,-0.626
788.705,-13.156,-2.540,-0.252,-0.574,-0.688
788.715,-7.391,-2.456,-0.134,-0.478,-0.690
788.726,-12.701,-2.973,-0.086,-0.408,-0.676
788.738,7.713,-3.287,0.017,-0.302,-0.623
788.749,4.952,-3.222,0.089,-0.234,-0.556
788.761,-14.435,-3.556,0.095,-0.209,-0.506
788.773,-13.676,-3.982,0.090,-0.191,-0.471
788.784,-8.976,-3.721,0.093,-0.207,-0.470
788.796,-2.153,-3.420,0.003,-0.315,-0.487
788.807,7.085,-3.159,-0.042,-0.377,-0.523
788.817,21.429,-2.115,-0.043,-0.446,-0.553
788.828,23.394,-1.488,0.035,-0.396,-0.577
788.839,-2.984,-2.027,-0.070,-0.469,-0.596
788.849,-19.415,-2.528,0.019,-0.349,-0.587
788.860,-29.176,-3.068,-0.080,-0.419,-0.575
788.872,-6.997,-3.401,-0.026,-0.340,-0.560
788.883,-10.028,-3.423,0.105,-0.210,-0.496
788.895,-31.274,-3.746,0.250,-0.061,-0.388
788.907,-24.190,-3.436,0.467,0.106,-0.277
788.917,-39.629,-4.873,0.559,0.248,-0.164
788.929,3.758,-4.202,0.820,0.476,-0.006
788.940,19.184,-4.685,0.989,0.679,0.171
788.952,-1.414,-4.936,1.044,0.743,0.316
788.964,-6.094,-5.143,1.159,0.853,0.435
788.975,3.692,-5.422,1.195,0.883,0.533
788.987,-15.262,-5.452,1.156,0.831,0.566
788.999,-30.819,-5.928,1.018,0.704,0.554
789.010,-31.949,-6.533,0.790,0.511,0.492
789.022,-25.489,-6.028,0.666,0.329,0.382
789.034,-6.652,-5.179,0.456,0.049,0.214
789.045,9.935,-4.625,0.256,-0.171,0.031
789.057,-19.942,-5.027,0.034,-0.379,-0.168
789.067,39.537,-2.894,-0.008,-0.541,-0.331
789.079,-10.744,-1.470,-0.096,-0.710,-0.500
789.089,26.694,0.827,-0.170,-0.866,-0.635
789.099,16.495,0.589,-0.278,-0.965,-0.756
789.109,6.930,0.517,-0.367,-1.043,-0.871
789.119,10.482,0.638,-0.398,-1.070,-0.978
789.129,30.449,0.750,-0.428,-1.104,-1.056
789.140,36.638,1.303,-0.452,-1.139,-1.122
789.150,-14.119,-1.010,-0.582,-1.103,-1.169
789.160,-23.869,-3.039,-0.614,-1.017,-1.193
789.170,-34.960,-3.245,-0.638,-1.005,-1.196
789.181,-25.408,-3.845,-0.626,-0.966,-1.198
789.191,-36.967,-4.089,-0.579,-0.922,-1.184
789.201,-6.531,-3.780,-0.495,-0.877,-1.161
789.212,20.125,-3.314,-0.334,-0.756,-1.106
789.222,-14.918,-3.877,-0.177,-0.570,-1.013
789.232,-30.750,-6.078,-0.053,-0.340,-0.882
789.243,-30.476,-5.690,0.094,-0.199,-0.745
789.253,-8.625,-5.072,0.258,-0.067,-0.608
789.263,-11.991,-5.206,0.345,0.018,-0.467
789.273,-18.071,-5.107,0.442,0.095,-0.344
789.283,-7.033,-4.657,0.506,0.113,-0.248
789.294,31.002,-3.444,0.616,0.144,-0.169
789.304,7.584,-3.672,0.561,0.087,-0.113
789.314,-20.046,-4.326,0.477,0.048,-0.097
789.324,14.650,-3.360,0.488,0.002,-0.106
789.335,22.639,-3.059,0.451,-0.062,-0.123
789.345,-19.196,-4.156,0.302,-0.175,-0.167
789.355,-11.692,-4.088,0.191,-0.276,-0.246
789.365,-4.777,-3.884,0.152,-0.336,-0.323
789.376,-20.565,-4.049,0.125,-0.351,-0.387
789.386,-6.681,-3.785,0.165,-0.332,-0.423
789.396,7.019,-3.413,0.201,-0.330,-0.434
789.406,-20.814,-3.656,0.261,-0.255,-0.419
789.416,-32.623,-4.863,0.288,-0.149,-0.382
789.427,-25.154,-4.538,0.405,-0.031,-0.317
789.437,-6.167,-4.063,0.509,0.041,-0.246
789.447,21.143,-2.376,0.616,0.078,-0.176
789.457,49.584,-1.023,0.712,0.110,-0.116
789.468,40.116,-1.142,0.766,0.171,-0.053
789.478,-5.703,-3.093,0.663,0.169,-0.013
789.488,-39.489,-3.533,0.568,0.136,-0.004
789.498,3.329,-3.097,0.445,-0.000,-0.022
789.509,1.643,-2.783,0.379,-0.084,-0.073
789.519,-20.389,-3.117,0.295,-0.167,-0.131
789.529,-34.851,-3.495,0.174,-0.250,-0.185
789.539,-26.166,-3.661,0.030,-0.380,-0.265
789.550,-31.817,-3.781,-0.073,-0.484,-0.346
789.560,-3.540,-3.234,-0.179,-0.631,-0.447
789.570,27.926,-1.970,-0.213,-0.755,-0.557
789.581,18.857,-2.339,-0.304,-0.862,-0.655
789.591,2.209,-2.730,-0.444,-0.999,-0.777
789.601,-16.321,-3.612,-0.626,-1.139,-0.904
789.611,-11.595,-3.657,-0.727,-1.243,-1.034
789.622,-7.004,-3.572,-0.756,-1.290,-1.149
789.632,22.081,-2.659,-0.762,-1.357,-1.240
789.642,31.718,-2.246,-0.746,-1.373,-1.302
789.652,22.073,-2.234,-0.794,-1.429,-1.366
789.663,-33.356,-4.190,-0.868,-1.405,-1.411
789.673,-36.700,-5.423,-0.816,-1.317,-1.422
789.683,-22.816,-5.136,-0.731,-1.233,-1.403
789.694,-5.441,-4.288,-0.601,-1.142,-1.354
789.704,-3.695,-3.863,-0.369,-0.929,-1.249
789.714,-8.592,-3.805,-0.198,-0.762,-1.112
789.724,11.597,-2.755,0.090,-0.528,-0.952
789.735,25.041,-2.164,0.340,-0.306,-0.771
789.745,3.632,-2.549,0.647,0.028,-0.540
789.755,-27.498,-4.065,0.860,0.327,-0.300
789.765,-34.016,-3.826,1.188,0.632,-0.047
789.775,22.086,-2.161,1.600,0.953,0.235
789.787,22.183,-0.935,1.940,1.228,0.547
789.798,15.448,0.292,2.219,1.459,0.843
789.809,1.565,1.512,2.374,1.580,1.123
789.821,-19.640,0.844,2.357,1.646,1.352
789.832,-13.583,1.591,2.310,1.623,1.508
789.844,-10.530,1.543,2.116,1.483,1.598
789.855,-22.469,0.667,1.871,1.291,1.600
789.867,-29.080,-0.283,1.595,1.055,1.520
789.878,8.466,-0.929,1.478,0.970,1.418
789.890,9.520,-0.967,1.467,0.957,1.330
789.902,-6.080,-0.967,1.694,1.188,1.315
789.913,-12.074,-0.939,2.132,1.646,1.428
789.925,-8.897,-0.640,2.905,2.416,1.718
789.936,-5.088,-0.779,4.077,3.597,2.252
789.948,-11.237,0.041,5.833,5.285,3.113
789.959,1.280,0.814,7.883,7.311,4.296
789.971,-19.629,0.967,10.275,9.694,5.831
789.983,15.392,1.074,12.922,12.370,7.709
789.994,12.958,0.721,15.709,15.200,9.867
790.006,-13.165,0.867,18.651,18.145,12.268
790.017,-14.486,0.535,21.344,20.873,14.813
790.029,-20.057,-0.204,23.794,23.367,17.363
790.041,-44.050,-1.528,25.843,25.461,19.810
790.052,-5.755,-2.282,27.320,27.002,22.023
790.064,3.410,-1.818,28.154,27.810,23.869
790.075,-22.927,-2.258,28.404,28.085,25.278
790.087,-28.539,-1.363,28.067,27.728,26.232
790.099,-25.943,-1.132,27.157,26.839,26.646
790.110,16.655,-0.849,25.833,25.523,26.553
790.122,-9.125,-1.195,24.229,23.934,26.012
790.133,16.318,-0.808,22.434,22.122,25.085
790.145,-3.044,-0.481,20.602,20.268,23.868
790.157,-23.194,-0.425,18.755,18.372,22.450
790.168,-20.747,-1.206,17.009,16.663,20.917
790.180,-19.009,-1.534,15.502,15.178,19.368
790.192,-30.841,-1.894,14.117,13.846,17.839
790.203,-16.571,-2.268,13.016,12.758,16.430
790.215,21.360,-1.694,12.178,11.934,15.192
790.226,32.145,-0.511,11.622,11.327,14.122
790.238,20.233,0.607,11.258,10.918,13.257
790.250,28.293,1.593,11.059,10.663,12.586
790.261,4.365,2.177,10.784,10.370,12.045
790.273,-18.057,2.195,10.380,9.971,11.565
790.284,-15.365,2.247,9.783,9.394,11.083
790.296,-12.061,1.730,8.938,8.582,10.529
790.307,-37.116,0.904,7.752,7.448,9.821
790.318,-27.234,1.114,6.284,5.984,8.959
790.328,10.375,1.851,4.684,4.363,7.882
790.338,-28.891,1.172,2.845,2.552,6.602
790.348,-29.368,0.340,0.850,0.596,5.113
790.359,12.264,1.239,-1.045,-1.338,3.451
790.369,3.091,1.193,-2.801,-3.083,1.783
790.379,-25.231,-0.544,-4.488,-4.674,0.109
790.389,-1.658,0.414,-5.868,-6.115,-1.534
790.399,39.475,1.314,-6.948,-7.264,-3.026
790.410,3.313,1.357,-7.792,-8.125,-4.353
790.422,18.872,1.863,-8.162,-8.526,-5.572
790.432,31.787,2.985,-8.143,-8.582,-6.295
790.442,-19.275,1.355,-7.945,-8.303,-6.739
790.452,-17.146,1.022,-7.372,-7.706,-6.887
790.462,7.165,0.922,-6.529,-6.851,-6.751
790.473,-18.161,0.376,-5.491,-5.783,-6.351
790.483,-19.384,-0.259,-4.332,-4.603,-5.725
790.494,-20.651,-0.213,-2.907,-3.232,-4.850
790.505,-17.238,0.185,-1.338,-1.739,-3.767
790.517,-21.808,0.088,0.192,-0.210,-2.505
790.528,-22.458,-0.286,1.646,1.259,-1.177
790.540,-28.618,-0.621,2.956,2.575,0.154
790.552,-18.679,-1.377,3.903,3.560,1.399
790.563,-0.564,-1.730,4.513,4.192,2.486
790.575,-15.828,-1.612,4.746,4.385,3.330
790.586,-8.562,-1.558,4.616,4.243,3.905
790.598,-40.393,-1.100,4.052,3.671,4.166
790.610,-46.447,-0.883,3.201,2.828,4.109
790.621,-48.581,-0.888,2.012,1.653,3.739
790.633,-39.204,-0.984,0.627,0.278,3.074
790.644,-50.681,-1.479,-0.867,-1.206,2.155
790.656,-34.754,-2.051,-2.481,-2.822,1.007
790.667,-25.416,-2.394,-4.095,-4.429,-0.298
790.679,-21.581,-2.317,-5.470,-5.809,-1.659
790.690,24.693,-1.828,-6.653,-7.001,-2.981
790.702,39.782,-1.793,-7.524,-7.880,-4.218
790.713,-25.400,-2.378,-8.091,-8.390,-5.253
790.725,-14.656,-1.579,-8.305,-8.658,-6.058
790.736,22.825,-1.037,-8.034,-8.434,-6.573
790.747,-18.849,-1.158,-7.549,-7.922,-6.819
790.759,-0.386,-0.234,-6.753,-7.203,-6.765
790.771,37.238,-0.445,-5.628,-6.084,-6.415
790.782,-38.667,-1.538,-4.412,-4.790,-5.801
790.793,-23.800,-1.003,-3.023,-3.456,-4.985
790.804,-5.019,-1.591,-1.725,-2.103,-4.009
790.815,-4.351,-2.163,-0.436,-0.770,-2.922
790.826,-42.925,-2.686,0.709,0.398,-1.813
790.837,-10.370,-2.293,1.818,1.487,-0.706
790.848,2.274,-2.060,2.806,2.461,0.376
790.859,-21.733,-2.080,3.543,3.202,1.380
790.869,-7.503,-2.811,4.027,3.736,2.218
790.879,-2.315,-2.782,4.371,4.076,2.890
790.891,-36.131,-3.294,4.467,4.224,3.468
790.902,20.475,-3.185,4.324,4.074,3.810
790.914,-7.855,-3.014,3.949,3.690,3.905
790.926,34.234,-2.063,3.448,3.126,3.777
790.937,2.683,-1.287,2.841,2.460,3.469
790.949,22.889,-0.268,2.040,1.611,2.980
790.961,3.939,-0.952,1.253,0.858,2.376
790.972,-13.297,-0.570,0.494,0.091,1.729
790.983,-15.218,-0.142,-0.171,-0.601,1.093
790.995,-17.620,0.408,-0.752,-1.215,0.400
791.005,18.705,0.746,-1.159,-1.641,-0.143
791.015,17.776,1.683,-1.488,-2.025,-0.630
791.026,3.396,1.306,-1.837,-2.346,-1.077
791.036,2.233,0.939,-2.047,-2.534,-1.460
791.046,21.271,1.219,-2.123,-2.623,-1.761
791.056,24.573,1.090,-2.222,-2.712,-2.006
791.067,0.952,0.480,-2.297,-2.733,-2.204
791.077,-17.293,-0.482,-2.226,-2.607,-2.311
791.087,-8.893,-0.492,-2.064,-2.466,-2.347
791.097,7.453,0.018,-1.843,-2.274,-2.314
791.107,-5.879,-0.182,-1.616,-2.036,-2.206
791.118,-23.477,-1.287,-1.400,-1.756,-2.049
791.128,-23.916,-1.485,-0.980,-1.341,-1.829
791.138,-8.924,-1.102,-0.465,-0.863,-1.536
791.148,14.826,-0.325,0.036,-0.407,-1.187
791.158,4.257,-0.289,0.494,0.049,-0.803
791.169,-15.480,-0.826,0.985,0.575,-0.378
791.179,-31.793,-1.318,1.416,1.030,0.057
791.189,-31.292,-1.401,1.898,1.503,0.499
791.200,-18.703,-0.748,2.343,1.934,0.953
791.210,15.613,0.439,2.760,2.311,1.385
791.221,19.612,0.711,3.168,2.700,1.865
791.233,17.023,1.194,3.514,3.031,2.311
791.243,5.052,1.071,3.632,3.163,2.629
791.253,6.004,1.466,3.625,3.138,2.866
791.264,3.117,1.412,3.457,2.983,2.993
791.274,-19.282,-0.335,3.083,2.694,2.998
791.284,-7.332,-0.106,2.848,2.442,2.923
791.294,33.271,0.683,2.391,1.930,2.742
791.305,-15.760,-0.026,1.825,1.400,2.447
791.315,-39.162,-0.347,1.040,0.619,2.022
791.325,-16.995,0.092,0.388,-0.076,1.504
791.335,-4.794,0.625,-0.366,-0.851,0.919
791.346,29.322,1.336,-1.095,-1.605,0.273
791.356,39.453,2.143,-1.683,-2.237,-0.389
791.366,-0.552,0.958,-2.341,-2.845,-1.040
791.376,22.070,1.182,-2.965,-3.448,-1.676
791.386,8.745,1.242,-3.543,-4.015,-2.298
791.396,16.246,1.666,-3.917,-4.412,-2.868
791.407,23.278,2.330,-4.117,-4.638,-3.350
791.417,-5.521,1.693,-4.212,-4.686,-3.717
791.427,14.174,1.781,-4.111,-4.587,-3.960
791.437,-18.158,0.913,-3.879,-4.279,-4.053
791.447,-2.699,0.993,-3.416,-3.821,-3.995
791.458,-20.586,0.415,-2.950,-3.298,-3.800
791.468,-11.881,0.768,-2.278,-2.621,-3.472
791.478,1.129,0.931,-1.443,-1.793,-3.001
791.488,-10.586,0.821,-0.589,-0.913,-2.403
791.499,21.103,1.340,0.349,0.012,-1.700
791.509,31.854,2.579,1.323,0.917,-0.915
791.519,3.917,2.077,2.164,1.780,-0.097
791.529,5.037,2.259,2.947,2.565,0.716
791.539,5.711,2.327,3.657,3.281,1.511
791.550,-20.378,1.900,4.158,3.821,2.241
791.560,-26.816,1.556,4.613,4.310,2.902
791.570,5.966,2.284,4.878,4.572,3.468
791.580,8.604,2.325,4.966,4.682,3.913
791.591,-3.388,1.262,4.818,4.597,4.201
791.601,-35.092,0.121,4.459,4.326,4.324
791.611,-2.627,0.198,4.056,3.926,4.288
791.621,17.289,0.750,3.493,3.335,4.099
791.632,9.773,0.510,2.706,2.594,3.748
791.642,4.819,0.217,1.841,1.766,3.248
791.652,3.397,0.359,0.926,0.855,2.626
791.662,28.585,0.992,0.002,-0.097,1.902
791.673,13.214,1.141,-0.903,-1.003,1.116
791.683,-7.041,0.609,-1.806,-1.868,0.294
791.693,21.390,1.394,-2.580,-2.685,-0.534
791.703,7.046,1.087,-3.321,-3.408,-1.341
791.714,-11.892,0.552,-3.970,-4.025,-2.100
791.724,-19.015,0.382,-4.381,-4.436,-2.772
791.734,-10.238,0.590,-4.693,-4.783,-3.364
791.744,50.310,1.565,-4.727,-4.926,-3.820
791.754,21.100,2.380,-4.656,-4.940,-4.157
791.765,27.800,2.440,-4.484,-4.788,-4.342
791.775,-11.543,1.709,-4.175,-4.445,-4.388
791.785,-1.116,1.488,-3.587,-3.879,-4.262
791.795,19.550,1.985,-2.803,-3.155,-3.968
791.806,31.331,2.881,-1.952,-2.360,-3.515
791.816,43.388,4.569,-1.019,-1.509,-2.919
791.826,-16.476,1.704,-0.276,-0.637,-2.251
791.837,-29.162,0.617,0.632,0.296,-1.511
791.847,4.536,0.745,1.533,1.188,-0.717
791.857,-4.986,-0.084,2.324,2.027,0.081
791.867,-46.884,-1.247,3.073,2.809,0.865
791.877,12.976,-0.041,3.818,3.445,1.619
791.888,49.135,1.162,4.372,3.945,2.328
791.898,11.523,0.861,4.697,4.300,2.941
791.908,-32.725,-0.594,4.793,4.493,3.432
791.918,-9.520,-0.356,4.780,4.466,3.780
791.929,-12.342,-0.686,4.584,4.283,3.980
791.939,7.118,-0.179,4.235,3.909,4.021
791.949,6.620,-0.074,3.690,3.364,3.900
791.959,-28.986,-1.983,2.979,2.714,3.610
791.970,-19.467,-1.446,2.309,1.969,3.186
791.980,29.823,-0.416,1.632,1.207,2.668
791.990,27.901,0.147,0.864,0.378,2.062
792.000,-9.477,-0.214,0.049,-0.446,1.401
792.011,-22.746,-1.609,-0.975,-1.378,0.649
792.021,-20.545,-0.891,-1.814,-2.240,-0.133
792.031,27.626,0.233,-2.689,-3.160,-0.956
792.041,5.572,0.504,-3.538,-4.023,-1.786
792.052,5.102,0.714,-4.172,-4.664,-2.569
792.062,10.526,0.882,-4.745,-5.226,-3.331
792.074,-10.326,0.502,-5.153,-5.606,-4.026
792.085,7.183,1.141,-5.264,-5.764,-4.550
792.096,4.075,1.583,-5.196,-5.720,-4.907
792.107,-25.484,1.107,-4.949,-5.460,-5.090
792.118,-14.466,1.375,-4.422,-4.963,-5.086
792.128,-36.818,0.991,-3.772,-4.286,-4.888
792.139,-28.914,0.591,-2.934,-3.425,-4.510
792.149,16.397,1.761,-1.925,-2.486,-3.959
792.159,14.253,2.134,-0.986,-1.527,-3.286
792.169,27.418,3.288,0.126,-0.468,-2.495
792.180,-17.426,2.193,1.140,0.605,-1.621
792.190,17.998,2.738,2.176,1.632,-0.699
792.200,43.111,3.546,3.285,2.692,0.269
792.211,4.457,2.247,4.122,3.595,1.231
792.221,-33.080,0.611,4.902,4.440,2.139
792.231,11.272,1.117,5.564,5.044,2.976
792.241,-4.145,0.528,5.836,5.344,3.678
792.252,-23.229,-0.117,5.931,5.472,4.192
792.262,1.680,-0.059,5.759,5.296,4.528
792.273,18.329,1.050,5.281,4.785,4.642
792.284,31.220,1.520,4.750,4.211,4.498
792.294,16.963,1.876,3.946,3.422,4.119
792.306,4.723,1.767,3.085,2.576,3.547
792.318,7.586,1.815,1.924,1.423,2.795
792.329,4.477,1.411,0.676,0.199,1.884
792.341,-16.892,1.026,-0.596,-1.046,0.860
792.353,-19.857,1.095,-1.823,-2.272,-0.247
792.364,-0.812,1.497,-2.982,-3.448,-1.406
792.376,10.694,1.884,-4.003,-4.452,-2.528
792.388,31.644,2.399,-4.719,-5.183,-3.549
792.400,48.172,3.527,-5.217,-5.758,-4.406
792.411,18.053,4.117,-5.331,-5.914,-5.034
792.423,-12.296,4.379,-5.347,-5.949,-5.446
792.434,-27.779,4.599,-5.089,-5.707,-5.652
792.446,-16.677,4.897,-4.653,-5.305,-5.652
792.458,3.932,5.080,-3.889,-4.587,-5.406
792.470,6.697,5.146,-3.033,-3.723,-4.936
792.482,31.590,4.983,-2.209,-2.854,-4.318
792.492,29.225,4.662,-1.433,-2.047,-3.691
792.503,9.647,3.726,-0.605,-1.172,-2.974
792.514,0.077,3.264,0.276,-0.264,-2.213
792.525,16.937,3.649,1.117,0.569,-1.417
792.536,21.732,3.549,1.994,1.458,-0.584
792.547,-8.944,2.390,2.763,2.285,0.245
792.558,-26.115,1.114,3.381,2.966,1.040
792.569,-27.018,0.907,4.039,3.626,1.779
792.580,6.388,1.392,4.561,4.100,2.453
792.591,-20.189,1.320,4.844,4.423,3.027
792.602,-28.669,1.168,5.093,4.669,3.514
792.613,-21.356,1.090,5.231,4.782,3.905
792.624,-16.372,1.176,5.144,4.706,4.157
792.635,-15.030,1.235,4.876,4.462,4.263
792.646,-17.206,1.254,4.444,4.034,4.229
792.657,-17.618,1.428,3.874,3.452,4.034
792.668,-1.223,1.823,3.270,2.820,3.721
