R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry
175,25,1900,200,25,2100,500,100,0,0,0,0,7,75,10,10.0,32.0,0.000010,0.000300,20,0,0,0,0,10,75,0,0
sysTime,ARawX,ARawY,ARawZ,aPT1R,aPT2R,aKFRawR,aKFPT10R,aKFPT11R
350.258,-1.695,0.459,5.413,-0.004,0.551,-4.597,-3.555,-3.826
350.269,-5.295,6.387,9.063,0.483,0.432,-4.326,-3.312,-3.659
350.281,0.366,10.001,8.315,1.588,0.485,-3.975,-2.969,-3.439
350.293,-8.291,7.113,10.140,1.629,0.536,-3.640,-2.638,-3.177
350.303,-2.716,9.592,6.483,3.631,0.807,-3.268,-2.316,-2.907
350.314,-7.142,8.313,12.145,3.662,1.083,-2.915,-1.964,-2.605
350.325,-4.634,0.050,4.407,2.487,1.300,-2.620,-1.615,-2.280
350.336,-6.473,1.013,11.096,1.902,1.345,-2.174,-1.165,-1.942
350.346,-0.754,-7.422,4.752,-0.685,1.243,-1.818,-0.719,-1.574
350.357,0.431,-7.953,10.457,-3.049,0.822,-1.438,-0.286,-1.201
350.367,-4.074,-7.465,5.822,-4.223,0.285,-1.064,0.118,-0.810
350.378,-6.890,-5.137,10.916,-4.109,-0.208,-0.662,0.514,-0.413
350.390,-4.957,-3.836,7.978,-4.691,-0.748,-0.380,0.810,-0.033
350.400,3.851,-6.617,9.817,-5.516,-1.242,0.060,1.262,0.345
350.411,8.377,5.187,10.442,-4.631,-1.751,0.353,1.524,0.713
350.422,1.020,3.657,9.393,-3.657,-2.074,0.667,1.811,1.062
350.433,-2.902,-2.342,12.052,-2.641,-2.139,0.908,2.023,1.371
350.444,-3.125,1.975,10.744,-1.902,-2.141,1.080,2.173,1.648
350.455,-0.840,-0.704,9.408,-1.605,-2.095,1.124,2.209,1.852
350.466,9.484,-4.555,10.536,-1.522,-1.989,1.208,2.285,2.013
350.477,6.631,3.204,13.194,-1.319,-1.936,1.357,2.423,2.172
350.489,-8.665,1.372,8.991,-0.452,-1.777,1.408,2.453,2.296
350.500,-9.189,-5.776,12.418,-0.498,-1.573,1.266,2.313,2.350
350.511,0.136,0.567,13.539,-0.454,-1.444,1.178,2.218,2.349
350.522,4.727,-0.114,11.484,-1.102,-1.414,1.009,2.084,2.321
350.533,4.928,3.111,10.148,-0.975,-1.410,0.904,1.983,2.256
350.544,-1.142,7.379,11.268,-0.494,-1.376,0.737,1.792,2.162
350.555,2.205,-1.666,12.109,-1.206,-1.356,0.589,1.658,2.048
350.566,-7.429,3.865,9.975,-0.449,-1.301,0.462,1.511,1.941
350.577,2.938,5.108,13.977,-0.273,-1.226,0.368,1.426,1.834
350.588,-1.085,-3.398,11.010,-0.222,-1.083,0.207,1.276,1.712
350.599,0.459,4.095,15.012,0.415,-0.928,0.082,1.148,1.601
350.610,-0.194,-0.739,12.662,0.703,-0.747,-0.142,0.931,1.453
350.621,0.854,1.975,16.154,1.229,-0.521,-0.397,0.675,1.294
350.632,-0.273,1.544,11.383,1.477,-0.302,-0.714,0.359,1.081
350.642,2.234,0.409,18.863,1.738,-0.050,-1.048,0.019,0.846
350.653,-1.746,2.356,8.581,2.197,0.191,-1.537,-0.486,0.530
350.664,-1.171,3.456,17.649,2.024,0.436,-1.989,-0.937,0.178
350.676,0.948,-8.686,12.878,1.042,0.586,-2.654,-1.579,-0.262
350.687,6.100,2.859,13.050,1.326,0.648,-3.263,-2.199,-0.752
350.698,-9.743,0.237,13.920,1.695,0.806,-3.989,-2.930,-1.308
350.709,-0.344,0.682,13.273,0.919,0.821,-4.755,-3.666,-1.923
350.720,8.083,-6.452,9.566,0.432,0.829,-5.417,-4.308,-2.559
350.731,-1.063,4.404,17.088,1.108,0.805,-6.125,-5.035,-3.216
350.742,0.869,0.783,14.308,1.441,0.893,-6.803,-5.719,-3.884
350.753,-4.311,1.760,15.551,1.272,0.926,-7.581,-6.481,-4.569
350.764,-1.810,-3.420,9.745,1.187,0.986,-8.246,-7.138,-5.272
350.775,2.026,5.992,12.159,1.391,0.993,-8.753,-7.659,-5.925
350.786,-4.217,-0.653,14.401,1.628,1.087,-9.358,-8.273,-6.563
350.797,1.839,-3.161,14.602,0.802,1.083,-9.669,-8.567,-7.123
350.808,4.792,-0.977,15.105,0.546,1.020,-9.922,-8.815,-7.589
350.819,-1.250,-2.593,12.684,1.078,1.027,-10.185,-9.092,-8.003
350.830,-0.014,7.544,12.181,1.916,1.074,-10.245,-9.179,-8.308
350.841,-7.989,7.558,15.400,2.576,1.207,-10.288,-9.239,-8.554
350.852,-8.399,-1.372,12.605,2.134,1.348,-10.241,-9.183,-8.699
350.863,2.859,-0.222,13.381,0.889,1.321,-10.089,-8.990,-8.768
350.874,3.039,-9.376,11.405,-0.137,1.223,-9.950,-8.823,-8.766
350.885,8.657,-5.403,9.803,-0.253,1.065,-9.704,-8.565,-8.697
350.896,9.153,2.802,13.661,0.156,0.933,-9.403,-8.277,-8.559
350.907,-2.098,1.997,16.442,0.189,0.853,-9.271,-8.141,-8.406
350.917,3.175,-2.406,13.956,-0.023,0.765,-9.079,-7.948,-8.248
350.928,-1.918,2.414,12.246,0.305,0.674,-8.755,-7.639,-8.043
350.939,-2.421,7.278,13.596,1.414,0.694,-8.471,-7.388,-7.813
350.951,-14.442,4.325,13.467,1.849,0.810,-8.244,-7.174,-7.578
350.962,-3.046,3.405,13.007,1.447,0.868,-7.992,-6.898,-7.334
350.973,-1.602,-3.779,9.479,0.754,0.881,-7.647,-6.527,-7.066
350.984,5.697,1.070,9.659,1.025,0.895,-7.274,-6.157,-6.764
350.995,2.428,-1.214,13.410,0.575,0.879,-6.919,-5.796,-6.445
351.006,-2.435,-4.375,10.061,0.302,0.837,-6.554,-5.431,-6.113
351.017,-0.230,5.963,10.299,1.234,0.822,-6.190,-5.102,-5.777
351.028,-4.742,0.934,12.914,1.129,0.873,-5.870,-4.780,-5.453
351.039,4.619,-7.141,8.833,0.437,0.859,-5.466,-4.355,-5.105
351.050,8.966,2.572,10.478,0.680,0.802,-5.047,-3.940,-4.737
351.061,-4.203,5.791,13.719,1.569,0.841,-4.654,-3.565,-4.360
351.072,-8.758,-1.508,8.042,1.315,0.915,-4.252,-3.160,-3.978
351.083,-5.748,-0.890,7.324,1.288,0.964,-3.872,-2.779,-3.598
351.094,0.696,-2.507,12.763,1.042,1.003,-3.451,-2.356,-3.208
351.105,11.043,-8.571,10.938,0.205,0.969,-3.070,-1.962,-2.824
351.116,7.874,-1.968,9.975,0.205,0.881,-2.677,-1.564,-2.443
351.127,-5.654,5.496,12.260,0.594,0.818,-2.336,-1.232,-2.061
351.139,-2.349,2.443,8.014,-0.218,0.710,-2.027,-0.893,-1.690
351.150,3.369,5.302,5.987,-0.138,0.572,-1.686,-0.569,-1.338
351.161,2.399,5.194,11.822,0.154,0.506,-1.361,-0.258,-0.999
351.172,11.266,-2.665,9.982,-0.190,0.444,-1.156,-0.050,-0.698
351.182,7.465,4.124,10.687,0.446,0.393,-1.021,0.070,-0.450
351.193,0.847,5.015,13.489,0.725,0.409,-0.925,0.170,-0.242
351.204,4.943,-2.227,7.223,0.186,0.380,-0.908,0.221,-0.091
351.215,1.846,3.420,9.630,-0.152,0.294,-0.901,0.220,0.030
351.225,6.638,-10.892,10.234,-1.449,0.160,-0.955,0.173,0.096
351.236,8.011,-10.317,9.408,-3.860,-0.216,-1.071,0.118,0.119
351.246,-8.176,-3.463,14.322,-3.850,-0.607,-1.305,-0.129,0.060
351.257,-4.785,-5.776,9.587,-4.233,-0.990,-1.562,-0.393,-0.052
351.267,-3.262,-0.114,8.926,-3.397,-1.283,-1.847,-0.718,-0.230
351.278,-0.366,0.639,11.599,-2.802,-1.463,-2.214,-1.103,-0.449
351.288,8.981,-4.512,7.015,-3.203,-1.650,-2.482,-1.358,-0.699
351.298,-13.658,5.539,11.484,-1.794,-1.723,-2.832,-1.734,-0.970
351.308,-4.605,-1.487,8.459,-1.531,-1.698,-3.476,-2.384,-1.323
351.319,3.448,1.810,7.403,-0.838,-1.635,-3.980,-2.914,-1.784
351.330,3.276,9.096,10.349,1.563,-1.365,-4.465,-3.450,-2.248
351.341,2.543,7.882,11.779,2.254,-1.016,-4.880,-3.873,-2.711
351.352,2.838,2.601,7.065,1.973,-0.698,-5.355,-4.338,-3.156
351.362,-4.663,3.341,8.359,1.959,-0.425,-5.702,-4.701,-3.586
351.373,0.711,-1.429,13.884,1.507,-0.199,-6.045,-5.039,-3.987
351.384,8.363,0.043,9.961,1.232,-0.048,-6.540,-5.531,-4.421
351.395,4.641,9.484,7.374,2.788,0.184,-6.901,-5.951,-4.845
351.406,-3.319,6.337,9.925,3.313,0.501,-7.392,-6.462,-5.308
351.417,3.154,-7.587,9.400,0.974,0.620,-7.692,-6.722,-5.732
351.428,4.354,-0.747,10.255,0.479,0.585,-7.944,-6.958,-6.104
351.439,-5.137,10.375,11.304,2.146,0.666,-8.167,-7.212,-6.443
351.450,4.655,2.723,8.244,1.580,0.752,-8.311,-7.329,-6.722
351.461,11.215,0.567,7.568,1.016,0.760,-8.426,-7.435,-6.960
351.472,-3.614,5.697,10.881,1.748,0.820,-8.456,-7.482,-7.147
351.484,-3.585,-3.391,9.594,0.747,0.849,-8.476,-7.476,-7.296
351.495,4.756,-3.721,9.508,-0.231,0.738,-8.367,-7.337,-7.356
351.506,-2.665,3.369,9.990,1.121,0.731,-8.263,-7.263,-7.368
351.518,-12.961,8.385,11.398,3.525,0.985,-8.139,-7.181,-7.337
351.529,-11.668,-2.155,10.449,3.370,1.306,-7.892,-6.935,-7.245
351.541,-1.142,-11.697,9.788,1.999,1.506,-7.595,-6.610,-7.096
351.552,6.689,-11.064,10.564,1.377,1.556,-7.349,-6.339,-6.913
351.564,6.911,-3.808,11.312,1.695,1.604,-7.045,-6.036,-6.695
351.575,-0.251,7.946,11.728,2.589,1.645,-6.718,-5.733,-6.444
351.587,-7.343,13.292,11.743,3.726,1.778,-6.455,-5.494,-6.186
351.598,-7.486,5.819,10.342,3.745,2.002,-6.131,-5.172,-5.911
351.609,1.559,-3.362,9.285,3.085,2.179,-5.915,-4.933,-5.642
351.621,7.292,-4.569,9.228,3.162,2.319,-5.663,-4.677,-5.391
351.632,2.945,-0.021,13.280,3.983,2.509,-5.465,-4.486,-5.146
351.643,-5.539,2.227,14.408,4.248,2.720,-5.387,-4.412,-4.949
351.654,-6.639,-0.193,13.338,3.885,2.881,-5.270,-4.283,-4.771
351.665,-2.141,-1.199,9.752,3.363,2.943,-5.278,-4.266,-4.641
351.675,0.574,0.143,10.385,3.152,2.971,-5.306,-4.291,-4.557
351.685,0.941,-1.602,14.107,2.545,2.958,-5.447,-4.425,-4.527
351.695,3.254,-3.161,11.290,1.648,2.825,-5.667,-4.623,-4.574
351.706,-0.517,3.254,10.457,2.170,2.703,-5.853,-4.828,-4.674
351.716,-1.781,1.861,12.066,2.154,2.629,-6.127,-5.105,-4.822
351.726,10.087,-9.405,11.003,1.267,2.518,-6.392,-5.351,-5.007
351.737,9.232,-4.397,11.455,1.476,2.410,-6.605,-5.567,-5.214
351.747,-9.692,3.556,13.309,2.244,2.377,-6.733,-5.706,-5.411
351.758,0.028,-6.157,10.586,1.311,2.311,-6.836,-5.779,-5.575
351.768,6.193,-2.155,10.572,1.498,2.186,-6.829,-5.769,-5.696
351.778,-6.344,9.965,12.935,3.914,2.284,-6.723,-5.710,-5.756
351.789,-5.575,3.987,11.470,4.513,2.547,-6.582,-5.582,-5.758
351.799,8.837,-1.824,8.682,3.861,2.715,-6.397,-5.382,-5.693
351.810,2.952,7.221,10.708,4.210,2.849,-6.211,-5.208,-5.592
351.820,-7.206,-1.932,10.888,2.748,2.919,-6.069,-5.033,-5.475
351.830,3.736,-12.236,9.156,-0.247,2.673,-5.882,-4.778,-5.331
351.841,0.660,-2.320,10.780,-0.420,2.295,-5.654,-4.536,-5.167
351.851,-12.530,7.235,13.144,0.674,2.060,-5.388,-4.286,-4.968
351.861,-6.373,1.207,11.635,0.668,1.887,-4.935,-3.827,-4.711
351.872,9.333,-1.983,8.962,0.417,1.718,-4.508,-3.398,-4.395
351.882,5.381,4.864,12.052,1.200,1.616,-4.093,-3.009,-4.041
351.892,-6.423,0.416,12.382,0.592,1.541,-3.870,-2.765,-3.712
351.902,-1.437,-14.585,8.445,-0.982,1.342,-3.681,-2.530,-3.418
351.913,2.241,-5.058,9.501,-1.056,1.052,-3.373,-2.211,-3.130
351.923,-4.656,9.333,12.346,2.065,1.038,-2.883,-1.787,-2.808
351.933,-9.513,12.322,12.447,2.794,1.183,-2.510,-1.428,-2.444
351.944,-2.241,5.906,9.443,2.530,1.302,-2.173,-1.078,-2.086
351.954,8.988,-1.494,7.611,1.819,1.367,-1.744,-0.632,-1.703
351.965,12.257,-2.909,8.596,1.320,1.376,-1.380,-0.260,-1.317
351.975,-6.861,-1.365,13.755,1.221,1.367,-0.970,0.147,-0.936
351.985,-14.564,-0.028,12.468,1.120,1.343,-0.579,0.538,-0.546
351.996,-6.754,-0.819,10.076,0.919,1.306,-0.173,0.947,-0.146
352.006,4.555,-2.917,7.927,0.679,1.259,0.296,1.423,0.263
352.016,7.774,1.961,7.475,0.975,1.216,0.730,1.850,0.689
352.027,-1.983,5.539,11.922,1.797,1.259,1.067,2.160,1.094
352.037,-8.873,-1.724,11.721,1.027,1.254,1.504,2.624,1.505
352.047,-1.595,-6.667,7.245,-0.541,1.097,1.796,2.980,1.906
352.058,11.302,2.155,9.487,0.442,0.984,2.011,3.178,2.248
352.068,1.278,6.624,9.724,2.014,1.033,2.301,3.417,2.566
352.078,-7.278,2.191,11.714,1.617,1.099,2.516,3.644,2.861
352.089,-8.737,-8.866,8.172,0.346,1.072,2.520,3.690,3.092
352.099,12.300,3.657,8.093,1.257,1.038,2.586,3.729,3.262
352.110,0.172,3.492,10.428,2.064,1.134,2.711,3.827,3.408
352.120,-9.980,1.149,12.353,1.789,1.218,2.788,3.909,3.544
352.130,-4.418,-3.463,8.869,0.692,1.213,2.737,3.897,3.639
352.141,7.522,-1.386,3.595,0.152,1.105,2.675,3.853,3.687
352.151,5.252,-0.862,10.543,0.091,1.008,2.623,3.803,3.701
352.161,-6.976,4.648,11.031,0.720,0.927,2.542,3.710,3.689
352.172,-0.244,-0.028,8.064,0.487,0.920,2.397,3.584,3.644
352.182,-4.045,-7.350,5.621,-1.376,0.732,2.204,3.462,3.571
352.192,6.416,3.549,9.637,-0.484,0.572,2.144,3.389,3.490
352.202,-2.550,-0.531,9.997,-0.751,0.455,1.980,3.227,3.395
352.213,-3.650,-1.983,12.447,-1.297,0.274,1.836,3.087,3.280
352.225,-1.473,-1.436,11.700,-1.352,0.063,1.597,2.835,3.113
352.237,-0.028,-1.242,11.175,-1.379,-0.132,1.423,2.651,2.926
352.247,-0.984,-1.278,7.662,-1.330,-0.265,1.223,2.448,2.762
352.257,-5.015,1.437,8.351,-0.736,-0.357,1.028,2.230,2.585
352.267,1.896,5.769,7.087,-0.157,-0.373,0.801,1.968,2.385
352.278,0.431,-5.446,11.757,-1.065,-0.411,0.694,1.858,2.194
352.288,1.745,-0.603,8.050,-1.083,-0.516,0.575,1.719,2.025
352.298,-0.165,1.257,8.086,-0.545,-0.515,0.457,1.574,1.866
352.308,-6.351,3.118,8.811,-0.144,-0.519,0.333,1.438,1.712
352.318,5.992,2.716,9.939,0.141,-0.432,0.152,1.245,1.556
352.328,-1.358,-9.462,10.248,-1.047,-0.448,0.092,1.204,1.413
352.339,3.010,3.312,10.500,-0.815,-0.511,0.006,1.098,1.291
352.349,-7.228,4.246,7.266,0.462,-0.438,-0.112,0.937,1.165
352.359,-0.876,0.388,11.656,-0.230,-0.395,-0.289,0.771,1.037
352.369,1.702,-3.146,7.892,-0.711,-0.419,-0.422,0.654,0.904
352.379,-0.524,-5.352,11.628,-2.087,-0.570,-0.577,0.539,0.769
352.389,-0.912,1.020,11.355,-1.332,-0.694,-0.544,0.546,0.665
352.399,-4.117,3.276,11.577,-0.607,-0.721,-0.609,0.456,0.565
352.409,-6.883,6.869,11.455,-0.165,-0.729,-0.650,0.401,0.468
352.419,-8.119,8.083,11.355,1.045,-0.564,-0.734,0.277,0.367
352.429,-8.126,7.795,9.673,2.664,-0.268,-0.841,0.131,0.257
352.439,1.896,-4.993,12.792,2.210,0.135,-1.031,-0.045,0.138
352.450,12.444,-5.726,8.380,1.614,0.399,-1.136,-0.145,0.037
352.460,2.248,-6.337,14.186,0.888,0.525,-1.124,-0.127,-0.035
352.470,-0.891,6.725,10.076,1.044,0.524,-1.133,-0.149,-0.099
352.480,-10.353,5.352,12.914,1.009,0.530,-1.225,-0.239,-0.174
352.490,3.384,-5.367,10.442,1.033,0.660,-1.277,-0.290,-0.244
352.500,10.569,-3.937,12.016,0.988,0.731,-1.241,-0.261,-0.273
352.510,-6.229,2.234,11.462,0.978,0.730,-1.145,-0.167,-0.269
352.520,-1.156,7.810,12.835,1.685,0.769,-1.109,-0.148,-0.265
352.530,-11.546,-0.689,12.483,1.551,0.865,-1.143,-0.180,-0.263
352.540,8.521,-1.329,11.434,1.582,0.988,-1.080,-0.118,-0.240
352.551,2.687,-4.002,12.167,1.115,1.027,-1.005,-0.034,-0.196
352.561,3.053,3.944,12.267,1.301,1.041,-0.944,0.021,-0.150
352.571,-7.314,0.876,13.474,1.057,1.025,-0.875,0.097,-0.099
352.581,-5.087,2.263,10.687,1.302,1.065,-0.801,0.164,-0.043
352.591,-3.506,-0.991,11.613,1.043,1.067,-0.712,0.261,0.023
352.601,4.095,1.243,9.932,1.208,1.084,-0.652,0.312,0.089
352.611,5.259,-1.767,12.425,0.959,1.087,-0.645,0.326,0.139
352.621,2.248,-2.442,13.675,0.620,1.051,-0.604,0.366,0.182
352.631,1.875,-0.941,12.030,0.141,0.971,-0.502,0.479,0.237
352.641,-7.702,-2.608,13.970,-0.260,0.832,-0.491,0.492,0.288
352.651,-2.802,8.492,10.572,0.795,0.747,-0.545,0.400,0.303
352.661,-8.830,-0.215,11.326,0.306,0.706,-0.726,0.229,0.258
352.671,1.587,2.378,11.312,0.416,0.668,-0.860,0.091,0.182
352.681,7.386,-2.169,10.974,0.798,0.717,-0.993,-0.058,0.099
352.691,2.600,-4.476,12.238,0.953,0.752,-1.056,-0.123,0.023
352.702,4.519,-1.027,14.459,0.846,0.777,-1.149,-0.219,-0.056
352.712,-0.862,-2.773,11.850,0.310,0.751,-1.275,-0.327,-0.147
352.722,-5.367,-1.372,15.874,0.018,0.673,-1.461,-0.511,-0.265
352.732,-6.775,4.361,11.053,0.405,0.598,-1.704,-0.769,-0.421
352.742,-2.241,2.385,11.944,0.224,0.559,-1.860,-0.934,-0.600
352.752,-4.009,-3.635,11.268,-0.148,0.490,-2.105,-1.174,-0.785
352.762,5.022,6.473,9.077,1.205,0.502,-2.388,-1.501,-0.992
352.772,9.872,0.797,8.854,1.138,0.577,-2.621,-1.739,-1.218
352.782,0.007,-3.793,9.717,0.402,0.577,-2.785,-1.878,-1.427
352.792,10.490,6.466,9.609,1.134,0.602,-2.922,-2.036,-1.613
352.802,7.465,-1.056,8.617,1.215,0.672,-3.020,-2.132,-1.773
352.812,-1.393,-1.379,11.340,0.750,0.676,-3.103,-2.202,-1.899
352.823,4.936,5.396,12.662,1.508,0.741,-3.164,-2.281,-2.004
352.833,-6.703,-6.071,10.773,0.404,0.773,-3.199,-2.280,-2.095
352.843,-10.698,-7.314,9.020,-0.725,0.635,-3.149,-2.199,-2.132
352.853,4.921,4.699,6.555,0.582,0.570,-3.052,-2.156,-2.140
352.863,7.170,5.424,11.434,1.572,0.652,-2.991,-2.136,-2.121
352.873,-2.191,-6.660,5.995,0.557,0.694,-3.173,-2.276,-2.149
352.883,-6.222,-2.866,10.521,0.082,0.645,-3.078,-2.146,-2.167
352.894,-3.262,3.276,3.343,1.543,0.678,-2.874,-2.022,-2.123
352.904,-2.608,6.840,14.804,2.790,0.873,-2.768,-1.922,-2.067
352.914,-1.537,5.568,4.242,4.106,1.155,-2.602,-1.826,-1.983
352.925,-1.731,4.476,9.580,3.930,1.435,-2.540,-1.743,-1.895
352.935,-0.208,2.342,14.638,3.460,1.652,-2.424,-1.622,-1.798
352.945,-2.680,0.452,6.268,3.003,1.815,-2.382,-1.567,-1.708
352.956,-2.198,1.803,7.597,2.686,1.911,-2.329,-1.503,-1.629
352.966,-3.276,1.214,13.180,2.432,1.954,-2.296,-1.469,-1.562
352.976,-2.435,-1.350,10.550,1.982,1.980,-2.308,-1.465,-1.507
352.986,-1.056,-0.725,6.411,1.634,1.961,-2.336,-1.480,-1.475
352.997,0.251,-0.431,11.671,1.081,1.877,-2.417,-1.550,-1.468
353.007,-0.431,-0.991,11.369,0.930,1.767,-2.438,-1.570,-1.481
353.017,1.429,-2.457,6.850,0.367,1.643,-2.500,-1.604,-1.501
353.028,2.220,-0.553,8.581,-0.316,1.442,-2.556,-1.639,-1.525
353.040,-5.144,4.088,10.514,-0.029,1.174,-2.650,-1.758,-1.574
353.051,0.747,-2.342,8.344,0.459,1.093,-2.651,-1.790,-1.626
353.063,4.224,-4.332,11.103,0.338,1.062,-2.695,-1.829,-1.682
353.074,-1.164,5.043,7.927,0.608,0.943,-2.751,-1.881,-1.734
353.086,-2.407,-2.004,7.116,-0.078,0.833,-2.781,-1.907,-1.775
353.097,-0.208,-2.873,7.216,0.020,0.780,-2.784,-1.930,-1.799
353.107,1.092,-3.484,15.077,0.068,0.746,-2.748,-1.875,-1.804
353.117,-3.614,-0.136,6.383,0.873,0.745,-2.610,-1.778,-1.781
353.128,0.043,-0.589,7.396,1.452,0.822,-2.431,-1.631,-1.717
353.138,2.184,-1.961,14.337,1.072,0.885,-2.272,-1.450,-1.622
353.148,-3.132,-3.405,6.656,0.952,0.945,-2.087,-1.268,-1.501
353.159,-2.306,0.531,7.094,1.386,0.986,-1.832,-1.035,-1.349
353.169,3.118,-1.860,12.325,1.310,1.022,-1.557,-0.757,-1.161
353.180,-2.443,-5.151,8.854,0.715,1.056,-1.312,-0.495,-0.948
353.190,-4.778,-2.299,8.560,0.063,0.990,-1.028,-0.196,-0.717
353.202,4.777,-0.402,8.840,0.063,0.853,-0.667,0.162,-0.424
353.212,-2.881,0.589,8.984,0.014,0.748,-0.362,0.465,-0.157
353.224,2.011,3.154,10.263,0.101,0.615,0.020,0.840,0.176
353.235,-1.616,-3.326,7.698,-0.298,0.534,0.374,1.198,0.517
353.247,2.248,-1.724,10.895,-0.532,0.418,0.709,1.534,0.869
353.259,-4.462,5.252,7.245,-0.204,0.281,1.038,1.856,1.203
353.271,2.119,-0.387,9.350,0.176,0.228,1.399,2.207,1.543
353.282,-0.050,-7.443,8.524,-0.625,0.227,1.681,2.506,1.880
353.294,2.212,2.529,10.112,-1.141,0.042,1.934,2.761,2.179
353.306,-4.476,8.428,6.613,-0.340,-0.130,2.151,2.960,2.448
353.317,-0.855,0.222,9.113,-0.053,-0.194,2.297,3.102,2.679
353.329,-0.898,-11.560,7.547,0.164,-0.007,2.532,3.313,2.902
353.341,3.305,-4.971,10.442,-0.604,0.056,2.651,3.437,3.101
353.352,2.802,5.015,6.692,-2.289,-0.255,2.722,3.545,3.252
353.364,2.823,11.481,8.790,-2.138,-0.720,2.738,3.556,3.362
353.376,-4.160,4.555,7.180,-1.661,-0.961,2.749,3.550,3.433
353.387,-5.194,-1.458,8.703,0.038,-0.838,2.699,3.473,3.469
353.399,-5.245,-8.586,6.138,0.230,-0.601,2.667,3.416,3.475
353.411,1.027,-9.771,10.514,-0.132,-0.389,2.548,3.286,3.445
353.422,0.165,-5.079,7.360,-0.871,-0.315,2.392,3.168,3.369
353.434,8.298,3.779,8.811,-1.990,-0.559,2.232,3.024,3.265
353.446,3.700,4.541,8.215,-2.233,-0.849,1.933,2.718,3.101
353.457,5.115,8.528,9.077,-2.056,-1.141,1.706,2.488,2.892
353.469,-0.962,7.515,7.856,-0.939,-1.276,1.569,2.329,2.696
353.481,-0.172,2.270,9.573,-0.366,-1.223,1.223,1.959,2.477
353.492,-7.012,2.953,7.453,0.661,-1.035,0.843,1.539,2.199
353.504,-4.275,-3.024,8.653,1.001,-0.744,0.559,1.261,1.901
353.516,-6.854,-1.501,8.186,2.689,-0.285,0.305,0.964,1.620
353.527,-6.272,-5.654,7.611,2.753,0.222,0.210,0.868,1.391
353.540,2.866,-7.544,5.995,2.948,0.701,0.044,0.725,1.205
353.550,-2.866,0.574,6.447,3.445,1.003,-0.255,0.421,1.020
353.562,-2.931,1.652,9.199,4.328,1.425,-0.671,0.029,0.747
353.573,-3.434,2.414,11.965,5.244,1.945,-1.022,-0.322,0.446
353.585,-4.268,4.763,1.827,6.456,2.502,-1.303,-0.672,0.132
353.597,1.444,4.124,14.595,6.815,3.122,-1.582,-0.934,-0.172
353.608,6.179,3.786,4.292,7.350,3.653,-1.914,-1.308,-0.479
353.620,-2.450,11.532,8.301,8.515,4.275,-2.282,-1.716,-0.816
353.632,6.164,-0.114,7.015,6.594,4.718,-2.595,-1.972,-1.151
353.643,8.147,-1.250,5.901,5.560,4.871,-2.876,-2.223,-1.452
353.655,-2.486,3.032,14.509,5.072,4.919,-3.187,-2.511,-1.757
353.667,-4.361,-0.711,9.623,3.541,4.794,-3.591,-2.829,-2.065
353.678,3.994,-1.566,4.335,3.135,4.585,-3.902,-3.118,-2.384
353.690,4.885,1.372,8.251,2.987,4.365,-4.092,-3.305,-2.662
353.702,-2.586,-1.551,11.477,1.840,4.080,-4.188,-3.382,-2.879
353.713,-6.797,-5.108,9.249,0.474,3.669,-4.398,-3.578,-3.082
353.725,-3.506,-1.630,4.464,0.913,3.281,-4.410,-3.601,-3.243
353.737,0.984,4.555,4.867,2.862,3.121,-4.324,-3.593,-3.331
353.748,1.595,1.817,11.800,2.558,3.067,-4.270,-3.540,-3.370
353.760,0.351,-3.010,11.858,1.326,2.877,-4.156,-3.403,-3.371
353.771,1.688,-0.553,7.051,1.259,2.636,-4.008,-3.277,-3.317
353.783,0.948,3.880,4.313,2.037,2.502,-3.833,-3.158,-3.240
353.795,-2.550,1.286,7.669,1.322,2.365,-3.517,-2.853,-3.109
353.806,-3.894,-5.769,11.513,-0.731,2.053,-3.387,-2.695,-2.956
353.816,3.412,6.049,5.089,0.700,1.784,-3.085,-2.462,-2.799
353.826,-3.312,-2.363,10.148,1.009,1.744,-2.837,-2.231,-2.613
353.836,3.750,1.106,7.166,0.991,1.587,-2.616,-2.026,-2.419
353.847,-2.033,5.331,8.337,2.409,1.674,-2.387,-1.851,-2.219
353.857,1.149,-6.437,10.205,0.380,1.580,-2.296,-1.719,-2.037
353.867,8.363,3.319,7.511,0.871,1.481,-2.207,-1.644,-1.886
353.877,-11.194,4.713,10.212,1.503,1.434,-2.159,-1.605,-1.765
353.887,0.783,0.265,8.114,1.766,1.496,-2.021,-1.464,-1.635
353.897,2.981,-8.061,10.399,-0.851,1.294,-2.129,-1.516,-1.547
353.907,3.879,-6.401,9.709,-1.665,1.002,-2.035,-1.396,-1.481
353.918,5.015,3.578,11.836,0.030,0.799,-1.952,-1.367,-1.417
353.928,-4.835,6.401,13.460,0.992,0.754,-1.904,-1.337,-1.357
353.938,4.742,5.058,8.941,1.846,0.859,-1.862,-1.319,-1.301
353.948,6.329,2.917,9.350,1.397,0.933,-1.798,-1.235,-1.249
353.958,-2.931,3.412,12.591,1.504,0.971,-1.617,-1.053,-1.171
353.968,7.716,0.036,7.123,1.027,0.984,-1.450,-0.869,-1.062
353.978,1.077,2.270,10.248,1.065,0.979,-1.213,-0.629,-0.908
