R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry
175,25,1900,200,25,2100,500,150,0,0,0,0,7,75,10,10.0,32.0,0.005000,0.003000,10,250,1,250,1,50,500,0,0
sysTime,aRawR,aPT1R,aKFRawR,aKFPT10R,aKFPT11R
705.030,-37.778,-1.750,5.459,5.260,3.878
705.041,-6.744,-0.950,5.651,5.428,4.424
705.052,-4.857,-1.004,5.652,5.445,4.823
705.063,7.595,-1.021,5.490,5.265,5.068
705.074,8.147,-1.488,5.225,5.014,5.150
705.085,5.483,-2.140,4.836,4.666,5.099
705.096,-3.524,-2.980,4.420,4.322,4.947
705.106,-42.543,-5.141,4.073,4.085,4.737
705.117,-45.654,-5.138,4.075,4.047,4.552
705.128,-17.638,-4.508,4.353,4.259,4.454
705.139,-11.852,-4.853,4.971,4.883,4.532
705.150,-22.877,-5.408,5.981,5.915,4.853
705.161,-1.189,-4.381,7.569,7.413,5.498
705.172,6.843,-3.514,9.523,9.294,6.507
705.183,-6.772,-3.405,11.818,11.577,7.887
705.194,12.295,-2.765,14.471,14.184,9.635
705.205,28.713,-1.736,17.171,16.830,11.661
705.216,28.394,-0.840,19.890,19.503,13.908
705.227,26.534,-0.073,22.470,22.033,16.273
705.238,45.336,0.691,24.778,24.267,18.651
705.250,35.286,0.666,26.707,26.180,20.905
705.260,2.535,-0.140,28.166,27.710,22.969
705.272,-9.831,-0.474,29.103,28.668,24.737
705.283,3.335,-0.594,29.543,29.126,26.137
705.294,22.872,-0.669,29.637,29.212,27.167
705.305,11.911,-0.308,29.168,28.714,27.776
705.316,-19.524,-0.614,28.204,27.779,27.946
705.327,-25.076,-1.257,26.936,26.558,27.703
705.338,-17.273,-1.280,25.480,25.107,27.101
705.349,-2.052,-0.881,23.918,23.513,26.189
705.360,2.451,-0.665,22.294,21.876,25.044
705.371,-6.854,-1.000,20.679,20.283,23.751
705.382,-18.602,-1.467,19.139,18.776,22.380
705.393,-9.084,-1.514,17.821,17.461,21.002
705.404,5.063,-1.051,16.709,16.318,19.688
705.415,24.486,-0.190,15.825,15.395,18.482
705.426,24.165,0.354,15.146,14.733,17.418
705.437,11.155,-0.319,14.615,14.280,16.512
705.448,2.919,-0.880,14.369,14.065,15.798
705.459,1.159,-0.972,14.311,14.011,15.247
705.471,3.888,-0.408,14.486,14.160,14.907
705.482,-0.724,0.055,14.823,14.483,14.759
705.494,9.273,0.889,15.435,15.020,14.821
705.505,3.705,1.268,15.990,15.544,15.037
705.516,-9.444,0.847,16.500,16.085,15.349
705.527,-20.551,-0.086,16.984,16.615,15.744
705.538,-19.695,-1.554,17.048,16.788,16.088
705.549,-1.711,-1.340,16.845,16.570,16.302
705.560,-13.471,-1.761,16.002,15.746,16.255
705.572,8.472,-1.948,14.529,14.325,15.830
705.583,15.515,-0.615,12.518,12.211,14.946
705.595,35.670,1.171,9.931,9.503,13.545
705.607,-12.619,1.074,6.867,6.454,11.675
705.618,-28.064,0.201,3.485,3.122,9.426
705.629,-40.380,-0.889,0.154,-0.151,6.871
705.640,-50.303,-1.314,-3.306,-3.591,4.009
705.651,-34.875,-1.142,-6.723,-7.032,0.844
705.663,-19.450,-0.991,-9.938,-10.240,-2.374
705.675,-29.058,-1.444,-12.982,-13.243,-5.541
705.686,9.329,-1.143,-15.565,-15.822,-8.568
705.698,35.148,-0.164,-17.743,-18.058,-11.379
705.710,30.952,1.009,-19.496,-19.903,-13.910
705.721,38.925,1.358,-20.874,-21.293,-16.137
705.733,-30.064,1.009,-21.933,-22.302,-18.031
705.745,-18.615,0.569,-22.468,-22.809,-19.518
705.756,28.126,1.257,-22.583,-22.939,-20.620
705.768,31.274,1.222,-22.540,-22.905,-21.386
705.780,4.514,1.464,-22.206,-22.589,-21.838
705.791,-16.040,1.143,-21.701,-22.068,-21.986
705.803,-9.961,1.092,-21.126,-21.496,-21.913
705.814,7.993,1.351,-20.548,-20.925,-21.690
705.826,23.770,2.203,-19.919,-20.330,-21.358
705.838,24.698,3.091,-19.223,-19.686,-20.919
705.849,23.901,3.679,-18.577,-19.081,-20.413
705.861,7.077,3.906,-18.045,-18.563,-19.883
705.873,-5.182,3.625,-17.596,-18.110,-19.368
705.884,6.498,3.202,-17.285,-17.725,-18.894
705.896,27.612,3.041,-17.034,-17.409,-18.461
705.907,40.026,2.705,-16.741,-17.106,-18.081
705.919,41.398,2.943,-16.460,-16.860,-17.748
705.930,37.433,2.864,-16.256,-16.666,-17.448
705.942,32.233,3.120,-16.040,-16.450,-17.168
705.953,24.022,3.405,-15.846,-16.254,-16.914
705.965,7.642,3.002,-15.751,-16.118,-16.695
705.976,-7.986,2.786,-15.612,-15.951,-16.496
705.988,-14.311,2.227,-15.555,-15.847,-16.317
706.000,2.078,2.008,-15.464,-15.732,-16.160
706.011,-10.510,1.178,-15.432,-15.641,-16.032
706.023,1.002,0.359,-15.402,-15.558,-15.925
706.034,24.146,0.016,-15.409,-15.528,-15.847
706.046,13.331,-0.538,-15.480,-15.525,-15.792
706.057,12.330,-0.524,-15.634,-15.627,-15.776
706.068,0.327,-0.898,-15.784,-15.703,-15.797
706.080,15.796,-1.056,-16.018,-15.886,-15.859
706.092,34.833,-1.050,-16.139,-15.994,-15.952
706.103,42.156,-1.073,-16.311,-16.182,-16.081
706.115,49.539,-1.039,-16.534,-16.456,-16.248
706.127,42.472,-1.201,-16.616,-16.588,-16.418
706.138,1.827,-1.618,-16.716,-16.674,-16.559
706.150,-23.809,-2.285,-16.819,-16.741,-16.678
706.161,-8.647,-2.761,-16.960,-16.866,-16.807
706.173,29.039,-2.099,-16.993,-16.918,-16.914
706.184,28.185,-1.586,-16.962,-16.904,-16.994
706.196,20.389,-1.135,-16.927,-16.899,-17.046
706.208,19.734,-0.470,-16.728,-16.741,-17.041
706.219,19.258,-0.021,-16.602,-16.651,-16.996
706.231,7.833,0.118,-16.346,-16.407,-16.894
706.242,-4.491,-0.270,-15.966,-16.007,-16.709
706.254,-9.335,-0.569,-15.578,-15.609,-16.453
706.265,-8.510,-1.395,-15.130,-15.086,-16.143
706.277,5.522,-1.402,-14.575,-14.537,-15.769
706.289,4.930,-1.748,-14.059,-14.013,-15.353
706.300,10.331,-1.649,-13.549,-13.511,-14.914
706.312,-0.067,-1.194,-12.954,-12.966,-14.433
706.323,-12.401,-0.700,-12.286,-12.370,-13.916
706.335,-21.906,-0.445,-11.610,-11.721,-13.352
706.346,-1.259,0.483,-10.864,-11.004,-12.761
706.356,27.281,0.863,-10.147,-10.274,-12.168
706.366,-15.660,-0.107,-9.269,-9.318,-11.483
706.378,-23.494,-1.828,-7.921,-7.845,-10.530
706.390,0.622,-2.793,-6.289,-6.134,-9.369
706.401,23.614,-2.509,-4.290,-4.091,-7.972
706.412,19.326,-1.934,-2.139,-1.947,-6.435
706.422,-17.466,-3.020,0.029,0.298,-4.730
706.433,9.350,-2.613,2.555,2.785,-2.717
706.445,7.272,-2.330,5.380,5.579,-0.377
706.456,-3.232,-2.488,8.294,8.495,2.121
706.468,-44.236,-2.919,11.257,11.518,4.786
706.479,-55.754,-3.005,14.302,14.544,7.559
706.491,-41.749,-2.660,17.294,17.508,10.410
706.503,-19.677,-2.384,20.039,20.235,13.263
706.514,-37.152,-2.363,22.609,22.812,16.036
706.526,-37.840,-2.249,24.789,25.043,18.676
706.537,11.401,-1.882,26.615,26.861,21.069
706.549,7.405,-1.855,28.048,28.275,23.194
706.560,-17.995,-2.829,29.019,29.305,25.004
706.571,9.135,-3.809,29.548,29.912,26.485
706.583,-1.153,-4.234,29.718,30.092,27.591
706.594,-41.178,-5.100,29.545,29.920,28.323
706.606,-25.805,-5.296,29.115,29.441,28.700
706.617,3.559,-5.108,28.299,28.613,28.732
706.629,-15.526,-5.322,27.260,27.579,28.441
706.640,-38.432,-5.688,26.155,26.435,27.895
706.652,-40.666,-6.058,24.813,25.080,27.111
706.664,-32.425,-6.442,23.486,23.746,26.153
706.675,-27.942,-6.931,22.036,22.292,25.038
706.687,-4.043,-6.282,20.639,20.829,23.818
706.698,-10.418,-6.577,19.188,19.380,22.532
706.710,-16.691,-6.462,17.791,17.953,21.183
706.722,-30.912,-6.049,16.556,16.671,19.827
706.733,-21.808,-5.251,15.310,15.355,18.506
706.745,-16.103,-4.798,14.058,14.057,17.191
706.756,-30.629,-4.790,12.896,12.827,15.915
706.767,-35.542,-5.239,11.652,11.553,14.652
706.779,-41.996,-5.366,10.280,10.205,13.380
706.790,-13.719,-4.881,8.658,8.562,12.002
706.801,-29.907,-4.798,6.679,6.597,10.435
706.813,-0.693,-4.645,4.445,4.337,8.683
706.824,3.225,-4.625,1.942,1.822,6.745
706.835,-18.590,-5.060,-0.770,-0.877,4.645
706.847,-21.956,-5.823,-3.924,-3.994,2.181
706.858,-9.392,-5.400,-7.150,-7.246,-0.529
706.870,-12.159,-4.971,-10.590,-10.772,-3.472
706.881,1.033,-4.190,-14.058,-14.322,-6.612
706.893,16.506,-3.121,-17.464,-17.771,-9.810
706.904,24.832,-2.327,-20.692,-21.045,-13.044
706.916,29.106,-2.381,-23.643,-24.046,-16.296
706.928,6.816,-2.619,-26.361,-26.800,-19.456
706.939,19.771,-2.517,-28.528,-29.015,-22.350
706.951,3.020,-1.938,-30.138,-30.674,-24.875
706.963,-0.819,-1.087,-31.220,-31.814,-27.040
706.974,23.989,-0.481,-31.527,-32.155,-28.695
706.986,-12.274,0.470,-31.209,-31.907,-29.823
706.997,6.801,0.696,-30.319,-31.051,-30.366
707.009,-12.875,-0.098,-28.936,-29.609,-30.352
707.020,16.792,-0.206,-27.093,-27.738,-29.800
707.032,50.084,-0.036,-24.810,-25.445,-28.744
707.043,10.330,-0.931,-22.185,-22.811,-27.236
707.055,-0.772,-0.426,-19.205,-19.859,-25.282
707.067,26.547,0.433,-16.053,-16.785,-23.019
707.078,5.906,0.073,-12.869,-13.590,-20.460
707.090,-15.214,-0.293,-9.601,-10.315,-17.667
707.101,-22.946,-1.136,-6.390,-7.051,-14.736
707.113,-19.726,-2.259,-3.315,-3.892,-11.731
707.124,-31.610,-3.294,-0.455,-0.966,-8.818
707.134,-18.932,-3.398,2.001,1.529,-6.172
707.144,11.366,-2.808,4.261,3.754,-3.619
707.155,-26.527,-3.477,6.365,5.888,-1.019
707.167,-30.295,-3.651,8.111,7.665,1.461
707.178,-10.492,-3.993,9.539,9.101,3.637
707.190,-35.365,-4.644,10.533,10.108,5.494
707.202,17.587,-3.901,11.166,10.681,6.989
707.213,8.693,-4.571,11.267,10.875,8.099
707.225,-4.321,-4.704,11.192,10.829,8.858
707.236,4.947,-4.487,11.069,10.693,9.341
707.248,-7.053,-3.965,10.966,10.562,9.638
707.259,-10.382,-3.477,11.008,10.578,9.830
707.271,-6.371,-3.259,11.364,10.919,10.042
707.283,-3.721,-2.916,12.027,11.562,10.363
707.294,-10.320,-2.492,12.990,12.514,10.855
707.306,-29.862,-2.172,14.236,13.784,11.566
707.317,-47.914,-2.549,15.645,15.250,12.494
707.329,-46.411,-3.011,17.282,16.880,13.656
707.341,-46.243,-3.979,18.846,18.438,14.940
707.352,-37.894,-4.432,20.391,19.960,16.279
707.364,-5.655,-4.792,21.635,21.223,17.616
707.375,15.066,-5.013,22.562,22.122,18.859
707.387,-13.739,-5.486,22.939,22.521,19.884
707.398,-20.288,-5.322,22.679,22.246,20.565
707.409,14.886,-4.429,21.893,21.403,20.831
707.421,0.356,-4.210,20.392,19.882,20.604
707.432,-14.075,-3.781,18.347,17.825,19.858
707.443,-23.176,-4.042,15.959,15.455,18.653
707.454,-3.518,-3.591,13.275,12.726,16.999
707.465,15.724,-2.703,10.288,9.664,14.916
707.476,-8.643,-3.204,7.287,6.703,12.591
707.486,-25.293,-2.964,4.510,3.904,10.208
707.496,7.689,-2.241,1.875,1.221,7.721
707.506,-25.370,-2.743,-0.443,-1.089,5.229
707.517,-32.593,-3.407,-2.540,-3.156,2.836
707.527,-24.137,-2.988,-4.170,-4.813,0.623
707.537,14.638,-0.716,-5.336,-6.108,-1.341
707.548,25.756,-0.159,-6.186,-7.014,-2.986
707.558,3.866,-0.051,-6.657,-7.487,-4.303
707.568,-2.059,-0.031,-6.824,-7.650,-5.288
707.579,-3.620,-0.027,-6.585,-7.408,-5.969
707.590,25.744,0.310,-6.018,-6.869,-6.293
707.601,38.588,0.635,-5.034,-5.899,-6.269
707.613,26.823,0.427,-3.813,-4.659,-5.884
707.624,-8.253,-0.031,-2.418,-3.221,-5.183
707.636,-25.024,-0.757,-1.040,-1.793,-4.259
707.648,-16.976,-1.678,0.249,-0.443,-3.196
707.659,0.716,-2.247,1.349,0.719,-2.092
707.671,3.059,-2.240,2.164,1.540,-1.034
707.682,-14.988,-1.600,2.609,1.965,-0.130
707.694,-20.290,-1.282,2.455,1.848,0.514
707.705,23.113,-0.027,1.848,1.172,0.813
707.717,15.109,-0.583,0.632,0.048,0.703
707.729,-15.658,-1.285,-1.015,-1.556,0.161
707.740,-13.944,-1.218,-2.982,-3.509,-0.775
707.752,-10.533,-1.064,-5.099,-5.613,-2.076
707.763,-17.326,-0.928,-7.367,-7.893,-3.671
707.775,10.624,-1.235,-9.669,-10.152,-5.483
707.787,28.520,-0.816,-11.795,-12.261,-7.418
707.798,30.114,-0.359,-13.600,-14.084,-9.352
707.810,10.984,-0.357,-15.132,-15.625,-11.192
707.822,-0.403,-0.709,-16.180,-16.662,-12.829
707.833,25.159,-0.380,-16.581,-17.092,-14.156
707.845,21.628,-0.285,-16.369,-16.874,-15.057
707.856,-17.419,-0.843,-15.537,-16.008,-15.468
707.868,-29.846,-0.945,-14.121,-14.566,-15.371
707.880,16.148,-0.379,-12.174,-12.631,-14.732
707.891,40.891,0.340,-9.870,-10.367,-13.625
707.902,20.841,0.886,-7.440,-7.972,-12.176
707.912,4.982,0.607,-5.155,-5.669,-10.499
707.922,-3.189,0.322,-2.850,-3.340,-8.621
707.932,1.795,0.219,-0.537,-1.012,-6.603
707.943,1.758,-0.149,1.584,1.161,-4.514
707.953,-42.619,-1.357,3.378,3.072,-2.446
707.963,2.112,-1.056,4.942,4.618,-0.499
707.974,-4.927,-1.046,6.110,5.788,1.247
707.984,-26.952,-1.195,6.931,6.646,2.743
707.994,0.371,-0.488,7.493,7.183,3.991
708.004,-12.985,-0.551,7.708,7.409,4.939
708.015,-7.518,-0.417,7.522,7.228,5.573
708.025,-32.077,-0.598,7.177,6.907,5.927
708.035,19.795,1.632,6.650,6.299,6.036
708.046,17.284,1.746,5.873,5.529,5.871
708.057,39.096,2.274,4.984,4.611,5.485
708.068,32.244,1.903,3.948,3.632,4.918
708.079,29.323,1.629,2.777,2.498,4.155
708.091,-1.599,1.577,1.687,1.418,3.284
708.102,-9.878,1.542,0.768,0.492,2.383
708.114,15.773,1.825,-0.045,-0.328,1.496
708.126,29.889,1.868,-0.709,-0.976,0.646
708.137,26.572,1.732,-1.284,-1.532,-0.103
708.149,1.468,1.574,-1.532,-1.774,-0.713
708.161,-9.055,1.529,-1.542,-1.799,-1.161
708.172,5.052,1.524,-1.365,-1.590,-1.425
708.184,22.111,1.533,-1.000,-1.200,-1.499
708.196,34.083,1.509,-0.461,-0.658,-1.405
708.207,35.724,1.623,0.335,0.118,-1.116
708.219,36.292,2.444,1.241,0.969,-0.662
708.230,15.751,3.208,2.286,1.980,-0.029
708.242,-19.061,3.084,3.268,2.983,0.726
708.254,-26.143,2.539,4.121,3.861,1.541
708.265,-18.005,1.968,5.017,4.796,2.383
708.277,-7.833,0.320,5.570,5.513,3.199
708.289,-2.888,-0.615,6.007,6.047,3.924
708.300,-2.935,-0.789,6.277,6.333,4.534
708.312,3.707,0.058,6.452,6.445,5.015
708.324,-7.111,0.100,6.296,6.287,5.321
708.335,-9.052,0.172,5.827,5.788,5.404
708.347,21.269,0.445,5.118,5.055,5.260
708.358,16.380,0.841,4.178,4.097,4.886
708.370,11.982,0.107,3.132,3.122,4.310
708.382,20.882,-0.363,1.997,1.996,3.588
708.393,7.503,0.453,0.887,0.856,2.733
708.405,8.768,1.000,-0.218,-0.263,1.804
708.416,-7.861,0.986,-1.253,-1.291,0.838
708.428,-13.912,0.430,-2.178,-2.165,-0.123
708.440,1.279,-1.697,-2.969,-2.845,-1.031
708.451,18.950,-2.632,-3.281,-3.147,-1.805
708.463,29.700,-2.185,-3.334,-3.269,-2.400
708.475,22.430,-0.915,-3.089,-3.143,-2.776
708.486,20.885,0.463,-2.619,-2.736,-2.891
708.497,29.201,0.947,-1.950,-2.108,-2.793
708.508,14.517,0.479,-1.200,-1.325,-2.493
708.518,-25.334,-0.682,-0.419,-0.450,-2.043
708.528,16.605,-0.106,0.571,0.491,-1.447
708.538,41.836,1.388,1.605,1.410,-0.738
708.548,-4.902,0.549,2.456,2.279,0.043
708.559,-26.257,-1.555,3.123,3.057,0.840
708.569,6.000,-0.816,3.748,3.633,1.562
708.579,34.526,0.058,4.303,4.114,2.225
708.589,-16.488,-1.261,4.611,4.501,2.827
708.599,-27.969,-1.143,4.813,4.711,3.316
708.610,21.690,-0.306,4.884,4.736,3.672
708.620,30.876,0.986,4.845,4.617,3.899
708.630,-0.589,-0.370,4.472,4.300,3.981
708.640,-12.302,-0.724,4.002,3.851,3.893
708.651,9.709,-0.362,3.438,3.260,3.661
708.661,-27.351,-0.800,2.597,2.482,3.267
708.671,33.945,1.234,1.885,1.656,2.747
708.681,22.976,1.268,1.042,0.808,2.122
708.692,25.525,1.254,0.143,-0.116,1.406
708.702,14.100,1.163,-0.714,-0.950,0.650
708.712,-16.743,0.523,-1.618,-1.785,-0.116
708.722,-4.926,0.763,-2.378,-2.551,-0.896
708.734,10.498,1.096,-3.083,-3.287,-1.783
708.746,32.796,1.610,-3.631,-3.878,-2.583
708.756,-9.742,0.793,-4.010,-4.228,-3.165
708.768,-2.039,0.410,-4.178,-4.404,-3.703
708.778,3.069,0.355,-4.188,-4.416,-4.030
708.788,-12.376,-0.406,-4.042,-4.198,-4.214
708.799,-29.799,-0.725,-3.749,-3.868,-4.244
708.809,1.231,-0.208,-3.283,-3.430,-4.138
708.819,-2.663,0.305,-2.626,-2.801,-3.878
708.829,12.244,0.697,-1.916,-2.091,-3.484
708.840,28.745,1.866,-1.030,-1.249,-2.938
708.852,29.255,2.045,0.021,-0.183,-2.182
708.863,25.138,2.142,1.161,0.965,-1.296
708.875,14.178,1.724,2.287,2.134,-0.294
708.887,2.126,1.262,3.184,3.068,0.746
708.899,-18.704,-0.066,3.863,3.845,1.666
708.910,-25.269,-0.990,4.327,4.390,2.457
708.922,-26.323,-1.207,4.571,4.681,3.086
708.934,8.315,-0.725,4.620,4.693,3.530
708.945,1.827,-0.471,4.521,4.574,3.777
708.957,-21.013,-0.989,4.220,4.281,3.850
708.969,-3.942,-0.398,3.662,3.665,3.714
708.980,-34.521,-1.361,3.037,3.128,3.410
708.992,-18.437,-1.212,2.330,2.408,2.975
709.004,-4.894,-0.969,1.652,1.699,2.433
709.015,32.396,-0.582,1.088,1.034,1.850
709.027,-3.848,-0.602,0.397,0.331,1.224
709.039,-27.825,-1.001,-0.334,-0.360,0.576
709.050,36.433,4.176,-0.931,-1.194,-0.093
709.062,38.019,5.792,-2.960,-3.280,-1.087
709.073,14.186,9.718,-1.910,-2.330,-1.866
709.085,-50.411,9.847,-1.872,-2.114,-1.923
709.096,-17.394,13.329,-2.256,-2.509,-2.203
709.107,-21.128,13.005,-1.949,-1.860,-2.216
709.118,7.434,13.003,-1.489,-1.226,-1.938
709.129,-15.659,11.247,-1.566,-0.967,-1.575
709.140,2.633,11.541,-2.030,-1.425,-1.516
709.151,-0.139,4.006,-1.885,-0.891,-1.442
709.162,34.740,3.979,-1.883,-1.017,-1.383
709.173,33.351,3.785,-1.886,-0.964,-1.337
709.184,20.634,3.707,-1.949,-1.009,-1.312
709.195,-2.823,0.714,-1.978,-0.832,-1.274
709.205,14.737,2.870,-1.862,-0.859,-1.222
709.216,-20.450,2.203,-1.972,-0.867,-1.185
709.227,-14.818,0.230,-1.977,-0.779,-1.162
709.238,1.100,1.835,-1.812,-0.737,-1.112
709.249,-8.860,1.613,-1.820,-0.749,-1.074
709.260,-5.447,0.386,-1.853,-0.719,-1.060
709.270,3.717,0.981,-1.759,-0.688,-1.034
709.281,-3.691,0.574,-1.752,-0.666,-1.006
709.292,1.073,0.236,-1.751,-0.651,-0.981
709.303,-0.035,0.443,-1.724,-0.650,-0.960
709.314,-1.318,0.079,-1.739,-0.649,-0.951
709.324,0.500,0.133,-1.734,-0.659,-0.947
709.335,-0.937,-0.021,-1.732,-0.656,-0.948
709.346,0.220,-0.029,-1.742,-0.674,-0.950
709.357,-0.764,-0.101,-1.724,-0.661,-0.951
709.368,0.088,-0.110,-1.724,-0.670,-0.945
709.379,-0.655,-0.140,-1.712,-0.666,-0.941
709.389,-0.377,-0.175,-1.695,-0.655,-0.938
709.400,-0.205,-0.161,-1.679,-0.649,-0.926
709.411,-0.331,-0.224,-1.665,-0.640,-0.917
709.422,-0.206,-0.211,-1.633,-0.618,-0.898
709.433,-0.288,-0.237,-1.620,-0.612,-0.881
709.443,-0.039,-0.223,-1.604,-0.606,-0.867
709.454,-0.412,-0.227,-1.612,-0.622,-0.860
709.465,-0.039,-0.222,-1.610,-0.629,-0.858
709.476,-0.373,-0.223,-1.601,-0.628,-0.853
709.487,-0.039,-0.226,-1.625,-0.661,-0.858
709.498,-0.290,-0.236,-1.587,-0.630,-0.856
709.508,-0.457,-0.257,-1.591,-0.641,-0.849
709.519,-0.247,-0.240,-1.553,-0.612,-0.839
709.530,-0.206,-0.238,-1.529,-0.597,-0.821
709.541,-0.247,-0.229,-1.500,-0.576,-0.806
709.552,-0.291,-0.241,-1.488,-0.571,-0.791
709.562,-0.164,-0.249,-1.501,-0.592,-0.792
709.573,-0.288,-0.232,-1.472,-0.572,-0.790
709.584,-0.290,-0.263,-1.478,-0.584,-0.783
709.595,-0.291,-0.268,-1.477,-0.590,-0.787
709.605,0.044,-0.254,-1.443,-0.564,-0.778
709.616,-0.248,-0.244,-1.454,-0.584,-0.772
709.627,-0.122,-0.235,-1.427,-0.565,-0.764
709.638,-0.122,-0.238,-1.430,-0.575,-0.759
709.649,-0.415,-0.242,-1.422,-0.574,-0.757
709.659,-0.457,-0.258,-1.411,-0.569,-0.753
709.670,-0.122,-0.254,-1.387,-0.553,-0.743
709.681,-0.207,-0.260,-1.367,-0.539,-0.737
709.692,-0.289,-0.270,-1.344,-0.523,-0.726
709.702,-0.457,-0.291,-1.339,-0.523,-0.716
709.713,-0.122,-0.286,-1.325,-0.516,-0.707
709.724,-0.206,-0.275,-1.295,-0.494,-0.698
709.734,-0.289,-0.267,-1.304,-0.510,-0.688
709.745,-0.123,-0.262,-1.294,-0.507,-0.681
709.756,-0.416,-0.262,-1.308,-0.528,-0.681
709.767,-0.331,-0.256,-1.304,-0.531,-0.682
709.778,-0.374,-0.263,-1.314,-0.547,-0.683
709.788,-0.206,-0.270,-1.326,-0.565,-0.690
709.799,-0.248,-0.259,-1.330,-0.576,-0.700
709.810,-0.081,-0.246,-1.311,-0.565,-0.704
709.821,-0.666,-0.278,-1.294,-0.552,-0.697
709.832,-0.372,-0.273,-1.268,-0.532,-0.689
709.842,-0.122,-0.272,-1.258,-0.529,-0.679
709.853,-0.123,-0.260,-1.235,-0.513,-0.664
709.864,-0.415,-0.286,-1.239,-0.521,-0.649
709.875,-0.291,-0.275,-1.242,-0.531,-0.645
709.886,-0.376,-0.275,-1.251,-0.546,-0.647
709.896,-0.583,-0.294,-1.258,-0.557,-0.647
709.907,-0.374,-0.282,-1.227,-0.533,-0.640
709.918,-0.291,-0.264,-1.220,-0.533,-0.629
709.929,-0.373,-0.272,-1.221,-0.539,-0.623
709.939,-0.415,-0.263,-1.227,-0.552,-0.620
709.950,-0.206,-0.237,-1.193,-0.525,-0.610
709.961,-0.418,-0.258,-1.188,-0.524,-0.595
709.972,-0.332,-0.260,-1.190,-0.532,-0.596
709.982,-0.331,-0.276,-1.211,-0.557,-0.605
709.993,-0.457,-0.290,-1.198,-0.550,-0.609
710.004,-0.163,-0.277,-1.196,-0.554,-0.613
710.015,-0.080,-0.288,-1.170,-0.533,-0.607
710.025,-0.122,-0.277,-1.171,-0.539,-0.603
710.036,-0.247,-0.264,-1.173,-0.548,-0.603
710.047,-0.205,-0.266,-1.147,-0.527,-0.597
710.058,-0.331,-0.257,-1.113,-0.499,-0.583
710.068,-0.291,-0.271,-1.080,-0.470,-0.565
710.079,-0.414,-0.286,-1.091,-0.485,-0.555
710.090,-0.333,-0.291,-1.103,-0.503,-0.550
710.101,-0.207,-0.269,-1.111,-0.517,-0.556
710.111,-0.080,-0.259,-1.074,-0.485,-0.550
710.122,-0.163,-0.254,-1.083,-0.500,-0.548
710.133,-0.249,-0.2
