R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry
175,25,1900,200,25,2100,400,100,0,0,0,0,7,75,10,10.0,32.0,0.000010,0.000300,20,0,0,0,0,10,75,0,0
sysTime,ARawX,ARawY,ARawZ,aPT1R,aPT2R,aKFRawR,aKFPT10R,aKFPT11R
177.283,-0.409,4.821,11.901,7.759,6.931,4.487,5.981,5.552
177.293,-5.784,11.589,12.777,8.209,7.027,4.710,6.211,5.809
177.303,-0.675,1.199,9.293,6.853,7.067,4.813,6.371,6.050
177.314,6.028,-9.735,9.120,4.733,6.908,5.043,6.663,6.282
177.324,2.011,-11.021,10.830,2.358,6.483,5.170,6.865,6.512
177.335,-7.379,-1.760,9.752,2.957,6.049,5.381,7.059,6.719
177.345,-6.315,8.571,9.156,5.660,5.886,5.403,7.012,6.883
177.355,4.109,11.740,9.659,8.331,6.061,5.635,7.183,7.028
177.366,7.220,9.441,12.763,9.288,6.391,5.716,7.237,7.158
177.376,-2.514,2.464,12.210,8.456,6.622,5.643,7.198,7.252
177.386,-11.215,-6.646,10.004,7.189,6.737,5.611,7.196,7.302
177.397,-1.085,-7.242,8.833,6.778,6.767,5.539,7.160,7.323
177.407,1.171,-4.447,10.061,6.745,6.810,5.448,7.078,7.321
177.418,2.493,6.028,10.629,7.569,6.883,5.349,6.965,7.282
177.429,0.043,6.265,9.975,8.893,7.084,5.300,6.879,7.232
177.440,0.459,3.808,8.991,8.681,7.263,5.209,6.789,7.174
177.451,5.762,-6.064,8.042,6.923,7.324,5.185,6.814,7.126
177.462,3.922,-11.431,9.300,4.859,7.173,5.140,6.822,7.073
177.474,-1.099,-12.192,9.745,3.659,6.847,5.096,6.806,7.020
177.485,2.802,-3.204,9.293,2.440,6.370,5.128,6.865,6.981
177.497,3.269,-0.754,10.449,2.029,5.876,5.220,6.961,6.982
177.509,1.810,-3.003,10.643,2.293,5.484,5.313,7.052,7.004
177.521,-0.050,-5.668,10.033,3.005,5.243,5.315,7.050,7.034
177.532,0.725,-4.986,9.573,3.712,5.111,5.415,7.144,7.090
177.544,4.648,0.057,9.774,4.216,5.017,5.488,7.201,7.145
177.556,8.736,4.454,9.321,4.196,4.892,5.553,7.265,7.207
177.567,-0.804,0.366,10.493,3.940,4.772,5.521,7.240,7.240
177.578,-1.975,5.661,11.965,4.376,4.678,5.493,7.205,7.258
177.590,8.758,8.844,12.634,5.942,4.746,5.551,7.236,7.292
177.601,11.388,0.754,9.731,6.620,4.971,5.572,7.245,7.333
177.613,3.534,-8.629,7.777,5.930,5.176,5.484,7.195,7.350
177.624,-1.961,-8.147,9.803,5.054,5.237,5.349,7.111,7.342
177.636,1.616,-4.081,10.557,4.899,5.241,5.103,6.874,7.278
177.647,5.712,2.421,10.557,4.867,5.182,4.845,6.613,7.158
177.658,5.525,3.714,7.726,4.892,5.113,4.495,6.255,6.966
177.669,5.223,4.462,10.909,5.037,5.062,4.110,5.859,6.713
177.681,0.984,5.223,13.618,5.520,5.077,3.528,5.271,6.379
177.692,4.569,3.865,10.981,6.574,5.212,2.995,4.711,5.982
177.704,7.386,0.718,8.366,7.668,5.501,2.289,3.991,5.504
177.715,6.222,-1.767,10.629,8.035,5.830,1.594,3.308,4.954
177.727,-1.350,-8.356,11.391,6.994,6.070,0.928,2.671,4.370
177.738,-7.149,-5.783,11.319,6.093,6.133,0.043,1.799,3.716
177.750,-8.104,3.132,10.148,6.365,6.125,-0.873,0.868,2.986
177.761,-2.407,11.589,10.528,7.444,6.179,-1.718,0.012,2.214
177.773,1.868,13.400,10.586,8.469,6.342,-2.650,-0.933,1.391
177.784,-2.004,8.471,10.342,9.344,6.638,-3.563,-1.859,0.566
177.795,-4.368,2.759,10.047,9.079,6.918,-4.424,-2.713,-0.267
177.805,2.155,4.656,9.645,9.314,7.177,-5.212,-3.510,-1.053
177.816,1.393,7.127,10.227,9.511,7.419,-6.004,-4.310,-1.842
177.826,-8.923,6.459,11.951,9.337,7.614,-6.744,-5.037,-2.608
177.837,2.090,-3.226,9.027,7.862,7.721,-7.412,-5.642,-3.334
177.847,1.939,-9.534,10.284,5.136,7.540,-8.037,-6.196,-4.031
177.857,-8.492,-4.548,10.478,4.341,7.181,-8.623,-6.764,-4.678
177.868,-1.286,3.247,6.878,5.055,6.919,-9.071,-7.257,-5.295
177.878,8.032,1.803,7.791,5.537,6.751,-9.522,-7.720,-5.866
177.888,-1.566,7.982,13.697,6.557,6.659,-9.992,-8.204,-6.408
177.899,-3.686,8.564,10.672,6.858,6.663,-10.478,-8.689,-6.935
177.909,-1.853,-3.894,10.787,5.030,6.560,-11.056,-9.209,-7.455
177.919,-6.495,-5.582,11.664,3.424,6.237,-11.468,-9.595,-7.949
177.930,-7.680,2.622,8.826,3.845,5.930,-11.894,-10.043,-8.435
177.940,0.754,-1.300,6.871,3.971,5.713,-12.317,-10.465,-8.890
177.950,4.124,-3.146,11.987,3.724,5.491,-12.644,-10.778,-9.320
177.961,-1.279,5.101,12.576,5.238,5.395,-12.965,-11.143,-9.726
177.972,0.258,4.440,10.902,5.828,5.431,-13.349,-11.551,-10.145
177.983,-0.553,0.891,9.839,5.918,5.491,-13.687,-11.895,-10.556
177.995,-1.415,1.437,9.135,5.779,5.516,-13.958,-12.167,-10.936
178.006,3.721,2.644,9.982,5.645,5.510,-14.336,-12.553,-11.314
178.018,3.448,9.498,11.161,6.275,5.513,-14.601,-12.838,-11.674
178.029,-0.998,13.860,12.131,7.194,5.632,-14.927,-13.181,-12.019
178.040,-3.743,15.297,10.363,8.114,5.850,-15.217,-13.497,-12.328
178.050,3.491,3.808,10.564,7.167,6.034,-15.582,-13.836,-12.620
178.061,3.513,9.879,12.088,7.255,6.110,-15.775,-14.028,-12.920
178.073,3.980,8.844,14.121,8.635,6.373,-16.115,-14.396,-13.226
178.085,0.610,4.727,12.231,9.655,6.822,-16.397,-14.713,-13.519
178.095,5.496,4.986,12.339,10.445,7.240,-16.568,-14.905,-13.777
178.105,8.004,6.294,14.178,10.408,7.606,-16.829,-15.162,-14.017
178.115,2.428,5.697,11.908,10.773,7.981,-17.018,-15.353,-14.257
178.125,5.324,-4.900,13.539,8.710,8.160,-17.333,-15.609,-14.501
178.136,-2.694,-3.369,11.786,7.849,8.149,-17.627,-15.881,-14.751
178.146,0.064,-7.889,11.276,6.471,8.031,-17.872,-16.081,-15.001
178.157,0.560,-7.580,12.267,5.440,7.758,-18.103,-16.288,-15.260
178.169,-1.738,4.612,13.086,5.234,7.354,-18.356,-16.534,-15.527
178.181,0.014,12.401,12.497,5.813,6.999,-18.646,-16.823,-15.784
178.193,-2.033,8.140,10.313,7.193,6.928,-18.808,-17.033,-16.040
178.204,-2.845,-4.332,9.479,6.961,6.972,-18.817,-17.020,-16.212
178.216,7.256,-8.255,13.144,6.774,7.048,-18.960,-17.166,-16.346
178.228,3.017,-2.227,12.576,6.804,7.067,-18.984,-17.194,-16.466
178.238,-1.932,-2.421,9.285,5.703,6.965,-19.151,-17.320,-16.580
178.249,-1.738,-1.379,10.047,4.240,6.699,-19.260,-17.395,-16.690
178.260,-0.840,2.759,9.968,3.724,6.341,-19.390,-17.525,-16.801
178.271,-1.458,7.285,10.090,4.433,6.043,-19.373,-17.539,-16.900
178.282,-0.021,8.981,10.105,5.568,5.905,-19.451,-17.650,-16.977
178.293,1.199,8.234,11.692,6.095,5.890,-19.462,-17.674,-17.028
178.304,3.139,3.269,9.142,5.794,5.873,-19.458,-17.645,-17.076
178.315,2.435,-0.962,10.234,5.152,5.820,-19.401,-17.558,-17.093
178.326,-0.926,-6.092,10.945,4.210,5.711,-19.237,-17.368,-17.072
178.337,-2.414,-10.324,11.383,2.205,5.400,-19.125,-17.194,-17.010
178.348,-4.972,-10.964,11.577,1.513,5.044,-18.942,-16.993,-16.910
178.359,-1.990,-5.941,12.203,1.476,4.677,-18.665,-16.725,-16.764
178.371,-7.055,1.422,12.483,1.874,4.341,-18.329,-16.407,-16.566
178.382,-5.209,5.259,10.665,2.165,4.045,-17.955,-16.024,-16.321
178.393,2.579,5.446,11.951,2.527,3.822,-17.532,-15.599,-16.025
178.404,5.266,6.732,13.208,3.023,3.672,-17.027,-15.097,-15.660
178.415,-1.020,7.860,11.685,3.384,3.580,-16.490,-14.558,-15.238
178.427,0.862,13.694,8.157,3.632,3.464,-15.808,-13.890,-14.743
178.439,1.329,11.747,7.252,4.879,3.525,-15.203,-13.344,-14.213
178.450,4.253,9.304,10.708,6.065,3.729,-14.461,-12.649,-13.647
178.462,-1.113,10.971,10.830,7.058,4.020,-13.787,-11.998,-13.052
178.474,-4.713,9.491,7.568,7.974,4.399,-12.981,-11.225,-12.390
178.485,0.165,5.266,10.744,8.114,4.793,-12.168,-10.422,-11.681
178.497,0.639,4.512,14.128,7.960,5.130,-11.329,-9.569,-10.932
178.508,-6.057,7.271,11.268,8.044,5.418,-10.534,-8.743,-10.155
178.520,-3.024,4.145,9.264,7.704,5.662,-9.643,-7.836,-9.334
178.532,-2.593,1.171,12.490,7.318,5.850,-8.754,-6.939,-8.497
178.544,-8.076,-2.392,5.750,7.291,6.044,-7.716,-5.917,-7.609
178.556,-0.459,-7.953,5.585,6.996,6.232,-6.776,-4.940,-6.701
178.567,6.193,-8.729,10.607,6.149,6.334,-5.832,-3.956,-5.768
178.579,-1.142,0.826,7.971,5.734,6.277,-4.841,-2.957,-4.810
178.591,0.316,5.367,7.159,5.387,6.148,-3.729,-1.878,-3.841
178.603,-0.711,6.200,12.842,4.940,5.975,-2.716,-0.858,-2.856
178.614,-3.319,2.780,6.577,4.570,5.804,-1.636,0.253,-1.851
178.626,4.016,-1.860,4.213,3.971,5.631,-0.632,1.286,-0.813
178.638,7.731,-3.197,8.869,3.633,5.441,0.411,2.344,0.210
178.650,1.293,3.448,8.215,4.263,5.285,1.478,3.385,1.251
178.661,-2.471,5.970,8.351,4.651,5.181,2.581,4.467,2.296
178.673,1.422,2.428,10.334,3.811,5.030,3.686,5.600,3.368
178.685,7.091,-0.416,11.484,2.695,4.785,4.768,6.721,4.453
178.696,7.501,1.034,7.913,2.221,4.493,5.801,7.781,5.536
178.708,5.086,4.325,6.016,2.613,4.242,6.857,8.818,6.609
178.720,3.764,6.107,5.908,3.025,4.055,7.797,9.721,7.649
178.732,3.405,7.213,7.583,3.727,3.961,8.724,10.606,8.650
178.743,3.455,5.906,10.018,3.954,3.918,9.551,11.414,9.575
178.755,2.378,4.153,11.692,3.677,3.862,10.273,12.145,10.450
178.766,0.531,-1.171,9.925,2.930,3.775,10.905,12.806,11.238
178.778,-0.028,-0.308,8.021,2.553,3.640,11.407,13.323,11.975
178.790,0.237,0.574,6.203,2.489,3.508,11.841,13.755,12.630
178.801,2.062,1.142,6.246,2.519,3.390,12.216,14.120,13.188
178.813,2.119,-0.344,6.778,2.112,3.258,12.394,14.304,13.656
178.825,0.186,-2.967,6.325,1.372,3.076,12.508,14.443,14.026
178.836,-2.414,-4.885,5.643,0.634,2.842,12.480,14.445,14.293
178.848,-1.702,-5.137,4.924,0.289,2.590,12.381,14.385,14.446
178.860,2.464,-5.273,6.354,0.180,2.359,12.249,14.280,14.525
178.872,4.591,-6.796,9.005,-0.021,2.143,12.005,14.057,14.521
178.883,3.175,-9.017,9.178,-0.465,1.917,11.773,13.838,14.458
178.895,1.228,-9.081,8.775,-0.642,1.691,11.560,13.625,14.350
178.907,2.902,-5.144,9.321,-0.048,1.521,11.372,13.417,14.203
178.919,4.742,0.093,10.866,0.954,1.445,11.170,13.180,14.032
178.930,6.753,5.884,11.484,1.685,1.411,10.944,12.931,13.836
178.942,11.108,4.627,9.752,1.974,1.430,10.705,12.683,13.631
178.954,6.222,-1.451,7.848,1.810,1.491,10.572,12.550,13.429
178.966,-9.520,-3.103,6.972,1.612,1.532,10.364,12.348,13.234
178.977,-0.582,-3.707,10.119,1.362,1.547,10.157,12.148,13.018
178.989,-1.365,4.792,16.672,1.715,1.515,10.000,12.007,12.829
179.001,-3.161,3.154,7.633,2.081,1.552,9.889,11.876,12.663
179.012,4.368,-2.730,11.283,2.174,1.672,9.737,11.724,12.505
179.023,-9.958,-0.905,14.186,1.960,1.713,9.584,11.567,12.355
179.034,10.727,0.524,7.956,2.290,1.784,9.466,11.433,12.205
179.045,-7.407,5.058,13.453,2.316,1.801,9.406,11.364,12.079
179.057,-6.883,-2.636,10.615,2.172,1.873,9.262,11.217,11.937
179.068,8.744,4.792,10.809,2.892,1.960,9.133,11.060,11.809
179.079,-14.715,4.318,11.865,3.063,2.059,8.915,10.836,11.661
179.091,4.332,-5.633,12.325,3.236,2.260,8.654,10.564,11.469
179.103,-0.143,9.038,10.140,3.714,2.364,8.563,10.452,11.295
179.114,0.962,-6.365,11.491,3.115,2.546,8.359,10.266,11.116
179.126,-8.852,0.898,12.512,3.011,2.588,8.242,10.148,10.950
179.137,3.233,4.347,11.319,3.864,2.708,8.019,9.893,10.771
179.149,3.728,0.639,11.161,3.923,2.868,7.721,9.586,10.550
179.161,-3.678,1.911,12.238,3.708,2.955,7.579,9.442,10.345
179.172,-4.993,-6.919,12.361,3.205,3.044,7.323,9.197,10.121
179.184,6.825,3.614,11.901,3.623,3.095,7.028,8.883,9.885
179.195,0.431,6.150,9.839,3.830,3.138,6.846,8.676,9.642
179.207,-0.653,-1.925,13.963,3.779,3.240,6.541,8.367,9.389
179.218,-5.633,-0.553,13.194,3.389,3.253,6.271,8.098,9.127
179.229,-3.434,4.109,11.161,4.274,3.336,6.103,7.894,8.878
179.241,2.514,-0.581,9.702,4.634,3.506,5.755,7.532,8.605
179.252,5.956,1.674,12.432,4.420,3.604,5.490,7.270,8.346
179.264,-4.339,2.299,11.829,4.301,3.666,5.243,7.016,8.071
179.275,4.332,-1.508,13.733,4.852,3.818,4.998,6.746,7.804
179.286,3.003,4.462,11.822,4.979,3.923,4.808,6.555,7.554
179.298,6.143,-2.191,10.342,5.038,4.065,4.641,6.388,7.329
179.309,-15.742,1.537,11.599,4.977,4.147,4.524,6.273,7.137
179.319,-4.533,10.095,9.034,6.391,4.332,4.265,5.969,6.943
179.331,3.836,5.273,12.706,7.353,4.726,4.069,5.743,6.722
179.342,1.278,4.684,9.063,7.648,5.075,4.092,5.748,6.559
179.354,-1.437,1.458,10.277,7.541,5.452,4.074,5.731,6.450
179.366,-9.204,0.100,10.801,7.622,5.753,4.164,5.820,6.389
179.376,0.517,3.901,10.291,8.209,6.025,4.293,5.925,6.388
179.386,7.508,-1.947,9.882,8.115,6.295,4.393,6.035,6.433
179.396,-1.494,-8.054,8.883,6.403,6.386,4.474,6.175,6.508
179.406,9.929,2.033,7.654,6.981,6.440,4.590,6.265,6.590
179.416,14.176,0.984,8.272,6.780,6.502,4.793,6.466,6.698
179.427,9.405,-3.930,10.794,6.082,6.476,4.893,6.578,6.819
179.437,6.775,2.342,13.316,6.681,6.461,4.973,6.637,6.917
179.447,1.903,8.133,12.871,7.521,6.544,5.019,6.668,7.002
179.457,-5.719,7.156,9.429,8.527,6.720,4.971,6.599,7.047
179.467,0.610,6.682,9.206,8.581,6.880,4.907,6.536,7.055
179.477,7.903,-1.034,10.363,7.264,6.974,4.775,6.440,7.045
179.487,-6.746,-8.528,9.803,6.180,6.955,4.675,6.369,6.997
179.498,-7.824,-8.550,8.057,4.794,6.780,4.530,6.276,6.940
179.508,-1.279,-8.930,9.142,4.340,6.580,4.374,6.143,6.838
179.519,6.064,1.544,10.227,6.492,6.513,4.355,6.080,6.744
179.530,3.233,5.158,10.363,7.557,6.617,4.255,5.951,6.650
179.541,-2.241,7.192,7.547,9.478,6.877,4.201,5.837,6.564
179.551,-2.629,1.429,10.442,9.584,7.189,4.208,5.834,6.485
179.562,-7.307,0.948,10.967,9.520,7.444,4.244,5.859,6.437
179.573,-3.693,-0.035,7.022,9.688,7.713,4.335,5.931,6.421
179.584,7.091,1.451,8.739,10.064,7.973,4.343,5.944,6.421
179.595,0.653,1.645,10.090,10.090,8.233,4.465,6.078,6.446
179.606,10.906,2.191,4.378,9.546,8.361,4.560,6.211,6.508
179.618,-1.300,7.098,8.006,9.423,8.428,4.796,6.443,6.600
179.630,-0.316,3.915,6.404,9.409,8.528,5.042,6.684,6.745
179.641,5.496,-1.774,6.016,8.804,8.580,5.308,6.981,6.925
179.653,6.523,1.846,6.965,8.128,8.509,5.634,7.326,7.139
179.665,1.939,4.016,6.146,7.879,8.402,5.968,7.670,7.396
179.676,-1.020,-1.709,5.168,7.650,8.364,6.341,8.052,7.679
179.688,0.682,-5.467,7.719,7.097,8.332,6.668,8.404,7.982
179.700,2.931,-0.682,7.245,6.153,8.142,6.991,8.755,8.303
179.712,2.981,6.595,7.618,5.652,7.790,7.357,9.125,8.637
179.724,1.932,5.740,7.022,5.874,7.490,7.641,9.394,8.957
179.735,0.833,2.191,6.555,6.541,7.382,7.880,9.599,9.239
179.747,2.629,2.665,6.239,7.251,7.359,8.061,9.751,9.497
179.758,4.576,1.264,10.435,7.262,7.346,8.236,9.920,9.729
179.770,5.036,4.591,8.035,7.497,7.324,8.265,9.947,9.911
179.782,1.501,6.344,9.379,7.848,7.314,8.330,10.018,10.064
179.793,-0.740,8.097,7.647,8.942,7.412,8.289,9.944,10.159
179.805,-4.656,3.398,10.572,9.619,7.647,8.214,9.856,10.198
179.817,-2.529,0.495,5.628,10.429,7.959,8.142,9.773,10.203
179.828,-9.620,0.768,11.793,11.000,8.345,7.973,9.609,10.168
179.840,1.666,-1.429,6.519,11.246,8.684,7.821,9.434,10.107
179.851,-0.086,2.874,4.938,12.019,9.059,7.626,9.205,10.000
179.863,1.307,1.925,11.944,11.662,9.390,7.496,9.076,9.875
179.874,-8.837,-1.997,10.442,10.358,9.561,7.416,9.029,9.759
179.886,-1.013,-5.755,6.232,9.420,9.592,7.291,8.980,9.653
179.897,6.523,-5.467,8.502,8.733,9.567,7.289,8.999,9.559
179.907,-3.714,10.339,8.962,10.394,9.552,7.310,8.990,9.521
179.918,1.630,5.410,7.683,10.595,9.672,7.303,8.971,9.482
179.928,-1.149,0.740,11.879,9.739,9.691,7.348,9.026,9.471
179.939,-4.756,0.273,10.155,9.092,9.647,7.415,9.111,9.468
179.949,-6.890,-3.851,6.347,7.858,9.509,7.383,9.122,9.477
179.959,0.998,-0.775,9.652,7.947,9.342,7.403,9.146,9.480
179.970,-2.083,-5.338,7.798,7.697,9.186,7.400,9.166,9.489
179.980,8.334,-0.531,10.773,8.412,9.101,7.432,9.194,9.486
179.990,-1.379,2.831,12.785,9.390,9.120,7.420,9.165,9.476
180.001,-4.217,5.697,15.594,9.629,9.172,7.236,9.001,9.430
180.011,-9.275,0.244,8.617,9.805,9.275,7.105,8.868,9.354
180.021,-0.215,1.365,12.555,9.815,9.392,6.894,8.672,9.247
180.032,-3.060,4.074,11.965,10.520,9.507,6.710,8.480,9.115
180.042,-2.249,0.064,11.333,10.281,9.621,6.526,8.307,8.968
180.052,10.957,-1.293,8.488,9.918,9.690,6.312,8.104,8.815
180.063,6.135,3.204,14.739,9.848,9.713,6.089,7.891,8.638
180.073,6.861,4.684,13.934,9.744,9.681,5.823,7.640,8.438
180.083,-2.177,1.810,10.263,9.438,9.664,5.617,7.467,8.234
180.093,-0.071,8.155,12.612,9.927,9.657,5.287,7.141,7.998
180.104,-8.255,5.273,14.854,10.558,9.741,5.029,6.864,7.738
180.114,-4.835,1.199,8.854,10.461,9.840,4.829,6.667,7.497
180.125,8.679,1.307,11.527,10.445,9.957,4.578,6.425,7.256
180.135,6.674,-1.530,12.490,10.088,9.999,4.379,6.238,7.030
180.145,7.989,0.919,9.824,10.124,10.012,4.224,6.083,6.827
180.156,13.227,1.113,11.886,9.643,10.011,4.004,5.883,6.618
180.166,2.651,2.622,14.868,9.054,9.894,3.777,5.670,6.405
180.176,-1.631,4.850,12.073,9.399,9.810,3.691,5.573,6.209
180.187,2.924,6.085,12.677,9.451,9.762,3.604,5.505,6.032
180.197,-4.806,4.174,16.061,9.472,9.713,3.568,5.471,5.903
180.207,-9.937,3.132,11.168,10.187,9.735,3.589,5.468,5.801
180.218,-3.571,7.213,12.116,10.761,9.856,3.556,5.436,5.733
180.228,-9.922,4.095,14.344,10.539,9.943,3.339,5.229,5.644
180.238,-9.477,-1.084,6.476,10.207,10.000,3.173,5.076,5.531
180.249,-2.522,2.292,8.200,10.464,10.039,3.193,5.088,5.439
180.259,5.841,-1.013,6.972,10.259,10.094,3.340,5.255,5.420
180.269,13.594,-1.666,9.214,9.601,10.084,3.443,5.390,5.443
180.280,-2.205,2.184,12.059,10.131,10.052,3.393,5.331,5.466
180.290,-2.845,11.115,6.490,11.441,10.168,3.459,5.377,5.492
180.301,-3.786,8.579,10.823,11.427,10.281,3.647,5.555,5.564
180.311,8.600,1.480,9.968,10.559,10.327,3.793,5.741,5.665
180.322,0.977,-3.319,12.001,9.407,10.267,3.971,5.957,5.805
180.334,-1.767,-3.477,8.725,8.120,10.081,4.260,6.280,5.981
180.345,4.569,0.610,5.808,7.975,9.854,4.477,6.498,6.172
180.357,9.649,4.519,7.554,8.065,9.632,4.760,6.766,6.387
180.368,1.781,4.857,11.879,7.980,9.434,5.042,7.054,6.613
180.380,0.725,2.428,4.479,7.869,9.251,5.280,7.302,6.853
180.391,1.796,2.205,6.289,7.702,9.072,5.547,7.542,7.080
180.402,-2.895,-2.342,7.791,7.361,8.921,5.721,7.721,7.294
180.414,6.703,-3.671,7.942,6.668,8.729,5.804,7.831,7.483
180.425,1.839,4.591,8.244,6.478,8.446,5.946,7.982,7.653
180.437,1.120,6.825,9.767,6.524,8.169,6.084,8.121,7.807
180.448,3.951,6.078,8.948,7.740,8.088,6.201,8.194,7.938
180.460,5.913,5.719,8.179,8.498,8.087,6.226,8.197,8.044
180.471,-1.918,3.736,9.630,8.694,8.128,6.226,8.189,8.116
180.483,-6.854,2.557,7.719,9.241,8.252,6.169,8.114,8.162
180.495,3.743,-6.459,9.551,8.973,8.410,6.089,8.052,8.171
180.506,-5.087,2.629,7.812,8.489,8.421,5.900,7.877,8.130
180.518,3.175,1.961,8.509,8.083,8.361,5.708,7.693,8.044
180.530,2.327,3.391,8.596,8.179,8.331,5.446,7.431,7.907
180.542,5.410,7.982,9.063,8.471,8.268,5.149,7.136,7.717
180.553,-10.051,7.767,7.417,9.454,8.339,4.789,6.749,7.477
180.565,2.112,-2.622,10.162,9.736,8.540,4.326,6.275,7.180
180.577,-5.985,-4.346,7.504,9.869,8.759,3.803,5.751,6.826
180.589,1.178,-2.651,12.792,9.026,8.847,3.189,5.149,6.394
180.600,-3.276,1.235,5.765,8.922,8.840,2.533,4.492,5.908
180.612,-5.575,4.519,8.711,9.734,8.914,1.804,3.750,5.348
180.624,-6.006,-1.997,13.661,9.470,9.026,1.092,3.030,4.735
180.635,-4.943,-4.928,3.113,9.457,9.125,0.342,2.278,4.082
180.647,2.169,-1.559,8.984,10.046,9.259,-0.564,1.394,3.378
180.659,-2.299,3.111,12.088,10.908,9.446,-1.373,0.553,2.648
180.670,-6.315,5.884,5.068,11.441,9.649,-2.146,-0.246,1.905
180.681,-3.484,-2.320,11.807,10.068,9.760,-2.859,-0.935,1.154
180.693,-6.394,-1.537,12.289,9.368,9.749,-3.584,-1.651,0.380
180.704,-7.637,4.742,9.911,9.881,9.731,-4.350,-2.438,-0.377
180.716,-5.410,7.494,6.699,10.321,9.754,-5.021,-3.115,-1.100
180.727,-2.220,1.645,9.695,9.160,9.696,-5.651,-3.727,-1.806
180.739,4.447,6.085,12.102,8.706,9.537,-6.354,-4.409,-2.510
180.750,12.034,4.821,8.416,8.457,9.384,-6.838,-4.876,-3.164
180.761,3.585,1.494,13.223,8.230,9.240,-7.418,-5.452,-3.768
180.772,3.757,8.579,8.897,9.929,9.224,-7.663,-5.751,-4.298
180.783,-2.356,9.793,15.105,11.426,9.397,-7.886,-5.999,-4.732
180.794,-3.901,4.347,10.737,11.219,9.646,-8.170,-6.266,-5.104
180.805,-18.810,0.862,11.233,10.989,9.838,-8.420,-6.506,-5.440
180.815,-6.380,2.306,6.361,10.763,9.979,-8.603,-6.681,-5.722
180.826,-8.442,-2.241,9.206,10.001,10.023,-8.779,-6.837,-5.960
180.836,-1.408,-3.211,5.686,9.264,9.978,-9.027,-7.032,-6.177
180.846,2.988,-3.793,9.443,8.299,9.851,-9.185,-7.148,-6.380
180.857,-1.221,-4.081,9.343,8.029,9.675,-9.270,-7.201,-6.547
180.867,11.359,-3.793,8.416,7.886,9.524,-9.367,-7.290,-6.683
180.878,7.163,-1.465,12.080,7.787,9.335,-9.436,-7.355,-6.801
180.888,10.985,1.185,12.152,7.772,9.157,-9.516,-7.438,-6.909
180.899,3.506,2.816,12.519,7.476,8.948,-9.617,-7.526,-7.015
180.910,-7.177,0.150,6.864,7.327,8.762,-9.699,-7.601,-7.130
180.922,7.544,0.747,13.596,7.561,8.635,-9.812,-7.715,-7.258
180.933,-2.823,1.250,10.902,6.780,8.414,-9.968,-7.833,-7.367
180.945,-3.254,-0.280,11.944,6.476,8.189,-10.061,-7.919,-7.471
180.956,7.264,1.142,7.468,6.765,8.020,-10.152,-8.029,-7.579
180.968,-9.261,3.456,12.777,6.970,7.879,-10.187,-8.073,-7.679
180.979,13.435,1.796,12.921,6.975,7.776,-10.287,-8.172,-7.777
180.991,-5.338,4.052,9.867,6.581,7.609,-10.281,-8.151,-7.842
181.002,-11.086,-2.909,12.296,6.182,7.475,-10.389,-8.245,-7.921
181.014,9.893,-2.349,10.370,6.111,7.347,-10.426,-8.287,-7.985
181.025,-13.084,3.944,9.831,6.056,7.157,-10.378,-8.239,-8.028
181.037,0.107,-2.263,12.001,6.436,7.104,-10.330,-8.192,-8.051
181.048,8.751,1.580,9.839,6.690,7.057,-10.268,-8.148,-8.040
181.060,-7.264,6.279,12.030,6.731,6.976,-10.060,-7.954,-7.982
181.071,4.720,1.429,10.227,6.990,6.980,-9.911,-7.812,-7.907
181.083,8.736,3.499,10.270,7.012,6.976,-9.671,-7.575,-7.782
181.094,-5.956,2.910,16.068,6.366,6.910,-9.370,-7.261,-7.611
181.105,1.214,0.251,12.706,6.051,6.814,-9.058,-6.949,-7.396
181.116,13.529,1.695,10.356,6.107,6.730,-8.705,-6.598,-7.150
181.128,14.276,0.115,9.903,5.798,6.629,-8.293,-6.183,-6.862
181.139,7.838,-3.865,9.824,4.505,6.439,-7.847,-5.712,-6.528
181.150,3.355,-8.075,9.738,3.831,6.183,-7.376,-5.223,-6.167
181.160,4.224,-9.671,9.932,3.348,5.911,-6.862,-4.683,-5.758
181.171,8.650,-3.182,11.247,3.726,5.684,-6.436,-4.253,-5.336
181.182,9.462,-0.704,11.441,4.313,5.536,-6.005,-3.825,-4.889
181.194,9.635,-0.459,10.938,4.986,5.479,-5.596,-3.424,-4.441
181.205,2.371,7.522,10.938,5.763,5.474,-5.185,-3.025,-3.993
181.216,-8.694,13.443,11.707,6.806,5.564,-4.920,-2.768,-3.604
181.227,-12.494,7.975,10.758,7.950,5.805,-4.500,-2.376,-3.213
181.238,2.033,1.365,7.863,7.843,6.023,-4.236,-2.111,-2.853
181.249,-4.648,6.675,10.176,9.390,6.333,-3.949,-1.862,-2.513
181.260,-4.217,-3.786,10.658,9.249,6.740,-3.708,-1.619,-2.197
181.272,7.364,-6.911,7.015,7.949,6.955,-3.545,-1.410,-1.921
181.283,-4.354,3.635,12.655,7.063,6.958,-3.493,-1.333,-1.701
181.295,1.875,4.519,7.259,6.626,6.889,-3.432,-1.241,-1.521
181.306,2.615,3.333,10.263,6.893,6.870,-3.477,-1.297,-1.402
