R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha
175,25,1900,200,25,2100,500,150,0,0,0,0,7,75,10,10.0,32.0,0.000100,0.003000,20,40,5,40,5,50,175,0,0,0.995
sysTime,ARawX,ARawY,ARawZ,aPT1R,aKFRawR,aKFPT10R,aKFPT11R,aCFRawR,aCFPT10R,aCFPT11R
144.122,9.281,-1.156,9.618,-3.842,-2.644,-1.668,-1.261,-3.573,-2.182,-1.813
144.134,1.794,3.370,9.690,-3.327,-2.901,-1.957,-1.497,-3.763,-2.492,-2.076
144.146,-3.874,-4.993,9.575,-2.728,-2.985,-2.085,-1.720,-3.729,-2.615,-2.300
144.157,-2.653,-12.630,9.345,-3.378,-3.210,-2.330,-1.930,-3.887,-2.850,-2.504
144.169,4.603,-13.112,8.576,-5.672,-3.436,-2.490,-2.140,-4.255,-3.019,-2.728
144.180,12.083,-5.991,8.641,-6.194,-3.459,-2.506,-2.317,-4.319,-3.080,-2.953
144.192,12.227,2.005,9.173,-5.527,-3.539,-2.622,-2.444,-4.353,-3.240,-3.125
144.203,7.944,0.532,8.009,-3.651,-3.292,-2.472,-2.498,-3.896,-3.107,-3.194
144.215,4.000,-6.724,11.278,-2.135,-3.057,-2.273,-2.454,-3.560,-2.888,-3.127
144.227,5.997,-9.922,10.552,-1.631,-2.956,-2.172,-2.357,-3.418,-2.752,-2.989
144.238,8.670,-3.096,10.035,-1.502,-2.801,-2.029,-2.252,-3.209,-2.580,-2.851
144.250,2.074,5.805,9.280,-0.938,-2.707,-1.981,-2.143,-2.986,-2.508,-2.713
144.261,0.810,10.849,9.194,0.288,-2.577,-1.918,-2.054,-2.675,-2.408,-2.584
144.272,-3.759,13.745,10.329,1.132,-2.181,-1.546,-1.895,-2.186,-1.991,-2.374
144.284,-3.659,8.327,9.891,1.747,-1.745,-1.139,-1.630,-1.636,-1.529,-2.044
144.295,-4.938,5.662,12.011,1.451,-1.622,-1.001,-1.383,-1.501,-1.342,-1.740
144.307,0.407,-0.445,11.968,1.033,-1.321,-0.682,-1.146,-1.202,-0.980,-1.452
144.318,-1.884,-3.527,12.758,0.118,-0.845,-0.174,-0.840,-0.778,-0.450,-1.112
144.330,-2.380,-6.437,12.090,-0.992,-0.285,0.419,-0.444,-0.297,0.140,-0.706
144.341,-1.216,-8.391,12.736,-2.239,0.074,0.807,-0.028,-0.027,0.498,-0.306
144.353,3.238,-10.992,10.531,-2.965,0.396,1.123,0.355,0.258,0.766,0.043
144.364,5.077,-8.061,10.193,-2.435,0.737,1.422,0.675,0.631,1.009,0.318
144.375,1.198,-1.609,10.071,-2.102,1.170,1.849,1.032,1.018,1.379,0.630
144.385,-6.648,3.578,12.068,-0.147,1.586,2.181,1.412,1.576,1.678,0.988
144.396,-13.064,5.338,12.715,0.686,1.965,2.541,1.799,1.968,2.018,1.366
144.407,-10.147,1.092,11.910,0.877,2.237,2.809,2.152,2.223,2.269,1.711
144.418,-3.716,-0.509,9.295,0.920,2.546,3.118,2.508,2.500,2.556,2.054
144.430,0.163,1.502,8.224,1.630,2.851,3.386,2.840,2.858,2.806,2.374
144.441,-0.777,7.551,7.649,3.059,3.196,3.655,3.167,3.346,3.069,2.702
144.452,-6.892,7.329,9.726,4.797,3.470,3.857,3.466,3.781,3.292,3.025
144.464,-11.332,10.576,11.774,5.454,3.794,4.169,3.764,4.143,3.639,3.361
144.475,-13.445,6.998,13.476,5.644,4.020,4.425,4.063,4.318,3.927,3.697
144.486,-10.290,1.854,14.051,5.158,4.103,4.550,4.290,4.326,4.083,3.957
144.497,-4.097,-2.701,12.233,3.890,4.055,4.561,4.446,4.151,4.106,4.123
144.509,0.896,-6.171,9.783,2.628,3.866,4.421,4.514,3.841,3.959,4.181
144.520,2.124,-5.036,9.762,1.966,3.634,4.233,4.499,3.490,3.753,4.140
144.532,7.973,-2.449,9.072,1.643,3.367,3.989,4.415,3.142,3.486,4.023
144.543,0.659,1.020,10.444,1.749,3.020,3.643,4.243,2.773,3.119,3.819
144.555,4.345,4.584,11.644,1.726,2.724,3.334,3.994,2.486,2.793,3.540
144.565,-8.307,-1.321,13.290,0.695,2.363,3.021,3.747,2.005,2.465,3.268
144.577,-3.113,-0.861,12.815,-0.960,1.654,2.394,3.358,1.087,1.802,2.825
144.588,-0.727,-5.014,10.739,-1.774,1.174,1.968,2.941,0.463,1.338,2.356
144.598,1.514,-7.191,7.254,-3.642,0.651,1.552,2.520,-0.329,0.872,1.870
144.609,0.048,-0.459,7.434,-3.871,0.074,0.994,2.061,-0.984,0.259,1.342
144.620,-2.760,3.312,9.374,-3.228,-0.458,0.415,1.568,-1.446,-0.359,0.793
144.631,2.793,-2.593,11.508,-3.904,-1.168,-0.273,1.046,-2.217,-1.078,0.224
144.642,11.522,-4.059,9.647,-4.128,-1.805,-0.917,0.473,-2.857,-1.750,-0.394
144.653,10.416,-1.206,9.575,-4.253,-2.536,-1.646,-0.155,-3.601,-2.501,-1.063
144.663,1.370,5.691,11.738,-3.172,-3.328,-2.500,-0.824,-4.252,-3.355,-1.754
144.674,-4.930,5.841,13.024,-2.748,-4.245,-3.425,-1.558,-5.128,-4.262,-2.492
144.685,-1.295,-6.552,9.568,-4.645,-5.240,-4.312,-2.338,-6.317,-5.127,-3.274
144.695,6.105,-7.213,7.139,-6.216,-6.243,-5.240,-3.155,-7.454,-6.049,-4.109
144.706,2.045,0.532,10.739,-5.654,-7.189,-6.214,-4.024,-8.310,-7.004,-4.987
144.716,0.393,-1.343,13.045,-5.154,-8.192,-7.246,-4.923,-9.199,-7.996,-5.872
144.727,1.981,-5.603,8.979,-5.515,-9.242,-8.276,-5.877,-10.223,-8.976,-6.803
144.737,-3.659,-3.031,8.605,-5.696,-10.418,-9.441,-6.876,-11.347,-10.080,-7.770
144.748,-7.201,-4.353,12.830,-5.504,-11.558,-10.609,-7.931,-12.339,-11.168,-8.775
144.758,-2.143,-8.204,12.499,-6.270,-12.794,-11.833,-9.049,-13.501,-12.305,-9.836
144.769,-1.302,-0.660,8.828,-5.116,-13.708,-12.838,-10.143,-14.114,-13.206,-10.855
144.779,-4.787,10.914,9.805,-1.728,-14.445,-13.702,-11.171,-14.434,-13.922,-11.761
144.790,0.307,7.939,13.153,-0.899,-15.571,-14.865,-12.203,-15.303,-14.901,-12.638
144.800,9.389,1.983,10.100,-1.050,-16.515,-15.785,-13.219,-16.099,-15.626,-13.484
144.811,7.758,2.788,6.780,-1.138,-17.249,-16.521,-14.155,-16.633,-16.164,-14.245
144.822,5.013,6.107,7.290,-0.094,-18.049,-17.399,-15.108,-17.060,-16.829,-15.005
144.833,3.159,5.834,9.474,0.773,-18.622,-18.045,-15.981,-17.256,-17.241,-15.662
144.844,2.886,2.888,11.896,0.254,-19.196,-18.609,-16.769,-17.628,-17.574,-16.233
144.855,2.699,-1.127,11.781,-0.492,-19.753,-19.128,-17.495,-18.042,-17.869,-16.745
144.866,1.902,-5.330,6.572,-1.998,-20.220,-19.500,-18.131,-18.496,-18.030,-17.178
144.876,1.894,-1.522,6.952,-2.004,-20.567,-19.836,-18.680,-18.661,-18.161,-17.527
144.887,-3.091,2.572,11.299,-1.460,-20.716,-19.998,-19.122,-18.575,-18.118,-17.763
144.898,-3.285,2.012,13.362,-1.334,-20.770,-20.052,-19.452,-18.425,-17.963,-17.882
144.908,3.461,0.833,10.229,-1.464,-20.796,-20.068,-19.681,-18.267,-17.777,-17.904
144.919,8.397,3.370,7.894,-1.321,-20.690,-19.978,-19.824,-17.933,-17.491,-17.841
144.929,2.836,1.329,11.989,-1.896,-20.605,-19.892,-19.886,-17.664,-17.215,-17.704
144.940,-2.545,-8.750,12.039,-3.067,-20.298,-19.537,-19.851,-17.280,-16.687,-17.482
144.950,-1.546,-9.828,9.000,-4.538,-19.860,-19.047,-19.696,-16.804,-16.060,-17.170
144.961,-2.380,-4.985,8.655,-4.594,-19.408,-18.586,-19.446,-16.246,-15.476,-16.777
144.972,-5.175,1.703,11.515,-3.860,-18.726,-17.931,-19.101,-15.389,-14.703,-16.289
144.983,1.844,-2.234,13.153,-4.164,-17.871,-17.064,-18.604,-14.445,-13.730,-15.657
144.994,6.946,-4.389,9.489,-5.000,-17.141,-16.309,-18.006,-13.678,-12.891,-14.944
145.004,4.991,-1.515,7.319,-4.789,-16.254,-15.430,-17.327,-12.704,-11.944,-14.166
145.015,-7.524,-0.136,9.582,-4.752,-15.336,-14.522,-16.567,-11.704,-10.981,-13.315
145.026,-6.590,-1.494,10.351,-4.832,-14.244,-13.443,-15.719,-10.541,-9.862,-12.391
145.037,-0.662,-12.702,9.546,-7.218,-13.240,-12.370,-14.817,-9.665,-8.782,-11.444
145.048,2.642,-9.685,7.779,-7.254,-12.021,-11.142,-13.836,-8.476,-7.574,-10.442
145.059,-5.189,-0.610,8.864,-6.236,-10.700,-9.882,-12.766,-7.058,-6.340,-9.358
145.070,-12.475,3.736,11.853,-4.402,-9.530,-8.777,-11.671,-5.784,-5.257,-8.244
145.081,6.148,-2.004,7.980,-4.227,-8.353,-7.614,-10.552,-4.606,-4.125,-7.113
145.092,8.181,2.845,9.000,-3.038,-7.126,-6.437,-9.395,-3.323,-2.985,-5.952
145.102,-1.122,7.587,13.807,-1.804,-6.082,-5.400,-8.281,-2.296,-1.978,-4.829
145.113,-1.690,-0.157,11.034,-1.619,-5.065,-4.374,-7.195,-1.336,-0.986,-3.739
145.123,1.729,2.522,9.230,-1.586,-4.162,-3.480,-6.192,-0.467,-0.142,-2.752
145.133,2.785,0.790,11.867,-1.959,-3.193,-2.491,-5.175,0.397,0.785,-1.762
145.144,8.253,1.214,7.700,-2.160,-2.431,-1.725,-4.200,1.072,1.472,-0.835
145.155,-1.719,5.978,11.314,-1.608,-1.573,-0.927,-3.287,1.964,2.193,0.028
145.165,9.274,-9.210,9.101,-2.772,-1.094,-0.385,-2.465,2.230,2.649,0.789
145.175,3.712,-3.218,9.762,-3.322,-0.486,0.260,-1.734,2.652,3.181,1.429
145.185,-9.040,-6.236,12.068,-3.855,0.082,0.821,-1.053,3.114,3.623,2.011
145.197,-0.662,-9.174,5.832,-5.897,0.423,1.291,-0.383,3.024,3.909,2.520
145.208,-0.698,-1.084,7.240,-5.859,0.698,1.582,0.138,3.077,4.005,2.864
145.219,-2.825,3.937,9.654,-5.352,0.984,1.815,0.572,3.286,4.048,3.122
145.230,4.251,-1.343,9.920,-6.067,1.256,2.105,0.958,3.334,4.145,3.326
145.242,14.770,-2.600,6.917,-6.193,1.358,2.195,1.262,3.265,4.037,3.441
145.253,13.901,3.169,7.067,-5.109,1.435,2.208,1.450,3.286,3.865,3.450
145.264,7.822,8.608,12.183,-3.845,1.487,2.234,1.574,3.228,3.731,3.416
145.276,3.231,4.067,13.397,-3.784,1.519,2.294,1.694,3.059,3.648,3.393
145.287,6.435,1.365,12.571,-4.477,1.475,2.301,1.782,2.767,3.502,3.329
145.298,8.124,-4.396,9.230,-5.454,1.309,2.188,1.795,2.346,3.231,3.184
145.310,4.761,-2.169,7.872,-5.281,1.133,1.999,1.724,2.045,2.886,2.952
145.321,4.043,1.214,8.016,-4.286,0.918,1.730,1.619,1.803,2.482,2.706
145.332,-3.335,5.245,10.171,-2.766,0.654,1.379,1.427,1.606,2.028,2.403
145.344,-1.079,6.158,9.898,-1.845,0.448,1.107,1.218,1.444,1.675,2.104
145.355,-5.211,3.930,12.198,-1.989,0.123,0.778,0.963,1.051,1.277,1.769
145.366,-8.365,-0.976,13.203,-3.103,-0.044,0.668,0.726,0.686,1.092,1.447
145.377,-10.168,-5.481,12.384,-4.694,-0.263,0.520,0.513,0.239,0.853,1.136
145.389,-9.838,-5.690,12.629,-5.597,-0.355,0.450,0.333,-0.005,0.677,0.843
145.400,-6.755,-4.641,10.588,-5.948,-0.523,0.275,0.166,-0.269,0.387,0.557
145.411,-2.430,-3.663,10.322,-5.410,-0.649,0.096,-0.007,-0.390,0.107,0.277
145.423,5.631,0.812,10.380,-4.148,-0.822,-0.169,-0.189,-0.465,-0.236,0.010
145.434,7.951,3.010,9.776,-2.897,-0.984,-0.402,-0.384,-0.549,-0.522,-0.244
145.445,2.821,4.627,9.489,-1.966,-1.216,-0.685,-0.594,-0.723,-0.835,-0.491
145.456,3.763,4.088,9.316,-0.869,-1.414,-0.939,-0.805,-0.838,-1.097,-0.720
145.468,-0.756,6.883,10.265,-0.018,-1.564,-1.148,-1.011,-0.879,-1.297,-0.925
145.479,2.606,7.724,10.171,0.743,-1.690,-1.311,-1.200,-0.931,-1.437,-1.099
145.490,1.061,5.604,12.341,0.294,-1.898,-1.508,-1.391,-1.154,-1.609,-1.272
145.502,-0.971,-1.867,12.873,-1.389,-2.060,-1.609,-1.565,-1.445,-1.696,-1.438
145.513,1.018,-3.031,12.140,-3.224,-2.271,-1.750,-1.744,-1.825,-1.855,-1.642
145.524,-1.129,-8.779,9.446,-5.057,-2.421,-1.799,-1.893,-2.229,-1.947,-1.837
145.536,-0.468,-8.844,7.240,-6.460,-2.669,-1.968,-2.049,-2.702,-2.181,-2.061
145.546,-0.138,-3.635,7.204,-6.915,-2.913,-2.175,-2.230,-3.081,-2.451,-2.309
145.557,-6.820,3.585,10.279,-5.402,-2.953,-2.274,-2.392,-3.051,-2.598,-2.522
145.568,-9.989,1.150,11.393,-5.057,-2.915,-2.261,-2.503,-3.000,-2.621,-2.670
145.579,-4.356,-4.518,11.472,-5.683,-3.086,-2.412,-2.607,-3.250,-2.808,-2.811
145.589,2.994,-4.756,9.906,-5.726,-2.974,-2.321,-2.672,-3.137,-2.756,-2.915
145.600,8.390,-0.818,9.460,-5.173,-3.009,-2.399,-2.733,-3.126,-2.867,-3.009
145.611,6.012,9.010,9.237,-2.672,-2.835,-2.339,-2.750,-2.748,-2.818,-3.037
145.622,-0.655,9.836,10.581,-0.405,-2.714,-2.321,-2.735,-2.416,-2.778,-2.998
145.633,-4.700,5.267,11.249,0.082,-2.596,-2.229,-2.680,-2.227,-2.650,-2.905
145.644,-2.624,-4.016,9.941,-1.298,-2.489,-2.036,-2.608,-2.281,-2.437,-2.811
145.654,4.883,-12.868,6.766,-3.758,-2.158,-1.608,-2.452,-2.163,-2.022,-2.662
145.665,2.541,-2.047,8.296,-4.478,-2.060,-1.484,-2.274,-2.153,-1.932,-2.511
145.675,-7.819,9.391,11.738,-2.743,-1.498,-0.951,-2.034,-1.563,-1.422,-2.285
145.686,-6.403,2.802,12.571,-2.025,-0.843,-0.327,-1.676,-0.869,-0.813,-1.930
145.697,7.966,-8.262,8.583,-4.282,-0.549,0.049,-1.278,-0.782,-0.474,-1.557
145.707,10.768,-5.043,7.362,-5.095,0.156,0.789,-0.839,-0.212,0.200,-1.169
145.718,-3.860,4.426,9.870,-3.585,0.928,1.484,-0.311,0.645,0.831,-0.687
145.728,-12.805,3.061,13.254,-2.734,1.551,2.071,0.257,1.276,1.365,-0.153
145.739,-3.630,-5.251,10.962,-4.023,2.316,2.898,0.879,1.846,2.125,0.419
145.750,4.524,-5.869,7.994,-5.339,3.195,3.833,1.596,2.517,2.961,1.060
145.760,11.314,-3.225,6.141,-5.231,3.990,4.611,2.347,3.234,3.629,1.723
145.771,12.248,0.855,6.327,-4.816,4.910,5.517,3.144,4.059,4.418,2.427
145.782,0.580,1.257,11.055,-4.279,5.856,6.429,3.935,4.948,5.212,3.123
145.792,-7.280,-3.462,14.195,-4.502,6.833,7.393,4.764,5.819,6.048,3.850
145.803,3.166,-1.637,10.064,-4.566,7.747,8.290,5.652,6.619,6.804,4.622
145.814,8.225,2.953,8.576,-3.721,8.732,9.223,6.527,7.557,7.595,5.379
145.824,-0.152,2.055,9.331,-3.458,9.742,10.205,7.457,8.465,8.434,6.191
145.835,-17.044,1.710,12.665,-2.895,10.435,10.878,8.367,9.044,8.961,6.979
145.846,-6.734,2.076,12.744,-2.636,11.141,11.565,9.188,9.630,9.502,7.673
145.856,6.019,-2.722,7.937,-3.460,11.742,12.221,9.980,9.957,10.002,8.326
145.867,-0.037,-3.872,4.409,-3.907,12.209,12.759,10.686,10.114,10.370,8.877
145.878,-6.044,2.220,8.598,-3.785,12.851,13.392,11.374,10.593,10.827,9.403
145.888,-9.622,6.998,12.564,-2.916,13.319,13.842,12.026,10.919,11.106,9.896
145.899,-10.786,5.245,11.364,-1.922,13.727,14.206,12.590,11.247,11.313,10.311
145.910,-0.842,-1.415,9.029,-3.056,13.970,14.519,13.072,11.188,11.463,10.635
145.920,-1.719,-11.351,8.001,-4.882,14.196,14.825,13.494,11.078,11.588,10.882
145.931,0.378,-5.582,5.580,-4.653,14.446,15.114,13.855,11.064,11.685,11.054
145.941,6.198,2.529,8.397,-3.709,14.701,15.317,14.186,11.242,11.711,11.208
145.952,0.350,2.069,7.204,-3.140,14.900,15.462,14.479,11.372,11.689,11.333
145.963,-8.329,2.658,8.088,-2.206,15.231,15.743,14.754,11.637,11.811,11.449
145.974,-9.543,7.954,12.226,-1.439,15.341,15.840,14.995,11.617,11.761,11.540
145.985,-8.006,10.346,14.770,-0.614,15.393,15.882,15.187,11.546,11.668,11.592
145.996,-5.548,8.126,10.990,-0.268,15.383,15.876,15.344,11.398,11.535,11.617
146.007,-0.720,6.632,12.104,-0.129,15.340,15.831,15.443,11.234,11.370,11.587
146.018,-7.388,-4.123,14.037,-1.413,15.288,15.828,15.485,10.961,11.247,11.500
146.029,-3.393,-5.467,12.269,-2.687,15.173,15.755,15.485,10.630,11.039,11.355
146.040,8.498,-1.565,11.220,-2.618,15.009,15.573,15.444,10.363,10.723,11.168
146.051,11.817,-7.357,8.073,-3.306,14.918,15.493,15.375,10.114,10.511,10.956
146.062,7.262,-9.605,4.668,-4.817,14.695,15.372,15.282,9.554,10.241,10.703
146.073,7.456,-2.420,8.332,-4.407,14.323,15.020,15.133,9.005,9.743,10.394
146.083,4.352,6.244,10.588,-2.594,14.006,14.650,14.931,8.670,9.254,10.058
146.094,1.255,2.184,8.648,-1.903,13.581,14.173,14.667,8.247,8.683,9.682
146.105,1.399,-2.909,9.755,-2.233,13.132,13.720,14.335,7.718,8.143,9.244
146.115,4.654,-10.281,9.151,-4.362,12.475,13.136,13.928,6.826,7.463,8.720
146.126,7.219,-5.079,6.241,-5.034,11.718,12.408,13.420,5.915,6.630,8.084
146.138,4.797,-0.818,6.062,-3.719,10.902,11.543,12.765,5.093,5.666,7.298
146.150,4.366,3.693,7.621,-2.130,10.163,10.696,12.064,4.487,4.755,6.500
146.161,3.540,5.863,9.273,-0.852,9.367,9.826,11.315,3.799,3.860,5.692
146.172,-7.783,3.600,10.811,-0.076,8.556,8.973,10.534,3.061,3.013,4.882
146.183,-8.185,2.005,11.242,0.440,7.752,8.137,9.726,2.335,2.205,4.068
146.195,-11.016,6.409,13.239,1.739,6.813,7.142,8.881,1.543,1.267,3.244
146.206,-6.375,10.418,12.916,3.217,5.977,6.281,8.018,0.831,0.502,2.442
146.217,0.508,11.280,11.220,4.406,4.982,5.282,7.130,-0.045,-0.371,1.643
146.229,0.163,7.372,12.219,3.867,3.981,4.322,6.186,-0.996,-1.190,0.805
146.240,0.350,5.123,11.867,3.086,3.205,3.563,5.282,-1.679,-1.809,0.008
146.251,-6.202,-0.179,13.778,1.780,2.333,2.752,4.406,-2.543,-2.488,-0.765
146.263,-7.294,-2.464,14.030,0.678,1.406,1.888,3.522,-3.469,-3.225,-1.551
146.273,-0.562,-3.024,8.713,-0.237,0.651,1.190,2.741,-4.235,-3.825,-2.257
146.283,2.275,-2.938,4.510,-0.634,0.039,0.639,2.006,-4.868,-4.280,-2.916
146.294,-1.395,3.090,9.431,0.451,-0.510,0.062,1.310,-5.258,-4.748,-3.521
146.305,1.241,7.659,11.414,1.640,-0.929,-0.380,0.672,-5.502,-5.062,-4.044
146.316,4.445,8.112,11.759,2.137,-1.323,-0.790,0.109,-5.728,-5.333,-4.480
146.327,2.088,-4.145,11.364,0.708,-1.783,-1.171,-0.400,-6.199,-5.576,-4.862
146.337,-0.785,-8.449,11.529,-0.375,-2.157,-1.522,-0.855,-6.493,-5.806,-5.205
146.348,-0.871,-2.614,9.539,-0.725,-2.243,-1.602,-1.242,-6.477,-5.777,-5.488
146.359,-0.059,3.729,7.649,0.468,-2.558,-2.017,-1.591,-6.483,-6.071,-5.721
146.370,-5.412,3.499,8.569,0.804,-2.732,-2.220,-1.910,-6.473,-6.142,-5.912
146.381,-8.027,-1.206,10.214,0.415,-2.988,-2.474,-2.211,-6.603,-6.263,-6.083
146.392,-4.391,-4.289,11.343,-0.648,-3.199,-2.639,-2.481,-6.781,-6.309,-6.235
146.403,5.997,-3.326,11.170,-0.698,-3.424,-2.885,-2.735,-6.852,-6.440,-6.374
146.413,14.116,2.105,8.318,0.152,-3.424,-2.914,-2.951,-6.680,-6.350,-6.470
146.424,6.974,4.060,8.663,1.309,-3.580,-3.137,-3.136,-6.582,-6.439,-6.522
146.435,-5.196,3.772,10.179,1.603,-3.632,-3.196,-3.298,-6.487,-6.359,-6.542
146.446,-13.502,2.536,13.081,1.607,-3.868,-3.434,-3.454,-6.589,-6.457,-6.558
146.457,-7.740,-3.182,11.982,0.559,-3.824,-3.344,-3.578,-6.505,-6.237,-6.547
146.468,2.117,-4.612,8.490,-0.551,-4.117,-3.568,-3.699,-6.811,-6.347,-6.551
146.479,8.842,-1.723,6.191,-0.355,-4.273,-3.734,-3.850,-6.838,-6.402,-6.589
146.490,6.134,5.195,9.036,0.853,-4.461,-3.978,-4.008,-6.803,-6.524,-6.624
146.501,2.124,1.674,11.055,1.156,-4.857,-4.406,-4.219,-7.012,-6.817,-6.701
146.512,4.072,-6.343,11.184,0.417,-5.179,-4.715,-4.488,-7.230,-6.996,-6.842
146.523,7.233,-7.795,9.482,-0.210,-5.619,-5.113,-4.799,-7.626,-7.269,-7.031
146.533,-4.571,4.383,12.794,0.979,-6.039,-5.587,-5.143,-7.822,-7.613,-7.250
146.544,-9.263,4.835,13.326,2.377,-6.725,-6.306,-5.568,-8.293,-8.175,-7.525
146.555,-3.163,0.999,11.084,2.310,-7.434,-7.009,-6.078,-8.854,-8.709,-7.877
146.566,5.667,3.391,6.981,2.870,-8.157,-7.768,-6.651,-9.340,-9.293,-8.287
146.577,1.808,7.393,7.412,3.130,-8.867,-8.521,-7.275,-9.792,-9.861,-8.739
146.588,-5.735,-2.823,11.184,1.834,-9.935,-9.533,-8.003,-10.780,-10.682,-9.294
146.599,-2.121,-11.581,9.036,-1.197,-10.978,-10.444,-8.832,-11.903,-11.426,-9.974
146.610,1.945,-13.076,7.369,-4.120,-12.142,-11.480,-9.715,-13.166,-12.327,-10.742
146.621,2.958,-4.389,7.441,-3.538,-13.280,-12.618,-10.674,-14.158,-13.325,-11.582
146.631,1.205,11.022,12.384,-0.969,-14.154,-13.565,-11.645,-14.727,-14.104,-12.406
146.642,1.830,9.793,12.938,1.466,-15.257,-14.742,-12.629,-15.477,-15.066,-13.197
146.653,2.951,2.781,11.529,1.282,-16.453,-15.888,-13.695,-16.533,-15.981,-14.055
146.664,3.332,-3.132,8.979,0.471,-17.611,-16.971,-14.777,-17.592,-16.830,-14.927
146.675,0.177,-7.349,6.909,-0.352,-18.725,-18.007,-15.857,-18.607,-17.633,-15.796
146.686,-6.784,-0.423,7.218,-0.292,-19.887,-19.151,-16.923,-19.559,-18.542,-16.649
146.697,-5.599,6.344,9.424,1.500,-20.786,-20.113,-17.988,-20.077,-19.246,-17.476
146.708,0.335,8.852,11.565,2.334,-22.053,-21.397,-19.065,-21.022,-20.245,-18.292
146.719,4.445,5.935,11.608,2.314,-22.984,-22.319,-20.139,-21.670,-20.873,-19.092
146.730,4.718,-7.335,10.401,1.197,-23.962,-23.252,-21.150,-22.432,-21.512,-19.830
146.741,0.723,-10.669,9.841,-0.111,-24.863,-24.101,-22.131,-23.136,-22.079,-20.545
146.751,-1.898,-1.213,9.108,-0.683,-25.713,-24.945,-23.059,-23.716,-22.650,-21.216
146.761,-0.030,10.246,7.233,0.936,-26.347,-25.673,-23.915,-23.881,-23.088,-21.795
146.772,-1.108,4.052,9.331,1.848,-27.014,-26.408,-24.724,-24.112,-23.514,-22.308
146.782,-0.662,-6.243,13.096,0.774,-27.603,-26.991,-25.479,-24.408,-23.793,-22.769
146.793,6.177,-4.727,10.013,-0.500,-28.123,-27.485,-26.180,-24.684,-24.002,-23.192
146.804,6.292,-2.607,7.391,-0.944,-28.584,-27.926,-26.849,-24.901,-24.164,-23.587
146.815,-5.836,2.623,6.773,-0.103,-28.943,-28.345,-27.410,-24.869,-24.302,-23.869
146.825,-9.205,5.367,11.759,0.685,-29.345,-28.759,-27.900,-24.955,-24.424,-24.069
146.836,-1.482,4.225,12.578,1.300,-29.623,-29.071,-28.358,-24.874,-24.437,-24.227
146.847,8.296,-0.703,10.150,0.735,-29.918,-29.329,-28.754,-24.946,-24.403,-24.329
146.858,9.906,-9.498,7.822,-0.927,-30.118,-29.476,-29.081,-24.967,-24.277,-24.377
146.869,7.937,-10.324,8.706,-1.871,-30.217,-29.520,-29.369,-24.906,-24.068,-24.404
146.880,0.149,1.581,10.495,-1.042,-30.351,-29.708,-29.585,-24.693,-24.010,-24.366
146.891,-2.581,7.695,10.423,1.011,-30.298,-29.751,-29.741,-24.204,-23.789,-24.249
146.902,-7.036,5.877,10.214,1.400,-30.279,-29.739,-29.853,-23.903,-23.505,-24.078
146.913,-10.621,-1.731,11.378,0.735,-30.019,-29.459,-29.869,-23.419,-22.963,-23.819
146.923,5.315,-1.436,8.878,0.193,-29.785,-29.199,-29.777,-22.988,-22.461,-23.469
146.934,10.387,-0.667,6.169,-0.061,-29.576,-28.983,-29.653,-22.561,-22.015,-23.097
146.944,-4.506,-1.307,10.574,-0.412,-29.173,-28.564,-29.455,-21.969,-21.379,-22.664
146.955,-0.806,-0.955,12.485,-0.875,-28.659,-28.030,-29.163,-21.289,-20.647,-22.150
146.965,10.632,-3.484,7.966,-1.366,-28.281,-27.640,-28.831,-20.747,-20.072,-21.612
146.976,9.367,-4.073,9.280,-2.089,-27.847,-27.166,-28.464,-20.218,-19.434,-21.057
146.986,0.465,6.079,12.945,-1.434,-27.197,-26.531,-28.029,-19.384,-18.646,-20.443
146.997,-6.360,3.528,11.307,-0.641,-26.695,-26.038,-27.548,-18.708,-17.996,-19.780
147.007,-7.733,-4.705,10.495,-1.588,-26.151,-25.456,-27.058,-18.085,-17.275,-19.124
147.018,1.456,1.444,10.258,-1.057,-25.431,-24.779,-26.523,-17.161,-16.473,-18.438
147.028,-1.115,7.027,8.806,-0.368,-24.901,-24.305,-25.967,-16.405,-15.875,-17.732
147.039,-13.229,-2.485,9.266,-1.511,-24.592,-23.954,-25.450,-16.058,-15.412,-17.079
147.050,-10.298,-4.109,10.042,-2.252,-24.210,-23.541,-24.982,-15.639,-14.909,-16.499
147.060,7.010,-0.337,7.283,-2.502,-23.780,-23.116,-24.543,-15.119,-14.407,-15.961
147.071,4.862,2.091,7.563,-2.146,-23.310,-22.686,-24.098,-14.502,-13.903,-15.422
147.081,-7.294,-3.944,9.755,-3.219,-22.975,-22.328,-23.672,-14.146,-13.484,-14.916
147.092,3.202,-5.424,9.252,-3.719,-22.593,-21.921,-23.261,-13.762,-13.034,-14.443
147.102,14.440,-2.823,7.901,-3.727,-22.104,-21.448,-22.837,-13.206,-12.527,-13.965
147.113,12.284,1.157,8.009,-3.229,-21.713,-21.088,-22.416,-12.727,-12.135,-13.495
147.124,2.110,-0.531,10.207,-3.066,-21.250,-20.640,-22.009,-12.208,-11.656,-13.039
