R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha
175,25,1900,200,25,2100,500,150,0,0,0,0,7,75,10,10.0,32.0,0.000100,0.003000,20,50,10,50,10,50,175,0,0,0.995
sysTime,ARawX,ARawY,ARawZ,aPT1R,aKFRawR,aKFPT10R,aKFPT11R,aCFRawR,aCFPT10R,aCFPT11R
321.654,-4.205,-6.207,9.812,-2.533,2.425,3.447,3.018,1.621,3.010,2.538
321.665,6.694,-4.174,7.556,-2.081,2.602,3.607,3.261,1.771,3.100,2.718
321.675,7.226,-2.672,4.208,-1.727,2.716,3.704,3.460,1.867,3.135,2.859
321.686,2.735,3.190,9.719,-0.642,2.716,3.665,3.597,1.905,3.049,2.950
321.697,-2.624,2.730,12.039,0.207,2.665,3.594,3.653,1.870,2.948,2.975
321.708,-2.071,1.818,11.616,0.009,2.575,3.524,3.666,1.722,2.852,2.960
321.718,6.177,-1.163,10.322,-0.930,2.430,3.417,3.642,1.476,2.711,2.900
321.729,4.172,-7.565,10.689,-2.086,2.286,3.309,3.581,1.219,2.555,2.786
321.740,3.324,-4.677,9.302,-1.421,2.212,3.181,3.492,1.215,2.379,2.644
321.751,10.545,2.314,8.670,-0.671,2.106,3.029,3.379,1.177,2.196,2.494
321.762,11.077,3.111,9.115,0.354,1.944,2.842,3.255,1.059,2.000,2.354
321.772,-6.669,2.673,11.903,0.565,1.767,2.655,3.116,0.905,1.812,2.207
321.783,-8.882,7.336,13.117,1.902,1.669,2.519,2.993,0.903,1.692,2.092
321.794,-4.902,6.359,12.420,1.194,1.488,2.420,2.878,0.576,1.614,1.991
321.805,-6.712,-1.795,9.676,-0.626,1.178,2.222,2.729,0.044,1.413,1.832
321.815,-8.480,-9.455,7.132,-1.894,0.869,1.980,2.529,-0.407,1.149,1.603
321.826,-1.740,-4.727,8.181,-2.589,0.541,1.691,2.290,-0.832,0.827,1.322
321.837,8.045,-0.991,6.938,-1.846,0.258,1.368,2.028,-1.036,0.484,1.032
321.848,5.767,-0.531,5.788,-1.490,-0.056,1.037,1.756,-1.314,0.146,0.743
321.858,0.601,3.672,11.069,-0.653,-0.457,0.609,1.438,-1.637,-0.271,0.423
321.869,-4.966,2.745,15.273,0.131,-0.772,0.282,1.119,-1.886,-0.568,0.124
321.880,-5.864,2.033,12.162,0.319,-1.235,-0.162,0.758,-2.335,-0.972,-0.207
321.890,-0.030,0.136,8.900,-0.454,-1.716,-0.591,0.357,-2.867,-1.359,-0.579
321.901,2.397,-3.872,8.016,-1.869,-2.183,-0.962,-0.033,-3.488,-1.702,-0.954
321.912,1.521,-10.259,6.881,-3.565,-2.703,-1.381,-0.446,-4.178,-2.107,-1.366
321.923,1.758,-7.565,7.348,-4.127,-3.109,-1.727,-0.840,-4.686,-2.458,-1.775
321.933,2.663,7.710,11.565,-0.525,-3.364,-2.080,-1.216,-4.681,-2.779,-2.129
321.944,-1.453,10.275,11.486,1.296,-3.695,-2.474,-1.571,-4.780,-3.089,-2.411
321.955,-6.468,6.452,9.733,1.576,-4.044,-2.818,-1.921,-5.025,-3.335,-2.673
321.966,-2.689,4.620,10.610,1.857,-4.320,-3.109,-2.244,-5.148,-3.519,-2.899
321.976,0.824,1.379,11.975,0.648,-4.601,-3.340,-2.545,-5.414,-3.653,-3.111
321.988,-0.310,4.807,11.335,-0.207,-4.995,-3.689,-2.885,-5.801,-3.920,-3.376
322.000,-3.465,11.704,12.061,0.110,-5.164,-3.848,-3.198,-5.893,-4.006,-3.622
322.010,2.053,-8.075,9.970,-1.018,-5.288,-3.889,-3.391,-6.099,-3.977,-3.747
322.020,2.024,-9.239,7.621,-3.303,-5.541,-4.038,-3.573,-6.507,-4.090,-3.896
322.031,-0.512,2.206,8.986,-2.722,-5.772,-4.301,-3.772,-6.617,-4.324,-4.068
322.041,-2.588,6.869,13.922,-1.314,-5.892,-4.440,-3.966,-6.625,-4.415,-4.214
322.051,-8.106,3.513,11.343,-0.496,-5.863,-4.422,-4.097,-6.486,-4.328,-4.278
322.062,1.269,-4.224,9.022,-1.614,-5.939,-4.428,-4.179,-6.624,-4.276,-4.301
322.072,8.383,-1.235,7.592,-2.019,-5.805,-4.287,-4.210,-6.434,-4.092,-4.285
322.083,5.968,2.019,5.286,-1.291,-5.499,-4.032,-4.159,-5.955,-3.792,-4.184
322.094,6.479,3.578,7.276,-0.329,-5.127,-3.725,-4.014,-5.379,-3.431,-3.977
322.106,5.056,4.512,10.753,0.435,-4.551,-3.201,-3.768,-4.624,-2.851,-3.663
322.117,-0.059,4.318,12.104,0.948,-4.098,-2.779,-3.449,-4.032,-2.368,-3.271
322.128,-3.041,-0.761,10.674,-0.052,-3.666,-2.294,-3.073,-3.645,-1.835,-2.833
322.139,-0.864,-0.818,9.676,-0.956,-3.101,-1.664,-2.637,-3.176,-1.186,-2.362
322.150,5.767,-6.049,7.829,-2.055,-2.508,-1.026,-2.164,-2.657,-0.550,-1.872
322.161,9.295,-2.887,7.664,-2.291,-2.011,-0.518,-1.664,-2.176,-0.058,-1.370
322.172,3.138,6.768,8.203,-1.387,-1.563,-0.127,-1.177,-1.609,0.316,-0.882
322.183,-3.903,11.395,10.315,-0.125,-1.330,0.055,-0.751,-1.266,0.495,-0.447
322.194,-3.781,6.826,10.703,0.020,-1.019,0.359,-0.365,-0.925,0.799,-0.048
322.206,1.708,-0.610,9.963,-1.122,-0.973,0.461,-0.060,-0.985,0.891,0.256
322.217,7.858,-3.110,7.161,-1.925,-0.974,0.486,0.153,-1.044,0.895,0.455
322.228,6.651,0.891,7.427,-1.473,-1.124,0.315,0.261,-1.158,0.702,0.545
322.239,3.612,6.387,9.410,0.211,-1.192,0.176,0.292,-1.073,0.562,0.574
322.250,2.146,7.853,11.824,1.944,-1.590,-0.293,0.217,-1.289,0.121,0.524
322.261,1.859,2.062,12.499,1.865,-1.800,-0.496,0.081,-1.464,-0.039,0.424
322.272,0.853,-4.899,9.460,0.189,-2.307,-0.900,-0.127,-2.133,-0.413,0.237
322.283,-2.099,-8.535,7.980,-1.952,-2.679,-1.180,-0.394,-2.668,-0.687,-0.031
322.294,-4.391,-5.057,8.239,-2.855,-3.170,-1.624,-0.696,-3.244,-1.141,-0.354
322.305,-3.342,-3.218,7.743,-2.726,-3.524,-1.989,-1.039,-3.561,-1.509,-0.710
322.316,-0.842,5.087,8.476,-0.961,-3.941,-2.489,-1.394,-3.779,-1.991,-1.058
322.328,1.205,9.384,8.641,1.203,-4.231,-2.897,-1.777,-3.778,-2.350,-1.404
322.339,-1.359,5.734,8.619,1.907,-4.569,-3.282,-2.151,-3.948,-2.667,-1.722
322.350,-8.832,1.494,8.116,1.444,-5.017,-3.722,-2.531,-4.338,-3.038,-2.045
322.361,-11.699,-0.552,9.733,0.939,-5.438,-4.145,-2.940,-4.683,-3.393,-2.400
322.372,-7.531,-0.186,12.291,0.599,-5.785,-4.484,-3.324,-4.972,-3.666,-2.728
322.383,-2.157,-2.392,11.479,-0.527,-6.231,-4.883,-3.717,-5.443,-4.004,-3.071
322.394,1.528,-5.560,7.613,-2.129,-6.701,-5.269,-4.131,-6.021,-4.342,-3.449
322.405,6.364,-6.502,6.054,-3.406,-7.082,-5.601,-4.536,-6.452,-4.643,-3.831
322.416,7.125,-7.407,6.902,-4.919,-7.484,-5.951,-4.933,-6.923,-4.977,-4.221
322.428,5.588,-8.362,8.627,-6.072,-7.920,-6.341,-5.330,-7.429,-5.364,-4.623
322.439,0.874,-8.556,7.642,-6.060,-8.328,-6.746,-5.745,-7.819,-5.762,-5.039
322.450,6.155,-1.335,7.233,-5.040,-8.683,-7.157,-6.156,-8.031,-6.153,-5.438
322.461,11.285,4.555,6.766,-3.643,-9.019,-7.541,-6.546,-8.222,-6.497,-5.797
322.472,7.104,2.105,7.125,-2.985,-9.407,-7.976,-6.937,-8.454,-6.876,-6.139
322.483,-2.157,-0.092,7.987,-2.668,-9.865,-8.451,-7.342,-8.805,-7.286,-6.487
322.494,-3.120,5.123,13.771,-1.135,-10.204,-8.841,-7.741,-8.957,-7.594,-6.813
322.505,1.815,5.611,13.864,0.149,-10.656,-9.332,-8.154,-9.222,-7.979,-7.128
322.516,0.831,1.379,10.890,0.151,-11.045,-9.708,-8.573,-9.517,-8.238,-7.438
322.527,-2.983,-1.565,9.654,-0.679,-11.369,-9.993,-8.957,-9.801,-8.413,-7.721
322.538,-4.923,0.072,12.981,-1.090,-11.655,-10.275,-9.301,-9.986,-8.594,-7.969
322.548,-5.017,-2.435,11.357,-1.357,-11.677,-10.286,-9.574,-9.928,-8.507,-8.148
322.560,-5.455,-1.853,7.829,-2.278,-11.735,-10.279,-9.761,-9.995,-8.395,-8.230
322.571,-6.015,3.607,8.526,-2.788,-11.743,-10.252,-9.886,-9.974,-8.284,-8.269
322.582,-7.488,0.984,9.546,-3.884,-11.628,-10.111,-9.944,-9.827,-8.074,-8.253
322.594,-9.177,3.528,10.696,-4.397,-11.344,-9.832,-9.904,-9.472,-7.747,-8.157
322.605,-11.562,1.839,10.531,-4.537,-10.964,-9.448,-9.750,-9.048,-7.328,-7.954
322.616,-5.304,6.344,10.265,-2.930,-10.482,-9.033,-9.499,-8.382,-6.863,-7.640
322.627,3.439,7.602,10.150,-1.046,-9.937,-8.581,-9.140,-7.584,-6.343,-7.196
322.639,8.318,5.849,10.186,-0.166,-9.367,-8.034,-8.711,-6.885,-5.716,-6.670
322.650,4.998,1.847,7.908,0.077,-8.684,-7.370,-8.214,-6.091,-4.974,-6.075
322.661,7.693,-1.695,6.299,0.374,-8.004,-6.682,-7.636,-5.354,-4.216,-5.405
322.673,6.716,0.259,9.826,1.166,-7.205,-5.868,-6.981,-4.516,-3.334,-4.660
322.684,8.095,-3.347,10.171,1.291,-6.356,-4.972,-6.241,-3.695,-2.378,-3.834
322.695,3.260,-3.110,9.661,1.724,-5.589,-4.184,-5.456,-2.917,-1.541,-2.975
322.707,0.113,1.767,8.734,3.094,-4.839,-3.477,-4.682,-2.033,-0.784,-2.128
322.718,0.910,8.464,10.344,5.684,-4.133,-2.837,-3.945,-1.130,-0.079,-1.304
322.729,3.949,6.366,11.012,6.739,-3.430,-2.175,-3.222,-0.268,0.669,-0.475
322.740,0.572,6.955,9.733,7.010,-2.669,-1.422,-2.471,0.585,1.500,0.374
322.752,-0.109,3.923,9.007,7.271,-1.923,-0.708,-1.732,1.456,2.284,1.200
322.763,0.235,7.286,7.513,7.899,-1.311,-0.163,-1.047,2.252,2.891,1.964
322.774,2.261,9.484,9.050,8.046,-0.775,0.368,-0.411,2.843,3.479,2.670
322.785,2.081,6.840,8.878,7.807,-0.133,1.012,0.201,3.521,4.172,3.345
322.797,2.218,5.180,8.770,6.624,0.484,1.669,0.830,4.072,4.846,4.004
322.807,-3.113,0.776,9.187,4.913,1.077,2.316,1.452,4.537,5.476,4.623
322.818,-2.523,1.128,10.574,4.021,1.556,2.806,2.010,4.947,5.922,5.150
322.830,0.213,1.437,11.594,2.767,2.046,3.322,2.570,5.316,6.370,5.653
322.841,-3.048,-3.786,11.860,0.839,2.426,3.766,3.098,5.470,6.713,6.090
322.853,-3.903,-5.259,9.963,-1.057,2.702,4.124,3.538,5.456,6.935,6.403
322.864,-3.867,-7.155,9.374,-2.495,2.924,4.394,3.921,5.433,7.044,6.631
322.875,1.284,-7.213,10.559,-3.539,3.151,4.651,4.255,5.430,7.118,6.788
322.887,2.908,-7.974,9.769,-4.612,3.240,4.773,4.534,5.269,7.047,6.874
322.898,3.281,-9.555,9.144,-5.899,3.197,4.785,4.737,4.924,6.848,6.867
322.910,1.744,-11.294,6.838,-7.311,3.047,4.713,4.813,4.411,6.550,6.713
322.921,3.533,-10.073,5.199,-7.159,2.794,4.460,4.777,3.956,6.074,6.449
322.932,5.918,-4.425,7.225,-6.747,2.433,4.114,4.630,3.373,5.516,6.080
322.944,4.905,-4.518,7.966,-5.539,2.069,3.725,4.397,2.896,4.949,5.657
322.955,1.320,-3.606,8.727,-4.227,1.563,3.192,4.088,2.313,4.269,5.185
322.966,-1.963,0.582,9.877,-3.265,1.093,2.709,3.716,1.762,3.663,4.675
322.978,-2.042,2.155,7.657,-1.236,0.618,2.163,3.280,1.359,3.036,4.138
322.989,-0.504,3.420,8.497,0.759,0.346,1.819,2.870,1.196,2.652,3.671
323.001,2.807,3.427,8.742,2.187,-0.037,1.360,2.486,0.959,2.190,3.265
323.012,4.143,2.321,8.195,2.801,-0.278,1.066,2.119,0.838,1.913,2.897
323.023,-1.819,1.322,8.354,2.881,-0.652,0.670,1.803,0.525,1.538,2.590
323.033,-5.132,2.910,12.787,2.915,-1.196,0.124,1.422,0.010,1.017,2.219
323.043,3.231,1.193,12.981,2.942,-1.735,-0.392,0.990,-0.537,0.535,1.806
323.054,4.891,-6.279,7.757,1.260,-2.373,-0.940,0.499,-1.325,0.016,1.326
323.065,2.706,-6.825,8.447,-0.301,-2.880,-1.358,-0.004,-1.988,-0.391,0.817
323.076,4.345,-2.622,11.623,-0.120,-3.248,-1.738,-0.474,-2.314,-0.757,0.347
323.087,5.997,2.809,9.453,1.081,-3.705,-2.263,-0.938,-2.605,-1.253,-0.102
323.097,1.104,0.704,7.836,1.393,-4.303,-2.898,-1.443,-3.084,-1.843,-0.577
323.108,-3.486,1.588,9.015,1.776,-4.826,-3.437,-1.969,-3.520,-2.328,-1.065
323.119,-4.262,9.032,11.651,3.840,-5.050,-3.721,-2.436,-3.552,-2.537,-1.469
323.130,-0.009,7.135,9.367,3.984,-5.324,-4.015,-2.862,-3.703,-2.742,-1.818
323.141,-3.012,2.235,8.318,3.647,-5.859,-4.542,-3.300,-4.165,-3.179,-2.176
323.152,-6.820,3.233,10.365,4.015,-6.075,-4.768,-3.711,-4.272,-3.311,-2.505
323.163,0.343,6.969,10.840,4.307,-6.376,-5.066,-4.070,-4.483,-3.511,-2.773
323.173,7.916,7.056,11.422,5.632,-6.584,-5.333,-4.412,-4.464,-3.661,-3.005
323.184,6.162,1.868,11.637,5.736,-6.742,-5.503,-4.712,-4.482,-3.707,-3.186
323.195,1.392,-0.545,12.284,5.041,-6.945,-5.676,-4.969,-4.632,-3.762,-3.331
323.206,1.499,1.516,12.119,5.015,-6.842,-5.565,-5.144,-4.438,-3.540,-3.395
323.217,3.942,7.666,12.406,6.538,-6.732,-5.504,-5.236,-4.120,-3.359,-3.365
323.228,2.419,3.240,9.769,6.046,-6.634,-5.391,-5.269,-3.936,-3.129,-3.277
323.239,-5.383,-6.509,8.066,4.225,-6.287,-4.955,-5.197,-3.669,-2.597,-3.103
323.249,-10.139,-9.088,7.764,1.856,-6.101,-4.665,-5.037,-3.623,-2.248,-2.874
323.260,-11.771,-5.941,8.361,1.527,-5.777,-4.317,-4.839,-3.301,-1.860,-2.624
323.271,-0.641,0.855,8.497,1.501,-5.289,-3.839,-4.557,-2.759,-1.354,-2.301
323.282,3.913,2.931,11.731,1.842,-4.970,-3.535,-4.248,-2.380,-1.023,-1.950
323.293,6.313,4.268,12.593,1.986,-4.450,-3.019,-3.892,-1.830,-0.486,-1.558
323.303,6.608,3.248,11.486,2.179,-3.931,-2.510,-3.503,-1.273,0.039,-1.137
323.314,4.129,4.397,12.557,2.565,-3.633,-2.232,-3.117,-0.921,0.333,-0.719
323.325,3.720,3.118,12.945,2.554,-3.330,-1.931,-2.751,-0.596,0.648,-0.325
323.336,-1.194,-1.975,12.715,2.277,-2.949,-1.546,-2.385,-0.213,1.041,0.063
323.347,-9.047,-1.716,11.486,2.205,-2.650,-1.249,-2.041,0.090,1.339,0.421
323.358,-12.230,-4.791,9.776,1.722,-2.253,-0.837,-1.688,0.455,1.745,0.782
323.369,-12.920,-0.207,9.999,1.900,-1.926,-0.532,-1.336,0.810,2.038,1.134
323.380,-8.566,5.346,11.407,2.552,-1.391,-0.028,-0.963,1.389,2.528,1.506
323.391,-3.163,8.866,11.292,3.612,-1.090,0.236,-0.591,1.752,2.785,1.883
323.402,1.169,8.248,11.810,4.577,-0.647,0.661,-0.193,2.225,3.209,2.294
323.413,2.893,5.913,10.538,5.212,-0.298,0.976,0.167,2.642,3.532,2.673
323.424,2.771,-0.071,7.024,4.930,-0.137,1.149,0.498,2.781,3.711,3.021
323.436,1.672,-5.165,6.787,4.443,-0.006,1.332,0.791,2.813,3.895,3.322
323.447,-1.862,-8.003,5.788,3.938,0.108,1.519,1.026,2.785,4.076,3.558
323.458,-3.924,-7.673,7.556,3.516,0.048,1.512,1.203,2.615,4.056,3.727
323.469,-5.714,-6.731,7.326,3.270,0.080,1.579,1.343,2.570,4.104,3.852
323.480,-4.837,-3.017,10.516,3.214,0.071,1.572,1.453,2.539,4.077,3.943
323.491,-3.177,0.280,10.890,2.529,-0.013,1.515,1.521,2.379,3.991,3.982
323.502,-1.640,2.012,11.163,1.684,-0.039,1.528,1.567,2.250,3.962,3.987
323.514,-1.762,7.537,11.766,2.223,-0.066,1.505,1.569,2.185,3.898,3.948
323.525,0.005,6.050,10.919,2.297,-0.088,1.476,1.565,2.147,3.833,3.906
323.535,-0.907,0.438,9.467,1.856,-0.188,1.391,1.553,1.993,3.713,3.857
323.546,-2.531,1.272,11.723,1.875,-0.182,1.384,1.512,1.995,3.669,3.778
323.557,1.284,4.117,13.577,2.808,-0.198,1.329,1.485,2.032,3.588,3.723
323.568,4.309,6.689,15.179,4.347,-0.214,1.270,1.447,2.092,3.521,3.674
323.579,5.868,4.519,13.807,5.569,-0.364,1.081,1.407,2.028,3.344,3.643
323.591,5.063,-2.557,12.075,5.383,-0.325,1.135,1.371,2.060,3.418,3.624
323.602,1.262,-4.791,11.759,4.882,-0.400,1.084,1.317,1.959,3.382,3.582
323.613,-1.065,-5.251,10.703,4.390,-0.600,0.901,1.252,1.740,3.207,3.522
323.624,-1.122,-2.076,11.127,4.182,-0.715,0.783,1.149,1.639,3.095,3.420
323.635,0.192,1.969,12.399,4.085,-1.028,0.473,1.007,1.329,2.788,3.276
323.646,2.340,4.986,12.564,3.962,-1.157,0.367,0.842,1.164,2.683,3.108
323.657,3.152,5.166,12.090,3.696,-1.509,0.047,0.645,0.761,2.364,2.905
323.668,2.160,4.031,13.527,3.200,-1.992,-0.398,0.389,0.219,1.918,2.640
323.679,0.407,2.565,13.936,2.522,-2.417,-0.783,0.088,-0.274,1.530,2.326
323.691,-2.509,0.467,12.413,1.273,-2.865,-1.188,-0.255,-0.797,1.115,1.963
323.702,-6.224,-0.358,12.715,0.446,-3.238,-1.536,-0.623,-1.219,0.752,1.570
323.713,-8.185,0.431,13.649,0.213,-3.730,-2.028,-1.014,-1.714,0.245,1.153
323.724,-7.776,3.822,13.972,1.014,-4.138,-2.475,-1.409,-2.044,-0.205,0.743
323.735,-3.968,7.832,12.830,2.757,-4.382,-2.800,-1.804,-2.114,-0.512,0.355
323.746,1.693,9.499,12.427,4.968,-4.746,-3.254,-2.187,-2.259,-0.914,0.012
323.757,4.503,4.598,11.925,6.004,-5.045,-3.589,-2.547,-2.416,-1.171,-0.279
323.768,5.444,2.838,10.703,6.363,-5.235,-3.801,-2.880,-2.482,-1.297,-0.536
323.779,0.551,-3.527,9.783,5.143,-5.573,-4.070,-3.179,-2.865,-1.487,-0.764
323.790,-8.537,-8.291,10.164,2.881,-5.829,-4.226,-3.457,-3.242,-1.589,-0.995
323.801,-12.403,-6.573,9.791,0.917,-5.966,-4.302,-3.689,-3.459,-1.641,-1.208
323.813,-9.910,0.489,11.357,0.593,-6.099,-4.430,-3.896,-3.575,-1.757,-1.405
323.824,-0.871,7.738,13.972,1.659,-6.025,-4.392,-4.031,-3.411,-1.699,-1.523
323.835,5.573,8.126,14.914,2.221,-6.121,-4.503,-4.148,-3.443,-1.781,-1.611
323.846,5.602,3.327,12.557,2.127,-5.963,-4.344,-4.197,-3.249,-1.590,-1.628
323.857,0.501,-2.564,9.906,1.796,-5.839,-4.206,-4.179,-3.115,-1.425,-1.579
323.868,-3.501,-3.469,10.272,1.167,-5.871,-4.198,-4.145,-3.194,-1.399,-1.525
323.879,-4.104,-2.995,11.910,0.454,-5.804,-4.105,-4.119,-3.157,-1.298,-1.486
323.890,-3.745,-0.710,12.787,-0.057,-5.706,-3.994,-4.064,-3.075,-1.190,-1.430
323.901,1.348,2.745,13.534,0.139,-5.662,-3.964,-4.020,-3.003,-1.166,-1.387
323.912,5.832,5.453,12.226,0.746,-5.546,-3.875,-3.979,-2.827,-1.075,-1.340
323.923,9.927,6.287,12.356,1.411,-5.469,-3.810,-3.907,-2.714,-1.000,-1.253
323.935,9.108,-0.258,9.374,1.424,-5.516,-3.861,-3.867,-2.732,-1.037,-1.195
323.946,4.021,-6.760,9.280,0.887,-5.437,-3.760,-3.833,-2.675,-0.926,-1.147
323.957,-2.035,-8.851,8.533,0.131,-5.476,-3.756,-3.795,-2.782,-0.923,-1.106
323.968,-3.989,-5.302,8.095,-0.226,-5.313,-3.572,-3.754,-2.660,-0.749,-1.070
323.979,-2.071,2.543,12.284,0.071,-5.286,-3.569,-3.683,-2.591,-0.759,-1.008
323.990,0.616,7.343,12.808,0.692,-5.102,-3.408,-3.588,-2.368,-0.607,-0.917
324.001,4.603,7.595,13.347,1.304,-4.937,-3.256,-3.472,-2.175,-0.456,-0.798
324.012,6.493,6.632,12.032,2.859,-4.678,-3.058,-3.329,-1.790,-0.246,-0.637
324.023,7.564,6.107,11.917,4.460,-4.469,-2.903,-3.165,-1.453,-0.061,-0.437
324.034,8.153,4.922,9.510,5.976,-4.302,-2.783,-2.976,-1.153,0.106,-0.195
324.045,10.387,4.749,8.900,7.286,-3.973,-2.477,-2.745,-0.725,0.473,0.101
324.057,8.807,0.057,7.434,7.179,-3.805,-2.283,-2.512,-0.537,0.732,0.404
324.068,10.646,2.630,7.750,7.232,-3.854,-2.314,-2.322,-0.559,0.763,0.659
324.079,11.702,4.721,7.506,8.054,-3.907,-2.380,-2.201,-0.522,0.762,0.845
324.090,10.984,6.898,8.210,8.736,-3.989,-2.470,-2.138,-0.519,0.743,0.979
324.101,8.706,7.616,9.575,8.988,-4.170,-2.664,-2.147,-0.604,0.627,1.043
324.112,5.782,6.991,11.034,8.700,-4.434,-2.936,-2.231,-0.774,0.432,1.030
324.123,2.886,4.663,12.061,8.460,-4.802,-3.317,-2.386,-1.042,0.133,0.948
324.135,1.291,6.668,9.992,8.173,-5.264,-3.777,-2.617,-1.435,-0.251,0.781
324.146,0.026,1.882,10.782,7.027,-5.664,-4.130,-2.899,-1.849,-0.536,0.554
324.157,0.838,-3.290,10.488,5.710,-6.062,-4.467,-3.213,-2.297,-0.818,0.283
324.168,5.142,-9.519,11.766,3.011,-6.670,-4.973,-3.585,-3.042,-1.288,-0.067
324.179,4.970,-7.644,9.453,1.196,-7.194,-5.406,-3.991,-3.707,-1.709,-0.475
324.190,6.198,-6.027,9.891,0.272,-7.646,-5.803,-4.409,-4.239,-2.103,-0.904
324.201,6.443,-1.889,9.388,0.592,-8.028,-6.191,-4.812,-4.592,-2.485,-1.314
324.212,4.977,2.860,10.243,2.194,-8.386,-6.614,-5.211,-4.802,-2.884,-1.702
324.224,2.735,7.896,10.617,4.181,-8.703,-7.019,-5.598,-4.908,-3.239,-2.052
324.235,0.163,11.532,11.213,6.673,-8.916,-7.322,-5.966,-4.877,-3.459,-2.349
324.246,-0.878,9.721,10.013,8.512,-9.158,-7.638,-6.300,-4.878,-3.661,-2.580
324.257,-2.243,11.748,9.783,10.114,-9.196,-7.756,-6.587,-4.647,-3.646,-2.743
324.268,-2.394,11.697,8.770,10.060,-9.298,-7.863,-6.835,-4.612,-3.617,-2.863
324.279,-0.770,10.318,9.144,9.759,-9.345,-7.913,-7.026,-4.528,-3.538,-2.930
324.290,1.126,8.665,9.237,9.213,-9.472,-8.040,-7.191,-4.539,-3.544,-2.979
324.301,1.995,7.717,11.026,8.768,-9.439,-8.009,-7.307,-4.397,-3.400,-2.986
324.313,1.736,6.948,11.580,9.001,-9.336,-7.936,-7.369,-4.133,-3.214,-2.936
324.324,-0.404,5.964,11.831,8.990,-9.182,-7.793,-7.368,-3.859,-2.962,-2.826
324.335,2.527,7.918,11.932,9.029,-8.960,-7.573,-7.310,-3.540,-2.640,-2.663
324.346,-0.950,7.415,12.729,8.815,-8.625,-7.221,-7.186,-3.148,-2.195,-2.440
324.357,-4.241,6.546,12.650,8.077,-8.321,-6.882,-7.000,-2.829,-1.778,-2.168
324.369,-7.891,4.311,11.695,7.734,-8.180,-6.713,-6.780,-2.667,-1.536,-1.868
324.380,-3.335,6.100,12.133,7.446,-8.050,-6.565,-6.567,-2.510,-1.327,-1.588
324.391,-6.260,3.118,11.515,6.522,-7.829,-6.302,-6.358,-2.318,-1.016,-1.325
324.402,-8.480,0.517,10.473,5.490,-7.583,-6.010,-6.143,-2.118,-0.693,-1.072
324.413,-10.635,-1.889,10.624,4.479,-7.467,-5.863,-5.946,-2.041,-0.531,-0.853
324.424,-9.809,-2.399,10.947,3.610,-7.413,-5.785,-5.772,-2.023,-0.451,-0.672
324.435,-6.770,-2.909,10.717,2.323,-7.289,-5.616,-5.623,-1.985,-0.296,-0.530
324.447,-3.745,-2.068,11.889,1.250,-7.236,-5.526,-5.501,-2.017,-0.234,-0.431
324.458,-0.167,-1.084,12.521,0.338,-7.157,-5.417,-5.392,-2.024,-0.167,-0.360
324.469,0.709,-1.242,12.521,-0.508,-7.086,-5.305,-5.299,-2.068,-0.109,-0.315
324.480,-0.720,-2.959,12.255,-1.691,-7.146,-5.292,-5.234,-2.308,-0.161,-0.310
324.491,-1.747,-5.266,10.940,-3.314,-7.316,-5.359,-5.212,-2.721,-0.310,-0.366
324.502,-3.421,1.538,11.314,-3.860,-7.483,-5.484,-5.242,-3.039,-0.532,-0.491
324.513,-3.242,-1.968,10.006,-4.091,-7.647,-5.622,-5.311,-3.324,-0.766,-0.656
324.524,-0.741,-4.231,9.898,-4.249,-7.856,-5.828,-5.413,-3.609,-1.065,-0.851
324.535,1.715,-4.885,10.092,-4.191,-7.979,-5.974,-5.530,-3.761,-1.298,-1.055
324.546,1.162,-2.614,10.020,-3.674,-8.129,-6.178,-5.667,-3.884,-1.579,-1.270
324.558,-1.388,-1.831,8.152,-2.374,-8.165,-6.315,-5.821,-3.795,-1.776,-1.485
324.569,-3.019,-1.400,6.938,-0.833,-8.389,-6.638,-5.994,-3.878,-2.135,-1.697
324.580,-1.043,-2.061,7.649,-0.125,-8.611,-6.902,-6.197,-4.047,-2.422,-1.927
324.591,1.528,-0.933,9.640,0.590,-8.966,-7.270,-6.422,-4.386,-2.800,-2.167
324.602,6.486,-2.298,9.015,0.791,-9.317,-7.616,-6.684,-4.741,-3.142,-2.433
324.613,4.567,4.519,11.228,1.792,-9.762,-8.113,-7.002,-5.082,-3.625,-2.744
324.624,-1.884,10.634,10.739,2.664,-10.205,-8.601,-7.358,-5.420,-4.086,-3.082
324.635,-5.017,10.102,9.424,2.974,-10.659,-9.094,-7.749,-5.770,-4.542,-3.447
324.647,-3.227,7.429,11.565,2.820,-10.994,-9.435,-8.153,-6.058,-4.842,-3.820
324.658,-1.711,5.073,11.651,2.885,-11.297,-9.743,-8.548,-6.309,-5.104,-4.179
324.669,-3.615,3.176,9.834,3.577,-11.563,-10.059,-8.907,-6.438,-5.361,-4.488
324.680,-3.091,0.050,7.556,3.744,-11.823,-10.346,-9.230,-6.592,-5.583,-4.753
324.691,1.787,-3.132,8.131,3.481,-11.974,-10.480,-9.508,-6.715,-5.654,-4.973
324.702,1.650,-0.955,8.519,3.902,-11.943,-10.474,-9.705,-6.588,-5.585,-5.111
