R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha
175,25,1900,200,25,2100,500,150,0,0,0,0,7,75,10,10.0,32.0,0.000100,0.003000,20,50,5,50,5,50,175,0,0,0.995
sysTime,ARawX,ARawY,ARawZ,aPT1R,aKFRawR,aKFPT10R,aKFPT11R,aCFRawR,aCFPT10R,aCFPT11R
255.248,7.125,-8.966,10.459,-4.176,-0.425,1.626,2.615,1.755,4.188,5.079
255.259,8.490,-8.463,9.676,-4.732,-0.955,1.082,2.140,1.111,3.487,4.434
255.271,8.778,-7.220,8.663,-4.827,-1.387,0.623,1.650,0.596,2.878,3.781
255.281,4.912,3.470,11.989,-4.077,-1.782,0.183,1.231,0.186,2.327,3.242
255.292,-1.582,5.216,13.886,-2.635,-1.999,-0.067,0.836,-0.046,1.992,2.754
255.303,-1.496,-5.388,8.713,-3.667,-2.716,-0.699,0.397,-0.986,1.282,2.228
255.314,-0.044,-7.630,6.938,-4.012,-3.187,-1.125,-0.065,-1.605,0.777,1.675
255.324,-3.874,-2.794,7.096,-3.691,-3.696,-1.652,-0.524,-2.137,0.179,1.136
255.335,-12.022,1.092,10.710,-2.624,-4.102,-2.103,-0.987,-2.501,-0.324,0.611
255.346,-8.861,-1.177,11.321,-2.356,-4.413,-2.442,-1.435,-2.788,-0.701,0.116
255.357,7.944,-1.242,9.115,-1.899,-4.733,-2.802,-1.827,-3.055,-1.091,-0.312
255.367,11.134,6.438,8.318,-0.594,-5.154,-3.280,-2.222,-3.380,-1.582,-0.729
255.379,7.348,8.759,9.194,0.350,-5.378,-3.556,-2.625,-3.498,-1.852,-1.132
255.390,-0.432,10.928,10.919,1.197,-5.648,-3.877,-2.989,-3.653,-2.153,-1.482
255.401,-4.226,5.683,10.883,1.034,-5.749,-3.984,-3.300,-3.721,-2.237,-1.773
255.412,-3.342,-2.327,8.203,0.176,-6.052,-4.231,-3.592,-4.107,-2.465,-2.049
255.423,2.218,-6.789,5.947,-1.508,-6.068,-4.151,-3.805,-4.291,-2.381,-2.258
255.434,3.957,-3.254,6.679,-1.538,-6.205,-4.265,-3.968,-4.467,-2.499,-2.423
255.445,0.005,1.688,10.926,-0.638,-6.117,-4.198,-4.079,-4.331,-2.430,-2.528
255.456,-2.056,1.243,13.886,-0.458,-5.990,-4.076,-4.121,-4.180,-2.300,-2.556
255.466,3.238,-0.926,10.308,-0.579,-5.972,-4.067,-4.133,-4.135,-2.286,-2.556
255.476,-0.842,5.382,9.158,0.505,-5.929,-4.106,-4.137,-3.927,-2.312,-2.542
255.487,-6.777,6.380,10.998,1.339,-6.039,-4.261,-4.170,-3.932,-2.441,-2.544
255.498,-6.281,-0.301,11.177,0.728,-6.047,-4.229,-4.211,-3.985,-2.385,-2.555
255.510,0.328,-4.274,7.707,-0.166,-6.209,-4.336,-4.265,-4.232,-2.477,-2.590
255.521,6.953,0.043,5.810,0.067,-6.386,-4.535,-4.358,-4.351,-2.663,-2.667
255.532,6.213,7.544,8.691,1.532,-6.693,-4.897,-4.499,-4.527,-2.995,-2.777
255.543,4.287,8.809,12.262,2.616,-6.958,-5.214,-4.686,-4.651,-3.263,-2.916
255.554,6.062,1.789,12.557,1.983,-7.502,-5.720,-4.959,-5.212,-3.716,-3.140
255.565,10.014,-3.656,9.403,0.923,-8.029,-6.209,-5.295,-5.761,-4.158,-3.435
255.576,11.034,-2.959,8.145,0.487,-8.851,-7.009,-5.747,-6.572,-4.910,-3.848
255.587,7.528,4.002,7.930,0.821,-9.490,-7.683,-6.279,-7.093,-5.529,-4.337
255.598,3.066,9.161,9.762,2.747,-10.159,-8.452,-6.886,-7.503,-6.216,-4.876
255.610,4.230,10.972,11.651,4.486,-10.878,-9.241,-7.519,-7.988,-6.893,-5.411
255.621,1.018,8.967,13.433,5.034,-11.681,-10.043,-8.206,-8.669,-7.565,-5.984
255.632,-2.883,1.106,11.687,3.916,-12.630,-10.904,-8.945,-9.651,-8.294,-6.609
255.643,-6.195,-5.086,10.495,1.539,-13.696,-11.868,-9.752,-10.783,-9.142,-7.320
255.654,-7.359,-9.189,7.455,-0.048,-14.551,-12.638,-10.574,-11.688,-9.812,-8.059
255.665,-4.823,-10.195,7.412,-2.026,-15.369,-13.363,-11.420,-12.576,-10.446,-8.833
255.677,1.018,-8.671,9.072,-3.912,-16.336,-14.241,-12.258,-13.621,-11.255,-9.617
255.688,-0.476,-8.535,9.941,-5.278,-17.080,-14.942,-13.091,-14.369,-11.898,-10.407
255.699,2.168,-8.362,11.105,-5.459,-17.755,-15.640,-13.875,-14.928,-12.536,-11.144
255.710,3.662,-8.212,10.444,-5.457,-18.314,-16.234,-14.632,-15.344,-13.063,-11.845
255.721,5.523,-5.510,9.553,-5.086,-18.959,-16.937,-15.357,-15.801,-13.689,-12.504
255.732,6.917,-3.031,7.951,-5.243,-19.407,-17.412,-16.019,-16.113,-14.086,-13.095
255.743,6.033,-2.873,8.066,-5.396,-19.889,-17.903,-16.621,-16.491,-14.494,-13.621
255.754,1.528,-5.395,8.540,-5.306,-20.103,-18.124,-17.143,-16.600,-14.630,-14.061
255.765,-2.480,-8.291,9.201,-5.557,-20.349,-18.366,-17.570,-16.763,-14.788,-14.404
255.777,-1.338,-7.982,8.964,-6.146,-20.395,-18.403,-17.931,-16.741,-14.745,-14.681
255.788,3.102,-7.464,6.715,-7.333,-20.427,-18.382,-18.188,-16.797,-14.662,-14.870
255.799,5.487,-8.794,5.997,-8.756,-20.301,-18.204,-18.324,-16.711,-14.443,-14.953
255.810,-2.473,-9.289,7.405,-8.882,-20.035,-17.937,-18.370,-16.405,-14.145,-14.954
255.822,-2.222,-7.342,10.387,-9.424,-19.715,-17.617,-18.284,-16.056,-13.804,-14.829
255.832,3.676,-2.780,12.147,-8.682,-19.042,-17.011,-18.083,-15.237,-13.182,-14.591
255.843,5.667,-3.412,10.955,-8.278,-18.370,-16.379,-17.727,-14.477,-12.536,-14.196
255.854,-0.864,-6.897,10.329,-8.491,-17.547,-15.565,-17.249,-13.628,-11.719,-13.687
255.865,-7.107,-6.882,11.026,-9.025,-16.592,-14.619,-16.644,-12.669,-10.789,-13.065
255.876,2.599,-2.298,8.389,-8.482,-15.637,-13.710,-15.922,-11.651,-9.900,-12.329
255.887,-0.088,-0.746,10.294,-8.617,-14.402,-12.465,-14.996,-10.473,-8.697,-11.398
255.899,-3.170,1.415,11.946,-9.090,-13.228,-11.301,-13.969,-9.349,-7.603,-10.393
255.911,-4.981,3.082,12.844,-8.813,-12.024,-10.159,-12.910,-8.122,-6.551,-9.375
255.922,-3.644,2.773,14.138,-7.787,-10.563,-8.776,-11.770,-6.620,-5.261,-8.278
255.934,0.335,2.953,10.796,-6.122,-9.099,-7.398,-10.521,-5.102,-3.970,-7.066
255.945,4.014,2.457,7.520,-4.065,-7.796,-6.218,-9.247,-3.665,-2.862,-5.813
255.957,5.365,1.272,5.343,-2.665,-6.368,-4.886,-7.971,-2.148,-1.590,-4.550
255.969,5.688,-0.265,6.694,-1.880,-5.070,-3.647,-6.679,-0.833,-0.416,-3.275
255.980,1.320,-1.874,9.309,-1.770,-3.763,-2.345,-5.400,0.379,0.808,-2.027
255.992,3.540,-5.366,11.134,-1.850,-2.534,-1.122,-4.116,1.499,1.937,-0.794
256.003,6.421,-6.430,10.667,-2.086,-1.375,0.019,-2.871,2.552,2.966,0.379
256.015,6.428,-6.185,6.450,-2.115,-0.350,1.046,-1.678,3.417,3.865,1.482
256.027,2.807,-5.266,5.803,-2.651,0.564,2.033,-0.566,4.038,4.705,2.482
256.038,1.636,-4.102,9.611,-3.811,1.336,2.879,0.442,4.482,5.376,3.346
256.050,1.643,-4.806,12.075,-5.177,2.032,3.631,1.347,4.860,5.923,4.075
256.061,-3.910,-6.854,10.725,-6.395,2.686,4.313,2.174,5.221,6.374,4.695
256.073,-3.587,-6.379,9.359,-6.492,3.282,4.898,2.925,5.586,6.718,5.227
256.085,-5.541,-0.416,11.350,-6.203,3.752,5.322,3.569,5.887,6.899,5.647
256.096,-2.825,2.666,13.326,-6.375,3.936,5.521,4.077,5.788,6.855,5.924
256.108,-0.102,3.355,12.262,-6.632,4.005,5.612,4.453,5.562,6.701,6.062
256.119,-1.891,1.818,7.930,-6.475,3.983,5.544,4.672,5.376,6.395,6.046
256.131,-5.009,0.338,10.488,-6.422,3.923,5.433,4.771,5.170,6.057,5.918
256.142,-12.187,2.867,12.370,-5.932,3.815,5.296,4.795,4.883,5.705,5.723
256.153,-13.567,3.564,12.004,-5.723,3.649,5.129,4.738,4.505,5.338,5.461
256.165,-3.069,10.002,11.486,-4.207,3.484,4.928,4.638,4.210,4.956,5.173
256.177,8.684,10.627,11.673,-2.393,3.101,4.496,4.458,3.760,4.385,4.843
256.188,10.718,2.579,8.770,-1.541,2.800,4.177,4.235,3.366,3.961,4.502
256.200,2.656,-5.424,5.817,-1.573,2.451,3.869,3.971,2.831,3.563,4.136
256.212,-3.515,-7.752,6.881,-1.561,2.015,3.471,3.674,2.230,3.085,3.746
256.223,-0.777,-5.366,11.975,-1.634,1.569,3.008,3.340,1.730,2.551,3.324
256.235,3.813,-1.644,14.346,-1.793,1.186,2.613,2.972,1.286,2.089,2.873
256.246,5.207,-3.326,9.977,-2.674,0.727,2.205,2.594,0.650,1.611,2.409
256.258,-4.068,-2.068,8.354,-3.867,0.122,1.660,2.143,-0.157,0.985,1.861
256.270,-7.143,1.624,10.595,-4.314,-0.335,1.229,1.681,-0.757,0.467,1.295
256.281,1.715,4.807,11.731,-3.660,-0.915,0.583,1.183,-1.298,-0.249,0.707
256.293,5.473,0.481,8.310,-2.381,-1.297,0.151,0.693,-1.635,-0.719,0.162
256.305,-0.677,-8.161,8.030,-2.004,-1.853,-0.359,0.227,-2.297,-1.239,-0.329
256.316,-5.002,-8.154,11.422,-2.696,-2.182,-0.678,-0.207,-2.664,-1.568,-0.790
256.328,-2.940,-3.074,13.800,-3.057,-2.685,-1.191,-0.657,-3.175,-2.096,-1.270
256.339,-2.602,5.180,13.692,-2.731,-3.059,-1.590,-1.112,-3.525,-2.510,-1.754
256.351,-2.681,7.616,12.880,-1.665,-3.396,-1.971,-1.522,-3.786,-2.886,-2.173
256.362,3.813,4.390,12.665,-0.290,-3.454,-2.106,-1.856,-3.683,-2.987,-2.484
256.374,7.053,-1.896,12.679,0.233,-3.758,-2.446,-2.139,-3.883,-3.271,-2.721
256.384,8.390,1.279,11.041,0.530,-3.896,-2.599,-2.386,-3.962,-3.376,-2.928
256.395,7.262,-3.764,8.612,0.031,-4.056,-2.733,-2.591,-4.138,-3.462,-3.092
256.405,4.294,1.351,10.337,1.149,-4.324,-3.034,-2.814,-4.304,-3.710,-3.267
256.416,7.736,10.196,12.758,3.661,-4.488,-3.263,-3.022,-4.283,-3.856,-3.400
256.427,11.386,8.967,10.660,5.637,-4.600,-3.417,-3.227,-4.224,-3.899,-3.500
256.438,11.041,4.232,8.210,6.205,-4.730,-3.562,-3.411,-4.220,-3.918,-3.564
256.449,5.897,-0.488,7.118,5.627,-4.940,-3.742,-3.566,-4.382,-3.976,-3.602
256.460,0.184,-2.866,8.777,4.636,-5.025,-3.764,-3.700,-4.490,-3.890,-3.632
256.471,-3.271,-1.609,10.840,4.001,-5.066,-3.771,-3.800,-4.512,-3.802,-3.640
256.483,-3.788,1.782,11.457,4.109,-4.957,-3.680,-3.866,-4.296,-3.620,-3.618
256.494,-1.288,4.368,10.976,4.775,-4.866,-3.637,-3.888,-4.036,-3.483,-3.547
256.505,5.674,1.739,11.048,4.528,-4.670,-3.440,-3.851,-3.763,-3.194,-3.415
256.516,8.088,1.329,10.222,4.154,-4.508,-3.273,-3.765,-3.541,-2.942,-3.241
256.527,7.140,-0.100,10.854,3.689,-4.364,-3.115,-3.640,-3.361,-2.708,-3.038
256.538,5.408,-1.558,10.315,3.209,-4.092,-2.824,-3.477,-3.075,-2.353,-2.805
256.549,3.188,-1.098,9.345,3.025,-3.859,-2.576,-3.285,-2.825,-2.049,-2.552
256.560,1.277,2.508,10.437,3.155,-3.597,-2.292,-3.075,-2.564,-1.714,-2.284
256.572,1.392,6.617,10.279,3.583,-3.473,-2.164,-2.873,-2.404,-1.534,-2.025
256.583,0.493,10.016,10.588,5.542,-3.359,-2.121,-2.691,-2.107,-1.426,-1.774
256.594,-1.259,10.052,9.417,6.987,-3.219,-2.058,-2.530,-1.758,-1.278,-1.526
256.605,-3.041,8.356,10.179,7.598,-3.209,-2.094,-2.403,-1.585,-1.219,-1.303
256.616,-6.425,4.670,12.736,7.198,-3.131,-1.992,-2.300,-1.478,-1.026,-1.109
256.627,-0.497,6.560,13.132,6.798,-3.045,-1.885,-2.210,-1.366,-0.840,-0.939
256.638,-1.956,4.498,14.310,6.073,-3.080,-1.884,-2.140,-1.412,-0.770,-0.801
256.649,-2.919,3.995,14.375,5.444,-3.078,-1.843,-2.097,-1.433,-0.670,-0.699
256.660,-3.831,3.398,13.124,4.680,-3.180,-1.907,-2.082,-1.568,-0.685,-0.637
256.672,-5.132,1.617,12.284,3.899,-3.332,-2.013,-2.109,-1.771,-0.752,-0.627
256.683,-6.662,-0.811,10.294,2.907,-3.625,-2.239,-2.201,-2.160,-0.949,-0.693
256.694,-8.027,-3.541,10.775,1.727,-4.007,-2.540,-2.346,-2.674,-1.231,-0.827
256.705,-9.055,-4.899,10.703,0.598,-4.259,-2.735,-2.527,-3.018,-1.422,-1.008
256.716,-6.540,-3.606,13.110,-0.194,-4.565,-3.018,-2.734,-3.367,-1.708,-1.226
256.727,-2.344,-0.279,13.936,-0.644,-4.832,-3.274,-2.965,-3.655,-1.970,-1.470
256.738,1.844,0.697,12.564,-0.789,-5.095,-3.538,-3.207,-3.917,-2.238,-1.723
256.749,1.938,-2.291,10.782,-1.651,-5.487,-3.887,-3.463,-4.389,-2.593,-1.994
256.760,-2.782,-7.543,9.137,-3.690,-5.935,-4.215,-3.746,-5.066,-2.944,-2.308
256.772,-6.066,-4.605,11.436,-5.198,-6.275,-4.488,-4.057,-5.558,-3.263,-2.674
256.783,-9.464,-5.553,12.823,-6.643,-6.688,-4.876,-4.380,-6.062,-3.711,-3.067
256.794,-8.056,-3.944,13.908,-6.625,-6.997,-5.217,-4.713,-6.359,-4.110,-3.467
256.805,-4.650,-0.660,12.593,-6.081,-7.346,-5.609,-5.074,-6.662,-4.549,-3.883
256.816,-0.533,1.013,11.558,-5.516,-7.716,-6.024,-5.423,-6.976,-4.998,-4.275
256.827,1.614,-0.035,9.280,-5.755,-8.048,-6.367,-5.783,-7.308,-5.368,-4.671
256.838,-0.325,-3.707,9.158,-6.894,-8.452,-6.722,-6.141,-7.821,-5.755,-5.070
256.849,-4.478,-6.789,10.200,-8.435,-8.859,-7.051,-6.495,-8.399,-6.127,-5.476
256.861,-8.006,-8.758,12.083,-10.132,-9.245,-7.386,-6.846,-8.921,-6.523,-5.896
256.872,-9.421,-8.535,12.887,-11.310,-9.461,-7.591,-7.174,-9.215,-6.801,-6.305
256.883,-6.403,-6.142,12.758,-11.700,-9.439,-7.583,-7.429,-9.234,-6.874,-6.644
256.894,-3.421,-3.814,12.751,-11.492,-9.598,-7.776,-7.633,-9.394,-7.144,-6.928
256.905,2.304,-2.772,11.206,-11.166,-9.691,-7.899,-7.811,-9.493,-7.337,-7.178
256.916,5.710,-3.081,10.531,-10.878,-9.652,-7.893,-7.957,-9.448,-7.394,-7.388
256.927,8.641,-4.138,9.582,-10.861,-9.679,-7.949,-8.061,-9.474,-7.510,-7.552
256.938,8.835,-6.509,9.848,-11.228,-9.657,-7.947,-8.135,-9.471,-7.568,-7.684
256.949,3.044,-5.560,9.007,-10.889,-9.588,-7.917,-8.186,-9.387,-7.599,-7.793
256.961,-0.928,-8.427,10.078,-10.795,-9.579,-7.947,-8.225,-9.362,-7.685,-7.885
256.972,-7.258,-10.971,8.842,-10.864,-9.517,-7.903,-8.239,-9.320,-7.695,-7.951
256.983,-12.554,-8.837,10.531,-11.496,-9.474,-7.864,-8.244,-9.327,-7.714,-8.010
256.994,-12.259,-4.253,10.876,-11.661,-9.391,-7.803,-8.231,-9.265,-7.719,-8.059
257.005,-5.203,2.579,12.830,-10.551,-9.301,-7.778,-8.205,-9.118,-7.751,-8.085
257.016,2.088,4.555,11.896,-9.252,-9.050,-7.588,-8.143,-8.805,-7.601,-8.058
257.028,7.585,6.395,11.249,-8.337,-8.908,-7.516,-8.058,-8.574,-7.560,-7.998
257.039,0.328,1.300,9.029,-7.764,-8.693,-7.357,-7.961,-8.290,-7.422,-7.916
257.050,-3.113,0.194,9.776,-6.077,-8.490,-7.237,-7.847,-7.958,-7.305,-7.799
257.061,1.126,0.187,13.038,-5.106,-8.210,-7.010,-7.701,-7.585,-7.064,-7.634
257.071,3.418,-1.867,9.022,-4.402,-7.863,-6.723,-7.511,-7.133,-6.758,-7.416
257.082,2.426,-6.293,8.418,-5.084,-7.724,-6.536,-7.310,-7.084,-6.560,-7.196
257.094,-0.447,-7.601,8.698,-6.144,-7.620,-6.366,-7.120,-7.113,-6.393,-7.002
257.105,-3.299,-7.608,11.788,-7.344,-7.476,-6.193,-6.944,-7.054,-6.241,-6.840
257.116,-3.465,-7.709,9.553,-7.548,-7.262,-5.987,-6.767,-6.867,-6.065,-6.685
257.128,0.910,-6.214,6.076,-7.930,-7.094,-5.777,-6.577,-6.826,-5.896,-6.527
257.138,4.323,-0.653,3.999,-7.373,-6.890,-5.614,-6.412,-6.602,-5.775,-6.395
257.149,-1.115,0.474,10.064,-6.551,-6.627,-5.443,-6.229,-6.225,-5.635,-6.233
257.160,1.478,-5.280,9.086,-6.728,-6.460,-5.303,-6.059,-6.063,-5.525,-6.084
257.170,-3.874,5.619,10.811,-5.346,-6.285,-5.196,-5.910,-5.809,-5.441,-5.951
257.181,1.248,-1.221,8.979,-5.025,-6.118,-5.036,-5.740,-5.656,-5.284,-5.778
257.192,2.203,1.358,9.690,-4.739,-5.848,-4.795,-5.565,-5.363,-5.052,-5.605
257.203,2.211,-3.189,7.693,-5.231,-5.609,-4.486,-5.336,-5.281,-4.755,-5.379
257.213,-4.075,-2.931,7.707,-5.146,-5.425,-4.251,-5.114,-5.223,-4.539,-5.167
257.224,0.989,-7.040,6.909,-5.932,-5.121,-3.962,-4.875,-4.935,-4.278,-4.949
257.235,-9.665,-2.191,7.599,-5.188,-4.786,-3.667,-4.599,-4.575,-4.009,-4.690
257.247,1.492,-7.428,5.968,-5.767,-4.505,-3.369,-4.310,-4.375,-3.744,-4.425
257.258,-7.143,-5.740,10.638,-5.601,-4.306,-3.195,-4.058,-4.180,-3.605,-4.200
257.269,-3.695,-5.474,3.360,-6.002,-4.090,-2.960,-3.814,-4.061,-3.416,-3.994
257.281,-2.085,-7.953,11.192,-6.471,-3.755,-2.628,-3.552,-3.788,-3.135,-3.776
257.292,-3.932,-4.669,5.774,-6.353,-3.396,-2.292,-3.265,-3.466,-2.860,-3.541
257.303,-2.926,-8.406,8.382,-6.966,-2.971,-1.864,-2.952,-3.130,-2.501,-3.288
257.314,-4.636,-6.308,10.222,-6.706,-2.600,-1.520,-2.615,-2.804,-2.236,-3.019
257.325,-5.189,-6.121,5.523,-7.154,-2.316,-1.266,-2.302,-2.566,-2.066,-2.782
257.337,-5.103,-6.178,8.231,-7.353,-2.096,-1.019,-2.016,-2.497,-1.904,-2.571
257.348,0.242,-6.933,7.951,-7.300,-1.769,-0.745,-1.738,-2.182,-1.721,-2.377
257.360,-5.570,-4.224,8.713,-7.238,-1.533,-0.512,-1.475,-2.050,-1.576,-2.196
257.371,-0.109,-6.811,4.739,-8.312,-1.437,-0.324,-1.237,-2.243,-1.491,-2.055
257.382,-0.921,-5.682,11.127,-8.376,-1.393,-0.286,-1.057,-2.307,-1.562,-1.978
257.394,4.804,-4.296,7.290,-8.654,-1.410,-0.298,-0.945,-2.456,-1.686,-1.976
257.406,-3.421,2.558,5.925,-7.815,-1.490,-0.462,-0.911,-2.498,-1.954,-2.047
257.417,1.586,-1.486,8.936,-7.734,-1.669,-0.658,-0.957,-2.751,-2.237,-2.183
257.429,4.316,0.223,4.933,-6.832,-1.889,-0.937,-1.081,-2.958,-2.595,-2.393
257.440,-3.802,6.732,11.968,-4.906,-2.055,-1.154,-1.238,-3.092,-2.854,-2.600
257.452,2.771,-0.423,4.962,-4.653,-2.178,-1.297,-1.391,-3.228,-3.022,-2.785
257.463,8.232,7.523,9.043,-3.088,-2.291,-1.471,-1.533,-3.258,-3.205,-2.944
257.474,-2.006,5.295,11.149,-1.836,-2.324,-1.521,-1.643,-3.260,-3.228,-3.033
257.486,-0.224,-1.508,7.182,-3.214,-2.454,-1.560,-1.745,-3.569,-3.256,-3.129
257.497,5.006,-3.117,6.335,-3.631,-2.543,-1.631,-1.823,-3.712,-3.327,-3.212
257.509,3.734,7.789,7.031,-1.467,-2.502,-1.713,-1.895,-3.443,-3.389,-3.270
257.520,-1.007,10.030,9.022,0.301,-2.570,-1.860,-1.961,-3.336,-3.484,-3.290
257.532,-2.768,4.404,12.348,0.216,-2.677,-1.927,-2.037,-3.481,-3.486,-3.307
257.543,-2.940,0.208,11.450,-0.525,-2.735,-1.943,-2.098,-3.587,-3.447,-3.318
257.555,-0.044,1.552,10.135,-0.642,-2.771,-1.980,-2.158,-3.596,-3.437,-3.335
257.567,1.018,1.854,9.489,-0.854,-2.818,-2.013,-2.208,-3.645,-3.423,-3.343
257.578,4.352,-4.073,3.805,-2.089,-2.860,-1.950,-2.233,-3.870,-3.328,-3.339
257.590,9.389,-3.405,4.431,-2.574,-2.829,-1.885,-2.227,-3.899,-3.246,-3.318
257.601,11.738,-2.650,7.592,-2.454,-2.769,-1.848,-2.194,-3.793,-3.193,-3.271
257.613,6.421,-3.678,6.615,-2.498,-2.760,-1.840,-2.170,-3.779,-3.167,-3.231
257.625,2.412,-1.422,6.507,-1.817,-2.732,-1.807,-2.144,-3.752,-3.113,-3.185
257.636,1.313,4.189,10.207,-0.092,-2.712,-1.815,-2.109,-3.650,-3.081,-3.113
257.648,-1.359,5.554,12.248,1.338,-2.697,-1.841,-2.093,-3.507,-3.042,-3.035
257.659,-3.220,7.724,7.391,1.901,-2.578,-1.746,-2.049,-3.286,-2.876,-2.922
257.671,-0.806,8.881,8.440,2.341,-2.408,-1.620,-1.972,-2.975,-2.675,-2.771
257.682,-7.481,5.180,10.373,1.920,-2.171,-1.397,-1.849,-2.660,-2.380,-2.577
257.694,-11.447,3.348,9.618,1.543,-1.955,-1.175,-1.694,-2.415,-2.102,-2.364
257.706,-4.736,8.148,11.946,2.343,-1.725,-0.971,-1.519,-2.097,-1.841,-2.130
257.717,1.384,8.773,11.393,3.165,-1.482,-0.739,-1.317,-1.785,-1.541,-1.857
257.729,-5.139,5.238,7.024,2.666,-1.282,-0.549,-1.109,-1.524,-1.291,-1.587
257.740,-2.516,6.632,11.709,2.934,-1.058,-0.369,-0.904,-1.179,-1.055,-1.324
257.752,-0.792,5.949,15.028,3.422,-0.931,-0.246,-0.718,-1.005,-0.869,-1.076
257.763,5.042,2.752,10.373,3.630,-0.722,-0.036,-0.532,-0.753,-0.596,-0.825
257.775,9.482,6.718,8.562,4.049,-0.465,0.214,-0.326,-0.444,-0.282,-0.555
257.787,4.402,2.256,8.813,3.944,-0.249,0.458,-0.092,-0.239,0.023,-0.258
257.798,-3.414,-2.744,8.619,3.257,0.072,0.840,0.166,-0.000,0.452,0.050
257.809,-0.605,-2.816,9.122,3.231,0.283,1.056,0.435,0.225,0.708,0.361
257.821,9.051,-0.660,10.028,3.845,0.671,1.394,0.729,0.732,1.087,0.700
257.833,11.314,-3.053,9.058,3.028,0.994,1.746,1.048,1.012,1.468,1.051
257.844,2.168,-9.807,6.536,1.382,1.100,1.939,1.340,0.943,1.665,1.350
257.856,-6.763,-10.475,8.749,-0.135,1.177,2.076,1.563,0.876,1.777,1.549
257.867,-5.167,-3.901,12.542,-1.162,1.252,2.163,1.742,0.870,1.815,1.678
257.879,-1.309,3.212,15.151,-1.736,1.246,2.185,1.870,0.742,1.769,1.737
257.890,-5.527,3.959,11.278,-2.034,1.079,2.044,1.911,0.455,1.558,1.703
257.902,-7.380,1.681,8.217,-2.575,0.918,1.907,1.871,0.173,1.347,1.581
257.914,-1.216,6.344,11.436,-2.203,0.707,1.649,1.784,-0.014,1.018,1.416
257.925,4.043,5.439,12.313,-1.329,0.537,1.456,1.633,-0.195,0.774,1.203
257.937,1.456,-4.360,8.986,-0.755,0.270,1.193,1.461,-0.495,0.488,0.997
257.948,-4.082,-8.154,8.497,-0.851,-0.070,0.861,1.245,-0.872,0.142,0.755
257.960,-3.026,-3.498,10.983,-1.400,-0.356,0.580,0.985,-1.191,-0.158,0.461
257.971,1.859,3.894,11.299,-1.562,-0.746,0.208,0.706,-1.642,-0.556,0.143
257.983,1.226,1.904,11.824,-2.476,-0.998,-0.030,0.410,-1.950,-0.826,-0.197
257.995,-4.269,2.737,10.638,-2.852,-1.291,-0.356,0.109,-2.215,-1.187,-0.547
258.006,-7.689,0.841,8.857,-2.606,-1.423,-0.519,-0.171,-2.318,-1.380,-0.868
258.017,-7.927,3.413,9.812,-1.215,-1.614,-0.791,-0.420,-2.365,-1.659,-1.134
258.029,-0.238,3.363,11.048,0.317,-1.629,-0.891,-0.638,-2.203,-1.737,-1.340
258.041,7.398,0.690,10.962,1.604,-1.678,-1.011,-0.789,-2.083,-1.807,-1.450
258.052,10.150,-2.571,10.832,1.724,-1.718,-1.075,-0.914,-2.031,-1.811,-1.520
258.064,5.810,-2.392,10.854,1.015,-1.817,-1.141,-1.028,-2.163,-1.825,-1.590
258.075,-1.719,-1.307,12.291,-0.209,-1.957,-1.238,-1.127,-2.369,-1.893,-1.664
258.087,-8.070,1.688,10.782,-0.861,-2.131,-1.375,-1.275,-2.613,-2.019,-1.807
258.099,-8.106,-0.136,10.976,-2.175,-2.223,-1.427,-1.400,-2.795,-2.072,-1.937
258.110,-10.089,7.566,13.290,-2.031,-2.251,-1.435,-1.486,-2.884,-2.096,-2.042
258.122,-11.002,7.789,11.989,-1.569,-2.191,-1.344,-1.505,-2.896,-2.013,-2.070
258.134,-9.069,8.636,12.341,-0.429,-2.263,-1.442,-1.530,-2.912,-2.103,-2.088
258.145,-5.505,7.659,12.176,1.196,-2.354,-1.619,-1.589,-2.804,-2.241,-2.112
258.157,-1.934,4.677,10.811,2.874,-2.397,-1.741,-1.667,-2.637,-2.292,-2.123
258.168,0.910,0.280,9.891,4.094,-2.388,-1.748,-1.720,-2.514,-2.202,-2.084
258.180,3.209,-4.612,9.230,4.518,-2.322,-1.633,-1.701,-2.452,-1.979,-1.959
258.192,4.337,-7.342,9.209,4.305,-2.210,-1.461,-1.624,-2.363,-1.703,-1.778
258.203,5.286,-7.472,8.397,3.579,-2.112,-1.324,-1.521,-2.263,-1.478,-1.587
258.215,5.818,-5.259,8.742,3.177,-2.132,-1.316,-1.445,-2.269,-1.395,-1.436
258.226,6.486,-5.747,8.864,2.211,-2.187,-1.336,-1.412,-2.335,-1.355,-1.345
258.238,7.204,-4.483,9.474,1.091,-2.175,-1.282,-1.392,-2.368,-1.263,-1.288
258.249,6.816,-3.333,9.130,-0.033,-2.134,-1.183,-1.357,-2.421,-1.148,-1.237
258.261,6.529,-2.183,10.164,-1.182,-2.004,-0.982,-1.277,-2.432,-0.955,-1.165
258.273,5.056,-0.581,10.358,-2.173,-1.812,-0.712,-1.137,-2.413,-0.717,-1.052
258.284,5.042,-3.498,8.052,-3.247,-1.593,-0.414,-0.948,-2.385,-0.469,-0.907
