R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha
175,25,1900,200,25,2100,500,150,0,0,0,0,7,75,10,10.0,64.0,0.000100,0.003000,20,80,15,80,15,50,175,0,0,0.995
sysTime,GPT1X,aPT1R,aKFRawR,aKFPT10R,aKFPT11R,aCFRawR,aCFPT10R
308.833,40.777,5.336,-2.056,-0.550,-1.246,0.690,2.365
308.845,44.051,5.484,-1.461,0.051,-0.721,1.334,3.030
308.857,46.396,5.553,-0.863,0.639,-0.175,2.000,3.668
308.869,48.546,5.676,-0.293,1.198,0.369,2.632,4.268
308.881,55.537,5.631,0.474,2.004,1.002,3.356,5.109
308.893,53.246,5.373,1.073,2.639,1.666,3.901,5.763
308.905,53.929,5.553,1.701,3.262,2.288,4.544,6.389
308.917,50.867,5.641,2.255,3.819,2.903,5.086,6.936
308.927,46.683,5.548,2.593,4.166,3.370,5.397,7.275
308.939,39.015,5.465,2.898,4.488,3.858,5.653,7.577
308.950,40.965,5.667,3.369,4.941,4.293,6.142,8.008
308.962,35.623,5.911,3.676,5.230,4.717,6.461,8.276
308.974,32.539,5.824,3.954,5.508,5.083,6.713,8.529
308.986,23.056,5.627,3.998,5.573,5.369,6.685,8.560
308.998,23.083,5.708,4.220,5.801,5.603,6.863,8.751
309.010,12.573,5.420,4.089,5.706,5.766,6.627,8.621
309.020,12.776,6.448,4.231,5.786,5.859,6.874,8.682
309.031,6.912,7.323,4.226,5.735,5.938,6.955,8.624
309.041,7.205,7.385,4.248,5.783,5.981,6.923,8.671
309.051,5.241,5.875,4.113,5.792,6.018,6.489,8.665
309.061,2.675,5.693,4.012,5.717,6.016,6.324,8.571
309.071,-0.930,5.766,3.889,5.607,5.987,6.167,8.443
309.082,-1.671,5.866,3.812,5.537,5.941,6.067,8.357
309.092,-0.078,7.001,3.839,5.501,5.889,6.220,8.314
309.102,-0.292,7.844,3.897,5.482,5.869,6.437,8.301
309.114,2.129,7.481,3.893,5.516,5.853,6.363,8.335
309.126,3.703,7.955,3.983,5.538,5.854,6.599,8.365
309.138,9.265,8.044,4.165,5.705,5.905,6.822,8.543
309.150,9.672,7.720,4.226,5.815,5.998,6.791,8.659
309.160,11.489,6.604,4.207,5.943,6.079,6.479,8.781
309.170,12.570,6.289,4.275,6.083,6.175,6.400,8.907
309.182,15.334,6.240,4.450,6.295,6.311,6.493,9.098
309.194,17.124,5.752,4.620,6.517,6.466,6.541,9.280
309.206,20.876,4.861,4.850,6.818,6.654,6.598,9.523
309.218,22.636,4.846,5.120,7.057,6.849,6.888,9.696
309.230,28.692,5.109,5.530,7.424,7.093,7.338,10.000
309.242,24.801,4.930,5.658,7.597,7.350,7.334,10.110
309.254,32.457,4.648,6.032,8.051,7.633,7.503,10.494
309.266,31.845,4.606,6.324,8.375,7.955,7.672,10.734
309.276,28.450,3.986,6.423,8.549,8.201,7.578,10.838
309.287,30.697,4.368,6.734,8.836,8.461,7.874,11.034
309.299,30.754,4.989,7.081,9.144,8.759,8.239,11.252
309.311,27.765,5.738,7.343,9.353,9.039,8.551,11.387
309.323,19.463,5.616,7.296,9.322,9.233,8.427,11.291
309.335,19.753,5.153,7.450,9.510,9.402,8.465,11.408
309.347,18.016,4.703,7.525,9.631,9.552,8.390,11.442
309.359,16.859,4.924,7.649,9.727,9.669,8.505,11.451
309.371,17.540,5.435,7.836,9.840,9.786,8.780,11.486
309.383,16.588,5.476,7.970,9.950,9.913,8.907,11.525
309.393,10.718,5.332,7.863,9.860,9.976,8.726,11.380
309.405,17.879,5.142,8.104,10.145,10.078,8.825,11.591
309.417,8.947,5.419,7.983,9.998,10.145,8.698,11.371
309.428,10.323,5.572,8.085,10.100,10.190,8.750,11.402
309.440,8.453,5.842,8.080,10.067,10.214,8.753,11.306
309.452,8.119,5.805,8.026,10.040,10.217,8.607,11.227
309.464,7.920,5.885,8.046,10.078,10.247,8.554,11.212
309.476,6.112,6.111,8.006,10.019,10.239,8.515,11.101
309.488,5.856,6.172,8.026,10.053,10.248,8.473,11.084
309.498,2.514,6.635,7.932,9.919,10.214,8.437,10.921
309.510,1.357,7.201,7.932,9.883,10.180,8.487,10.851
309.522,-2.373,7.061,7.723,9.678,10.086,8.257,10.622
309.532,-5.521,7.712,7.671,9.547,10.008,8.358,10.481
309.543,-6.494,7.802,7.538,9.383,9.887,8.285,10.315
309.554,-6.185,7.791,7.415,9.252,9.752,8.174,10.177
309.566,-17.039,7.920,6.959,8.788,9.555,7.738,9.714
309.578,-25.058,7.745,6.347,8.229,9.220,7.040,9.169
309.590,-27.938,7.500,5.869,7.813,8.854,6.464,8.773
309.600,-34.801,7.487,5.294,7.251,8.472,5.891,8.230
309.610,-43.646,8.230,4.710,6.588,8.021,5.501,7.602
309.620,-52.156,8.433,3.994,5.847,7.501,4.883,6.908
309.631,-58.761,8.645,3.192,5.054,6.853,4.134,6.180
309.642,-67.697,9.197,2.273,4.138,6.127,3.295,5.349
309.654,-75.271,9.779,1.316,3.170,5.323,2.473,4.487
309.665,-78.161,10.133,0.356,2.218,4.455,1.629,3.664
309.676,-72.303,10.381,-0.317,1.555,3.633,1.079,3.143
309.687,-66.587,10.858,-0.908,0.961,2.895,0.652,2.706
309.697,-64.472,11.968,-1.421,0.368,2.241,0.447,2.259
309.708,-61.126,12.335,-1.921,-0.181,1.604,0.204,1.872
309.719,-55.140,12.149,-2.416,-0.670,1.000,-0.139,1.548
309.729,-54.254,12.235,-2.962,-1.210,0.454,-0.535,1.175
309.740,-53.791,12.248,-3.513,-1.750,-0.084,-0.936,0.807
309.750,-54.407,11.989,-4.067,-2.272,-0.607,-1.385,0.459
309.761,-52.335,11.919,-4.542,-2.735,-1.124,-1.710,0.169
309.772,-49.016,11.951,-4.957,-3.159,-1.609,-1.933,-0.078
309.782,-45.940,11.828,-5.344,-3.540,-2.059,-2.154,-0.283
309.793,-46.924,11.533,-5.841,-3.989,-2.491,-2.572,-0.557
309.803,-46.083,11.603,-6.247,-4.354,-2.912,-2.878,-0.747
309.814,-43.783,11.523,-6.563,-4.633,-3.311,-3.085,-0.848
309.825,-42.835,12.122,-6.869,-4.984,-3.700,-3.120,-1.020
309.836,-41.735,12.129,-7.211,-5.329,-4.083,-3.271,-1.181
309.846,-39.523,12.032,-7.488,-5.585,-4.430,-3.404,-1.256
309.857,-41.042,11.580,-7.911,-5.957,-4.776,-3.741,-1.451
309.868,-40.335,11.297,-8.316,-6.329,-5.140,-4.029,-1.649
309.878,-41.006,10.912,-8.726,-6.700,-5.495,-4.336,-1.849
309.889,-40.732,10.402,-9.082,-7.004,-5.837,-4.616,-1.989
309.899,-40.763,10.018,-9.462,-7.367,-6.188,-4.858,-2.192
309.910,-39.037,9.850,-9.782,-7.669,-6.537,-5.043,-2.338
309.921,-37.542,9.133,-10.143,-7.927,-6.859,-5.436,-2.447
309.931,-34.717,8.802,-10.370,-8.115,-7.155,-5.578,-2.493
309.942,-32.276,8.649,-10.573,-8.312,-7.425,-5.634,-2.552
309.953,-31.036,8.564,-10.829,-8.564,-7.695,-5.741,-2.667
309.963,-29.186,8.729,-11.004,-8.752,-7.933,-5.737,-2.718
309.974,-27.655,8.878,-11.175,-8.930,-8.148,-5.739,-2.760
309.985,-29.573,8.983,-11.427,-9.160,-8.350,-5.876,-2.854
309.995,-27.705,9.076,-11.648,-9.376,-8.575,-5.948,-2.931
310.006,-26.419,8.670,-11.844,-9.531,-8.772,-6.068,-2.952
310.017,-24.123,8.478,-11.952,-9.638,-8.954,-6.029,-2.928
310.027,-23.598,8.494,-12.067,-9.758,-9.108,-5.987,-2.920
310.038,-22.645,8.953,-12.123,-9.849,-9.244,-5.828,-2.883
310.049,-22.611,9.479,-12.237,-10.002,-9.387,-5.718,-2.899
310.059,-21.205,9.416,-12.361,-10.124,-9.525,-5.693,-2.885
310.070,-21.463,9.371,-12.491,-10.258,-9.653,-5.670,-2.885
310.080,-20.505,9.973,-12.475,-10.296,-9.754,-5.401,-2.787
310.091,-22.423,10.701,-12.568,-10.446,-9.870,-5.233,-2.793
310.102,-22.311,11.131,-12.620,-10.535,-9.980,-5.057,-2.732
310.113,-20.647,11.133,-12.694,-10.597,-10.084,-5.000,-2.645
310.123,-22.779,12.049,-12.824,-10.776,-10.192,-4.878,-2.670
310.134,-25.466,12.282,-12.999,-10.963,-10.315,-4.870,-2.699
310.145,-26.451,12.215,-13.145,-11.128,-10.458,-4.818,-2.709
310.155,-27.908,12.183,-13.290,-11.292,-10.602,-4.771,-2.718
310.166,-29.123,12.262,-13.509,-11.492,-10.768,-4.871,-2.764
310.177,-32.672,12.161,-13.830,-11.765,-10.956,-5.129,-2.885
310.188,-33.292,11.864,-14.152,-12.027,-11.184,-5.406,-2.999
310.198,-35.337,10.994,-14.500,-12.254,-11.404,-5.829,-3.086
310.209,-37.420,10.473,-14.818,-12.485,-11.634,-6.164,-3.187
310.220,-39.991,10.006,-15.246,-12.819,-11.907,-6.622,-3.395
310.230,-40.364,8.463,-15.698,-13.122,-12.208,-7.216,-3.584
310.241,-42.420,7.637,-16.115,-13.463,-12.522,-7.647,-3.824
310.252,-41.781,7.938,-16.355,-13.748,-12.840,-7.671,-4.008
310.263,-40.182,7.817,-16.657,-14.004,-13.143,-7.930,-4.161
310.273,-40.659,8.007,-17.001,-14.340,-13.453,-8.156,-4.392
310.284,-41.218,8.240,-17.302,-14.647,-13.747,-8.308,-4.589
310.295,-39.162,8.351,-17.574,-14.911,-14.043,-8.453,-4.741
310.305,-39.643,8.819,-17.827,-15.198,-14.321,-8.502,-4.914
310.316,-39.283,9.358,-17.991,-15.419,-14.574,-8.412,-5.012
310.327,-36.225,9.330,-18.152,-15.595,-14.822,-8.400,-5.064
310.337,-33.896,9.382,-18.283,-15.735,-15.029,-8.369,-5.082
310.348,-30.046,9.937,-18.312,-15.800,-15.200,-8.187,-5.022
310.359,-31.430,10.154,-18.480,-16.003,-15.360,-8.145,-5.098
310.369,-31.147,10.387,-18.631,-16.190,-15.535,-8.085,-5.154
310.380,-32.961,10.084,-18.880,-16.399,-15.704,-8.264,-5.237
310.391,-28.693,9.921,-19.022,-16.452,-15.863,-8.431,-5.168
310.401,-26.896,9.757,-19.096,-16.482,-15.970,-8.447,-5.080
310.412,-26.899,9.338,-19.213,-16.569,-16.080,-8.485,-5.056
310.423,-24.251,8.880,-19.261,-16.564,-16.169,-8.504,-4.948
310.433,-21.637,8.626,-19.283,-16.524,-16.230,-8.521,-4.812
310.444,-22.310,7.745,-19.484,-16.605,-16.295,-8.825,-4.806
310.455,-19.169,7.449,-19.504,-16.584,-16.356,-8.808,-4.708
310.466,-16.483,6.920,-19.504,-16.529,-16.377,-8.805,-4.584
310.476,-17.003,6.138,-19.619,-16.587,-16.405,-8.931,-4.583
310.487,-15.991,5.834,-19.722,-16.594,-16.434,-9.119,-4.538
310.498,-12.747,5.495,-19.674,-16.494,-16.430,-9.082,-4.391
310.508,-11.524,5.376,-19.583,-16.393,-16.389,-8.926,-4.251
310.519,-9.858,5.528,-19.501,-16.331,-16.353,-8.729,-4.150
310.530,-6.851,5.700,-19.376,-16.212,-16.295,-8.515,-3.995
310.540,-5.510,5.997,-19.189,-16.064,-16.193,-8.186,-3.810
310.551,-6.563,6.700,-19.055,-15.993,-16.094,-7.860,-3.700
310.562,-7.629,7.326,-19.015,-15.976,-16.017,-7.702,-3.636
310.572,-4.226,7.087,-18.871,-15.776,-15.911,-7.582,-3.392
310.583,-2.597,6.207,-18.734,-15.577,-15.772,-7.492,-3.161
310.594,-2.777,6.050,-18.631,-15.477,-15.652,-7.325,-3.037
310.604,-0.180,5.845,-18.464,-15.270,-15.511,-7.178,-2.810
310.615,2.161,5.357,-18.316,-15.052,-15.347,-7.111,-2.584
310.626,-0.451,5.913,-18.130,-14.941,-15.176,-6.743,-2.463
310.636,-0.919,6.619,-17.929,-14.818,-15.028,-6.353,-2.325
310.647,1.008,6.951,-17.691,-14.611,-14.864,-6.015,-2.100
310.658,2.972,6.726,-17.488,-14.348,-14.671,-5.880,-1.824
310.668,1.940,6.032,-17.395,-14.170,-14.485,-5.905,-1.642
310.679,5.006,5.587,-17.170,-13.896,-14.294,-5.744,-1.376
310.690,4.050,5.805,-16.993,-13.727,-14.095,-5.527,-1.217
310.700,1.298,6.211,-16.868,-13.641,-13.920,-5.309,-1.139
310.711,-1.489,6.655,-16.822,-13.597,-13.776,-5.234,-1.098
310.722,-0.681,6.378,-16.738,-13.431,-13.632,-5.270,-0.938
310.732,-4.454,5.478,-16.808,-13.399,-13.510,-5.506,-0.923
310.743,-6.530,5.850,-16.734,-13.358,-13.418,-5.353,-0.899
310.754,-8.194,6.553,-16.617,-13.341,-13.343,-5.035,-0.891
310.765,-10.680,6.316,-16.622,-13.346,-13.290,-5.022,-0.907
310.775,-13.028,5.792,-16.699,-13.365,-13.263,-5.189,-0.941
310.786,-12.930,5.686,-16.731,-13.378,-13.261,-5.244,-0.974
310.796,-15.156,5.959,-16.739,-13.410,-13.250,-5.196,-1.023
310.807,-19.438,6.264,-16.870,-13.570,-13.287,-5.259,-1.195
310.818,-18.011,5.917,-16.937,-13.589,-13.337,-5.398,-1.228
310.829,-19.547,5.507,-17.052,-13.643,-13.378,-5.608,-1.299
310.839,-23.106,5.799,-17.209,-13.840,-13.465,-5.679,-1.513
310.850,-21.603,6.147,-17.237,-13.882,-13.544,-5.665,-1.565
310.861,-24.112,5.962,-17.395,-14.030,-13.630,-5.823,-1.723
310.871,-26.366,5.371,-17.585,-14.185,-13.743,-6.064,-1.891
310.882,-27.742,5.153,-17.762,-14.344,-13.878,-6.257,-2.066
310.893,-24.726,5.591,-17.779,-14.403,-14.002,-6.188,-2.136
310.903,-25.596,5.836,-17.868,-14.532,-14.107,-6.184,-2.273
310.914,-29.052,5.757,-18.091,-14.768,-14.241,-6.367,-2.514
310.925,-27.674,5.807,-18.199,-14.882,-14.382,-6.446,-2.632
310.935,-27.948,5.589,-18.336,-14.982,-14.502,-6.632,-2.736
310.946,-28.811,4.911,-18.560,-15.134,-14.638,-6.969,-2.897
310.957,-33.894,4.791,-18.855,-15.423,-14.810,-7.260,-3.196
310.967,-34.618,5.349,-19.047,-15.680,-15.019,-7.318,-3.456
310.978,-34.285,4.910,-19.222,-15.836,-15.207,-7.508,-3.615
310.989,-32.088,4.121,-19.369,-15.933,-15.389,-7.731,-3.725
310.999,-35.075,3.904,-19.637,-16.192,-15.580,-8.004,-3.996
311.010,-33.641,3.665,-19.845,-16.347,-15.782,-8.296,-4.165
311.021,-30.967,3.662,-19.986,-16.453,-15.961,-8.485,-4.285
311.031,-25.740,4.417,-19.886,-16.433,-16.085,-8.228,-4.273
311.042,-24.312,5.016,-19.864,-16.488,-16.175,-8.050,-4.328
311.053,-22.581,4.730,-19.874,-16.507,-16.242,-8.026,-4.347
311.063,-20.515,4.283,-19.942,-16.524,-16.302,-8.171,-4.369
311.074,-15.475,3.629,-19.923,-16.392,-16.315,-8.343,-4.251
311.085,-8.740,3.328,-19.751,-16.147,-16.262,-8.298,-4.027
311.096,-7.348,3.519,-19.589,-15.992,-16.169,-8.121,-3.896
311.106,-7.663,3.841,-19.481,-15.934,-16.082,-7.919,-3.860
311.117,-10.417,3.975,-19.476,-15.953,-16.011,-7.870,-3.897
311.128,-6.022,3.831,-19.289,-15.766,-15.928,-7.683,-3.734
311.138,1.013,3.321,-19.022,-15.437,-15.783,-7.535,-3.435
311.149,9.327,2.362,-18.663,-14.969,-15.555,-7.388,-3.013
311.160,10.893,2.319,-18.338,-14.637,-15.280,-7.105,-2.736
311.170,7.584,2.950,-18.136,-14.482,-15.021,-6.845,-2.633
311.181,5.573,3.051,-17.942,-14.307,-14.790,-6.642,-2.508
311.192,9.041,2.829,-17.659,-14.002,-14.557,-6.428,-2.257
311.202,14.279,2.390,-17.288,-13.543,-14.261,-6.252,-1.861
311.212,16.796,2.265,-16.963,-13.164,-13.947,-6.063,-1.552
311.223,13.462,2.384,-16.759,-12.922,-13.627,-5.972,-1.384
311.234,7.261,1.774,-16.768,-12.815,-13.368,-6.231,-1.354
311.244,0.821,1.562,-16.804,-12.803,-13.185,-6.398,-1.426
311.255,-0.137,1.954,-16.714,-12.738,-13.049,-6.307,-1.441
311.266,-0.518,1.116,-16.686,-12.616,-12.912,-6.495,-1.403
311.276,0.616,0.164,-16.597,-12.422,-12.770,-6.650,-1.307
311.287,-2.680,1.216,-16.460,-12.401,-12.647,-6.362,-1.379
311.298,-8.271,2.217,-16.430,-12.478,-12.566,-6.186,-1.534
311.308,-8.935,1.588,-16.462,-12.455,-12.522,-6.361,-1.587
311.319,-10.212,0.434,-16.548,-12.434,-12.482,-6.692,-1.655
311.330,-15.795,0.988,-16.655,-12.581,-12.486,-6.777,-1.888
311.341,-19.149,1.880,-16.721,-12.739,-12.539,-6.723,-2.119
311.351,-19.870,1.336,-16.825,-12.813,-12.607,-6.922,-2.263
311.362,-20.327,0.844,-16.946,-12.893,-12.682,-7.161,-2.421
311.373,-21.046,1.026,-17.022,-12.994,-12.765,-7.238,-2.596
311.384,-18.687,1.285,-16.986,-13.005,-12.835,-7.160,-2.675
311.394,-13.567,0.998,-16.881,-12.897,-12.859,-7.104,-2.637
311.406,-13.990,1.005,-16.848,-12.890,-12.847,-7.082,-2.713
311.418,-18.060,0.893,-16.959,-13.015,-12.871,-7.224,-2.922
311.430,-15.047,0.818,-16.900,-12.960,-12.897,-7.214,-2.952
311.441,-11.547,-0.307,-16.918,-12.858,-12.897,-7.499,-2.927
311.451,-8.071,-1.305,-16.904,-12.711,-12.863,-7.783,-2.874
311.462,-4.935,-0.748,-16.737,-12.574,-12.798,-7.624,-2.829
311.473,-3.829,0.437,-16.528,-12.464,-12.708,-7.293,-2.800
311.483,-0.912,0.002,-16.380,-12.266,-12.591,-7.289,-2.682
311.494,1.526,-0.810,-16.201,-12.041,-12.447,-7.252,-2.546
311.505,2.963,-0.950,-15.978,-11.854,-12.295,-7.034,-2.455
311.515,6.899,-0.536,-15.619,-11.593,-12.116,-6.573,-2.288
311.526,12.835,-0.823,-15.167,-11.177,-11.871,-6.139,-1.971
311.537,15.233,-1.653,-14.842,-10.825,-11.593,-5.951,-1.729
311.547,16.189,-1.736,-14.489,-10.499,-11.304,-5.648,-1.518
311.558,20.245,-0.846,-13.974,-10.108,-10.990,-5.013,-1.240
311.569,21.239,-0.805,-13.532,-9.703,-10.633,-4.605,-0.947
311.580,17.268,-2.035,-13.395,-9.482,-10.315,-4.725,-0.846
311.590,19.714,-2.389,-13.084,-9.153,-10.022,-4.563,-0.648
311.601,20.936,-1.741,-12.690,-8.820,-9.700,-4.179,-0.445
311.612,22.341,-2.328,-12.379,-8.452,-9.367,-4.090,-0.211
311.622,19.336,-3.285,-12.230,-8.209,-9.053,-4.240,-0.114
311.633,18.844,-3.105,-11.951,-7.954,-8.767,-4.051,-0.007
311.643,18.894,-2.551,-11.598,-7.660,-8.471,-3.721,0.141
311.654,14.032,-2.537,-11.460,-7.533,-8.210,-3.694,0.127
311.665,16.794,-2.746,-11.131,-7.203,-7.956,-3.499,0.314
311.675,13.482,-2.594,-10.917,-7.028,-7.706,-3.350,0.345
311.686,9.380,-2.561,-10.806,-6.936,-7.502,-3.336,0.298
311.697,9.820,-2.839,-10.623,-6.744,-7.319,-3.303,0.347
311.707,5.901,-2.802,-10.516,-6.670,-7.153,-3.273,0.279
311.718,4.382,-2.486,-10.384,-6.591,-7.020,-3.178,0.219
311.728,1.009,-2.913,-10.335,-6.542,-6.901,-3.266,0.131
311.739,-0.861,-3.379,-10.342,-6.548,-6.838,-3.408,-0.014
311.750,-1.575,-3.739,-10.291,-6.485,-6.769,-3.520,-0.094
311.760,-6.971,-3.728,-10.398,-6.602,-6.747,-3.746,-0.351
311.771,-8.312,-3.110,-10.407,-6.649,-6.754,-3.816,-0.531
311.782,-11.086,-2.485,-10.469,-6.753,-6.781,-3.926,-0.759
311.792,-11.159,-2.229,-10.484,-6.754,-6.805,-4.082,-0.875
311.803,-8.658,-2.516,-10.518,-6.752,-6.844,-4.289,-0.986
311.813,-10.025,-2.565,-10.513,-6.763,-6.853,-4.368,-1.110
311.824,-6.579,-2.096,-10.366,-6.700,-6.862,-4.182,-1.155
311.835,-7.983,-1.772,-10.328,-6.730,-6.852,-4.129,-1.288
311.845,-5.738,-2.636,-10.295,-6.641,-6.832,-4.306,-1.304
311.856,-4.284,-3.562,-10.325,-6.604,-6.817,-4.571,-1.384
311.867,-3.672,-3.953,-10.287,-6.537,-6.780,-4.703,-1.438
311.877,-1.465,-3.993,-10.181,-6.439,-6.735,-4.701,-1.461
311.888,-0.856,-4.303,-10.079,-6.338,-6.667,-4.723,-1.483
311.898,-1.590,-4.775,-10.087,-6.339,-6.626,-4.869,-1.609
311.909,-3.132,-4.975,-10.087,-6.349,-6.592,-4.975,-1.745
311.920,-2.320,-4.671,-9.980,-6.296,-6.559,-4.896,-1.816
311.930,-2.682,-4.433,-9.878,-6.247,-6.512,-4.825,-1.884
311.941,-1.743,-4.349,-9.819,-6.207,-6.478,-4.853,-1.960
311.952,-4.314,-4.780,-9.866,-6.240,-6.446,-5.044,-2.109
311.962,-5.062,-5.412,-9.880,-6.225,-6.432,-5.234,-2.216
311.973,-0.256,-5.691,-9.715,-6.036,-6.390,-5.240,-2.152
311.984,-2.667,-5.828,-9.769,-6.081,-6.357,-5.433,-2.320
311.994,-0.322,-5.805,-9.663,-5.990,-6.320,-5.429,-2.354
312.005,-0.083,-5.582,-9.546,-5.919,-6.264,-5.355,-2.402
312.015,0.597,-5.458,-9.400,-5.816,-6.198,-5.253,-2.416
312.026,2.429,-5.606,-9.231,-5.672,-6.117,-5.168,-2.389
312.036,3.033,-5.701,-9.073,-5.557,-6.027,-5.061,-2.392
312.047,3.225,-4.995,-8.857,-5.457,-5.935,-4.766,-2.406
312.058,3.702,-4.285,-8.673,-5.357,-5.836,-4.553,-2.407
312.068,4.977,-4.253,-8.529,-5.243,-5.731,-4.472,-2.392
312.079,4.589,-4.882,-8.504,-5.172,-5.633,-4.647,-2.422
312.090,9.146,-5.492,-8.298,-4.925,-5.507,-4.638,-2.286
312.100,9.483,-5.416,-8.101,-4.763,-5.353,-4.508,-2.237
312.111,10.079,-4.717,-7.854,-4.585,-5.189,-4.265,-2.166
312.122,7.855,-4.256,-7.726,-4.526,-5.044,-4.133,-2.206
312.132,7.982,-4.440,-7.580,-4.386,-4.903,-4.095,-2.166
312.143,8.552,-4.705,-7.424,-4.229,-4.760,-4.062,-2.110
312.153,8.909,-5.368,-7.306,-4.073,-4.620,-4.138,-2.060
312.164,11.496,-5.316,-7.065,-3.869,-4.471,-3.961,-1.966
312.174,13.217,-5.018,-6.817,-3.648,-4.294,-3.790,-1.852
312.184,13.957,-5.341,-6.644,-3.439,-4.110,-3.809,-1.750
312.195,11.805,-5.480,-6.513,-3.318,-3.936,-3.791,-1.741
312.205,11.316,-5.222,-6.327,-3.189,-3.776,-3.635,-1.723
312.216,9.207,-5.158,-6.225,-3.112,-3.630,-3.616,-1.753
312.227,7.015,-5.662,-6.227,-3.051,-3.510,-3.858,-1.803
312.238,8.391,-6.550,-6.163,-2.906,-3.400,-4.070,-1.776
312.248,8.082,-6.853,-6.075,-2.810,-3.285,-4.132,-1.804
312.259,6.780,-6.622,-5.978,-2.742,-3.179,-4.121,-1.858
312.269,6.749,-6.592,-5.885,-2.650,-3.083,-4.163,-1.885
312.280,6.132,-6.590,-5.779,-2.551,-2.982,-4.176,-1.905
312.291,4.953,-6.614,-5.720,-2.518,-2.906,-4.202,-1.989
312.301,6.780,-6.531,-5.558,-2.400,-2.824,-4.095,-1.985
312.312,7.854,-6.347,-5.375,-2.270,-2.720,-3.949,-1.967
312.323,5.827,-6.512,-5.322,-2.230,-2.625,-4.002,-2.039
312.333,7.312,-6.934,-5.175,-2.068,-2.526,-4.015,-1.990
312.344,6.517,-7.300,-5.121,-1.995,-2.435,-4.128,-2.034
312.354,3.204,-6.882,-5.102,-2.031,-2.371,-4.143,-2.183
312.365,2.586,-6.660,-5.036,-2.010,-2.324,-4.127,-2.269
312.376,1.205,-7.533,-5.099,-1.998,-2.285,-4.453,-2.368
312.386,1.832,-8.552,-5.202,-1.965,-2.266,-4.927,-2.457
312.397,1.081,-8.490,-5.206,-1.957,-2.242,-5.085,-2.571
312.408,0.413,-7.912,-5.169,-1.983,-2.231,-5.065,-2.711
312.418,-0.869,-7.768,-5.175,-2.029,-2.228,-5.123,-2.867
312.429,-2.405,-7.830,-5.201,-2.068,-2.234,-5.246,-3.014
312.440,-0.172,-8.615,-5.243,-2.007,-2.240,-5.590,-3.062
312.450,-0.768,-8.955,-5.319,-2.034,-2.247,-5.873,-3.203
312.461,-2.573,-8.920,-5.340,-2.083,-2.261,-5.967,-3.365
312.472,-5.217,-8.581,-5.387,-2.193,-2.304,-6.021,-3.582
312.482,-6.023,-8.279,-5.427,-2.269,-2.358,-6.108,-3.759
312.493,-8.216,-8.205,-5.587,-2.398,-2.431,-6.430,-3.982
312.504,-11.715,-8.640,-5.839,-2.581,-2.532,-6.905,-4.258
312.514,-12.824,-8.838,-5.981,-2.732,-2.660,-7.130,-4.503
312.525,-12.813,-9.510,-6.147,-2.841,-2.790,-7.499,-4.707
312.536,-13.460,-9.473,-6.264,-2.983,-2.926,-7.671,-4.942
312.546,-14.487,-8.795,-6.358,-3.171,-3.076,-7.694,-5.214
312.557,-15.012,-7.947,-6.423,-3.325,-3.221,-7.686,-5.439
312.568,-12.371,-7.680,-6.448,-3.360,-3.340,-7.770,-5.538
312.578,-11.813,-8.265,-6.620,-3.448,-3.455,-8.164,-5.691
312.589,-10.073,-8.717,-6.662,-3.476,-3.550,-8.308,-5.787
312.600,-7.076,-9.139,-6.682,-3.476,-3.636,-8.442,-5.857
312.611,-7.821,-9.391,-6.765,-3.559,-3.708,-8.608,-6.013
312.621,-6.640,-8.949,-6.782,-3.619,-3.781,-8.625,-6.141
312.632,-5.507,-7.977,-6.699,-3.636,-3.830,-8.439,-6.214
312.643,-7.091,-7.748,-6.780,-3.727,-3.879,-8.565,-6.355
312.653,-4.616,-8.270,-6.822,-3.701,-3.924,-8.788,-6.379
312.664,-3.449,-8.732,-6.832,-3.673,-3.945,-8.931,-6.408
312.675,-1.229,-8.533,-6.736,-3.631,-3.960,-8.806,-6.420
312.685,0.259,-8.480,-6.666,-3.584,-3.951,-8.760,-6.427
312.696,-0.135,-8.486,-6.660,-3.583,-3.938,-8.809,-6.477
312.707,-1.624,-8.595,-6.696,-3.627,-3.939,-8.895,-6.573
312.717,-2.999,-8.361,-6.705,-3.709,-3.962,-8.838,-6.704
312.728,-3.675,-7.930,-6.696,-3.765,-3.983,-8.774,-6.799
312.738,-2.607,-8.697,-6.728,-3.732,-3.995,-8.981,-6.812
312.749,-3.900,-9.040,-6.811,-3.789,-4.021,-9.171,-6.918
312.760,-6.824,-8.312,-6.861,-3.916,-4.067,-9.147,-7.089
312.770,-6.352,-8.053,-6.918,-3.970,-4.127,-9.260,-7.176
312.781,-5.263,-8.278,-6.988,-4.007,-4.182,-9.437,-7.248
312.791,-2.625,-7.977,-6.908,-3.989,-4.215,-9.294,-7.264
312.802,0.691,-7.624,-6.767,-3.893,-4.202,-9.126,-7.197
312.813,4.818,-8.419,-6.643,-3.701,-4.146,-9.168,-7.040
312.823,6.250,-8.590,-6.530,-3.581,-4.070,-9.124,-6.960
312.834,4.583,-8.321,-6.452,-3.529,-3.991,-9.054,-6.947
312.845,5.057,-8.666,-6.366,-3.428,-3.919,-9.050,-6.887
