R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha
175,25,1900,200,25,2100,500,150,0,0,0,0,7,75,10,10.0,64.0,0.000100,0.003000,20,60,15,60,15,50,175,0,0,0.995
sysTime,GPT1X,aRawR,aPT1R,aKFRawR,aKFPT10R,aKFPT11R,aCFRawR,aCFPT10R,aCFPT11R
132.382,-48.355,13.258,3.120,1.459,3.014,3.887,1.428,2.891,3.934
132.393,-54.378,16.275,3.525,0.857,2.344,3.340,0.984,2.241,3.387
132.404,-58.586,10.378,3.627,0.191,1.658,2.742,0.388,1.591,2.803
132.414,-62.701,8.105,3.650,-0.514,0.941,2.113,-0.251,0.922,2.199
132.425,-70.370,7.432,3.632,-1.328,0.120,1.432,-0.999,0.159,1.551
132.435,-77.332,31.662,3.962,-2.209,-0.796,0.672,-1.739,-0.683,0.838
132.446,-80.933,35.394,3.777,-3.125,-1.701,-0.137,-2.599,-1.500,0.089
132.456,-82.424,-0.780,3.145,-4.049,-2.581,-0.975,-3.525,-2.287,-0.685
132.467,-80.487,0.063,2.904,-4.827,-3.346,-1.795,-4.239,-2.955,-1.435
132.477,-78.608,21.723,3.011,-5.580,-4.119,-2.597,-4.848,-3.622,-2.155
132.488,-74.003,32.208,3.230,-6.235,-4.818,-3.377,-5.296,-4.201,-2.840
132.498,-72.461,2.592,3.022,-6.856,-5.451,-4.082,-5.774,-4.709,-3.442
132.509,-64.680,8.528,2.911,-7.392,-5.978,-4.749,-6.207,-5.106,-3.999
132.519,-57.175,12.519,2.856,-7.793,-6.387,-5.316,-6.468,-5.381,-4.448
132.530,-49.751,7.280,2.751,-8.104,-6.706,-5.805,-6.635,-5.569,-4.818
132.540,-44.909,15.720,2.835,-8.365,-6.953,-6.212,-6.799,-5.681,-5.100
132.551,-35.218,-13.956,2.304,-8.603,-7.121,-6.572,-7.055,-5.719,-5.337
132.561,-29.101,-21.837,1.476,-8.794,-7.236,-6.840,-7.288,-5.717,-5.491
132.572,-20.490,-9.058,1.032,-8.845,-7.239,-7.033,-7.330,-5.615,-5.580
132.582,-12.581,-28.039,0.352,-8.851,-7.159,-7.134,-7.416,-5.442,-5.587
132.593,-7.196,-17.487,-0.299,-8.787,-7.048,-7.168,-7.362,-5.258,-5.541
132.603,-0.997,-31.600,-0.587,-8.703,-6.931,-7.155,-7.269,-5.076,-5.456
132.614,3.255,-51.052,-0.872,-8.569,-6.745,-7.079,-7.173,-4.832,-5.314
132.625,8.745,-40.866,-1.340,-8.382,-6.516,-6.967,-7.007,-4.559,-5.148
132.636,13.411,-17.643,-1.655,-8.108,-6.235,-6.794,-6.696,-4.245,-4.929
132.647,19.692,0.186,-1.873,-7.803,-5.905,-6.576,-6.401,-3.894,-4.678
132.659,27.554,24.864,-1.749,-7.267,-5.375,-6.261,-5.821,-3.355,-4.338
132.670,35.463,25.497,-1.599,-6.681,-4.835,-5.879,-5.117,-2.812,-3.936
132.681,42.209,30.347,-0.922,-6.027,-4.246,-5.415,-4.312,-2.221,-3.449
132.692,47.899,27.647,-0.249,-5.286,-3.560,-4.868,-3.438,-1.532,-2.876
132.703,57.568,10.276,0.150,-4.373,-2.713,-4.233,-2.382,-0.685,-2.217
132.714,63.753,-6.076,0.520,-3.522,-1.883,-3.522,-1.491,0.136,-1.487
132.726,61.517,-36.409,0.315,-2.799,-1.142,-2.754,-0.824,0.860,-0.710
132.737,66.035,-43.326,-0.436,-1.998,-0.287,-2.000,-0.170,1.673,0.028
132.749,68.241,-16.376,-1.014,-1.212,0.548,-1.216,0.450,2.440,0.770
132.760,65.931,14.981,-0.860,-0.490,1.250,-0.452,1.141,3.059,1.476
132.772,67.729,31.460,-0.268,0.304,2.047,0.317,1.854,3.768,2.184
132.783,67.208,38.849,0.471,1.085,2.779,1.085,2.656,4.415,2.890
132.795,64.321,47.974,1.027,1.767,3.406,1.813,3.378,4.957,3.555
132.806,57.164,44.085,1.683,2.346,3.913,2.507,4.025,5.384,4.188
132.818,51.150,24.421,1.609,2.842,4.385,3.124,4.486,5.773,4.737
132.829,42.554,9.003,1.565,3.169,4.689,3.643,4.767,5.991,5.182
132.841,35.938,9.666,1.787,3.452,4.942,4.073,5.021,6.157,5.534
132.852,28.459,19.675,2.128,3.643,5.114,4.425,5.161,6.246,5.809
132.864,21.012,20.443,2.449,3.742,5.195,4.689,5.212,6.251,5.997
132.875,16.420,24.299,2.819,3.865,5.281,4.885,5.331,6.266,6.122
132.887,10.867,33.616,3.208,3.902,5.279,5.021,5.373,6.199,6.190
132.898,3.312,45.663,3.614,3.817,5.152,5.090,5.303,6.016,6.197
132.910,0.151,33.373,3.575,3.728,5.060,5.093,5.157,5.877,6.145
132.921,-3.710,23.611,3.259,3.597,4.937,5.060,4.946,5.703,6.054
132.933,-10.251,11.527,2.861,3.323,4.698,4.963,4.537,5.414,5.895
132.944,-18.327,-4.514,2.357,2.942,4.350,4.783,4.023,5.015,5.651
132.956,-28.078,2.567,2.114,2.449,3.868,4.502,3.451,4.485,5.307
132.967,-37.771,0.641,1.813,1.814,3.256,4.104,2.717,3.832,4.849
132.979,-44.073,-14.418,1.213,1.128,2.613,3.610,1.897,3.152,4.296
132.991,-45.448,-12.619,0.741,0.494,2.020,3.055,1.141,2.524,3.684
133.002,-49.028,-7.127,0.476,-0.128,1.417,2.504,0.445,1.890,3.081
133.013,-51.335,-9.147,0.202,-0.809,0.758,1.906,-0.306,1.209,2.437
133.025,-56.040,-24.393,0.048,-1.509,0.086,1.296,-1.075,0.523,1.790
133.036,-63.064,-25.627,-0.237,-2.320,-0.696,0.639,-1.948,-0.263,1.105
133.047,-66.482,-3.604,0.360,-3.094,-1.501,-0.096,-2.641,-1.054,0.358
133.058,-70.867,5.676,1.084,-3.965,-2.417,-0.883,-3.376,-1.931,-0.415
133.070,-67.009,19.794,1.898,-4.575,-3.099,-1.651,-3.775,-2.549,-1.146
133.082,-62.563,26.606,2.307,-5.139,-3.711,-2.370,-4.166,-3.082,-1.809
133.093,-60.763,26.657,2.658,-5.676,-4.301,-3.028,-4.507,-3.578,-2.393
133.105,-55.353,13.154,2.785,-6.127,-4.776,-3.648,-4.816,-3.949,-2.927
133.116,-50.156,9.819,3.006,-6.492,-5.160,-4.189,-5.046,-4.221,-3.372
133.128,-52.769,14.237,3.318,-7.016,-5.698,-4.710,-5.433,-4.639,-3.786
133.139,-53.520,12.872,3.180,-7.579,-6.239,-5.248,-5.928,-5.052,-4.210
133.151,-48.523,0.923,2.711,-8.032,-6.640,-5.763,-6.372,-5.327,-4.612
133.162,-42.168,-8.345,2.116,-8.360,-6.925,-6.216,-6.678,-5.493,-4.955
133.174,-33.452,-12.657,1.604,-8.548,-7.089,-6.584,-6.813,-5.546,-5.218
133.185,-21.487,-1.675,1.536,-8.502,-7.063,-6.825,-6.624,-5.416,-5.357
133.197,-8.531,15.771,1.757,-8.282,-6.857,-6.919,-6.282,-5.111,-5.348
133.208,5.787,26.159,1.973,-7.901,-6.465,-6.852,-5.834,-4.624,-5.178
133.220,17.668,19.678,1.449,-7.457,-5.975,-6.639,-5.410,-4.055,-4.873
133.231,29.297,-14.103,0.812,-6.886,-5.365,-6.299,-4.862,-3.386,-4.456
133.243,39.407,-17.472,0.343,-6.152,-4.613,-5.826,-4.130,-2.597,-3.925
133.254,49.628,-11.090,0.080,-5.368,-3.832,-5.264,-3.316,-1.798,-3.319
133.266,58.947,-2.591,0.023,-4.515,-2.995,-4.614,-2.430,-0.960,-2.641
133.277,65.470,0.808,0.157,-3.595,-2.098,-3.873,-1.474,-0.076,-1.882
133.288,68.854,-6.485,0.105,-2.750,-1.254,-3.095,-0.656,0.741,-1.102
133.299,66.919,-14.933,0.087,-1.996,-0.507,-2.292,0.071,1.449,-0.308
133.311,66.689,-3.395,0.341,-1.245,0.206,-1.522,0.848,2.116,0.442
133.322,70.980,6.751,0.804,-0.324,1.077,-0.718,1.816,2.933,1.219
133.334,67.224,18.812,1.438,0.453,1.786,0.105,2.670,3.586,2.012
133.345,63.772,30.077,2.142,1.178,2.420,0.860,3.517,4.165,2.734
133.357,61.629,44.728,2.624,1.935,3.105,1.600,4.346,4.792,3.438
133.368,55.360,40.685,2.916,2.524,3.645,2.283,4.959,5.273,4.081
133.380,53.996,31.926,2.899,3.133,4.229,2.914,5.529,5.792,4.663
133.391,51.237,-0.296,2.271,3.663,4.781,3.524,5.911,6.265,5.210
133.403,46.404,-6.013,1.644,4.072,5.226,4.075,6.128,6.615,5.679
133.414,39.879,-8.952,1.140,4.380,5.567,4.553,6.239,6.847,6.059
133.426,35.775,-16.511,0.686,4.634,5.849,4.953,6.304,7.012,6.351
133.437,31.904,-9.590,0.347,4.899,6.128,5.311,6.400,7.165,6.590
133.449,27.876,-14.382,-0.125,5.089,6.356,5.620,6.363,7.260,6.770
133.460,21.300,-37.037,-0.489,5.163,6.455,5.861,6.236,7.221,6.877
133.471,12.298,-40.529,-0.699,5.112,6.417,6.011,6.012,7.045,6.889
133.483,5.816,-34.948,-0.392,4.984,6.285,6.057,5.754,6.784,6.803
133.494,-1.821,9.982,0.342,4.836,6.085,6.034,5.588,6.467,6.658
133.506,-12.519,16.420,1.062,4.538,5.723,5.916,5.310,6.009,6.433
133.518,-23.958,12.805,1.648,4.070,5.199,5.664,4.868,5.410,6.092
133.529,-33.381,13.034,2.172,3.545,4.632,5.309,4.358,4.787,5.665
133.540,-43.387,21.535,2.633,2.873,3.941,4.846,3.667,4.060,5.145
133.552,-54.840,27.880,3.034,2.077,3.138,4.280,2.849,3.242,4.541
133.564,-62.083,28.298,3.098,1.224,2.288,3.596,1.972,2.392,3.830
133.575,-66.980,1.717,2.437,0.348,1.485,2.861,0.937,1.599,3.078
133.586,-69.456,-10.866,1.650,-0.547,0.674,2.083,-0.135,0.798,2.283
133.598,-73.473,-17.361,0.950,-1.513,-0.224,1.255,-1.235,-0.086,1.441
133.609,-71.402,-20.926,0.517,-2.320,-1.012,0.417,-2.065,-0.855,0.595
133.621,-68.420,-3.875,0.509,-3.006,-1.723,-0.374,-2.679,-1.538,-0.193
133.632,-68.996,12.793,0.802,-3.748,-2.492,-1.142,-3.325,-2.266,-0.944
133.644,-67.107,15.378,0.760,-4.501,-3.216,-1.905,-4.091,-2.935,-1.675
133.655,-62.822,7.807,0.385,-5.148,-3.798,-2.616,-4.817,-3.459,-2.348
133.667,-58.985,-28.042,-0.382,-5.798,-4.360,-3.285,-5.589,-3.964,-2.977
133.678,-52.290,-4.525,-0.962,-6.312,-4.815,-3.911,-6.165,-4.366,-3.566
133.690,-50.088,-10.590,-1.266,-6.811,-5.298,-4.464,-6.635,-4.798,-4.080
133.701,-51.758,0.135,-1.475,-7.417,-5.884,-5.022,-7.216,-5.327,-4.594
133.713,-47.541,-2.527,-1.815,-7.909,-6.346,-5.571,-7.701,-5.731,-5.096
133.725,-36.851,4.255,-1.981,-8.091,-6.546,-6.020,-7.776,-5.876,-5.498
133.736,-29.723,11.930,-1.802,-8.209,-6.705,-6.352,-7.743,-5.977,-5.776
133.748,-26.663,26.101,-1.540,-8.379,-6.912,-6.634,-7.764,-6.120,-5.996
133.759,-15.444,23.945,-1.101,-8.261,-6.858,-6.833,-7.440,-5.998,-6.127
133.771,3.708,23.938,-0.632,-7.830,-6.422,-6.845,-6.953,-5.495,-6.063
133.782,18.615,31.066,-0.294,-7.249,-5.846,-6.641,-6.292,-4.855,-5.781
133.794,27.718,22.139,0.081,-6.665,-5.319,-6.317,-5.532,-4.267,-5.379
133.805,41.367,21.128,0.577,-5.907,-4.573,-5.862,-4.698,-3.466,-4.847
133.817,49.299,39.714,0.645,-5.167,-3.801,-5.274,-3.983,-2.652,-4.192
133.828,50.886,19.274,0.760,-4.471,-3.127,-4.635,-3.208,-1.946,-3.494
133.840,50.393,12.575,0.776,-3.865,-2.536,-4.013,-2.552,-1.332,-2.825
133.852,52.933,5.955,0.450,-3.189,-1.825,-3.362,-1.942,-0.613,-2.141
133.863,60.349,-24.596,-0.296,-2.494,-1.011,-2.689,-1.502,0.187,-1.456
133.875,64.803,-37.441,-0.756,-1.687,-0.165,-1.947,-0.807,0.996,-0.724
133.886,65.087,-16.031,-0.638,-0.897,0.590,-1.183,0.009,1.702,0.016
133.898,66.860,1.991,-0.167,-0.067,1.334,-0.424,0.964,2.391,0.745
133.909,65.439,3.716,0.275,0.718,2.073,0.347,1.785,3.070,1.482
133.921,63.865,8.881,0.708,1.438,2.750,1.088,2.531,3.684,2.183
133.932,62.260,18.965,1.264,2.155,3.434,1.826,3.243,4.303,2.878
133.944,57.283,23.048,1.535,2.733,4.000,2.515,3.773,4.803,3.521
133.955,53.106,-1.701,1.075,3.210,4.533,3.148,4.052,5.259,4.094
133.967,47.739,-37.201,0.289,3.567,5.001,3.721,4.086,5.634,4.588
133.978,41.402,-21.714,0.499,3.863,5.317,4.203,4.243,5.850,4.982
133.990,28.973,20.163,1.450,3.971,5.383,4.581,4.354,5.827,5.278
134.001,20.587,24.558,2.239,4.059,5.423,4.839,4.467,5.794,5.466
134.013,11.700,20.344,2.290,3.999,5.402,5.017,4.260,5.705,5.575
134.025,4.338,9.844,2.126,3.880,5.293,5.089,4.058,5.532,5.580
134.036,-4.107,-20.052,1.629,3.648,5.105,5.075,3.672,5.279,5.493
134.048,-11.121,-29.550,1.315,3.326,4.807,4.950,3.241,4.916,5.293
134.059,-20.363,-2.259,1.751,2.938,4.402,4.749,2.837,4.455,5.025
134.071,-27.508,24.057,2.613,2.532,3.937,4.455,2.520,3.954,4.681
134.082,-38.621,32.343,3.012,1.925,3.336,4.075,1.886,3.335,4.264
134.094,-43.142,-11.780,2.267,1.263,2.763,3.606,1.033,2.753,3.766
134.105,-47.015,-43.209,1.643,0.585,2.156,3.081,0.204,2.135,3.208
134.117,-50.223,-3.695,2.056,-0.077,1.488,2.504,-0.435,1.467,2.610
134.128,-52.596,29.584,2.997,-0.675,0.822,1.915,-0.859,0.825,2.021
134.140,-53.856,39.993,3.636,-1.241,0.214,1.326,-1.289,0.262,1.455
134.151,-54.103,15.519,3.087,-1.886,-0.388,0.724,-1.962,-0.288,0.883
134.163,-49.563,-35.309,2.069,-2.420,-0.841,0.155,-2.609,-0.694,0.340
134.174,-45.343,-28.037,1.763,-2.836,-1.269,-0.369,-2.946,-1.078,-0.158
134.186,-42.790,-1.782,2.229,-3.187,-1.692,-0.845,-3.090,-1.449,-0.599
134.197,-40.464,37.151,2.720,-3.497,-2.087,-1.290,-3.156,-1.778,-0.993
134.209,-36.385,24.737,3.335,-3.754,-2.387,-1.692,-3.251,-2.003,-1.332
134.221,-33.842,13.957,3.143,-4.066,-2.663,-2.043,-3.555,-2.196,-1.612
134.232,-30.456,-13.157,2.405,-4.407,-2.904,-2.365,-4.026,-2.361,-1.868
134.244,-27.111,-35.001,1.746,-4.687,-3.094,-2.651,-4.419,-2.486,-2.097
134.255,-21.971,4.672,1.957,-4.774,-3.203,-2.880,-4.384,-2.531,-2.268
134.267,-19.522,6.148,2.129,-4.897,-3.360,-3.076,-4.361,-2.619,-2.401
134.278,-15.778,5.110,2.164,-4.936,-3.418,-3.225,-4.286,-2.608,-2.484
134.290,-11.762,7.583,2.173,-4.926,-3.419,-3.330,-4.182,-2.541,-2.523
134.301,-8.015,-4.874,2.128,-4.903,-3.380,-3.386,-4.120,-2.438,-2.515
134.312,-3.075,-16.972,2.070,-4.774,-3.284,-3.397,-3.858,-2.280,-2.462
134.324,2.547,-3.619,1.981,-4.515,-3.079,-3.337,-3.431,-2.015,-2.337
134.335,8.677,40.552,1.796,-4.248,-2.832,-3.226,-3.074,-1.723,-2.176
134.346,87.881,-17.402,5.175,-1.476,-0.141,-2.439,-0.074,1.035,-1.289
134.358,40.449,-56.741,7.197,-1.665,-0.259,-1.643,-0.341,0.994,-0.388
134.369,26.314,-21.405,4.407,-1.750,-0.213,-1.213,-0.622,1.112,0.130
134.379,10.384,0.571,4.423,-1.915,-0.310,-0.957,-0.875,1.063,0.445
134.390,1.381,-23.975,5.004,-2.021,-0.455,-0.866,-0.834,0.974,0.597
134.401,6.267,-28.093,5.142,-1.778,-0.243,-0.760,-0.475,1.239,0.762
134.411,8.098,-40.199,5.482,-1.573,-0.064,-0.622,-0.163,1.468,0.957
134.422,-0.796,-62.158,5.558,-1.579,-0.014,-0.471,-0.207,1.597,1.196
134.433,-2.290,-27.748,3.100,-1.827,-0.049,-0.449,-0.841,1.604,1.264
134.444,5.096,-31.162,2.438,-1.823,0.139,-0.377,-1.192,1.791,1.344
134.455,-3.440,-4.687,2.693,-1.819,0.040,-0.331,-0.940,1.690,1.393
134.465,0.093,-29.662,0.641,-1.958,0.141,-0.304,-1.575,1.764,1.399
134.476,-0.409,-14.575,0.282,-1.996,0.131,-0.291,-1.678,1.703,1.366
134.487,-0.141,14.918,0.521,-1.901,0.147,-0.277,-1.422,1.664,1.330
134.498,12.201,2.452,-0.292,-1.534,0.538,-0.165,-1.146,1.965,1.364
134.508,6.253,5.980,0.067,-1.526,0.481,-0.074,-1.032,1.835,1.390
134.519,3.423,21.469,0.544,-1.460,0.468,-0.012,-0.818,1.758,1.395
134.530,-7.307,37.267,1.490,-1.359,0.341,0.011,-0.246,1.583,1.375
134.541,-6.769,-13.969,2.446,-1.469,0.271,-0.049,-0.436,1.516,1.318
134.551,1.091,11.785,2.220,-1.358,0.408,-0.029,-0.372,1.651,1.340
134.562,-7.926,-3.549,2.126,-1.528,0.209,-0.054,-0.470,1.449,1.313
134.573,5.012,-0.247,1.185,-1.438,0.426,-0.029,-0.675,1.639,1.314
134.583,1.848,-40.347,1.497,-1.551,0.447,0.034,-1.081,1.642,1.365
134.594,-1.517,1.558,1.654,-1.567,0.393,0.060,-1.006,1.572,1.375
134.605,-6.462,4.932,2.522,-1.606,0.252,0.032,-0.801,1.425,1.339
134.616,3.211,0.548,0.959,-1.563,0.359,0.026,-0.905,1.510,1.312
134.626,0.293,16.153,2.219,-1.397,0.397,0.086,-0.444,1.530,1.356
134.637,-5.267,-9.854,2.174,-1.473,0.297,0.086,-0.456,1.434,1.359
134.647,-0.316,-13.612,0.379,-1.540,0.363,0.079,-0.846,1.471,1.323
134.658,-0.554,7.468,1.174,-1.394,0.393,0.100,-0.454,1.467,1.310
134.669,-1.943,-5.093,0.617,-1.447,0.366,0.104,-0.588,1.408,1.283
134.679,-0.769,5.944,0.763,-1.399,0.378,0.105,-0.484,1.382,1.245
134.690,0.385,-4.958,0.399,-1.384,0.408,0.120,-0.535,1.375,1.223
134.701,-0.733,3.321,0.478,-1.357,0.410,0.133,-0.483,1.335,1.194
134.711,-0.367,-2.237,0.414,-1.337,0.418,0.140,-0.470,1.305,1.163
134.722,0.756,0.832,0.288,-1.316,0.435,0.150,-0.474,1.279,1.131
134.732,0.646,-0.726,0.259,-1.281,0.455,0.173,-0.444,1.258,1.113
134.743,0.631,0.254,0.221,-1.263,0.459,0.189,-0.434,1.221,1.087
134.753,0.515,-0.796,0.187,-1.230,0.480,0.207,-0.408,1.200,1.064
134.763,1.155,-0.166,0.126,-1.198,0.501,0.222,-0.392,1.180,1.038
134.774,0.614,-0.330,0.121,-1.187,0.495,0.241,-0.385,1.134,1.016
134.784,1.948,-0.166,0.079,-1.137,0.533,0.263,-0.349,1.131,0.997
134.795,1.025,-0.331,0.050,-1.121,0.535,0.286,-0.345,1.093,0.979
134.805,1.145,-0.247,0.031,-1.100,0.541,0.301,-0.335,1.060,0.954
134.816,1.898,-0.163,0.020,-1.049,0.578,0.325,-0.293,1.057,0.939
134.826,-0.724,-0.247,0.009,-1.070,0.542,0.337,-0.324,0.983,0.911
134.836,-0.329,-0.081,-0.003,-1.070,0.528,0.333,-0.333,0.933,0.869
134.847,1.050,-0.206,-0.014,-1.017,0.566,0.345,-0.290,0.935,0.844
134.857,0.807,-0.289,-0.031,-0.996,0.573,0.362,-0.282,0.907,0.825
134.868,-0.555,-0.039,-0.033,-1.001,0.552,0.369,-0.296,0.852,0.795
134.878,-0.010,-0.039,-0.036,-0.983,0.555,0.372,-0.287,0.822,0.763
134.889,0.421,-0.206,-0.051,-0.961,0.564,0.377,-0.278,0.799,0.735
134.899,-0.579,-0.247,-0.057,-0.948,0.562,0.387,-0.275,0.766,0.712
134.909,0.347,-0.330,-0.069,-0.913,0.584,0.391,-0.252,0.757,0.683
134.920,0.516,-0.039,-0.070,-0.882,0.601,0.407,-0.232,0.743,0.667
134.930,0.557,-0.122,-0.080,-0.868,0.600,0.415,-0.231,0.713,0.645
134.941,-0.010,-0.414,-0.080,-0.865,0.589,0.422,-0.237,0.674,0.621
134.951,0.587,-0.205,-0.096,-0.842,0.599,0.428,-0.229,0.656,0.597
134.962,0.548,0.002,-0.078,-0.825,0.600,0.436,-0.218,0.630,0.577
134.972,0.292,0.044,-0.077,-0.806,0.605,0.447,-0.209,0.609,0.560
134.982,0.477,-0.122,-0.072,-0.778,0.618,0.458,-0.192,0.597,0.544
134.993,0.357,0.002,-0.074,-0.764,0.618,0.467,-0.189,0.573,0.527
135.003,-0.290,-0.081,-0.084,-0.752,0.618,0.475,-0.190,0.549,0.509
135.014,-1.172,-0.081,-0.084,-0.762,0.595,0.470
