R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha
175,25,1900,200,25,2100,500,150,0,0,0,0,7,75,10,10.0,64.0,0.000100,0.003000,30,50,5,50,5,10,75,0,0,0.995
sysTime,aRawR,aPT1R,aPT2R,aKFRawR,aKFPT10R,aKFPT11R,aCFRawR,aCFPT10R,aCFPT11R
290.413,-12.117,2.252,2.544,-16.367,-16.777,-14.313,-14.623,-14.747,-12.855
290.424,-24.051,2.244,2.536,-17.279,-17.692,-15.293,-15.276,-15.413,-13.608
290.436,-20.887,2.395,2.537,-18.297,-18.732,-16.277,-15.988,-16.194,-14.354
290.447,-9.464,2.633,2.547,-19.175,-19.638,-17.254,-16.537,-16.833,-15.083
290.458,-4.040,2.775,2.563,-19.894,-20.366,-18.164,-16.963,-17.287,-15.738
290.469,-10.809,2.746,2.576,-20.840,-21.302,-19.061,-17.649,-17.945,-16.373
290.479,-26.003,2.241,2.570,-21.601,-22.018,-19.930,-18.223,-18.382,-16.979
290.490,-17.827,2.277,2.559,-22.073,-22.493,-20.708,-18.408,-18.578,-17.489
290.501,-11.327,2.419,2.554,-22.669,-23.114,-21.444,-18.664,-18.917,-17.953
290.513,-5.354,2.449,2.553,-22.998,-23.442,-22.085,-18.715,-18.963,-18.316
290.524,-5.956,2.067,2.534,-23.422,-23.820,-22.641,-18.954,-19.064,-18.597
290.535,19.633,2.033,2.494,-23.606,-24.011,-23.103,-18.846,-18.986,-18.789
290.546,10.516,2.028,2.459,-23.780,-24.191,-23.472,-18.737,-18.899,-18.887
290.557,5.969,2.098,2.434,-23.863,-24.277,-23.755,-18.546,-18.722,-18.901
290.568,11.570,2.316,2.423,-23.848,-24.268,-23.962,-18.257,-18.452,-18.838
290.579,30.200,2.688,2.429,-23.881,-24.326,-24.106,-17.973,-18.252,-18.712
290.590,37.198,3.021,2.452,-23.919,-24.397,-24.223,-17.683,-18.065,-18.561
290.602,31.798,3.223,2.489,-23.974,-24.481,-24.305,-17.425,-17.893,-18.375
290.613,24.980,3.456,2.537,-23.889,-24.425,-24.388,-17.025,-17.583,-18.192
290.624,5.537,3.744,2.603,-23.875,-24.435,-24.429,-16.713,-17.340,-17.967
290.635,-27.292,3.619,2.676,-23.694,-24.237,-24.401,-16.323,-16.895,-17.678
290.646,-19.232,3.583,2.741,-23.506,-24.060,-24.339,-15.879,-16.479,-17.362
290.657,-14.592,3.580,2.801,-23.216,-23.783,-24.210,-15.340,-15.974,-16.985
290.668,-20.379,3.373,2.847,-23.000,-23.544,-24.046,-14.956,-15.516,-16.585
290.680,-33.093,2.952,2.868,-22.618,-23.122,-23.853,-14.457,-14.892,-16.168
290.691,-28.526,1.939,2.832,-22.504,-22.923,-23.648,-14.333,-14.509,-15.760
290.702,-3.057,1.575,2.758,-22.218,-22.602,-23.410,-13.949,-14.023,-15.335
290.713,14.817,1.657,2.684,-21.847,-22.226,-23.121,-13.425,-13.492,-14.869
290.724,27.603,1.737,2.618,-21.498,-21.877,-22.821,-12.924,-12.993,-14.398
290.735,23.215,1.666,2.552,-21.107,-21.472,-22.481,-12.414,-12.451,-13.897
290.747,16.151,1.565,2.486,-20.696,-21.056,-22.109,-11.877,-11.905,-13.373
290.758,19.612,1.868,2.436,-20.200,-20.586,-21.697,-11.202,-11.313,-12.817
290.769,8.654,2.032,2.413,-19.657,-20.037,-21.246,-10.548,-10.647,-12.224
290.780,13.498,2.316,2.408,-19.110,-19.508,-20.786,-9.849,-10.007,-11.629
290.791,15.355,2.630,2.423,-18.532,-18.960,-20.298,-9.102,-9.355,-11.011
290.802,14.061,2.901,2.454,-17.959,-18.418,-19.801,-8.367,-8.713,-10.390
290.813,4.118,3.004,2.491,-17.456,-17.936,-19.317,-7.726,-8.139,-9.789
290.824,-12.325,2.911,2.525,-17.079,-17.552,-18.831,-7.282,-7.670,-9.196
290.836,-22.179,2.727,2.549,-16.718,-17.169,-18.376,-6.890,-7.212,-8.645
290.847,-30.107,2.339,2.555,-16.342,-16.753,-17.928,-6.530,-6.732,-8.113
290.858,-31.633,2.066,2.541,-16.126,-16.501,-17.522,-6.332,-6.427,-7.635
290.869,-29.819,1.301,2.487,-15.929,-16.237,-17.165,-6.224,-6.123,-7.223
290.880,-21.598,0.679,2.396,-15.761,-16.019,-16.852,-6.121,-5.879,-6.868
290.891,-6.256,0.373,2.280,-15.721,-15.953,-16.589,-6.105,-5.795,-6.577
290.903,11.615,0.411,2.163,-15.656,-15.885,-16.372,-6.022,-5.714,-6.337
290.914,21.131,0.489,2.055,-15.560,-15.785,-16.193,-5.910,-5.602,-6.137
290.925,19.955,0.351,1.951,-15.602,-15.820,-16.063,-5.944,-5.627,-5.991
290.936,6.287,-0.081,1.835,-15.676,-15.860,-15.996,-6.067,-5.660,-5.913
290.947,-3.898,-0.747,1.692,-15.660,-15.790,-15.950,-6.150,-5.592,-5.865
290.958,-1.124,-1.155,1.530,-15.687,-15.793,-15.917,-6.217,-5.604,-5.837
290.969,26.704,-0.948,1.367,-15.637,-15.784,-15.893,-6.080,-5.606,-5.821
290.980,30.073,-0.412,1.244,-15.583,-15.787,-15.868,-5.901,-5.614,-5.798
290.991,31.085,0.294,1.172,-15.628,-15.895,-15.856,-5.804,-5.715,-5.778
291.003,23.702,0.538,1.129,-15.762,-16.042,-15.869,-5.891,-5.850,-5.778
291.014,17.496,0.673,1.099,-15.806,-16.100,-15.909,-5.886,-5.893,-5.803
291.025,6.865,0.703,1.075,-15.986,-16.285,-15.990,-6.031,-6.061,-5.869
291.036,-12.761,0.587,1.053,-16.184,-16.467,-16.105,-6.237,-6.223,-5.967
291.047,-36.997,0.433,1.033,-16.438,-16.697,-16.254,-6.514,-6.432,-6.099
291.058,-34.258,0.419,1.011,-16.697,-16.954,-16.437,-6.746,-6.666,-6.263
291.069,-17.761,0.468,0.986,-17.037,-17.304,-16.679,-7.034,-6.991,-6.485
291.081,13.927,0.558,0.954,-17.414,-17.685,-16.945,-7.368,-7.344,-6.731
291.092,35.435,0.678,0.925,-17.548,-17.832,-17.193,-7.440,-7.461,-6.955
291.103,33.540,0.675,0.902,-17.710,-18.015,-17.427,-7.523,-7.612,-7.163
291.114,12.668,0.549,0.878,-17.738,-18.039,-17.610,-7.523,-7.604,-7.318
291.125,11.563,0.575,0.857,-17.684,-17.982,-17.715,-7.440,-7.517,-7.395
291.136,13.271,0.711,0.846,-17.549,-17.851,-17.749,-7.261,-7.356,-7.398
291.147,-2.161,0.679,0.840,-17.264,-17.561,-17.694,-6.953,-7.039,-7.312
291.157,-27.093,0.134,0.812,-16.831,-17.075,-17.540,-6.606,-6.539,-7.135
291.168,-23.343,0.191,0.777,-16.161,-16.424,-17.215,-5.883,-5.877,-6.786
291.180,-7.543,-0.014,0.727,-15.485,-15.743,-16.757,-5.216,-5.202,-6.316
291.191,24.689,0.011,0.662,-14.769,-15.022,-16.212,-4.523,-4.503,-5.771
291.203,23.735,-0.017,0.602,-13.996,-14.246,-15.591,-3.782,-3.761,-5.161
291.214,-6.031,-0.104,0.558,-12.985,-13.226,-14.835,-2.828,-2.789,-4.426
291.226,-19.159,-0.460,0.506,-12.007,-12.214,-13.991,-1.979,-1.842,-3.618
291.237,-29.733,-1.446,0.398,-10.978,-11.094,-13.061,-1.217,-0.818,-2.753
291.249,-2.335,-2.197,0.217,-9.856,-9.932,-12.076,-0.292,0.213,-1.865
291.260,25.488,-2.427,0.009,-8.637,-8.728,-11.017,0.820,1.260,-0.926
291.270,-4.631,-2.763,-0.151,-7.566,-7.648,-10.034,1.744,2.201,-0.055
291.281,-15.858,-3.280,-0.326,-6.563,-6.599,-9.005,2.510,3.093,0.846
291.291,-40.654,-4.257,-0.536,-5.556,-5.513,-7.970,3.194,4.000,1.731
291.302,-49.773,-5.186,-0.790,-4.355,-4.224,-6.834,4.032,5.084,2.692
291.313,-51.598,-5.484,-1.054,-3.138,-2.976,-5.639,4.986,6.108,3.694
291.324,-33.407,-5.433,-1.308,-1.824,-1.683,-4.430,6.126,7.164,4.696
291.335,11.315,-4.963,-1.531,-0.619,-0.556,-3.235,7.267,8.046,5.675
291.346,42.500,-3.833,-1.688,0.761,0.704,-2.032,8.662,9.062,6.663
291.357,34.778,-3.127,-1.787,1.789,1.645,-0.855,9.635,9.761,7.624
291.368,-3.523,-3.294,-1.872,2.889,2.751,0.268,10.480,10.617,8.523
291.379,-31.282,-3.996,-1.983,3.688,3.604,1.340,10.915,11.205,9.353
291.390,-25.469,-4.085,-2.101,4.470,4.380,2.319,11.443,11.708,10.078
291.402,16.984,-3.893,-2.209,5.239,5.102,3.240,12.037,12.155,10.739
291.413,15.560,-3.747,-2.302,5.826,5.666,4.047,12.402,12.441,11.281
291.424,-14.146,-4.345,-2.407,6.456,6.330,4.795,12.687,12.822,11.756
291.435,-23.855,-4.810,-2.536,6.850,6.767,5.469,12.710,12.967,12.147
291.446,3.870,-4.466,-2.657,7.307,7.170,6.050,12.994,13.080,12.442
291.457,28.982,-3.906,-2.744,7.751,7.536,6.578,13.319,13.162,12.689
291.468,15.932,-3.781,-2.808,7.996,7.756,7.038,13.337,13.106,12.871
291.479,-12.550,-3.941,-2.864,8.227,7.991,7.417,13.286,13.068,12.974
291.490,-16.971,-4.269,-2.936,8.413,8.196,7.741,13.163,12.998,13.020
291.501,-4.281,-4.249,-3.014,8.548,8.305,8.002,13.078,12.834,13.000
291.512,-7.854,-4.196,-3.081,8.606,8.359,8.201,12.879,12.621,12.925
291.524,0.819,-3.976,-3.134,8.740,8.478,8.367,12.781,12.479,12.822
291.535,10.366,-3.590,-3.168,8.822,8.531,8.512,12.668,12.281,12.705
291.546,-2.587,-3.599,-3.190,8.771,8.488,8.602,12.355,11.993,12.539
291.557,-36.697,-3.985,-3.225,8.659,8.419,8.640,11.912,11.682,12.323
291.568,-55.132,-4.801,-3.292,8.624,8.471,8.659,11.461,11.490,12.085
291.579,-19.399,-4.485,-3.364,8.588,8.418,8.662,11.222,11.195,11.834
291.590,39.122,-3.516,-3.395,8.620,8.360,8.649,11.212,10.911,11.582
291.601,30.101,-2.979,-3.376,8.662,8.319,8.636,11.208,10.660,11.346
291.613,5.277,-3.115,-3.363,8.665,8.322,8.627,11.001,10.456,11.117
291.624,-16.665,-3.862,-3.384,8.566,8.256,8.599,10.621,10.181,10.867
291.635,-14.281,-3.930,-3.416,8.444,8.144,8.549,10.272,9.862,10.597
291.646,4.032,-3.783,-3.439,8.527,8.206,8.509,10.193,9.724,10.344
291.657,4.995,-3.632,-3.454,8.519,8.176,8.485,10.033,9.499,10.114
291.668,6.183,-3.447,-3.460,8.442,8.078,8.439,9.804,9.214,9.868
291.679,13.922,-3.075,-3.450,8.364,7.982,8.385,9.578,8.939,9.624
291.690,12.063,-2.771,-3.413,8.279,7.879,8.317,9.356,8.669,9.376
291.702,7.272,-2.725,-3.376,8.152,7.759,8.235,9.047,8.388,9.119
291.713,-19.760,-3.160,-3.356,8.031,7.686,8.144,8.665,8.154,8.855
291.724,-5.730,-3.196,-3.348,7.858,7.512,8.041,8.331,7.823,8.582
291.735,26.598,-2.720,-3.324,7.706,7.330,7.908,8.088,7.494,8.288
291.746,27.866,-2.440,-3.281,7.639,7.235,7.794,7.935,7.260,8.022
291.757,-5.467,-2.862,-3.247,7.444,7.104,7.681,7.471,6.994,7.761
291.768,-24.948,-3.376,-3.245,7.271,6.988,7.566,7.044,6.740,7.496
291.779,-1.256,-3.126,-3.247,7.163,6.858,7.444,6.844,6.477,7.228
291.791,28.508,-2.495,-3.220,7.112,6.750,7.330,6.783,6.246,6.978
291.802,24.254,-2.379,-3.179,7.129,6.753,7.243,6.709,6.133,6.765
291.813,10.692,-2.354,-3.135,7.135,6.752,7.192,6.609,6.019,6.591
291.824,-23.844,-2.755,-3.107,7.177,6.821,7.161,6.484,5.974,6.438
291.835,-41.402,-3.146,-3.099,7.098,6.776,7.144,6.217,5.814,6.297
291.846,-26.388,-3.208,-3.098,7.345,7.027,7.178,6.338,5.949,6.207
291.858,2.009,-2.651,-3.081,7.481,7.111,7.244,6.462,5.921,6.156
291.869,7.327,-2.257,-3.038,7.768,7.362,7.361,6.710,6.066,6.164
291.880,23.671,-1.594,-2.964,7.940,7.466,7.475,6.911,6.072,6.177
291.891,14.311,-1.509,-2.882,8.114,7.632,7.618,6.997,6.143,6.221
291.902,-5.726,-1.653,-2.808,8.235,7.760,7.747,6.997,6.175,6.252
291.913,-15.965,-1.829,-2.748,8.382,7.916,7.892,7.020,6.233,6.296
291.924,-10.596,-1.850,-2.693,8.599,8.125,8.029,7.148,6.344,6.333
291.935,11.151,-1.627,-2.634,8.878,8.361,8.207,7.406,6.482,6.412
291.946,32.478,-1.436,-2.568,9.068,8.502,8.380,7.587,6.528,6.488
291.958,15.795,-1.425,-2.503,9.303,8.724,8.565,7.741,6.654,6.578
291.969,-5.797,-1.893,-2.457,9.440,8.871,8.734,7.746,6.702,6.647
291.980,-16.081,-2.452,-2.444,9.626,9.096,8.920,7.736,6.822,6.726
291.991,-21.406,-2.774,-2.456,9.662,9.155,9.078,7.606,6.771,6.773
292.002,-22.985,-3.166,-2.490,9.932,9.438,9.257,7.727,6.937,6.835
292.013,-17.223,-3.265,-2.530,10.205,9.720,9.431,7.856,7.100,6.891
292.024,-9.796,-3.124,-2.563,10.472,9.970,9.655,8.029,7.232,6.998
292.035,13.884,-2.575,-2.573,10.619,10.069,9.843,8.149,7.218,7.073
292.046,20.937,-1.876,-2.545,10.927,10.334,10.061,8.427,7.378,7.187
292.057,14.798,-1.449,-2.488,11.063,10.463,10.252,8.465,7.409,7.280
292.068,0.532,-1.580,-2.434,11.286,10.727,10.465,8.499,7.573,7.394
292.080,-17.710,-1.815,-2.392,11.492,10.979,10.671,8.502,7.724,7.500
292.091,-18.163,-1.907,-2.362,11.590,11.104,10.878,8.435,7.745,7.603
292.102,10.845,-1.538,-2.323,11.734,11.221,11.034,8.527,7.762,7.659
292.113,19.073,-1.063,-2.262,11.828,11.294,11.195,8.561,7.740,7.724
292.124,8.397,-1.197,-2.196,11.955,11.434,11.328,8.565,7.789,7.764
292.135,-22.591,-1.755,-2.149,11.962,11.518,11.455,8.319,7.779,7.795
292.146,-50.269,-2.727,-2.157,11.886,11.542,11.546,7.940,7.699,7.779
292.157,-55.349,-3.674,-2.229,11.861,11.648,11.635,7.543,7.688,7.749
292.169,-24.328,-3.532,-2.306,11.803,11.605,11.685,7.349,7.529,7.679
292.180,23.371,-2.970,-2.357,11.772,11.532,11.709,7.297,7.348,7.591
292.191,34.688,-2.344,-2.373,11.775,11.498,11.712,7.285,7.216,7.490
292.202,5.288,-2.323,-2.370,11.649,11.374,11.690,7.067,7.002,7.372
292.213,-36.550,-3.394,-2.402,11.658,11.468,11.673,6.819,7.000,7.254
292.224,-42.101,-4.118,-2.483,11.575,11.438,11.658,6.535,6.865,7.128
292.235,-21.575,-3.733,-2.562,11.683,11.502,11.651,6.636,6.825,7.013
292.247,-7.613,-3.363,-2.613,11.598,11.364,11.639,6.569,6.592,6.901
292.258,17.230,-2.730,-2.631,11.573,11.293,11.605,6.555,6.436,6.776
292.269,23.132,-2.264,-2.618,11.425,11.089,11.536,6.442,6.158,6.626
292.280,1.787,-2.229,-2.594,11.266,10.914,11.436,6.247,5.915,6.449
292.291,-9.032,-2.418,-2.577,11.059,10.708,11.300,5.974,5.643,6.240
292.302,-12.347,-2.493,-2.567,10.727,10.381,11.116,5.572,5.256,5.985
292.313,-18.365,-2.606,-2.562,10.534,10.198,10.913,5.304,5.016,5.714
292.323,-10.095,-2.568,-2.566,10.224,9.891,10.701,4.933,4.654,5.436
292.334,25.742,-1.621,-2.535,9.999,9.585,10.454,4.827,4.307,5.136
292.345,38.327,-0.959,-2.455,9.652,9.195,10.171,4.535,3.892,4.816
292.356,35.170,-0.409,-2.346,9.396,8.881,9.872,4.376,3.567,4.493
292.367,14.452,-0.475,-2.234,9.078,8.560,9.562,4.052,3.241,4.164
292.378,2.530,-0.593,-2.136,8.697,8.185,9.239,3.647,2.865,3.827
292.389,16.816,-0.195,-2.034,8.565,8.035,8.943,3.547,2.719,3.523
292.401,34.705,0.668,-1.888,8.324,7.734,8.674,3.434,2.435,3.260
292.412,49.798,1.453,-1.706,8.143,7.471,8.413,3.434,2.204,3.020
292.423,32.629,1.427,-1.524,8.155,7.474,8.202,3.484,2.242,2.834
292.434,20.345,1.371,-1.358,8.090,7.412,8.053,3.433,2.213,2.711
292.445,27.154,1.484,-1.196,8.105,7.427,7.966,3.470,2.261,2.652
292.456,31.580,1.555,-1.036,8.286,7.599,7.931,3.686,2.467,2.648
292.468,17.310,1.824,-0.865,8.495,7.779,7.983,3.974,2.682,2.734
292.478,21.473,2.262,-0.689,8.650,7.906,8.051,4.204,2.845,2.837
292.489,36.467,2.985,-0.482,9.094,8.297,8.192,4.773,3.276,3.021
292.501,27.859,3.183,-0.211,9.322,8.511,8.386,5.057,3.538,3.268
292.512,-15.310,2.841,0.040,9.627,8.857,8.611,5.300,3.928,3.543
292.524,-33.902,2.277,0.234,10.056,9.355,8.920,5.602,4.454,3.888
292.534,-31.186,2.052,0.350,10.384,9.727,9.238,5.841,4.836,4.224
292.545,3.733,2.273,0.468,10.780,10.100,9.566,6.280,5.216,4.568
292.555,-28.569,2.000,0.573,11.127,10.501,9.905,6.513,5.618,4.917
292.565,22.006,2.015,0.657,11.361,10.743,10.234,6.717,5.854,5.248
292.576,35.768,2.614,0.770,11.581,10.924,10.521,7.006,6.034,5.541
292.586,10.016,2.756,0.891,11.851,11.181,10.786,7.288,6.291,5.812
292.597,29.290,3.022,1.013,12.124,11.456,11.056,7.550,6.564,6.087
292.607,10.155,2.509,1.116,12.194,11.586,11.302,7.484,6.687,6.331
292.619,33.092,2.197,1.187,12.324,11.724,11.522,7.572,6.803,6.533
292.630,23.997,2.289,1.262,12.301,11.681,11.658,7.560,6.740,6.650
292.640,14.807,2.432,1.343,12.227,11.609,11.710,7.455,6.650,6.684
292.651,35.354,2.908,1.439,12.058,11.419,11.689,7.314,6.450,6.651
292.662,41.777,3.097,1.547,11.757,11.108,11.576,7.025,6.140,6.533
292.673,20.959,2.732,1.638,11.358,10.722,11.389,6.598,5.758,6.341
292.684,12.031,2.701,1.707,10.977,10.348,11.128,6.202,5.392,6.075
292.695,27.106,3.140,1.802,10.452,9.818,10.784,5.702,4.884,5.739
292.706,28.216,3.520,1.928,9.941,9.289,10.374,5.257,4.394,5.352
292.717,33.981,3.915,2.042,9.465,8.757,9.947,4.931,3.906,4.957
292.728,26.968,3.821,2.150,8.929,8.220,9.483,4.438,3.421,4.530
292.738,15.519,4.014,2.260,8.387,7.677,8.993,3.949,2.937,4.083
292.749,26.816,4.240,2.368,7.723,7.009,8.452,3.352,2.338,3.595
292.761,43.586,4.869,2.509,7.307,6.526,7.903,3.143,1.937,3.114
292.772,31.651,5.221,2.674,6.736,5.911,7.367,2.742,1.417,2.657
292.782,8.860,4.858,2.810,5.965,5.181,6.780,1.972,0.787,2.151
292.793,1.384,4.455,2.917,5.081,4.330,6.131,1.115,0.038,1.587
292.804,18.887,4.369,3.004,3.948,3.219,5.371,0.039,-0.960,0.915
292.815,22.458,4.260,3.076,2.983,2.295,4.508,-0.894,-1.763,0.149
292.826,3.034,3.711,3.119,1.653,1.037,3.569,-2.244,-2.892,-0.688
292.837,-37.898,2.440,3.107,0.509,0.004,2.562,-3.484,-3.796,-1.593
292.848,-36.242,1.378,3.023,-0.841,-1.259,1.476,-4.877,-4.933,-2.581
292.859,-34.859,0.597,2.893,-2.262,-2.617,0.334,-6.287,-6.159,-3.623
292.870,-25.430,0.333,2.746,-3.531,-3.876,-0.866,-7.428,-7.279,-4.715
292.881,-13.471,0.497,2.612,-4.910,-5.281,-2.128,-8.589,-8.528,-5.855
292.892,-5.466,0.703,2.497,-6.240,-6.631,-3.425,-9.698,-9.704,-7.011
292.903,-10.596,0.792,2.398,-7.640,-8.032,-4.746,-10.900,-10.915,-8.175
292.914,-19.342,0.796,2.306,-8.963,-9.340,-6.081,-12.042,-12.019,-9.339
292.925,-18.196,0.861,2.222,-10.329,-10.687,-7.420,-13.220,-13.148,-10.492
292.937,8.938,1.600,2.169,-11.596,-12.002,-8.771,-14.147,-14.227,-11.636
292.948,34.415,2.706,2.175,-12.739,-13.226,-10.084,-14.860,-15.191,-12.718
292.959,35.077,3.518,2.246,-13.888,-14.447,-11.360,-15.580,-16.127,-13.737
292.970,38.269,4.240,2.356,-14.908,-15.552,-12.595,-16.131,-16.927,-14.694
292.981,31.675,4.363,2.474,-15.900,-16.566,-13.766,-16.771,-17.626,-15.573
292.992,17.601,4.427,2.589,-16.907,-17.566,-14.887,-17.473,-18.304,-16.393
293.004,21.312,4.877,2.713,-17.864,-18.541,-15.955,-18.069,-18.947,-17.148
293.015,30.222,5.414,2.859,-18.679,-19.381,-16.939,-18.497,-19.445,-17.807
293.026,29.511,5.587,3.017,-19.365,-20.064,-17.833,-18.849,-19.779,-18.366
293.037,11.895,5.507,3.176,-19.956,-20.632,-18.635,-19.144,-19.994,-18.826
293.048,3.449,5.116,3.298,-20.452,-21.071,-19.345,-19.414,-20.089,-19.198
293.059,-26.266,4.104,3.367,-20.908,-21.438,-19.959,-19.718,-20.122,-19.482
293.070,-37.352,3.448,3.392,-21.269,-21.746,-20.481,-19.860,-20.110,-19.684
293.082,-34.335,2.810,3.381,-21.457,-21.885,-20.910,-19.832,-19.940,-19.801
293.093,-21.210,2.216,3.318,-21.617,-22.001,-21.244,-19.780,-19.764,-19.836
293.104,-22.724,1.807,3.240,-21.638,-22.019,-21.490,-19.519,-19.499,-19.790
293.115,-20.766,1.585,3.151,-21.640,-22.015,-21.658,-19.254,-19.222,-19.673
293.126,-22.649,1.482,3.060,-21.472,-21.839,-21.736,-18.831,-18.782,-19.473
293.137,-12.904,1.440,2.967,-21.354,-21.712,-21.743,-18.468,-18.401,-19.210
293.148,-0.743,1.475,2.879,-21.168,-21.524,-21.675,-18.030,-17.967,-18.879
293.160,15.529,1.787,2.804,-20.917,-21.300,-21.551,-17.476,-17.504,-18.496
293.171,20.629,2.078,2.754,-20.539,-20.958,-21.361,-16.786,-16.928,-18.052
293.182,18.709,2.272,2.722,-20.218,-20.657,-21.143,-16.193,-16.397,-17.584
293.193,7.868,2.058,2.683,-19.882,-20.311,-20.875,-15.654,-15.834,-17.077
293.204,-9.578,1.657,2.627,-19.553,-19.959,-20.579,-15.164,-15.278,-16.555
293.215,-19.540,1.135,2.548,-19.226,-19.609,-20.256,-14.687,-14.741,-16.022
293.226,-25.882,0.658,2.446,-18.807,-19.162,-19.908,-14.147,-14.122,-15.479
293.238,-25.793,-0.135,2.305,-18.364,-18.661,-19.536,-13.658,-13.468,-14.930
293.249,-24.451,-0.393,2.152,-17.987,-18.269,-19.154,-13.160,-12.938,-14.385
293.260,-19.721,-0.539,1.998,-17.702,-17.978,-18.785,-12.747,-12.518,-13.864
293.271,-13.395,-0.622,1.845,-17.284,-17.560,-18.410,-12.198,-11.981,-13.348
293.282,-6.056,-0.543,1.700,-16.854,-17.148,-18.032,-11.613,-11.459,-12.837
293.293,0.286,-0.353,1.572,-16.469,-16.793,-17.657,-11.055,-10.998,-12.335
293.305,5.898,-0.121,1.465,-16.170,-16.522,-17.295,-10.592,-10.626,-11.851
293.316,-0.333,-0.105,1.374,-15.799,-16.158,-16.933,-10.106,-10.165,-11.373
293.327,3.056,-0.058,1.289,-15.285,-15.656,-16.554,-9.473,-9.576,-10.885
293.338,11.555,-0.016,1.209,-15.016,-15.401,-16.196,-9.090,-9.239,-10.426
293.349,21.130,0.027,1.137,-14.713,-15.120,-15.844,-8.661,-8.882,-9.979
293.360,34.009,0.190,1.073,-14.429,-14.873,-15.538,-8.229,-8.562,-9.584
293.371,27.337,0.267,1.019,-14.196,-14.666,-15.249,-7.877,-8.287,-9.210
293.383,6.390,-0.153,0.955,-13.931,-14.386,-14.979,-7.578,-7.946,-8.864
293.394,11.373,-0.350,0.874,-13.872,-14.327,-14.744,-7.465,-7.834,-8.563
293.405,-11.652,-0.829,0.777,-13.713,-14.146,-14.540,-7.302,-7.608,-8.302
293.416,-20.398,-1.320,0.661,-13.700,-14.114,-14.383,-7.287,-7.539,-8.096
293.427,-23.530,-1.640,0.530,-13.636,-14.019,-14.257,-7.249,-7.413,-7.930
293.438,-9.790,-1.627,0.401,-13.801,-14.200,-14.200,-7.350,-7.564,-7.836
293.449,10.126,-1.408,0.290,-13.809,-14.239,-14.188,-7.261,-7.571,-7.787
293.460,18.479,-0.906,0.204,-13.961,-14.443,-14.223,-7.274,-7.737,-7.781
293.471,20.924,-0.807,0.139,-14.109,-14.613,-14.302,-7.337,-7.865,-7.816
293.482,18.474,-0.848,0.075,-14.279,-14.787,-14.400,-7.457,-7.996,-7.870
293.493,1.311,-0.969,0.015,-14.586,-15.086,-14.546,-7.736,-8.250,-7.972
293.503,-6.378,-1.129,-0.052,-14.875,-15.360,-14.733,-8.010,-8.478,-8.116
293.514,-11.626,-1.432,-0.128,-14.966,-15.420,-14.919,-8.119,-8.496,-8.260
293.524,-9.907,-1.505,-0.209,-15.292,-15.732,-15.111,-8.429,-8.764,-8.410
293.534,14.683,-1.282,-0.281,-15.544,-15.987,-15.315,-8.625,-8.973,-8.571
293.546,27.925,-0.858,-0.345,-15.797,-16.252,-15.559,-8.786,-9.171,-8.753
293.557,41.063,-0.262,-0.368,-15.607,-16.111,-15.687,-8.427,-8.957,-8.809
293.568,34.581,-0.402,-0.378,-15.437,-15.945,-15.715,-8.194,-8.737,-8.780
293.579,5.041,-0.726,-0.400,-14.923,-15.411,-15.605,-7.679,-8.158,-8.620
293.589,-9.747,-1.431,-0.451,-14.596,-15.054,-15.398,-7.380,-7.771,-8.371
293.600,5.162,-1.463,-0.517,-13.882,-14.337,-15.087,-6.654,-7.034,-8.028
293.612,20.732,-1.245,-0.576,-13.182,-13.648,-14.641,-5.921,-6.337,-7.555
293.623,31.214,-0.746,-0.597,-12.334,-12.851,-14.078,-4.967,-5.534,-6.966
293.634,41.705,-0.238,-0.591,-11.276,-11.856,-13.396,-3.785,-4.540,-6.262
293.645,31.437,-0.125,-0.573,-10.180,-10.800,-12.599,-2.630,-3.497,-5.450
293.656,13.901,-0.369,-0.565,-9.154,-9.756,-11.710,-1.673,-2.481,-4.561
293.667,0.586,-0.653,-0.570,-8.034,-8.615,-10.754,-0.647,-1.385,-3.620
293.678,7.641,-0.750,-0.585,-6.936,-7.504,-9.749,0.357,-0.336,-2.645
293.689,16.448,-0.788,-0.600,-5.744,-6.291,-8.710,1.427,0.800,-1.649
293.699,2.712,-1.162,-0.624,-4.667,-5.166,-7.651,2.317,1.833,-0.649
293.710,-39.485,-1.923,-0.688,-3.635,-4.079,-6.578,3.124,2.807,0.342
293.720,-31.874,-2.629,-0.806,-2.646,-3.015,-5.518,3.832,3.732,1.297
293.730,22.938,-1.973,-0.895,-1.333,-1.789,-4.424,5.175,4.811,2.278
293.741,34.079,-1.018,-0.921,-0.016,-0.560,-3.289,6.520,5.894,3.299
293.751,10.961,-0.851,-0.917,1.315,0.750,-2.095,7.735,7.049,4.373
293.761,-10.076,-1.259,-0.933,2.600,2.057,-0.873,8.798,8.182,5.457
293.772,-12.701,-1.656,-0.970,3.764,3.253,0.367,9.704,9.187,6.540
293.782,-8.785,-1.751,-1.015,4.888,4.377,1.548,10.623,10.106,7.549
293.792,-0.192,-1.653,-1.059,6.239,5.711,2.754,11.788,11.222,8.571
