R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha
175,25,1900,200,25,2100,500,150,0,0,0,0,7,75,10,10.0,64.0,0.000100,0.003000,75,60,15,60,15,50,175,0,0,0.995
sysTime,GPT1X,aRawR,aPT1R,aKFRawR,aKFPT10R,aKFPT11R,aCFRawR,aCFPT10R,aCFPT11R
359.003,8.686,21.768,6.968,-0.176,0.617,0.601,-2.129,-2.012,-2.258
359.013,10.228,25.966,7.212,-0.055,0.753,0.716,-1.918,-1.721,-1.982
359.024,11.499,-13.364,6.841,0.125,0.987,0.869,-1.764,-1.340,-1.675
359.034,4.524,-24.599,5.941,0.032,0.944,0.974,-1.881,-1.252,-1.434
359.045,9.507,-3.475,5.533,0.264,1.195,1.072,-1.595,-0.882,-1.211
359.055,3.999,-1.283,5.328,0.215,1.156,1.161,-1.575,-0.809,-1.005
359.065,4.120,-18.622,5.045,0.242,1.200,1.209,-1.501,-0.657,-0.845
359.076,-1.331,-9.891,4.652,0.127,1.098,1.235,-1.563,-0.660,-0.717
359.088,-11.583,-7.957,4.445,-0.192,0.774,1.160,-1.762,-0.862,-0.670
359.099,-11.424,-11.469,3.964,-0.338,0.655,1.036,-1.877,-0.867,-0.682
359.110,-10.176,-20.204,3.257,-0.419,0.625,0.942,-2.010,-0.796,-0.675
359.122,-3.624,4.198,2.567,-0.345,0.730,0.875,-1.947,-0.609,-0.658
359.133,7.390,9.809,2.163,-0.056,1.032,0.906,-1.630,-0.243,-0.557
359.144,8.909,19.613,2.219,0.077,1.163,0.999,-1.427,-0.055,-0.399
359.156,8.156,22.090,2.780,0.174,1.237,1.099,-1.205,0.079,-0.230
359.167,2.146,12.374,3.381,0.133,1.165,1.165,-1.087,0.082,-0.083
359.179,-9.898,-17.601,3.529,-0.188,0.859,1.123,-1.377,-0.137,-0.039
359.190,-11.911,-19.998,3.519,-0.431,0.636,0.987,-1.589,-0.271,-0.088
359.202,-2.824,6.682,3.283,-0.330,0.756,0.913,-1.466,-0.071,-0.081
359.213,1.986,9.391,2.858,-0.216,0.904,0.924,-1.381,0.143,0.000
359.224,0.928,23.853,2.734,-0.226,0.896,0.943,-1.328,0.194,0.082
359.236,1.197,10.767,2.535,-0.226,0.895,0.952,-1.270,0.250,0.151
359.247,-5.207,11.499,2.660,-0.359,0.742,0.930,-1.285,0.155,0.188
359.258,-13.067,-1.148,2.948,-0.644,0.430,0.815,-1.424,-0.090,0.138
359.270,-12.386,4.052,3.374,-0.750,0.289,0.669,-1.355,-0.154,0.065
359.280,-13.849,30.759,3.957,-0.860,0.135,0.546,-1.259,-0.225,0.024
359.290,-10.276,33.267,4.114,-0.898,0.094,0.438,-1.209,-0.176,0.003
359.302,-5.234,19.026,4.015,-0.860,0.140,0.373,-1.099,-0.032,0.036
359.313,-2.597,-29.397,3.802,-0.829,0.221,0.359,-1.120,0.149,0.125
359.324,4.276,-19.123,3.600,-0.709,0.399,0.381,-1.096,0.400,0.224
359.335,7.721,-29.314,3.770,-0.532,0.588,0.481,-0.862,0.675,0.417
359.346,11.306,-32.115,3.345,-0.427,0.736,0.604,-0.804,0.896,0.621
359.357,12.615,-19.976,3.440,-0.295,0.866,0.746,-0.596,1.090,0.834
359.368,7.467,-17.455,3.444,-0.314,0.847,0.852,-0.558,1.125,0.998
359.379,2.305,-16.529,3.491,-0.390,0.779,0.910,-0.594,1.110,1.111
359.390,-2.077,-23.847,3.453,-0.536,0.652,0.909,-0.735,1.038,1.164
359.402,0.118,-34.349,3.108,-0.537,0.685,0.902,-0.779,1.122,1.207
359.413,-2.043,-31.511,2.585,-0.644,0.623,0.893,-0.969,1.100,1.238
359.424,-8.830,-3.413,2.058,-0.926,0.392,0.821,-1.354,0.897,1.191
359.436,-0.120,1.872,1.611,-0.801,0.551,0.771,-1.290,1.075,1.158
359.447,-2.794,18.234,1.431,-0.850,0.502,0.759,-1.306,1.036,1.155
359.459,-9.398,17.576,1.161,-1.095,0.251,0.673,-1.504,0.796,1.077
359.470,-4.179,27.987,1.338,-1.000,0.324,0.598,-1.313,0.877,1.009
359.482,4.499,22.721,1.697,-0.745,0.545,0.610,-0.934,1.111,1.036
359.493,2.624,23.192,2.107,-0.732,0.523,0.643,-0.783,1.107,1.089
359.505,8.076,6.025,2.554,-0.486,0.726,0.713,-0.377,1.338,1.190
359.516,2.396,-19.177,2.682,-0.561,0.660,0.776,-0.438,1.304,1.288
359.528,4.564,-36.052,2.313,-0.513,0.744,0.817,-0.460,1.417,1.359
359.539,8.290,-30.916,2.061,-0.382,0.899,0.891,-0.372,1.590,1.456
359.551,-0.634,-19.382,1.518,-0.595,0.720,0.934,-0.666,1.420,1.509
359.562,-11.484,-7.628,1.055,-0.955,0.384,0.850,-1.079,1.089,1.425
359.573,-11.709,-11.526,0.700,-1.076,0.280,0.717,-1.233,0.984,1.288
359.585,-9.488,-25.502,0.362,-1.181,0.213,0.590,-1.437,0.913,1.153
359.597,-20.245,-3.538,0.003,-1.646,-0.227,0.401,-1.960,0.466,0.952
359.608,-16.766,20.941,-0.133,-1.815,-0.356,0.174,-2.232,0.329,0.711
359.619,-14.565,22.040,-0.224,-1.935,-0.446,-0.001,-2.426,0.230,0.521
359.631,-17.513,31.988,0.020,-2.170,-0.679,-0.189,-2.641,-0.007,0.325
359.642,-11.662,28.954,0.224,-2.198,-0.722,-0.361,-2.597,-0.046,0.153
359.654,-18.378,33.041,0.610,-2.478,-1.035,-0.534,-2.737,-0.346,-0.008
359.665,-16.607,31.618,0.872,-2.647,-1.237,-0.743,-2.763,-0.523,-0.198
359.677,-12.439,20.266,1.450,-2.628,-1.267,-0.896,-2.548,-0.518,-0.318
359.688,-16.035,-8.389,1.604,-2.853,-1.510,-1.053,-2.662,-0.714,-0.431
359.700,-9.240,-38.720,1.382,-2.821,-1.447,-1.174,-2.667,-0.604,-0.507
359.711,-11.837,-49.036,0.837,-3.049,-1.611,-1.287,-3.033,-0.730,-0.582
359.722,-10.599,-9.279,0.067,-3.225,-1.709,-1.415,-3.401,-0.805,-0.688
359.734,-13.034,31.888,-0.164,-3.408,-1.873,-1.542,-3.605,-0.958,-0.804
359.745,-17.484,35.026,-0.387,-3.699,-2.155,-1.728,-3.884,-1.229,-0.982
359.757,-9.550,41.577,0.063,-3.640,-2.129,-1.883,-3.679,-1.184,-1.118
359.768,-16.119,26.481,0.626,-3.901,-2.454,-2.034,-3.691,-1.474,-1.236
359.780,-7.098,2.898,1.038,-3.782,-2.386,-2.155,-3.360,-1.361,-1.313
359.791,-6.701,-6.077,1.159,-3.777,-2.405,-2.206,-3.225,-1.331,-1.312
359.803,-6.310,-10.899,0.994,-3.824,-2.453,-2.278,-3.210,-1.331,-1.335
359.814,-0.149,-20.749,0.702,-3.664,-2.282,-2.284,-3.036,-1.121,-1.298
359.825,-4.592,-15.832,0.169,-3.830,-2.406,-2.305,-3.290,-1.216,-1.286
359.837,-1.002,22.937,-0.052,-3.814,-2.370,-2.334,-3.303,-1.160,-1.292
359.849,-4.834,16.308,-0.335,-3.943,-2.474,-2.360,-3.476,-1.250,-1.300
359.860,1.248,21.265,-0.219,-3.808,-2.344,-2.373,-3.294,-1.107,-1.295
359.871,-2.897,6.902,-0.144,-3.862,-2.413,-2.370,-3.273,-1.159,-1.271
359.883,-3.216,1.423,-0.126,-3.907,-2.472,-2.406,-3.243,-1.199,-1.284
359.894,8.161,-0.030,-0.072,-3.609,-2.190,-2.367,-2.868,-0.902,-1.223
359.905,7.185,-6.773,-0.029,-3.539,-2.134,-2.274,-2.729,-0.831,-1.109
359.917,7.521,-18.945,-0.025,-3.450,-2.050,-2.187,-2.604,-0.732,-1.000
359.928,17.445,-33.520,0.030,-3.028,-1.619,-2.017,-2.191,-0.290,-0.809
359.940,8.200,-22.046,-0.208,-3.099,-1.674,-1.865,-2.299,-0.342,-0.644
359.951,7.671,1.532,-0.205,-3.080,-1.657,-1.789,-2.265,-0.323,-0.562
359.963,15.854,17.710,0.173,-2.743,-1.342,-1.651,-1.848,-0.010,-0.418
359.974,12.838,16.499,0.736,-2.606,-1.240,-1.478,-1.595,0.097,-0.231
359.985,12.814,15.925,1.348,-2.399,-1.072,-1.323,-1.250,0.280,-0.052
359.997,20.670,-11.734,1.557,-1.991,-0.681,-1.117,-0.773,0.690,0.181
360.008,22.640,-21.004,1.269,-1.706,-0.377,-0.860,-0.537,1.004,0.459
360.020,19.058,-0.928,0.795,-1.556,-0.206,-0.615,-0.453,1.168,0.708
360.031,22.366,23.302,0.766,-1.250,0.072,-0.390,-0.080,1.432,0.928
360.043,30.705,13.371,0.977,-0.702,0.589,-0.079,0.544,1.929,1.232
360.054,25.258,16.885,1.415,-0.489,0.759,0.229,0.870,2.081,1.535
360.066,25.054,3.179,2.071,-0.212,0.993,0.510,1.259,2.308,1.818
360.077,17.307,9.431,2.876,-0.066,1.086,0.763,1.560,2.404,2.083
360.089,8.936,-31.576,3.114,-0.129,1.044,0.912,1.432,2.379,2.252
360.100,9.554,-47.838,2.931,-0.029,1.186,1.029,1.405,2.531,2.383
360.111,13.489,-46.374,2.104,0.053,1.358,1.155,1.205,2.700,2.511
360.122,14.569,-11.624,1.750,0.215,1.541,1.323,1.280,2.860,2.661
360.132,18.825,2.518,1.598,0.471,1.800,1.502,1.500,3.090,2.816
360.143,13.633,-6.726,1.379,0.553,1.892,1.674,1.521,3.148,2.959
360.153,14.923,-30.110,0.978,0.672,2.031,1.812,1.538,3.246,3.060
360.164,8.628,-10.124,1.089,0.680,2.045,1.930,1.493,3.218,3.139
360.174,5.596,8.894,1.517,0.672,2.011,1.991,1.534,3.150,3.166
360.185,-0.876,11.225,2.157,0.596,1.903,2.015,1.538,3.018,3.166
360.196,-5.874,30.307,3.170,0.451,1.703,1.961,1.558,2.815,3.103
360.206,-10.119,38.845,3.730,0.346,1.550,1.890,1.611,2.677,3.041
360.217,-15.023,-5.922,3.378,0.064,1.279,1.738,1.305,2.425,2.900
360.227,-13.120,-32.823,2.713,-0.069,1.188,1.596,1.043,2.344,2.761
360.238,-12.867,-52.049,2.339,-0.263,1.043,1.449,0.696,2.205,2.611
360.248,-13.877,-46.691,2.005,-0.430,0.938,1.320,0.341,2.102,2.478
360.259,-14.238,-32.396,2.079,-0.679,0.735,1.156,-0.041,1.901,2.308
360.270,-14.818,34.417,2.739,-0.795,0.584,1.013,-0.027,1.762,2.171
360.280,-17.629,13.338,2.645,-1.061,0.328,0.835,-0.294,1.526,2.005
360.291,-17.129,-13.653,2.018,-1.199,0.212,0.664,-0.481,1.425,1.841
360.301,-15.177,-20.985,1.909,-1.326,0.075,0.495,-0.559,1.299,1.676
360.312,-18.581,-3.958,2.202,-1.565,-0.170,0.316,-0.751,1.069,1.507
360.322,-16.860,36.205,2.925,-1.718,-0.346,0.136,-0.793,0.923,1.349
360.333,-14.545,-12.470,2.714,-1.889,-0.476,-0.030,-1.050,0.832,1.213
360.344,-16.407,-42.987,1.823,-2.125,-0.645,-0.187,-1.460,0.687,1.075
360.355,-12.855,-17.462,1.613,-2.254,-0.763,-0.351,-1.595,0.587,0.922
360.365,-13.631,21.556,1.951,-2.412,-0.947,-0.493,-1.632,0.428,0.799
360.376,-15.206,0.932,1.896,-2.548,-1.081,-0.628,-1.732,0.320,0.685
360.386,-13.844,-3.209,1.842,-2.646,-1.175,-0.764,-1.808,0.253,0.571
360.397,-12.184,4.431,1.872,-2.722,-1.254,-0.884,-1.830,0.200,0.474
360.407,-7.084,-0.084,1.818,-2.699,-1.231,-0.973,-1.773,0.252,0.410
360.418,-5.865,-7.956,1.814,-2.761,-1.290,-1.038,-1.799,0.219,0.369
360.428,-4.547,19.802,2.169,-2.780,-1.329,-1.089,-1.714,0.211,0.348
360.439,-1.058,-20.665,1.659,-2.774,-1.286,-1.113,-1.790,0.283,0.353
360.449,3.003,-11.133,1.386,-2.692,-1.201,-1.102,-1.684,0.384,0.380
360.460,5.496,40.825,1.972,-2.536,-1.132,-1.057,-1.222,0.475,0.448
360.470,6.558,-8.395,1.743,-2.422,-1.039,-0.986,-1.020,0.589,0.541
360.481,9.013,-8.238,1.477,-2.281,-0.909,-0.901,-0.827,0.731,0.641
360.491,10.016,16.709,1.682,-2.125,-0.778,-0.792,-0.581,0.871,0.763
360.502,13.029,9.940,1.597,-1.924,-0.568,-0.655,-0.402,1.088,0.911
360.512,17.270,-26.742,0.800,-1.726,-0.311,-0.487,-0.397,1.339,1.079
360.523,18.591,-16.020,0.690,-1.541,-0.107,-0.296,-0.288,1.521,1.255
360.534,18.700,35.133,1.931,-1.274,0.089,-0.079,0.196,1.706,1.466
360.544,20.134,-37.748,1.371,-1.081,0.333,0.121,0.221,1.947,1.670
360.555,20.684,-42.606,0.343,-0.902,0.566,0.335,0.203,2.146,1.857
360.566,19.437,38.368,1.098,-0.707,0.715,0.538,0.522,2.262,2.033
360.576,19.030,0.001,0.738,-0.531,0.914,0.741,0.596,2.431,2.211
360.587,17.565,-41.372,0.183,-0.411,1.089,0.935,0.503,2.561,2.364
360.597,16.114,-2.604,0.377,-0.265,1.224,1.106,0.650,2.647,2.492
360.608,17.100,11.331,0.745,-0.095,1.381,1.265,0.825,2.761,2.611
360.618,14.569,8.801,0.787,-0.002,1.481,1.419,0.865,2.820,2.727
360.629,15.749,-29.368,0.389,0.146,1.659,1.567,0.883,2.950,2.829
360.639,15.249,20.312,0.684,0.280,1.769,1.712,1.056,3.010,2.927
360.650,16.084,4.719,0.544,0.423,1.919,1.858,1.136,3.113,3.027
360.660,14.218,-26.172,0.379,0.556,2.060,2.005,1.203,3.197,3.121
360.671,8.898,37.577,1.054,0.651,2.080,2.120,1.499,3.169,3.189
360.681,6.280,2.287,1.017,0.686,2.091,2.188,1.570,3.140,3.216
360.692,2.497,-32.974,0.289,0.605,2.041,2.217,1.344,3.039,3.194
360.702,-0.940,24.949,0.712,0.554,1.970,2.217,1.310,2.919,3.141
360.713,-4.316,17.057,0.647,0.417,1.870,2.179,1.021,2.778,3.059
360.724,-5.163,-67.476,-0.464,0.213,1.790,2.110,0.365,2.648,2.935
360.734,-7.703,10.613,-0.098,0.076,1.657,2.025,0.176,2.457,2.786
360.744,-8.091,14.531,0.341,-0.006,1.550,1.927,0.150,2.312,2.644
360.755,-7.927,-16.274,0.053,-0.101,1.463,1.829,0.001,2.186,2.502
360.766,-7.382,24.592,0.333,-0.148,1.370,1.734,0.083,2.055,2.365
360.776,-9.879,12.880,0.530,-0.251,1.227,1.635,0.094,1.885,2.234
360.787,-8.362,-23.172,0.044,-0.316,1.170,1.530,-0.019,1.799,2.095
360.797,-10.852,-6.472,0.369,-0.496,0.977,1.405,-0.180,1.580,1.938
360.808,-13.174,20.124,1.194,-0.686,0.779,1.263,-0.348,1.371,1.779
360.818,-13.880,3.620,1.239,-0.838,0.656,1.123,-0.586,1.252,1.636
360.829,-13.929,-38.394,0.504,-1.080,0.518,0.975,-1.167,1.107,1.475
360.839,-15.334,17.152,0.786,-1.273,0.316,0.808,-1.319,0.898,1.295
360.850,-18.100,41.057,1.463,-1.456,0.093,0.634,-1.350,0.686,1.126
360.860,-18.582,-35.053,0.431,-1.715,-0.112,0.434,-1.759,0.487,0.925
360.871,-18.179,-39.423,0.340,-1.942,-0.328,0.221,-2.003,0.272,0.706
360.881,-20.139,17.965,1.292,-2.072,-0.506,0.037,-1.949,0.110,0.532
360.892,-18.027,12.830,1.618,-2.260,-0.700,-0.165,-2.074,-0.053,0.352
360.903,-20.070,10.459,1.792,-2.497,-0.942,-0.375,-2.237,-0.250,0.179
360.914,-18.424,7.456,1.590,-2.678,-1.114,-0.583,-2.393,-0.376,0.010
360.925,-14.594,-26.314,0.993,-2.746,-1.146,-0.731,-2.532,-0.375,-0.108
360.935,-12.432,-19.934,1.170,-2.823,-1.239,-0.873,-2.515,-0.439,-0.224
360.946,-11.185,10.562,2.001,-2.859,-1.325,-0.986,-2.333,-0.482,-0.295
360.957,-13.161,32.031,2.769,-2.974,-1.493,-1.110,-2.210,-0.591,-0.363
360.969,-14.735,16.540,3.157,-3.160,-1.697,-1.256,-2.262,-0.723,-0.441
360.980,-11.663,16.777,3.270,-3.280,-1.811,-1.394,-2.328,-0.761,-0.507
360.990,-10.269,19.736,3.446,-3.312,-1.835,-1.475,-2.311,-0.710,-0.514
361.002,-7.059,27.638,3.828,-3.276,-1.806,-1.545,-2.172,-0.601,-0.504
361.014,-7.788,34.055,3.934,-3.355,-1.883,-1.606,-2.170,-0.597,-0.484
361.025,-3.149,33.614,3.763,-3.261,-1.795,-1.642,-1.980,-0.430,-0.441
361.037,-2.799,34.833,3.529,-3.208,-1.751,-1.643,-1.825,-0.317,-0.369
361.048,-1.505,30.968,3.463,-3.184,-1.736,-1.648,-1.707,-0.237,-0.306
361.060,0.511,27.272,3.363,-3.089,-1.629,-1.618,-1.592,-0.071,-0.212
361.071,-0.003,29.934,3.604,-3.092,-1.630,-1.597,-1.543,-0.011,-0.127
361.083,1.311,36.210,4.222,-3.030,-1.587,-1.572,-1.350,0.099,-0.029
361.094,2.233,29.201,4.924,-2.953,-1.537,-1.527,-1.108,0.229,0.098
361.105,8.029,24.474,5.174,-2.757,-1.332,-1.436,-0.861,0.516,0.277
361.116,10.498,15.574,5.031,-2.576,-1.135,-1.299,-0.659,0.789,0.498
361.127,9.123,12.414,4.940,-2.497,-1.048,-1.165,-0.540,0.946,0.708
361.139,13.571,20.762,5.360,-2.288,-0.850,-1.018,-0.226,1.215,0.932
361.150,16.134,18.449,5.564,-2.030,-0.608,-0.822,0.152,1.529,1.207
361.162,17.326,10.358,5.390,-1.770,-0.350,-0.594,0.479,1.850,1.507
361.172,14.106,5.521,5.085,-1.664,-0.230,-0.399,0.591,2.022,1.760
361.183,15.053,15.491,5.014,-1.472,-0.032,-0.214,0.799,2.265,1.996
361.195,11.471,29.210,4.837,-1.353,0.091,-0.026,0.942,2.424,2.226
361.206,8.289,37.422,4.785,-1.313,0.145,0.111,0.963,2.509,2.399
361.217,4.794,42.147,4.789,-1.301,0.173,0.216,0.956,2.565,2.535
361.229,3.126,27.131,4.412,-1.307,0.200,0.280,0.865,2.614,2.623
361.240,0.912,24.757,4.468,-1.310,0.209,0.328,0.846,2.644,2.691
361.252,-0.009,23.458,4.740,-1.364,0.161,0.336,0.808,2.622,2.725
361.263,3.883,20.096,5.165,-1.249,0.276,0.374,0.957,2.769,2.795
361.275,7.203,28.676,5.586,-1.102,0.416,0.458,1.171,2.944,2.917
361.286,14.544,16.473,5.857,-0.820,0.688,0.603,1.529,3.256,3.104
361.298,16.874,6.448,5.691,-0.529,0.992,0.817,1.813,3.592,3.355
361.309,17.257,-10.222,5.302,-0.313,1.236,1.038,1.965,3.857,3.603
361.320,12.495,-6.491,5.220,-0.239,1.315,1.233,2.040,3.949,3.816
361.332,7.959,4.175,5.191,-0.262,1.290,1.354,2.043,3.936,3.950
361.343,4.932,15.056,5.349,-0.220,1.313,1.448,2.171,3.971,4.057
361.355,2.634,14.077,5.655,-0.206,1.307,1.501,2.271,3.982,4.125
361.366,4.342,14.986,5.756,-0.104,1.406,1.558,2.405,4.100,4.200
361.378,5.166,-8.630,5.684,-0.031,1.500,1.634,2.431,4.211,4.294
361.389,2.887,-6.687,5.750,-0.029,1.522,1.704,2.386,4.250,4.379
361.401,-2.745,-14.297,5.794,-0.149,1.433,1.730,2.190,4.179,4.421
361.412,-5.990,-1.835,6.028,-0.251,1.327,1.702,2.135,4.096,4.411
361.424,-13.445,37.187,6.424,-0.490,1.034,1.600,2.109,3.835,4.333
361.435,-14.388,32.073,6.756,-0.630,0.856,1.459,2.140,3.697,4.224
361.447,-13.029,9.853,6.983,-0.758,0.724,1.323,2.075,3.614,4.128
361.458,-12.991,19.892,7.366,-0.859,0.619,1.212,2.041,3.564,4.064
361.469,-14.017,18.450,7.839,-0.996,0.476,1.096,1.987,3.486,4.005
361.481,-20.530,13.100,8.227,-1.324,0.130,0.928,1.795,3.218,3.904
361.492,-21.337,12.798,8.296,-1.569,-0.104,0.724,1.597,3.068,3.771
361.504,-18.782,-7.008,7.952,-1.737,-0.243,0.531,1.416,3.010,3.649
361.515,-15.087,-23.555,7.430,-1.845,-0.298,0.384,1.208,3.028,3.565
361.527,-14.713,-2.171,7.227,-1.969,-0.401,0.262,1.083,2.990,3.501
361.538,-20.127,7.682,7.139,-2.227,-0.661,0.108,0.904,2.794,3.402
361.550,-23.881,5.482,6.904,-2.545,-0.971,-0.105,0.632,2.549,3.242
361.561,-21.997,-5.567,6.601,-2.781,-1.186,-0.337,0.402,2.397,3.062
361.573,-17.296,-1.147,6.389,-2.889,-1.278,-0.527,0.309,2.365,2.922
361.584,-10.736,24.889,6.653,-2.833,-1.252,-0.643,0.532,2.448,2.857
361.595,-8.782,29.275,6.962,-2.840,-1.304,-0.717,0.743,2.459,2.841
361.607,-8.700,28.746,6.998,-2.847,-1.335,-0.762,0.880,2.492,2.855
361.618,-9.377,14.577,6.954,-2.934,-1.430,-0.827,0.884,2.462,2.849
361.630,-8.801,17.698,7.053,-2.965,-1.471,-0.886,0.950,2.484,2.849
361.641,-5.431,27.814,7.446,-2.896,-1.434,-0.923,1.191,2.588,2.875
361.653,-1.681,44.515,7.753,-2.798,-1.346,-0.920,1.388,2.745,2.945
361.664,1.520,37.714,7.853,-2.661,-1.217,-0.869,1.615,2.943,3.066
361.676,4.809,22.815,7.762,-2.523,-1.073,-0.789,1.795,3.153,3.211
361.687,4.888,12.452,7.444,-2.441,-0.952,-0.683,1.799,3.330,3.375
361.699,7.381,14.364,7.276,-2.330,-0.816,-0.583,1.879,3.514,3.525
361.710,11.163,17.542,7.190,-2.092,-0.561,-0.428,2.105,3.809,3.723
361.722,16.754,11.323,6.808,-1.853,-0.287,-0.243,2.264,4.113,3.944
361.733,19.281,-6.309,6.291,-1.570,0.040,0.010,2.422,4.455,4.218
361.744,18.557,-20.801,5.778,-1.376,0.276,0.257,2.487,4.691,4.472
361.756,19.636,-15.767,5.597,-1.125,0.548,0.511,2.670,4.953,4.722
361.767,18.315,-4.569,5.790,-0.927,0.748,0.761,2.865,5.137,4.962
361.779,17.777,38.799,6.636,-0.655,0.970,1.004,3.306,5.351,5.202
361.790,11.732,43.523,7.418,-0.532,1.046,1.216,3.593,5.430,5.422
361.802,9.051,39.734,7.917,-0.472,1.094,1.362,3.717,5.494,5.583
361.813,7.535,38.436,8.151,-0.337,1.233,1.513,3.860,5.650,5.753
361.824,0.861,20.268,7.619,-0.468,1.143,1.591,3.614,5.573,5.842
361.836,0.172,9.782,6.983,-0.460,1.193,1.633,3.496,5.624,5.883
361.847,-0.499,-2.479,6.282,-0.449,1.252,1.674,3.350,5.670,5.909
361.857,-1.388,-4.235,5.836,-0.487,1.242,1.682,3.212,5.642,5.897
361.868,-1.067,-4.340,5.565,-0.478,1.271,1.693,3.153,5.648,5.883
361.878,-0.756,-1.755,5.360,-0.460,1.300,1.704,3.123,5.651,5.866
361.889,2.337,14.720,5.337,-0.363,1.404,1.730,3.184,5.726,5.863
361.900,4.751,22.522,5.522,-0.211,1.557,1.796,3.322,5.850,5.901
361.910,1.759,-13.749,5.263,-0.250,1.546,1.849,3.179,5.809,5.925
361.921,4.023,-40.664,4.316,-0.208,1.666,1.897,2.943,5.888,5.933
361.932,2.610,-38.366,3.551,-0.260,1.683,1.943,2.636,5.851,5.926
361.943,0.759,23.258,3.983,-0.246,1.671,1.973,2.711,5.784,5.902
361.954,-1.536,40.809,4.384,-0.318,1.579,1.974,2.686,5.647,5.857
361.965,-3.897,26.596,4.515,-0.362,1.509,1.960,2.709,5.537,5.800
361.975,-6.989,-18.773,3.687,-0.519,1.394,1.914,2.395,5.379,5.709
361.987,-15.192,-17.400,2.908,-0.837,1.109,1.800,1.936,5.029,5.525
361.998,-17.869,-13.032,2.548,-1.136,0.825,1.612,1.563,4.692,5.277
362.009,-16.278,-4.291,2.531,-1.245,0.705,1.434,1.463,4.519,5.040
362.020,-23.637,-4.321,2.467,-1.653,0.295,1.220,1.040,4.062,4.772
362.031,-19.638,-19.141,2.298,-1.765,0.194,0.993,0.873,3.916,4.492
362.042,-23.227,-9.889,2.276,-2.084,-0.126,0.764,0.547,3.554,4.215
362.053,-26.162,16.467,2.559,-2.397,-0.466,0.499,0.310,3.180,3.908
362.064,-26.015,31.262,2.889,-2.713,-0.812,0.206,0.089,2.812,3.584
362.076,-30.392,18.051,3.019,-3.143,-1.245,-0.096,-0.322,2.365,3.255
362.087,-31.504,7.510,2.969,-3.441,-1.540,-0.407,-0.621,2.061,2.925
362.098,-35.448,12.218,2.978,-3.956,-2.051,-0.778,-1.131,1.549,2.540
362.109,-38.802,4.973,2.826,-4.428,-2.509,-1.166,-1.627,1.094,2.142
362.119,-37.720,1.241,2.886,-4.728,-2.815,-1.534,-1.878,0.796,1.770
362.130,-37.687,21.505,3.077,-5.121,-3.218,-1.911,-2.207,0.411,1.397
362.140,-36.119,-24.767,2.413,-5.447,-3.495,-2.258,-2.651,0.152,1.058
362.152,-32.644,-32.369,1.346,-5.799,-3.789,-2.636,-3.155,-0.131,0.678
362.162,-31.803,-32.539,0.886,-6.085,-4.067,-2.956,-3.433,-0.406,0.349
362.173,-20.926,-9.073,0.896,-6.157,-4.154,-3.225,-3.428,-0.492,0.072
362.184,-13.434,13.267,1.448,-6.107,-4.129,-3.366,-3.267,-0.460,-0.066
362.195,-10.610,15.744,1.724,-6.109,-4.137,-3.460,-3.208,-0.456,-0.149
362.207,-0.654,5.714,1.612,-5.947,-3.935,-3.493,-3.140,-0.242,-0.170
362.218,7.316,-18.445,1.089,-5.733,-3.650,-3.416,-3.126,0.041,-0.089
362.229,9.024,-40.901,0.502,-5.581,-3.454,-3.289,-3.092,0.221,0.030
362.240,11.805,-2.770,1.146,-5.319,-3.249,-3.143,-2.624,0.409,0.168
362.251,10.129,28.356,1.850,-5.109,-3.106,-2.984,-2.176,0.545,0.329
362.262,12.463,10.251,1.617,-4.864,-2.846,-2.819,-1.959,0.800,0.499
362.274,15.156,-8.701,0.913,-4.657,-2.601,-2.635,-1.874,1.020,0.670
362.285,20.199,-31.771,-0.108,-4.359,-2.252,-2.416,-1.760,1.314,0.848
362.296,23.177,-40.604,-0.413,-4.045,-1.927,-2.157,-1.516,1.571,1.054
362.307,24.390,-39.974,-0.043,-3.770,-1.657,-1.881,-1.261,1.771,1.275
362.318,22.941,27.518,1.098,-3.473,-1.430,-1.619,-0.762,1.950,1.501
362.328,26.199,19.761,1.871,-3.123,-1.117,-1.338,-0.304,2.228,1.759
362.339,22.898,7.123,1.890,-2.928,-0.921,-1.062,-0.131,2.391,2.012
362.349,29.107,-12.456,1.699,-2.566,-0.551,-0.782,0.183,2.721,2.263
362.360,25.978,-6.389,1.598,-2.276,-0.263,-0.470,0.447,2.961,2.538
362.370,28.373,0.991,1.697,-1.894,0.103,-0.159,0.842,3.275,2.808
362.381,29.998,-1.999,1.684,-1.487,0.500,0.172,1.238,3.613,3.094
362.391,31.197,4.773,1.772,-1.184,0.789,0.487,1.538,3.840,3.359
362.402,29.485,12.964,2.115,-0.842,1.107,0.824,1.903,4.096,3.645
362.412,30.893,4.021,2.109,-0.534,1.417,1.140,2.154,4.344,3.909
362.423,27.725,-14.397,1.698,-0.274,1.715,1.460,2.226,4.568,4.166
362.433,29.767,-17.159,1.494,0.045,2.055,1.773,2.411,4.825,4.406
362.444,26.798,6.418,1.587,0.230,2.239,2.053,2.527,4.924,4.609
362.455,23.490,3.882,1.612,0.464,2.467,2.332,2.711,5.064,4.810
