R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha
175,25,1900,200,25,2100,500,150,0,0,0,0,7,75,10,10.0,64.0,0.000100,0.003000,20,100,5,100,5,50,175,0,0,0.995
sysTime,GPT1X,aPT1R,aKFRawR,aKFPT10R,aKFPT11R,aCFRawR,aCFPT10R
261.379,13.485,-0.760,-5.304,-2.985,-2.879,-5.489,-3.581
261.390,20.648,-0.963,-4.934,-2.593,-2.665,-5.135,-3.151
261.400,22.523,-1.362,-4.688,-2.312,-2.425,-4.942,-2.842
261.411,28.111,-1.297,-4.283,-1.910,-2.139,-4.514,-2.422
261.422,32.237,-0.587,-3.788,-1.488,-1.799,-3.843,-1.983
261.433,37.959,0.097,-3.207,-0.972,-1.402,-3.106,-1.449
261.443,39.737,-0.160,-2.732,-0.499,-0.973,-2.625,-0.965
261.454,41.942,-0.738,-2.281,-0.014,-0.540,-2.260,-0.483
261.464,44.932,-1.337,-1.802,0.505,-0.092,-1.904,0.013
261.474,46.718,-1.136,-1.307,0.967,0.362,-1.369,0.446
261.484,43.239,-0.814,-0.894,1.338,0.808,-0.904,0.784
261.494,41.536,-0.800,-0.469,1.759,1.242,-0.519,1.168
261.504,40.050,-1.247,-0.107,2.155,1.647,-0.287,1.517
261.514,38.454,-1.326,0.243,2.513,2.031,-0.015,1.820
261.524,34.409,-0.761,0.547,2.784,2.386,0.299,2.036
261.534,30.649,-0.812,0.782,3.016,2.693,0.480,2.215
261.545,27.095,-1.227,1.008,3.267,2.989,0.567,2.394
261.556,18.786,-1.419,1.086,3.348,3.200,0.553,2.398
261.567,13.954,-1.592,1.136,3.399,3.336,0.511,2.369
261.578,9.730,-1.430,1.188,3.426,3.424,0.536,2.319
261.588,5.586,-0.679,1.207,3.369,3.461,0.650,2.195
261.599,-1.790,-0.599,1.050,3.195,3.443,0.460,1.969
261.610,-9.104,-0.923,0.861,3.008,3.355,0.200,1.731
261.621,-12.204,-1.878,0.626,2.841,3.203,-0.260,1.503
261.631,-16.072,-2.323,0.330,2.572,3.005,-0.692,1.170
261.642,-19.569,-2.232,0.057,2.280,2.765,-0.989,0.819
261.652,-23.464,-1.554,-0.226,1.930,2.502,-1.169,0.433
261.662,-27.085,-1.334,-0.522,1.604,2.228,-1.433,0.084
261.674,-28.144,-1.304,-0.885,1.222,1.870,-1.782,-0.314
261.686,-25.555,-1.370,-1.152,0.945,1.528,-2.048,-0.602
261.697,-26.638,-1.415,-1.435,0.646,1.219,-2.315,-0.906
261.708,-28.954,-1.514,-1.737,0.338,0.926,-2.616,-1.217
261.719,-34.463,-1.324,-2.224,-0.170,0.565,-3.059,-1.719
261.730,-35.747,-0.685,-2.586,-0.597,0.180,-3.272,-2.128
261.740,-39.605,-0.060,-3.032,-1.096,-0.224,-3.584,-2.594
261.751,-37.962,-0.235,-3.410,-1.462,-0.634,-3.967,-2.921
261.762,-39.514,-1.211,-3.912,-1.877,-1.037,-4.645,-3.301
261.772,-35.923,-2.008,-4.288,-2.180,-1.439,-5.170,-3.576
261.783,-34.824,-1.873,-4.618,-2.521,-1.815,-5.451,-3.888
261.794,-32.157,-0.967,-4.808,-2.792,-2.161,-5.433,-4.118
261.804,-29.502,-0.599,-5.022,-3.032,-2.478,-5.551,-4.309
261.815,-24.745,-1.066,-5.169,-3.130,-2.734,-5.772,-4.358
261.826,-16.126,-1.433,-5.198,-3.123,-2.950,-5.846,-4.309
261.836,-10.737,-1.902,-5.188,-3.076,-3.070,-5.890,-4.224
261.847,-5.497,-1.839,-5.120,-3.014,-3.146,-5.781,-4.128
261.858,3.439,-1.262,-4.826,-2.766,-3.134,-5.361,-3.846
261.869,9.397,-0.367,-4.500,-2.518,-3.046,-4.832,-3.558
261.879,17.772,-0.768,-4.114,-2.101,-2.873,-4.494,-3.106
261.890,29.987,-1.623,-3.561,-1.472,-2.590,-4.098,-2.458
261.901,31.723,-1.767,-3.205,-1.098,-2.253,-3.782,-2.077
261.911,31.751,-1.566,-2.865,-0.790,-1.920,-3.377,-1.765
261.922,38.491,-1.887,-2.297,-0.221,-1.537,-2.823,-1.200
261.932,46.042,-1.921,-1.644,0.432,-1.084,-2.194,-0.564
261.943,47.365,-0.852,-1.053,0.949,-0.590,-1.465,-0.060
261.954,47.874,-0.670,-0.532,1.448,-0.088,-0.922,0.424
261.964,50.486,-1.218,-0.070,1.982,0.397,-0.651,0.934
261.974,49.928,-1.298,0.441,2.493,0.915,-0.179,1.410
261.985,46.056,-1.648,0.842,2.909,1.424,0.127,1.777
261.995,40.664,-2.018,1.125,3.243,1.848,0.231,2.047
262.006,30.022,-1.590,1.230,3.319,2.181,0.330,2.062
262.017,28.987,-1.980,1.484,3.578,2.470,0.505,2.260
262.027,19.903,-1.838,1.523,3.600,2.693,0.507,2.217
262.038,18.451,-1.090,1.685,3.730,2.864,0.672,2.290
262.048,9.641,-0.826,1.609,3.684,2.978,0.479,2.197
262.059,4.926,-1.146,1.507,3.625,3.024,0.230,2.090
262.070,-4.345,-0.894,1.300,3.381,2.989,0.056,1.803
262.080,-9.580,-0.921,1.135,3.217,2.903,-0.157,1.602
262.091,-18.473,-1.249,0.732,2.845,2.716,-0.665,1.196
262.102,-23.508,-1.164,0.392,2.497,2.467,-1.021,0.821
262.113,-27.468,-0.612,0.057,2.099,2.162,-1.241,0.408
262.124,-36.336,-0.292,-0.486,1.520,1.783,-1.720,-0.169
262.135,-39.671,-0.353,-0.948,1.046,1.359,-2.154,-0.634
262.146,-43.928,-0.722,-1.559,0.477,0.880,-2.848,-1.186
262.157,-48.301,-0.950,-2.161,-0.124,0.357,-3.436,-1.765
262.168,-48.092,-1.220,-2.719,-0.660,-0.187,-4.024,-2.273
262.178,-53.624,-0.080,-3.285,-1.315,-0.716,-4.362,-2.885
262.188,-56.562,0.368,-3.866,-1.928,-1.268,-4.820,-3.429
262.199,-57.411,-0.777,-4.585,-2.510,-1.836,-5.775,-3.942
262.209,-57.365,-1.046,-5.199,-3.086,-2.408,-6.413,-4.453
262.219,-55.700,-0.037,-5.668,-3.631,-2.974,-6.636,-4.917
262.229,-53.068,0.401,-6.099,-4.105,-3.493,-6.887,-5.292
262.239,-51.801,-0.193,-6.610,-4.567,-3.991,-7.409,-5.653
262.249,-45.822,-1.260,-6.991,-4.874,-4.451,-7.864,-5.871
262.260,-40.402,-0.917,-7.238,-5.164,-4.869,-7.930,-6.070
262.270,-33.616,-0.326,-7.395,-5.402,-5.230,-7.819,-6.207
262.281,-24.210,-0.357,-7.438,-5.458,-5.489,-7.740,-6.161
262.292,-14.816,-0.306,-7.411,-5.429,-5.654,-7.629,-6.032
262.302,-10.027,0.297,-7.381,-5.453,-5.748,-7.387,-5.953
262.313,-1.848,1.050,-7.162,-5.275,-5.748,-6.986,-5.666
262.324,11.025,1.328,-6.735,-4.870,-5.629,-6.417,-5.154
262.335,21.446,0.855,-6.333,-4.442,-5.406,-5.993,-4.631
262.345,29.504,0.186,-5.902,-3.956,-5.089,-5.617,-4.070
262.356,36.916,-0.166,-5.350,-3.392,-4.688,-5.042,-3.449
262.367,43.333,-0.473,-4.749,-2.777,-4.215,-4.442,-2.794
262.377,53.515,-0.591,-3.992,-2.024,-3.665,-3.660,-2.014
262.387,57.565,-0.310,-3.338,-1.390,-3.079,-2.957,-1.366
262.398,62.822,-0.243,-2.650,-0.691,-2.457,-2.296,-0.662
262.408,65.878,-0.381,-1.994,0.005,-1.791,-1.744,0.026
262.419,66.307,-0.552,-1.281,0.753,-1.020,-1.139,0.747
262.430,66.945,-0.718,-0.657,1.406,-0.354,-0.617,1.363
262.440,64.813,-0.629,-0.036,2.017,0.308,-0.021,1.926
262.450,63.515,-0.577,0.596,2.632,0.949,0.592,2.486
262.460,59.755,-0.645,1.146,3.174,1.559,1.092,2.964
262.470,55.492,-0.805,1.611,3.635,2.117,1.489,3.352
262.480,51.474,-0.917,2.056,4.066,2.633,1.882,3.702
262.490,46.814,-0.727,2.444,4.418,3.094,2.260,3.970
262.500,40.884,-0.529,2.791,4.728,3.517,2.598,4.197
262.510,34.522,-0.786,3.013,4.962,3.871,2.695,4.344
262.520,31.672,-1.148,3.209,5.180,4.159,2.742,4.467
262.530,22.096,-0.373,3.302,5.206,4.385,2.888,4.405
262.540,14.033,-0.406,3.279,5.187,4.526,2.765,4.307
262.550,8.316,-0.406,3.211,5.116,4.594,2.617,4.157
262.560,1.409,-0.268,3.072,4.963,4.600,2.429,3.933
262.571,-5.766,-0.522,2.841,4.749,4.542,2.081,3.650
262.581,-13.612,-0.376,2.552,4.440,4.401,1.763,3.279
262.591,-20.614,-0.443,2.197,4.088,4.187,1.341,2.873
262.603,-26.515,-0.664,1.761,3.634,3.873,0.886,2.372
262.614,-34.212,-0.869,1.212,3.054,3.471,0.353,1.753
262.626,-39.238,-0.644,0.665,2.457,2.998,-0.125,1.130
262.638,-42.946,-1.037,0.031,1.843,2.476,-0.835,0.499
262.650,-50.774,-0.748,-0.703,1.084,1.896,-1.536,-0.261
262.662,-60.665,-0.694,-1.625,0.161,1.209,-2.462,-1.169
262.674,-66.825,-1.387,-2.603,-0.764,0.430,-3.544,-2.073
262.686,-66.169,-1.835,-3.394,-1.526,-0.365,-4.382,-2.809
262.697,-71.836,-2.094,-4.341,-2.456,-1.175,-5.341,-3.702
262.709,-71.572,-2.391,-5.188,-3.284,-2.028,-6.193,-4.484
262.721,-66.924,-3.580,-5.978,-3.971,-2.853,-7.171,-5.132
262.733,-62.750,-4.439,-6.696,-4.624,-3.624,-7.996,-5.753
262.745,-60.772,-4.111,-7.308,-5.277,-4.353,-8.475,-6.368
262.756,-58.676,-4.563,-7.894,-5.859,-4.982,-9.021,-6.905
262.766,-54.863,-4.163,-8.320,-6.361,-5.565,-9.227,-7.351
262.776,-47.114,-3.770,-8.631,-6.723,-6.070,-9.360,-7.644
262.786,-39.366,-2.815,-8.851,-7.004,-6.487,-9.375,-7.844
262.796,-28.141,-2.225,-8.911,-7.100,-6.798,-9.270,-7.844
262.807,-17.865,-2.365,-8.889,-7.066,-6.991,-9.191,-7.717
262.817,-6.876,-2.720,-8.783,-6.922,-7.071,-9.092,-7.486
262.827,4.425,-3.522,-8.561,-6.628,-7.031,-8.963,-7.122
262.837,16.709,-3.244,-8.173,-6.263,-6.892,-8.464,-6.697
262.847,25.773,-2.610,-7.693,-5.853,-6.644,-7.778,-6.227
262.857,35.961,-2.931,-7.111,-5.290,-6.296,-7.116,-5.615
262.867,44.155,-3.037,-6.475,-4.677,-5.863,-6.403,-4.967
262.877,51.713,-2.923,-5.762,-3.993,-5.346,-5.612,-4.259
262.887,60.151,-3.075,-5.021,-3.256,-4.764,-4.867,-3.511
262.897,66.158,-2.501,-4.192,-2.477,-4.099,-3.937,-2.729
262.908,70.493,-2.429,-3.449,-1.731,-3.408,-3.223,-1.989
262.918,73.713,-3.253,-2.699,-0.910,-2.669,-2.669,-1.196
262.928,78.242,-3.304,-1.850,-0.073,-1.910,-1.853,-0.405
262.938,80.137,-2.960,-1.005,0.729,-1.117,-0.984,0.340
262.948,82.025,-2.937,-0.135,1.575,-0.309,-0.140,1.118
262.958,80.046,-2.725,0.672,2.340,0.497,0.668,1.806
262.968,80.741,-2.571,1.467,3.101,1.280,1.438,2.483
262.978,77.927,-2.624,2.154,3.771,2.035,2.053,3.060
262.988,74.911,-2.869,2.850,4.458,2.780,2.642,3.642
262.999,70.138,-2.571,3.489,5.031,3.462,3.295,4.103
263.009,63.978,-1.488,4.093,5.503,4.089,4.060,4.471
263.019,57.647,-1.883,4.477,5.912,4.649,4.254,4.777
263.029,48.750,-2.209,4.771,6.231,5.132,4.351,4.980
263.039,40.375,-1.414,5.014,6.445,5.528,4.519,5.085
263.049,29.556,-1.893,4.958,6.488,5.805,4.111,5.020
263.061,14.309,-2.260,4.759,6.355,5.980,3.611,4.752
263.071,2.340,-1.727,4.673,6.178,6.013,3.607,4.471
263.081,-6.961,-2.126,4.390,5.907,5.922,3.181,4.107
263.091,-15.014,-2.915,3.978,5.556,5.737,2.518,3.656
263.101,-23.021,-2.027,3.625,5.126,5.474,2.233,3.141
263.111,-31.637,-1.780,3.133,4.602,5.132,1.726,2.552
263.121,-34.553,-2.137,2.683,4.183,4.748,1.128,2.074
263.132,-36.721,-1.757,2.226,3.684,4.329,0.701,1.528
263.142,-39.449,-1.516,1.752,3.171,3.897,0.260,0.985
263.152,-40.149,-1.749,1.306,2.725,3.460,-0.232,0.514
263.162,-41.046,-1.294,0.917,2.265,3.021,-0.499,0.041
263.172,-42.020,-0.880,0.506,1.792,2.571,-0.797,-0.427
263.182,-43.912,-1.527,-0.021,1.290,2.100,-1.403,-0.920
263.192,-46.961,-2.045,-0.585,0.737,1.597,-2.009,-1.466
263.202,-51.379,-0.649,-1.058,0.127,1.075,-2.180,-2.049
263.212,-54.924,-0.393,-1.621,-0.471,0.533,-2.649,-2.597
263.222,-52.761,-1.134,-2.142,-0.937,-0.007,-3.273,-3.013
263.232,-50.885,-0.803,-2.613,-1.434,-0.538,-3.661,-3.451
263.243,-52.084,-0.482,-3.122,-1.978,-1.056,-4.052,-3.924
263.253,-50.149,-0.819,-3.583,-2.429,-1.569,-4.498,-4.301
263.263,-48.069,-1.131,-4.010,-2.862,-2.059,-4.870,-4.658
263.273,-47.166,-1.206,-4.427,-3.303,-2.535,-5.185,-5.021
263.283,-44.275,-0.618,-4.727,-3.681,-2.986,-5.256,-5.311
263.293,-39.734,-0.484,-5.033,-4.018,-3.398,-5.434,-5.549
263.303,-33.910,-0.654,-5.300,-4.272,-3.759,-5.665,-5.703
263.313,-26.992,-1.003,-5.518,-4.454,-4.055,-5.904,-5.788
263.324,-22.263,-1.432,-5.694,-4.604,-4.290,-6.080,-5.847
263.334,-16.805,-0.668,-5.702,-4.649,-4.453,-5.941,-5.800
263.344,-10.410,0.118,-5.651,-4.674,-4.579,-5.651,-5.721
263.355,-4.956,0.255,-5.612,-4.621,-4.632,-5.575,-5.562
263.366,3.040,-0.406,-5.446,-4.392,-4.596,-5.490,-5.237
263.376,8.691,-1.014,-5.268,-4.142,-4.493,-5.420,-4.912
263.387,20.702,-1.600,-4.895,-3.718,-4.317,-5.126,-4.427
263.398,26.269,-2.333,-4.560,-3.336,-4.052,-4.871,-4.002
263.408,33.523,-2.442,-4.062,-2.866,-3.728,-4.298,-3.501
263.419,36.678,-1.624,-3.482,-2.379,-3.326,-3.507,-2.990
263.430,44.541,-0.760,-2.790,-1.810,-2.883,-2.535,-2.392
263.440,49.189,-0.639,-2.182,-1.232,-2.377,-1.866,-1.791
263.451,52.742,-1.084,-1.581,-0.622,-1.835,-1.308,-1.170
263.462,54.453,-1.447,-0.984,-0.002,-1.260,-0.800,-0.557
263.472,58.482,-1.716,-0.295,0.690,-0.650,-0.172,0.113
263.483,61.513,-1.879,0.357,1.356,-0.031,0.387,0.744
263.494,62.415,-1.552,1.018,1.999,0.613,1.017,1.343
263.504,58.831,-0.493,1.608,2.502,1.229,1.736,1.807
263.515,55.380,-0.261,2.138,3.037,1.830,2.182,2.302
263.526,54.447,-1.024,2.615,3.600,2.400,2.382,2.809
263.536,50.211,-1.731,2.916,4.011,2.917,2.341,3.148
263.547,44.623,-1.445,3.241,4.335,3.377,2.577,3.392
263.557,35.311,-1.526,3.411,4.500,3.750,2.661,3.481
263.568,29.988,-1.881,3.640,4.719,4.063,2.816,3.616
263.579,21.006,-1.188,3.755,4.753,4.287,3.015,3.569
263.590,12.282,-0.149,3.793,4.709,4.427,3.150,3.463
263.600,2.186,-0.420,3.560,4.506,4.452,2.772,3.206
263.611,-2.301,-0.863,3.377,4.367,4.406,2.411,3.011
263.621,-10.703,-0.537,3.086,4.048,4.284,2.116,2.643
263.632,-18.567,-0.207,2.772,3.715,4.100,1.785,2.273
263.643,-23.953,-0.605,2.333,3.336,3.832,1.159,1.864
263.653,-28.946,-1.359,1.803,2.914,3.510,0.340,1.410
263.664,-37.279,-1.028,1.207,2.321,3.109,-0.292,0.795
263.675,-40.387,-0.561,0.728,1.825,2.668,-0.749,0.292
263.686,-40.310,-0.622,0.250,1.350,2.198,-1.239,-0.178
263.696,-47.473,-0.666,-0.361,0.724,1.704,-1.816,-0.792
263.707,-49.057,-0.374,-0.822,0.197,1.185,-2.120,-1.296
263.717,-50.310,-0.134,-1.329,-0.362,0.647,-2.485,-1.821
263.728,-51.583,-0.656,-1.903,-0.929,0.092,-3.048,-2.346
263.739,-50.384,-1.349,-2.447,-1.441,-0.460,-3.640,-2.818
263.749,-54.238,-1.391,-3.030,-2.061,-1.024,-4.112,-3.392
263.760,-49.362,-0.655,-3.384,-2.494,-1.570,-4.246,-3.765
263.770,-47.552,-0.062,-3.852,-3.020,-2.087,-4.528,-4.213
263.781,-47.049,-0.164,-4.310,-3.489,-2.557,-4.899,-4.595
263.791,-43.553,-0.419,-4.721,-3.874,-3.024,-5.307,-4.894
263.802,-42.049,-0.739,-5.141,-4.282,-3.471,-5.688,-5.214
263.812,-37.645,-1.352,-5.462,-4.548,-3.851,-6.066,-5.399
263.822,-32.593,-1.130,-5.666,-4.771,-4.189,-6.164,-5.538
263.833,-26.173,-0.533,-5.770,-4.922,-4.476,-6.091,-5.598
263.843,-21.855,0.067,-5.849,-5.038,-4.686,-6.002,-5.613
263.853,-14.659,0.170,-5.840,-5.020,-4.827,-5.934,-5.493
263.864,-7.771,-0.269,-5.800,-4.925,-4.903,-5.941,-5.305
263.875,3.804,-0.970,-5.626,-4.695,-4.901,-5.828,-4.993
263.886,10.473,-1.617,-5.396,-4.432,-4.794,-5.620,-4.666
263.897,24.590,-1.785,-4.809,-3.861,-4.555,-4.959,-4.045
263.909,33.741,-2.022,-4.195,-3.258,-4.182,-4.298,-3.410
263.919,37.077,-1.982,-3.744,-2.822,-3.818,-3.807,-2.959
263.929,39.493,-2.294,-3.302,-2.358,-3.422,-3.416,-2.487
263.939,40.763,-2.357,-2.889,-1.918,-3.009,-3.073,-2.047
263.950,44.024,-1.005,-2.306,-1.413,-2.570,-2.326,-1.538
263.960,46.381,0.022,-1.707,-0.863,-2.081,-1.619,-0.978
263.970,48.643,-0.854,-1.271,-0.317,-1.583,-1.436,-0.429
263.981,52.571,-2.026,-0.728,0.317,-1.059,-1.123,0.183
263.991,53.552,-1.969,-0.157,0.881,-0.517,-0.572,0.715
264.001,54.412,-1.602,0.415,1.420,0.023,0.035,1.218
264.012,57.043,-1.144,1.033,2.001,0.577,0.691,1.759
264.024,57.548,-0.270,1.777,2.686,1.250,1.504,2.393
264.035,55.458,0.148,2.364,3.276,1.902,2.026,2.934
264.046,57.479,0.789,3.015,3.902,2.492,2.688,3.524
264.057,59.267,0.458,3.609,4.555,3.099,3.099,4.132
264.067,60.023,-0.197,4.162,5.207,3.725,3.374,4.724
264.078,52.513,-0.190,4.543,5.585,4.286,3.690,5.034
264.088,45.045,-0.155,4.825,5.852,4.759,3.935,5.233
264.099,42.895,-0.541,5.152,6.194,5.182,4.151,5.501
264.110,38.352,-0.112,5.474,6.466,5.573,4.505,5.697
264.120,28.253,0.929,5.601,6.528,5.895,4.704,5.695
264.131,20.078,1.096,5.561,6.492,6.104,4.589,5.602
264.142,12.716,0.105,5.344,6.435,6.234,3.965,5.483
264.152,5.431,-0.292,5.134,6.294,6.286,3.540,5.273
264.163,-5.809,-0.245,4.791,5.930,6.226,3.186,4.845
264.174,-12.156,-0.984,4.449,5.635,6.083,2.686,4.487
264.184,-17.592,-1.190,4.086,5.287,5.873,2.234,4.078
264.195,-25.180,-0.244,3.669,4.791,5.587,1.942,3.533
264.206,-29.320,0.610,3.298,4.360,5.262,1.671,3.074
264.216,-36.424,0.537,2.715,3.798,4.876,1.024,2.492
264.227,-38.945,0.073,2.174,3.309,4.443,0.363,1.988
264.237,-44.402,-0.436,1.518,2.713,3.973,-0.428,1.378
264.249,-45.778,-0.236,0.892,2.093,3.390,-1.064,0.753
264.260,-45.224,0.303,0.441,1.612,2.892,-1.439,0.278
264.271,-41.999,0.516,0.028,1.197,2.403,-1.825,-0.119
264.281,-42.419,0.045,-0.466,0.762,1.947,-2.419,-0.535
264.292,-39.473,-0.565,-0.890,0.387,1.492,-2.917,-0.893
264.303,-34.545,-0.633,-1.162,0.117,1.082,-3.165,-1.146
264.313,-23.559,-0.513,-1.142,0.122,0.776,-3.084,-1.121
264.324,-20.331,-0.798,-1.309,-0.011,0.537,-3.291,-1.236
264.334,-17.192,-0.770,-1.427,-0.127,0.329,-3.382,-1.333
264.345,-12.878,0.310,-1.439,-0.211,0.156,-3.208,-1.390
264.356,-6.742,1.086,-1.349,-0.179,0.048,-2.952,-1.317
264.366,2.222,0.835,-1.159,0.055,0.030,-2.815,-1.046
264.377,9.977,-0.007,-0.944,0.368,0.112,-2.766,-0.710
264.387,16.547,-0.843,-0.739,0.661,0.242,-2.720,-0.407
264.398,22.210,-1.284,-0.415,1.012,0.437,-2.436,-0.057
264.409,30.375,-1.539,0.043,1.487,0.701,-2.005,0.407
264.419,36.023,-0.613,0.609,1.955,1.038,-1.236,0.863
264.430,42.066,0.251,1.243,2.500,1.439,-0.417,1.403
264.441,46.426,0.348,1.859,3.084,1.903,0.263,1.976
264.451,51.849,0.245,2.491,3.706,2.409,0.900,2.580
264.462,57.325,0.179,3.203,4.421,2.974,1.583,3.267
264.473,63.318,0.047,3.995,5.218,3.605,2.331,4.025
264.483,65.068,-0.498,4.630,5.901,4.253,2.824,4.657
264.494,66.074,-0.877,5.276,6.582,4.912,3.341,5.273
264.505,68.440,-0.481,6.034,7.307,5.587,4.104,5.925
264.515,63.344,0.118,6.613,7.833,6.246,4.719,6.378
264.526,60.674,-0.398,7.037,8.335,6.846,4.919,6.803
264.536,61.559,-1.595,7.532,8.964,7.437,5.055,7.333
264.547,56.891,-1.655,7.893,9.381,7.992,5.214,7.644
264.558,50.527,-1.059,8.238,9.700,8.491,5.522,7.859
264.568,42.250,-1.000,8.443,9.897,8.906,5.658,7.955
264.579,36.102,-1.101,8.646,10.092,9.254,5.791,8.047
264.590,28.244,-0.127,8.811,10.133,9.513,6.118,7.993
264.600,21.120,0.945,8.873,10.107,9.701,6.287,7.889
264.611,12.631,0.654,8.698,9.982,9.804,5.943,7.691
264.622,2.732,-0.168,8.392,9.740,9.811,5.440,7.373
264.632,-6.235,0.049,8.035,9.365,9.701,5.056,6.926
264.643,-15.826,0.300,7.624,8.921,9.510,4.657,6.419
264.654,-23.000,-0.094,7.104,8.449,9.224,3.993,5.891
264.664,-30.359,-0.649,6.516,7.933,8.873,3.217,5.321
264.675,-36.931,-0.157,5.900,7.311,8.431,2.580,4.656
264.686,-40.900,0.205,5.287,6.706,7.941,1.936,4.023
264.697,-48.012,0.406,4.563,5.995,7.407,1.181,3.295
264.707,-48.427,0.040,3.885,5.401,6.827,0.344,2.692
264.718,-49.907,-0.418,3.231,4.818,6.255,-0.439,2.102
264.728,-50.932,-0.324,2.615,4.210,5.665,-1.053,1.494
264.739,-49.824,0.180,2.085,3.638,5.076,-1.468,0.933
264.750,-50.359,0.482,1.565,3.108,4.516,-1.930,0.427
264.760,-47.548,0.231,1.049,2.614,3.953,-2.442,-0.035
264.771,-42.060,0.291,0.759,2.302,3.470,-2.640,-0.315
264.781,-40.120,0.815,0.445,1.929,3.032,-2.783,-0.646
264.791,-37.339,0.724,0.099,1.578,2.605,-3.062,-0.949
264.802,-35.223,0.485,-0.236,1.249,2.201,-3.348,-1.230
264.812,-34.645,0.644,-0.565,0.891,1.809,-3.559,-1.535
264.823,-27.433,0.629,-0.717,0.737,1.462,-3.641,-1.634
264.834,-22.155,0.347,-0.874,0.617,1.190,-3.805,-1.700
264.844,-20.118,0.262,-1.054,0.457,0.953,-3.962,-1.809
264.855,-18.938,1.339,-1.176,0.279,0.745,-3.904,-1.926
264.866,-12.598,1.856,-1.204,0.251,0.559,-3.832,-1.868
264.878,-7.318,1.821,-1.233,0.270,0.447,-3.857,-1.765
264.888,-4.646,1.659,-1.261,0.276,0.383,-3.871,-1.690
264.899,-1.455,1.083,-1.268,0.339,0.350,-3.939,-1.568
264.909,2.781,0.803,-1.175,0.465,0.354,-3.840,-1.389
264.920,3.151,1.058,-1.094,0.514,0.383,-3.630,-1.289
264.930,4.849,1.522,-0.975,0.578,0.418,-3.336,-1.171
264.941,7.676,1.683,-0.809,0.730,0.487,-3.079,-0.963
264.952,12.211,1.435,-0.635,0.927,0.582,-2.884,-0.715
264.962,17.647,0.812,-0.405,1.233,0.741,-2.744,-0.368
264.973,18.528,0.940,-0.223,1.421,0.917,-2.526,-0.147
264.983,18.043,1.567,-0.040,1.560,1.092,-2.207,0.029
264.994,21.931,1.427,0.218,1.851,1.291,-1.959,0.357
265.004,23.011,0.830,0.409,2.133,1.524,-1.899,0.663
265.015,19.682,0.794,0.505,2.248,1.729,-1.803,0.799
265.025,19.520,1.060,0.677,2.409,1.911,-1.569,0.979
265.036,21.904,1.097,0.911,2.669,2.114,-1.350,1.257
265.047,22.246,0.954,1.124,2.924,2.338,-1.183,1.523
265.057,21.794,0.729,1.308,3.126,2.552,-1.005,1.733
265.068,19.934,0.727,1.457,3.277,2.752,-0.835,1.889
265.079,13.533,0.936,1.480,3.273,2.906,-0.736,1.890
265.089,10.783,1.150,1.510,3.277,3.003,-0.631,1.903
265.100,8.961,0.892,1.528,3.335,3.089,-0.662,1.967
265.110,3.831,0.477,1.342,3.201,3.114,-0.923,1.836
265.121,3.244,0.705,1.349,3.194,3.121,-0.866,1.832
265.132,0.643,0.758,1.285,3.138,3.120,-0.921,1.782
265.143,-4.316,0.151,1.028,2.972,3.060,-1.321,1.616
265.155,-8.793,0.030,0.781,2.761,2.944,-1.605,1.404
265.166,-10.845,-0.567,0.541,2.595,2.816,-1.963,1.235
265.177,-18.459,-0.188,0.181,2.193,2.619,-2.212,0.834
265.187,-22.823,0.142,-0.143,1.819,2.368,-2.412,0.473
265.198,-25.490,0.083,-0.491,1.476,2.082,-2.728,0.146
265.208,-28.379,-0.119,-0.871,1.111,1.775,-3.095,-0.198
265.219,-29.510,-0.159,-1.225,0.747,1.442,-3.385,-0.539
265.230,-28.412,0.473,-1.482,0.416,1.105,-3.451,-0.836
265.240,-24.885,1.188,-1.581,0.230,0.816,-3.329,-0.979
265.251,-23.949,1.081,-1.810,-0.014,0.548,-3.468,-1.177
265.261,-18.394,0.681,-1.885,-0.078,0.320,-3.507,-1.196
265.272,-18.800,0.803,-2.010,-0.254,0.125,-3.482,-1.328
265.283,-19.476,1.151,-2.187,-0.485,-0.085,-3.499,-1.508
265.293,-19.878,1.019,-2.395,-0.699,-0.298,-3.637,-1.670
265.304,-20.000,0.970,-2.593,-0.908,-0.510,-3.757,-1.827
265.315,-20.233,1.229,-2.783,-1.123,-0.724,-3.838,-1.986
265.325,-16.953,1.175,-2.912,-1.233,-0.919,-3.940,-2.038
265.336,-11.712,0.427,-2.985,-1.234,-1.065,-4.090,-1.987
265.346,-7.013,0.434,-2.968,-1.202,-1.161,-4.044,-1.911
265.357,-4.509,1.408,-2.910,-1.197,-1.214,-3.826,-1.853
265.368,-4.019,1.461,-2.942,-1.220,-1.250,-3.812,-1.820
265.378,0.023,0.799,-2.922,-1.132,-1.268,-3.859,-1.683
265.389,4.086,-0.161,-2.889,-0.984,-1.239,-3.991,-1.499
265.400,7.848,0.246,-2.673,-0.814,-1.173,-3.646,-1.295
265.410,11.334,0.591,-2.440,-0.624,-1.068,-3.288,-1.073
265.421,13.089,-0.179,-2.318,-0.431,-0.934,-3.262,-0.854
