R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha
175,25,1900,200,25,2100,500,150,0,0,0,0,7,75,10,10.0,64.0,0.000100,0.003000,100,60,15,60,15,50,175,0,0,0.995
sysTime,GPT1X,aRawR,aPT1R,aKFRawR,aKFPT10R,aKFPT11R,aCFRawR,aCFPT10R,aCFPT11R
428.199,-105.142,-19.011,1.799,16.130,18.246,20.729,11.123,12.697,15.420
428.209,-109.380,-5.347,2.040,14.836,16.936,19.496,9.717,11.230,13.977
428.220,-122.444,9.461,2.322,13.282,15.357,18.184,8.118,9.534,12.490
428.230,-132.187,-19.918,1.837,11.654,13.747,16.756,6.329,7.837,10.916
428.241,-137.066,10.227,2.103,10.047,12.119,15.240,4.723,6.150,9.280
428.251,-144.941,25.606,3.032,8.355,10.377,13.668,3.184,4.403,7.641
428.262,-143.867,5.392,3.133,6.765,8.782,12.071,1.627,2.842,6.016
428.272,-145.670,-9.397,3.165,5.119,7.132,10.462,0.040,1.254,4.409
428.283,-146.569,32.667,4.118,3.569,5.534,8.881,-1.260,-0.241,2.870
428.293,-145.429,24.722,4.325,2.052,4.027,7.323,-2.689,-1.608,1.396
428.304,-144.034,1.332,4.019,0.530,2.522,5.783,-4.128,-2.948,-0.034
428.314,-141.423,25.014,4.184,-0.897,1.073,4.271,-5.316,-4.212,-1.413
428.325,-142.540,36.181,4.590,-2.409,-0.460,2.767,-6.552,-5.530,-2.752
428.336,-141.330,11.624,4.391,-3.891,-1.921,1.272,-7.885,-6.749,-4.054
428.346,-142.848,-25.350,3.236,-5.474,-3.431,-0.232,-9.489,-8.008,-5.358
428.357,-136.848,-2.191,2.805,-6.783,-4.724,-1.675,-10.609,-9.048,-6.592
428.367,-130.786,20.775,3.061,-8.013,-5.975,-3.055,-11.503,-10.027,-7.740
428.378,-122.828,5.743,2.808,-9.124,-7.077,-4.353,-12.365,-10.841,-8.787
428.388,-104.911,-11.273,2.586,-9.864,-7.810,-5.497,-12.852,-11.283,-9.669
428.399,-89.657,23.857,3.112,-10.451,-8.442,-6.469,-12.989,-11.614,-10.361
428.410,-73.735,47.797,3.589,-10.821,-8.877,-7.268,-12.835,-11.736,-10.861
428.420,-63.941,31.617,4.123,-11.290,-9.392,-7.957,-12.839,-11.923,-11.232
428.431,-55.346,9.144,4.063,-11.656,-9.760,-8.516,-12.895,-11.963,-11.468
428.441,-43.592,-19.009,3.597,-11.881,-9.957,-8.969,-12.914,-11.840,-11.601
428.452,-34.401,-32.113,3.152,-12.038,-10.088,-9.313,-12.880,-11.663,-11.635
428.462,-22.347,10.944,3.819,-11.968,-10.043,-9.531,-12.434,-11.316,-11.542
428.473,-16.655,47.239,4.530,-11.983,-10.107,-9.681,-11.991,-11.072,-11.373
428.483,-4.894,41.732,4.879,-11.777,-9.912,-9.718,-11.459,-10.571,-11.090
428.494,0.479,12.820,4.707,-11.658,-9.773,-9.676,-11.135,-10.132,-10.733
428.505,13.996,-40.578,3.980,-11.355,-9.413,-9.538,-10.777,-9.497,-10.301
428.515,20.532,-26.858,4.115,-10.959,-9.013,-9.286,-10.151,-8.841,-9.770
428.526,29.821,29.424,5.355,-10.352,-8.460,-8.933,-9.118,-8.033,-9.137
428.536,27.861,45.746,6.829,-9.902,-8.081,-8.534,-8.173,-7.386,-8.443
428.547,26.085,42.556,7.291,-9.541,-7.729,-8.157,-7.534,-6.764,-7.771
428.557,28.304,-0.870,6.658,-9.209,-7.363,-7.809,-7.093,-6.145,-7.146
428.568,31.330,-42.842,5.621,-8.822,-6.899,-7.417,-6.772,-5.461,-6.509
428.579,36.959,-9.512,5.366,-8.335,-6.398,-7.001,-6.152,-4.764,-5.873
428.589,44.135,31.485,6.187,-7.644,-5.739,-6.494,-5.178,-3.921,-5.154
428.600,51.712,42.170,6.954,-6.957,-5.077,-5.935,-4.237,-3.074,-4.382
428.610,56.777,21.329,6.756,-6.135,-4.241,-5.266,-3.312,-2.072,-3.514
428.621,61.985,-26.832,5.640,-5.399,-3.429,-4.573,-2.721,-1.128,-2.656
428.631,61.197,-46.764,4.843,-4.731,-2.712,-3.862,-2.136,-0.313,-1.814
428.642,64.078,-14.635,4.319,-4.026,-1.970,-3.157,-1.494,0.494,-1.010
428.653,70.455,-3.548,4.468,-3.155,-1.110,-2.407,-0.533,1.405,-0.176
428.663,71.145,9.226,4.464,-2.342,-0.296,-1.620,0.309,2.252,0.678
428.674,68.889,2.950,4.302,-1.592,0.458,-0.846,1.056,3.022,1.499
428.684,72.505,-3.016,4.047,-0.837,1.218,-0.098,1.790,3.778,2.275
428.695,66.595,11.763,3.971,-0.114,1.927,0.673,2.541,4.465,3.056
428.705,61.057,36.080,4.063,0.453,2.467,1.352,3.175,4.971,3.729
428.716,59.816,23.913,3.700,1.018,3.037,1.991,3.675,5.495,4.346
428.726,55.649,-21.356,2.622,1.563,3.633,2.636,3.968,6.023,4.946
428.737,48.331,-35.836,1.698,1.849,3.973,3.160,3.975,6.267,5.394
428.747,46.804,-49.776,1.041,2.245,4.409,3.644,4.122,6.588,5.780
428.758,37.947,2.272,1.732,2.582,4.721,4.097,4.440,6.782,6.131
428.768,29.877,36.101,2.376,2.689,4.794,4.412,4.573,6.752,6.353
428.779,22.408,18.245,2.165,2.803,4.924,4.684,4.535,6.780,6.531
428.789,12.266,-21.620,1.616,2.797,4.952,4.866,4.304,6.699,6.607
428.800,10.575,-9.572,1.460,2.776,4.940,4.954,4.154,6.575,6.585
428.811,0.176,8.876,1.613,2.654,4.803,5.004,3.984,6.331,6.527
428.821,-9.566,1.021,1.632,2.386,4.530,4.925,3.647,5.962,6.347
428.832,-13.732,-25.083,1.326,2.211,4.374,4.807,3.314,5.710,6.126
428.842,-25.803,9.641,1.804,1.736,3.868,4.574,2.877,5.121,5.799
428.853,-32.020,42.470,2.819,1.322,3.392,4.248,2.634,4.588,5.402
428.863,-43.188,11.376,2.774,0.688,2.760,3.849,1.961,3.925,4.954
428.874,-48.382,-46.799,1.449,0.010,2.184,3.358,0.886,3.310,4.406
428.884,-51.899,-29.187,0.816,-0.659,1.551,2.818,0.049,2.632,3.800
428.895,-58.910,4.328,1.160,-1.388,0.801,2.214,-0.622,1.855,3.145
428.906,-65.989,-0.164,1.194,-2.179,0.004,1.549,-1.387,1.048,2.446
428.916,-68.409,-27.583,1.177,-2.937,-0.751,0.837,-2.136,0.299,1.713
428.927,-64.104,11.017,1.779,-3.509,-1.364,0.148,-2.531,-0.290,1.024
428.937,-64.685,27.944,2.583,-4.110,-2.013,-0.497,-2.900,-0.889,0.406
428.948,-72.522,-16.335,2.074,-4.997,-2.860,-1.204,-3.865,-1.667,-0.256
428.958,-75.284,-52.243,0.942,-5.893,-3.665,-1.973,-5.016,-2.411,-0.990
428.969,-74.221,-23.175,1.206,-6.627,-4.409,-2.751,-5.630,-3.086,-1.723
428.979,-68.325,22.613,1.849,-7.236,-5.054,-3.491,-6.006,-3.640,-2.394
428.990,-60.932,7.557,2.016,-7.746,-5.579,-4.155,-6.350,-4.057,-2.971
429.000,-49.748,7.061,2.306,-8.014,-5.874,-4.695,-6.400,-4.239,-3.412
429.011,-38.592,40.526,3.323,-8.164,-6.116,-5.132,-6.088,-4.350,-3.729
429.021,-29.757,46.173,4.232,-8.206,-6.233,-5.437,-5.720,-4.318,-3.892
429.032,-26.597,26.818,4.427,-8.317,-6.365,-5.663,-5.613,-4.294,-3.965
429.043,-18.432,-14.428,3.728,-8.363,-6.358,-5.846,-5.711,-4.142,-4.002
429.053,-14.318,-11.282,3.618,-8.418,-6.387,-5.960,-5.732,-4.035,-3.979
429.064,-13.669,20.834,3.905,-8.500,-6.475,-6.057,-5.661,-3.986,-3.937
429.074,-14.609,17.569,3.825,-8.598,-6.569,-6.139,-5.647,-3.943,-3.879
429.085,-16.090,20.956,3.968,-8.674,-6.670,-6.240,-5.503,-3.911,-3.845
429.095,-8.520,35.101,4.607,-8.525,-6.563,-6.302,-5.074,-3.665,-3.763
429.106,0.123,34.282,4.857,-8.260,-6.319,-6.267,-4.606,-3.282,-3.580
429.116,12.047,-17.678,4.300,-7.909,-5.930,-6.136,-4.279,-2.767,-3.311
429.127,16.697,-24.875,4.224,-7.615,-5.618,-5.935,-3.947,-2.345,-2.984
429.138,21.905,40.803,5.613,-7.217,-5.282,-5.676,-3.219,-1.893,-2.594
429.148,26.274,41.837,6.588,-6.789,-4.899,-5.360,-2.512,-1.377,-2.126
429.159,33.206,2.035,5.932,-6.307,-4.376,-4.979,-2.077,-0.738,-1.610
429.169,35.410,-29.082,5.055,-5.959,-3.962,-4.579,-1.890,-0.234,-1.100
429.180,34.373,18.057,5.151,-5.574,-3.570,-4.159,-1.459,0.232,-0.587
429.190,40.094,15.273,5.321,-5.020,-3.018,-3.720,-0.839,0.851,-0.061
429.201,41.357,-2.945,5.024,-4.483,-2.466,-3.224,-0.308,1.453,0.505
429.211,44.850,13.308,5.228,-3.907,-1.910,-2.722,0.369,2.047,1.066
429.222,48.824,19.167,5.509,-3.307,-1.326,-2.190,1.054,2.664,1.654
429.232,53.867,-7.693,5.008,-2.659,-0.653,-1.614,1.622,3.353,2.269
429.243,59.254,-17.844,4.573,-1.979,0.047,-0.993,2.213,4.046,2.905
429.253,61.535,36.210,4.933,-1.263,0.741,-0.336,2.980,4.719,3.565
429.264,63.884,20.450,5.002,-0.544,1.452,0.348,3.698,5.400,4.245
429.274,66.483,-20.909,4.434,0.174,2.208,1.059,4.226,6.105,4.929
429.285,65.170,19.518,4.577,0.897,2.925,1.795,4.899,6.753,5.621
429.296,59.358,30.653,4.926,1.444,3.458,2.467,5.423,7.212,6.241
429.306,52.243,14.447,4.611,1.850,3.872,3.058,5.719,7.547,6.771
429.317,51.446,0.001,4.025,2.347,4.400,3.608,6.004,7.976,7.237
429.327,45.853,9.488,3.843,2.725,4.774,4.115,6.285,8.242,7.650
429.338,37.056,-16.687,3.233,2.983,5.059,4.556,6.326,8.407,7.981
429.348,32.549,-23.843,2.724,3.183,5.271,4.894,6.354,8.487,8.193
429.359,27.817,25.648,3.171,3.463,5.511,5.215,6.648,8.593,8.387
429.369,19.977,10.377,2.917,3.558,5.618,5.472,6.572,8.568,8.515
429.380,12.833,-36.969,1.879,3.477,5.608,5.624,6.089,8.416,8.523
429.390,11.764,-25.102,1.546,3.478,5.637,5.727,5.847,8.293,8.472
429.401,4.198,25.431,2.117,3.391,5.532,5.789,5.692,8.045,8.386
429.411,-1.720,20.833,2.164,3.225,5.383,5.779,5.343,7.765,8.236
429.422,-5.254,0.297,1.877,3.117,5.291,5.735,5.058,7.542,8.054
429.433,-12.429,4.104,1.650,2.885,5.059,5.638,4.708,7.181,7.817
429.443,-16.432,-16.233,0.944,2.588,4.776,5.455,4.246,6.772,7.495
429.454,-15.873,-39.047,-0.039,2.394,4.616,5.266,3.801,6.473,7.154
429.464,-22.969,-19.467,-0.040,2.026,4.240,5.029,3.340,5.960,6.765
429.475,-29.260,33.758,0.951,1.629,3.790,4.731,3.036,5.396,6.338
429.485,-39.168,23.566,0.901,1.055,3.215,4.350,2.382,4.730,5.845
429.496,-43.496,-12.530,0.518,0.537,2.709,3.903,1.745,4.136,5.291
429.506,-45.827,4.869,0.663,0.034,2.186,3.431,1.244,3.538,4.721
429.517,-50.612,0.235,0.527,-0.574,1.572,2.915,0.600,2.863,4.121
429.527,-51.475,-23.037,-0.174,-1.235,0.941,2.333,-0.217,2.177,3.460
429.538,-52.510,-34.922,-0.417,-1.796,0.393,1.783,-0.869,1.576,2.834
429.548,-53.316,33.109,0.427,-2.377,-0.232,1.211,-1.308,0.918,2.206
429.559,-53.687,38.215,1.235,-2.817,-0.717,0.684,-1.585,0.429,1.654
429.569,-52.981,-26.289,0.765,-3.434,-1.305,0.114,-2.298,-0.150,1.070
429.580,-50.410,-33.147,0.603,-3.895,-1.753,-0.414,-2.790,-0.589,0.531
429.590,-50.630,17.089,1.381,-4.391,-2.288,-0.937,-3.110,-1.094,0.017
429.601,-50.311,25.087,1.567,-4.825,-2.730,-1.429,-3.471,-1.491,-0.445
429.612,-48.439,-0.635,1.508,-5.309,-3.203,-1.948,-3.940,-1.908,-0.927
429.622,-44.568,-37.874,0.914,-5.675,-3.531,-2.400,-4.390,-2.185,-1.341
429.633,-40.253,3.387,1.462,-5.988,-3.876,-2.828,-4.521,-2.471,-1.723
429.643,-39.201,39.038,2.026,-6.290,-4.216,-3.208,-4.610,-2.735,-2.038
429.654,-32.815,7.532,1.678,-6.514,-4.433,-3.560,-4.782,-2.873,-2.319
429.664,-28.177,-11.915,1.369,-6.655,-4.571,-3.840,-4.863,-2.940,-2.533
429.675,-21.428,1.749,1.358,-6.736,-4.661,-4.065,-4.843,-2.957,-2.690
429.685,-13.631,-16.320,0.994,-6.722,-4.625,-4.217,-4.843,-2.857,-2.775
429.696,-9.173,-18.259,0.679,-6.694,-4.591,-4.303,-4.781,-2.767,-2.802
429.706,-1.889,-36.466,0.681,-6.595,-4.478,-4.338,-4.683,-2.601,-2.779
429.717,6.029,-4.899,1.160,-6.350,-4.241,-4.277,-4.354,-2.311,-2.655
429.727,10.563,5.731,1.859,-6.053,-3.988,-4.144,-3.834,-1.998,-2.451
429.738,12.946,17.096,2.231,-5.810,-3.752,-3.978,-3.509,-1.704,-2.212
429.748,15.534,27.148,2.948,-5.563,-3.525,-3.795,-3.127,-1.411,-1.950
429.759,18.233,28.107,3.549,-5.261,-3.247,-3.571,-2.674,-1.064,-1.644
429.770,23.274,36.369,4.456,-4.863,-2.897,-3.311,-2.032,-0.636,-1.291
429.780,28.565,31.858,5.179,-4.399,-2.456,-2.987,-1.410,-0.112,-0.866
429.791,33.383,25.717,5.335,-3.915,-1.966,-2.611,-0.883,0.455,-0.392
429.801,40.079,34.229,5.731,-3.346,-1.384,-2.172,-0.307,1.109,0.139
429.812,48.091,31.228,5.497,-2.719,-0.733,-1.666,0.280,1.816,0.724
429.822,52.320,33.635,5.436,-2.099,-0.073,-1.095,0.782,2.517,1.361
429.833,56.277,30.312,5.665,-1.374,0.644,-0.480,1.552,3.261,2.027
429.844,56.086,25.984,6.006,-0.714,1.276,0.158,2.331,3.914,2.714
429.854,56.133,33.639,6.469,-0.059,1.926,0.795,3.013,4.578,3.393
429.865,56.277,36.713,6.413,0.553,2.550,1.418,3.582,5.207,4.045
429.875,54.700,38.153,6.420,1.077,3.122,2.031,3.912,5.773,4.675
429.886,54.658,31.996,6.145,1.613,3.693,2.629,4.297,6.321,5.271
429.896,51.994,26.210,6.312,2.138,4.238,3.222,4.718,6.835,5.856
429.907,47.027,19.885,5.876,2.551,4.698,3.768,4.918,7.250,6.378
429.917,43.610,-0.693,5.341,2.962,5.134,4.257,5.184,7.624,6.822
429.928,39.425,-8.895,4.943,3.301,5.496,4.708,5.372,7.913,7.215
429.939,35.047,-15.503,4.796,3.638,5.830,5.107,5.650,8.162,7.543
429.949,28.720,30.278,5.717,3.921,6.045,5.447,6.119,8.298,7.816
429.960,23.664,29.048,6.495,4.142,6.236,5.735,6.395,8.428,8.052
429.970,17.986,21.573,6.579,4.256,6.379,5.973,6.340,8.513,8.239
429.981,15.579,-11.289,6.045,4.315,6.515,6.160,6.057,8.585,8.367
429.991,8.902,-8.819,5.574,4.275,6.502,6.289,5.858,8.497,8.424
430.002,0.999,38.749,5.863,4.188,6.388,6.345,5.816,8.312,8.410
430.012,-6.183,8.168,5.220,3.954,6.188,6.314,5.395,8.043,8.305
430.023,-11.208,-31.891,3.924,3.664,5.977,6.214,4.744,7.747,8.115
430.034,-15.971,-22.395,3.531,3.360,5.709,6.059,4.235,7.386,7.857
430.044,-25.036,26.692,3.905,2.944,5.271,5.826,3.847,6.867,7.533
430.055,-33.588,-11.109,3.602,2.493,4.820,5.521,3.347,6.347,7.144
430.065,-37.864,-28.589,3.398,2.046,4.365,5.145,2.887,5.825,6.686
430.076,-45.394,36.538,4.156,1.512,3.774,4.704,2.536,5.188,6.181
430.086,-51.460,37.232,4.500,0.913,3.157,4.214,1.995,4.548,5.649
430.097,-61.311,-10.917,4.148,0.006,2.278,3.584,0.992,3.665,4.990
430.107,-63.237,-42.456,3.254,-0.676,1.648,2.947,0.121,3.027,4.321
430.118,-65.551,12.625,3.759,-1.362,0.939,2.279,-0.450,2.323,3.634
430.128,-69.642,15.715,3.736,-2.093,0.219,1.603,-1.184,1.628,2.959
430.139,-68.511,-31.889,3.252,-2.865,-0.510,0.881,-2.065,0.930,2.243
430.149,-69.778,13.641,3.643,-3.532,-1.194,0.188,-2.602,0.288,1.569
430.160,-69.629,26.356,3.997,-4.268,-1.945,-0.527,-3.199,-0.396,0.894
430.171,-66.559,3.066,3.870,-4.913,-2.577,-1.224,-3.797,-0.949,0.255
430.181,-65.313,-36.544,3.183,-5.568,-3.180,-1.882,-4.549,-1.475,-0.345
430.192,-61.657,-5.872,3.080,-6.132,-3.740,-2.523,-5.022,-1.952,-0.922
430.202,-53.484,-14.301,3.233,-6.452,-4.100,-3.081,-5.084,-2.225,-1.408
430.213,-51.555,21.945,3.731,-6.897,-4.591,-3.594,-5.235,-2.612,-1.830
430.223,-52.557,-6.249,3.560,-7.389,-5.076,-4.087,-5.634,-2.988,-2.226
430.234,-49.414,-3.336,3.420,-7.784,-5.476,-4.572,-5.883,-3.272,-2.606
430.244,-42.197,-29.650,2.991,-8.051,-5.712,-5.003,-6.142,-3.400,-2.935
430.255,-35.791,-22.836,3.019,-8.214,-5.894,-5.358,-6.106,-3.471,-3.183
430.266,-26.424,4.003,3.617,-8.258,-5.971,-5.631,-5.904,-3.432,-3.341
430.276,-16.596,-33.628,3.646,-8.155,-5.894,-5.791,-5.576,-3.236,-3.377
430.287,-10.563,4.078,3.730,-8.117,-5.839,-5.873,-5.477,-3.066,-3.336
430.297,-6.923,-19.493,3.693,-8.057,-5.801,-5.904,-5.223,-2.917,-3.247
430.308,-2.203,3.891,3.860,-7.963,-5.695,-5.893,-5.055,-2.700,-3.115
430.318,3.867,19.308,4.034,-7.731,-5.488,-5.819,-4.625,-2.391,-2.926
430.329,12.329,-3.098,4.012,-7.441,-5.194,-5.681,-4.243,-1.995,-2.671
430.339,19.112,35.568,4.202,-7.079,-4.849,-5.458,-3.728,-1.565,-2.345
430.350,26.504,-2.725,4.046,-6.644,-4.385,-5.157,-3.320,-1.021,-1.945
430.361,28.974,30.779,3.687,-6.278,-4.008,-4.814,-2.926,-0.584,-1.520
430.371,33.177,-30.486,2.620,-5.865,-3.526,-4.436,-2.729,-0.065,-1.083
430.382,36.828,7.906,2.250,-5.426,-3.083,-4.033,-2.276,0.392,-0.643
430.392,44.279,-28.386,1.254,-4.848,-2.455,-3.568,-1.883,1.008,-0.165
430.403,51.912,11.362,1.472,-4.161,-1.787,-3.031,-1.137,1.643,0.364
430.413,54.692,8.284,1.381,-3.441,-1.060,-2.413,-0.468,2.330,0.972
430.424,53.714,-8.654,1.067,-2.859,-0.467,-1.816,0.025,2.864,1.538
430.435,58.021,7.502,1.136,-2.177,0.194,-1.213,0.734,3.458,2.099
430.445,58.191,-27.728,0.245,-1.524,0.872,-0.574,1.215,4.045,2.677
430.456,59.235,-7.028,0.260,-0.905,1.479,0.043,1.785,4.540,3.211
430.466,57.080,48.725,1.093,-0.292,2.036,0.659,2.517,4.992,3.748
430.477,58.062,-16.774,0.363,0.289,2.642,1.264,2.902,5.483,4.263
430.487,59.173,-45.886,-0.839,0.921,3.329,1.894,3.185,6.018,4.765
430.498,54.780,10.337,-0.461,1.494,3.872,2.502,3.727,6.397,5.236
430.509,51.188,33.857,0.130,1.993,4.335,3.060,4.216,6.705,5.659
430.519,49.257,-3.246,-0.198,2.429,4.793,3.577,4.419,7.002,6.035
430.530,43.161,-40.416,-0.796,2.726,5.152,4.055,4.321,7.185,6.356
430.540,39.505,-18.831,-0.721,3.041,5.476,4.473,4.439,7.329,6.608
430.551,33.831,12.426,-0.189,3.273,5.703,4.834,4.533,7.383,6.808
430.561,25.652,12.149,0.203,3.407,5.814,5.123,4.603,7.332,6.944
430.572,18.975,-17.385,0.086,3.463,5.875,5.341,4.496,7.233,7.007
430.582,9.757,-4.259,0.388,3.405,5.782,5.463,4.430,6.989,6.979
430.593,-0.204,40.187,1.302,3.314,5.607,5.499,4.533,6.681,6.879
430.604,-9.243,9.455,1.544,3.077,5.342,5.437,4.289,6.306,6.701
430.614,-13.604,-3.782,0.998,2.799,5.080,5.294,3.841,5.933,6.436
430.625,-20.656,-42.395,0.459,2.407,4.727,5.095,3.192,5.469,6.114
430.635,-28.693,-7.758,0.980,1.939,4.250,4.810,2.660,4.892,5.715
430.646,-35.378,30.997,2.105,1.438,3.717,4.448,2.211,4.290,5.264
430.656,-42.450,13.571,2.342,0.904,3.171,4.031,1.680,3.702,4.784
430.667,-46.854,-18.121,1.932,0.348,2.628,3.561,1.037,3.122,4.255
430.677,-52.720,24.299,2.265,-0.226,2.010,3.047,0.597,2.480,3.694
430.688,-58.094,15.140,2.247,-0.891,1.325,2.468,-0.001,1.789,3.085
430.699,-58.688,-8.468,1.953,-1.461,0.756,1.874,-0.578,1.221,2.468
430.709,-59.137,-12.299,1.793,-2.121,0.100,1.247,-1.254,0.577,1.828
430.720,-59.263,3.762,2.049,-2.736,-0.534,0.623,-1.774,-0.035,1.203
430.730,-60.026,25.148,2.585,-3.319,-1.142,0.009,-2.231,-0.599,0.609
430.741,-59.693,18.192,2.442,-3.965,-1.771,-0.601,-2.891,-1.169,0.034
430.751,-59.558,-40.296,1.290,-4.651,-2.393,-1.223,-3.772,-1.735,-0.554
430.762,-57.612,-27.436,0.953,-5.189,-2.907,-1.810,-4.350,-2.201,-1.113
430.773,-56.192,23.355,1.635,-5.735,-3.488,-2.400,-4.699,-2.716,-1.658
430.783,-56.748,13.282,1.597,-6.265,-4.020,-2.958,-5.147,-3.168,-2.154
430.794,-48.865,-12.300,1.019,-6.720,-4.435,-3.506,-5.671,-3.503,-2.639
430.805,-48.692,-36.828,0.681,-7.113,-4.798,-3.973,-6.103,-3.791,-3.044
430.815,-41.951,-5.882,1.061,-7.461,-5.157,-4.431,-6.321,-4.067,-3.430
430.826,-40.960,32.441,2.247,-7.767,-5.506,-4.827,-6.362,-4.315,-3.735
430.836,-34.256,23.951,2.699,-7.940,-5.686,-5.163,-6.386,-4.370,-3.953
430.847,-29.958,-24.167,1.534,-8.167,-5.832,-5.442,-6.812,-4.408,-4.127
430.857,-21.260,-49.895,0.636,-8.254,-5.872,-5.675,-6.980,-4.360,-4.273
430.868,-14.878,18.218,1.652,-8.181,-5.855,-5.804,-6.592,-4.252,-4.308
430.879,-9.343,45.523,2.247,-8.204,-5.924,-5.912,-6.330,-4.213,-4.305
430.889,0.418,17.504,2.509,-7.917,-5.662,-5.892,-5.845,-3.843,-4.170
430.900,5.766,-12.729,2.151,-7.754,-5.492,-5.821,-5.612,-3.574,-3.991
430.910,13.966,-7.335,2.006,-7.429,-5.170,-5.670,-5.186,-3.165,-3.741
430.921,18.242,-4.544,2.023,-7.067,-4.817,-5.436,-4.720,-2.735,-3.415
430.931,25.855,2.567,2.152,-6.652,-4.415,-5.166,-4.188,-2.264,-3.058
430.942,29.905,9.630,2.364,-6.149,-3.930,-4.802,-3.561,-1.718,-2.614
430.953,37.527,-7.396,2.141,-5.676,-3.448,-4.423,-3.079,-1.185,-2.163
430.963,40.065,-17.260,2.032,-5.151,-2.916,-3.965,-2.548,-0.619,-1.650
430.974,43.287,20.890,2.428,-4.588,-2.381,-3.488,-1.862,-0.058,-1.125
430.984,48.216,26.794,2.445,-3.957,-1.748,-2.959,-1.224,0.592,-0.554
430.995,48.948,-27.429,1.435,-3.488,-1.220,-2.426,-0.990,1.118,-0.000
431.005,54.211,-40.397,0.399,-2.780,-0.465,-1.831,-0.494,1.831,0.579
431.016,57.792,3.679,0.639,-2.123,0.164,-1.234,0.208,2.404,1.144
431.026,57.011,47.592,1.629,-1.440,0.781,-0.603,1.088,2.968,1.747
431.037,54.643,7.347,1.146,-0.864,1.370,0.021,1.547,3.496,2.336
431.048,57.303,-39.342,-0.207,-0.221,2.072,0.636,1.874,4.104,2.883
431.058,57.866,-30.824,-0.618,0.301,2.598,1.213,2.265,4.514,3.365
431.069,53.559,28.644,0.114,0.926,3.168,1.825,2.983,4.963,3.879
431.079,52.028,32.228,0.367,1.435,3.652,2.377,3.467,5.328,4.334
431.090,48.849,-12.962,-0.262,1.892,4.133,2.909,3.694,5.680,4.755
431.100,47.097,-23.112,-0.871,2.299,4.570,3.404,3.837,5.967,5.117
431.111,43.262,-6.428,-0.662,2.647,4.898,3.853,4.106,6.142,5.426
431.122,35.480,13.024,-0.209,2.927,5.147,4.264,4.352,6.242,5.701
431.132,30.132,1.324,-0.060,3.142,5.344,4.590,4.491,6.296,5.892
431.143,24.704,6.055,0.206,3.338,5.508,4.861,4.656,6.320,6.029
431.153,17.894,18.147,0.542,3.438,5.569,5.075,4.764,6.248,6.113
431.164,11.142,0.976,0.541,3.401,5.516,5.199,4.649,6.071,6.113
431.174,6.093,-9.287,0.281,3.402,5.515,5.273,4.519,5.945,6.060
431.185,-0.344,-13.410,0.237,3.330,5.439,5.302,4.323,5.745,5.961
431.195,-3.737,-0.741,0.432,3.175,5.264,5.254,4.111,5.457,5.792
431.206,-11.789,8.810,0.891,2.978,5.039,5.164,3.899,5.130,5.591
431.217,-18.944,7.532,1.306,2.722,4.756,5.003,3.642,4.762,5.335
431.227,-22.447,14.257,1.606,2.401,4.416,4.771,3.303,4.353,5.021
431.238,-27.411,-2.945,1.567,2.017,4.033,4.489,2.832,3.912,4.666
431.248,-32.025,-23.449,1.352,1.628,3.661,4.183,2.304,3.487,4.291
431.259,-33.536,0.439,1.603,1.244,3.259,3.831,1.922,3.043,3.880
431.269,-37.451,12.320,1.849,0.790,2.787,3.447,1.489,2.544,3.451
431.280,-43.533,2.188,1.884,0.312,2.301,3.039,1.003,2.042,3.010
431.290,-43.390,-2.028,1.829,-0.180,1.805,2.566,0.494,1.541,2.511
431.301,-47.804,15.005,2.086,-0.700,1.267,2.094,0.025,1.009,2.026
431.312,-51.856,5.752,2.097,-1.246,0.723,1.592,-0.531,0.486,1.525
431.322,-52.642,-34.182,1.644,-1.835,0.168,1.054,-1.249,-0.044,0.992
431.333,-55.398,-11.412,1.951,-2.448,-0.452,0.494,-1.818,-0.629,0.447
431.343,-57.140,30.380,3.023,-3.070,-1.108,-0.089,-2.266,-1.223,-0.097
431.354,-60.141,14.734,3.281,-3.706,-1.749,-0.682,-2.817,-1.774,-0.622
431.364,-53.313,-23.454,2.344,-4.240,-2.213,-1.267,-3.554,-2.153,-1.143
431.375,-55.675,-38.488,2.277,-4.765,-2.724,-1.808,-4.064,-2.582,-1.619
431.386,-52.638,25.222,3.015,-5.213,-3.217,-2.345,-4.260,-2.976,-2.075
431.396,-55.165,26.989,3.454,-5.741,-3.775,-2.872,-4.566,-3.415,-2.498
431.407,-53.049,5.441,3.395,-6.193,-4.239,-3.398,-4.865,-3.750,-2.911
431.417,-47.802,-4.901,3.071,-6.550,-4.580,-3.869,-5.177,-3.963,-3.267
431.428,-42.378,-20.777,2.866,-6.941,-4.949,-4.314,-5.542,-4.203,-3.596
431.438,-37.836,-4.053,2.961,-7.163,-5.171,-4.673,-5.653,-4.297,-3.834
431.449,-31.885,12.324,3.307,-7.350,-5.374,-4.993,-5.657,-4.365,-4.025
431.460,-23.570,9.301,3.307,-7.513,-5.540,-5.259,-5.686,-4.392,-4.157
431.470,-19.612,-19.830,2.925,-7.566,-5.569,-5.421,-5.717,-4.291,-4.189
