R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha
175,25,1900,200,25,2100,500,150,0,0,0,0,7,75,10,10.0,64.0,0.000100,0.003000,20,50,5,50,5,50,175,0,0,0.995
sysTime,GPT1X,aPT1R,aKFRawR,aKFPT10R,aKFPT11R,aCFRawR,aCFPT10R
139.389,15.743,5.454,16.605,16.311,16.250,9.173,9.853
139.401,20.615,6.373,16.827,16.441,16.286,9.654,10.067
139.413,12.771,6.627,16.691,16.286,16.309,9.649,10.003
139.425,11.551,6.790,16.647,16.241,16.282,9.705,10.051
139.437,11.903,6.875,16.532,16.195,16.235,9.559,10.095
139.449,12.873,7.086,16.467,16.224,16.222,9.420,10.211
139.461,4.502,8.397,16.243,15.935,16.147,9.429,10.026
139.473,6.821,9.373,16.308,15.912,16.068,9.791,10.127
139.484,2.060,9.643,16.152,15.706,15.968,9.860,10.056
139.496,7.338,9.588,16.158,15.724,15.876,9.985,10.212
139.508,2.551,9.397,15.939,15.563,15.798,9.790,10.184
139.520,-4.750,9.369,15.491,15.215,15.623,9.292,9.962
139.532,-3.687,9.086,15.218,15.063,15.431,8.933,9.928
139.542,-7.970,8.833,14.829,14.746,15.234,8.528,9.716
139.553,-4.517,8.283,14.704,14.646,15.044,8.475,9.716
139.563,-2.397,8.163,14.560,14.503,14.867,8.446,9.675
139.574,-3.438,8.296,14.414,14.359,14.717,8.412,9.634
139.584,-2.260,8.179,14.244,14.262,14.571,8.225,9.637
139.595,-4.243,8.210,13.911,13.991,14.391,7.900,9.469
139.606,-7.036,9.586,13.685,13.689,14.191,7.951,9.282
139.616,-9.552,11.160,13.566,13.465,14.009,8.173,9.192
139.627,-12.003,11.773,13.325,13.167,13.786,8.194,9.040
139.638,-15.061,11.495,12.957,12.833,13.538,7.923,8.854
139.648,-16.339,11.191,12.610,12.537,13.275,7.639,8.703
139.659,-22.246,11.026,12.093,12.077,12.966,7.178,8.389
139.669,-23.370,10.673,11.659,11.737,12.632,6.733,8.193
139.680,-26.157,10.257,11.137,11.275,12.262,6.265,7.873
139.691,-31.047,9.905,10.587,10.766,11.863,5.804,7.505
139.701,-28.349,10.119,10.230,10.394,11.439,5.641,7.278
139.712,-32.214,9.943,9.686,9.903,11.024,5.169,6.934
139.723,-34.578,9.030,9.096,9.441,10.587,4.513,6.613
139.733,-34.029,8.686,8.612,8.999,10.125,4.122,6.310
139.744,-34.236,9.051,8.218,8.594,9.691,3.922,6.048
139.755,-34.572,9.537,7.744,8.122,9.239,3.624,5.728
139.765,-37.586,9.652,7.172,7.602,8.780,3.146,5.365
139.776,-37.506,10.071,6.705,7.139,8.312,2.869,5.067
139.786,-37.866,10.287,6.200,6.630,7.836,2.573,4.729
139.797,-35.660,10.279,5.803,6.247,7.389,2.350,4.520
139.808,-35.519,10.245,5.367,5.837,6.955,2.077,4.286
139.818,-36.346,10.617,4.940,5.392,6.519,1.891,4.021
139.829,-36.983,11.038,4.540,4.995,6.101,1.700,3.810
139.839,-32.991,11.249,4.200,4.673,5.694,1.545,3.677
139.850,-33.329,11.534,3.846,4.317,5.316,1.419,3.514
139.860,-31.043,12.080,3.578,4.025,4.948,1.422,3.423
139.871,-27.742,12.098,3.290,3.751,4.595,1.340,3.353
139.882,-26.626,12.102,3.012,3.480,4.281,1.279,3.284
139.892,-25.375,11.973,2.763,3.255,3.995,1.210,3.258
139.903,-24.768,11.263,2.340,2.938,3.689,0.820,3.134
139.914,-23.707,11.106,2.037,2.672,3.398,0.670,3.058
139.924,-25.096,11.429,1.773,2.376,3.119,0.685,2.952
139.935,-25.094,11.410,1.454,2.072,2.830,0.563,2.839
139.946,-23.563,11.169,1.167,1.849,2.557,0.376,2.805
139.956,-26.946,10.669,0.714,1.459,2.259,0.028,2.595
139.967,-28.941,10.949,0.386,1.100,1.944,-0.025,2.418
139.977,-27.536,11.134,0.141,0.840,1.640,-0.028,2.343
139.988,-27.767,10.300,-0.257,0.520,1.332,-0.357,2.202
139.999,-28.328,9.385,-0.687,0.164,1.006,-0.715,2.013
140.009,-29.629,9.333,-0.963,-0.110,0.718,-0.795,1.897
140.020,-36.981,9.026,-1.583,-0.659,0.333,-1.310,1.536
140.031,-35.184,8.458,-2.029,-1.017,-0.075,-1.683,1.358
140.041,-34.979,7.842,-2.449,-1.377,-0.454,-1.988,1.165
140.052,-36.665,7.873,-2.884,-1.813,-0.846,-2.199,0.896
140.063,-35.642,8.039,-3.256,-2.192,-1.238,-2.336,0.690
140.073,-32.777,8.126,-3.539,-2.474,-1.594,-2.393,0.582
140.084,-23.678,8.396,-3.593,-2.560,-1.878,-2.165,0.671
140.095,-24.838,8.913,-3.748,-2.778,-2.109,-1.977,0.635
140.106,-29.045,9.328,-4.060,-3.131,-2.385,-1.978,0.474
140.116,-35.374,9.480,-4.462,-3.551,-2.691,-2.116,0.248
140.127,-44.304,9.297,-5.052,-4.119,-3.089,-2.509,-0.120
140.138,-46.605,9.327,-5.569,-4.642,-3.560,-2.776,-0.439
140.149,-46.318,9.495,-6.046,-5.137,-4.042,-2.977,-0.725
140.160,-43.374,9.758,-6.403,-5.528,-4.489,-3.025,-0.905
140.171,-38.004,10.271,-6.663,-5.829,-4.892,-2.963,-0.990
140.182,-37.549,10.732,-6.938,-6.121,-5.229,-2.956,-1.061
140.193,-35.612,11.060,-7.193,-6.414,-5.570,-2.886,-1.127
140.204,-35.362,10.998,-7.529,-6.742,-5.900,-2.981,-1.221
140.216,-32.303,11.044,-7.778,-6.987,-6.210,-2.981,-1.235
140.226,-27.551,10.924,-7.869,-7.065,-6.450,-2.889,-1.126
140.237,-28.733,10.879,-8.119,-7.311,-6.695,-2.940,-1.184
140.247,-27.269,11.101,-8.274,-7.479,-6.929,-2.863,-1.165
140.258,-30.394,11.612,-8.556,-7.806,-7.178,-2.853,-1.299
140.269,-31.982,11.775,-8.834,-8.108,-7.447,-2.876,-1.406
140.279,-32.340,11.796,-9.103,-8.395,-7.720,-2.903,-1.499
140.289,-32.152,11.735,-9.419,-8.707,-8.007,-3.017,-1.615
140.300,-33.694,11.723,-9.757,-9.041,-8.295,-3.153,-1.754
140.311,-30.502,11.954,-9.880,-9.192,-8.554,-3.017,-1.709
140.321,-29.423,12.127,-10.004,-9.338,-8.770,-2.896,-1.662
140.333,-33.730,12.257,-10.324,-9.667,-9.028,-2.950,-1.754
140.343,-35.305,12.275,-10.608,-9.951,-9.286,-3.033,-1.845
140.354,-34.412,12.028,-10.852,-10.176,-9.560,-3.112,-1.878
140.364,-37.277,11.925,-11.245,-10.551,-9.854,-3.337,-2.062
140.375,-40.096,11.976,-11.624,-10.932,-10.160,-3.512,-2.252
140.385,-39.737,12.275,-11.897,-11.239,-10.469,-3.522,-2.367
140.396,-43.395,12.140,-12.347,-11.674,-10.813,-3.795,-2.608
140.406,-44.142,11.888,-12.776,-12.074,-11.184,-4.076,-2.814
140.417,-42.372,11.513,-13.157,-12.417,-11.549,-4.327,-2.967
140.428,-43.918,11.451,-13.562,-12.834,-11.907,-4.511,-3.199
140.438,-44.416,11.715,-13.894,-13.194,-12.262,-4.594,-3.370
140.449,-44.258,11.646,-14.253,-13.527,-12.618,-4.801,-3.514
140.459,-46.565,11.149,-14.655,-13.883,-12.974,-5.092,-3.685
140.470,-46.992,10.912,-15.018,-14.239,-13.356,-5.275,-3.862
140.481,-47.857,11.353,-15.397,-14.673,-13.762,-5.356,-4.110
140.492,-45.112,11.667,-15.644,-14.953,-14.130,-5.345,-4.202
140.502,-46.392,11.489,-16.010,-15.314,-14.483,-5.522,-4.374
140.513,-46.934,11.468,-16.376,-15.682,-14.851,-5.691,-4.554
140.523,-46.270,11.775,-16.689,-16.030,-15.218,-5.741,-4.712
140.534,-44.517,11.719,-16.979,-16.312,-15.564,-5.850,-4.803
140.545,-44.144,11.518,-17.274,-16.598,-15.890,-5.967,-4.900
140.555,-43.256,11.637,-17.548,-16.890,-16.211,-6.013,-5.004
140.566,-41.355,11.473,-17.830,-17.147,-16.519,-6.149,-5.075
140.577,-41.475,11.188,-18.190,-17.463,-16.819,-6.402,-5.208
140.587,-39.511,10.677,-18.495,-17.715,-17.111,-6.617,-5.284
140.598,-37.300,10.263,-18.749,-17.909,-17.372,-6.801,-5.309
140.608,-39.351,10.193,-19.049,-18.190,-17.625,-6.958,-5.426
140.619,-40.638,10.031,-19.381,-18.486,-17.898,-7.178,-5.559
140.630,-39.453,9.577,-19.673,-18.727,-18.174,-7.389,-5.641
140.640,-38.228,9.154,-19.921,-18.934,-18.431,-7.545,-5.697
140.651,-40.897,9.319,-20.228,-19.257,-18.693,-7.654,-5.870
140.662,-44.969,8.690,-20.718,-19.661,-18.998,-8.133,-6.125
140.672,-46.958,7.886,-21.176,-20.038,-19.334,-8.579,-6.365
140.683,-46.780,8.121,-21.472,-20.374,-19.677,-8.640,-6.562
140.693,-48.773,7.963,-21.914,-20.783,-20.024,-8.978,-6.831
140.704,-51.608,6.984,-22.409,-21.184,-20.388,-9.490,-7.101
140.715,-54.724,6.544,-22.926,-21.674,-20.797,-9.902,-7.465
140.725,-54.203,6.876,-23.280,-22.067,-21.213,-10.029,-7.728
140.736,-51.301,6.874,-23.605,-22.380,-21.604,-10.220,-7.910
140.747,-45.739,6.376,-23.788,-22.526,-21.943,-10.316,-7.931
140.757,-40.123,6.648,-23.848,-22.611,-22.213,-10.182,-7.892
140.768,-37.040,6.250,-24.014,-22.723,-22.443,-10.298,-7.883
140.778,-33.565,5.738,-24.168,-22.828,-22.649,-10.402,-7.878
140.789,-31.096,5.867,-24.282,-22.938,-22.824,-10.386,-7.878
140.800,-29.636,5.537,-24.435,-23.054,-22.984,-10.470,-7.887
140.810,-30.180,5.024,-24.667,-23.214,-23.140,-10.702,-7.948
140.821,-28.833,5.139,-24.742,-23.298,-23.280,-10.632,-7.935
140.832,-28.475,5.386,-24.804,-23.393,-23.412,-10.506,-7.932
140.843,-28.584,5.611,-24.850,-23.447,-23.522,-10.410,-7.886
140.853,-27.377,5.839,-24.962,-23.543,-23.640,-10.421,-7.882
140.864,-27.311,6.295,-25.033,-23.658,-23.750,-10.285,-7.893
140.875,-28.218,6.807,-25.123,-23.808,-23.861,-10.132,-7.935
140.885,-23.843,7.079,-25.040,-23.754,-23.934,-9.864,-7.772
140.896,-21.355,7.542,-25.013,-23.741,-23.979,-9.684,-7.648
140.907,-21.042,7.385,-25.093,-23.765,-24.005,-9.734,-7.563
140.917,-19.656,6.790,-25.058,-23.703,-24.011,-9.627,-7.404
140.928,-21.603,6.751,-25.180,-23.816,-24.049,-9.646,-7.421
140.939,-23.575,6.456,-25.304,-23.908,-24.095,-9.715,-7.422
140.949,-22.669,6.513,-25.377,-23.963,-24.155,-9.706,-7.387
140.960,-21.300,7.006,-25.425,-24.020,-24.208,-9.622,-7.352
140.971,-20.475,7.593,-25.426,-24.062,-24.241,-9.430,-7.297
140.981,-19.595,8.098,-25.386,-24.079,-24.257,-9.169,-7.214
140.992,-20.316,7.942,-25.383,-24.079,-24.262,-9.046,-7.116
141.003,-21.893,8.013,-25.419,-24.118,-24.275,-8.966,-7.062
141.013,-22.277,8.116,-25.409,-24.097,-24.280,-8.865,-6.947
141.024,-21.201,7.666,-25.415,-24.061,-24.295,-8.840,-6.825
141.035,-16.701,7.534,-25.271,-23.887,-24.273,-8.654,-6.570
141.046,-11.953,7.978,-25.062,-23.702,-24.207,-8.303,-6.306
141.056,-7.297,8.353,-24.815,-23.473,-24.091,-7.928,-5.998
141.067,-8.366,8.560,-24.808,-23.448,-23.987,-7.858,-5.893
141.077,-13.071,9.633,-24.708,-23.410,-23.867,-7.548,-5.773
141.088,-12.791,10.856,-24.448,-23.284,-23.762,-6.941,-5.551
141.099,-13.475,10.755,-24.349,-23.191,-23.660,-6.729,-5.365
141.110,-10.467,10.901,-24.229,-23.039,-23.558,-6.567,-5.121
141.120,-5.695,10.805,-24.042,-22.800,-23.421,-6.378,-4.797
141.131,-4.351,9.762,-23.978,-22.589,-23.247,-6.490,-4.514
141.142,-3.677,8.870,-23.840,-22.357,-23.061,-6.448,-4.228
141.152,-0.564,8.531,-23.569,-22.047,-22.851,-6.183,-3.875
141.163,-0.913,8.539,-23.414,-21.891,-22.658,-5.969,-3.680
141.174,-2.770,8.331,-23.330,-21.726,-22.462,-5.974,-3.481
141.184,-4.919,8.499,-23.203,-21.586,-22.280,-5.816,-3.312
141.195,-5.798,9.553,-23.001,-21.476,-22.122,-5.393,-3.169
141.206,-5.937,9.761,-22.853,-21.357,-21.973,-5.135,-3.011
141.216,-8.685,9.725,-22.794,-21.295,-21.830,-5.028,-2.915
141.227,-7.466,9.773,-22.692,-21.137,-21.694,-4.974,-2.725
141.238,-4.717,9.540,-22.525,-20.907,-21.537,-4.872,-2.470
141.248,-2.682,8.868,-22.279,-20.632,-21.343,-4.638,-2.180
141.259,2.155,8.429,-22.016,-20.318,-21.139,-4.434,-1.860
141.269,1.585,7.520,-21.942,-20.100,-20.911,-4.597,-1.650
141.280,4.472,7.125,-21.668,-19.767,-20.668,-4.414,-1.336
141.291,4.326,7.443,-21.407,-19.546,-20.423,-4.072,-1.135
141.301,4.648,7.815,-21.128,-19.281,-20.163,-3.759,-0.891
141.312,4.165,7.764,-20.969,-19.090,-19.927,-3.650,-0.724
141.323,3.593,8.321,-20.709,-18.872,-19.682,-3.309,-0.528
141.333,1.303,8.996,-20.485,-18.723,-19.453,-2.941,-0.396
141.344,2.733,8.904,-20.219,-18.450,-19.214,-2.681,-0.142
141.354,3.745,9.039,-20.028,-18.234,-18.986,-2.533,0.051
141.365,-0.456,9.688,-19.893,-18.138,-18.761,-2.321,0.130
141.376,-2.174,9.419,-19.791,-17.993,-18.566,-2.292,0.254
141.386,-1.074,8.913,-19.574,-17.749,-18.364,-2.127,0.469
141.397,0.601,8.529,-19.432,-17.530,-18.172,-2.134,0.652
141.408,2.787,8.014,-19.238,-17.223,-17.943,-2.154,0.914
141.418,6.458,7.402,-18.985,-16.900,-17.706,-2.046,1.182
141.429,6.998,7.222,-18.646,-16.558,-17.421,-1.742,1.460
141.440,6.509,7.199,-18.459,-16.367,-17.176,-1.597,1.586
141.450,6.338,7.027,-18.269,-16.134,-16.925,-1.518,1.748
141.461,8.425,7.128,-17.966,-15.834,-16.663,-1.249,1.976
141.472,7.131,7.329,-17.697,-15.597,-16.392,-0.963,2.138
141.482,8.946,7.496,-17.399,-15.309,-16.125,-0.694,2.351
141.493,4.825,7.754,-17.266,-15.189,-15.875,-0.583,2.397
141.504,6.233,7.653,-17.038,-14.925,-15.630,-0.464,2.584
141.514,8.304,6.837,-16.860,-14.642,-15.383,-0.524,2.783
141.525,8.968,5.894,-16.614,-14.300,-15.100,-0.512,3.025
141.536,12.776,5.662,-16.296,-13.952,-14.826,-0.313,3.267
141.546,12.819,6.083,-15.949,-13.624,-14.514,-0.004,3.488
141.557,12.090,6.586,-15.682,-13.385,-14.223,0.242,3.624
141.568,8.169,6.920,-15.501,-13.217,-13.945,0.381,3.690
141.578,8.531,6.841,-15.236,-12.922,-13.672,0.526,3.885
141.589,1.589,6.064,-15.290,-12.903,-13.462,0.270,3.794
141.599,6.300,5.690,-15.030,-12.596,-13.265,0.370,3.987
141.610,0.555,5.837,-14.940,-12.536,-13.071,0.435,3.932
141.621,-0.392,6.336,-14.743,-12.400,-12.901,0.662,3.957
141.631,-6.115,6.560,-14.746,-12.435,-12.784,0.643,3.817
141.642,-6.651,6.515,-14.662,-12.333,-12.679,0.619,3.815
141.652,-8.843,6.350,-14.729,-12.358,-12.618,0.405,3.686
141.663,-11.530,5.406,-14.791,-12.305,-12.550,0.066,3.628
141.674,-12.194,4.451,-14.943,-12.326,-12.532,-0.402,3.486
141.684,-13.702,4.852,-14.985,-12.383,-12.532,-0.494,3.310
141.695,-17.590,5.986,-14.984,-12.480,-12.535,-0.391,3.106
141.706,-20.303,6.787,-15.059,-12.627,-12.586,-0.396,2.869
141.716,-27.442,6.614,-15.350,-12.900,-12.677,-0.774,2.509
141.727,-27.035,5.907,-15.538,-13.016,-12.803,-1.144,2.304
141.738,-29.642,5.404,-15.799,-13.223,-12.949,-1.559,2.004
141.748,-30.173,4.951,-15.986,-13.367,-13.102,-1.884,1.766
141.759,-31.517,4.147,-16.289,-13.598,-13.287,-2.371,1.439
141.770,-37.125,3.747,-16.683,-13.945,-13.505,-2.907,0.993
141.780,-34.247,4.165,-16.781,-14.080,-13.720,-2.996,0.766
141.791,-38.642,5.002,-17.004,-14.405,-13.942,-3.088,0.359
141.801,-37.773,5.152,-17.230,-14.665,-14.186,-3.293,0.028
141.812,-41.403,4.933,-17.639,-15.052,-14.454,-3.777,-0.424
141.823,-37.596,4.947,-17.816,-15.199,-14.701,-4.040,-0.635
141.833,-40.855,5.025,-18.151,-15.528,-14.954,-4.412,-1.021
141.844,-36.197,5.302,-18.251,-15.639,-15.184,-4.518,-1.185
141.855,-38.822,5.967,-18.473,-15.913,-15.397,-4.665,-1.505
141.866,-34.999,6.061,-18.604,-16.037,-15.609,-4.822,-1.668
141.876,-35.927,6.685,-18.764,-16.250,-15.797,-4.894,-1.913
141.887,-29.404,7.161,-18.698,-16.237,-15.944,-4.735,-1.922
141.897,-29.840,6.876,-18.860,-16.384,-16.068,-4.925,-2.091
141.908,-23.210,6.967,-18.792,-16.295,-16.148,-4.896,-2.024
141.919,-21.628,7.670,-18.697,-16.236,-16.160,-4.737,-1.985
141.929,-17.278,7.780,-18.646,-16.153,-16.166,-4.739,-1.916
141.940,-18.042,7.921,-18.595,-16.114,-16.127,-4.662,-1.893
141.951,-15.239,7.604,-18.553,-16.042,-16.107,-4.673,-1.839
141.962,-10.694,8.069,-18.287,-15.813,-16.020,-4.341,-1.628
141.972,-12.014,9.113,-18.152,-15.752,-15.925,-4.068,-1.577
141.983,-6.555,9.036,-17.868,-15.482,-15.794,-3.755,-1.315
141.993,-3.673,8.576,-17.615,-15.207,-15.622,-3.543,-1.058
142.004,2.109,8.270,-17.259,-14.826,-15.403,-3.245,-0.702
142.015,3.179,8.300,-16.976,-14.543,-15.151,-2.976,-0.449
142.025,5.782,8.438,-16.727,-14.277,-14.903,-2.775,-0.216
142.036,8.630,8.274,-16.392,-13.914,-14.605,-2.513,0.106
142.047,7.712,8.278,-16.222,-13.725,-14.333,-2.404,0.252
142.057,14.676,7.818,-15.779,-13.214,-14.001,-2.115,0.711
142.068,12.812,7.547,-15.508,-12.904,-13.650,-1.950,0.961
142.079,17.651,7.235,-15.113,-12.459,-13.304,-1.692,1.339
142.089,18.624,6.203,-14.753,-11.998,-12.903,-1.567,1.716
142.100,22.454,5.208,-14.354,-11.517,-12.509,-1.383,2.096
142.111,23.191,4.537,-13.925,-11.048,-12.081,-1.110,2.452
142.121,25.693,3.614,-13.503,-10.552,-11.658,-0.912,2.820
142.132,25.589,3.121,-13.148,-10.140,-11.231,-0.762,3.093
142.143,25.131,3.234,-12.734,-9.721,-10.801,-0.468,3.368
142.154,19.518,3.365,-12.497,-9.492,-10.415,-0.327,3.454
142.164,17.241,3.617,-12.260,-9.232,-10.071,-0.238,3.572
142.175,13.164,3.660,-12.095,-9.038,-9.762,-0.233,3.624
142.185,13.074,3.035,-11.937,-8.764,-9.482,-0.386,3.754
142.196,13.040,2.422,-11.739,-8.483,-9.206,-0.446,3.880
142.207,6.421,2.304,-11.678,-8.407,-8.968,-0.529,3.799
142.217,5.565,2.953,-11.486,-8.271,-8.780,-0.352,3.782
142.228,-2.646,3.175,-11.556,-8.333,-8.626,-0.545,3.575
142.239,-5.370,2.883,-11.684,-8.388,-8.554,-0.905,3.378
142.249,-10.977,2.381,-11.845,-8.470,-8.508,-1.308,3.150
142.260,-14.723,2.031,-12.030,-8.601,-8.527,-1.686,2.873
142.271,-21.254,1.845,-12.249,-8.818,-8.590,-2.011,2.513
142.281,-24.836,1.726,-12.433,-9.005,-8.698,-2.287,2.186
142.292,-30.019,1.466,-12.776,-9.334,-8.877,-2.750,1.721
142.302,-30.097,1.285,-12.976,-9.526,-9.067,-3.055,1.396
142.313,-39.371,1.315,-13.464,-10.038,-9.320,-3.586,0.757
142.324,-43.185,1.177,-13.883,-10.477,-9.633,-4.052,0.200
142.334,-51.104,0.787,-14.497,-11.090,-10.022,-4.746,-0.527
142.345,-51.566,0.034,-14.957,-11.497,-10.435,-5.376,-1.046
142.356,-56.356,-0.591,-15.549,-12.040,-10.884,-6.129,-1.704
142.366,-57.696,-0.444,-16.005,-12.521,-11.352,-6.610,-2.293
142.377,-63.049,-0.063,-16.609,-13.160,-11.857,-7.212,-3.026
142.388,-62.675,-0.003,-17.125,-13.705,-12.387,-7.727,-3.655
142.398,-66.823,-0.132,-17.767,-14.356,-12.929,-8.398,-4.381
142.409,-65.057,-0.115,-18.281,-14.889,-13.490,-8.911,-4.981
142.420,-63.299,-0.016,-18.719,-15.348,-14.018,-9.345,-5.501
142.430,-61.070,-0.321,-19.168,-15.789,-14.522,-9.835,-5.996
142.441,-57.761,-1.004,-19.580,-16.156,-14.987,-10.352,-6.418
142.451,-52.692,-1.542,-19.915,-16.456,-15.418,-10.775,-6.775
142.462,-51.142,-1.187,-20.187,-16.785,-15.803,-10.972,-7.157
142.473,-51.453,-0.273,-20.472,-17.159,-16.176,-11.118,-7.572
142.483,-47.077,0.340,-20.637,-17.391,-16.519,-11.173,-7.831
142.494,-43.630,0.260,-20.873,-17.573,-16.811,-11.505,-8.037
142.505,-39.626,0.113,-21.054,-17.706,-17.061,-11.771,-8.193
142.515,-35.739,-0.091,-21.214,-17.812,-17.279,-12.024,-8.325
142.526,-31.521,-0.530,-21.329,-17.886,-17.454,-12.212,-8.424
142.536,-25.649,-0.860,-21.281,-17.832,-17.565,-12.179,-8.400
142.547,-20.731,-0.973,-21.180,-17.754,-17.623,-12.044,-8.356
142.558,-18.829,-0.893,-21.111,-17.727,-17.651,-11.917,-8.363
142.568,-14.776,-0.785,-20.990,-17.622,-17.643,-11.778,-8.291
142.579,-8.512,-0.596,-20.762,-17.404,-17.578,-11.548,-8.107
142.589,-2.707,-0.536,-20.460,-17.102,-17.440,-11.262,-7.842
142.600,-2.885,-0.798,-20.345,-16.971,-17.288,-11.197,-7.752
142.611,-1.754,-1.050,-20.150,-16.778,-17.127,-11.026,-7.607
142.621,3.953,-1.342,-19.856,-16.451,-16.937,-10.823,-7.332
142.632,8.050,-2.276,-19.661,-16.103,-16.696,-10.933,-7.048
142.643,9.822,-3.193,-19.455,-15.784,-16.435,-10.976,-6.810
142.653,10.819,-3.563,-19.169,-15.484,-16.164,-10.771,-6.597
142.663,10.903,-3.683,-18.895,-15.234,-15.904,-10.517,-6.437
142.674,11.685,-3.320,-18.529,-14.947,-15.633,-10.080,-6.242
142.685,14.079,-3.220,-18.155,-14.602,-15.337,-9.724,-5.991
142.695,16.622,-2.868,-17.744,-14.232,-15.020,-9.313,-5.715
142.706,15.596,-2.389,-17.399,-13.920,-14.690,-8.983,-5.494
142.716,15.430,-2.451,-17.071,-13.600,-14.368,-8.714,-5.267
142.727,17.768,-2.943,-16.711,-13.202,-14.038,-8.500,-4.968
142.738,19.151,-3.700,-16.403,-12.831,-13.701,-8.392,-4.706
142.748,17.976,-4.024,-16.078,-12.492,-13.354,-8.189,-4.485
142.759,11.623,-3.960,-15.947,-12.370,-13.062,-8.141,-4.481
142.769,9.265,-3.725,-15.765,-12.219,-12.824,-7.998,-4.447
142.780,10.833,-3.589,-15.461,-11.934,-12.576,-7.760,-4.277
142.791,5.699,-3.599,-15.356,-11.860,-12.357,-7.701,-4.318
142.801,-0.183,-4.030,-15.402,-11.880,-12.207,-7.891,-4.454
142.812,-1.282,-4.993,-15.412,-11.798,-12.094,-8.166,-4.495
142.823,-3.220,-5.551,-15.411,-11.754,-12.001,-8.351,-4.583
142.833,-6.633,-5.258,-15.421,-11.804,-11.943,-8.400,-4.762
142.844,-8.385,-5.161,-15.436,-11.834,-11.912,-8.495,-4.917
142.854,-9.004,-5.924,-15.521,-11.832,-11.892,-8.840,-5.041
142.865,-10.687,-6.768,-15.605,-11.846,-11.884,-9.157,-5.192
142.876,-12.635,-6.501,-15.622,-11.908,-11.901,-9.209,-5.389
142.886,-12.516,-5.806,-15.583,-11.931,-11.922,-9.165,-5.536
142.897,-14.615,-5.620,-15.616,-11.978,-11.940,-9.273,-5.701
142.908,-15.425,-5.986,-15.717,-12.058,-11.993,-9.509,-5.898
142.918,-14.838,-6.607,-15.755,-12.058,-12.031,-9.716,-6.018
142.929,-17.816,-6.614,-15.905,-12.212,-12.098,-9.960,-6.291
142.940,-17.635,-6.332,-15.995,-12.299,-12.175,-10.150,-6.491
142.950,-17.945,-6.393,-16.048,-12.365,-12.245,-10.272,-6.667
142.961,-19.254,-6.662,-16.156,-12.470,-12.325,-10.477,-6.882
142.972,-19.688,-6.813,-16.261,-12.578,-12.423,-10.671,-7.098
142.982,-17.920,-6.499,-16.243,-12.592,-12.497,-10.684,-7.216
142.993,-19.546,-6.197,-16.317,-12.732,-12.580,-10.726,-7.453
143.003,-20.291,-6.492,-16.440,-12.863,-12.679,-10.919,-7.677
143.014,-17.699,-7.144,-16.481,-12.862,-12.759,-11.120,-7.773
143.025,-18.074,-7.435,-16.596,-12.946,-12.833,-11.376,-7.959
143.035,-19.824,-7.014,-16.698,-13.118,-12.929,-11.442,-8.225
143.046,-21.086,-6.369,-16.734,-13.269,-13.031,-11.355,-8.463
143.057,-19.385,-6.709,-16.782,-13.310,-13.123,-11.494,-8.587
143.067,-21.269,-7.696,-16.962,-13.426,-13.215,-11.867,-8.792
143.078,-19.607,-8.496,-17.077,-13.485,-13.321,-12.169,-8.948
143.089,-19.687,-8.672,-17.168,-13.593,-13.424,-12.320,-9.154
143.099,-18.672,-8.165,-17.113,-13.652,-13.507,-12.153,-9.303
143.109,-18.040,-8.060,-17.134,-13.732,-13.587,-12.156,-9.470
143.119,-16.298,-8.400,-17.124,-13.741,-13.651,-12.200,-9.565
143.130,-13.506,-8.715,-17.093,-13.709,-13.697,-12.260,-9.623
143.141,-7.138,-8.941,-16.920,-13.562,-13.690,-12.147,-9.578
143.152,-3.256,-9.255,-16.765,-13.419,-13.630,-12.083,-9.540
143.163,7.423,-9.563,-16.429,-13.031,-13.486,-11.958,-9.271
143.175,12.961,-10.349,-16.138,-12.651,-13.249,-11.952,-9.022
143.187,19.685,-10.352,-15.650,-12.176,-12.939,-11.582,-8.691
143.197,24.982,-11.185,-15.228,-11.708,-12.614,-11.362,-8.352
143.207,27.501,-11.712,-14.820,-11.289,-12.261,-11.107,-8.071
143.218,30.435,-11.757,-14.351,-10.849,-11.886,-10.729,-7.775
143.228,31.587,-10.281,-13.810,-10.436,-11.481,-10.098,-7.499
143.239,32.226,-10.157,-13.329,-10.009,-11.067,-9.657,-7.204
143.249,31.318,-10.700,-12.950,-9.599,-10.658,-9.471,-6.932
143.259,30.794,-10.924,-12.567,-9.210,-10.265,-9.247,-6.688
143.269,30.155,-9.955,-12.128,-8.868,-9.884,-8.779,-6.483
143.280,27.104,-9.811,-11.809,-8.580,-9.519,-8.548,-6.330
143.290,25.462,-10.032,-11.523,-8.293,-9.186,-8.407,-6.180
143.300,22.986,-10.567,-11.302,-8.060,-8.879,-8.357,-6.087
143.311,20.899,-10.493,-11.049,-7.850,-8.596,-8.181,-6.022
143.321,21.216,-10.006,-10.723,-7.575,-8.321,-7.912,-5.886
143.331,20.661,-10.165,-10.451,-7.296,-8.042,-7.804,-5.747
143.342,17.803,-10.347,-10.252,-7.106,-7.788,-7.740,-5.698
